Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1997,1279.300049,60.700001,8.0,52.700001,240.600006,,,241.699997,35.0,62.700001,144.0,,20.5,,,,,563.5,206.399994,341.899994,-135.5,0.0,509.399994,424.399994,,,85.0,715.799988,,60.400002,60.400002,,,,103.0,,,,,147.200004,,,147.200004,310.600006,340.700012,,,,54.900002,,,,54.900002,395.600014,706.20002,0.0,115.199997,,,0.0,,457.899994,573.099991,0.0,573.099991,1279.300011,
03/31/1998,1283.0,57.099998,57.099998,0.0,238.800003,,,255.600006,,,,,24.4,,,,,575.900024,206.699997,348.0,-141.300003,0.0,500.399994,422.600006,,,77.799988,707.099991,,59.200001,59.200001,,,,99.099998,,,,,157.700001,,,157.700001,316.0,340.299988,,,,49.700001,,,,49.700001,389.999989,705.999989,0.0,117.199997,,,0.0,,459.799988,576.999985,0.0,576.999985,1282.999973,
06/30/1998,1283.800049,71.599998,71.599998,0.0,236.300003,,,265.100006,,,,,23.200001,,,,,596.200012,210.300003,360.200012,-149.899994,0.0,477.299988,398.700012,,,78.599976,687.599991,,59.5,59.5,,,,139.699997,,,,,165.900009,,,165.900009,365.100006,280.200012,,,,50.200001,,,,50.200001,330.400013,695.500019,0.0,118.0,,,0.0,,470.299988,588.299988,0.0,588.299988,1283.800007,
09/30/1998,1257.699951,33.299999,33.299999,0.0,248.800003,,,268.700012,,,,,22.9,,,,,573.700012,216.5,373.600006,-157.100006,0.0,467.5,393.799988,,,73.700012,684.0,,56.099998,56.099998,,,,266.0,,,,,170.699989,,,170.699989,492.799988,160.300003,,,,48.700001,,,,48.700001,209.000004,701.799992,0.0,126.300003,,,0.0,,429.600006,555.900009,0.0,555.900009,1257.700001,
12/31/1998,1079.800049,42.4,25.6,16.799999,217.800003,,,182.5,32.099998,52.599998,97.800003,,45.799999,,,,,488.5,172.699997,289.600006,-116.900002,0.0,418.600006,358.899994,,,59.700012,591.300003,,67.400002,67.400002,,,,2.0,,,,,233.399986,,,233.399986,302.799988,160.0,,,,49.400002,,,,49.400002,209.400002,512.199989,0.0,146.600006,,,0.0,,421.0,567.600006,0.0,567.600006,1079.799995,
03/31/1999,1093.3,47.3,47.3,,220.6,220.6,,199.4,,,,,45.2,,,,,512.5,171.3,293.200012,-121.900002,0.0,409.5,354.4,,,55.1,580.8,,53.2,53.2,,,,100.0,,,,,198.0,,,198.0,351.2,159.5,,,,38.6,,,,38.6,198.1,549.3,0.0,164.2,,,0.0,430.3,-50.5,544.0,0.0,544.0,1093.3,
06/30/1999,1074.400024,49.599998,49.599998,0.0,202.399994,,,203.899994,,,,,44.200001,,,,,500.100006,170.300003,297.700012,-127.400002,0.0,404.0,348.299988,,,55.700012,574.300003,,48.799999,48.799999,,,,81.599998,,,,,192.89999,,,192.89999,323.299988,159.0,,,,38.799999,,,,38.799999,197.799999,521.099987,0.0,168.199997,,,0.0,,385.100006,553.300003,0.0,553.300003,1074.39999,
09/30/1999,1117.0,59.5,59.5,0.0,203.600006,,,209.399994,,,,,37.299999,,,,,509.799988,171.600006,,,0.0,435.600006,349.0,,,86.600006,607.200012,,47.400002,47.400002,,,,97.0,,,,,199.800011,,,199.800011,344.200012,158.800003,,,,38.099998,,,,38.099998,196.900002,541.100014,0.0,168.0,,,0.0,,407.899994,575.899994,0.0,575.899994,1117.000008,
12/31/1999,1126.4,95.9,17.3,78.6,212.9,212.9,,204.0,31.5,66.9,105.6,0.0,16.3,,,,,529.1,169.7,292.6,-122.9,0.0,427.6,687.3,350.3,337.0,-259.7,597.3,,54.3,54.3,,,,130.3,130.3,0.0,0.0,,167.9,,,167.9,352.5,158.4,158.4,0.0,0.0,41.2,,,,41.2,199.6,552.1,0.0,166.2,,,0.0,473.5,-65.4,574.3,0.0,574.3,1126.4,
03/31/2000,1097.199951,52.700001,52.700001,,196.399994,,,205.300003,,,,,17.4,,,,,471.799988,167.399994,,,0.0,458.0,368.299988,,,89.700012,625.399994,,48.599998,48.599998,,,,94.900002,,,,,179.399994,,,179.399994,322.899994,158.100006,,,,38.900002,,,,38.900002,197.000008,519.900002,0.0,165.800003,,,0.0,,411.5,577.300003,0.0,577.300003,1097.200005,
06/30/2000,1105.199951,67.5,67.5,0.0,198.100006,198.1,,201.600006,,,,,18.6,,,,,485.799988,163.800003,,,0.0,455.600006,367.5,,,88.100006,619.400009,,45.700001,45.700001,,,,90.699997,,,,,175.39999,,,175.39999,311.799988,158.300003,,,,38.700001,,,,38.700001,197.000004,508.799992,0.0,174.899994,,,0.0,500.1,-78.6,596.399994,0.0,596.399994,1105.199986,
09/30/2000,1122.699951,94.5,94.5,,197.800003,197.800003,,203.5,,,,,19.6,,,,,515.400024,156.899994,,,,450.399994,361.200012,,,89.199982,607.299988,,44.799999,44.799999,,,,68.400002,,,,,197.599987,,,197.599987,310.799988,157.399994,,,,39.0,,,,39.0,196.399994,507.199982,,186.899994,,,,521.700012,-93.100006,615.5,,615.5,1122.699982,
12/31/2000,1089.199951,119.700001,21.299999,98.400002,195.800003,,,193.5,31.200001,64.099998,98.199997,0.0,17.6,,,,,526.59976,155.5,281.600006,-126.099998,0.0,407.100006,356.200012,379.899994,-23.699982,50.899994,562.600006,,56.0,56.0,,,,0.8,0.8,0.0,0.0,,167.7,,,167.7,224.5,204.300003,204.300003,0.0,0.0,46.5,,,,46.5,250.800003,475.300003,0.0,190.0,,,0.0,519.400024,-95.50003,613.899994,0.0,613.899994,1089.199997,
03/31/2001,1104.800049,128.399994,128.399994,0.0,192.199997,,,200.5,,,,,18.0,,,,,539.099976,156.800003,,,0.0,408.899994,354.799988,,,54.100006,565.699997,,52.599998,52.599998,,,,0.8,,,,,166.400005,,,166.400005,219.800003,200.5,,,,47.0,,,,47.0,247.5,467.300003,0.0,196.199997,,,0.0,,441.299988,637.499985,0.0,637.499985,1104.799988,
06/30/2001,1113.400024,149.800003,149.800003,,184.399994,184.4,,197.199997,,,,0.0,18.0,,,,,549.400024,156.300003,,,0.0,407.700012,352.700012,,,55.0,564.000015,,45.400002,45.400002,,,,0.8,0.8,0.0,0.0,,165.499995,,,165.499995,211.699997,198.699997,198.699997,0.0,0.0,48.5,,,,48.5,247.199997,458.899994,0.0,203.5,,,0.0,548.8,-97.8,654.5,0.0,654.5,1113.399994,
09/30/2001,1165.300049,193.699997,193.699997,0.0,194.600006,,,194.300003,,,,,18.799999,,,,,601.400024,156.899994,,,0.0,407.0,352.600006,,,54.399994,563.899994,,40.200001,40.200001,,,,0.8,0.8,0.0,0.0,,194.699996,,,194.699996,235.699997,156.699997,156.699997,0.0,0.0,48.299999,,,,48.299999,204.999996,440.699993,0.0,234.800003,,,0.0,,489.799988,724.599991,0.0,724.599991,1165.299984,
12/31/2001,1231.1,271.0,30.8,240.2,176.8,176.8,,182.0,27.6,57.1,97.3,0.0,17.6,,,,,647.4,157.9,292.9,-135.0,0.0,425.8,780.0,407.1,372.9,-354.2,583.7,,43.6,43.6,,,,0.8,,,,,190.1,,,190.1,234.5,156.4,,,,51.5,,,,51.5,207.9,442.4,0.0,274.8,,,0.0,602.1,-88.2,788.7,0.0,788.7,1231.1,
03/31/2002,1248.300049,302.799988,302.799988,0.0,183.899994,,,171.0,,,,,13.2,,,,,670.900024,156.399994,,,0.0,421.0,370.5,,,50.5,577.399994,,41.099998,41.099998,,,,0.8,0.8,0.0,0.0,,185.900005,,,185.900005,227.800003,156.199997,156.199997,0.0,0.0,46.799999,,,,46.799999,202.999996,430.799999,0.0,284.299988,,,0.0,,533.200012,817.5,0.0,817.5,1248.299999,
06/30/2002,1248.199951,300.399994,300.399994,,191.899994,,,162.399994,26.0,53.900002,82.5,0.0,16.1,,,,,670.799988,158.5,,,0.0,418.899994,310.259003,310.200012,0.058991,108.640991,577.399994,,47.400002,47.400002,,,,0.9,0.9,0.0,0.0,,186.899995,,,186.899995,235.199997,156.0,156.0,0.0,0.0,33.0,,,,33.0,189.0,424.199997,0.0,287.799988,,,0.0,,536.200012,824.0,0.0,824.0,1248.199997,
09/30/2002,1282.599976,335.200012,335.200012,,188.199997,,,155.899994,26.799999,53.099998,76.0,0.0,18.299999,,,,,697.599976,162.399994,,,0.0,422.600006,372.0,315.700012,56.299988,50.600006,585.0,,46.099998,46.099998,,,,4.4,4.4,0.0,0.0,,214.000002,,,214.000002,264.5,152.399994,152.399994,0.0,0.0,18.200001,,,,18.200001,170.599995,435.099995,0.0,294.299988,,,0.0,,553.200012,847.5,0.0,847.5,1282.599995,
12/31/2002,1416.699951,383.200006,23.1,360.100006,183.399994,,,147.100006,27.200001,51.200001,68.699997,0.0,44.299999,,,,,758.0,168.0,307.200012,-139.199997,0.0,490.700012,381.299988,316.100006,65.199982,109.400024,658.700012,,46.900002,46.900002,,,,0.9,0.9,0.0,0.0,,269.099992,,,269.099992,316.899994,152.199997,152.199997,0.0,0.0,67.199997,,,,67.199997,219.399994,536.299988,0.0,299.200012,,,0.0,640.700012,-59.5,880.400024,0.0,880.400024,1416.700012,
03/31/2003,1490.400024,409.600006,409.600006,,198.199997,198.2,,154.300003,26.200001,59.5,68.599998,0.0,47.0,,,,,809.099976,177.5,,,0.0,503.799988,396.700012,328.200012,68.5,107.099976,681.299988,,50.200001,50.200001,,,,1.0,1.0,0.0,0.0,,274.000011,,,274.000011,325.200012,152.0,152.0,0.0,0.0,67.199997,,,,67.199997,219.199997,544.400009,0.0,327.200012,,,0.0,667.8,-49.000012,946.0,0.0,946.0,1490.400009,
06/30/2003,1563.300049,403.100006,403.100006,,213.600006,,,160.800003,27.1,61.299999,72.400002,0.0,51.599998,,,,,829.099976,194.399994,,,0.0,539.799988,432.600006,340.0,92.600006,107.199982,734.199982,,49.799999,49.799999,,,,32.599998,32.599998,0.0,0.0,,259.200009,,,259.200009,341.600006,151.800003,151.800003,0.0,0.0,67.0,,,,67.0,218.800003,560.400009,0.0,343.100006,,,0.0,684.799988,-25.0,1002.899994,0.0,1002.899994,1563.300003,
09/30/2003,1600.0,392.0,392.0,,212.5,,,156.100006,26.6,55.200001,74.300003,0.0,44.299999,,,,,804.900024,198.5,,,0.0,596.599976,483.200012,338.399994,144.800018,113.399964,795.099976,,48.799999,48.799999,,,,29.0,29.0,0.0,0.0,,285.700001,,,285.700001,363.5,151.5,151.5,0.0,0.0,74.199997,,,,74.199997,225.699997,589.199997,0.0,342.5,,,0.0,709.900024,-41.600036,1010.799988,0.0,1010.799988,1599.999985,
12/31/2003,1692.0,421.999994,417.399994,4.6,224.100006,0.0,,156.5,44.0,28.5,84.0,0.0,72.5,,,,,875.099976,222.699997,380.0,-157.300003,0.0,594.200012,491.799988,354.0,137.799988,102.400024,816.900009,,56.099998,56.099998,,,,16.6,16.6,0.0,0.0,,349.199996,,,349.199996,421.899994,151.5,151.5,0.0,0.0,72.900002,,,,72.900002,224.400002,646.299996,0.0,351.600006,,,0.0,703.200012,-9.100036,1045.699982,0.0,1045.699982,1691.999978,
03/31/2004,1786.4,463.0,458.4,4.6,242.7,242.7,,160.0,44.2,31.5,84.3,0.0,69.0,,,,,934.7,235.2,,,0.0,616.5,494.0,356.2,137.8,122.5,851.7,,60.4,60.4,,,,0.6,,,,,326.7,,,326.7,387.7,151.4,,,,101.1,,,,101.1,252.5,640.2,0.0,403.9,,,0.0,739.9,2.4,1146.2,0.0,1146.2,1786.4,
06/30/2004,1858.5,450.2,445.6,4.6,254.7,254.7,,158.3,40.5,31.3,86.5,0.0,60.8,,,,,924.0,239.8,,,0.0,694.7,606.4,366.9,239.5,88.3,934.5,,61.6,61.6,,,,61.1,,,,,271.3,,,271.3,394.0,151.4,,,,117.8,,,,117.8,269.2,663.2,0.0,436.7,,,0.0,762.8,-4.2,1195.3,0.0,1195.3,1858.5,
09/30/2004,1905.6,485.2,480.7,4.5,269.6,269.6,,150.2,38.1,28.6,83.5,0.0,65.6,,,,,970.6,243.3,,,0.0,691.7,597.1,360.8,236.3,94.6,935.0,,47.9,47.9,,,,0.1,,,,,327.8,,,327.8,375.8,151.5,,,,107.0,,,,107.0,258.5,634.3,0.0,454.6,,,0.0,822.6,-5.9,1271.3,0.0,1271.3,1905.6,
12/31/2004,2009.1,545.4,540.8,4.6,290.1,290.1,,156.7,42.8,25.5,88.4,0.0,61.8,,,,,1054.0,260.8,442.0,-181.2,0.0,694.3,505.7117,365.7,140.0117,188.5883,955.1,,52.2,52.2,,,,0.1,0.1,0.0,0.0,,338.0,,,338.0,390.3,151.4,151.4,0.0,0.0,107.3,,,,107.3,258.7,649.0,0.0,475.1,,,0.0,858.1,26.9,1360.1,0.0,1360.1,2009.1,
03/31/2005,2067.8,560.2,555.6,4.6,286.4,286.4,,171.1,49.7,34.4,87.0,0.0,61.2,,,,,1078.9,273.9,465.4,-191.5,0.0,715.0,622.8,365.4,257.4,92.2,988.9,,55.8,55.8,,,,0.1,,,,,324.7,,,324.7,380.6,151.4,,,,82.6,,,,82.6,234.0,614.6,0.0,533.9,,,0.0,906.3,13.0,1453.2,0.0,1453.2,2067.8,
