Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Long-Term Investments,Loans & Mortgages,Real Estate Investments,Other Long-Term Investments,Net Fixed Assets,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Customer Deposits,ST Borrowings & Repos,Long-Term Borrowings,Short and Long Term Debt,Other Short-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/28/1993,,12.573,1134.279053,1506.262939,0.0,0.0,0,0,95.053001,550.965027,3299.133057,,0.0,1579.688965,734.762024,2314.450989,57.597,208.179993,2580.227982,25.799999,0,576.419006,116.685997,718.905002,3299.132984,
05/31/1993,,15.68,1587.416016,2559.297119,0.0,0.0,0,0,99.704002,663.539978,4925.637207,,0.0,2821.361084,1050.767944,3872.129028,78.164001,217.757004,4168.050034,21.013,0,584.012024,152.561996,757.587021,4925.637054,
08/31/1993,,14.258,2787.631104,1656.312988,0.0,0.0,0,0,123.480003,733.262024,5314.943848,,0.0,2935.323975,1237.493042,4172.817017,94.560997,248.462997,4515.841011,0.0,0,606.31897,192.783997,799.102966,5314.943977,
11/30/1993,,5.597,2994.647949,1555.225952,0.0,0.0,0,0,132.826996,849.185974,5537.483887,,0.0,3100.488037,1213.93103,4314.419067,109.817001,277.104004,4701.340073,0.0,0,607.057983,229.085999,836.143982,5537.484055,
02/28/1994,,4.034,1743.829956,2609.741943,0.0,0.0,0,0,145.625,1082.290039,5585.520996,,0.0,3111.945068,1197.095947,4309.041015,87.818001,308.524994,4705.38401,0.0,0,610.583984,269.553009,880.136993,5585.521003,
05/31/1994,,4.644,2947.601074,332.789001,0.0,0.0,0,0,155.647995,1614.480957,5055.163086,,0.0,2515.371094,1188.550049,3703.921143,113.257004,330.960999,4148.139145,0.0,0,611.031982,295.992004,907.023987,5055.163132,
08/31/1994,,6.867,1639.131958,2526.759033,0.0,0.0,0,0,157.011002,1308.918945,5638.687988,,0.0,4268.798828,0.0,4268.798828,106.792999,343.75,4719.341827,0.0,0,611.539978,307.806,919.345978,5638.687805,
11/30/1994,,3.806,2254.721924,2459.481934,0.0,0.0,0,0,153.960007,1447.188965,6319.15918,,0.0,4929.454102,0.0,4929.454102,106.708,354.52301,5390.685112,0.0,0,611.812988,316.661011,928.473999,6319.159111,
02/28/1995,,17.624001,1724.177002,2246.189941,0.0,0.0,0,0,145.612,1576.578979,5710.182129,,0.0,2664.006104,1499.30603,4163.312134,235.617004,368.695007,4767.624145,0.0,0,612.856995,329.700989,942.557984,5710.182129,
05/31/1995,,12.891,1756.588989,2949.042969,0.0,0.0,0,0,139.166,1779.197021,6636.88623,,0.0,4137.516113,978.5,5116.016113,154.945999,392.812988,5663.775101,0.0,0,614.549011,358.562012,973.111023,6636.886124,
08/31/1995,,5.455,2084.510986,3220.235107,0.0,0.0,0,0,138.169998,1915.56897,7363.939941,,0.0,3982.009033,1639.45105,5621.460083,98.212997,425.446991,6145.120071,0.0,0,818.637024,400.183014,1218.820038,7363.940109,
11/30/1995,,6.798,3303.48999,2394.27002,0.0,0.0,0,0,139.416,2083.664062,7927.638184,,0.0,4024.545898,1788.300049,5812.845947,387.578003,460.75,6661.17395,0.0,0,821.478027,444.985992,1266.46402,7927.63797,
02/29/1996,,16.444,2440.10791,3844.375977,0.0,0.0,0,0,140.962997,2215.761963,8657.65332,,0.0,4423.737793,1911.800049,6335.537842,505.14801,497.212006,7337.897858,0.0,0,825.294983,494.459991,1319.754974,8657.652832,
05/31/1996,,7.876,2403.955078,4153.425781,0.0,0.0,0,0,147.468002,2528.481934,9241.207031,,0.0,4513.788086,2226.800049,6740.588135,588.218994,535.971985,7864.779114,0.0,0,829.526978,546.901001,1376.427979,9241.207092,
08/31/1996,,9.49,2280.778076,3637.8479,0.0,0.0,0,0,150.606003,2668.547119,8747.268555,,0.0,4330.294922,1410.0,5740.294922,996.744019,575.929016,7312.967957,0.0,0,833.104004,601.197021,1434.301025,8747.268982,
11/30/1996,,14.835,2764.933105,2593.566895,0.0,0.0,0,0,189.606995,3691.489014,9254.430664,,0.0,3710.504883,2621.625,6332.129883,783.853027,615.232971,7731.215881,0.0,0,864.327026,658.888,1523.215027,9254.430908,
02/28/1997,,18.268999,4007.697021,70.528,0.0,0.0,0,0,190.104004,3402.491943,7689.089844,,0.0,2345.663086,2367.660889,4713.323975,428.59201,635.643005,5777.55899,0.0,300,923.247009,688.283997,1911.531006,7689.089996,
05/31/1997,,22.299,4580.769043,1456.904053,0.0,0.0,0,0,196.078995,4047.906006,10303.957031,,0.0,3733.712891,2969.654053,6703.366943,943.150024,674.471008,8320.987976,0.0,300,942.387024,740.58197,1982.968994,10303.95697,
08/31/1997,,17.576,3733.400879,1946.854004,0.0,0.0,0,0,203.595993,4458.055176,10359.482422,,0.0,3456.412109,2826.5,6282.912109,1011.330017,750.21698,8044.459106,0.0,500,964.539001,850.484009,2315.02301,10359.482117,
11/30/1997,,17.438,4493.419922,1745.25,0.0,0.0,0,0,216.779007,4841.527832,11314.415039,,0.0,5020.848145,2573.600098,7594.448242,474.923004,817.151978,8886.523224,0.0,500,981.349976,946.541992,2427.891968,11314.415192,
02/28/1998,,10.707,6098.548828,233.576996,542.119995,542.119995,0,0,226.330002,5071.928223,12183.209961,,0.0,4043.773926,4195.731934,8239.505859,482.678009,873.083984,9595.267853,0.0,500,1054.824951,1033.118042,2587.942993,12183.210846,
05/31/1998,,24.805,8318.917969,280.928009,135.845001,135.845001,0,0,240.084,4621.115234,13621.695312,,0.0,3465.489014,4886.131836,8351.62085,1624.333008,934.265015,10910.218872,0.0,500,1088.45105,1123.025024,2711.476074,13621.694946,
08/31/1998,,32.709999,8529.080078,683.096008,102.976997,102.976997,0,0,260.031006,4643.369141,14251.262695,,0.0,2510.851074,6019.5,8530.351074,1879.531982,998.297974,11408.18103,0.0,500,1121.655029,1221.427002,2843.082031,14251.263062,
11/30/1998,,52.330002,10976.519531,292.372009,120.051003,120.051003,0,0,282.096985,4479.473145,16202.842773,,0.0,3833.814941,7258.121094,11091.936035,1156.852051,1034.078979,13282.867065,0.0,500,1144.475952,1275.5,2919.975952,16202.843018,
02/28/1999,,58.748001,8252.171875,503.325012,341.834015,341.834015,0,0,311.740997,6180.436035,15648.259766,,0.0,5065.934082,5953.324219,11019.258301,517.937012,1092.176025,12629.371338,0.0,500,1159.303955,1359.581055,3018.88501,15648.256348,
05/31/1999,,32.837002,9392.311523,336.516998,456.835999,456.835999,0,0,326.528015,6819.577148,17364.609375,,0.0,3523.063965,8883.480469,12406.544434,675.354004,1159.668945,14241.567383,0.0,500,1168.170044,1454.869995,3123.040039,17364.607422,
08/31/1999,,48.023998,9342.600586,149.542999,484.093994,484.093994,0,0,347.291992,5859.891113,16231.450195,,0.0,2010.067017,9275.37793,11285.444946,537.234009,1211.759033,13034.437988,0.0,500,1170.678955,1526.31604,3196.994995,16231.432983,
11/30/1999,,171.503006,8167.984863,29.41,597.504028,597.504028,0,0,354.470001,6249.583008,15570.459961,,0.0,1063.677002,8875.732422,9939.409424,1056.274048,1291.803955,12287.487427,0.0,500,1175.251953,1607.715942,3282.967896,15570.455322,
02/29/2000,,59.89,8199.672,22.612,513.603,513.603,0,0,410.899,6615.652,15822.328,,0.0,2911.41,7253.323,10164.733,997.405,1272.311,12434.449,0.0,500,1176.911,1710.968,3387.879,15822.328,
05/31/2001,,235.977997,15736.25,,,,0,0,399.446014,9805.620117,26177.300781,,0.0,5697.651855,12671.980469,18369.632324,2149.675049,1572.781982,22092.089355,0.0,500,1354.072021,2231.136963,4085.208984,26177.29834,
08/31/2001,,333.770996,19233.839844,,,,0,0,429.825989,11137.209961,31134.650391,,0.0,6999.270996,15085.049805,22084.320801,2957.281982,1696.264038,26737.866821,0.0,500,1494.751953,2402.028076,4396.780029,31134.646851,
11/30/2001,,209.888,22324.539062,,,,0,0,443.119995,12440.620117,35418.160156,,0.0,10130.790039,15121.429688,25252.219727,3819.735107,1787.389038,30859.343872,0.0,500,1512.015015,2546.809082,4558.824097,35418.167969,
12/31/2001,,495.414001,24069.349609,273.269989,2410.090088,2410.090088,0,0,447.022003,9521.657227,37216.800781,,0.0,16477.349609,10809.450195,27286.799805,3750.858887,1591.505005,32629.163696,0.0,500,1512.988037,2574.654053,4587.64209,37216.805786,
03/31/2002,,2112.940918,26217.900391,587.419983,4915.452148,4915.452148,0,0,458.640991,8322.047852,42614.398438,,2231.749023,11566.44043,17573.740234,29140.180664,6540.634766,0.0,37912.564453,0.0,500,1526.746948,2675.090088,4701.837036,42614.401489,
06/30/2002,,1025.86499,26894.990234,205.272995,5324.11084,5324.11084,0,0,503.341003,7924.295898,41877.878906,,2462.475098,13286.950195,16215.849609,29502.799805,4775.957031,0.0,36741.231934,0.0,500,1597.389038,3039.258057,5136.647095,41877.879028,
09/30/2002,,508.572998,30407.720703,924.695984,5415.700195,5415.700195,0,0,548.874023,7404.633789,45210.199219,,3107.971924,13511.219727,17303.230469,30814.450195,5884.01709,0.0,39806.439209,0.0,500,1648.359009,3255.4021,5403.761108,45210.200317,
12/31/2002,,697.45697,40617.621094,1671.505005,6331.459961,6331.459961,0,0,576.687988,8136.053223,58030.78125,,3114.270996,29312.640625,12615.980469,41928.621094,7326.751953,0.0,52369.644043,0.0,500,1663.473999,3497.658936,5661.132935,58030.776978,
03/31/2003,,446.306,55486.142,0.0,7774.844,7774.844,0,0,628.737,9274.996,73611.025,,5639.653,30539.695,22129.187,52668.882,9632.417,0.0,67940.952,0.0,0,1794.419,3875.654,5670.073,73611.025,
06/30/2003,,707.228027,67642.703125,0.0,12162.400391,12162.400391,0,0,656.281982,10616.959961,91785.570312,,8050.771973,28778.720703,35002.550781,63781.271484,12558.230469,0.0,84390.273926,0.0,1000,2130.815918,4264.47998,7395.295898,91785.569824,
09/30/2003,,693.767029,58923.511719,0.0,18780.789062,18780.789062,0,0,717.369995,13311.700195,92427.132812,,9160.567383,31775.039062,34130.488281,65905.527344,8848.548828,0.0,83914.643555,0.0,1000,2232.312012,5280.181152,8512.493164,92427.136719,
12/31/2003,,633.46698,58328.199219,0.0,26368.050781,26368.050781,0,0,755.276001,11892.669922,97977.671875,,9327.670898,32013.410156,39948.460938,71961.871094,8603.413086,0.0,89892.955078,0.0,0,2316.756104,5767.959961,8084.716064,97977.671143,
03/31/2004,,1202.390015,56169.199219,0.0,29940.699219,29940.699219,0,0,849.877014,12114.599609,100276.796875,,12225.400391,44611.699219,24242.400391,68854.099609,10411.200195,0.0,91490.700195,0.0,0,2382.959961,6403.049805,8786.009766,100276.709961,
06/30/2004,,680.909973,52424.101562,0.0,33895.398438,33895.398438,0,0,881.041992,15871.900391,103753.398438,,15470.299805,43264.699219,24490.599609,67755.298828,11083.099609,0.0,94308.698242,0.0,0,2467.73999,6977.060059,9444.800049,103753.498291,
09/30/2004,,595.260986,52941.898438,0.0,34928.199219,34928.199219,0,0,917.179993,15005.900391,104388.398438,,18732.699219,33301.757812,30977.943359,64279.701172,11354.200195,0.0,94366.600586,0.0,0,2524.100098,7497.759766,10021.859863,104388.460449,
12/31/2004,,753.416992,72475.382812,0.0,39660.089844,39660.089844,0,0,985.349976,14621.480469,128495.703125,,20013.210938,20465.119141,66613.671875,87078.791016,11093.629883,0.0,118185.631836,0.0,0,2599.487061,7710.588867,10310.075928,128495.707764,
03/31/2005,,766.049011,72276.164062,0.0,47698.472656,47698.472656,0,0,1093.265015,15199.09082,137033.046875,,25679.738281,43341.097656,45205.402344,88546.5,11854.755859,0.0,126080.994141,0.0,0,2680.612061,8271.43457,10952.046631,137033.040771,
06/30/2005,,916.570984,78397.4375,0.0,62528.328125,62528.328125,0,0,1155.712036,15619.769531,158617.828125,,30613.783203,50750.941406,52746.894531,103497.835938,12850.569336,0.0,146962.188477,0.0,0,2835.75,8819.883789,11655.633789,158617.822266,
09/30/2005,,1488.581,81987.17,0.0,67775.774,67775.774,0,0,1218.559,18822.951,171293.035,,37798.722,34204.928,75139.971,109344.899,11910.298,0.0,159053.919,0.0,0,2917.523,9321.593,12239.116,171293.035,
12/31/2005,,1031.108,82574.367,0.0,70071.152,70071.152,0,0,1279.659,20129.084,175085.37,,39489.256,36438.376,76187.886,112626.262,10153.992,0.0,162269.51,0.0,0,2984.027,9831.833,12815.86,175085.37,
03/31/2006,,2644.621094,76768.71875,0.0,74107.609375,74107.609375,0,0,1338.292969,22732.814453,177592.0625,,45377.941406,54080.640625,54466.558594,108547.199219,10160.660156,0.0,164085.800781,0.0,0,3101.694092,10404.558594,13506.252686,177592.053467,
06/30/2006,,2369.345947,87628.414062,0.0,79807.601562,79807.601562,0,0,1469.203003,23709.902344,194984.46875,,50552.050781,62401.429688,55364.488281,117765.917969,12369.537109,0.0,180687.505859,0.0,0,3298.970947,10997.986328,14296.957275,194984.463135,
09/30/2006,,1583.722,85610.403,0.0,80796.708,80796.708,0,0,1569.894,23633.845,193194.572,,55895.651,59267.832,49470.229,108738.061,13461.712,0.0,178095.424,0.0,0,3466.733,11632.415,15099.148,193194.572,
12/31/2006,,1407.0,92814.163,0.0,78019.994,78019.994,0,0,1625.456,26079.617,199946.23,,55578.682,45438.75,71487.584,116926.334,13123.368,0.0,185628.384,0.0,0,2183.711,12134.135,14317.846,199946.23,
03/31/2007,,1202.114,102213.47,0.0,75177.094,75177.094,0,0,1653.233,27704.692,207950.603,,57525.061,47466.595,74322.902,121789.497,13817.596,0.0,193132.154,0.0,0,2350.34,12468.109,14818.449,207950.603,
06/30/2007,,1154.032,109869.622,0.0,74056.539,74056.539,0,0,1644.141,30097.426,216821.76,,60292.841,50332.273,77669.067,128001.34,14141.684,0.0,202435.865,0.0,0,1641.634,12744.261,14385.895,216821.76,
09/30/2007,,4768.363,87806.072,0.0,83558.176,83558.176,0,0,1632.818,31471.036,209236.465,,54749.389,18774.659,105794.292,124568.951,14665.893,0.0,193984.233,2000.0,0,2139.792,11112.44,15252.232,209236.465,
12/31/2007,,8810.399,71322.258,0.0,98000.713,98000.713,0,0,1564.438,32032.253,211730.061,,60200.599,22310.536,97227.413,119537.949,17335.642,0.0,197074.19,2000.0,0,2184.669,10471.202,14655.871,211730.061,
03/31/2008,,9014.34,61803.344,0.0,95264.5,95264.5,0,0,1582.483,31353.126,199017.793,,63293.392,20043.844,87651.431,107695.275,14874.07,0.0,185862.737,2000.0,0,2215.925,8939.131,13155.056,199017.793,
06/30/2008,,6650.317,38506.446,0.0,94230.99,94230.99,0,0,1539.2,31149.541,172076.494,,62811.922,3575.995,82335.591,85911.586,12932.918,0.0,161656.426,2000.0,0,2252.677,6167.391,10420.068,172076.494,
