Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2012,2313.3,410.5,410.5,0.0,302.6,302.6,0.0,0.0,0.0,0.0,0.0,0.0,535.5,36.5,4.1,406.5,34.6,47.8,1248.6,338.8,,,0.0,,725.9,647.3,623.9,23.4,,39.9,1064.7,,261.4,40.4,,,221.0,1.0,0.0,,,1.0,123.4,,4.2,118.8,385.8,120.8,120.8,,,348.1,,110.8,101.9,131.2,468.9,854.7,0.0,1117.6,1117.6,,-1148.5,1521.2,-31.7,1458.6,0.0,1458.6,2313.3,
06/30/2012,2111.6,757.0,718.8,38.2,307.8,307.8,0.0,0.0,0.0,0.0,0.0,0.0,132.9,36.6,6.8,30.3,15.9,37.0,1197.7,262.0,,,0.0,,651.9,596.9,575.3,21.6,,32.3,913.9,,335.9,36.8,,,299.1,0.8,0.0,,,0.8,0.0,,7.9,0.0,336.7,59.9,59.9,,,300.9,,114.6,102.3,76.1,360.8,697.5,,1154.2,1154.2,,-1215.3,1501.8,-26.6,1414.1,0.0,1414.1,2111.6,
09/30/2012,2093.4,729.4,697.3,32.1,311.1,311.1,0.0,0.0,0.0,0.0,0.0,0.0,128.8,35.7,8.9,30.3,15.6,35.9,1169.3,266.4,,,0.0,,657.7,598.4,578.2,20.2,,34.8,924.1,,323.0,37.0,,,286.0,0.7,0.0,,,0.7,0.0,,2.5,0.0,323.7,59.9,59.9,,,312.4,,115.9,121.4,72.6,372.3,696.0,0.0,1131.6,1131.6,,-1271.7,1552.1,-14.6,1397.4,0.0,1397.4,2093.4,
12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2013,1994.1,603.0,525.0,78.0,325.7,325.7,0.0,0.0,0.0,0.0,0.0,0.0,144.8,35.6,9.4,35.2,16.9,47.5,1073.5,268.4,,,0.0,,652.2,595.4,577.7,17.7,,30.5,920.6,,255.4,37.0,,,218.4,0.8,0.0,,,0.8,5.3,,2.8,0.0,261.5,59.8,59.8,,,321.2,,112.9,134.5,71.0,381.0,642.5,0.0,1132.3,1132.3,,-1363.5,1596.9,-14.1,1351.6,0.0,1351.6,1994.1,
06/30/2013,1970.7,587.4,515.2,72.2,319.5,319.5,0.0,0.0,0.0,0.0,0.0,0.0,149.5,36.9,2.9,47.2,16.3,33.6,1056.4,251.8,,,0.0,,662.5,610.9,588.1,22.8,,32.4,914.3,,238.7,33.0,,,205.7,0.9,0.0,,,0.9,18.3,,20.2,0.0,257.9,60.1,60.1,,,316.3,,84.5,143.4,68.2,376.4,634.3,0.0,1135.6,1135.6,,-1388.5,1614.5,-25.2,1336.4,0.0,1336.4,1970.7,
09/30/2013,1980.2,652.4,525.9,126.5,320.4,320.4,0.0,0.0,0.0,0.0,0.0,0.0,101.7,36.4,1.3,0.0,16.6,36.0,1074.5,246.5,,,0.0,,659.2,610.8,589.3,21.5,,30.5,905.7,,257.6,32.9,,,224.7,0.9,0.0,,,0.9,21.6,,22.6,0.0,280.1,60.2,60.2,,,309.3,,80.2,138.5,68.0,369.5,649.6,0.0,1138.9,1138.9,,-1427.0,1642.0,-23.3,1330.6,0.0,1330.6,1980.2,
12/31/2013,1956.7,663.7,580.8,82.9,319.8,319.8,0.0,0.0,0.0,0.0,0.0,0.0,76.9,,,,,76.9,1060.4,246.4,,,0.0,,649.9,,,,,649.9,896.3,,,,,,,0.9,0.0,,,0.9,291.7,,,291.7,292.6,125.7,125.7,,,314.3,,,,314.3,440.0,732.6,0.0,,,,,,1224.1,1224.1,0.0,1224.1,1956.7,
03/31/2014,2802.1,202.4,182.2,20.2,515.1,515.1,0.0,0.0,0.0,0.0,0.0,0.0,379.9,34.1,2.0,,5.8,297.1,1097.4,395.8,,,0.0,,1308.9,1257.4,870.1,387.3,,43.7,1704.7,,400.4,47.0,,,353.4,258.3,0.0,,,258.3,24.4,,19.1,0.0,683.1,425.6,425.6,,,397.1,,75.8,222.8,79.4,822.7,1505.8,0.0,1136.6,1136.6,,-1445.1,1622.9,-18.1,1296.3,0.0,1296.3,2802.1,
06/30/2014,2574.4,196.6,183.4,13.2,498.8,498.8,0.0,0.0,0.0,0.0,0.0,0.0,181.8,45.1,7.0,0.0,3.6,60.7,877.2,390.9,,,0.0,,1306.3,1252.6,871.1,381.5,,43.1,1697.2,,384.5,57.1,,,327.4,17.4,0.0,,,17.4,11.4,,6.6,0.0,413.3,408.4,408.4,,,419.5,,76.8,254.1,82.0,827.9,1241.2,0.0,1139.3,1139.3,,-1455.9,1640.5,9.3,1333.2,0.0,1333.2,2574.4,
09/30/2014,2551.1,248.5,228.6,19.9,499.1,499.1,0.0,0.0,0.0,0.0,0.0,0.0,144.2,41.6,1.4,0.0,11.0,32.3,891.8,376.5,,,0.0,,1282.8,1227.7,860.9,366.8,,42.7,1659.3,,391.6,50.1,,,341.5,9.2,0.0,,,9.2,22.9,,18.3,0.0,423.7,403.5,403.5,,,432.8,,91.4,238.9,84.2,836.3,1260.0,0.0,1077.6,1077.6,,-1471.2,1666.2,18.5,1291.1,0.0,1291.1,2551.1,
12/31/2014,2416.1,211.9,198.9,13.0,511.1,511.1,0.0,0.0,0.0,0.0,0.0,0.0,60.7,28.9,1.3,,15.0,30.1,783.7,367.8,1318.9,-951.1,0.0,,1264.6,1205.9,850.7,355.2,,42.4,1632.4,,339.0,40.1,,,298.9,7.5,0.0,,,7.5,21.4,0.0,11.3,0.0,367.9,432.7,432.7,,,388.3,0.0,116.9,175.8,84.3,821.0,1188.9,0.0,1077.5,1077.5,,-1491.2,1707.6,-66.7,1227.2,0.0,1227.2,2416.1,
03/31/2015,2519.6,244.6,232.2,12.4,525.3,525.3,0.0,0.0,0.0,0.0,0.0,0.0,169.6,31.4,1.3,,7.2,32.2,939.5,354.8,,,0.0,,1225.3,1175.3,836.1,339.2,,41.5,1580.1,,351.2,55.1,,,296.1,6.3,0.0,,,6.3,17.7,,8.2,0.0,375.2,454.7,454.7,,,468.5,,96.8,275.5,88.0,923.2,1298.4,0.0,1079.7,1079.7,,-1509.3,1740.1,-89.3,1221.2,0.0,1221.2,2519.6,
06/30/2015,2498.5,208.0,195.3,12.7,519.2,519.2,0.0,0.0,0.0,0.0,0.0,0.0,192.4,45.6,0.8,,9.6,31.4,919.6,350.0,,,0.0,,1228.9,1176.1,840.1,336.0,,42.4,1578.9,,370.6,73.0,,,297.6,5.3,0.0,,,5.3,17.7,,9.8,0.0,393.6,396.2,396.2,,,466.8,,96.3,280.7,80.0,863.0,1256.6,0.0,1084.0,1084.0,,-1523.9,1761.2,-79.4,1241.9,0.0,1241.9,2498.5,
09/30/2015,2502.8,187.5,175.8,11.7,556.4,556.4,0.0,0.0,0.0,0.0,0.0,0.0,194.0,50.5,0.2,,11.3,35.3,937.9,349.2,,,0.0,,1215.7,1161.9,834.8,327.1,,42.3,1564.9,,407.2,73.6,,,333.6,4.0,0.0,,,4.0,0.0,,22.4,0.0,411.2,391.0,391.0,,,447.7,,94.8,268.4,62.1,838.7,1249.9,0.0,1089.7,1089.7,,-1544.0,1811.4,-104.2,1252.9,0.0,1252.9,2502.8,
12/31/2015,2356.6,216.9,204.7,12.2,536.3,536.3,0.0,0.0,0.0,0.0,0.0,0.0,70.1,37.9,0.8,,14.6,31.0,823.3,329.1,1381.9,-1052.8,0.0,,1204.2,1148.4,830.3,318.1,,40.4,1533.3,,305.3,48.0,,,257.3,3.4,0.0,,,3.4,29.7,0.0,14.7,0.0,338.4,398.8,398.8,,,343.2,0.0,92.1,176.0,60.4,742.0,1080.4,0.0,1095.5,1095.5,,-1563.7,1846.2,-101.8,1276.2,0.0,1276.2,2356.6,
03/31/2016,2378.7,232.7,221.5,11.2,551.3,551.3,0.0,0.0,0.0,0.0,0.0,0.0,68.6,38.5,7.9,,14.4,25.3,852.6,313.0,,,0.0,,1213.1,1149.8,836.2,313.6,,41.0,1526.1,,310.0,46.4,,,263.6,2.9,0.0,,,2.9,14.0,,5.3,0.0,326.9,378.5,378.5,,,348.2,,92.7,189.6,60.6,726.7,1053.6,0.0,1095.0,1095.0,,-1583.9,1882.8,-68.8,1325.1,0.0,1325.1,2378.7,
06/30/2016,2357.6,254.1,242.7,11.4,522.7,522.7,0.0,0.0,0.0,0.0,0.0,0.0,85.1,50.2,3.7,,13.5,31.6,861.9,301.2,,,0.0,,1194.5,1135.7,832.0,303.7,,41.6,1495.7,,304.0,50.6,,,253.4,2.2,0.0,,,2.2,18.2,,6.8,0.0,324.4,369.4,369.4,,,344.5,,90.0,185.5,62.2,713.9,1038.3,0.0,1099.8,1099.8,,-1601.7,1907.1,-85.9,1319.3,0.0,1319.3,2357.6,
09/30/2016,2391.6,141.4,129.1,12.3,545.8,545.8,0.0,0.0,0.0,0.0,0.0,0.0,83.7,44.5,3.1,,19.2,35.2,770.9,306.5,,,0.0,,1314.2,1251.1,931.9,319.2,,40.8,1620.7,,315.5,44.4,,,271.1,2.1,0.0,,,2.1,25.9,,9.8,0.0,343.5,359.4,359.4,,,347.5,,88.4,191.8,57.5,706.9,1050.4,0.0,1105.0,1105.0,,-1617.7,1946.1,-92.2,1341.2,0.0,1341.2,2391.6,
12/31/2016,2371.8,151.2,138.8,12.4,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6,38.6,2.3,,17.7,37.0,784.8,304.1,1389.2,-1085.1,0.0,,1282.9,1224.5,916.9,307.6,,38.4,1587.0,,314.5,53.9,,,260.6,1.8,0.0,,,1.8,31.3,0.0,15.4,0.0,347.6,358.3,358.3,,,350.0,0.0,80.3,197.8,56.5,708.3,1055.9,0.0,1110.0,1110.0,,-1635.3,1955.0,-113.8,1315.9,0.0,1315.9,2371.8,
03/31/2017,2401.1,188.7,177.1,11.6,552.6,552.6,0.0,0.0,0.0,0.0,0.0,0.0,82.8,38.6,5.7,,20.8,35.5,824.1,291.2,,,0.0,,1285.8,1220.2,920.1,300.1,,39.1,1577.0,,279.9,43.1,,,236.8,1.3,0.0,,,1.3,26.0,,12.3,0.0,307.2,404.2,404.2,,,354.1,,79.0,206.6,56.2,758.3,1065.5,0.0,1109.2,1109.2,,-1658.2,1983.8,-99.2,1335.6,0.0,1335.6,2401.1,
06/30/2017,2405.2,174.9,162.7,12.2,547.2,547.2,0.0,0.0,0.0,0.0,0.0,0.0,98.1,47.9,6.0,,25.5,41.0,820.2,284.1,,,0.0,,1300.9,1228.5,930.8,297.7,,40.9,1585.0,,307.3,58.2,,,249.1,1.1,0.0,,,1.1,21.7,,9.4,0.0,330.1,349.2,349.2,,,362.3,,77.9,214.5,60.5,711.5,1041.6,0.0,1113.6,1113.6,,-1680.1,2014.0,-83.9,1363.6,0.0,1363.6,2405.2,
09/30/2017,2387.4,180.8,167.8,13.0,555.8,555.8,0.0,0.0,0.0,0.0,0.0,0.0,82.4,44.0,4.9,,24.2,28.7,819.0,270.4,,,0.0,,1298.0,1228.9,935.7,293.2,,40.0,1568.4,,295.4,38.2,,,257.2,0.9,0.0,,,0.9,18.7,,8.5,0.0,315.0,339.1,339.1,,,353.4,,80.3,202.1,62.5,692.5,1007.5,0.0,1118.8,1118.8,,-1702.0,2039.3,-76.2,1379.9,0.0,1379.9,2387.4,
12/31/2017,2414.7,207.2,193.7,13.5,567.2,567.2,0.0,0.0,0.0,0.0,0.0,0.0,83.3,35.9,8.7,,21.3,32.9,857.7,260.0,1374.5,-1114.5,0.0,,1297.0,1225.2,937.9,287.3,,41.8,1557.0,,314.4,41.3,,,273.1,0.9,0.0,0.0,0.0,0.9,7.7,,1.7,0.0,323.0,327.2,327.2,0.0,0.0,386.8,,94.7,222.6,67.8,714.0,1037.0,0.0,2.5,2.5,0.0,-16.0,1457.8,-66.6,1377.7,0.0,1377.7,2414.7,
03/31/2018,2386.3,199.4,186.3,13.1,567.7,567.7,0.0,0.0,0.0,0.0,0.0,0.0,89.4,39.5,2.7,,19.6,40.0,856.5,240.0,,,0.0,,1289.8,1225.6,942.8,282.8,,41.9,1529.8,,290.8,53.8,,,237.0,50.3,0.0,,,50.3,18.8,,6.6,0.0,359.9,289.0,289.0,,,363.0,,92.5,213.4,50.5,652.0,1011.9,0.0,3.3,3.3,,-32.2,1488.1,-84.8,1374.4,0.0,1374.4,2386.3,
06/30/2018,2204.7,63.9,51.5,12.4,547.1,547.1,0.0,0.0,0.0,0.0,0.0,0.0,94.9,39.1,0.5,,24.6,50.6,705.9,226.2,,,0.0,,1272.6,1205.8,933.6,272.2,,41.7,1498.8,,294.7,54.6,,,240.1,0.4,0.0,,,0.4,22.5,,11.5,0.0,317.6,177.9,177.9,,,358.9,,90.2,209.1,48.1,536.8,854.4,0.0,8.2,8.2,,-42.8,1492.4,-107.5,1350.3,0.0,1350.3,2204.7,
