Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1995,163.981449,163.774987,163.774987,,1.865602,1.260711,0.332291,0.212433,0.212433,,0.212433,0.212433,0.212433,0.097886,0.754651,0.710041,5.042875,4.879467,,
06/30/1995,162.771471,164.408787,164.408787,,1.931448,1.278204,0.373569,0.245756,0.245756,,0.245756,0.245756,0.245756,0.097886,-1.710243,-1.783834,5.174052,5.079207,,
09/30/1995,159.804133,160.682805,160.682805,,2.103075,1.400299,0.423387,0.274913,0.274913,,0.274913,0.274913,0.274913,0.097886,0.492436,0.437794,5.083629,5.160568,,
12/31/1995,161.278197,164.399169,164.399169,,2.178095,1.49387,0.420239,0.274913,0.274913,0.274913,0.274913,0.274913,0.274913,0.110382,-0.070968,-0.133985,4.823758,5.414396,,
03/31/1996,161.799149,166.456627,160.512353,,2.206864,1.507392,0.363436,0.23326,0.23326,0.23326,0.224929,0.224929,0.224929,0.110382,-2.636196,-2.687033,4.399232,5.457266,,
06/30/1996,161.143753,163.97665,163.97665,,2.169175,1.47993,0.409314,0.258252,0.258252,0.258252,0.258252,0.258252,0.258252,0.110382,0.469134,0.407021,4.842614,5.537503,,
09/30/1996,161.196559,165.217838,160.497938,,2.294086,1.604183,0.482891,0.291574,0.291574,0.308236,0.283244,0.283244,0.299905,0.110382,2.653131,2.588581,5.880448,5.738559,,
12/31/1996,160.509954,164.120691,160.017794,,2.434273,1.751305,0.518799,0.333228,0.333228,0.333228,0.324897,0.324897,0.324897,0.12496,0.120105,0.064837,6.852478,5.946834,,
03/31/1997,153.502131,159.064684,155.048223,,2.330901,1.641973,0.411162,0.249921,0.249921,0.249921,0.24159,0.24159,0.24159,0.12496,-0.249955,-0.332909,4.958022,5.484367,,
06/30/1997,153.737414,157.799483,153.662976,,2.499555,1.771377,0.492311,0.299905,0.299905,0.299899,0.291574,0.291574,0.291574,0.12496,-0.487892,-0.559881,6.462175,5.73005,,
09/30/1997,153.792619,158.1644,153.766226,,2.745018,1.976728,0.579594,0.35822,0.35822,0.35822,0.349889,0.349889,0.349889,0.12496,-1.21234,-1.333752,6.319126,5.907195,,
12/31/1997,153.900668,158.69017,154.128724,,2.866701,2.079379,0.61387,0.374881,0.374881,0.374881,0.366551,0.366551,0.366551,0.137457,-1.037347,-1.124975,6.524618,6.199427,,
03/31/1998,153.886253,158.69257,153.827439,,2.905971,2.061511,0.485681,0.299905,0.299905,0.299905,0.291574,0.291574,0.291574,0.137457,-6.920878,-6.979775,5.596094,6.353004,5.521708,
06/30/1998,153.283663,158.026368,153.527344,,3.230981,2.293481,0.540451,0.341559,0.341559,0.341559,0.333228,0.333228,0.333228,0.137457,-2.303134,-2.438452,6.003171,6.429133,5.607538,
09/30/1998,153.75302,157.825895,153.965489,,3.612414,2.614748,0.641468,0.399874,0.399874,0.399874,0.391543,0.391543,0.391543,0.137457,-1.973046,-2.138973,5.615512,6.837024,5.997677,
12/31/1998,154.817748,158.570143,153.64858,,4.035384,2.956305,0.680403,0.424866,0.424866,0.424866,0.416535,0.416535,0.416535,0.158283,-9.264426,-9.427344,6.054416,7.102118,6.244045,
03/31/1999,155.9401,160.566368,155.793661,,3.766706,2.790422,0.546389,0.341559,0.341559,0.341559,0.333228,0.333228,0.333228,0.158283,6.272072,6.086373,4.379284,7.419445,6.57986,
06/30/1999,156.720358,161.670715,156.901616,,3.743735,2.808059,0.617814,0.391543,0.391543,0.391543,0.374881,0.374881,0.374881,0.158283,2.627627,2.397974,6.339617,7.619208,6.765898,
09/30/1999,156.866797,161.062118,157.404565,,3.745279,2.754933,0.68045,0.441527,0.441527,0.441527,0.433196,0.433196,0.433196,0.158283,-0.608026,-0.778656,7.391717,7.947615,7.111479,
12/31/1999,155.9029,160.010595,157.249718,,3.602658,2.566974,0.625394,0.408204,0.408204,0.408204,0.399874,0.399874,0.399874,0.183275,4.475734,4.382901,7.946466,7.963078,7.10634,
03/31/2000,155.953306,159.104303,156.522285,,3.460823,2.350407,0.39312,0.249921,0.249921,0.249921,0.249921,0.249921,0.249921,0.183275,-4.962469,-5.038944,7.439047,8.087863,7.239706,
06/30/2000,156.329029,158.26404,156.78397,,3.79468,2.568394,0.548334,0.349889,0.349889,0.349889,0.349889,0.349889,0.349889,0.183275,-1.344901,-1.421051,7.015511,8.327001,7.516774,
09/30/2000,153.745803,157.267723,155.441951,,3.948638,2.646332,0.556729,0.424866,0.424866,0.424866,0.416535,0.416535,0.416535,0.183275,4.763631,4.705101,6.539567,8.521228,7.707183,
12/31/2000,154.542857,157.609836,155.449149,,4.348953,3.086836,0.714259,0.466519,0.466519,0.466519,0.458188,0.458188,0.458188,0.183275,4.729669,4.653271,6.237933,8.956454,8.169462,
03/31/2001,154.095067,159.546182,155.214997,,4.144264,3.050066,0.610489,0.349889,0.399874,0.399874,0.341559,0.391543,0.391543,0.183275,-2.468834,-2.520188,5.340476,8.992202,8.133038,
06/30/2001,151.652087,158.291792,153.516486,,4.51487,3.601366,0.896738,0.558157,0.583149,0.583149,0.541495,0.566488,0.566488,0.183275,0.443145,0.39414,5.505509,9.092628,8.232653,
09/30/2001,151.0976,157.079264,152.63666,,4.323719,3.568717,0.830076,0.583149,0.583149,0.566488,0.566488,0.566488,0.549826,0.183275,2.504398,2.493936,7.028272,9.50843,8.663016,
03/31/2002,151.070165,156.445464,152.190119,,3.830157,3.346367,0.879459,0.574818,0.574818,0.574818,0.558157,0.558157,0.558157,0.208267,6.50286,6.453632,5.704363,10.055573,8.835067,
06/30/2002,150.56946,156.753085,152.064923,,3.848889,3.378471,0.89346,0.59148,0.59148,0.59148,0.574818,0.574818,0.574818,0.208267,2.505522,2.413568,7.422833,10.383161,10.162831,
09/30/2002,150.843991,156.321825,152.086886,,4.275661,3.802668,0.899341,0.624802,0.624802,0.624802,0.608141,0.608141,0.608141,0.208267,-7.335636,-7.419121,10.145369,10.791142,9.499908,
12/31/2002,150.844493,155.739252,152.079266,,3.522275,3.065388,0.975899,0.679474,0.679474,0.679474,0.663507,0.663507,0.663507,0.249921,-7.87613,-8.033935,,,,
03/31/2003,150.846894,156.396248,152.164911,,4.586958,4.182686,1.214492,0.783086,0.783086,0.783086,0.758094,0.758094,0.758094,0.249921,1.617857,1.531391,8.153492,11.684815,10.34777,
06/30/2003,150.692023,158.286795,152.641623,,5.335498,4.902798,1.123769,0.774755,0.774755,0.774755,0.749763,0.749763,0.749763,0.208267,-4.901317,-5.304451,7.988293,11.90351,11.690499,
09/30/2003,150.505826,156.762352,152.012461,,5.274311,4.858029,1.185534,0.774755,0.774755,0.774755,0.758094,0.758094,0.758094,0.208267,16.095023,15.823801,9.231058,12.302288,12.02984,
12/31/2003,149.848505,156.958223,151.847641,,4.213052,3.839375,1.167414,0.774757,0.774757,0.774757,0.74953,0.74953,0.74953,0.333228,4.317729,4.096152,7.709733,12.614861,11.189761,
03/31/2004,148.824258,155.686822,150.689649,,4.14189,3.756953,1.194037,0.791416,0.791416,0.791416,0.766424,0.766424,0.766424,0.333228,-3.925273,-4.043297,9.564812,12.893705,11.46158,
06/30/2004,148.23967,154.245168,149.720938,,4.20859,3.779732,1.188431,0.791416,0.791416,0.824739,0.766424,0.766424,0.799747,0.333228,5.031594,4.887145,10.565896,12.956566,11.515035,
09/30/2004,147.800329,153.462522,149.186766,,4.208128,3.65893,1.141013,0.758094,0.758094,0.758094,0.741432,0.741432,0.741432,0.333228,-2.284311,-2.398705,8.738357,13.414584,11.913566,
12/31/2004,148.285169,153.311273,149.181968,,4.343266,3.630425,0.986198,0.691448,0.691448,0.691448,0.674787,0.674787,0.674787,0.35822,-0.93264,-1.082021,8.94107,13.763905,12.266999,
03/31/2005,149.004715,153.686992,149.707734,,4.727571,3.675996,1.019847,0.708109,0.683117,0.683117,0.691448,0.666456,0.666456,0.35822,-6.257472,-6.375643,15.993729,14.044616,11.511582,
06/30/2005,150.180172,154.745243,149.982207,,5.212432,3.900429,1.001305,0.683117,0.683117,0.683117,0.666456,0.666456,0.666456,0.35822,6.983508,6.851626,19.35077,14.538058,12.016859,
09/30/2005,151.251125,155.95811,151.053359,,5.587674,4.016852,1.045829,0.749763,0.71644,0.71644,0.724771,0.691448,0.691448,0.35822,3.690524,3.489866,19.940632,14.92822,12.307446,
12/31/2005,151.514697,155.285897,150.617621,,5.558055,3.80087,0.971619,0.691448,0.683117,0.683117,0.674787,0.666456,0.666456,0.374881,4.342898,4.157794,16.113506,15.493804,13.130423,
03/31/2006,147.923057,154.968997,150.634427,,4.906667,2.99709,-0.063392,1.424549,0.024992,0.024992,1.391227,0.024992,0.024992,0.374881,3.7797,3.597518,15.281154,16.222001,13.800871,
09/30/2006,149.407811,153.075999,149.027119,,6.267202,3.844978,0.766673,0.449858,0.449858,0.541495,0.441527,0.441527,0.533165,0.374881,-6.264786,-6.434258,19.501698,16.803164,14.493513,
06/30/2007,151.531752,154.533259,151.095372,,5.792381,3.439755,0.415519,0.149953,0.149953,0.341559,0.141622,0.141622,0.333228,0.374881,0.95042,0.901272,13.058128,16.2572,14.001752,
09/30/2007,151.713393,151.317443,151.317443,,5.195766,2.916247,0.14615,-0.091638,-0.091638,0.108299,-0.091638,-0.091638,0.108299,0.374881,4.361064,4.302432,13.606735,15.963172,13.814608,
12/31/2007,151.756916,158.853425,158.853425,,4.017055,2.007977,-2.064985,-1.566171,-1.591163,-1.143805,-1.566171,-1.591163,-1.143805,0.374881,-0.201437,-0.260265,15.15013,14.072479,12.429621,
03/31/2008,152.191792,152.040071,151.387065,,6.113594,4.47309,-0.500102,0.049984,0.046484,-0.283244,0.049984,0.044177,-0.283244,0.166614,-0.076413,-0.129384,11.806629,13.878718,12.272686,
06/30/2008,234.975889,206.081158,206.081158,,3.952477,3.095581,-0.232442,-0.099968,-0.099968,-0.099968,-0.099968,-0.099968,-0.099968,0.166614,4.16367,4.16367,8.703816,11.479671,10.453936,
09/30/2008,234.800444,234.323346,234.323346,,2.937889,2.254662,-0.78291,-0.532316,-0.540902,-0.455044,-0.532316,-0.540902,-0.455044,0.0,8.864576,8.656368,7.558657,10.978007,9.958865,
12/31/2008,234.784331,234.325919,234.325919,,2.857439,2.31714,-0.369963,-0.236074,-0.236074,-0.174869,-0.236074,-0.236074,-0.174869,,5.767352,5.767352,6.527574,10.634385,9.622861,
03/31/2009,235.716209,234.399646,234.399646,,2.892334,2.578741,-0.481537,-0.35009,-0.35009,-0.343439,-0.35009,-0.35009,-0.343439,0.0,-0.15288,-0.180312,9.029846,10.291736,9.291151,
06/30/2009,236.016335,234.40103,234.40103,,2.336905,2.096254,-0.770338,-0.528864,-0.528864,-0.492128,-0.528864,-0.528864,-0.493137,0.0,1.972632,1.941297,6.880401,9.779921,8.787002,
09/30/2009,236.04209,234.457597,234.457597,,2.303948,2.110057,-0.171383,-0.22232,-0.185267,-0.154504,-0.22232,-0.185267,-0.157823,0.0,0.99818,0.978339,4.733202,9.661048,8.73376,
12/31/2009,236.098434,249.369828,249.369828,,1.913576,1.748772,-0.357962,-0.282061,-0.272659,-0.13978,-0.282061,-0.272659,-0.13978,0.0,0.496006,0.484966,6.174946,9.354649,8.491518,
03/31/2010,236.585067,245.802399,245.802399,,1.882589,1.723515,-0.078657,-0.114467,-0.08585,-0.09468,-0.114467,-0.08585,-0.096811,0.0,-0.498608,-0.5117,5.01527,9.184929,8.342919,
06/30/2010,236.839568,249.399284,242.762933,,1.912574,1.754802,0.076989,0.009662,0.009662,0.022679,0.009662,0.009662,0.021445,0.0,-1.625466,-1.652534,5.24792,9.22655,8.391279,
09/30/2010,237.060935,243.195748,238.89011,,1.950144,1.795168,0.156382,0.068754,0.068754,0.071062,0.068754,0.068754,0.071062,0.0,2.728598,2.67217,5.064601,9.283474,8.454814,
12/31/2010,263.366429,239.095,239.095,,1.766762,1.620276,0.058997,-0.2,-0.2,-0.152888,-0.2,-0.2,-0.163628,0.0,2.64916,2.56818,4.884878,9.047622,8.306978,
03/31/2011,263.335004,265.556,261.174,,1.546632,1.413196,0.207884,0.15,0.15,0.183411,0.15,0.15,0.182438,0.01,-0.860729,-0.888151,4.455165,8.904597,8.207291,
06/30/2011,263.698516,262.756,261.289,,1.509248,1.379518,0.0574,0.08,0.06,0.080163,0.08,0.06,0.077601,0.01,-0.278029,-0.348377,4.455304,9.049035,8.426858,
09/30/2011,263.619,262.803,261.284,,1.642837,1.520288,0.162731,0.14,0.12,0.102495,0.14,0.12,0.102495,0.01,1.000467,0.980848,5.378338,9.286375,8.676017,
12/31/2011,257.468,260.372,260.372,,1.501356,1.382918,0.146087,0.14,0.14,0.147256,0.13,0.13,0.140175,0.01,0.307303,0.289102,4.975807,9.280656,8.6596,
03/31/2012,252.66686,255.369,253.527,,1.593298,1.476647,0.175035,0.12,0.12,0.121633,0.12,0.12,0.119511,0.01,-0.644996,-0.654601,6.828782,9.415592,8.782822,
06/30/2012,248.81,249.104,249.104,,1.443742,1.331099,-0.84541,-0.5,-0.5,-0.498935,-0.5,-0.5,-0.498935,0.01,-0.610103,-0.634711,5.389112,8.91942,8.280776,
09/30/2012,247.133973,248.306,246.628,,1.476126,1.366443,0.137186,0.1,0.1,0.11103,0.1,0.1,0.106783,0.01,1.717931,1.692545,5.367866,9.05065,8.41164,
12/31/2012,243.59778,246.132,246.132,,1.392107,1.288093,0.124649,0.17,0.17,0.213679,0.17,0.17,0.213679,0.01,1.05274,1.024154,5.991988,9.088921,8.444654,
03/31/2013,241.224839,242.799,240.87,,1.423282,1.319421,0.258517,0.17,0.17,0.169966,0.17,0.17,0.169966,0.05,0.217084,0.193602,6.105831,9.138653,8.491895,
06/30/2013,240.554552,240.891,239.248,,1.365207,1.26501,0.251801,0.17,0.17,0.172288,0.17,0.17,0.171568,0.05,0.150133,0.107127,5.741093,8.959934,8.279744,
09/30/2013,236.32809,236.895,236.895,,1.406045,1.305697,-0.566677,-0.45,-0.45,-0.451117,-0.45,-0.45,-0.451117,0.05,0.109766,0.097085,5.115748,8.641537,7.953109,
12/31/2013,236.369554,236.753,236.753,,1.326682,1.234105,0.072147,0.21,0.21,0.384582,0.21,0.21,0.384582,0.05,1.822038,1.706521,6.592245,8.9069,8.213363,
03/31/2014,236.586017,237.401,235.183,,1.357726,1.267477,0.297832,0.19,0.19,0.221726,0.19,0.19,0.217507,0.05,1.45627,1.440317,7.429184,9.032998,8.344242,
06/30/2014,237.146617,237.25,235.797,,1.290347,1.203022,0.489858,0.33,0.33,0.197428,0.33,0.33,0.197428,0.05,0.203925,0.154311,5.688641,9.36064,8.677653,
09/30/2014,235.248564,236.862,235.329,,1.430648,1.348563,0.286153,0.2,0.2,0.296225,0.19,0.19,0.289793,0.05,0.850146,0.822661,5.038143,9.421452,8.737125,
12/31/2014,234.219663,235.448,235.448,,1.270115,1.18348,0.277509,0.2,0.2,0.102388,0.2,0.2,0.102302,0.05,0.484587,0.444302,11.499342,9.333798,8.584715,
03/31/2015,233.498534,232.816,232.816,,1.321889,1.230822,-0.406613,-0.33,-0.33,0.205214,-0.33,-0.33,0.204714,0.06,-0.608145,-0.651326,6.835272,9.010018,8.26418,
06/30/2015,234.020798,234.669,232.8,,1.363106,1.27552,0.32881,0.22,0.22,0.209626,0.22,0.22,0.209626,0.06,1.085387,1.060911,6.46622,9.069596,8.330969,
09/30/2015,234.237439,235.058,233.111,,1.324648,1.238316,0.309848,0.25,0.25,0.243417,0.25,0.25,0.241229,0.06,0.435582,0.396142,7.302705,9.327348,8.594945,
12/31/2015,238.586637,240.072,237.983,,1.344012,1.255905,0.227512,0.2,0.2,0.252252,0.2,0.2,0.252252,0.06,0.64934,0.586302,6.848242,9.406038,8.494327,
03/31/2016,232.547029,236.666,234.651,,1.397688,1.305679,0.325812,0.2,0.2,0.223727,0.2,0.2,0.219799,0.07,-0.476167,-0.526838,8.747001,9.664785,8.734986,
06/30/2016,232.019,233.576,231.573,,1.480699,1.389532,0.392775,0.24,0.24,0.318449,0.24,0.24,0.313664,0.07,0.381361,0.315965,6.584344,9.897866,8.97155,
09/30/2016,233.235,234.092,231.856,,1.533353,1.439428,0.414835,0.27,0.27,0.268734,0.27,0.27,0.266179,0.07,-1.030338,-1.091885,5.905567,10.072035,9.155843,
12/31/2016,233.624,235.59,232.731,,1.47799,1.37338,0.351182,0.23,0.23,0.242076,0.23,0.23,0.242076,0.07,1.912255,1.820948,8.979506,9.886197,8.977096,
03/31/2017,233.883,236.855,233.076,,1.440517,1.315652,0.366584,0.23,0.23,0.230947,0.23,0.23,0.229199,0.09,-0.306677,-0.346655,14.291778,10.026505,9.123677,
06/30/2017,234.135,236.263,233.482,,1.554784,1.406421,0.481652,0.39,0.39,0.417113,0.38,0.38,0.407878,0.09,-1.604659,-1.652543,7.058945,10.384851,9.182741,
09/30/2017,234.231,236.34,233.749,,1.542518,1.378547,0.365199,0.29,0.29,0.350612,0.28,0.28,0.341856,0.09,0.576965,0.534625,7.223984,10.622505,9.429273,
12/31/2017,326.736,265.169,265.169,,1.586999,1.415241,0.096572,-0.2,-0.2,0.276533,-0.2,-0.2,0.275806,0.09,1.065264,0.979843,8.072713,12.80868,7.999777,
03/31/2018,327.194,330.344,326.489,,1.529522,1.339065,0.382632,0.28,0.28,0.348501,0.27,0.27,0.340102,0.12,-0.625987,-0.681181,5.325226,12.766423,7.959134,
06/30/2018,325.003,328.426,325.153,,1.584903,1.348464,0.325044,0.25,0.25,0.362468,0.25,0.25,0.360429,0.12,0.763521,0.7419,6.854257,12.782399,7.929425,
09/30/2018,323.942816,327.252,324.406,,2.289233,2.018064,1.105531,0.83,0.83,0.359184,0.83,0.83,0.359184,0.12,-0.538609,-0.562893,6.096419,13.417492,8.566892,
12/31/2018,318.573,323.885,321.505,,1.590831,1.283918,0.388342,0.3,0.3,0.366229,0.3,0.3,0.366071,0.12,1.135752,1.088916,8.421731,13.780041,8.795874,
03/31/2019,315.361,319.581,317.435,,1.706365,1.372101,0.410991,0.31,0.31,0.387328,0.31,0.31,0.384837,0.14,0.385871,0.363835,7.058971,14.114269,9.099048,
06/30/2019,312.478,315.786,314.063,,1.815184,1.469778,0.471909,0.35,0.35,0.423368,0.35,0.35,0.423368,0.14,0.71577,0.698283,5.897647,14.499101,9.457469,
09/30/2019,311.179707,313.805,311.888,,1.85717,1.514682,0.480105,0.35,0.35,0.420538,0.35,0.35,0.418994,0.14,1.184034,1.131829,5.977549,14.784422,9.741699,
12/31/2019,311.469,313.353,311.25,,1.887386,1.589398,0.505231,0.38,0.38,0.440408,0.37,0.37,0.434636,0.14,0.365372,0.299862,5.616283,15.027425,10.009311,
03/31/2020,311.863,313.17,311.597,,1.775126,1.532614,0.068162,0.04,0.04,0.054582,0.04,0.04,0.054582,0.15,-4.492999,-4.517399,5.773606,14.942936,9.948182,
06/30/2020,312.358668,312.936,312.09,,1.771582,1.639312,0.222516,0.17,0.17,0.24148,0.17,0.17,0.24148,0.15,2.874331,2.831882,13.303268,15.408421,10.43851,
09/30/2020,,,,,,,,0.547,0.547,0.18,0.547,0.547,0.18,0.15,0.46,,,14.147,,
12/31/2020,,,,,,,,0.269,0.269,0.329,0.269,0.269,0.329,0.15,0.38,,,14.284,,
