Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/26/2003,2128.600098,528.700006,506.600006,22.1,426.100006,,,,216.100006,147.899994,20.700001,47.5,0.0,235.800003,,,,,,,1406.699951,289.899994,911.400024,-621.5,27.1,404.899994,2273.0,227.300003,2045.699997,-1868.100006,721.899988,,126.199997,126.199997,,,,0.8,,,,,,395.099979,,,,395.099979,522.099976,401.600006,,,,,0.0,,,,,0.0,401.600006,923.699982,0.0,302.5,,,0.0,924.700012,-22.299988,1204.900024,0.0,1204.900024,2128.600006,
01/02/2004,2122.5,515.499994,493.899994,21.6,418.5,,,,231.800003,162.600006,24.200001,45.0,0.0,235.100006,,,,,,,1400.900024,292.100006,924.5,-632.400024,24.1,405.399994,236.800003,236.800003,0.0,168.599991,721.6,,106.900002,106.900002,,,,8.4,7.6,0.8,0.8,,,382.199999,,,,382.199999,497.5,401.399994,,,,,0.0,,,,,0.0,401.399994,898.899994,0.0,303.0,,,0.0,936.200012,-15.600037,1223.599976,0.0,1223.599976,2122.499969,
04/02/2004,2195.600098,553.400024,534.900024,18.5,443.200012,,,,244.399994,170.0,30.700001,43.700001,0.0,229.300003,,,,,,,1470.300049,289.299988,920.599976,-631.299988,19.299999,416.700012,238.199997,238.199997,0.0,178.500015,725.299999,,117.0,117.0,,,,7.8,,,,,,415.400012,,,,415.400012,540.200012,401.399994,,,,,0.0,,,,,0.0,401.399994,941.600006,0.0,318.700012,,,0.0,946.299988,-11.0,1254.0,0.0,1254.0,2195.600006,
07/02/2004,2225.800049,643.6,627.5,16.1,457.5,,,,220.899994,167.100006,14.7,39.099998,0.0,231.800003,,,,,,,1553.800049,283.299988,896.599976,-613.299988,18.1,370.600006,223.300003,223.300003,0.0,147.300003,671.999994,,128.800003,128.800003,,,,10.0,,,,,,406.799973,,,,406.799973,545.599976,401.399994,,,,,0.0,,,,,0.0,401.399994,946.999969,0.0,323.299988,,,0.0,967.599976,-12.099976,1278.799988,0.0,1278.799988,2225.799957,
10/01/2004,2224.5,562.799988,548.299988,14.5,469.5,,,,231.399994,171.300003,19.5,40.599998,0.0,218.899994,,,,,,,1482.599976,290.399994,917.700012,-627.299988,16.299999,435.200012,278.399994,278.399994,0.0,156.800018,741.900005,,361.299988,361.299988,,,,7.5,7.5,0.0,0.0,,,123.600006,,,,123.600006,492.399994,401.399994,401.399994,0.0,0.0,,4.1,,,,,4.1,405.499994,897.899988,0.0,338.5,,,0.0,999.700012,-11.600037,1326.599976,0.0,1326.599976,2224.499963,
12/31/2004,2325.5,230.399994,230.399994,0.0,485.0,,,,229.699997,160.600006,22.299999,46.799999,0.0,251.300003,,,,,,,1196.400024,299.299988,951.599976,-652.299988,0.0,829.799988,673.599976,566.799988,106.799988,156.200012,1129.099976,,394.200012,394.200012,,,,4.1,3.5,0.6,0.6,,,154.499976,,,,154.499976,552.799988,401.399994,401.399994,0.0,0.0,,14.7,,,,,14.7,416.099994,968.899981,0.0,345.799988,,,0.0,1008.799988,2.0,1356.599976,0.0,1356.599976,2325.499957,
04/01/2005,2373.7,275.6,275.6,0.0,488.6,488.6,,,365.8,168.2,156.3,41.3,0.0,118.8,,,,,,,1248.8,303.0,959.4,-656.4,5.5,816.4,672.7,569.8,102.9,143.7,1124.9,,132.6,132.6,,,,2.3,2.3,0.0,0.0,,,413.2,,,,413.2,548.1,401.4,401.4,0.0,0.0,,15.0,,,,,15.0,416.4,964.5,0.0,353.2,,,0.0,1056.6,-0.6,1409.2,0.0,1409.2,2373.7,
07/01/2005,2457.4,377.6,377.6,0.0,494.0,494.0,,,350.0,157.5,144.3,48.2,0.0,96.0,,,,,,,1317.6,307.8,957.6,-649.8,13.6,818.4,669.0,569.9,99.1,149.4,1139.8,,163.7,163.7,,,,4.2,4.2,0.0,0.0,,,422.3,,,,422.3,590.2,401.4,401.4,0.0,0.0,,26.7,,,,,26.7,428.1,1018.3,0.0,352.0,,,0.0,1093.7,-6.6,1439.1,0.0,1439.1,2457.4,
09/30/2005,2806.5,729.1,729.1,0.0,458.3,458.3,,,381.6,168.3,166.8,46.5,0.0,96.9,,,,,,,1665.9,306.4,967.6,-661.2,11.4,822.8,667.7,569.5,98.2,155.1,1140.6,,162.1,162.1,,,,3.8,3.8,0.0,0.0,,,418.3,,,,418.3,584.2,700.0,700.0,0.0,0.0,,27.1,,,,,27.1,727.1,1311.3,0.0,364.4,,,0.0,1128.5,2.3,1495.2,0.0,1495.2,2806.5,
12/30/2005,2885.8,278.1,278.1,0.0,490.6,490.6,,,411.3,168.4,145.6,97.3,0.0,113.6,,,,,,,1293.6,331.7,999.1,-667.4,10.9,1249.6,1086.9,906.5,180.4,162.7,1592.2,,155.6,155.6,,,,9.0,9.0,0.0,0.0,,,455.4,,,,455.4,620.0,699.8,699.8,0.0,0.0,,42.4,,,,,42.4,742.2,1362.2,0.0,376.2,,,0.0,1147.8,-0.4,1523.6,0.0,1523.6,2885.8,
03/31/2006,3046.4,335.5,335.5,0.0,538.7,538.7,,,468.2,168.5,193.8,105.9,0.0,106.5,,,,,,,1448.9,343.8,1020.8,-677.0,8.7,1245.0,1081.1,907.3,173.8,163.9,1597.5,,173.8,173.8,,,,9.8,9.8,0.0,0.0,,,533.8,,,,533.8,717.4,699.6,699.6,0.0,0.0,,36.9,,,,,36.9,736.5,1453.9,0.0,391.7,,,0.0,1201.4,-0.6,1592.5,0.0,1592.5,3046.4,
06/30/2006,3142.3,293.9,181.3,112.6,560.6,560.6,,,468.9,90.0,69.4,172.2,137.3,105.0,,,,,,,1428.4,365.3,1037.1,-671.8,4.3,1344.3,1144.5,951.1,193.4,199.8,1713.9,,235.6,235.6,,,,1.6,1.6,0.0,0.0,,,514.9,,,,514.9,752.1,699.5,699.5,0.0,0.0,,28.6,,,,,28.6,728.1,1480.2,0.0,397.6,,,0.0,1252.8,11.7,1662.1,0.0,1662.1,3142.3,
09/29/2006,3190.4,296.1,296.1,0.0,560.4,560.4,,,498.9,178.7,233.1,87.1,,107.5,,,,,,,1462.9,403.2,1104.3,-701.1,6.1,1318.2,1140.0,953.3,186.7,178.2,1727.5,,231.3,231.3,,,,149.9,149.9,0.0,0.0,,,499.1,,,,499.1,880.3,550.0,550.0,0.0,0.0,,21.4,,,,,21.4,571.4,1451.7,0.0,405.2,,,0.0,1316.4,17.1,1738.7,0.0,1738.7,3190.4,
12/29/2006,3233.8,367.9,367.9,0.0,534.2,534.2,,,501.1,167.3,244.8,89.0,,111.0,,,,,,,1514.2,404.0,1113.1,-709.1,7.1,1308.5,1129.3,951.8,177.5,179.2,1719.6,,220.6,220.6,,,,149.2,149.2,0.0,0.0,,,495.1,,,,495.1,864.9,550.0,550.0,0.0,0.0,,21.2,,,,,21.2,571.2,1436.1,0.0,412.1,,,0.0,1380.0,5.6,1797.7,0.0,1797.7,3233.8,
03/30/2007,3940.8,522.6,481.8,40.8,630.3,630.3,,,523.0,168.1,219.7,135.2,0.0,112.0,,,,,,,1787.9,451.2,1178.6,-727.4,5.1,1696.6,1520.8,1207.1,313.7,175.8,2152.9,,279.1,279.1,,,,319.3,319.3,0.0,0.0,,,587.6,,,,587.6,1186.0,411.0,411.0,0.0,0.0,,24.5,,,,,24.5,435.5,1621.5,0.0,434.4,,,0.0,1563.3,-2.3,1995.4,323.9,2319.3,3940.8,
06/29/2007,4406.0,429.2,368.3,60.9,748.5,748.5,,,556.8,172.3,54.9,119.9,209.7,94.3,,,,,,,1828.8,459.2,1193.0,-733.8,0.0,2118.0,1943.1,1525.2,417.9,174.9,2577.2,,350.0,350.0,,,,719.8,719.8,0.0,0.0,,,568.3,,,,568.3,1638.1,408.9,408.9,0.0,0.0,,128.3,,,,,128.3,537.2,2175.3,0.0,412.7,,,0.0,1472.5,18.6,1903.8,326.9,2230.7,4406.0,
09/28/2007,4450.8,393.9,343.6,50.3,758.1,758.1,,,612.2,176.8,309.2,126.2,,105.9,,,,,,,1870.1,460.7,1189.8,-729.1,0.0,2120.0,1939.7,1532.8,406.9,180.3,2580.7,,329.0,329.0,,,,567.9,567.9,0.0,0.0,,,512.9,,,,512.9,1409.8,408.1,408.1,0.0,0.0,,160.3,,,,,160.3,568.4,1978.2,0.0,585.9,,,0.0,1511.5,45.7,2143.1,329.5,2472.6,4450.8,
12/28/2007,4551.2,434.9,371.6,63.3,808.4,808.4,,,613.1,167.2,314.5,131.4,0.0,103.6,,,,,,,1960.0,467.4,1217.1,-749.7,0.0,2123.8,1941.1,1544.4,396.7,182.7,2591.2,,374.3,374.3,,,,160.6,160.6,0.0,0.0,,,486.5,,,,486.5,1021.4,832.5,832.5,0.0,0.0,,156.0,,,,,156.0,988.5,2009.9,0.0,587.0,,,0.0,1566.9,55.0,2208.9,332.4,2541.3,4551.2,
03/28/2008,4525.3,326.4,291.9,34.5,848.9,848.9,,,649.3,172.6,321.1,155.6,0.0,184.5,,,,,,,2009.1,481.3,1243.3,-762.0,,2034.9,1920.1,1539.3,380.8,114.8,2516.2,,395.9,395.9,,,,60.3,60.3,0.0,0.0,,,574.0,,,,574.0,1030.2,833.5,833.5,0.0,0.0,,141.4,,,,,141.4,974.9,2005.1,,573.8,,,0.0,1578.6,30.0,2182.4,337.8,2520.2,4525.3,
06/27/2008,4627.5,293.8,274.5,19.3,679.9,679.9,,,476.0,100.7,46.5,113.3,215.5,602.8,,,,,,,2052.5,407.2,1092.1,-684.9,,2167.8,1499.4,1262.5,236.9,668.4,2575.0,,309.3,309.3,,,,1.0,,,,,,680.9,,,,680.9,991.2,828.0,,,,,204.0,,,,,204.0,1032.0,2023.2,0.0,587.2,,,0.0,1660.8,26.0,2274.0,330.3,2604.3,4627.5,
09/26/2008,4683.5,348.5,342.2,6.3,811.1,804.8,6.3,170.4,677.2,174.2,60.7,143.9,298.4,194.1,,,,,,73.1,2201.3,482.9,1255.0,-772.1,0.0,1999.3,1890.0,1538.2,351.8,109.3,2482.2,,906.9,409.8,60.9,,436.2,88.9,88.2,,,,0.7,131.9,,,27.2,131.9,1127.7,827.9,827.9,,,,123.7,,,,,96.5,951.6,2079.3,0.0,576.7,132.4,444.3,0.0,1694.7,2.1,2273.5,330.7,2604.2,4683.5,
01/02/2009,4269.9,357.9,352.7,5.2,803.3,799.9,3.4,111.0,701.1,170.2,54.9,165.8,310.2,184.4,,,,,,64.3,2157.7,482.0,1260.5,-778.5,0.0,1630.2,1524.1,1214.9,309.2,106.1,2112.2,,821.6,386.3,5.1,,430.2,19.1,18.4,,,,0.7,153.2,,,29.6,153.2,993.9,827.7,827.7,,,,116.2,,,,,86.6,943.9,1937.8,0.0,587.3,132.6,454.7,0.0,1629.3,-77.3,2139.3,192.8,2332.1,4269.9,
04/03/2009,4332.0,456.0,452.0,4.0,754.1,746.8,7.3,132.2,660.7,169.6,65.4,140.1,285.6,184.5,,,,,,72.8,2187.5,467.1,1237.4,-770.3,0.0,1677.4,1514.8,1210.0,304.8,162.6,2144.5,,807.3,339.7,12.9,,454.7,19.2,18.4,,,,0.8,170.5,,,24.2,170.5,997.0,827.5,827.5,,,,152.4,,,,,128.2,979.9,1976.9,0.0,584.6,131.4,453.2,0.0,1679.2,-84.5,2179.3,175.8,2355.1,4332.0,
07/03/2009,4465.1,281.2,281.2,0.0,621.7,617.2,4.5,149.1,607.2,91.4,64.1,146.7,305.0,200.2,0.0,,85.3,21.0,,59.4,1859.4,543.2,1244.6,-701.4,0.0,2062.5,1842.7,1507.1,335.6,134.5,2605.7,,881.4,368.0,,0.0,513.4,106.4,105.7,0.0,0.0,,0.7,121.9,0.0,0.0,,121.7,1109.7,1177.3,1177.3,0.0,0.0,,309.0,0.0,0.0,0.0,0.0,309.0,1486.3,2596.0,0.0,597.7,131.4,466.3,0.0,1322.8,-51.4,1869.1,0.0,1869.1,4465.1,
10/02/2009,4391.0,231.1,231.1,0.0,595.8,591.4,4.4,146.9,633.5,99.5,61.9,127.3,344.8,190.5,,,78.1,0.0,,64.5,1797.8,532.2,1262.4,-730.2,0.0,2061.0,1842.1,1522.2,319.9,140.8,2593.2,,800.6,305.5,32.2,,462.9,25.8,25.0,,,,0.8,156.1,,,,155.8,982.5,1177.1,1177.1,,,,310.6,,,,,310.6,1487.7,2470.2,0.0,589.5,130.2,459.3,0.0,1362.3,-31.0,1920.8,0.0,1920.8,4391.0,
01/01/2010,4529.7,310.2,310.2,0.0,679.5,679.5,,362.7,309.5,104.9,58.1,146.5,0.0,212.7,,,92.7,3.9,,62.9,1874.6,521.5,1255.8,-734.3,0.0,2133.6,1892.2,1576.8,315.4,148.7,2655.1,,767.3,284.4,,,482.9,45.7,45.0,,,,0.7,197.7,,,,195.5,1010.7,1176.9,1176.9,,,,328.6,,,,,328.6,1505.5,2516.2,0.0,591.6,129.3,462.3,0.0,1436.6,-14.7,2013.5,0.0,2013.5,4529.7,
04/02/2010,4627.7,405.7,405.7,0.0,520.5,515.9,4.6,136.1,647.2,116.7,65.6,150.3,314.6,202.4,,,93.7,0.0,,52.6,1911.9,584.3,1327.2,-742.9,0.0,2131.5,1883.2,1576.8,306.4,154.6,2715.8,,848.2,341.5,16.0,,490.7,0.8,0.0,,,,0.8,164.1,,,,160.6,1013.1,1176.7,1176.7,,,,321.0,,,,,321.0,1497.7,2510.8,0.0,591.6,128.3,463.3,0.0,1537.3,-12.0,2116.9,,2116.9,4627.7,
07/02/2010,4743.6,455.2,455.2,0.0,610.9,603.0,7.9,125.1,615.3,125.7,59.7,134.6,295.3,198.1,0.0,,107.7,15.3,,36.2,2004.6,609.7,1355.6,-745.9,0.0,2129.3,1874.0,1576.2,297.8,147.6,2739.0,,844.6,329.4,8.9,0.0,506.3,30.7,30.0,0.0,0.0,,0.7,176.5,0.0,0.0,,175.6,1051.8,1176.6,1176.6,0.0,0.0,,325.1,0.0,0.0,0.0,0.0,325.1,1501.7,2553.5,0.0,588.6,127.5,461.1,0.0,1621.4,-20.4,2189.6,0.5,2190.1,4743.6,
10/01/2010,5206.7,341.4,341.4,0.0,560.8,553.4,7.4,144.8,670.8,129.2,67.1,156.0,318.5,215.5,,,64.2,3.7,,62.0,1933.3,672.2,1424.8,-752.6,0.0,2601.2,2349.1,1936.2,412.9,187.9,3273.4,,951.0,390.7,73.6,,486.7,275.7,275.0,,,,0.7,191.6,,,,189.8,1418.3,1176.4,1176.4,,,,317.7,,,,,317.7,1494.1,2912.4,0.0,589.5,126.6,462.9,0.0,1715.1,-10.9,2293.7,0.6,2294.3,5206.7,
12/31/2010,5667.4,740.8,740.8,0.0,588.6,580.7,7.9,123.0,651.9,131.9,60.3,140.3,319.4,266.1,,,60.1,47.8,,62.5,2370.4,706.9,1488.9,-782.0,0.0,2590.1,2331.6,1935.3,396.3,198.4,3297.0,,845.9,362.7,,,483.2,30.7,30.0,,,,0.7,192.7,,,,190.9,1069.3,1876.3,1876.3,,,,333.3,,,,,333.3,2209.6,3278.9,0.0,595.1,125.8,469.3,0.0,1795.9,-3.1,2387.9,0.6,2388.5,5667.4,
04/01/2011,6029.3,885.1,885.1,0.0,662.0,655.3,6.7,134.9,693.9,137.5,68.2,176.4,311.8,257.1,,,43.5,29.9,,68.4,2633.0,758.8,1574.1,-815.3,0.0,2637.5,2379.4,1963.4,416.0,214.6,3396.3,,897.6,382.6,0.0,,515.0,186.6,180.0,,,,6.6,225.9,,,,223.5,1310.1,1886.8,1886.8,,,,336.3,,,,,336.3,2223.1,3533.2,0.0,602.1,125.0,477.1,0.0,1864.8,17.6,2484.5,11.6,2496.1,6029.3,
07/01/2011,6172.8,366.9,366.9,0.0,698.0,691.5,6.5,138.5,720.8,142.5,60.1,137.2,381.0,292.6,0.0,,5.7,57.3,,63.6,2216.8,872.8,1716.4,-843.6,0.0,3083.2,2883.8,2381.4,502.4,193.7,3956.0,,1011.9,450.8,0.0,0.0,561.1,184.9,180.0,0.0,0.0,,4.9,233.7,0.0,0.0,,232.8,1430.5,1887.2,1887.2,0.0,0.0,,343.1,0.0,0.0,0.0,0.0,343.1,2230.3,3660.8,0.0,594.3,123.1,471.2,0.0,1889.0,18.7,2502.0,10.0,2512.0,6172.8,
09/30/2011,6131.0,305.4,305.4,0.0,788.0,783.2,4.8,132.7,690.5,147.7,52.9,119.0,370.9,265.6,,,30.0,16.2,,78.4,2182.2,906.0,1783.5,-877.5,0.0,3042.8,2841.0,2363.3,477.7,171.8,3948.8,,602.4,409.1,19.7,,173.6,888.3,883.9,,,,4.4,235.0,,,23.1,228.9,1725.7,1886.8,1886.8,,,,349.5,,,,,326.4,2236.3,3962.0,0.0,511.7,113.0,398.7,0.0,1666.4,-18.6,2159.5,9.5,2169.0,6131.0,
12/30/2011,6172.2,387.0,387.0,0.0,764.7,755.8,8.9,93.4,701.3,155.8,60.6,115.2,369.7,281.4,,,36.3,53.5,,69.2,2227.8,894.4,1802.8,-908.4,0.0,3050.0,2831.0,2358.9,472.1,182.7,3944.4,,830.8,348.1,,,482.7,550.2,544.9,,,,5.3,280.1,,,20.9,275.8,1661.1,1883.2,1883.2,,,,375.3,,,,,354.4,2258.5,3919.6,0.0,518.5,112.6,405.9,0.0,1754.2,-28.9,2243.8,8.8,2252.6,6172.2,
03/30/2012,5648.9,299.0,299.0,0.0,783.6,778.4,5.2,131.8,743.0,156.8,80.2,111.2,394.8,251.2,,,81.5,22.3,,71.1,2208.6,701.7,1649.9,-948.2,0.0,2738.6,2443.6,1990.6,453.0,164.5,3440.3,,891.2,346.9,,,544.3,354.1,348.9,,,,5.2,258.6,,,,245.2,1503.9,1883.2,1883.2,,,,360.5,,,,,360.5,2243.7,3747.6,0.0,538.3,112.6,425.7,0.0,1343.6,11.5,1893.4,7.9,1901.3,5648.9,
06/29/2012,5592.8,356.0,356.0,0.0,750.2,750.2,0.0,403.1,214.7,123.6,23.1,68.0,0.0,876.4,0.0,,80.3,12.0,,69.1,2600.4,659.4,1534.4,-875.0,0.0,2333.0,2117.0,1695.3,421.7,135.7,2992.4,,891.6,381.0,12.0,0.0,498.6,164.2,159.4,0.0,0.0,,4.8,358.6,0.0,0.0,,221.5,1414.4,1883.0,1883.0,0.0,0.0,,349.3,0.0,0.0,0.0,0.0,349.3,2232.3,3646.7,0.0,544.9,112.1,432.8,0.0,1416.6,-22.6,1938.9,7.2,1946.1,5592.8,
09/28/2012,5354.3,326.8,326.8,0.0,519.7,519.7,,141.8,646.8,131.7,21.0,62.5,431.6,723.3,,,72.4,20.4,,82.4,2358.4,668.6,1574.6,-906.0,0.0,2327.3,2115.4,1709.5,405.9,139.5,2995.9,,809.8,298.1,43.1,,468.6,95.2,82.4,,,,12.8,350.3,,,,218.9,1255.3,1882.9,1882.9,,,,362.8,,,,,362.8,2245.7,3501.0,0.0,580.3,113.0,467.3,0.0,1251.3,14.8,1846.4,6.9,1853.3,5354.3,
12/28/2012,5241.3,328.1,328.1,0.0,576.4,576.1,0.3,126.1,624.5,135.3,20.9,55.2,413.1,604.1,,,81.9,35.3,,76.6,2259.2,666.6,1600.1,-933.5,0.0,2315.5,2089.5,1709.2,380.3,144.1,2982.1,,488.0,299.0,0.0,,189.0,50.7,38.1,,,,12.6,624.5,,,,503.1,1163.2,1879.2,1879.2,,,,372.8,,,,,372.8,2252.0,3415.2,0.0,590.5,112.4,478.1,0.0,1222.2,10.1,1822.8,3.3,1826.1,5241.3,
03/29/2013,5076.3,459.0,459.0,0.0,557.0,556.7,0.3,115.0,646.3,141.7,30.5,69.4,404.7,348.0,,,69.7,68.6,,88.2,2125.3,666.9,1628.1,-961.2,,2284.1,2050.9,1693.1,357.8,163.5,2951.0,,781.3,298.4,,,482.9,348.9,33.8,,,,315.1,311.4,,,,304.0,1441.6,1576.1,1576.1,,,,382.4,,,,,382.4,1958.5,3400.1,0.0,553.0,109.2,443.8,0.0,1163.7,-43.3,1673.4,2.8,1676.2,5076.3,
06/28/2013,4858.4,321.0,321.0,0.0,696.8,696.8,0.0,386.3,282.4,123.5,35.0,123.9,0.0,261.6,0.0,,124.8,36.2,,76.2,1948.1,653.2,1565.9,-912.7,0.0,2257.1,2000.1,1692.0,308.1,132.2,2910.3,,828.1,339.5,0.0,0.0,488.6,158.0,144.6,0.0,0.0,,13.4,311.3,0.0,0.0,,308.0,1297.4,1577.1,1577.1,0.0,0.0,,422.7,0.0,0.0,0.0,0.0,422.7,1999.8,3297.2,0.0,540.0,106.9,433.1,0.0,1079.9,-58.6,1561.3,-0.1,1561.2,4858.4,
09/27/2013,4780.7,337.2,337.2,0.0,522.5,507.3,15.2,530.1,279.8,124.7,39.8,115.3,0.0,219.9,,,95.3,25.9,,76.2,1889.5,651.9,1597.3,-945.4,0.0,2239.3,2000.4,1703.1,297.3,143.6,2891.2,,733.1,315.1,,,418.0,93.5,88.6,,,,4.9,309.9,,,,308.7,1136.5,1577.1,1577.1,,,,437.0,,,,,437.0,2014.1,3150.6,0.0,574.3,106.8,467.5,0.0,1090.2,-34.2,1630.3,-0.2,1630.1,4780.7,
12/27/2013,4884.1,334.4,334.4,0.0,570.0,554.8,15.2,517.4,300.9,121.4,42.5,137.0,0.0,249.7,,,99.5,38.4,,91.3,1972.4,668.9,1642.0,-973.1,0.0,2242.8,1987.9,1702.1,285.8,155.4,2911.7,,752.4,341.5,,,410.9,98.4,93.7,,,,4.7,300.0,,,,298.5,1150.8,1577.1,1577.1,,,,443.0,,,,,443.0,2020.1,3170.9,0.0,605.6,106.7,498.9,0.0,1146.9,-38.9,1713.6,-0.4,1713.2,4884.1,
03/28/2014,4958.6,349.6,349.6,0.0,772.7,772.7,0.0,358.3,315.7,130.3,63.4,122.0,0.0,257.0,,,87.9,53.8,,89.0,2053.3,685.5,1679.7,-994.2,0.0,2219.8,1974.4,1703.6,270.8,157.5,2905.3,,793.6,355.5,,,438.1,82.7,81.3,,,,1.4,299.6,,,,298.2,1175.9,1575.8,1575.8,,,,411.9,,,,,411.9,1987.7,3163.6,0.0,628.5,106.5,522.0,0.0,1199.0,-32.1,1795.4,-0.4,1795.0,4958.6,
06/27/2014,4919.0,561.0,561.0,0.0,451.0,451.0,0.0,115.0,619.0,131.0,36.0,105.0,347.0,245.0,0.0,,87.0,28.0,,103.2,1991.0,728.0,1744.0,-1016.0,0.0,2200.0,1969.0,1711.0,258.0,144.0,2928.0,,782.3,324.0,0.0,0.0,458.3,60.0,58.0,0.0,0.0,,2.0,272.7,0.0,0.0,0.0,270.0,1115.0,1564.0,1564.0,0.0,0.0,,415.0,0.0,20.0,,,395.0,1979.0,3094.0,0.0,615.0,106.0,509.0,0.0,1226.0,-15.0,1826.0,-1.0,1825.0,4919.0,
09/26/2014,4836.6,449.1,449.1,0.0,483.2,483.2,0.0,120.5,648.3,140.7,48.7,110.5,348.4,223.5,,,83.7,14.0,,96.3,1924.6,730.5,1772.2,-1041.7,0.0,2181.5,1939.3,1698.8,240.5,158.5,2912.0,,748.1,302.9,32.8,,412.4,53.6,52.2,,,,1.4,280.5,,,,278.1,1082.2,1575.8,1575.8,,,,382.6,,,,,382.6,1958.4,3040.6,0.0,600.3,104.6,495.7,0.0,1231.4,-35.6,1796.1,-0.1,1796.0,4836.6,
01/02/2015,4798.2,469.5,469.5,0.0,491.0,491.0,0.0,91.0,649.6,162.8,38.5,101.6,346.7,244.9,,,68.9,21.6,,106.5,1946.0,724.5,1790.8,-1066.3,0.0,2127.7,1900.4,1676.5,223.9,158.4,2852.2,,696.7,292.1,,,404.6,75.3,73.9,,,,1.4,255.9,,,,253.3,1027.9,1575.8,1575.8,,,,383.1,,,,,383.1,1958.9,2986.8,0.0,603.0,104.1,498.9,0.0,1286.5,-77.9,1811.6,-0.2,1811.4,4798.2,
04/03/2015,4834.5,487.7,487.7,0.0,530.7,530.7,0.0,122.0,635.7,162.8,54.8,108.3,309.8,246.0,,,71.2,15.4,,113.2,2022.1,705.5,1798.1,-1092.6,0.0,2106.9,1872.2,1665.0,207.2,163.5,2812.4,,738.2,279.6,19.4,,439.2,27.3,27.3,,,,0.0,282.1,,,,241.0,1047.6,1575.8,1575.8,,,,370.7,,,,,370.7,1946.5,2994.1,0.0,616.7,104.2,512.5,0.0,1363.1,-139.1,1840.7,-0.3,1840.4,4834.5,
07/03/2015,13127.0,481.0,481.0,0.0,825.0,825.0,0.0,343.0,1015.0,196.0,256.0,100.0,463.0,519.0,0.0,,502.0,87.0,,432.0,3183.0,1165.0,2313.0,-1148.0,0.0,8779.0,8123.0,6348.0,1775.0,154.0,9944.0,,1383.0,581.0,57.0,,745.0,163.0,33.0,0.0,0.0,,130.0,728.0,0.0,,12.0,700.0,2274.0,5053.0,5053.0,0.0,0.0,,2398.0,0.0,1943.0,,,443.0,7451.0,9725.0,0.0,2155.0,124.0,2031.0,0.0,1258.0,-16.0,3397.0,5.0,3402.0,13127.0,
10/02/2015,12564.0,320.0,320.0,0.0,758.0,758.0,0.0,320.0,1107.0,206.0,235.0,110.0,556.0,548.0,,,165.0,30.0,,172.0,3053.0,1150.0,2322.0,-1172.0,0.0,8361.0,8050.0,6321.0,1729.0,146.0,9511.0,,1257.0,455.0,70.0,,732.0,180.0,50.0,,,,130.0,434.0,,,14.0,433.0,1871.0,4901.0,4901.0,,,,2329.0,,1876.0,,,439.0,7230.0,9101.0,0.0,2168.0,124.0,2044.0,0.0,1342.0,-48.0,3462.0,1.0,3463.0,12564.0,
01/01/2016,12097.0,511.0,511.0,0.0,658.0,658.0,0.0,277.0,1070.0,199.0,228.0,100.0,543.0,319.0,,,376.0,156.0,,163.0,2835.0,1102.0,2299.0,-1197.0,0.0,8160.0,7632.0,5989.0,1643.0,152.0,9262.0,,1147.0,558.0,8.0,,581.0,583.0,198.0,,,,385.0,409.0,,,11.0,366.0,2139.0,4443.0,4443.0,,,,2263.0,,1739.0,,,513.0,6706.0,8845.0,0.0,2190.0,124.0,2066.0,0.0,1127.0,-66.0,3251.0,1.0,3252.0,12097.0,
04/01/2016,11900.0,302.0,302.0,0.0,723.0,723.0,0.0,331.0,992.0,195.0,154.0,119.0,524.0,518.0,,221.0,362.0,144.0,,153.0,2866.0,1007.0,2127.0,-1120.0,0.0,8027.0,7516.0,5940.0,1576.0,149.0,9034.0,,1117.0,529.0,14.0,,574.0,474.0,91.0,,,,383.0,421.0,,,8.0,391.0,2012.0,4319.0,4319.0,,,,2202.0,,1716.0,,,478.0,6521.0,8533.0,0.0,2204.0,124.0,2080.0,0.0,1232.0,-70.0,3366.0,1.0,3367.0,11900.0,
