Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2011,3089.3,3089.3,-1736.1,1736.1,1353.2,0.0,-1005.7,693.6,95.5,186.7,29.9,347.5,-35.4,50.7,59.1,-8.4,0.0,-15.3,312.1,-19.6,292.5,3.6,3.6,0.0,288.9,0.0,288.9,0.0,0.0,288.9,331.175,38.675,373.4,0.77,0.78,0.886918,375.9,0.77,0.78,0.882886,
03/31/2012,3056.8,3056.8,-1767.1,1767.1,1289.7,0.0,-928.2,824.3,91.7,,12.2,361.5,-50.4,51.3,57.7,-6.4,,-0.9,311.1,-30.3,280.8,3.5,3.5,0.0,277.3,0.0,277.3,0.0,0.0,277.3,302.9,22.1,367.3,0.76,0.76,0.824666,370.1,0.75,0.76,0.819714,
06/30/2012,3108.1,3108.1,-1786.8,1786.8,1321.3,0.0,-953.5,835.0,94.2,,24.3,367.8,-49.4,50.7,57.4,-6.7,,-1.3,318.4,-26.0,292.4,58.6,58.6,0.0,233.8,0.0,233.8,0.0,0.0,233.8,317.685,25.285,367.0,0.64,0.8,0.865627,369.2,0.63,0.79,0.858486,
09/29/2012,3085.7,3085.7,-1787.3,1787.3,1298.4,0.0,-946.2,839.0,92.0,,15.2,352.2,-55.8,54.4,60.3,-5.9,,1.4,296.4,3.0,299.4,9.0,9.0,0.0,290.4,0.0,290.4,0.0,0.0,290.4,323.645,24.245,362.6,0.8,0.83,0.892568,365.4,0.79,0.82,0.886352,
12/31/2012,3259.3,3259.3,-1815.6,1815.6,1443.7,0.0,-1043.1,720.1,98.5,194.1,30.4,400.6,-57.1,60.0,66.2,-6.2,0.0,-2.9,343.5,42.3,385.8,9.4,9.4,0.0,376.4,0.0,376.4,0.0,0.0,376.4,413.555,27.755,358.4,1.05,1.08,1.153892,361.7,1.04,1.07,1.146735,
03/30/2013,3191.5,3191.5,-1855.2,1855.2,1336.3,0.0,-949.2,829.5,98.2,,21.5,387.1,-44.2,57.2,64.4,-7.2,,-13.0,342.9,-2.1,340.8,4.6,4.6,0.0,336.2,0.0,336.2,0.0,0.0,336.2,364.2,23.4,358.1,0.94,0.95,1.017034,361.7,0.93,0.94,1.004694,
06/29/2013,3240.1,3240.1,-1876.9,1876.9,1363.2,0.0,-987.8,869.6,96.7,,21.5,375.4,-95.4,57.3,64.4,-7.1,,38.1,280.0,-2.4,277.6,0.2,0.2,0.0,277.4,0.0,277.4,0.0,0.0,277.4,297.425,19.825,360.0,0.77,0.77,0.826181,363.5,0.76,0.76,0.814539,
09/28/2013,3191.8,3191.8,-1843.9,1843.9,1347.9,0.0,-955.8,848.5,95.9,,11.4,392.1,-73.1,57.2,64.3,-7.1,,15.9,319.0,-1.3,317.7,0.1,0.1,0.0,317.6,0.0,317.6,0.0,0.0,317.6,341.295,23.595,361.2,0.88,0.88,0.944892,367.3,0.86,0.86,0.924239,
12/31/2013,3466.9,3466.9,-1931.0,1931.0,1535.9,0.0,-1080.9,764.0,104.7,188.9,23.3,455.0,-77.4,62.4,69.0,-6.6,,15.0,377.6,-34.6,343.0,0.9,0.9,0.0,342.1,,342.1,0.0,0.0,342.1,380.854,37.854,361.8,0.95,0.95,1.052664,370.9,0.92,0.92,1.02206,
03/29/2014,3903.5,3903.5,-2283.5,2283.5,1620.0,0.0,-744.5,1177.0,149.7,,-582.2,875.5,-101.1,105.9,117.8,-11.9,,-4.8,774.4,-231.3,543.1,0.0,0.0,0.0,543.1,0.0,543.1,0.0,0.0,543.1,443.015,-100.085,393.3,1.38,1.38,1.126405,398.4,1.36,1.36,1.108783,
06/28/2014,4321.9,4321.9,-2475.4,2475.4,1846.5,0.0,-1498.4,1253.8,183.7,,60.9,348.1,-111.6,113.1,129.1,-16.0,,-1.5,236.5,42.0,278.5,0.0,0.0,0.0,278.5,0.0,278.5,0.0,0.0,278.5,168.86,-109.64,399.4,0.7,0.7,0.422784,403.1,0.69,0.69,0.418008,
09/27/2014,4171.4,4171.4,-2237.8,2237.8,1933.6,0.0,-1293.3,1228.7,175.2,,-110.6,640.3,-101.1,106.3,116.8,-10.5,,-5.2,539.2,-69.3,469.9,-1.7,-1.7,0.0,471.6,0.0,471.6,0.0,0.0,471.6,312.76,-157.14,399.9,1.18,1.17,0.782096,403.7,1.17,1.16,0.770751,
12/31/2014,4492.8,4492.8,-2290.8,2290.8,2202.0,0.0,-1562.9,1007.4,182.5,,373.0,639.1,-102.0,106.9,116.2,-9.3,,-4.9,537.1,66.9,604.0,2.8,2.8,0.0,601.2,0.0,601.2,0.0,0.0,601.2,447.16,-156.84,400.4,1.5,1.51,1.116783,404.1,1.49,1.49,1.101878,
03/28/2015,3918.8,3918.8,-2096.3,2096.3,1822.5,0.0,-1335.2,1137.4,165.8,,32.0,487.3,-105.3,101.4,108.4,-7.0,,3.9,382.0,3.1,385.1,0.0,0.0,0.0,385.1,0.0,385.1,0.0,0.0,385.1,413.88,28.78,397.8,0.97,0.97,1.040422,401.4,0.96,0.96,1.031699,
06/27/2015,4270.9,4270.9,-2329.1,2329.1,1941.8,0.0,-1346.0,1151.0,174.6,,20.4,595.8,-92.2,95.2,102.9,-7.7,,-3.0,503.6,8.0,511.6,0.0,0.0,0.0,511.6,0.0,511.6,0.0,0.0,511.6,507.96,-3.64,398.4,1.28,1.28,1.275,401.5,1.27,1.27,1.260934,
09/26/2015,4123.2,4123.2,-2239.9,2239.9,1883.3,0.0,-1320.4,1133.3,171.6,,15.5,562.9,-94.8,93.4,100.6,-7.2,,1.4,468.1,9.2,477.3,1.2,1.2,0.0,476.1,0.0,476.1,0.0,0.0,476.1,509.049487,31.749487,399.0,1.19,1.2,1.275813,402.0,1.18,1.19,1.268979,
12/31/2015,4652.5,4652.5,-2439.9,2439.9,2212.6,0.0,-1522.4,968.7,180.3,,373.4,690.2,-107.5,94.3,103.0,-8.7,,13.2,582.7,23.6,606.3,3.7,3.7,0.0,602.6,0.0,602.6,0.0,0.0,602.6,650.687905,44.387905,399.5,1.51,1.52,1.628756,402.4,1.5,1.51,1.620308,
04/02/2016,4294.8,4294.8,-2336.9,2336.9,1957.9,0.0,-1440.0,1212.9,176.5,,50.6,517.9,-94.9,95.4,106.2,-10.8,,-0.5,423.0,-20.7,402.3,0.1,0.1,0.0,402.2,0.0,402.2,0.0,0.0,402.2,478.21553,75.91553,395.8,1.02,1.02,1.208225,398.7,1.01,1.01,1.200408,
07/02/2016,4535.2,4535.2,-2456.7,2456.7,2078.5,0.0,-1440.9,1223.1,182.4,,35.4,637.6,-116.5,105.6,118.8,-13.2,,10.9,521.1,-4.3,516.8,0.2,0.2,0.0,516.6,0.0,516.6,0.0,0.0,516.6,560.853087,44.053087,393.9,1.31,1.31,1.423846,396.7,1.3,1.3,1.411049,
10/01/2016,4490.9,4490.9,-2437.0,2437.0,2053.9,0.0,-1512.8,1274.6,183.3,,54.9,541.1,-113.2,102.9,113.3,-10.4,,10.3,427.9,45.6,473.5,0.0,0.0,0.0,473.5,0.0,473.5,0.0,0.0,473.5,557.571667,84.071667,394.7,1.2,1.2,1.412647,397.4,1.19,1.19,1.401554,
12/31/2016,4953.0,4953.0,-2546.0,2546.0,2407.0,0.0,-1654.0,1017.0,213.0,,424.0,753.0,-101.0,117.0,131.0,-14.0,,-16.0,652.0,-19.0,633.0,3.0,3.0,0.0,630.0,0.0,630.0,0.0,0.0,630.0,694.10603,61.10603,395.0,1.6,1.6,1.75723,397.0,1.59,1.59,1.743919,
04/01/2017,4765.0,4765.0,-2572.0,2572.0,2193.0,0.0,-1573.0,1334.0,215.0,,24.0,620.0,-117.0,117.0,135.0,-18.0,,0.0,503.0,48.0,551.0,0.0,0.0,0.0,551.0,0.0,551.0,0.0,0.0,551.0,716.103181,165.103181,391.0,1.41,1.41,1.831466,394.0,1.4,1.4,1.819044,
07/01/2017,4990.0,4990.0,-2706.0,2706.0,2284.0,0.0,-1535.0,1291.0,222.0,,22.0,749.0,-123.0,116.0,134.0,-18.0,,7.0,626.0,-13.0,613.0,1.0,1.0,0.0,612.0,0.0,612.0,0.0,0.0,612.0,633.714973,20.714973,390.0,1.57,1.57,1.62491,393.0,1.56,1.56,1.61271,
09/30/2017,5116.0,5116.0,-2816.0,2816.0,2300.0,0.0,-1666.0,1400.0,217.0,,49.0,634.0,-154.0,132.0,157.0,-25.0,,22.0,480.0,54.0,534.0,0.0,0.0,0.0,534.0,0.0,534.0,0.0,0.0,534.0,630.331802,96.331802,396.0,1.35,1.35,1.591747,400.0,1.34,1.34,1.58083,
12/31/2017,6047.0,6047.0,-3249.0,3249.0,2798.0,0.0,-1841.0,1165.0,233.0,,443.0,957.0,-137.0,146.0,166.0,-20.0,,-9.0,820.0,-290.0,530.0,2.0,2.0,0.0,528.0,0.0,528.0,0.0,0.0,528.0,793.613028,263.613028,401.0,1.32,1.32,1.979085,405.0,1.3,1.31,1.960896,
03/31/2018,5853.0,5853.0,-3273.0,3273.0,2580.0,0.0,-1794.0,1515.0,234.0,,45.0,786.0,-152.0,143.0,163.0,-20.0,,9.0,634.0,-55.0,579.0,0.0,0.0,0.0,579.0,0.0,579.0,0.0,0.0,579.0,727.607552,148.607552,402.0,1.44,1.44,1.809969,406.0,1.43,1.43,1.796028,
06/30/2018,6078.0,6078.0,-3340.0,3340.0,2738.0,0.0,-1801.0,1542.0,242.0,,17.0,937.0,-131.0,139.0,170.0,-31.0,,-8.0,806.0,-54.0,752.0,0.0,0.0,0.0,752.0,0.0,752.0,0.0,0.0,752.0,775.098495,23.098495,403.0,1.87,1.87,1.923321,406.0,1.85,1.85,1.906893,
09/29/2018,5920.0,5920.0,-3305.0,3305.0,2615.0,0.0,-1703.0,1490.0,240.0,,-27.0,912.0,-102.0,121.0,162.0,-41.0,,-19.0,810.0,-101.0,709.0,0.0,0.0,0.0,709.0,0.0,709.0,0.0,0.0,709.0,731.622166,22.622166,402.0,1.76,1.76,1.819956,406.0,1.75,1.75,1.80572,
12/31/2018,6507.0,6507.0,-3458.0,3458.0,3049.0,0.0,-1901.0,1210.0,251.0,,440.0,1148.0,-136.0,127.0,172.0,-45.0,,9.0,1012.0,-114.0,898.0,0.0,0.0,0.0,898.0,0.0,898.0,0.0,0.0,898.0,990.516366,92.516366,402.0,2.23,2.23,2.463971,405.0,2.22,2.22,2.448435,
03/30/2019,6125.0,6125.0,-3418.0,3418.0,2707.0,0.0,-1787.0,1528.0,248.0,,11.0,920.0,-103.0,122.0,189.0,-67.0,,-19.0,817.0,-2.0,815.0,0.0,0.0,0.0,815.0,0.0,815.0,0.0,0.0,815.0,816.224792,1.224792,400.0,2.04,2.04,2.040562,403.0,2.02,2.02,2.023039,
06/29/2019,6316.0,6316.0,-3493.0,3493.0,2823.0,0.0,-1327.0,1565.0,246.0,,-484.0,1496.0,-103.0,121.0,181.0,-60.0,,-18.0,1393.0,-274.0,1119.0,0.0,0.0,0.0,1119.0,0.0,1119.0,0.0,0.0,1119.0,805.03,-313.97,400.0,2.8,2.8,2.012575,403.0,2.77,2.77,1.990918,
09/28/2019,6272.0,6272.0,-3509.0,3509.0,2763.0,0.0,-1817.0,1539.0,247.0,,31.0,946.0,-124.0,112.0,164.0,-52.0,,12.0,822.0,-62.0,760.0,0.0,0.0,0.0,760.0,0.0,760.0,0.0,0.0,760.0,831.372816,71.372816,401.0,1.89,1.89,2.073249,404.0,1.88,1.88,2.056665,
12/31/2019,6829.0,6829.0,-3670.0,3670.0,3159.0,0.0,-1927.0,1208.0,262.0,,457.0,1232.0,-194.0,97.0,142.0,-45.0,,97.0,1038.0,-36.0,1002.0,0.0,0.0,0.0,1002.0,0.0,1002.0,0.0,0.0,1002.0,1106.445596,104.445596,399.0,2.51,2.51,2.773047,402.0,2.49,2.49,2.749815,
03/28/2020,6230.0,6230.0,-3490.0,3490.0,2740.0,0.0,-1834.0,1551.0,245.0,,38.0,906.0,-78.0,90.0,126.0,-36.0,,-12.0,828.0,-40.0,788.0,0.0,0.0,0.0,788.0,0.0,788.0,0.0,0.0,788.0,841.13402,53.13402,397.0,1.99,1.99,2.118725,400.0,1.97,1.97,2.102835,
06/27/2020,6917.0,6917.0,-3540.0,3540.0,3377.0,0.0,-1986.0,1710.0,264.0,,12.0,1391.0,-138.0,129.0,137.0,-8.0,,9.0,1253.0,-97.0,1156.0,0.0,0.0,0.0,1156.0,0.0,1156.0,0.0,0.0,1156.0,1188.009277,32.009277,395.0,2.92,2.92,3.007618,398.0,2.9,2.9,2.980425,
09/30/2020,7516.588,,,,3697.48480308,,,,,,,1932.083,,,,,,,1857.75,,1261.25,,,,,,1261.25,,,1261.25,1674.0,,,3.214,3.214,4.163,,3.214,3.214,4.163,
12/31/2020,8007.647,,,,3895.80034197,,,,,,,2159.333,,,,,,,2102.833,,1451.25,,,,,,1451.25,,,1451.25,1891.231,,,3.727,3.727,4.646,,3.727,3.727,4.646,
