Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,16888.1,329.0,329.0,0.0,1962.3,1962.3,,1581.2,337.7,197.2,968.9,77.4,608.4,,,,4480.9,8345.0,15445.7,-7100.7,0.0,,4062.2,2649.9,2649.9,0.0,,457.3,955.0,12407.2,,1134.0,1134.0,,,,638.4,638.4,0.0,0.0,,,1935.1,,,1935.1,3707.5,2811.7,2811.7,0.0,0.0,,2495.9,,,,2495.9,5307.6,9015.1,574.4,,,,,,6992.9,7567.3,305.7,7873.0,16888.1,
06/30/2004,16724.1,362.3,362.3,0.0,1951.9,1951.9,,1631.4,338.0,205.2,1018.1,70.1,615.2,,,,4560.8,8172.5,15334.0,-7161.5,0.0,,3990.8,2581.3,2581.3,0.0,,451.9,957.6,12163.3,,1145.1,1145.1,,,,502.5,502.5,0.0,0.0,,,1995.1,,,1995.1,3642.7,2772.9,2772.9,0.0,0.0,,2523.9,,,,2523.9,5296.8,8939.5,706.2,,,,,,6762.8,7469.0,315.6,7784.6,16724.1,
09/30/2004,16717.2,315.5,315.5,0.0,1958.1,1958.1,,1675.1,364.1,211.2,1029.7,70.1,598.9,,,,4547.6,8129.5,15438.7,-7309.2,0.0,,4040.1,2623.8,2623.8,0.0,,456.5,959.8,12169.6,,1137.9,1137.9,,,,990.9,990.9,0.0,0.0,,,1936.8,,,1936.8,4065.6,2363.5,2363.5,0.0,0.0,,2642.5,,,,2642.5,5006.0,9071.6,714.5,,,,,,6605.1,7319.6,326.0,7645.6,16717.2,
12/31/2004,17018.0,594.0,594.0,0.0,2038.3,2038.3,,1670.9,332.7,225.9,1044.6,67.7,658.7,,,,4961.9,7990.5,14823.1,-6832.6,0.0,,4065.6,2702.9,2702.9,0.0,,444.4,918.3,12056.1,,983.2,983.2,,,,1214.7,,,,,,2339.3,,,2339.3,4537.2,2298.0,,,,,2462.0,,,,2462.0,4760.0,9297.2,722.9,1059.4,,,-5047.5,11865.9,-1248.3,7352.4,368.4,7720.8,17018.0,
03/31/2005,17034.1,833.5,833.5,0.0,1944.2,1944.2,,1682.0,560.9,228.2,1069.6,-176.7,683.2,,,,5142.9,7832.4,14756.2,-6923.8,0.0,,4058.8,2688.4,2688.4,0.0,,466.3,904.1,11891.2,,1235.4,1235.4,,,,1435.6,1435.6,0.0,0.0,,,1971.9,,,1971.9,4642.9,2278.7,2278.7,0.0,0.0,,2502.0,,,,2502.0,4780.7,9423.6,731.3,,,,,,6500.3,7231.6,378.9,7610.5,17034.1,
06/30/2005,16605.2,466.1,466.1,0.0,1985.4,1985.4,,1730.9,575.2,215.6,1122.1,-182.0,663.0,,,,4845.4,7671.8,14620.1,-6948.3,0.0,,4088.0,2710.4,2710.4,0.0,,479.9,897.7,11759.8,,1231.7,1231.7,,,,1126.6,1126.6,0.0,0.0,,,2031.1,,,2031.1,4389.4,2306.1,2306.1,0.0,0.0,,2420.6,,,,2420.6,4726.7,9116.1,739.8,,,,,,6386.2,7126.0,363.1,7489.1,16605.2,
09/30/2005,16289.2,313.4,313.4,0.0,1980.4,1980.4,,1726.1,579.6,218.3,1119.2,-191.0,577.3,,,,4597.2,7529.3,14596.8,-7067.5,0.0,,4162.7,2718.2,2718.2,0.0,,475.3,969.2,11692.0,,1241.3,1241.3,,,,906.4,906.4,0.0,0.0,,,1996.9,,,1996.9,4144.6,2625.1,2625.1,0.0,0.0,,2364.2,,,,2364.2,4989.3,9133.9,748.5,,,,,,6031.8,6780.3,375.0,7155.3,16289.2,
12/31/2005,16303.2,364.0,364.0,0.0,2101.9,2101.9,,1752.1,571.2,236.7,1128.9,-184.7,565.1,,,,4783.1,7494.7,14616.2,-7121.5,0.0,,4025.4,2685.6,2685.6,0.0,,,1339.8,11520.1,,1055.5,1055.5,,,,1222.5,1222.5,0.0,0.0,,,2364.9,,,2364.9,4642.9,2594.7,2594.7,0.0,0.0,,2355.5,,,,2355.5,4950.2,9593.1,757.4,1035.4,,,-6376.1,12581.4,-1682.5,6315.6,394.5,6710.1,16303.2,
03/31/2006,16391.5,389.2,389.2,0.0,2147.9,2147.9,,1810.4,571.9,249.6,1182.6,-193.7,552.8,,,,4900.3,7398.1,14701.6,-7303.5,0.0,,4093.1,2703.9,2703.9,0.0,,487.3,901.9,11491.2,,1338.8,1338.8,,,,1198.2,1198.2,0.0,0.0,,,2106.9,,,2106.9,4643.9,2570.4,2570.4,0.0,0.0,,2341.6,,,,2341.6,4912.0,9555.9,766.1,,,,,,5672.0,6438.1,397.5,6835.6,16391.5,
06/30/2006,16534.9,337.4,337.4,0.0,2219.9,2219.9,,1868.8,369.0,276.0,1188.3,35.5,558.4,,,,4984.5,7455.5,14960.3,-7504.8,0.0,,4094.9,2734.8,2734.8,0.0,,479.6,880.5,11550.4,,1334.5,1334.5,,,,1130.4,1130.4,0.0,0.0,,,2087.0,,,2087.0,4551.9,2539.3,2539.3,0.0,0.0,,2378.7,,,,2378.7,4918.0,9469.9,775.0,,,,,,5885.2,6660.2,404.8,7065.0,16534.9,
09/30/2006,16625.8,399.2,399.2,0.0,2192.6,2192.6,,1888.3,596.6,297.6,1203.5,-209.4,560.7,,,,5040.8,7481.0,15044.6,-7563.6,0.0,,4104.0,2731.9,2731.9,0.0,,,1372.1,11585.0,,1400.5,1400.5,,,,1360.6,1360.6,0.0,0.0,,,2122.1,,,2122.1,4883.2,2272.1,2272.1,0.0,0.0,,2299.7,,,,2299.7,4571.8,9455.0,784.2,,,,,,5967.0,6751.2,419.6,7170.8,16625.8,
12/31/2006,17067.0,360.8,360.8,0.0,2336.7,2336.7,,2004.5,398.3,298.6,1263.4,44.2,567.7,,,,5269.7,7684.8,15404.9,-7720.1,0.0,,4112.5,2860.5,2860.5,0.0,,,1252.0,11797.3,,1205.6,1205.6,,,,1326.4,1326.4,0.0,0.0,,,2483.8,,,2483.8,5015.8,2276.0,2276.0,0.0,0.0,,2461.8,,,,2461.8,4737.8,9753.6,793.4,1025.9,,,-1391.9,7895.6,-1432.2,6890.8,422.6,7313.4,17067.0,
03/31/2007,17181.6,342.0,342.0,0.0,2296.7,2296.7,,2085.8,658.4,294.2,1340.6,-207.4,510.4,,,,5234.9,7734.4,15560.0,-7825.6,0.0,,4212.3,2900.3,2900.3,0.0,,427.6,884.4,11946.7,,1540.1,1540.1,,,,1288.8,1288.8,0.0,0.0,,,1784.1,,,1784.1,4613.0,2277.0,2277.0,0.0,0.0,,2728.1,,,,2728.1,5005.1,9618.1,802.6,,,,,,6355.0,7157.6,405.9,7563.5,17181.6,
06/30/2007,17846.6,457.0,457.0,0.0,2401.6,2401.6,,2243.5,425.6,315.9,1461.8,40.2,552.8,,,,5654.9,7870.5,15892.3,-8021.8,0.0,,4321.2,2955.7,2955.7,0.0,,445.1,920.4,12191.7,,1711.0,1711.0,,,,1335.1,1335.1,0.0,0.0,,,1873.2,,,1873.2,4919.3,2278.4,2278.4,0.0,0.0,,2713.4,,,,2713.4,4991.8,9911.1,811.9,,,,,,6695.1,7507.0,428.5,7935.5,17846.6,
09/30/2007,18324.3,539.6,539.6,0.0,2516.9,2516.9,,2386.3,699.9,359.9,1545.9,-219.4,568.9,,,,6011.7,7976.0,16074.3,-8098.3,0.0,,4336.6,3028.8,3028.8,0.0,,427.5,880.3,12312.6,,1713.6,1713.6,,,,1395.9,1395.9,0.0,0.0,,,1959.0,,,1959.0,5068.5,4379.3,4379.3,0.0,0.0,,2610.3,,,,2610.3,6989.6,12058.1,821.5,,,,,,4996.9,5818.4,447.8,6266.2,18324.3,
12/31/2007,18439.7,472.7,472.7,0.0,2560.6,2560.6,,2443.8,476.3,357.3,1564.1,46.1,619.5,,,,6096.6,8094.0,16243.0,-8149.0,0.0,,4249.1,3074.1,2942.4,131.7,,390.0,785.0,12343.1,,1449.3,1449.3,,,,1097.9,1097.9,0.0,0.0,,,2381.4,,,2381.4,4928.6,4393.9,4393.9,0.0,0.0,,2404.8,,,,2404.8,6798.7,11727.3,1004.6,1080.7,,,-3813.6,8747.8,-791.2,6228.3,484.1,6712.4,18439.7,
03/31/2008,18912.4,524.7,524.7,0.0,2606.8,2606.8,,2612.6,773.8,377.5,1685.2,-223.9,509.0,,,,6253.1,8230.3,16567.5,-8337.2,0.0,,4429.0,3013.5,3013.5,0.0,,428.6,986.9,12659.3,,1737.2,1737.2,,,,1282.4,1282.4,0.0,0.0,,,2020.5,,,2020.5,5040.1,4442.6,4442.6,0.0,0.0,,2391.0,,,,2391.0,6833.6,11873.7,1010.9,,,,,,5568.2,6579.1,459.6,7038.7,18912.4,
06/30/2008,19625.5,545.8,545.8,0.0,2599.0,2599.0,,2629.8,800.3,397.8,1671.6,-239.9,536.4,,,,6311.0,8228.1,16718.8,-8490.7,599.7,,4486.7,3097.1,3097.1,0.0,,422.8,966.8,13314.5,,1751.6,1751.6,,,,1348.4,1348.4,0.0,0.0,,,2114.5,,,2114.5,5214.5,4995.5,4995.5,0.0,0.0,,2374.1,,,,2374.1,7369.6,12584.1,1011.0,,,,,,5603.4,6614.4,427.0,7041.4,19625.5,
09/30/2008,18701.2,524.1,524.1,0.0,2478.1,2478.1,,2569.8,784.7,413.0,1639.0,-266.9,470.8,,,,6042.8,7848.7,16138.1,-8289.4,602.2,,4207.5,2907.0,2907.0,0.0,,418.2,882.3,12658.4,,1742.6,1742.6,,,,1870.9,1870.9,0.0,0.0,,,2042.0,,,2042.0,5655.5,4369.5,4369.5,0.0,0.0,,2268.8,,,,2268.8,6638.3,12293.8,1011.0,,,,,,4995.0,6006.0,401.4,6407.4,18701.2,
12/31/2008,18089.0,364.0,364.0,0.0,2492.0,2492.0,,2493.0,779.0,379.0,1590.0,-255.0,464.0,,,,5813.0,7667.0,15723.0,-8056.0,603.0,,4006.0,2864.0,2743.0,121.0,,,1142.0,12276.0,,1674.0,1674.0,,,,1083.0,1083.0,0.0,0.0,,,1995.0,,,1995.0,4752.0,4882.0,4882.0,0.0,0.0,,3162.0,,,,3162.0,8044.0,12796.0,1011.0,1084.0,,,-4285.0,9465.0,-2386.0,4889.0,404.0,5293.0,18089.0,
03/31/2009,17573.0,592.0,592.0,0.0,2385.0,2385.0,0.0,2187.0,421.0,323.0,1386.0,57.0,341.0,10.0,,286.0,5505.0,7482.0,15563.0,-8081.0,604.0,604.0,3982.0,2712.0,2712.0,0.0,,350.0,910.0,12068.0,,2878.0,1427.0,,,1451.0,1314.0,1314.0,,,,,588.0,,3.0,519.0,4780.0,4875.0,4875.0,,,,3059.0,,2519.0,200.0,337.0,7934.0,12714.0,1046.0,,,,,,3575.0,4621.0,238.0,4859.0,17573.0,
06/30/2009,18146.0,591.0,591.0,0.0,2331.0,2331.0,0.0,2058.0,383.0,302.0,1286.0,87.0,484.0,31.0,,440.0,5464.0,7808.0,16331.0,-8523.0,605.0,605.0,4269.0,2981.0,2981.0,0.0,,369.0,888.0,12682.0,,3363.0,1512.0,,,1851.0,373.0,373.0,,,,,570.0,,1.0,421.0,4306.0,5490.0,5490.0,,,,2527.0,,1962.0,209.0,355.0,8017.0,12323.0,1046.0,,,,,,4496.0,5542.0,281.0,5823.0,18146.0,
09/30/2009,18588.0,750.0,750.0,0.0,2449.0,2449.0,0.0,2014.0,375.0,280.0,1271.0,88.0,571.0,7.0,,520.0,5784.0,7926.0,16658.0,-8732.0,606.0,606.0,4272.0,3073.0,3073.0,0.0,,368.0,824.0,12804.0,,3541.0,1668.0,,,1873.0,1210.0,1210.0,,,,,561.0,,0.0,460.0,5312.0,4442.0,4442.0,,,,2289.0,122.0,1758.0,218.0,191.0,6731.0,12043.0,1046.0,,,,,,5191.0,6237.0,308.0,6545.0,18588.0,
12/31/2009,19209.0,798.0,798.0,0.0,2566.0,2566.0,0.0,2033.0,419.0,288.0,1258.0,68.0,467.0,9.0,373.0,314.0,5864.0,8033.0,16934.0,-8901.0,607.0,607.0,4705.0,3585.0,3275.0,310.0,16.0,355.0,367.0,13345.0,,4226.0,1920.0,79.0,250.0,1977.0,610.0,107.0,0.0,0.0,,503.0,87.0,0.0,0.0,0.0,4923.0,4792.0,4792.0,0.0,0.0,,2752.0,0.0,1989.0,377.0,386.0,7544.0,12467.0,1052.0,997.0,598.0,399.0,-4087.0,10329.0,-1833.0,6458.0,284.0,6742.0,19209.0,
03/31/2010,18997.0,669.0,669.0,0.0,2557.0,2557.0,0.0,2104.0,439.0,268.0,1342.0,55.0,389.0,8.0,,345.0,5719.0,7958.0,16942.0,-8984.0,608.0,608.0,4712.0,3277.0,3277.0,0.0,,398.0,1029.0,13278.0,,3834.0,1995.0,,,1839.0,1001.0,497.0,,,,504.0,421.0,,1.0,370.0,5256.0,4387.0,4387.0,,,,2624.0,,1807.0,409.0,407.0,7011.0,12267.0,1052.0,,,,,,5396.0,6448.0,282.0,6730.0,18997.0,
06/30/2010,18713.0,585.0,585.0,0.0,2390.0,2390.0,0.0,2233.0,497.0,289.0,1418.0,29.0,413.0,23.0,,368.0,5621.0,7856.0,16871.0,-9015.0,609.0,609.0,4627.0,3212.0,3212.0,0.0,,394.0,998.0,13092.0,,3958.0,2055.0,,,1903.0,1157.0,633.0,,,,524.0,341.0,,7.0,298.0,5456.0,4442.0,4442.0,,,,2476.0,,1762.0,336.0,371.0,6918.0,12374.0,1052.0,,,,,,5015.0,6067.0,272.0,6339.0,18713.0,
09/30/2010,19486.0,533.0,533.0,0.0,2631.0,2413.0,218.0,2402.0,505.0,333.0,1535.0,29.0,526.0,25.0,,465.0,6092.0,8188.0,17606.0,-9418.0,392.0,392.0,4814.0,3348.0,3348.0,0.0,,402.0,1039.0,13394.0,,4046.0,2123.0,,,1923.0,731.0,651.0,,,,80.0,382.0,,23.0,330.0,5159.0,4710.0,4710.0,,,,2631.0,,1789.0,402.0,417.0,7341.0,12500.0,1052.0,,,,,,5660.0,6712.0,274.0,6986.0,19486.0,
12/31/2010,19864.0,876.0,876.0,0.0,2690.0,2472.0,218.0,2373.0,504.0,339.0,1478.0,52.0,389.0,25.0,312.0,157.0,6328.0,8356.0,17877.0,-9521.0,393.0,393.0,4787.0,3690.0,3403.0,287.0,21.0,374.0,365.0,13536.0,,4445.0,2206.0,104.0,269.0,1866.0,850.0,585.0,0.0,0.0,,265.0,43.0,0.0,5.0,0.0,5338.0,5120.0,5120.0,0.0,0.0,,2663.0,0.0,1810.0,369.0,479.0,7783.0,13121.0,541.0,1023.0,598.0,425.0,-4726.0,11086.0,-1466.0,6458.0,285.0,6743.0,19864.0,
03/31/2011,19992.0,585.0,585.0,0.0,2915.0,2696.0,219.0,2400.0,513.0,328.0,1493.0,66.0,400.0,11.0,,342.0,6300.0,8413.0,18235.0,-9822.0,393.0,393.0,4886.0,3426.0,3426.0,0.0,,413.0,1036.0,13692.0,,4031.0,2195.0,,,1836.0,1224.0,565.0,,,,659.0,537.0,,9.0,486.0,5792.0,5406.0,5406.0,,,,2532.0,,1562.0,431.0,530.0,7938.0,13730.0,541.0,,,,,,5434.0,5975.0,287.0,6262.0,19992.0,
06/30/2011,20480.0,908.0,908.0,0.0,2757.0,2537.0,220.0,2521.0,545.0,355.0,1584.0,37.0,536.0,18.0,,454.0,6722.0,8414.0,18585.0,-10171.0,393.0,393.0,4951.0,3486.0,3486.0,0.0,,420.0,1027.0,13758.0,,4298.0,2358.0,,,1940.0,1513.0,872.0,,,,641.0,377.0,,12.0,325.0,6188.0,5424.0,5424.0,,,,2470.0,,1437.0,526.0,495.0,7894.0,14082.0,541.0,,,,,,5556.0,6097.0,301.0,6398.0,20480.0,
09/30/2011,19630.0,1232.0,1232.0,0.0,2434.0,2434.0,0.0,2421.0,510.0,384.0,1538.0,-11.0,452.0,15.0,,399.0,6539.0,8047.0,18193.0,-10146.0,394.0,394.0,4650.0,3321.0,3321.0,0.0,,372.0,942.0,13091.0,,4078.0,2262.0,,,1816.0,1264.0,594.0,,,,670.0,474.0,,1.0,312.0,5816.0,5422.0,5422.0,,,,2388.0,,1394.0,493.0,500.0,7810.0,13626.0,541.0,,,,,,5179.0,5720.0,284.0,6004.0,19630.0,
12/31/2011,19373.0,764.0,764.0,0.0,2602.0,2602.0,0.0,2356.0,497.0,371.0,1468.0,20.0,561.0,,,500.0,6283.0,8049.0,18240.0,-10191.0,394.0,394.0,4647.0,3605.0,3340.0,265.0,20.0,338.0,684.0,13090.0,,4571.0,2388.0,,277.0,1906.0,706.0,87.0,0.0,0.0,,619.0,120.0,0.0,0.0,0.0,5397.0,5426.0,5426.0,0.0,0.0,,2474.0,0.0,1460.0,,1014.0,7900.0,13297.0,547.0,976.0,536.0,440.0,-2105.0,8244.0,-1866.0,5796.0,280.0,6076.0,19373.0,
03/31/2012,19557.0,785.0,785.0,0.0,2672.0,2672.0,0.0,2354.0,502.0,337.0,1449.0,66.0,506.0,,,466.0,6317.0,8118.0,18511.0,-10393.0,394.0,394.0,4728.0,3633.0,3373.0,260.0,,395.0,700.0,13240.0,,4215.0,2382.0,,,1833.0,691.0,218.0,,,,473.0,343.0,,,291.0,5249.0,5707.0,5707.0,,,,2416.0,,1423.0,,993.0,8123.0,13372.0,547.0,,,,,,5353.0,5900.0,285.0,6185.0,19557.0,
06/30/2012,19596.0,994.0,994.0,0.0,2681.0,2681.0,0.0,2368.0,535.0,327.0,1443.0,63.0,549.0,,,493.0,6592.0,7977.0,17786.0,-9809.0,394.0,394.0,4633.0,3563.0,3313.0,250.0,,390.0,680.0,13004.0,,4269.0,2371.0,,,1898.0,572.0,218.0,,,,354.0,292.0,,,218.0,5133.0,5695.0,5695.0,,,,2497.0,,1465.0,0.0,1032.0,8192.0,13325.0,547.0,,,,,,5437.0,5984.0,287.0,6271.0,19596.0,
09/30/2012,20037.0,1249.0,1249.0,0.0,2734.0,2734.0,0.0,2373.0,487.0,344.0,1470.0,72.0,570.0,,,503.0,6926.0,8099.0,18081.0,-9982.0,395.0,395.0,4617.0,3578.0,3331.0,247.0,,398.0,641.0,13111.0,,4460.0,2343.0,,,2117.0,1274.0,721.0,,,,553.0,291.0,,,223.0,6025.0,5130.0,5130.0,,,,2496.0,,1410.0,,1086.0,7626.0,13651.0,547.0,,,,,,5535.0,6082.0,304.0,6386.0,20037.0,
12/31/2012,19873.0,1106.0,1106.0,0.0,2642.0,2642.0,0.0,2348.0,494.0,329.0,1442.0,83.0,493.0,0.0,,432.0,6589.0,8095.0,17656.0,-9561.0,395.0,395.0,4794.0,3583.0,3337.0,246.0,8.0,355.0,848.0,13284.0,,4913.0,2443.0,0.0,289.0,2181.0,1115.0,359.0,0.0,0.0,,756.0,63.0,0.0,0.0,0.0,6091.0,5070.0,5070.0,0.0,0.0,,2876.0,0.0,1992.0,,884.0,7946.0,14037.0,549.0,1017.0,536.0,481.0,-2796.0,8823.0,-2059.0,5534.0,302.0,5836.0,19873.0,
03/31/2013,19746.0,1109.0,1109.0,0.0,2717.0,2717.0,0.0,2364.0,487.0,325.0,1467.0,85.0,524.0,,,483.0,6714.0,7979.0,17624.0,-9645.0,395.0,395.0,4658.0,3562.0,3328.0,234.0,,428.0,668.0,13032.0,,4855.0,2470.0,,313.0,2072.0,1908.0,1216.0,,,,692.0,88.0,,,0.0,6851.0,4571.0,4571.0,,,,2790.0,,1868.0,,922.0,7361.0,14212.0,549.0,,,,,4700.0,,5249.0,285.0,5534.0,19746.0,
06/30/2013,19514.0,1160.0,1160.0,0.0,2490.0,2490.0,0.0,2327.0,474.0,323.0,1452.0,78.0,754.0,,,699.0,6731.0,7834.0,17480.0,-9646.0,395.0,395.0,4554.0,3424.0,3200.0,224.0,,429.0,701.0,12783.0,,4868.0,2469.0,,312.0,2087.0,1302.0,1302.0,,,,,0.0,,,0.0,6170.0,5387.0,5387.0,,,,2748.0,,1730.0,,1018.0,8135.0,14305.0,549.0,,,,,4373.0,,4922.0,287.0,5209.0,19514.0,
09/30/2013,19364.0,1179.0,1179.0,0.0,2898.0,2502.0,396.0,2245.0,470.0,309.0,1377.0,89.0,572.0,,,503.0,6894.0,7871.0,17555.0,-9684.0,0.0,0.0,4599.0,3480.0,3223.0,257.0,,429.0,690.0,12470.0,,4636.0,2360.0,,310.0,1966.0,1087.0,1087.0,,,,,57.0,,,0.0,5780.0,5388.0,5388.0,,,,2671.0,,1725.0,,946.0,8059.0,13839.0,549.0,,,,,,4667.0,5216.0,309.0,5525.0,19364.0,
12/31/2013,18919.0,1054.0,1054.0,0.0,2545.0,2545.0,0.0,2233.0,462.0,286.0,1401.0,84.0,718.0,0.0,,656.0,6550.0,7948.0,17680.0,-9732.0,0.0,,4421.0,3424.0,3181.0,243.0,9.0,382.0,606.0,12369.0,,4918.0,2598.0,0.0,309.0,2011.0,881.0,569.0,0.0,0.0,,312.0,49.0,0.0,0.0,0.0,5848.0,5386.0,5386.0,0.0,0.0,,2473.0,0.0,1312.0,817.0,344.0,7859.0,13707.0,72.0,1130.0,536.0,594.0,-3746.0,9714.0,-2242.0,4928.0,284.0,5212.0,18919.0,
03/31/2014,19002.0,1165.0,1165.0,0.0,2618.0,2618.0,0.0,2285.0,478.0,291.0,1439.0,77.0,580.0,,,525.0,6648.0,7841.0,17715.0,-9874.0,0.0,,4513.0,3442.0,3210.0,232.0,,419.0,652.0,12354.0,,4786.0,2553.0,,318.0,1915.0,1433.0,1433.0,,,,,40.0,,,0.0,6259.0,5385.0,5385.0,,,,2361.0,,1133.0,894.0,334.0,7746.0,14005.0,72.0,,,,,,4668.0,4740.0,257.0,4997.0,19002.0,
06/30/2014,19377.0,1369.0,1369.0,0.0,2595.0,2595.0,0.0,2358.0,498.0,297.0,1469.0,94.0,750.0,,,693.0,7072.0,7847.0,17789.0,-9942.0,0.0,,4458.0,3462.0,3234.0,228.0,,349.0,647.0,12305.0,,4929.0,2660.0,,315.0,1954.0,1097.0,1097.0,,,,,24.0,,,0.0,6050.0,5964.0,5964.0,,,,2395.0,,1118.0,926.0,351.0,8359.0,14409.0,72.0,,,,,,4614.0,4686.0,282.0,4968.0,19377.0,
09/30/2014,18876.0,1431.0,1431.0,0.0,2542.0,2542.0,0.0,2281.0,480.0,286.0,1429.0,86.0,667.0,,,623.0,6921.0,7692.0,17556.0,-9864.0,0.0,,4263.0,3344.0,3129.0,215.0,,335.0,584.0,11955.0,,4876.0,2597.0,,313.0,1966.0,1279.0,1279.0,,,,,105.0,,,0.0,6260.0,5633.0,5633.0,,,,2363.0,,1090.0,902.0,371.0,7996.0,14256.0,72.0,,,,,,4265.0,4337.0,283.0,4620.0,18876.0,
12/31/2014,15526.0,789.0,789.0,0.0,2223.0,2223.0,0.0,1892.0,426.0,215.0,1183.0,68.0,655.0,0.0,,601.0,5559.0,7359.0,16779.0,-9420.0,0.0,,2608.0,1737.0,1628.0,109.0,6.0,257.0,608.0,9967.0,,4784.0,2616.0,,310.0,1858.0,1326.0,777.0,0.0,0.0,,549.0,116.0,0.0,0.0,0.0,6226.0,5630.0,5630.0,0.0,0.0,,2599.0,0.0,1693.0,587.0,319.0,8229.0,14455.0,72.0,1168.0,536.0,632.0,-5597.0,8470.0,-3312.0,801.0,270.0,1071.0,15526.0,
03/31/2015,15053.0,587.0,587.0,0.0,2244.0,2244.0,0.0,1893.0,422.0,217.0,1183.0,71.0,659.0,,,570.0,5383.0,7160.0,16513.0,-9353.0,0.0,,2510.0,1538.0,1538.0,0.0,,290.0,682.0,9670.0,,4442.0,2502.0,,321.0,1619.0,1612.0,1612.0,,,,,132.0,,,0.0,6186.0,6119.0,6119.0,,,,2264.0,,1286.0,663.0,315.0,8383.0,14569.0,72.0,,,,,,193.0,265.0,219.0,484.0,15053.0,
06/30/2015,15346.0,603.0,603.0,0.0,2286.0,2286.0,0.0,1948.0,417.0,222.0,1214.0,95.0,681.0,,,588.0,5518.0,7251.0,16761.0,-9510.0,0.0,,2577.0,1553.0,1553.0,0.0,,286.0,738.0,9828.0,,4647.0,2599.0,,321.0,1727.0,2055.0,2055.0,,,,,63.0,,,0.0,6765.0,5544.0,5544.0,,,,2221.0,,1186.0,698.0,337.0,7765.0,14530.0,72.0,,,,,,516.0,588.0,228.0,816.0,15346.0,
09/30/2015,14928.0,643.0,643.0,0.0,2284.0,2284.0,0.0,1883.0,402.0,218.0,1169.0,94.0,632.0,,,556.0,5442.0,7066.0,16475.0,-9409.0,0.0,,2420.0,1435.0,1435.0,0.0,,279.0,706.0,9486.0,,4658.0,2518.0,,320.0,1820.0,1460.0,1460.0,,,,,83.0,,,0.0,6201.0,6125.0,6125.0,,,,2254.0,,1312.0,626.0,316.0,8379.0,14580.0,72.0,,,,,,54.0,126.0,222.0,348.0,14928.0,
12/31/2015,14842.0,619.0,619.0,0.0,2281.0,2281.0,0.0,1909.0,397.0,203.0,1214.0,95.0,617.0,0.0,,561.0,5426.0,7104.0,16547.0,-9443.0,0.0,,2312.0,1540.0,1446.0,94.0,16.0,247.0,509.0,9416.0,,4638.0,2612.0,0.0,318.0,1708.0,1669.0,1071.0,0.0,0.0,,598.0,42.0,0.0,0.0,0.0,6349.0,6106.0,6106.0,0.0,0.0,,2283.0,0.0,1137.0,766.0,380.0,8389.0,14738.0,64.0,1082.0,473.0,609.0,-2972.0,4994.0,-3278.0,-110.0,214.0,104.0,14842.0,
03/31/2016,14820.0,635.0,635.0,0.0,2255.0,2255.0,0.0,1902.0,385.0,211.0,1204.0,102.0,359.0,,,292.0,5151.0,7188.0,16759.0,-9571.0,0.0,,2481.0,1498.0,1498.0,0.0,,284.0,699.0,9669.0,,4339.0,2442.0,,332.0,1565.0,999.0,999.0,,,,,53.0,,,0.0,5391.0,6904.0,6904.0,,,,2132.0,,1167.0,594.0,371.0,9036.0,14427.0,64.0,,,,,,109.0,173.0,220.0,393.0,14820.0,
06/30/2016,14770.0,656.0,656.0,0.0,2249.0,2249.0,0.0,1807.0,359.0,203.0,1131.0,114.0,402.0,,,351.0,5114.0,7188.0,16789.0,-9601.0,0.0,,2468.0,1507.0,1507.0,0.0,,287.0,674.0,9656.0,,4415.0,2448.0,,331.0,1636.0,772.0,772.0,,,,,41.0,,,0.0,5228.0,6905.0,6905.0,,,,2149.0,,1192.0,626.0,331.0,9054.0,14282.0,64.0,,,,,,196.0,260.0,228.0,488.0,14770.0,
