Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
06/30/1998,182.367996,-77.853996,104.514,1.718,10.521,2.624,119.377,-1.0,118.377,-35.985001,82.391998,0.0,82.391998,-27.285,55.106998,0.0,-4.211,50.896,0.0,,50.896,0.0,0.0,50.895998,0.24,0.24,0.24,211.973991,0.24,0.24,0.24,213.693008,
09/30/1998,188.110001,-81.735001,106.375,3.116,11.909,2.767,124.167,-1.0,123.167,-37.93,85.237,0.0,85.237,-28.358999,56.877998,0.0,-4.211,52.667,0.0,,52.667,0.0,0.0,52.667,0.246667,0.246667,0.246667,212.716507,0.246667,0.246667,0.246667,214.10099,
12/31/1998,192.114998,-82.567001,109.547997,7.116,10.907,2.389,129.959996,-1.0,128.959996,-37.001999,91.958,0.0,91.958,-30.712,61.245998,0.0,-4.21,57.035999,0.0,,57.035999,0.0,0.0,57.036,0.266667,0.266667,0.266667,211.766991,0.266667,0.266667,0.266667,213.019501,
03/31/1999,193.856,-83.765,110.091,2.703,11.877,2.433,127.104,-1.25,125.854,-43.434,82.42,0.0,82.42,-28.852,53.568,0.0,,53.568,0.0,,53.568,0.0,0.0,53.568,0.253333,0.253333,0.253333,208.9335,0.253333,0.253333,0.253333,210.3075,
06/30/1999,202.367,-88.969,113.398,7.017,12.019,2.647,135.081,-1.25,133.831,-44.055,89.776,0.0,89.776,-31.416,58.36,0.0,,58.36,0.0,,58.36,0.0,0.0,58.36,0.28,0.28,0.28,207.456,0.28,0.28,0.28,208.7745,
09/30/1999,208.221,-94.857,113.364,0.18,12.529,2.808,128.881,-1.25,127.631,-44.354,83.277,0.0,83.277,-29.147,54.13,0.0,,54.13,0.0,,54.13,0.0,0.0,54.13,0.266667,0.266667,0.266667,201.726,0.266667,0.266667,0.266667,202.896,
12/31/1999,240.612,-109.852,130.76,3.678,19.726,-4.074,150.09,-2.25,147.84,-46.896,100.944,0.0,100.944,-34.846,66.098,0.0,-4.21,61.888,0.0,0.0,61.888,0.0,0.0,61.888,0.266667,0.266667,0.266667,234.027,0.266667,0.266667,0.266667,236.1105,
03/31/2000,254.167,-114.837,139.33,0.0,16.902,2.171,158.403,-2.25,156.153,-52.22,103.933,-87.294,16.639,-10.094,6.545,0.0,-4.634,1.911,0.0,0.0,1.911,87.294,-24.661,64.544,0.266667,0.006667,0.006667,243.474,0.266667,0.006667,0.006667,245.0715,
06/30/2000,271.142,-118.176,152.966,11.148,15.166,5.584,184.864,-2.25,182.614,-53.229,129.385,8.092,137.477,-46.318,91.159,0.0,-5.14,86.019,0.0,0.0,86.019,-8.092,2.832,80.759,0.313333,0.333333,0.333333,257.508,0.313333,0.333333,0.333333,259.2705,
09/30/2000,271.973,-121.959,150.014,5.532,16.085,6.002,177.633,-2.25,175.383,-55.88,119.503,-2.543,116.96,-39.137,77.823,0.0,-5.14,72.683,0.0,0.0,72.683,2.543,-0.832,74.394,0.286667,0.28,0.28,257.9265,0.286667,0.28,0.28,259.8195,
12/31/2000,275.511,-125.636,149.875,3.858,26.856,-2.634,177.955,-3.45,174.505,-56.152,118.353,0.0,118.353,-39.062,79.291,0.0,-5.14,74.151,0.0,0.0,74.151,0.0,0.0,74.151,0.306667,0.306667,0.306667,244.368,0.3,0.3,0.3,246.7215,
03/31/2001,272.489,-124.344,148.145,3.872,18.747,2.481,173.245,-3.75,169.495,-57.702,111.793,7.943,119.736,-41.309,78.427,0.0,0.0,78.427,0.0,0.0,78.427,-7.943,2.74,73.224,0.306667,0.326667,0.326667,238.812,0.306667,0.326667,0.326667,241.4415,
06/30/2001,272.86,-113.973,158.887,1.336,20.019,2.514,182.756,-4.0,178.756,-59.338,119.418,0.0,119.418,-41.199,78.219,0.0,0.0,78.219,0.0,0.0,78.219,0.0,0.0,78.219,0.326667,0.326667,0.326667,239.088,0.326667,0.326667,0.326667,241.7595,
09/30/2001,281.332,-109.13,172.202,1.802,20.935,2.186,197.125,-4.5,192.625,-63.077,129.548,0.0,129.548,-44.694,84.854,0.0,0.0,84.854,0.0,0.0,84.854,0.0,0.0,84.854,0.353333,0.353333,0.353333,239.523,0.353333,0.353333,0.353333,242.403,
12/31/2001,283.199,-96.474,186.725,1.719,23.554,1.787,213.785,-5.5,208.285,-70.905,137.38,0.0,137.38,-47.396,89.984,0.0,0.0,89.984,0.0,0.0,89.984,0.0,0.0,89.984,0.373333,0.373333,0.373333,239.9415,0.373333,0.373333,0.373333,242.592,
03/31/2002,285.799,-86.942,198.857,1.028,25.167,2.506,227.558,-6.25,221.308,-71.232,150.076,0.0,150.076,-51.776,98.3,0.0,0.0,98.3,0.0,0.0,98.3,0.0,0.0,98.3,0.406667,0.406667,0.406667,240.4665,0.406667,0.406667,0.406667,243.2745,
06/30/2002,293.159,-82.738,210.421,0.353,25.836,3.519,240.129,-6.25,233.879,-74.411,159.468,0.0,159.468,-55.017,104.451,0.0,0.0,104.451,0.0,0.0,104.451,0.0,0.0,104.451,0.433333,0.433333,0.433333,240.867,0.426667,0.426667,0.426667,243.732,
09/30/2002,304.902,-88.505,216.397,2.689,26.262,2.909,248.257,-6.25,242.007,-78.882,163.125,0.0,163.125,-56.278,106.847,0.0,0.0,106.847,0.0,0.0,106.847,0.0,0.0,106.847,0.446667,0.446667,0.446667,240.4605,0.44,0.44,0.44,243.372,
12/31/2002,305.478,-89.375,216.103,0.447,26.397,3.772,246.719,-6.25,240.469,-80.661,159.808,3.254,163.062,-55.767,107.295,0.0,0.0,107.295,0.0,0.0,107.295,-3.254,1.106,105.147,0.446667,0.453333,0.453333,236.874,0.44,0.446667,0.446667,239.5425,
03/31/2003,296.717,-87.267,209.45,2.597,27.104,4.546,243.697,-6.25,237.447,-80.57,156.877,0.0,156.877,-53.338,103.539,0.0,0.0,103.539,0.0,0.0,103.539,0.0,0.0,103.539,0.446667,0.446667,0.446667,230.8935,0.446667,0.446667,0.446667,233.214,
06/30/2003,282.498,-82.626,199.872,3.699,28.816,3.964,236.351,-6.5,229.851,-83.25,146.601,-0.975,145.626,-49.513,96.113,0.0,0.0,96.113,0.0,0.0,96.113,0.975,-0.331,96.757,0.42,0.42,0.42,229.3665,0.413333,0.413333,0.413333,231.6765,
09/30/2003,263.968,-64.468,199.5,0.381,27.903,5.746,233.53,-6.5,227.03,-84.753,142.277,0.0,142.277,-47.947,94.33,0.0,0.0,94.33,0.0,0.0,94.33,0.0,0.0,94.33,0.42,0.42,0.42,223.2795,0.42,0.42,0.42,225.765,
12/31/2003,267.720001,-61.028,206.692001,13.907,17.538,8.63,246.767001,-7.0,239.767001,-83.903999,155.863007,-1.438,154.425007,-52.042,102.383003,0.0,0.0,102.383003,0.0,0.0,102.383003,1.438,-0.489,103.332007,0.466667,0.46,0.46,221.809502,0.46,0.453333,0.453333,224.602501,
03/31/2004,267.663002,-60.834,206.829002,7.888,28.044001,5.797,248.558003,-6.5,242.058003,-87.429001,154.628998,0.0,154.628998,-52.110001,102.518997,0.0,0.0,102.518997,0.0,0.0,102.518997,0.0,0.0,102.518997,0.46,0.46,0.46,222.403496,0.453333,0.453333,0.453333,225.369003,
06/30/2004,303.373993,-69.278999,234.094994,0.0,29.993,5.658,269.745994,-6.5,263.245994,-98.367996,164.403,0.0,164.403,-55.403999,108.999001,0.0,0.0,108.999001,0.0,0.0,108.999001,0.0,0.0,108.999001,0.46,0.46,0.46,236.983498,0.453333,0.453333,0.453333,240.473991,
09/30/2004,337.328995,-77.853996,259.474998,4.292,32.150002,5.63,301.547,-6.5,295.047,-114.462997,180.584,0.0,180.584,-60.855999,119.727997,0.0,0.0,119.727997,0.0,0.0,119.727997,0.0,0.0,119.728001,0.473333,0.473333,0.473333,252.162003,0.466667,0.466667,0.466667,255.484497,
12/31/2004,669.786011,-194.964005,474.822006,54.660999,56.606998,18.257999,604.348003,-7.689,596.659003,-255.542007,341.117004,0.0,341.117004,-119.366997,221.75,0.0,0.0,221.75,0.0,0.0,221.75,0.0,0.0,221.750008,0.48,0.48,0.48,463.908997,0.47,0.47,0.47,471.651001,
03/31/2005,691.212006,-219.893005,471.319,110.003998,58.653,14.228,654.203998,-9.0,645.203998,-246.653,398.550995,0.0,398.550995,-139.516006,259.035004,0.0,0.0,259.035004,0.0,0.0,259.035004,0.0,0.0,259.034988,0.56,0.56,0.56,466.476013,0.55,0.55,0.55,473.312988,
06/30/2005,709.444,-247.371002,462.072998,135.751999,56.223999,-22.844999,631.203997,-9.0,622.203997,-249.792999,372.411011,0.0,372.411011,-130.345001,242.065994,0.0,0.0,242.065994,0.0,0.0,242.065994,0.0,0.0,242.06601,0.52,0.52,0.52,469.412994,0.51,0.51,0.51,474.908997,
09/30/2005,682.289993,-247.740005,434.549988,115.959,53.902,20.872999,625.283987,-9.0,616.283987,-254.0,362.283997,0.0,362.283997,-124.987999,237.296005,0.0,0.0,237.296005,0.0,0.0,237.296005,0.0,0.0,237.295998,0.5,0.5,0.5,470.003998,0.5,0.5,0.5,475.627014,
12/31/2005,695.535,-253.596,441.939,142.846,-21.421,41.336,604.7,-9.0,595.7,-259.021,336.679,-15.382,321.297,-110.847,210.45,0.0,0.0,210.45,0.0,0.0,210.45,15.382,-5.384,220.448,0.47,0.45,0.45,463.336,0.47,0.45,0.45,467.868,
03/31/2006,698.13002,-280.653015,417.477005,88.471001,65.095001,14.51,585.553007,-9.0,576.553007,-258.178009,318.375,0.0,318.375,-108.247002,210.128006,0.0,0.0,210.128006,0.0,0.0,210.128006,0.0,0.0,210.127998,0.46,0.46,0.46,453.916992,0.46,0.46,0.46,458.871002,
06/30/2006,734.023987,-304.135986,429.888,-19.124001,155.186996,38.530998,604.481995,-9.0,595.481995,-260.67099,334.811005,-5.233,329.578005,-108.761002,220.817001,0.0,0.0,220.817001,0.0,0.0,220.817001,5.233,-1.83155,224.218453,0.5,0.49,0.49,455.278992,0.49,0.48,0.48,460.494995,
09/30/2006,764.755005,-357.851013,406.903992,14.135,160.882996,13.325,595.246987,-9.0,586.246987,-269.433014,316.813995,-13.668,303.145995,-100.038002,203.108002,0.0,0.0,203.108002,0.0,0.0,203.108002,13.668,-4.7838,211.992193,0.47,0.45,0.45,456.100006,0.46,0.44,0.44,460.872009,
12/31/2006,,,,,,,559.667,,,,,,342.333,,217.0,,,217.0,,,217.0,,,,0.516,0.54,0.54,,0.516,0.54,0.54,,
03/31/2007,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.58,0.58,,0.58,0.58,0.58,,
