Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/2004,14550.0,925.0,925.0,0.0,3213.0,,,3215.0,0.0,0.0,3215.0,0.0,99.0,,,,7452.0,6174.0,9642.0,-3468.0,0.0,924.0,640.0,262.0,378.0,,284.0,7098.0,,2613.0,2613.0,,,,908.0,902.0,6.0,6.0,,,362.0,,,,362.0,3883.0,3151.0,3103.0,48.0,48.0,,1576.0,,,1576.0,4727.0,8610.0,0.0,3882.0,,,-1477.0,3809.0,-274.0,5940.0,0.0,5940.0,14550.0,
05/01/2004,14623.0,913.0,913.0,0.0,3100.0,3100.0,,3498.0,0.0,0.0,3498.0,0.0,121.0,,,,7632.0,6081.0,,,0.0,910.0,640.0,262.0,378.0,,270.0,6991.0,,,,,,,916.0,,,,,,2906.0,,,,2906.0,3822.0,3149.0,,,,,1606.0,,,1606.0,4755.0,8577.0,0.0,,,,,,6046.0,6046.0,0.0,6046.0,14623.0,
07/31/2004,14065.0,605.0,605.0,0.0,3062.0,3062.0,,3355.0,0.0,0.0,3355.0,0.0,112.0,,,,7134.0,6019.0,,,0.0,912.0,640.0,262.0,378.0,,272.0,6931.0,,2672.0,2672.0,,,,691.0,,,,,,192.0,,,,192.0,3555.0,3040.0,,,,,1624.0,,,1624.0,4664.0,8219.0,0.0,,,,,,5846.0,5846.0,0.0,5846.0,14065.0,
10/30/2004,14624.0,212.0,212.0,0.0,3147.0,3147.0,,4259.0,0.0,0.0,4259.0,0.0,117.0,,,,7735.0,5974.0,,,0.0,915.0,640.0,262.0,378.0,,275.0,6889.0,,3369.0,3369.0,,,,845.0,,,,,,162.0,,,,162.0,4376.0,3038.0,,,,,1662.0,,,1662.0,4700.0,9076.0,0.0,,,,,,5548.0,5548.0,0.0,5548.0,14624.0,
01/29/2005,14885.0,868.0,868.0,0.0,3418.0,3418.0,,3120.0,0.0,0.0,3120.0,0.0,104.0,,,,7510.0,6018.0,9798.0,-3780.0,0.0,1357.0,1015.0,260.0,755.0,,342.0,7375.0,,2707.0,2707.0,,,,1242.0,1238.0,4.0,4.0,,,352.0,,,,352.0,4301.0,2637.0,2593.0,44.0,44.0,,1780.0,,,1780.0,4417.0,8718.0,0.0,3126.0,,,-1322.0,4405.0,-42.0,6167.0,0.0,6167.0,14885.0,
04/30/2005,15006.0,918.0,918.0,0.0,3313.0,3313.0,,3413.0,0.0,0.0,3413.0,0.0,125.0,,,,7769.0,5888.0,,,0.0,1349.0,638.0,260.0,378.0,,711.0,7237.0,,2789.0,2789.0,,,,1226.0,,,,,,290.0,,,,290.0,4305.0,2635.0,,,,,1694.0,,,1694.0,4329.0,8634.0,0.0,,,,,,6372.0,6372.0,0.0,6372.0,15006.0,
07/30/2005,15219.0,1399.0,1399.0,0.0,3271.0,3271.0,,3259.0,0.0,0.0,3259.0,0.0,121.0,,,,8050.0,5824.0,,,0.0,1345.0,638.0,260.0,378.0,,707.0,7169.0,,,,,,,1229.0,,,,,,2922.0,,,,2922.0,4151.0,2634.0,,,,,1821.0,,,1821.0,4455.0,8606.0,0.0,,,,,,6613.0,6613.0,0.0,6613.0,15219.0,
10/29/2005,34640.0,240.0,240.0,0.0,2370.0,2370.0,,7752.0,0.0,0.0,7752.0,0.0,1121.0,,,,11483.0,12363.0,,,0.0,10794.0,10032.0,9540.0,492.0,,762.0,23157.0,,6325.0,6325.0,,,,2739.0,,,,,,583.0,,,,583.0,9647.0,8870.0,,,,,3137.0,,,3137.0,12007.0,21654.0,0.0,,,,,,12986.0,12986.0,0.0,12986.0,34640.0,
01/28/2006,33168.0,248.0,248.0,0.0,2522.0,2522.0,,5459.0,0.0,0.0,5459.0,0.0,1916.0,,,,10145.0,12034.0,16250.0,-4216.0,0.0,10989.0,10600.0,9520.0,1080.0,,389.0,23023.0,,,,,,,1323.0,,,,,,6267.0,,,,6267.0,7590.0,8860.0,,,,,3199.0,,,3199.0,12059.0,19649.0,0.0,9244.0,,,-1091.0,5654.0,-288.0,13519.0,0.0,13519.0,33168.0,
04/29/2006,33127.0,241.0,241.0,0.0,2300.0,2300.0,,5432.0,,,,,2529.0,,,,10502.0,11310.0,,,0.0,11315.0,10427.0,9368.0,1059.0,,888.0,22625.0,,,,,,,1346.0,,,,,,6203.0,,,,6203.0,7549.0,8837.0,,,,,3229.0,,,3229.0,12066.0,19615.0,0.0,,,,,,13512.0,13512.0,0.0,13512.0,33127.0,
07/29/2006,31252.0,1062.0,1062.0,0.0,460.0,460.0,,5168.0,0.0,0.0,5168.0,0.0,2558.0,,,,9248.0,11166.0,,,0.0,10838.0,10160.0,9248.0,912.0,,678.0,22004.0,,,,,,,428.0,,,,,,5928.0,,,,5928.0,6356.0,8205.0,,,,,3119.0,,,3119.0,11324.0,17680.0,0.0,,,,,,13572.0,13572.0,0.0,13572.0,31252.0,
10/28/2006,31645.0,771.0,771.0,0.0,488.0,488.0,,7032.0,0.0,0.0,7032.0,0.0,1230.0,,,,9521.0,11329.0,,,0.0,10795.0,10085.0,9192.0,893.0,,710.0,22124.0,,,,,,,657.0,,,,,,7094.0,,,,7094.0,7751.0,7953.0,,,,,2867.0,,,2867.0,10820.0,18571.0,0.0,,,,,,13074.0,13074.0,0.0,13074.0,31645.0,
02/03/2007,29550.0,1211.0,1211.0,0.0,517.0,517.0,,5317.0,0.0,0.0,5317.0,0.0,377.0,,,,7422.0,11473.0,16044.0,-4571.0,0.0,10655.0,10087.0,9204.0,883.0,,568.0,22128.0,,2454.0,2454.0,,,,662.0,,,,,,3243.0,,,,3243.0,6359.0,7847.0,,,,,3090.0,,,3090.0,10937.0,17296.0,0.0,9492.0,,,-3431.0,6375.0,-182.0,12254.0,0.0,12254.0,29550.0,
05/05/2007,28631.0,500.0,500.0,,504.0,504.0,,5499.0,,,,,281.0,,,,6784.0,11229.0,,,,10618.0,10077.0,9199.0,878.0,,541.0,21847.0,,,,,,,648.0,,,,,,4853.0,,,,4853.0,5501.0,9425.0,,,,,3256.0,,,3256.0,12681.0,18182.0,0.0,,,,,,10449.0,10449.0,0.0,10449.0,28631.0,
08/04/2007,27928.0,249.0,249.0,0.0,490.0,490.0,,5200.0,,,,,267.0,,,,6206.0,11110.0,,,0.0,10612.0,10051.0,9194.0,857.0,,561.0,21722.0,,,,,,,545.0,,,,,,4798.0,,,,4798.0,5343.0,9762.0,,,,,3246.0,,,3246.0,13008.0,18351.0,0.0,,,,,,9577.0,9577.0,0.0,9577.0,27928.0,
11/03/2007,29669.0,275.0,275.0,,459.0,459.0,,7012.0,,,7012.0,,261.0,,,,8007.0,11072.0,16510.0,-5438.0,,10590.0,9981.0,9139.0,842.0,,609.0,21662.0,,,,,,,1634.0,,,,,,6016.0,,,,6016.0,7650.0,9097.0,,,,,3452.0,,,3452.0,12549.0,20199.0,0.0,,,,,,9470.0,9470.0,0.0,9470.0,29669.0,
02/02/2008,27789.0,583.0,583.0,0.0,463.0,463.0,,5060.0,0.0,0.0,5060.0,0.0,218.0,,,,6324.0,10991.0,16130.0,-5139.0,0.0,10474.0,9610.0,9133.0,477.0,,864.0,21465.0,,2091.0,2091.0,,,,666.0,661.0,5.0,5.0,,,2603.0,,,,2603.0,5360.0,9087.0,9053.0,34.0,34.0,,3435.0,,,3435.0,12522.0,17882.0,0.0,5614.0,,,-2557.0,7032.0,-182.0,9907.0,0.0,9907.0,27789.0,
05/03/2008,27579.0,366.0,366.0,0.0,385.0,385.0,0.0,5284.0,,,,,313.0,,64.0,249.0,6348.0,10741.0,16136.0,-5395.0,0.0,10490.0,9951.0,9133.0,818.0,,539.0,21231.0,,4357.0,4357.0,,,,1016.0,1016.0,,,,,243.0,,,1445.0,0.0,5616.0,8723.0,8723.0,,,,3429.0,,,1984.0,12152.0,17768.0,0.0,,,,,,9811.0,9811.0,0.0,9811.0,27579.0,
08/02/2008,27993.0,1293.0,1293.0,0.0,341.0,341.0,0.0,5008.0,,,,,270.0,,27.0,243.0,6912.0,10655.0,16332.0,-5677.0,0.0,10426.0,9889.0,9132.0,757.0,,537.0,21081.0,,4094.0,4094.0,,,,1616.0,1616.0,,,,,234.0,,,1450.0,0.0,5944.0,8761.0,8761.0,,,,3452.0,,,2002.0,12213.0,18157.0,0.0,,,,,,9836.0,9836.0,0.0,9836.0,27993.0,
11/01/2008,28904.0,300.0,300.0,0.0,367.0,367.0,0.0,6915.0,,,,,289.0,,43.0,246.0,7871.0,10616.0,16582.0,-5966.0,0.0,10417.0,9870.0,9123.0,747.0,,547.0,21033.0,,5687.0,5687.0,,,,1086.0,1086.0,,,,,246.0,,,1466.0,0.0,7019.0,8748.0,8748.0,,,,3447.0,,,1981.0,12195.0,19214.0,0.0,,,,,,9690.0,9690.0,0.0,9690.0,28904.0,
01/31/2009,22145.0,1385.0,1385.0,0.0,360.0,360.0,0.0,4769.0,,,,,226.0,0.0,,226.0,6740.0,10442.0,15900.0,-5458.0,0.0,4963.0,4462.0,3743.0,719.0,,501.0,15405.0,,3938.0,1893.0,28.0,132.0,1885.0,966.0,946.0,4.0,4.0,,16.0,222.0,0.0,0.0,1119.0,0.0,5126.0,8733.0,8702.0,31.0,31.0,,3640.0,0.0,1796.0,725.0,12373.0,17499.0,0.0,5668.0,5.0,5663.0,-2544.0,2008.0,-486.0,4646.0,0.0,4646.0,22145.0,
05/02/2009,21331.0,295.0,295.0,0.0,379.0,379.0,0.0,5026.0,,,,,459.0,,206.0,253.0,6159.0,10226.0,15916.0,-5690.0,0.0,4946.0,4450.0,3743.0,707.0,,496.0,15172.0,,4032.0,1809.0,0.0,,2223.0,135.0,135.0,,,,,230.0,,,1156.0,0.0,4397.0,8719.0,8719.0,,,,3660.0,,,2504.0,12379.0,16776.0,0.0,,,,,,4555.0,4555.0,0.0,4555.0,21331.0,
08/01/2009,20784.0,515.0,515.0,0.0,401.0,401.0,0.0,4634.0,,,,,254.0,,23.0,231.0,5804.0,10046.0,16003.0,-5957.0,0.0,4934.0,4440.0,3743.0,697.0,,494.0,14980.0,,3754.0,1683.0,,,2071.0,92.0,92.0,,,,,226.0,,,1082.0,0.0,4072.0,8632.0,8632.0,,,,3531.0,,,2449.0,12163.0,16235.0,0.0,,,,,,4549.0,4549.0,0.0,4549.0,20784.0,
10/31/2009,22313.0,489.0,489.0,0.0,374.0,374.0,0.0,6406.0,,,,,244.0,,28.0,216.0,7513.0,9862.0,16094.0,-6232.0,0.0,4938.0,4431.0,3743.0,688.0,,507.0,14800.0,,5468.0,3109.0,0.0,,2359.0,92.0,92.0,,,,,250.0,,,1007.0,0.0,5810.0,8618.0,8618.0,,,,3391.0,,,2384.0,12009.0,17819.0,0.0,,,,,,4494.0,4494.0,0.0,4494.0,22313.0,
01/30/2010,21300.0,1686.0,1686.0,0.0,358.0,358.0,0.0,4615.0,,,,,223.0,0.0,,223.0,6882.0,9507.0,15289.0,-5782.0,0.0,4911.0,4421.0,3743.0,678.0,,490.0,14418.0,,4006.0,1796.0,68.0,122.0,2020.0,242.0,222.0,4.0,4.0,,16.0,214.0,0.0,0.0,1132.0,0.0,4462.0,8456.0,8431.0,25.0,25.0,,3729.0,0.0,1887.0,710.0,12185.0,16647.0,0.0,5694.0,5.0,5689.0,-2515.0,2227.0,-753.0,4653.0,0.0,4653.0,21300.0,
05/01/2010,20636.0,981.0,981.0,0.0,273.0,273.0,0.0,4921.0,,,,,266.0,,0.0,266.0,6441.0,9294.0,15322.0,-6028.0,0.0,4901.0,4411.0,3743.0,668.0,,490.0,14195.0,,4192.0,2010.0,55.0,,2127.0,685.0,685.0,,,,,217.0,,,1045.0,0.0,5094.0,7503.0,7503.0,,,,3300.0,,,2255.0,10803.0,15897.0,0.0,,,,,,4739.0,4739.0,0.0,4739.0,20636.0,
07/31/2010,20438.0,1208.0,1208.0,0.0,355.0,355.0,0.0,4633.0,,,,,237.0,,,237.0,6433.0,9070.0,15334.0,-6264.0,0.0,4935.0,4401.0,3743.0,658.0,,534.0,14005.0,,3865.0,1743.0,57.0,,2065.0,609.0,609.0,,,,,294.0,,,1104.0,0.0,4768.0,7493.0,7493.0,,,,3338.0,,,2234.0,10831.0,15599.0,0.0,,,,,,4839.0,4839.0,0.0,4839.0,20438.0,
10/30/2010,21682.0,715.0,715.0,0.0,303.0,303.0,0.0,6530.0,,,,,289.0,,0.0,289.0,7837.0,8915.0,15424.0,-6509.0,0.0,4930.0,4390.0,3743.0,647.0,,540.0,13845.0,,5551.0,3165.0,8.0,,2378.0,605.0,605.0,,,,,326.0,,,1065.0,0.0,6482.0,6982.0,6982.0,,,,3327.0,,,2262.0,10309.0,16791.0,0.0,,,,,,4891.0,4891.0,0.0,4891.0,21682.0,
01/29/2011,20631.0,1464.0,1464.0,0.0,392.0,392.0,0.0,4758.0,,,,,285.0,0.0,,285.0,6899.0,8813.0,14862.0,-6049.0,0.0,4919.0,4380.0,3743.0,637.0,,539.0,13732.0,,4247.0,1980.0,182.0,98.0,1987.0,454.0,436.0,3.0,3.0,,15.0,364.0,0.0,0.0,1245.0,0.0,5065.0,6971.0,6941.0,30.0,30.0,,3065.0,0.0,1104.0,716.0,10036.0,15101.0,0.0,5701.0,5.0,5696.0,-2431.0,2990.0,-730.0,5530.0,0.0,5530.0,20631.0,
04/30/2011,20417.0,1152.0,1152.0,0.0,225.0,225.0,0.0,5159.0,,,,,378.0,,,378.0,6914.0,8636.0,14894.0,-6258.0,0.0,4867.0,4371.0,3743.0,628.0,,496.0,13503.0,,4270.0,2131.0,68.0,,2071.0,741.0,741.0,,,,,397.0,,,1284.0,0.0,5408.0,6343.0,6343.0,,,,2978.0,,,1694.0,9321.0,14729.0,0.0,,,,,,5688.0,5688.0,0.0,5688.0,20417.0,
07/30/2011,20508.0,1495.0,1495.0,0.0,296.0,296.0,0.0,4948.0,,,,,383.0,,,383.0,7122.0,8506.0,14993.0,-6487.0,0.0,4880.0,4361.0,3743.0,618.0,,519.0,13386.0,,4077.0,1956.0,119.0,,2002.0,914.0,914.0,,,,,380.0,,,1337.0,0.0,5371.0,6162.0,6162.0,,,,3012.0,,,1675.0,9174.0,14545.0,0.0,,,,,,5963.0,5963.0,0.0,5963.0,20508.0,
10/29/2011,22263.0,1097.0,1097.0,0.0,288.0,288.0,0.0,7158.0,,,,,408.0,,,408.0,8951.0,8423.0,15143.0,-6720.0,0.0,4889.0,4351.0,3743.0,608.0,,538.0,13312.0,,6017.0,3576.0,66.0,,2375.0,805.0,805.0,,,,,388.0,,,1402.0,0.0,7210.0,6151.0,6151.0,,,,3050.0,,,1648.0,9201.0,16411.0,0.0,,,,,,5852.0,5852.0,0.0,5852.0,22263.0,
01/28/2012,22095.0,2827.0,2827.0,0.0,368.0,368.0,0.0,5117.0,,,,,465.0,0.0,,465.0,8777.0,8420.0,14406.0,-5986.0,0.0,4898.0,4341.0,3743.0,598.0,,557.0,13318.0,,4752.0,2262.0,371.0,86.0,2033.0,1103.0,1083.0,4.0,4.0,,16.0,408.0,0.0,0.0,1141.0,0.0,6263.0,6655.0,6620.0,35.0,35.0,,3244.0,0.0,1342.0,761.0,9899.0,16162.0,0.0,5413.0,5.0,5408.0,-2434.0,4015.0,-1061.0,5933.0,0.0,5933.0,22095.0,
04/28/2012,21277.0,1891.0,1891.0,0.0,277.0,277.0,0.0,5465.0,,,,,400.0,,,400.0,8033.0,8359.0,14518.0,-6159.0,0.0,4885.0,4332.0,3743.0,589.0,,553.0,13244.0,,4675.0,2346.0,104.0,,2225.0,313.0,313.0,,,,,411.0,,,1128.0,0.0,5399.0,6644.0,6644.0,,,,3201.0,,,2073.0,9845.0,15244.0,0.0,,,,,,6033.0,6033.0,0.0,6033.0,21277.0,
07/28/2012,20565.0,1604.0,1604.0,0.0,359.0,359.0,0.0,5036.0,,,,,387.0,,,387.0,7386.0,8291.0,14659.0,-6368.0,0.0,4888.0,4323.0,3743.0,580.0,,565.0,13179.0,,4131.0,1895.0,158.0,,2078.0,313.0,313.0,,,,,410.0,,,1134.0,0.0,4854.0,6637.0,6637.0,,,,3171.0,,,2037.0,9808.0,14662.0,0.0,,,,,,5903.0,5903.0,0.0,5903.0,20565.0,
10/27/2012,22270.0,1264.0,1264.0,0.0,281.0,281.0,0.0,7208.0,,,,,410.0,,,410.0,9163.0,8212.0,14796.0,-6584.0,0.0,4895.0,4313.0,3743.0,570.0,,582.0,13107.0,,6135.0,3627.0,89.0,,2419.0,123.0,123.0,,,,,426.0,,,1182.0,0.0,6684.0,6817.0,6817.0,,,,3206.0,,,2024.0,10023.0,16707.0,0.0,,,,,,5563.0,5563.0,0.0,5563.0,22270.0,
02/02/2013,20991.0,1836.0,1836.0,0.0,371.0,371.0,0.0,5308.0,,,,,361.0,0.0,,361.0,7876.0,8196.0,14143.0,-5947.0,0.0,4919.0,4304.0,3743.0,561.0,,615.0,13115.0,,4544.0,2204.0,355.0,78.0,1907.0,124.0,106.0,3.0,3.0,,15.0,407.0,0.0,0.0,1238.0,0.0,5075.0,6806.0,6774.0,32.0,32.0,,3059.0,0.0,1127.0,694.0,9865.0,14940.0,0.0,3876.0,4.0,3872.0,-2002.0,5108.0,-931.0,6051.0,0.0,6051.0,20991.0,
05/04/2013,21040.0,1752.0,1752.0,0.0,295.0,295.0,0.0,5631.0,,,,,388.0,,,388.0,8066.0,8063.0,14211.0,-6148.0,0.0,4911.0,4295.0,3743.0,552.0,,616.0,12974.0,,4651.0,2426.0,91.0,,2134.0,124.0,124.0,,,,,426.0,,,1240.0,0.0,5201.0,6797.0,6797.0,,,,3071.0,,,1831.0,9868.0,15069.0,0.0,,,,,,5971.0,5971.0,0.0,5971.0,21040.0,
08/03/2013,20431.0,1424.0,1424.0,0.0,347.0,347.0,0.0,5357.0,,,,,387.0,,,387.0,7515.0,8001.0,14346.0,-6345.0,0.0,4915.0,4286.0,3743.0,543.0,,629.0,12916.0,,4174.0,2064.0,67.0,,2043.0,575.0,575.0,,,,,422.0,,,1217.0,0.0,5171.0,6339.0,6339.0,,,,3066.0,,,1849.0,9405.0,14576.0,0.0,,,,0.0,,5855.0,5855.0,0.0,5855.0,20431.0,
11/02/2013,22446.0,1171.0,1171.0,0.0,276.0,276.0,0.0,7716.0,,,,,397.0,,,397.0,9560.0,7950.0,14505.0,-6555.0,0.0,4936.0,4278.0,3743.0,535.0,,658.0,12886.0,,6298.0,3897.0,78.0,,2323.0,465.0,465.0,,,,,423.0,,,1225.0,0.0,7186.0,6732.0,6732.0,,,,3086.0,,,1861.0,9818.0,17004.0,0.0,,,,0.0,,5442.0,5442.0,0.0,5442.0,22446.0,
02/01/2014,21634.0,2273.0,2273.0,0.0,438.0,438.0,0.0,5557.0,,,,,420.0,0.0,,420.0,8688.0,7930.0,13996.0,-6066.0,0.0,5016.0,4270.0,3743.0,527.0,,746.0,12946.0,,4863.0,2437.0,362.0,89.0,1975.0,463.0,0.0,,,,463.0,400.0,0.0,0.0,1273.0,0.0,5726.0,6728.0,6728.0,,,,2931.0,0.0,908.0,750.0,9659.0,15385.0,0.0,2526.0,4.0,2522.0,-1847.0,6235.0,-665.0,6249.0,0.0,6249.0,21634.0,
05/03/2014,21305.0,1878.0,1878.0,0.0,275.0,275.0,0.0,5897.0,,,,,454.0,,0.0,454.0,8504.0,7792.0,14053.0,-6261.0,0.0,5009.0,4262.0,3743.0,519.0,,747.0,12801.0,,4715.0,2390.0,105.0,,2220.0,8.0,8.0,,,,,381.0,,,1304.0,0.0,5104.0,7162.0,7162.0,,,,2939.0,,,1635.0,10101.0,15205.0,0.0,,,,,,6100.0,6100.0,0.0,6100.0,21305.0,
08/02/2014,20606.0,1630.0,1630.0,0.0,352.0,352.0,0.0,5416.0,,,,,399.0,,,399.0,7797.0,7771.0,14224.0,-6453.0,0.0,5038.0,4255.0,3743.0,512.0,,783.0,12809.0,,4260.0,1990.0,120.0,,2150.0,483.0,483.0,,,,,393.0,,,1287.0,0.0,5136.0,6729.0,6729.0,,,,2934.0,,,1647.0,9663.0,14799.0,0.0,,,,,,5807.0,5807.0,0.0,5807.0,20606.0,
11/01/2014,22412.0,1048.0,1048.0,0.0,292.0,292.0,0.0,7789.0,,,,,424.0,,,424.0,9553.0,7787.0,14420.0,-6633.0,0.0,5072.0,4247.0,3743.0,504.0,,825.0,12859.0,,6491.0,3814.0,114.0,,2563.0,76.0,76.0,,,,,396.0,,,1314.0,0.0,6963.0,7130.0,7130.0,,,,2968.0,,,1654.0,10098.0,17061.0,0.0,,,,0.0,,5351.0,5351.0,0.0,5351.0,22412.0,
01/31/2015,21330.0,2246.0,2246.0,0.0,424.0,424.0,0.0,5417.0,,,,,493.0,0.0,,493.0,8580.0,7800.0,13394.0,-5594.0,0.0,4950.0,4239.0,3743.0,496.0,,711.0,12750.0,,4999.0,2427.0,296.0,,2276.0,76.0,75.0,1.0,1.0,,,0.0,0.0,,1443.0,0.0,5075.0,7233.0,7204.0,29.0,29.0,,3644.0,0.0,1402.0,799.0,10877.0,15952.0,0.0,1052.0,4.0,1048.0,-1942.0,7340.0,-1072.0,5378.0,0.0,5378.0,21330.0,
05/02/2015,21018.0,1509.0,1509.0,0.0,259.0,259.0,0.0,5929.0,,,,,471.0,,0.0,471.0,8168.0,7712.0,13496.0,-5784.0,0.0,5138.0,4428.0,3897.0,531.0,,710.0,12850.0,,4871.0,2386.0,74.0,,2411.0,76.0,76.0,,,,,0.0,,,1456.0,0.0,4947.0,7229.0,7229.0,,,,3635.0,,,2179.0,10864.0,15811.0,0.0,,,,,,5207.0,5207.0,0.0,5207.0,21018.0,
08/01/2015,19960.0,843.0,843.0,0.0,334.0,334.0,0.0,5496.0,,,,,437.0,,,437.0,7110.0,7704.0,,,0.0,5146.0,4420.0,3897.0,523.0,,726.0,12850.0,,4283.0,1942.0,64.0,,2277.0,83.0,83.0,,,,,0.0,,,1449.0,0.0,4366.0,7151.0,7151.0,,,,3599.0,,,2150.0,10750.0,15116.0,0.0,,,,,,4844.0,4844.0,0.0,4844.0,19960.0,
10/31/2015,21883.0,474.0,474.0,0.0,200.0,200.0,0.0,7971.0,,,,,426.0,,0.0,426.0,9071.0,7629.0,13254.0,-5625.0,0.0,5183.0,4415.0,3897.0,518.0,,768.0,12812.0,,6397.0,3608.0,102.0,,2687.0,857.0,857.0,,,,,0.0,,,1453.0,0.0,7254.0,7076.0,7076.0,,,,3578.0,,,2125.0,10654.0,17908.0,0.0,,,,,,3971.0,3971.0,4.0,3975.0,21883.0,
01/30/2016,20576.0,1109.0,1109.0,0.0,558.0,558.0,0.0,5506.0,,,,,479.0,0.0,,479.0,7652.0,7616.0,12935.0,-5319.0,0.0,5308.0,4411.0,3897.0,514.0,,897.0,12924.0,,4062.0,2340.0,227.0,,1495.0,642.0,1.0,,,,641.0,1024.0,0.0,0.0,1477.0,0.0,5728.0,6995.0,6965.0,30.0,30.0,,3600.0,0.0,1206.0,917.0,10595.0,16323.0,0.0,624.0,3.0,621.0,-1665.0,6334.0,-1043.0,4250.0,3.0,4253.0,20576.0,
04/30/2016,20198.0,734.0,734.0,0.0,436.0,436.0,0.0,5738.0,,,,,509.0,,19.0,490.0,7417.0,7475.0,12975.0,-5500.0,0.0,5306.0,4408.0,3897.0,511.0,,898.0,12781.0,,4742.0,2052.0,0.0,,2690.0,642.0,642.0,,,,,0.0,,,1536.0,0.0,5384.0,6990.0,6990.0,,,,3670.0,,,2134.0,10660.0,16044.0,0.0,,,,,,4148.0,4148.0,6.0,4154.0,20198.0,
07/30/2016,19706.0,1000.0,1000.0,0.0,423.0,423.0,0.0,5322.0,,,,,471.0,,,471.0,7216.0,7187.0,12644.0,-5457.0,0.0,5303.0,4399.0,3897.0,502.0,,904.0,12490.0,,4414.0,1877.0,23.0,,2514.0,1063.0,1063.0,,,,,0.0,,,1448.0,0.0,5477.0,6567.0,6567.0,,,,3612.0,,,2164.0,10179.0,15656.0,0.0,,,,,,4046.0,4046.0,4.0,4050.0,19706.0,
10/29/2016,21274.0,457.0,457.0,0.0,262.0,262.0,0.0,7587.0,,,,,514.0,,60.0,454.0,8820.0,7149.0,12774.0,-5625.0,0.0,5305.0,4396.0,3897.0,499.0,,909.0,12454.0,,6305.0,3375.0,,,2930.0,938.0,938.0,,,,,0.0,,,1548.0,0.0,7243.0,6563.0,6563.0,,,,3677.0,,,2129.0,10240.0,17483.0,0.0,,,,,,3789.0,3789.0,2.0,3791.0,21274.0,
01/28/2017,20083.0,1297.0,1297.0,0.0,522.0,522.0,0.0,5399.0,,,,,640.0,0.0,,640.0,7858.0,7017.0,11873.0,-4856.0,0.0,5208.0,4395.0,3897.0,498.0,,813.0,12225.0,,4171.0,2177.0,352.0,,1642.0,309.0,1.0,,,,308.0,1310.0,0.0,0.0,1478.0,0.0,5790.0,6562.0,6534.0,28.0,28.0,,3355.0,0.0,924.0,953.0,9917.0,15707.0,0.0,620.0,3.0,617.0,-1489.0,6088.0,-842.0,4377.0,-1.0,4376.0,20083.0,
04/29/2017,19878.0,1201.0,1201.0,0.0,345.0,345.0,0.0,5626.0,,,,,634.0,,0.0,634.0,7806.0,6886.0,11899.0,-5013.0,0.0,5186.0,4393.0,3897.0,496.0,,793.0,12072.0,,5425.0,2028.0,355.0,,3042.0,313.0,313.0,,,,,0.0,,,1522.0,0.0,5738.0,6412.0,6412.0,,,,3368.0,,,1846.0,9780.0,15518.0,0.0,,,,,,4362.0,4362.0,-2.0,4360.0,19878.0,
07/29/2017,18738.0,783.0,783.0,0.0,382.0,382.0,0.0,4980.0,,,,,571.0,,,571.0,6716.0,6822.0,11981.0,-5159.0,0.0,5200.0,4390.0,3897.0,493.0,,810.0,12022.0,,4660.0,1669.0,52.0,,2939.0,16.0,16.0,,,,,0.0,,,1549.0,0.0,4676.0,6301.0,6301.0,,,,3322.0,,,1773.0,9623.0,14299.0,0.0,,,,,,4444.0,4444.0,-5.0,4439.0,18738.0,
10/28/2017,20393.0,534.0,534.0,0.0,219.0,219.0,0.0,7065.0,,,,,610.0,,0.0,610.0,8428.0,6742.0,12072.0,-5330.0,0.0,5223.0,4388.0,3897.0,491.0,,835.0,11965.0,,6464.0,3173.0,34.0,,3257.0,22.0,22.0,,,,,0.0,,,1586.0,0.0,6486.0,6297.0,6297.0,,,,3336.0,,,1750.0,9633.0,16119.0,0.0,,,,,,4282.0,4282.0,-8.0,4274.0,20393.0,
