Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,3716.174,71.231,71.231,0.0,738.266,738.266,,338.603,176.336,0.0,167.787,-5.52,130.966,,,,,,,1279.066,834.73,2049.034,-1214.304,0.0,1602.378,1220.906,991.811,229.095,,381.472,2437.108,,269.561,269.561,,,,56.132,56.132,0.0,0.0,,,613.854,,,613.854,939.547,645.445,645.445,0.0,0.0,,568.663,,,,568.663,1214.108,2153.655,0.0,817.552,,,-912.736,,1657.703,1562.519,0.0,1562.519,3716.174,
03/31/2005,3798.334,83.447,83.447,0.0,767.857,767.857,,345.921,176.674,0.0,179.412,-10.165,149.783,,,,,,,1347.008,838.759,,,0.0,1612.567,1232.494,1001.794,230.7,,380.073,2451.326,,257.933,257.933,,,,276.282,276.282,0.0,0.0,,,580.687,,,580.687,1114.902,566.636,566.636,0.0,0.0,,585.215,,,,585.215,1151.851,2266.753,0.0,849.122,,,-2062.586,3276.33,-531.285,1531.581,0.0,1531.581,3798.334,
06/30/2005,3730.483,110.023,110.023,0.0,767.612,767.612,,334.816,172.292,0.0,172.453,-9.929,143.136,,,,,,,1355.587,833.025,,,0.0,1541.871,1176.894,958.848,218.046,,364.977,2374.896,,249.437,249.437,,,,230.53,230.53,0.0,0.0,,,588.418,,,588.418,1068.385,537.912,537.912,0.0,0.0,,571.259,,,,571.259,1109.171,2177.556,0.0,855.555,,,-1031.644,1702.377,26.639,1552.927,0.0,1552.927,3730.483,
09/30/2005,3828.582,165.308,165.308,0.0,801.981,801.981,,337.518,170.258,0.0,177.141,-9.881,142.758,,,,,,,1447.565,837.85,,,0.0,1543.167,1178.523,964.888,213.635,,364.644,2381.017,,264.196,264.196,,,,169.529,,,,,,632.327,,,632.327,1066.052,539.019,,,,,579.181,,,,579.181,1118.2,2184.252,0.0,869.13,,,-1039.188,1783.722,30.666,1644.33,0.0,1644.33,3828.582,
12/31/2005,3796.628,229.441,104.378,125.063,743.52,743.52,,325.574,161.488,0.0,177.574,-13.488,123.131,,,,,,,1421.666,835.503,2038.338,-1202.835,0.0,1539.459,1139.955,937.019,202.936,,399.504,2374.962,,277.635,277.635,,,,226.927,226.927,0.0,0.0,,,614.795,,,614.795,1119.357,519.374,519.374,0.0,0.0,,508.687,,,,508.687,1028.061,2147.418,0.0,1046.031,,,-1125.786,1719.201,9.764,1649.21,0.0,1649.21,3796.628,
03/31/2006,3748.315,62.934,62.934,0.0,769.695,769.695,,341.556,168.024,0.0,187.675,-14.143,135.23,,,,,,,1309.415,841.977,,,0.0,1596.923,1143.545,944.802,198.743,,453.378,2438.9,,266.644,266.644,,,,191.621,191.621,0.0,0.0,,,568.948,,,568.948,1027.213,522.382,522.382,0.0,0.0,,510.36,,,,510.36,1032.742,2059.955,0.0,1089.021,,,-1198.239,1771.736,25.842,1688.36,0.0,1688.36,3748.315,
06/30/2006,3911.283,105.885,105.885,0.0,831.762,831.762,,348.117,175.406,0.0,187.071,-14.36,132.605,,,,,,,1418.369,864.894,,,0.0,1628.02,1079.736,977.384,102.352,,548.284,2492.914,,274.803,274.803,,,,262.605,262.605,0.0,0.0,,,603.751,,,603.751,1141.159,544.846,544.846,0.0,0.0,,527.292,,,,527.292,1072.138,2213.297,0.0,1118.813,,,-1307.762,1839.768,47.167,1697.986,0.0,1697.986,3911.283,
09/30/2006,4006.876,54.192,54.192,0.0,866.214,866.214,,354.225,177.271,0.0,191.491,-14.537,131.66,,,,,,,1406.291,874.793,,,0.0,1725.792,1244.868,1022.119,222.749,,480.924,2600.585,,310.597,310.597,,,,190.008,190.008,0.0,0.0,,,645.366,,,645.366,1145.971,542.948,542.948,0.0,0.0,,554.838,,,,554.838,1097.786,2243.757,0.0,1155.448,,,-1367.823,1924.982,50.512,1763.119,0.0,1763.119,4006.876,
12/31/2006,4419.365,484.029,484.029,0.0,867.541,867.541,,364.886,180.619,0.0,199.516,-15.249,137.101,,,,,,,1853.557,951.569,2318.206,-1366.637,0.0,1614.239,1259.716,1035.929,223.787,,354.523,2565.808,,330.858,330.858,,,,508.978,508.978,0.0,0.0,,,662.894,,,662.894,1502.73,557.058,557.058,0.0,0.0,,679.347,,,,679.347,1236.405,2739.135,0.0,1190.751,,,-1397.281,1983.272,-96.512,1680.23,0.0,1680.23,4419.365,
03/31/2007,3993.4,54.2,54.2,0.0,882.3,882.3,,368.9,179.1,0.0,204.9,-15.1,151.8,,,,,,,1457.2,955.8,,,0.0,1580.4,905.3,1036.8,-131.5,,675.1,2536.2,,327.1,327.1,,,,234.4,234.4,0.0,0.0,,,588.3,,,588.3,1149.8,557.3,557.3,0.0,0.0,,684.9,,,,684.9,1242.2,2392.0,0.0,1225.8,,,-1584.9,2049.3,-88.8,1601.4,0.0,1601.4,3993.4,
06/30/2007,4140.4,72.2,72.2,0.0,930.8,930.8,,387.9,197.1,0.0,206.2,-15.4,148.7,,,,,,,1539.6,987.5,,,0.0,1613.3,1293.4,1064.0,229.4,,319.9,2600.8,,338.1,338.1,,,,295.2,295.2,0.0,0.0,,,654.2,,,654.2,1287.5,563.9,563.9,0.0,0.0,,699.3,,,,699.3,1263.2,2550.7,0.0,1255.6,,,-1738.6,,2072.7,1589.7,0.0,1589.7,4140.4,
09/30/2007,4263.2,106.8,106.8,0.0,969.4,969.4,,396.0,202.2,0.0,209.3,-15.5,132.8,,,,,,,1605.0,1019.8,,,0.0,1638.4,1316.0,1086.3,229.7,,322.4,2658.2,,316.0,316.0,,,,265.3,265.3,0.0,0.0,,,740.7,,,740.7,1322.0,569.9,569.9,0.0,0.0,,669.9,,,,669.9,1239.8,2561.8,0.0,1287.4,,,-1760.8,2217.1,-42.3,1701.4,0.0,1701.4,4263.2,
12/31/2007,4722.8,137.4,137.4,0.0,974.0,974.0,,450.8,224.9,0.0,241.9,-16.0,155.1,,,,,,,1717.3,1083.4,2618.4,-1535.0,0.0,1922.1,1608.1,1279.2,328.9,,314.0,3005.5,,343.7,343.7,,,,403.5,403.5,0.0,0.0,,,771.1,,,771.1,1518.3,599.9,599.9,0.0,0.0,,668.9,,,,668.9,1268.8,2787.1,0.0,1341.7,,,-1767.5,2298.4,63.1,1935.7,0.0,1935.7,4722.8,
03/31/2008,5234.3,219.5,219.5,0.0,1026.2,1026.2,,475.7,237.6,0.0,255.1,-17.0,169.6,,,,,,,1891.0,1131.8,,,0.0,2211.5,1807.6,1422.4,385.2,,403.9,3343.3,,387.4,387.4,,,,444.0,444.0,0.0,0.0,,,772.8,,,772.8,1604.2,864.9,864.9,0.0,0.0,,705.8,,,,705.8,1570.7,3174.9,0.0,1368.4,,,-1786.0,2369.2,107.8,2059.4,0.0,2059.4,5234.3,
06/30/2008,5355.5,222.0,222.0,0.0,1082.1,1082.1,,499.1,249.2,0.0,267.0,-17.1,189.3,,,,,,,1992.5,1157.3,2805.3,-1648.0,0.0,2205.7,1814.4,1439.6,374.8,,391.3,3363.0,,399.1,399.1,,,,376.1,376.1,0.0,0.0,,,786.5,,,786.5,1561.7,876.0,876.0,0.0,0.0,,719.1,,,,719.1,1595.1,3156.8,0.0,1383.3,,,-1787.6,2476.1,126.9,2198.7,0.0,2198.7,5355.5,
09/30/2008,5113.9,102.1,102.1,0.0,1100.8,1100.8,,500.2,263.7,0.0,273.9,-37.4,191.1,,,,,,,1894.2,1161.3,2805.7,-1644.4,0.0,2058.4,1747.8,1391.9,355.9,,310.6,3219.7,,394.9,394.9,,,,179.0,,,,,,764.1,,,764.1,1338.0,859.4,,,,,683.2,,,,683.2,1542.6,2880.6,0.0,1406.2,,,-1788.6,2570.1,45.6,2233.3,0.0,2233.3,5113.9,
12/31/2008,4756.9,66.7,66.7,0.0,971.0,971.0,,467.2,232.8,0.0,263.8,-29.4,186.2,,,,,,,1691.1,1135.2,2652.3,-1517.1,0.0,1930.6,1921.1,1267.7,653.4,,9.5,3065.8,,359.6,359.6,,,,338.9,,,,,,743.4,,,743.4,1441.9,799.3,,,,,944.1,,,,944.1,1743.4,3185.3,0.0,1418.5,,,-2104.8,2617.0,-359.1,1571.6,0.0,1571.6,4756.9,
03/31/2009,4703.8,79.5,79.5,0.0,913.3,913.3,0.0,467.6,219.3,0.0,277.1,-28.8,222.7,,,,,,111.0,1683.1,1114.0,2652.0,-1538.0,0.0,1906.7,1578.4,1260.8,317.6,,328.3,3020.7,,596.1,308.9,32.3,41.0,213.9,420.6,420.6,,,,,404.7,,,399.4,1421.4,797.8,797.8,,,,892.5,,636.3,,256.2,1690.3,3111.7,0.0,1428.4,328.0,1100.4,-2105.0,2641.4,-379.9,1584.9,7.2,1592.1,4703.8,
06/30/2009,4928.3,82.7,82.7,0.0,970.6,970.6,0.0,476.7,224.4,0.0,281.2,-28.9,219.9,,,,,,113.2,1749.9,1142.9,2795.2,-1652.3,0.0,2035.5,1675.7,1356.4,319.3,,359.8,3178.4,,667.9,343.7,37.2,51.7,235.3,241.8,241.8,,,,,430.2,,,415.8,1339.9,842.8,842.8,,,,933.5,,665.2,,268.3,1776.3,3116.2,0.0,1446.2,328.4,1117.8,-2105.2,2707.4,-244.3,1804.1,8.0,1812.1,4928.3,
09/30/2009,4988.8,107.5,107.5,0.0,1013.0,1013.0,0.0,474.8,220.2,0.0,280.6,-26.0,220.7,,,,,,120.8,1816.0,1149.1,2854.9,-1705.8,0.0,2023.7,1682.0,1369.8,312.2,,341.7,3172.8,,721.3,367.3,31.0,51.2,271.8,121.0,121.0,,,,,450.6,,,440.6,1292.9,850.0,850.0,,,,875.9,,601.7,,274.2,1725.9,3018.8,0.0,1483.5,329.5,1154.0,-2116.3,2819.2,-224.6,1961.8,8.2,1970.0,4988.8,
12/31/2009,5020.9,73.6,73.6,0.0,1016.1,1016.1,0.0,493.4,222.9,0.0,293.4,-22.9,231.1,,0.0,,,,144.0,1814.2,1176.2,2866.5,-1690.3,0.0,2030.5,1726.6,1414.1,312.5,9.8,294.1,3206.7,,731.2,360.9,21.8,46.4,302.1,98.5,90.6,,,,7.9,420.5,0.0,0.0,414.8,1250.2,868.8,868.8,,,,892.3,0.0,603.7,,288.6,1761.1,3011.3,0.0,1509.1,329.8,1179.3,-2173.4,2898.1,-232.9,2000.9,8.7,2009.6,5020.9,
03/31/2010,4769.2,85.3,85.3,0.0,950.2,950.2,0.0,468.9,217.2,0.0,274.3,-22.6,213.9,,,,,,125.9,1718.3,1141.8,2820.0,-1678.2,0.0,1909.1,1637.8,1342.2,295.6,,271.3,3050.9,,623.7,316.0,30.9,44.9,231.9,361.1,203.4,,,,157.7,385.2,,,379.6,1370.0,677.9,677.9,,,,852.8,,581.2,,271.6,1530.7,2900.7,0.0,1529.2,330.3,1198.9,-2317.9,2957.1,-307.7,1860.7,7.8,1868.5,4769.2,
06/30/2010,4663.8,121.3,121.3,0.0,950.1,950.1,0.0,441.3,208.8,0.0,254.8,-22.3,222.6,,,,,,133.3,1735.3,1124.0,2772.4,-1648.4,0.0,1804.5,1549.9,1272.1,277.8,,254.6,2928.5,,628.7,324.0,22.5,53.5,228.7,326.7,0.0,,,,326.7,384.5,,,381.6,1339.9,637.0,637.0,,,,825.3,,566.0,,259.3,1462.3,2802.2,0.0,1563.9,331.2,1232.7,-2375.1,3050.1,-380.6,1858.3,3.3,1861.6,4663.8,
09/30/2010,4861.5,168.4,168.4,0.0,1019.8,1019.8,0.0,456.5,217.5,0.0,261.1,-22.1,209.8,,,,,,128.8,1854.5,1137.3,2844.3,-1707.0,0.0,1869.7,1605.0,1313.8,291.2,,264.7,3007.0,,691.7,346.9,25.0,52.1,267.7,343.6,0.0,,,,343.6,403.3,,,399.1,1438.6,647.3,647.3,,,,807.8,,577.5,,230.3,1455.1,2893.7,0.0,1613.8,332.5,1281.3,-2517.8,3188.4,-320.2,1964.2,3.6,1967.8,4861.5,
12/31/2010,4872.2,242.3,242.3,0.0,999.6,999.6,0.0,447.6,216.1,0.0,254.2,-22.7,180.4,,0.0,,,,99.7,1869.9,1148.3,2872.6,-1724.3,0.0,1854.0,1611.8,1329.3,282.5,1.5,240.7,3002.3,,744.1,349.3,36.7,50.0,308.1,189.2,32.4,,,,156.8,391.5,0.0,0.0,386.4,1324.8,656.4,656.4,,,,758.0,0.0,565.8,,192.2,1414.4,2739.2,0.0,1643.3,333.1,1310.2,-2521.3,3279.1,-271.9,2129.2,3.8,2133.0,4872.2,
03/31/2011,5262.3,151.4,151.4,0.0,1042.6,1042.6,0.0,480.2,225.6,0.0,276.6,-22.0,214.7,,,,,,124.7,1888.9,1192.5,2988.1,-1795.6,0.0,2180.9,1904.8,1465.1,439.7,,276.1,3373.4,,723.8,359.7,58.8,47.6,257.7,506.4,498.9,,,,7.5,420.0,,,411.9,1650.2,683.7,683.7,,,,713.7,,488.3,,225.4,1397.4,3047.6,0.0,1675.2,333.7,1341.5,-2591.5,3332.1,-205.2,2210.6,4.1,2214.7,5262.3,
06/30/2011,5407.4,163.2,163.2,0.0,1106.7,1106.7,0.0,495.5,235.6,0.0,281.9,-22.0,228.8,,,,,,125.7,1994.2,1212.7,3080.1,-1867.4,0.0,2200.5,1933.1,1503.3,429.8,,267.4,3413.2,,763.9,400.5,36.9,55.2,271.3,403.5,0.0,,,,403.5,472.2,,,464.2,1639.6,703.3,703.3,,,,722.1,,494.4,,227.7,1425.4,3065.0,0.0,1723.4,334.9,1388.5,-2643.2,3417.5,-159.5,2338.2,4.2,2342.4,5407.4,
09/30/2011,5505.6,207.3,207.3,0.0,1143.1,1143.1,0.0,504.9,243.8,0.0,283.3,-22.2,235.7,,,,,,123.5,2091.0,1218.2,3137.9,-1919.7,0.0,2196.4,1922.8,1504.0,418.8,,273.6,3414.6,,806.9,413.4,36.5,57.0,300.0,336.8,329.6,,,,7.2,474.0,,,467.3,1617.7,700.2,700.2,,,,716.8,,494.8,,222.0,1417.0,3034.7,0.0,1739.9,335.1,1404.8,-2643.4,3531.2,-160.7,2467.0,3.9,2470.9,5505.6,
12/31/2011,18240.8,1843.6,1843.6,0.0,2095.3,2095.3,0.0,1069.6,351.4,0.0,745.5,-27.3,387.5,,0.0,,,,213.1,5396.0,2295.4,4177.1,-1881.7,0.0,10549.4,10130.5,5855.3,4275.2,22.3,396.6,12844.8,,1505.6,815.7,81.7,111.0,497.2,1023.0,1016.4,,,,6.6,637.7,0.0,0.0,634.4,3166.3,6613.2,6595.2,18.0,18.0,,2720.2,0.0,1173.4,,1546.8,9333.4,12499.7,0.0,4316.9,336.1,3980.8,-1865.2,3559.9,-344.9,5666.7,74.4,5741.1,18240.8,
03/31/2012,16861.7,354.0,354.0,0.0,2049.0,2049.0,0.0,1087.4,353.5,0.0,757.3,-23.4,469.4,,,,,,276.4,3959.8,2331.6,4303.8,-1972.2,0.0,10570.3,10184.6,5946.8,4237.8,,385.7,12901.9,,1469.0,805.1,136.1,118.0,409.8,1346.9,1340.0,,,,6.9,690.7,,,677.5,3506.6,4911.0,4911.0,,,,2639.0,,1164.7,,1474.3,7550.0,11056.6,0.0,4387.0,337.5,4049.5,-1955.6,3551.3,-249.5,5733.2,71.9,5805.1,16861.7,
06/30/2012,16465.4,304.9,304.9,0.0,2076.9,2076.9,0.0,1071.7,352.1,0.0,738.4,-18.8,455.0,,,,,,247.0,3908.5,2285.1,4241.9,-1956.8,0.0,10271.8,9962.7,5821.8,4140.9,,309.1,12556.9,,1328.6,785.1,58.1,84.4,401.0,1445.3,1439.1,,,,6.2,676.8,,,661.7,3450.7,4879.2,4879.2,,,,2433.3,,994.0,,1439.3,7312.5,10763.2,0.0,4477.1,339.7,4137.4,-2059.1,3677.5,-473.7,5621.8,80.4,5702.2,16465.4,
09/30/2012,16722.8,324.0,324.0,0.0,2199.0,2199.0,0.0,1103.8,362.9,0.0,758.8,-17.9,446.1,,,,,,250.3,4072.9,2334.2,4394.2,-2060.0,0.0,10315.7,9997.0,5893.7,4103.3,,318.7,12649.9,,1514.8,858.6,73.0,123.6,459.6,631.0,625.2,,,,5.8,672.9,,,657.1,2818.7,5386.7,5386.7,,,,2491.2,,997.0,,1494.2,7877.9,10696.6,0.0,4502.6,340.1,4162.5,-2060.5,3856.9,-353.6,5945.4,80.8,6026.2,16722.8,
12/31/2012,17572.3,1157.8,1157.8,0.0,2225.1,2225.1,0.0,1088.1,338.3,0.0,774.3,-24.5,421.0,,0.0,,,,209.3,4892.0,2409.1,4488.1,-2079.0,0.0,10271.2,9964.6,5920.5,4044.1,7.0,299.6,12680.3,,1495.4,879.7,77.4,19.5,518.8,805.8,638.2,,,,167.6,751.5,0.0,0.0,741.6,3052.7,5736.1,5722.1,14.0,14.0,,2623.4,0.0,1220.5,,1402.9,8359.5,11412.2,0.0,4591.2,342.1,4249.1,-2075.1,4020.6,-459.7,6077.0,83.1,6160.1,17572.3,
03/31/2013,17296.2,824.3,824.3,0.0,2182.1,2182.1,0.0,1145.3,348.6,0.0,816.5,-19.8,451.7,,,,,,238.3,4603.4,2415.5,4510.5,-2095.0,0.0,10277.3,9931.0,5908.5,4022.5,,346.3,12692.8,,1489.1,845.0,108.1,130.6,405.4,497.1,328.7,,,,168.4,698.0,,,685.3,2684.2,5737.1,5737.1,,,,2642.4,,1219.2,,1423.2,8379.5,11063.7,0.0,4653.3,343.6,4309.7,-2094.7,4112.3,-509.2,6161.7,70.8,6232.5,17296.2,
06/30/2013,19654.3,375.2,375.2,0.0,2436.3,2436.3,0.0,1373.3,405.9,0.0,990.4,-23.0,513.4,,,,,,291.5,4698.2,2779.1,4920.7,-2141.6,0.0,12177.0,11807.3,6862.3,4945.0,,369.7,14956.1,,1535.4,912.0,72.9,98.4,452.1,872.9,704.5,,,,168.4,837.2,,,823.2,3245.5,6635.3,6635.3,,,,3034.8,,1231.6,,1803.2,9670.1,12915.6,0.0,4954.0,344.1,4609.9,-1960.4,4255.9,-582.0,6667.5,71.2,6738.7,19654.3,
09/30/2013,19613.6,394.4,394.4,0.0,2488.9,2488.9,0.0,1378.1,403.7,0.0,989.0,-14.6,534.6,,,,,,313.3,4796.0,2786.1,4997.2,-2211.1,0.0,12031.5,11663.9,6812.8,4851.1,,367.6,14817.6,,1642.5,926.6,68.6,141.0,506.3,713.2,542.3,,,,170.9,844.9,,,830.4,3200.6,6537.3,6537.3,,,,3029.8,,1242.4,,1787.4,9567.1,12767.7,0.0,4991.8,344.6,4647.2,-2009.7,4494.7,-700.4,6776.4,69.5,6845.9,19613.6,
12/31/2013,19636.5,339.2,339.2,0.0,2568.0,2568.0,0.0,1321.9,391.0,0.0,953.3,-22.4,469.3,,0.0,,,,286.1,4698.4,2882.0,5152.6,-2270.6,0.0,12056.1,11648.2,6862.9,4785.3,90.2,317.7,14938.1,,1776.3,1021.9,80.9,102.4,571.1,861.0,355.7,,,,505.3,851.4,0.0,0.0,837.2,3488.7,6043.5,6030.5,13.0,13.0,,2694.9,0.0,795.6,,1899.3,8738.4,12227.1,0.0,5037.1,345.1,4692.0,-2086.6,4699.0,-305.2,7344.3,65.1,7409.4,19636.5,
03/31/2014,19563.4,300.3,300.3,0.0,2519.6,2519.6,0.0,1367.1,421.2,0.0,963.9,-18.0,516.0,,,,,,330.7,4703.0,2889.0,5263.2,-2374.2,0.0,11971.4,11557.9,6856.6,4701.3,,413.5,14860.4,,1658.9,951.2,89.3,143.7,474.7,1507.4,752.4,,,,755.0,738.1,,,726.8,3904.4,5696.6,5696.6,,,,2689.3,,795.9,,1893.4,8385.9,12290.3,0.0,5103.4,346.4,4757.0,-2326.8,4807.2,-373.3,7210.5,62.6,7273.1,19563.4,
06/30/2014,19613.8,187.0,187.0,0.0,2637.3,2637.3,0.0,1414.3,438.9,0.0,994.4,-19.0,533.5,,,,,,356.9,4772.1,2938.9,5407.3,-2468.4,0.0,11902.8,11498.8,6862.9,4635.9,,404.0,14841.7,,1648.4,1004.5,43.4,107.7,492.8,1589.7,834.8,,,,754.9,728.8,,,713.5,3966.9,5539.1,5539.1,,,,2647.7,,797.4,,1850.3,8186.8,12153.7,0.0,5138.1,346.7,4791.4,-2420.7,5036.3,-350.8,7402.9,57.2,7460.1,19613.8,
09/30/2014,19685.8,197.8,197.8,0.0,2694.4,2694.4,0.0,1464.4,457.7,0.0,1020.0,-13.3,515.2,,,,,,329.4,4871.8,2978.5,5525.3,-2546.8,0.0,11835.5,11432.2,6849.1,4583.1,,403.3,14814.0,,1824.1,1047.3,81.9,147.8,547.1,1922.8,667.0,,,,1255.8,708.1,,,688.2,4455.0,4874.0,4874.0,,,,2590.5,,785.0,,1805.5,7464.5,11919.5,0.0,5179.8,347.2,4832.6,-2423.3,5318.7,-377.3,7697.9,68.4,7766.3,19685.8,
12/31/2014,19427.4,209.6,209.6,0.0,2626.7,2626.7,0.0,1466.9,447.3,0.0,1044.1,-24.5,549.8,104.7,0.0,,133.0,,71.5,4853.0,3050.6,5541.4,-2490.8,0.0,11523.8,11173.8,6717.0,4456.8,15.9,334.1,14574.4,,1929.4,1162.4,88.6,118.0,560.4,1704.8,949.9,,,,754.9,733.7,0.0,0.0,699.7,4367.9,4843.4,4843.4,,,,2834.0,0.0,1188.5,,1645.5,7677.4,12045.3,0.0,5222.2,347.7,4874.5,-2509.5,5555.1,-951.9,7315.9,66.2,7382.1,19427.4,
03/31/2015,19252.0,237.9,237.9,0.0,2546.9,2546.9,0.0,1503.0,444.0,0.0,1063.6,-4.6,634.0,123.4,,,130.9,,43.6,4921.8,3115.1,5686.5,-2571.4,0.0,11215.1,10855.7,6529.0,4326.7,,359.4,14330.2,,1614.3,950.6,70.5,157.5,435.7,1797.5,1281.6,,,,515.9,709.2,,,651.0,4121.0,5408.7,5408.7,,,,2786.3,,1140.8,,1645.5,8195.0,12316.0,0.0,5230.0,348.7,4881.3,-2862.0,5690.4,-1187.4,6871.0,65.0,6936.0,19252.0,
06/30/2015,19217.3,310.6,310.6,0.0,2494.8,2494.8,0.0,1462.7,451.9,0.0,1015.2,-4.4,703.0,111.7,,,228.2,,10.2,4971.1,3123.4,5790.8,-2667.4,0.0,11122.8,10744.4,6513.4,4231.0,,378.4,14246.2,,1553.2,961.0,45.8,121.3,425.1,2185.3,1394.9,,,,790.4,707.6,,,647.8,4446.1,5124.2,5115.0,9.2,9.2,,2767.5,,1139.6,,1627.9,7891.7,12337.8,0.0,5350.9,349.3,5001.6,-3238.9,5894.7,-1195.1,6811.6,67.9,6879.5,19217.3,
09/30/2015,18883.3,184.8,184.8,0.0,2450.0,2450.0,0.0,1439.2,444.8,0.0,984.9,9.5,568.4,109.1,,,120.5,,44.6,4642.4,3212.2,5969.8,-2757.6,0.0,11028.7,10671.6,6499.2,4172.4,,357.1,14240.9,,1766.5,1034.5,103.6,163.3,465.1,1009.1,722.4,,,,286.7,781.0,,,752.1,3556.6,5753.7,5753.7,,,,2730.4,,1146.8,,1583.6,8484.1,12040.7,0.0,5372.3,349.5,5022.8,-3239.5,6055.0,-1404.6,6783.2,59.4,6842.6,18883.3,
12/31/2015,18641.7,92.8,92.8,0.0,2390.2,2390.2,0.0,1388.2,440.9,0.0,886.5,60.8,576.3,94.6,42.7,,137.6,,35.4,4447.5,3228.3,5955.5,-2727.2,0.0,10965.9,10600.0,6490.8,4109.2,28.0,295.2,14194.2,,1738.6,1049.6,52.2,127.8,509.0,2205.3,635.9,,,,1569.4,820.5,,,789.0,4764.4,4260.2,4254.2,6.0,6.0,,2636.7,,1117.1,1281.2,238.4,6896.9,11661.3,0.0,5436.4,350.3,5086.1,-3263.5,6160.3,-1423.3,6909.9,70.5,6980.4,18641.7,
03/31/2016,18341.8,268.5,268.5,0.0,2248.8,2248.8,0.0,1386.1,423.8,0.0,957.4,4.9,291.5,115.2,,,123.3,,32.5,4194.9,3227.0,6055.0,-2828.0,0.0,10919.9,10506.0,6474.9,4031.1,,413.9,14146.9,,1657.0,986.1,58.5,176.9,435.5,1756.6,306.1,,,,1450.5,745.9,,,727.5,4159.5,5082.8,5077.5,5.3,5.3,,2447.4,,1112.4,1106.4,228.6,7530.2,11689.7,0.0,5439.0,351.0,5088.0,-3609.8,6288.3,-1536.1,6581.4,70.7,6652.1,18341.8,
06/30/2016,18224.6,167.4,167.4,0.0,2318.0,2318.0,0.0,1331.7,413.5,0.0,907.6,10.6,278.3,104.8,,,117.0,,33.9,4095.4,3257.3,6226.8,-2969.5,0.0,10871.9,10482.7,6504.4,3978.3,,389.2,14129.2,,1674.7,977.8,86.6,150.4,459.9,1749.9,294.1,,,,1455.8,813.8,,,780.4,4238.4,5097.0,5091.3,5.7,5.7,,2219.6,,968.4,1023.4,227.8,7316.6,11555.0,0.0,5532.7,351.6,5181.1,-3884.1,6444.6,-1492.7,6600.5,69.1,6669.6,18224.6,
09/30/2016,18378.8,180.6,180.6,0.0,2349.6,2349.6,,1342.4,415.1,0.0,910.4,16.9,299.4,111.4,5.6,,120.8,,41.9,4172.0,3292.9,6366.2,-3073.3,,10913.9,10429.8,6515.5,3914.3,,478.5,14206.8,,1784.1,1022.7,83.3,172.3,505.8,1571.2,114.3,,,,1456.9,818.7,,,774.4,4174.0,5091.4,5086.0,5.4,5.4,,2171.6,,914.5,1030.7,226.4,7263.0,11437.0,0.0,5588.4,352.3,5236.1,-3983.2,6716.7,-1452.3,6869.6,72.2,6941.8,18378.8,
12/31/2016,18330.2,327.4,327.4,0.0,2341.2,2341.2,0.0,1319.4,408.4,0.0,860.0,51.0,291.4,98.3,21.5,,105.0,,41.8,4279.4,3365.0,6442.6,-3077.6,0.0,10685.8,10200.8,6383.0,3817.8,27.2,436.3,14050.8,,1732.2,983.2,87.4,145.3,516.3,541.3,29.9,,,,511.4,745.9,,,721.3,3019.4,6145.7,6140.7,5.0,5.0,,2194.2,,1019.2,970.2,204.8,8339.9,11359.3,0.0,5623.4,352.6,5270.8,-3984.4,6975.0,-1712.9,6901.1,69.8,6970.9,18330.2,
03/31/2017,19223.0,212.1,212.1,0.0,2358.0,2358.0,0.0,1428.3,425.4,0.0,956.6,46.3,308.9,124.3,,,98.8,,48.6,4307.3,3424.9,6619.6,-3194.7,0.0,11490.8,11033.8,6947.8,4086.0,,457.0,14915.7,,1778.3,1039.3,95.2,180.4,463.4,1699.4,890.1,,,,809.3,727.6,,,701.9,4205.3,5841.6,5836.4,5.2,5.2,,2297.6,,1014.4,1076.2,207.0,8139.2,12344.5,0.0,5637.8,353.5,5284.3,-4315.4,7123.1,-1636.1,6809.4,69.1,6878.5,19223.0,
