Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/28/2014,1364.48987,1364.48987,-890.201947,890.201947,474.287923,0.0,-340.027957,340.027957,,,,0.0,134.259966,-21.160538,20.430864,20.430864,0.0,,,0.729674,113.099428,-29.186949,83.912479,0.0,0.0,0.0,83.912479,0.0,83.912479,0.0,0.0,83.912479,88.290521,4.378042,255.0,0.328353,0.328353,0.346237,260.0,0.321056,0.321056,0.337895,
06/27/2014,1701.011657,1701.011657,-1084.185312,1084.185312,616.826344,0.0,-401.739144,401.739144,,,,0.0,215.087201,-21.144165,21.873275,21.873275,0.0,,,-0.729109,193.943035,-49.579422,144.363613,0.0,0.0,0.0,144.363613,0.0,144.363613,0.0,0.0,144.363613,166.965996,22.602384,249.0,0.583287,0.583287,0.670546,254.0,0.568705,0.568705,0.657691,
09/26/2014,1608.724092,1608.724092,-1000.180522,1000.180522,608.54357,0.0,-348.707516,348.707516,,,,0.0,259.836054,-23.347587,23.347587,23.347587,0.0,,,0.0,236.488467,-57.239247,179.24922,0.0,0.0,0.0,179.24922,0.0,179.24922,0.0,0.0,179.24922,170.964592,-8.284628,244.0,0.730554,0.730554,0.700675,248.0,0.723022,0.723022,0.689616,
12/31/2014,1925.0,1925.0,-1256.0,1256.0,669.0,0.0,-474.0,474.0,,,,0.0,195.0,-37.0,30.0,,,,,7.0,158.0,-46.0,112.0,0.0,0.0,0.0,112.0,0.0,112.0,0.0,0.0,112.0,142.0,30.0,242.0,0.46,0.46,0.586777,246.0,0.46,0.46,0.581951,
04/03/2015,1454.929503,1454.929503,-948.246513,948.246513,506.682991,0.0,-365.739483,365.739483,,,,0.0,140.943508,-24.977331,26.761426,26.761426,0.0,,,-1.784095,115.966177,-30.329616,85.636562,0.0,0.0,0.0,85.636562,0.0,85.636562,0.0,0.0,85.636562,90.096799,4.460238,235.0,0.365739,0.365739,0.38339,240.0,0.356819,0.356819,0.375403,
07/03/2015,1741.127847,1741.127847,-1104.460247,1104.460247,636.6676,0.0,-388.322082,388.322082,,,,0.0,248.345518,-28.898388,27.995313,27.995313,0.0,,,0.903075,219.44713,-60.505999,158.941131,0.0,0.0,0.0,158.941131,0.0,158.941131,0.0,0.0,158.941131,168.874952,9.933821,231.0,0.686337,0.686337,0.731061,235.0,0.677306,0.677306,0.713429,
10/02/2015,1638.245744,1638.245744,-1011.54032,1011.54032,626.705425,0.0,-392.927217,392.927217,,,,0.0,233.778207,-31.470143,27.873555,27.873555,0.0,,,3.596588,202.308064,-51.251376,151.056688,0.0,0.0,0.0,151.056688,0.0,151.056688,0.0,0.0,151.056688,173.535362,22.478674,228.0,0.665369,0.665369,0.76112,232.0,0.647386,0.647386,0.744277,
12/31/2015,1492.0,1492.0,-946.0,946.0,546.0,0.0,-396.0,,,,,396.0,150.0,-28.0,35.0,35.0,0.0,,,-7.0,122.0,10.0,132.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,0.0,132.0,273.0,141.0,228.0,0.57,0.57,1.197368,231.578947,0.57,0.57,1.178864,
04/01/2016,1245.478666,1245.478666,-785.330912,785.330912,460.147755,0.0,-365.038475,365.038475,,,,0.0,95.10928,-21.739264,,,0.0,,,21.739264,73.370016,-19.927659,53.442357,0.0,0.0,0.0,53.442357,0.0,53.442357,0.0,0.0,53.442357,209.240416,155.798059,232.0,0.235509,0.235509,0.901899,232.0,0.226451,0.226451,0.897994,
07/01/2016,2170.0,2170.0,-1362.0,1362.0,808.0,0.0,-599.0,599.0,268.0,331.0,,0.0,209.0,-41.0,,,0.0,0.0,,41.0,168.0,-17.0,151.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,151.0,341.0,190.0,328.26087,0.46,0.46,1.038808,332.0,0.45,0.45,1.022289,
09/30/2016,3010.0,3010.0,-1796.0,1796.0,1214.0,0.0,-809.0,809.0,554.0,255.0,,0.0,405.0,-30.0,,,0.0,0.0,,30.0,375.0,-48.0,327.0,0.0,0.0,0.0,327.0,0.0,327.0,0.0,0.0,327.0,360.0,33.0,488.0,0.68,0.68,0.737705,488.0,0.67,0.67,0.737623,
12/31/2016,2578.0,2578.0,-1559.0,1559.0,1019.0,0.0,-887.0,,,,,887.0,132.0,-37.0,,,0.0,0.0,,37.0,95.0,-83.0,12.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,201.0,189.0,488.0,0.02,0.02,0.411885,488.0,0.02,0.02,0.407295,
03/31/2017,2382.0,2382.0,-1468.0,1468.0,914.0,0.0,-695.0,695.0,494.0,201.0,,0.0,219.0,-24.0,22.0,22.0,0.0,,,2.0,195.0,-48.0,147.0,0.0,0.0,0.0,147.0,0.0,147.0,0.0,0.0,147.0,140.0,-7.0,488.0,0.31,0.31,0.286885,488.0,0.3,0.3,0.285656,
06/30/2017,3054.0,3054.0,-1853.0,1853.0,1201.0,0.0,-785.0,785.0,553.0,232.0,,0.0,416.0,-27.0,33.0,33.0,0.0,,,-6.0,389.0,-91.0,298.0,0.0,0.0,0.0,298.0,,298.0,0.0,0.0,298.0,323.0,25.0,489.0,0.61,0.61,0.660532,489.0,0.61,0.61,0.660532,
09/29/2017,2964.0,2964.0,-1774.0,1774.0,1190.0,0.0,-763.0,763.0,550.0,213.0,,0.0,427.0,-30.0,20.0,20.0,0.0,,,10.0,397.0,-93.0,304.0,0.0,0.0,0.0,304.0,0.0,304.0,0.0,0.0,304.0,332.0,28.0,484.29799,0.63,0.63,0.685528,489.0,0.62,0.62,0.67726,
12/31/2017,2662.0,2662.0,-1677.0,1677.0,985.0,0.0,-787.0,,,,0.0,787.0,198.0,-20.0,66.0,66.0,0.0,,,-46.0,178.0,-239.0,-61.0,0.0,0.0,0.0,-61.0,0.0,-61.0,0.0,0.0,-61.0,240.0,301.0,469.23,-0.13,-0.13,0.511476,469.23,-0.13,-0.13,0.511476,
03/30/2018,2378.0,2378.0,-1491.0,1491.0,887.0,0.0,-700.0,700.0,505.0,195.0,,0.0,187.0,-21.0,24.0,24.0,0.0,,,-3.0,166.0,-42.0,124.0,0.0,0.0,0.0,124.0,0.0,124.0,0.0,0.0,124.0,162.0,38.0,489.0,0.26,0.26,0.331288,489.0,0.25,0.25,0.32771,
06/29/2018,3057.0,3057.0,-1850.0,1850.0,1207.0,0.0,-789.0,789.0,565.0,224.0,,0.0,418.0,-24.0,37.0,37.0,0.0,,,-13.0,394.0,-101.0,293.0,0.0,0.0,0.0,293.0,0.0,293.0,0.0,0.0,293.0,327.0,34.0,481.0,0.609148,0.609148,0.679834,489.0,0.599182,0.599182,0.668712,
09/28/2018,3289.0,3289.0,-1985.0,1985.0,1304.0,0.0,-803.0,803.0,588.0,215.0,,0.0,501.0,-23.0,7.0,7.0,0.0,,,16.0,478.0,-120.0,358.0,0.0,0.0,0.0,358.0,0.0,358.0,0.0,0.0,358.0,371.0,13.0,483.783784,0.74,0.74,0.766872,490.0,0.73,0.73,0.756531,
12/31/2018,2794.0,2794.0,-1734.0,1734.0,1060.0,0.0,-866.0,866.0,,,0.0,0.0,194.0,-27.0,66.0,66.0,0.0,0.0,,-39.0,167.0,-33.0,134.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,134.0,260.0,126.0,483.0,0.28,0.28,0.538302,483.0,0.28,0.28,0.538302,
03/31/2019,2589.0,,,,973.464,,,,,,,,276.0,,,,,,,,253.0,,,,,,,,,,,,190.0,,,,,0.403,,,,0.403,
06/30/2019,2833.0,,,,1090.705,,,,,,,,508.0,,,,,,,,485.0,,,,,,,,,,,,364.0,,,,,0.487,,,,0.487,
