Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2015,7322.0,1827.0,1665.0,162.0,1281.0,,,0.0,0.0,0.0,0.0,0.0,488.0,,0.0,488.0,3596.0,488.0,,,1992.0,1992.0,1246.0,1010.0,849.0,161.0,,236.0,3726.0,,3179.0,2144.0,1035.0,5.0,0.0,,,,5.0,379.0,,,0.0,3563.0,1276.0,1276.0,,,,274.0,,,,,,274.0,1550.0,5113.0,0.0,909.0,0.12494,908.87506,-103.0,1247.0,-2.0,2051.0,158.0,2209.0,7322.0,
12/31/2015,7339.0,1936.0,1760.0,176.0,1279.0,,,0.0,0.0,0.0,0.0,0.0,390.0,0.0,,390.0,3605.0,518.0,869.0,-351.0,1927.0,1927.0,1289.0,997.0,842.0,155.0,,292.0,3734.0,,3274.0,2298.0,976.0,5.0,0.0,,,,5.0,350.0,0.0,0.0,0.0,3629.0,1216.0,1216.0,,,,170.0,0.0,0.0,0.0,0.0,0.0,170.0,1386.0,5015.0,0.0,956.0,,,-147.0,1358.0,-10.0,2157.0,167.0,2324.0,7339.0,
03/31/2016,18652.0,3705.0,3436.0,269.0,2529.0,,,0.0,0.0,0.0,0.0,0.0,1317.0,,,1317.0,7551.0,580.0,,,3973.0,3973.0,6548.0,6088.0,4442.0,1646.0,,460.0,11101.0,,7091.0,3863.0,3228.0,4.0,0.0,,,,4.0,776.0,,,0.0,7871.0,4276.0,4276.0,,,,1052.0,,,,,,1052.0,5328.0,13199.0,0.0,4084.0,0.175952,4083.824048,-138.0,1341.0,10.0,5297.0,156.0,5453.0,18652.0,
06/30/2016,19496.0,3153.0,2710.0,443.0,3488.0,,,0.0,0.0,0.0,0.0,0.0,1212.0,,0.0,1212.0,7853.0,626.0,,,4230.0,4230.0,6787.0,6316.0,4707.0,1609.0,,471.0,11643.0,,7168.0,3950.0,3218.0,845.0,0.0,,,,845.0,801.0,,,0.0,8814.0,3649.0,3649.0,,,,1346.0,,,,,,1346.0,4995.0,13809.0,0.0,4119.0,,,-143.0,1510.0,43.0,5529.0,158.0,5687.0,19496.0,
09/30/2016,19634.0,3388.0,2982.0,406.0,3445.0,,,0.0,0.0,0.0,0.0,0.0,922.0,,0.0,922.0,7755.0,725.0,,,4568.0,4568.0,6586.0,6296.0,4730.0,1566.0,,290.0,11879.0,,6954.0,3767.0,3187.0,845.0,0.0,,,,845.0,1224.0,,,0.0,9023.0,3744.0,3744.0,,,,995.0,,,,,,995.0,4739.0,13762.0,0.0,4154.0,0.176468,4153.823532,-145.0,1655.0,46.0,5710.0,162.0,5872.0,19634.0,
12/31/2016,20197.0,4435.0,3930.0,505.0,3215.0,,,0.0,0.0,0.0,0.0,0.0,715.0,0.0,,715.0,8365.0,797.0,1239.0,-442.0,4545.0,4545.0,6490.0,6257.0,4712.0,1545.0,,233.0,11832.0,,7692.0,3929.0,3763.0,4.0,0.0,0.0,0.0,,4.0,927.0,0.0,0.0,0.0,8623.0,4651.0,4651.0,0.0,0.0,,869.0,0.0,0.0,0.0,0.0,0.0,869.0,5520.0,14143.0,0.0,4190.0,0.178134,4189.821866,-179.0,1920.0,-36.0,5895.0,159.0,6054.0,20197.0,
03/31/2017,21362.0,5564.0,4839.0,725.0,3121.0,,,0.0,0.0,0.0,0.0,0.0,723.0,,,723.0,9408.0,841.0,,,4636.0,4636.0,6477.0,6216.0,4712.0,1504.0,,261.0,11954.0,,8565.0,4290.0,4275.0,4.0,0.0,,,,4.0,633.0,,,0.0,9202.0,4643.0,4643.0,,,,1295.0,,,,,,1295.0,5938.0,15140.0,0.0,4224.0,0.17867,4223.82133,-192.0,2059.0,-21.0,6070.0,152.0,6222.0,21362.0,
06/30/2017,21840.0,5011.0,4425.0,586.0,3901.0,,,0.0,0.0,0.0,0.0,0.0,736.0,,,736.0,9648.0,912.0,,,4816.0,4816.0,6464.0,6178.0,4712.0,1466.0,,286.0,12192.0,,8408.0,4170.0,4238.0,4.0,0.0,,,,4.0,554.0,,,0.0,8966.0,4716.0,4716.0,,,,1630.0,,,,,,1630.0,6346.0,15312.0,0.0,4258.0,0.1789,4257.8211,-194.0,2313.0,1.0,6378.0,150.0,6528.0,21840.0,
09/30/2017,22000.0,4876.0,4281.0,595.0,3955.0,,,0.0,0.0,0.0,0.0,0.0,829.0,,0.0,829.0,9660.0,1003.0,,,4927.0,4927.0,6410.0,6140.0,4712.0,1428.0,,270.0,12340.0,,9137.0,4333.0,4804.0,4.0,0.0,,,,4.0,568.0,,,0.0,9709.0,4717.0,4717.0,,,,901.0,,,,,,901.0,5618.0,15327.0,0.0,4310.0,0.179033,4309.820967,-197.0,2518.0,9.0,6640.0,33.0,6673.0,22000.0,
12/31/2017,21855.0,4603.0,4072.0,531.0,3413.0,,,0.0,0.0,0.0,0.0,0.0,687.0,0.0,,687.0,8703.0,1104.0,1694.0,-590.0,5312.0,5312.0,6736.0,6147.0,4749.0,1398.0,,589.0,13152.0,,8451.0,4286.0,4165.0,4.0,0.0,0.0,0.0,,4.0,877.0,0.0,0.0,0.0,9332.0,4695.0,4695.0,0.0,0.0,,952.0,0.0,0.0,0.0,0.0,,952.0,5647.0,14979.0,0.0,4349.0,0.180379,4348.819621,-244.0,2748.0,-3.0,6850.0,26.0,6876.0,21855.0,
03/31/2018,25170.0,6175.0,5668.0,507.0,3648.0,,,0.0,0.0,0.0,0.0,0.0,1153.0,,,1153.0,10976.0,1250.0,,,5535.0,5535.0,7409.0,6814.0,5295.0,1519.0,,595.0,14194.0,,9733.0,4771.0,4962.0,4.0,0.0,,,,4.0,1153.0,,,0.0,10890.0,5172.0,5172.0,,,,1520.0,,,,,,1520.0,6692.0,17582.0,0.0,4592.0,0.090321,4591.909679,-139.0,3104.0,-54.0,7503.0,85.0,7588.0,25170.0,
06/30/2018,28743.0,7309.0,6707.0,602.0,4067.0,,,0.0,0.0,0.0,0.0,0.0,1001.0,,,1001.0,12377.0,1327.0,,,5746.0,5746.0,9293.0,6847.0,5346.0,1501.0,,2446.0,16366.0,,8806.0,5003.0,3803.0,4.0,0.0,,,,4.0,1052.0,,,0.0,9862.0,6275.0,6275.0,,,,1898.0,,,,,,1898.0,8173.0,18035.0,0.0,7355.0,0.103706,7354.896293,-81.0,3403.0,-67.0,10610.0,98.0,10708.0,28743.0,
09/30/2018,31157.0,7441.0,6847.0,594.0,4647.0,,,0.0,0.0,0.0,0.0,0.0,1000.0,,,1000.0,13088.0,1584.0,,,6272.0,6272.0,10213.0,9226.0,6803.0,2423.0,,987.0,18069.0,,11533.0,6983.0,4550.0,4.0,0.0,,,,4.0,1204.0,,,0.0,12741.0,6379.0,6379.0,,,,1276.0,,,,,,1276.0,7655.0,20396.0,0.0,7395.0,0.20755,7394.79245,-85.0,3422.0,-79.0,10653.0,108.0,10761.0,31157.0,
12/31/2018,30901.0,6064.0,5342.0,722.0,5150.0,,,0.0,0.0,0.0,0.0,0.0,784.0,,,784.0,11998.0,1706.0,2506.0,-800.0,6861.0,6861.0,10336.0,9254.0,7015.0,2239.0,,1082.0,18903.0,,10882.0,6831.0,4051.0,38.0,0.0,0.0,0.0,,38.0,1051.0,,,0.0,11971.0,6648.0,6648.0,0.0,0.0,,1259.0,,,,,,1259.0,7907.0,19878.0,0.0,7449.0,0.417695,7448.582305,-139.0,3663.0,-56.0,10917.0,106.0,11023.0,30901.0,
03/31/2019,33569.0,7042.0,6345.0,697.0,5819.0,,,0.0,0.0,0.0,0.0,0.0,755.0,,,755.0,13616.0,2424.0,,,7186.0,7186.0,10343.0,9189.0,6981.0,2208.0,,1154.0,19953.0,,11866.0,7381.0,4485.0,196.0,0.0,156.0,,156.0,40.0,1081.0,,,0.0,13143.0,7358.0,6775.0,583.0,,583.0,1424.0,,,,,,1424.0,8782.0,21925.0,0.0,7491.0,0.419058,7490.580942,-174.0,4185.0,38.0,11540.0,104.0,11644.0,33569.0,
06/30/2019,34368.0,7640.0,6875.0,765.0,5194.0,,,0.0,0.0,0.0,0.0,0.0,762.0,,,762.0,13596.0,2510.0,,,7632.0,7632.0,10630.0,9289.0,7126.0,2163.0,,1341.0,20772.0,,11322.0,7447.0,3875.0,244.0,0.0,157.0,,157.0,87.0,1087.0,,,0.0,12653.0,7637.0,7047.0,590.0,,590.0,1808.0,,,,,,1808.0,9445.0,22098.0,0.0,7531.0,0.419319,7530.580681,-176.0,4680.0,119.0,12154.0,116.0,12270.0,34368.0,
09/30/2019,34252.0,7019.0,6215.0,804.0,5606.0,,,0.0,0.0,0.0,0.0,0.0,832.0,,,832.0,13457.0,2649.0,,,7915.0,7915.0,10231.0,8958.0,6872.0,2086.0,,1273.0,20795.0,,11828.0,7975.0,3853.0,223.0,0.0,157.0,,157.0,66.0,1229.0,,,0.0,13280.0,7595.0,6975.0,620.0,,620.0,941.0,,,,,,941.0,8536.0,21816.0,0.0,7571.0,0.419667,7570.580333,-180.0,4775.0,145.0,12311.0,125.0,12436.0,34252.0,
12/31/2019,40994.0,12986.0,12123.0,863.0,6247.0,,,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,,1090.0,20323.0,2782.0,3884.0,-1102.0,7717.0,7717.0,10172.0,8926.0,6863.0,2063.0,,1246.0,20671.0,,11476.0,7473.0,4003.0,249.0,0.0,161.0,0.0,161.0,88.0,1207.0,0.0,0.0,0.0,12932.0,14260.0,13638.0,622.0,0.0,622.0,1110.0,0.0,0.0,0.0,0.0,,1110.0,15370.0,28302.0,0.0,7647.0,0.421508,7646.578492,-214.0,4984.0,134.0,12551.0,141.0,12692.0,40994.0,
03/31/2020,66431.0,10694.0,9308.0,1386.0,11304.0,,,0.0,0.0,0.0,0.0,0.0,2698.0,,,2698.0,24696.0,3291.0,,,10521.0,10521.0,27923.0,26315.0,17417.0,8898.0,,1608.0,41735.0,,19746.0,11413.0,8333.0,327.0,0.0,198.0,,198.0,129.0,1578.0,,,0.0,21651.0,17944.0,17150.0,794.0,,794.0,3144.0,,,,,,3144.0,21088.0,42739.0,0.0,19279.0,0.59489,19278.40511,-755.0,5030.0,-5.0,23549.0,143.0,23692.0,66431.0,
06/30/2020,68347.0,14356.0,12798.0,1558.0,10339.0,,,0.0,0.0,0.0,0.0,0.0,2127.0,,,2127.0,26822.0,3454.0,,,10231.0,10231.0,27840.0,26136.0,17434.0,8702.0,,1704.0,41525.0,,19918.0,11418.0,8500.0,310.0,0.0,204.0,,204.0,106.0,1690.0,,,0.0,21918.0,17537.0,16708.0,829.0,,829.0,3687.0,,,,,,3687.0,21224.0,43142.0,0.0,19333.0,0.59516,19332.40484,-758.0,6236.0,245.0,25056.0,149.0,25205.0,68347.0,
