Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/01/2010,1480.0,1270.0,210.0,-246.0,223.0,23.0,1234.0,0.0,-1016.0,712.0,612.0,100.0,208.0,96.0,218.0,-36.0,34.0,36.0,-2.0,,-4.0,2.0,182.0,-44.0,,,134.0,0.0,0.0,0.0,134.0,2.0,136.0,0.0,0.0,136.0,162.796774,26.796774,782.0,0.17,0.17,0.20818,786.0,0.17,0.17,0.204093,
12/31/2010,1604.0,1349.0,255.0,-264.0,240.0,24.0,1340.0,0.0,-1111.0,801.0,704.0,97.0,220.0,90.0,229.0,-52.0,34.0,37.0,-3.0,,-10.0,18.0,177.0,-35.0,,,132.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,0.0,132.0,159.504639,27.504639,770.0,0.17,0.17,0.207149,778.0,0.17,0.17,0.205353,
04/01/2011,1673.0,1386.0,287.0,-270.0,247.0,23.0,1403.0,0.0,-1164.0,834.0,733.0,101.0,226.0,104.0,239.0,-43.0,34.0,37.0,-3.0,,,-1.0,196.0,-30.0,,,166.0,0.0,0.0,0.0,166.0,2.0,168.0,0.0,0.0,168.0,189.45,21.45,763.0,0.22,0.22,0.248296,773.0,0.22,0.22,0.247749,
07/01/2011,1653.0,1439.0,214.0,-259.0,237.0,22.0,1394.0,0.0,-1092.0,770.0,665.0,105.0,239.0,83.0,302.0,-45.0,28.0,32.0,-4.0,,,4.0,257.0,-67.0,,,190.0,0.0,0.0,0.0,190.0,1.0,191.0,0.0,0.0,191.0,198.8,7.8,755.0,0.25,0.25,0.263311,765.0,0.25,0.25,0.260196,
09/30/2011,1681.0,1452.0,229.0,-265.0,242.0,23.0,1416.0,0.0,-1131.0,803.0,697.0,106.0,247.0,81.0,285.0,-36.0,24.0,28.0,-4.0,,,-2.0,249.0,-67.0,,,182.0,0.0,0.0,0.0,182.0,0.0,182.0,0.0,0.0,182.0,189.20625,7.20625,745.0,0.24,0.24,0.253968,751.0,0.24,0.24,0.249596,
12/30/2011,1715.0,1462.0,253.0,-271.0,249.0,22.0,1444.0,0.0,-1144.0,824.0,711.0,113.0,242.0,78.0,300.0,-27.0,25.0,27.0,-2.0,,,2.0,273.0,-32.0,,,241.0,0.0,0.0,0.0,241.0,-1.0,240.0,0.0,0.0,240.0,245.2,5.2,734.0,0.33,0.33,0.33406,740.0,0.32,0.32,0.327027,
03/30/2012,1681.0,1470.0,211.0,-287.0,263.0,24.0,1394.0,0.0,-1202.0,854.0,741.0,113.0,241.0,107.0,192.0,499.0,25.0,28.0,-3.0,,,-524.0,691.0,-132.0,,,559.0,0.0,0.0,0.0,559.0,,559.0,0.0,0.0,559.0,158.536556,-400.463444,728.0,0.77,0.77,0.21777,736.0,0.76,0.76,0.215892,
06/29/2012,1668.0,1475.0,193.0,-284.0,266.0,18.0,1384.0,0.0,-1134.0,778.0,668.0,110.0,249.0,107.0,250.0,-32.0,26.0,29.0,-3.0,,,6.0,218.0,-58.0,,,160.0,0.0,0.0,0.0,160.0,0.0,160.0,0.0,0.0,160.0,189.855914,29.855914,716.0,0.22,0.22,0.265162,720.0,0.22,0.22,0.261467,
09/28/2012,1699.0,1498.0,201.0,-284.0,265.0,19.0,1415.0,0.0,-1118.0,776.0,667.0,109.0,247.0,95.0,297.0,-32.0,33.0,35.0,-2.0,,,-1.0,265.0,-76.0,,,189.0,0.0,0.0,0.0,189.0,0.0,189.0,0.0,0.0,189.0,205.9,16.9,702.0,0.27,0.27,0.293305,708.0,0.27,0.27,0.293305,
12/28/2012,1791.0,1521.0,270.0,-299.0,283.0,16.0,1492.0,0.0,-1188.0,841.0,724.0,117.0,249.0,98.0,304.0,-14.0,34.0,38.0,-4.0,,,-20.0,290.0,-74.0,,,216.0,0.0,0.0,0.0,216.0,0.0,216.0,0.0,0.0,216.0,236.15,20.15,693.0,0.31,0.31,0.340765,702.0,0.31,0.31,0.338704,
03/29/2013,1748.0,1527.0,221.0,-308.0,292.0,16.0,1440.0,0.0,-1185.0,807.0,693.0,114.0,267.0,111.0,255.0,-22.0,34.0,37.0,-3.0,,,-12.0,233.0,-43.0,,,190.0,0.0,0.0,0.0,190.0,0.0,190.0,0.0,0.0,190.0,216.0,26.0,693.0,0.27,0.27,0.311688,714.0,0.27,0.27,0.306415,
06/28/2013,1709.0,1520.0,189.0,-300.0,285.0,15.0,1409.0,0.0,-1185.0,771.0,652.0,119.0,262.0,152.0,224.0,-4.0,22.0,25.0,-3.0,,,-18.0,220.0,-63.0,,,157.0,0.0,0.0,0.0,157.0,,157.0,0.0,0.0,157.0,209.65,52.65,697.0,0.23,0.23,0.300789,707.0,0.22,0.22,0.29447,
09/27/2013,1637.0,1499.0,138.0,-284.0,284.0,,1353.0,0.0,-1105.0,706.0,592.0,114.0,248.0,151.0,248.0,3.0,17.0,20.0,-3.0,,,-20.0,251.0,-10.0,,,241.0,0.0,0.0,0.0,241.0,0.0,241.0,0.0,0.0,241.0,311.36712,70.36712,699.0,0.34,0.34,0.445447,707.0,0.34,0.34,0.439529,
12/27/2013,1705.0,1508.0,197.0,-283.0,270.0,13.0,1422.0,0.0,-1017.0,705.0,608.0,97.0,252.0,60.0,405.0,-18.0,17.0,20.0,-3.0,,,1.0,387.0,-104.0,,,283.0,0.0,0.0,0.0,283.0,0.0,283.0,0.0,0.0,283.0,304.45,21.45,696.0,0.41,0.41,0.437428,702.0,0.4,0.4,0.430556,
03/28/2014,1625.0,1433.0,192.0,-269.0,269.0,,1356.0,0.0,-1050.0,699.0,584.0,115.0,277.0,74.0,306.0,-8.0,16.0,19.0,-3.0,,,-8.0,298.0,-81.0,,,217.0,0.0,0.0,0.0,217.0,0.0,217.0,0.0,0.0,217.0,233.25,16.25,693.0,0.31,0.31,0.33658,700.0,0.31,0.31,0.333214,
07/04/2014,1735.0,1574.0,161.0,-309.0,296.0,13.0,1426.0,0.0,-1104.0,747.0,644.0,103.0,308.0,49.0,322.0,-17.0,18.0,21.0,-3.0,,0.0,-1.0,305.0,-69.0,,,236.0,0.0,0.0,0.0,236.0,0.0,236.0,0.0,0.0,236.0,249.0,13.0,692.0,0.34,0.34,0.359827,697.0,0.34,0.34,0.358651,
10/03/2014,1617.0,1445.0,172.0,-278.0,265.0,13.0,1339.0,0.0,-991.0,658.0,565.0,93.0,276.0,57.0,348.0,-15.0,16.0,19.0,-3.0,,,-1.0,333.0,-89.0,,,244.0,0.0,0.0,0.0,244.0,0.0,244.0,0.0,0.0,244.0,263.5,19.5,690.0,0.35,0.35,0.381884,696.0,0.35,0.35,0.378017,
01/02/2015,970.0,930.0,40.0,-177.0,177.0,,793.0,0.0,-759.0,494.0,403.0,91.0,193.0,72.0,34.0,-15.0,16.0,19.0,-3.0,,,-1.0,19.0,-44.0,,,-25.0,-247.0,-247.0,0.0,222.0,0.0,222.0,0.0,0.0,222.0,8.15,33.15,689.0,0.32,-0.04,0.011829,689.0,0.32,-0.04,0.008113,
04/03/2015,899.0,861.0,38.0,-176.0,176.0,,723.0,0.0,-772.0,471.0,385.0,86.0,208.0,93.0,-49.0,-9.0,17.0,19.0,-2.0,,0.0,-8.0,-58.0,113.0,,,55.0,-121.0,-121.0,0.0,176.0,0.0,176.0,0.0,0.0,176.0,101.8,46.8,684.0,0.26,0.08,0.14883,693.0,0.25,0.08,0.147532,
07/03/2015,912.0,884.0,28.0,-158.0,158.0,,754.0,0.0,-671.0,424.0,340.0,84.0,198.0,49.0,83.0,-23.0,17.0,20.0,-3.0,,0.0,6.0,60.0,-35.0,,,25.0,-92.0,-92.0,0.0,117.0,0.0,117.0,0.0,0.0,117.0,135.270833,110.270833,682.0,0.17,0.04,0.198344,691.0,0.17,0.04,0.198344,
10/02/2015,906.0,906.0,,-160.0,160.0,,746.0,0.0,-646.0,402.0,336.0,66.0,199.0,45.0,100.0,-13.0,17.0,19.0,-2.0,,0.0,-4.0,87.0,-34.0,,,53.0,-103.0,-103.0,0.0,156.0,0.0,156.0,0.0,0.0,156.0,138.05765,85.05765,682.0,0.23,0.08,0.202431,687.0,0.23,0.08,0.202431,
01/01/2016,909.0,909.0,,-150.0,150.0,,759.0,0.0,-613.0,376.0,308.0,68.0,174.0,63.0,146.0,-17.0,16.0,17.0,-1.0,,0.0,1.0,129.0,-15.0,,,114.0,-56.0,-56.0,0.0,170.0,0.0,170.0,0.0,0.0,170.0,159.70185,45.70185,665.0,0.26,0.17,0.240153,671.0,0.25,0.17,0.23811,
04/01/2016,873.0,849.0,24.0,-147.0,147.0,,726.0,0.0,-598.0,385.0,308.0,77.0,177.0,36.0,128.0,-12.0,15.0,19.0,-4.0,,0.0,-3.0,116.0,-1129.0,,,-1013.0,-3058.0,-3058.0,0.0,2045.0,0.0,2045.0,0.0,0.0,2045.0,97.1,1110.1,650.0,3.15,-1.56,0.149385,650.0,3.15,-1.56,0.147846,
07/01/2016,884.0,884.0,,-149.0,149.0,,735.0,0.0,-629.0,375.0,291.0,84.0,170.0,84.0,106.0,-9.0,22.0,27.0,-5.0,,0.0,-13.0,97.0,-31.0,,,66.0,-69.0,-69.0,0.0,135.0,0.0,135.0,0.0,0.0,135.0,124.897959,58.897959,613.0,0.22,0.11,0.203749,620.0,0.22,0.11,0.203749,
09/30/2016,979.0,979.0,,-210.0,210.0,,769.0,0.0,-781.0,483.0,338.0,145.0,200.0,98.0,-12.0,-38.0,48.0,52.0,-4.0,,0.0,-10.0,-50.0,-19.0,,,-69.0,75.0,75.0,0.0,-144.0,0.0,-144.0,0.0,0.0,-144.0,11.634375,80.634375,620.0,-0.23,-0.11,0.018765,620.0,-0.23,-0.11,0.018765,
12/30/2016,1041.0,1041.0,,-235.0,235.0,,806.0,0.0,-822.0,508.0,377.0,131.0,204.0,110.0,-16.0,-45.0,50.0,55.0,-5.0,,0.0,-5.0,-61.0,5.0,,,-56.0,-102.0,-102.0,0.0,46.0,0.0,46.0,0.0,0.0,46.0,47.450704,103.450704,620.0,0.07,-0.09,0.076533,620.0,0.07,-0.09,0.076533,
03/31/2017,1115.0,1115.0,,-259.0,259.0,,856.0,0.0,-1034.0,657.0,453.0,204.0,249.0,128.0,-178.0,-70.0,74.0,74.0,0.0,0.0,0.0,-4.0,-248.0,71.0,182.0,-208.0,-177.0,-34.0,-34.0,0.0,-143.0,0.0,-143.0,0.0,0.0,-143.0,319.477881,496.477881,619.0,-0.231018,-0.285945,0.516119,619.0,-0.231018,-0.285945,0.516119,
06/30/2017,1175.0,1175.0,,-257.0,257.0,,918.0,0.0,-962.0,582.0,433.0,149.0,233.0,147.0,-44.0,-90.0,78.0,84.0,-6.0,,0.0,12.0,-134.0,24.0,,,-110.0,23.0,23.0,0.0,-133.0,0.0,-133.0,0.0,0.0,-133.0,8.214286,118.214286,609.0,-0.22,-0.18,0.013488,609.0,-0.22,-0.18,0.013488,
09/29/2017,1240.0,1240.0,,-262.0,262.0,,978.0,0.0,-987.0,594.0,434.0,160.0,241.0,152.0,-9.0,-60.0,52.0,57.0,-5.0,7.0,0.0,1.0,-69.0,53.0,,,-16.0,-4.0,-4.0,0.0,-12.0,0.0,-12.0,0.0,0.0,-12.0,38.55,54.55,615.0,-0.02,-0.03,0.062683,615.0,-0.02,-0.03,0.058699,
12/29/2017,1209.0,1209.0,,-249.0,249.0,,960.0,0.0,-864.0,494.0,372.0,122.0,225.0,145.0,96.0,609.0,53.0,58.0,-5.0,5.0,,-667.0,705.0,606.0,,,1311.0,-31.0,-31.0,0.0,1342.0,0.0,1342.0,0.0,0.0,1342.0,183.548582,-1127.451418,619.0,2.17,2.12,0.296524,667.0,2.01,1.97,0.279668,
03/30/2018,1210.0,1210.0,,-264.0,264.0,,946.0,0.0,-940.0,497.0,354.0,143.0,257.0,186.0,6.0,-71.0,57.0,57.0,0.0,0.0,,14.0,-65.0,7.0,,,-58.0,1.0,1.0,0.0,-59.0,0.0,-59.0,0.0,0.0,-59.0,-1112.205934,-1054.205934,621.0,-0.1,-0.09839,-1.790992,621.0,-0.1,-0.09839,-1.795984,
06/29/2018,1156.0,1156.0,,-249.0,249.0,,907.0,0.0,-905.0,519.0,386.0,133.0,237.0,149.0,2.0,-71.0,45.0,52.0,-7.0,9.0,0.0,-9.0,-69.0,4.0,,,-65.0,-5.0,-5.0,0.0,-60.0,0.0,-60.0,0.0,0.0,-60.0,16.272778,81.272778,624.0,-0.1,-0.1,0.026078,624.0,-0.1,-0.1,0.026078,
09/28/2018,612.0,612.0,,-116.0,116.0,,496.0,0.0,-453.0,276.0,175.0,101.0,105.0,72.0,43.0,-75.0,41.0,52.0,-11.0,4.0,0.0,30.0,-32.0,-30.0,,,-62.0,-54.0,-54.0,0.0,-8.0,0.0,-8.0,0.0,0.0,-8.0,-17.368385,44.631615,630.0,-0.01,-0.1,-0.027569,630.0,-0.01,-0.1,-0.029156,
12/28/2018,615.0,615.0,,-110.0,110.0,,505.0,0.0,-443.0,264.0,166.0,98.0,110.0,69.0,62.0,-71.0,42.0,53.0,-11.0,3.0,,26.0,-9.0,-10.0,,,-19.0,-84.0,-84.0,0.0,65.0,0.0,65.0,0.0,0.0,65.0,24.203793,43.203793,637.0,0.1,-0.03,0.037997,637.0,0.1,-0.03,0.037824,
03/29/2019,617.0,617.0,,-124.0,124.0,,493.0,0.0,-421.0,268.0,175.0,93.0,98.0,55.0,72.0,-52.0,38.0,51.0,-13.0,5.0,,9.0,20.0,17.0,,,37.0,3.0,3.0,0.0,34.0,0.0,34.0,0.0,0.0,34.0,57.708333,20.708333,637.0,0.05,0.06,0.090594,662.0,0.05,0.06,0.090594,
07/05/2019,650.0,650.0,,-96.0,96.0,,554.0,0.0,-414.0,280.0,184.0,96.0,101.0,33.0,140.0,-48.0,39.0,49.0,-10.0,1.0,0.0,8.0,92.0,-54.0,,,38.0,12.0,12.0,0.0,26.0,0.0,26.0,0.0,0.0,26.0,54.759036,16.759036,619.0,0.04,0.06,0.088464,642.0,0.04,0.06,0.086104,
10/04/2019,608.0,608.0,,-100.0,100.0,,508.0,0.0,-405.0,281.0,189.0,92.0,86.0,38.0,103.0,-48.0,38.0,46.0,-8.0,1.0,0.0,9.0,55.0,-20.0,,,35.0,-750.0,-750.0,0.0,785.0,0.0,785.0,0.0,0.0,785.0,48.697407,13.697407,620.0,1.27,0.06,0.078544,644.0,1.22,0.05,0.071269,
01/03/2020,618.0,618.0,,-103.0,103.0,,515.0,0.0,-453.0,263.0,178.0,85.0,72.0,118.0,62.0,348.0,13.0,51.0,-38.0,5.0,,-366.0,410.0,-57.0,,,353.0,-2492.0,-2492.0,0.0,2845.0,0.0,2845.0,0.0,0.0,2845.0,98.348485,-254.651515,621.0,4.58,0.57,0.158371,647.0,4.4,0.55,0.156412,
04/03/2020,614.0,614.0,,-97.0,97.0,,517.0,0.0,-473.0,247.0,150.0,97.0,70.0,156.0,44.0,213.0,26.0,50.0,-24.0,0.0,,-239.0,257.0,-108.0,,,149.0,-82.0,-82.0,0.0,231.0,0.0,231.0,0.0,0.0,231.0,196.756757,47.756757,599.0,0.39,0.25,0.328475,639.0,0.36,0.23,0.304737,
07/03/2020,614.0,614.0,,-86.0,86.0,,528.0,0.0,-408.0,198.0,145.0,53.0,65.0,145.0,120.0,-21.0,38.0,40.0,-2.0,-1.0,,-16.0,99.0,50.0,,,149.0,31.0,31.0,0.0,118.0,0.0,118.0,0.0,0.0,118.0,174.389262,25.389262,590.0,0.2,0.25,0.295575,614.0,0.19,0.24,0.281351,
09/30/2020,620.5,,,,,,536.788345,,,,,,,,294.444,,,,,,,,256.667,,,,129.914,,,,,,129.914,,,129.914,197.273,,,0.215,0.215,0.329,,0.215,0.215,0.329,
12/31/2020,626.417,,,,,,542.82165135,,,,,,,,307.556,,,,,,,,270.667,,,,164.057,,,,,,164.057,,,164.057,208.818,,,0.298,0.298,0.354,,0.298,0.298,0.354,
