Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Unregulated Electric Revenue,Other Electric Revenue,Revenue from Gas,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2005,2110.182,1702.017,,,,26.855,0.0,381.31,-930.609,930.609,498.986,431.623,0.0,,1179.573,-868.565,,215.521,90.616,562.428,311.008,-39.021,,,12.602,,111.474,107.266,-7.277,11.485,-59.851,271.987,-92.242,179.745,1.366,,,178.379,0.0,178.379,-6.383,0.0,171.996,171.996,,214.128023,0.8,0.81,0.81,218.633202,0.79,0.8,0.8,
06/30/2005,2445.391,2044.666,,,,12.532,0.0,388.193,-1027.922,1027.922,419.36,608.562,,,1417.469,-901.895,,204.42,95.016,602.459,515.574,-68.366,,,10.918,,113.06,105.781,-5.996,13.275,-33.776,447.208,-151.849,295.359,2.811,,,292.548,0.0,292.548,-6.398,0.0,286.15,286.15,,211.134467,1.36,1.37,1.37,215.568534,1.33,1.34,1.34,
09/30/2005,2898.258,2490.265,,,,12.343,0.0,395.65,-1355.859,1355.859,607.307,748.552,0.0,,1542.399,-888.059,0.0,217.215,98.717,572.127,654.34,-68.764,,,5.894,,123.264,111.101,-6.516,18.679,-48.606,585.576,-222.08,363.496,7.108,,,356.388,0.0,356.388,-6.436,0.0,349.952,349.952,,207.906762,1.68,1.71,1.71,212.335619,1.65,1.68,1.68,
12/31/2005,2652.416,2209.882,,,,25.93,0.0,416.604,-1382.872,1382.872,650.362,732.51,0.0,,1269.544,-958.477,0.0,219.221,98.172,641.084,311.067,-88.002,,,16.322,,127.806,116.186,-9.587,21.207,-23.482,223.065,-93.113,129.952,33.509,,,96.443,0.0,96.443,-6.21,0.0,90.233,90.233,,207.496,0.43,0.59,0.59,211.267,0.43,0.59,0.59,
03/31/2006,2568.031,2092.933,,,,37.415,0.0,437.683,-1301.541,1301.541,840.171,461.37,0.0,,1266.49,-871.727,,205.388,103.338,563.001,394.763,-72.028,,,15.459,,128.697,120.481,-9.045,17.261,-41.21,322.735,-118.83,203.905,2.239,,,201.666,0.0,201.666,-8.038,0.0,193.628,193.628,,207.732341,0.93,0.94,0.91,211.374512,0.92,0.93,0.9,
06/30/2006,2628.502,2177.71,,,,13.612,0.0,437.18,-1239.027,1239.027,661.619,577.408,,,1389.475,-902.182,,217.943,91.13,593.109,487.293,-87.935,,,8.908,,132.5,122.67,-5.405,15.235,-35.657,399.358,-122.901,276.457,-13.119,,,289.576,0.0,289.576,-7.774,0.0,281.802,281.802,,207.982485,1.35,1.29,1.24,211.557985,1.33,1.27,1.22,
09/30/2006,3254.719,2761.124,,,,12.495,0.0,481.1,-1595.335,1595.335,987.558,607.777,0.0,,1659.384,-1014.976,0.0,232.042,133.527,649.407,644.408,-45.227,,,7.721,,136.404,125.907,-4.538,15.035,-83.456,599.181,-202.437,396.744,1.05,,,395.694,0.0,395.694,-6.811,0.0,388.883,388.883,,208.382863,1.87,1.87,1.84,212.40477,1.83,1.83,1.8,
12/31/2006,2480.905,2031.364,,,,20.708,0.0,428.833,-1146.407,1146.407,654.725,491.682,,,1334.498,-1055.603,,232.419,100.567,722.617,278.895,3.753,,,7.806,,152.421,129.393,-4.943,27.971,-148.368,282.648,1.126,283.774,10.326,,,273.448,0.0,273.448,-5.16,0.0,268.288,268.288,,205.741365,1.3,1.35,0.82,210.615114,1.27,1.32,0.79,
03/31/2007,2694.06,2111.46,,,,84.951,0.0,497.649,-1231.651,1231.651,787.412,444.239,,,1462.409,-1023.815,,232.41,122.683,668.722,438.594,-74.113,,,17.258,,144.785,123.099,-10.529,32.215,-53.414,364.481,-146.065,218.416,0.0,,,218.416,0.0,218.416,-6.221,0.0,212.195,212.195,,200.549935,1.06,1.06,1.05,206.13344,1.03,1.03,1.02,
06/30/2007,2769.352,2194.644,,,,42.909,0.0,531.799,-1196.602,1196.602,595.602,601.0,,,1572.75,-1094.71,,238.653,116.348,739.709,478.04,-97.799,,,7.459,,153.224,124.057,-4.386,33.553,-47.966,380.241,-106.451,273.79,0.0,,,273.79,0.0,273.79,-6.188,0.0,267.602,267.602,,196.97914,1.36,1.36,1.36,203.423646,1.32,1.32,1.32,
09/30/2007,3289.087,2646.546,,,,30.154,,612.387,-1329.905,1329.905,809.283,520.622,,,1959.182,-1148.85,,239.064,129.123,780.663,810.332,-111.958,,,9.367,,180.408,133.165,-5.26,52.503,-59.083,698.374,-230.84,467.534,,,,467.534,,467.534,-6.375,0.0,461.159,461.159,,194.864359,2.37,2.37,2.37,200.532942,2.3,2.3,2.3,
12/31/2007,2731.9,2093.654,,,,48.058,0.0,590.188,-1163.626,1163.626,742.536,421.09,,,1568.274,-1238.873,,253.585,120.905,864.383,329.401,-68.127,,,8.658,,128.634,125.768,-4.857,37.723,-51.849,231.274,-31.06,200.214,0.0,,,200.214,0.0,200.214,-6.321,0.0,193.893,193.893,,193.9892,1.0,1.0,1.16,200.9397,0.96,0.96,1.12,
03/31/2008,2864.734,2046.227,,,,89.395,0.0,729.112,-1161.143,1161.143,540.501,620.642,,,1703.591,-1097.358,,244.985,108.571,743.802,606.233,-99.483,,,9.286,,150.566,123.144,-5.116,32.538,-41.797,506.75,-193.003,313.747,0.0,,,313.747,0.0,313.747,-4.998,0.0,308.749,308.749,,192.639605,1.6,1.6,1.6,198.300041,1.56,1.56,1.56,
06/30/2008,3264.271,2524.222,,,,53.985,0.0,686.064,-1475.039,1475.039,726.836,748.203,,,1789.232,-1221.123,,247.977,125.942,847.204,568.109,-109.168,,,9.085,,142.996,119.903,-4.937,28.03,-24.743,458.941,-183.012,275.929,0.0,,,275.929,0.0,275.929,-4.975,0.0,270.954,270.954,,191.326928,1.42,1.42,1.51,197.864459,1.37,1.37,1.46,
09/30/2008,3963.884,3209.0,,,,41.981,0.0,712.903,-2034.282,2034.282,1270.16,764.122,,,1929.602,-1177.51,,263.656,140.819,773.035,752.092,-108.566,,,10.411,,156.036,128.746,-5.939,33.229,-37.059,643.526,-168.239,475.287,0.0,,,475.287,0.0,475.287,-4.998,0.0,470.289,470.289,,190.379009,2.47,2.47,2.56,194.96083,2.41,2.41,2.5,
12/31/2008,3000.867,2293.71,,,,56.495,0.0,650.662,-1398.499,1398.499,1040.267,358.232,,,1602.368,-1245.635,,274.243,121.62,849.772,356.733,-122.418,,,15.74,,159.325,129.106,-9.274,39.493,-21.167,234.315,-58.744,175.571,0.0,,,175.571,0.0,175.571,-4.997,0.0,170.574,170.574,,189.379904,0.9,0.9,1.0,192.242637,0.89,0.89,0.99,
03/31/2009,2789.112,2026.916,1917.0,74.0,35.916,74.049,0.0,688.147,-1169.587,1169.587,846.332,323.255,,0.0,1619.525,-1112.998,,257.852,134.397,720.749,506.527,-103.148,74.112,-63.334,16.947,46.387,137.446,127.965,-9.812,19.293,29.036,403.379,-163.046,240.333,0.0,0.0,0.0,240.333,0.0,240.333,-4.998,0.0,235.335,251.072,15.737,192.593601,1.22,1.22,1.303636,198.058002,1.2,1.2,1.279457,
06/30/2009,2520.789,1918.446,1702.0,65.0,151.446,28.834,0.0,573.509,-843.99,843.99,521.071,322.919,,0.0,1676.799,-1202.303,,260.689,122.401,819.213,474.496,-152.044,69.487,-74.674,15.782,58.892,144.161,125.157,-8.483,27.487,82.557,322.452,-90.641,231.811,0.0,0.0,0.0,231.811,0.0,231.811,-4.998,0.0,226.813,296.016,69.203,196.105002,1.16,1.16,1.509477,198.243169,1.14,1.14,1.489081,
09/30/2009,2937.095,2195.461,2103.0,58.0,34.461,24.03,0.0,717.604,-947.437,947.437,559.129,388.308,,0.0,1989.658,-1189.354,,280.641,128.851,779.862,800.304,-59.723,65.005,-79.5,14.77,64.73,144.505,130.132,-8.252,22.625,-5.282,740.581,-280.414,460.167,0.0,0.0,0.0,460.167,0.0,460.167,-4.998,0.0,455.169,455.626,0.457,193.424904,2.35,2.35,2.355571,195.875241,2.32,2.32,2.322333,
12/31/2009,2498.654,1739.193,1662.0,9.0,68.193,45.298,0.0,714.163,-742.86,742.86,382.139,360.721,,0.0,1755.794,-1252.595,,283.592,118.211,850.792,503.199,-85.82,65.634,-78.697,12.046,66.651,144.331,151.019,-6.688,,20.186,417.379,-98.639,318.74,0.0,0.0,0.0,318.74,0.0,318.74,-4.965,0.0,313.775,314.478,0.703,188.996969,1.66,1.66,1.663931,191.255405,1.64,1.64,1.643676,
03/31/2010,2759.347,2006.931,1915.0,83.0,8.931,96.027,0.0,656.389,-1033.571,1033.571,558.668,474.903,,0.0,1725.776,-1249.062,,269.204,135.412,844.446,476.714,-110.215,109.693,-61.505,13.296,48.209,171.198,166.932,-8.001,12.267,0.522,366.499,-147.685,218.814,0.0,0.0,0.0,218.814,0.0,218.814,-5.015,0.0,213.799,213.799,0.0,189.202684,1.13,1.13,1.13,191.283703,1.12,1.12,1.12,
06/30/2010,2862.95,2214.108,1908.0,62.0,244.108,31.136,0.0,617.706,-1048.004,1048.004,631.546,416.458,,0.0,1814.946,-1188.705,,255.567,126.968,806.17,626.241,-102.051,84.434,-53.422,17.63,35.792,137.856,127.302,-10.323,20.877,17.617,524.19,-203.907,320.283,0.0,0.0,0.0,320.283,0.0,320.283,-5.017,0.0,315.266,319.166,3.9,188.77624,1.67,1.67,1.690711,190.717958,1.65,1.65,1.670449,
09/30/2010,3332.176,2638.752,2470.0,71.0,97.752,27.263,0.0,666.161,-1233.557,1233.557,748.863,484.694,,0.0,2098.619,-1327.977,,264.621,138.217,925.139,770.642,-88.105,73.151,-53.975,15.064,38.911,127.126,126.078,-8.949,9.997,14.954,682.537,-184.636,497.901,0.0,0.0,0.0,497.901,0.0,497.901,-5.015,0.0,492.886,493.092,0.206,185.962431,2.65,2.65,2.651568,187.777172,2.62,2.62,2.621097,
12/31/2010,2533.104,1880.845,1818.0,62.845,,43.232,0.0,609.027,-862.866,862.866,579.505,283.361,,0.0,1670.238,-1276.458,,280.502,133.702,862.254,393.78,-79.461,63.265,-75.722,13.391,62.331,138.987,146.692,-7.705,,16.196,314.319,-81.012,233.307,0.0,0.0,0.0,233.307,0.0,233.307,-5.015,0.0,228.292,184.242,-44.05,180.199914,1.27,1.27,1.022431,181.577475,1.26,1.26,1.017404,
03/31/2011,2541.208,1865.899,1775.0,64.0,26.899,71.123,0.0,604.186,-870.311,870.311,507.693,362.618,,0.0,1670.897,-1160.006,,264.885,125.234,769.887,510.891,-92.963,83.564,-44.036,17.289,26.747,127.6,136.134,-8.534,,9.399,417.928,-164.25,253.678,0.0,0.0,0.0,253.678,0.0,253.678,-5.015,0.0,248.663,248.663,0.0,178.834342,1.39,1.39,1.39,180.08383,1.38,1.38,1.38,
06/30/2011,2803.279,2212.038,1976.0,64.0,172.038,28.891,0.0,562.35,-1014.56,1014.56,563.333,451.227,,0.0,1788.719,-1229.981,,264.206,129.215,836.56,558.738,-87.187,70.225,-56.674,20.753,35.921,126.899,136.049,-9.15,,16.962,471.551,-150.953,320.598,0.0,0.0,0.0,320.598,0.0,320.598,-5.015,0.0,315.583,315.583,0.0,177.80889,1.77,1.77,1.77,178.92518,1.76,1.76,1.76,
09/30/2011,3395.553,2733.601,2646.0,70.0,17.601,26.439,0.0,635.513,-1325.317,1325.317,849.982,475.335,,0.0,2070.236,-1469.327,,283.581,152.044,1033.702,600.909,-86.971,72.834,-54.754,21.516,33.238,127.588,137.301,-9.713,,14.137,513.938,119.131,633.069,0.0,0.0,0.0,633.069,0.0,633.069,-5.015,0.0,628.054,405.054,-223.0,176.950469,3.55,3.55,2.289081,177.72302,3.53,3.53,2.275239,
12/31/2011,2489.032,1861.98,1817.0,18.0,26.98,39.366,0.0,587.686,-847.494,847.494,571.707,275.787,,0.0,1641.538,-1298.843,,289.531,129.533,879.779,342.695,-92.478,73.705,-57.835,24.747,33.088,131.54,142.036,-10.496,,18.773,250.217,-90.19,160.027,0.0,0.0,0.0,160.027,0.0,160.027,-5.887,0.0,154.14,154.14,0.0,176.161769,0.87,0.87,0.87,177.08257,0.87,0.87,0.87,
03/31/2012,2383.659,1784.841,1710.0,39.0,35.841,46.008,0.0,552.81,-823.803,823.803,538.837,284.966,,0.0,1559.856,-1616.713,,280.215,137.17,1199.328,-56.857,-90.045,72.055,-65.299,24.307,40.992,137.354,146.745,-9.391,,17.99,-146.902,0.162,-146.74,0.0,0.0,0.0,-146.74,0.0,-146.74,-4.943,0.0,-151.683,71.817,223.5,176.865363,-0.86,-0.86,0.406055,177.388045,-0.86,-0.86,0.39995,
06/30/2012,2518.6,1934.55,1753.0,21.0,160.55,23.879,0.0,560.171,-782.455,782.455,437.157,345.298,,0.0,1736.145,-1393.161,,274.755,138.111,980.295,342.984,-94.602,81.566,-57.567,28.282,29.285,139.133,149.616,-10.483,,13.036,248.382,122.201,370.583,0.0,0.0,0.0,370.583,0.0,370.583,-5.582,0.0,365.001,365.001,0.0,177.166519,2.06,2.06,2.06,177.565351,2.06,2.06,2.06,
09/30/2012,2963.56,2320.36,2236.0,45.0,39.36,23.557,0.0,619.643,-932.822,932.822,596.27,336.552,,0.0,2030.738,-1339.886,,281.74,149.049,909.097,690.852,-115.679,104.911,-42.886,18.396,24.49,147.797,155.8,-8.003,,10.768,575.173,-232.503,342.67,0.0,0.0,0.0,342.67,0.0,342.67,-5.582,0.0,337.088,337.088,0.0,177.517846,1.9,1.9,1.9,177.975075,1.89,1.89,1.89,
12/31/2012,2436.26,1830.897,1729.0,74.0,27.897,37.392,0.0,567.971,-753.555,753.555,464.571,288.984,,0.0,1682.705,-1358.503,,307.874,132.969,917.66,324.202,-101.637,90.216,-54.783,21.773,33.01,144.999,154.434,-9.435,,11.421,222.565,79.285,301.85,0.0,0.0,0.0,301.85,0.0,301.85,-5.582,0.0,296.268,296.268,0.0,177.742807,1.67,1.67,1.67,178.042364,1.66,1.66,1.66,
03/31/2013,2608.874,1949.28,1870.0,52.0,27.28,53.321,0.0,606.273,-883.462,883.462,510.333,373.129,,0.0,1725.412,-1331.367,,300.876,151.095,879.396,394.045,-110.527,96.904,-51.057,12.751,38.306,147.961,153.149,-5.188,,13.623,283.518,-116.536,166.982,0.0,0.0,0.0,166.982,0.0,166.982,-5.582,0.0,161.4,161.4,0.0,178.027961,0.91,0.91,0.91,178.413287,0.9,0.9,0.9,
06/30/2013,2738.208,2177.21,1954.0,47.0,176.21,33.881,0.0,527.117,-975.352,975.352,489.608,485.744,,0.0,1762.856,-1416.344,,297.516,144.888,973.94,346.512,-105.344,92.187,-56.79,16.249,40.541,148.977,155.768,-6.791,,13.157,241.168,-73.113,168.055,0.0,0.0,0.0,168.055,0.0,168.055,-4.332,0.0,163.723,163.723,0.0,178.196525,0.92,0.92,0.92,178.614383,0.92,0.92,0.92,
09/30/2013,3351.959,2704.8,2593.0,46.0,65.8,26.113,0.0,621.046,-1210.799,1210.799,818.254,392.545,,0.0,2141.16,-1752.266,,325.149,156.95,1270.167,388.894,-120.159,109.945,-41.106,17.676,23.43,151.051,157.504,-6.453,,10.214,268.735,-24.553,244.182,0.0,0.0,0.0,244.182,0.0,244.182,-4.332,0.0,239.85,423.55,183.7,178.283721,1.35,1.35,2.375708,178.65221,1.34,1.34,2.368255,
12/31/2013,2691.906,2111.07,2017.0,65.0,29.07,41.039,0.0,539.797,-930.538,930.538,627.624,302.914,,0.0,1761.368,-1535.715,,337.503,147.416,1050.796,225.653,-62.521,39.645,-116.401,19.378,97.023,156.046,163.114,-7.068,,22.876,163.132,-11.78,151.352,0.0,0.0,0.0,151.352,0.0,151.352,-4.423,0.0,146.929,179.329,32.4,178.332416,0.82,0.82,1.005588,178.751436,0.82,0.82,1.001257,
03/31/2014,3208.843,2226.463,2089.0,119.0,18.463,78.22,0.0,904.16,-1118.456,1118.456,543.829,574.627,,0.0,2090.387,-1350.51,,328.724,154.468,867.318,739.877,-116.858,105.154,-50.377,15.129,35.248,155.531,162.551,-7.02,,11.704,623.019,-216.966,406.053,0.0,0.0,0.0,406.053,0.0,406.053,-4.879,0.0,401.174,407.774,6.6,178.797829,2.24,2.24,2.280643,179.055967,2.24,2.24,2.27686,
06/30/2014,2996.65,2373.842,2157.0,53.0,163.842,35.469,0.0,587.339,-1121.979,1121.979,604.081,517.898,,0.0,1874.671,-1420.194,,331.742,152.736,935.716,454.477,-131.453,116.778,-39.033,14.788,24.245,155.811,164.327,-8.516,,14.675,323.024,-128.743,194.281,0.0,0.0,0.0,194.281,0.0,194.281,-4.898,0.0,189.383,196.883,7.5,179.354103,1.06,1.06,1.097733,180.045432,1.05,1.05,1.091656,
09/30/2014,3458.11,2824.055,2679.0,66.0,79.055,28.039,0.0,606.016,-1324.007,1324.007,858.901,465.106,,0.0,2134.103,-1641.244,,332.079,159.735,1149.43,492.859,-96.178,89.534,-66.284,16.737,49.547,155.818,164.482,-8.664,,6.644,396.681,-161.765,234.916,0.0,0.0,0.0,234.916,0.0,234.916,-4.879,0.0,230.037,410.82975,180.79275,179.610067,1.28,1.28,2.287343,180.527116,1.27,1.27,2.271471,
12/31/2014,2831.318,2167.542,2033.0,92.0,42.542,40.067,0.0,623.709,-983.53,983.53,625.747,357.783,,0.0,1847.788,-1528.114,,326.093,137.667,1064.354,319.674,-112.544,103.553,-56.794,18.148,38.646,160.347,169.724,-9.377,,8.991,207.13,-82.124,125.006,0.0,0.0,0.0,125.006,0.0,125.006,-4.879,0.0,120.127,145.807,25.68,180.245555,0.67,0.67,0.808935,181.603441,0.66,0.66,0.801407,
03/31/2015,2920.09,2217.989,2093.0,60.0,64.989,59.511,0.0,642.59,-972.476,972.476,630.453,342.023,,0.0,1947.614,-1404.845,,331.986,157.523,915.336,542.769,-89.369,80.349,-79.871,11.738,68.133,160.22,166.337,-6.117,,9.02,453.4,-150.471,302.929,0.0,0.0,0.0,302.929,0.0,302.929,-4.879,0.0,298.05,302.65,4.6,179.658981,1.66,1.66,1.68458,180.480523,1.65,1.65,1.675488,
06/30/2015,2713.231,2246.148,1976.0,86.0,184.148,27.777,0.0,439.306,-872.631,872.631,549.702,322.929,,0.0,1840.6,-1463.217,,340.354,156.378,966.485,377.383,-123.88,108.137,-51.679,11.974,39.705,159.816,165.86,-6.044,,15.743,253.503,-99.781,153.722,0.0,0.0,0.0,153.722,0.0,153.722,-4.879,0.0,148.843,149.943,1.1,179.521276,0.83,0.83,0.835238,180.119837,0.83,0.83,0.835238,
09/30/2015,3371.406,2825.143,2690.0,67.0,68.143,24.517,0.0,521.746,-1189.233,1189.233,739.449,449.784,,0.0,2182.173,-3147.189,,334.841,158.134,2654.214,-965.016,-120.882,110.877,-53.183,14.129,39.054,164.06,171.349,-7.289,,10.005,-1085.898,367.665,-718.233,0.0,0.0,0.0,-718.233,0.0,-718.233,-4.794,0.0,-723.027,340.673,1063.7,179.151832,-4.04,-4.04,1.901588,179.151832,-4.04,-4.04,1.897422,
12/31/2015,2508.523,2019.398,1960.0,36.0,23.398,30.941,0.0,458.184,-808.635,808.635,532.565,276.07,,0.0,1699.888,-1954.188,,330.095,147.386,1476.707,-254.3,-166.366,105.137,-54.236,14.067,40.169,159.373,166.55,-7.177,,61.229,-420.666,525.515,104.849,0.0,0.0,0.0,104.849,0.0,104.849,-5.276,0.0,99.573,282.503518,182.930518,178.387574,0.56,0.56,1.58365,179.069948,0.56,0.56,1.581559,
03/31/2016,2609.852,2042.16,1893.0,55.0,94.16,45.613,0.0,522.079,-767.29,767.29,504.967,262.323,,0.0,1842.562,-1344.344,,334.273,149.778,860.293,498.218,-123.031,112.444,-51.685,18.932,32.753,164.129,173.811,-9.682,,10.587,375.187,-139.945,235.242,0.0,0.0,0.0,235.242,0.0,235.242,-5.276,0.0,229.966,242.494347,12.528347,178.578536,1.29,1.29,1.357914,178.97638,1.28,1.28,1.35,
06/30/2016,2462.562,2093.331,1813.0,72.0,208.331,25.121,0.0,344.11,-624.137,624.137,381.465,242.672,,0.0,1838.425,-1396.167,,335.668,149.249,911.25,442.258,-118.641,110.264,-60.235,13.86,46.375,170.499,177.631,-7.132,,8.377,323.617,248.973,572.59,0.0,0.0,0.0,572.59,0.0,572.59,-5.276,0.0,567.314,557.714,-9.6,178.808149,3.17,3.17,3.119064,179.503582,3.16,3.16,3.106519,
09/30/2016,3124.703,2624.562,2458.0,67.0,99.562,24.796,0.0,475.345,-836.097,836.097,460.99,375.107,,0.0,2288.606,-1516.546,,340.399,149.076,1027.071,772.06,-120.95,114.21,-52.985,15.451,37.534,167.195,174.902,-7.707,,6.74,651.11,-257.906,393.204,0.0,0.0,0.0,393.204,0.0,393.204,-5.034,0.0,388.17,415.67,27.5,179.023351,2.17,2.17,2.321876,179.990888,2.16,2.16,2.312786,
12/31/2016,2648.528,2106.604,2030.0,42.0,34.604,33.819,0.0,508.105,-802.202,802.202,461.778,340.424,,0.0,1846.326,-4445.328,,336.848,144.399,3964.081,-2599.002,-132.675,116.761,-47.785,19.32,28.465,164.546,174.201,-9.655,,15.914,-2731.677,966.138,-1765.539,0.0,0.0,0.0,-1765.539,0.0,-1765.539,-3.529,0.0,-1769.068,55.532,1824.6,179.128425,-9.88,-9.88,0.310012,179.128425,-9.88,-9.88,0.305988,
03/31/2017,2588.458,1991.74,1859.0,78.0,54.74,43.351,0.0,553.367,-775.334,775.334,417.566,357.768,,0.0,1813.124,-1617.631,,347.265,156.353,1114.013,195.493,-101.679,86.49,-75.557,19.008,56.549,162.047,171.089,-9.042,,15.189,93.814,-7.763,86.051,0.0,0.0,0.0,86.051,0.0,86.051,-3.446,0.0,82.605,294.46915,211.86415,179.335063,0.46,0.46,1.642005,179.842053,0.46,0.46,1.638057,
06/30/2017,2618.55,2271.22,2060.0,46.0,165.22,30.075,0.0,317.255,-812.444,812.444,395.947,416.497,,0.0,1806.106,-1637.267,,350.328,153.264,1133.675,168.839,-92.583,60.381,-102.473,22.376,80.097,162.854,173.377,-10.523,,32.202,76.256,337.112,413.368,0.0,0.0,0.0,413.368,0.0,413.368,-3.446,0.0,409.922,561.74315,151.82115,179.475346,2.28,2.28,3.129918,180.234694,2.27,2.27,3.112353,
09/30/2017,3243.628,2793.798,2611.0,78.0,104.798,26.585,0.0,423.245,-1021.09,1021.09,612.95,408.14,,0.0,2222.538,-1463.535,,354.739,159.474,949.322,759.003,-115.564,84.229,-82.67,24.338,58.332,166.899,178.391,-11.492,,31.335,643.439,-241.795,401.644,0.0,0.0,0.0,401.644,0.0,401.644,-3.446,0.0,398.198,438.419,40.221,179.563819,2.22,2.22,2.441578,180.464069,2.21,2.21,2.432875,
12/31/2017,2623.845,2222.137,2120.0,51.0,51.137,38.845,0.0,362.863,-810.673,810.673,565.127,245.546,,0.0,1813.172,-1576.1,,337.647,148.466,1089.987,237.072,-82.658,47.959,-122.585,29.366,93.219,170.544,184.356,-13.812,,34.699,154.414,-630.125,-475.711,0.0,0.0,0.0,-475.711,0.0,-475.711,-3.403,0.0,-479.114,187.674,666.788,180.303505,-2.66,-2.66,1.040878,180.303505,-2.66,-2.66,1.038142,
03/31/2018,2723.881,2248.262,2142.0,69.0,37.262,56.695,0.0,418.924,-839.319,839.319,443.296,396.023,,0.0,1884.562,-1548.898,,347.065,165.218,1036.615,335.664,-155.801,124.445,-45.213,28.343,16.87,169.658,182.923,-13.265,,31.356,179.863,-43.663,136.2,0.0,0.0,0.0,136.2,0.0,136.2,-3.439,0.0,132.761,401.30096,268.53996,180.707575,0.73,0.73,2.22072,181.431968,0.73,0.73,2.210114,
06/30/2018,2668.77,2330.225,2033.0,69.0,228.225,29.943,0.0,308.602,-882.836,882.836,465.802,417.034,,0.0,1785.934,-1694.337,,350.485,158.547,1185.305,91.597,-123.333,74.842,-102.804,31.67,71.134,177.646,192.314,-14.668,,48.491,-31.736,280.596,248.86,0.0,0.0,0.0,248.86,0.0,248.86,-3.439,0.0,245.421,522.44319,277.02219,180.823203,1.36,1.36,2.889249,182.98263,1.34,1.34,2.853926,
09/30/2018,3104.319,2697.887,2577.0,76.0,44.887,26.352,0.0,380.08,-1168.649,1168.649,729.269,439.38,,0.0,1935.67,-1664.635,,324.628,161.916,1178.091,271.035,-14.223,-29.368,-209.435,32.354,177.081,180.067,195.311,-15.244,,43.591,256.812,283.006,539.818,0.0,0.0,0.0,539.818,0.0,539.818,-3.439,0.0,536.379,883.35885,346.97985,181.002303,2.96,2.96,4.880374,183.664583,2.92,2.92,4.809204,
12/31/2018,2512.482,2107.738,1967.412,84.583,55.743,43.446,0.0,361.298,-915.788,915.788,509.426,406.362,,0.0,1596.694,-1825.625,,347.343,156.27,1322.012,-228.931,-350.28,343.966,-37.235,37.235,,381.201,197.775,-17.797,201.223,6.314,-579.211,516.889,-62.322,0.0,0.0,0.0,-62.322,0.0,-62.322,-3.577,0.0,-65.899,111.16981,177.06881,183.083673,-0.36,-0.36,0.607208,183.083673,-0.36,-0.36,0.607147,
03/31/2019,2609.584,2121.024,2011.0,84.0,26.024,54.948,0.0,433.612,-817.837,817.837,478.33,339.507,,0.0,1791.747,-1508.493,,357.274,158.575,992.644,283.254,18.163,-82.821,-266.365,38.216,228.149,183.544,200.993,-17.449,,64.658,301.417,-42.771,258.646,0.0,0.0,0.0,258.646,0.0,258.646,-4.109,0.0,254.537,531.827,277.29,189.575187,1.34,1.34,2.805362,192.234191,1.32,1.32,2.762459,
06/30/2019,2666.209,2345.727,2065.0,75.0,205.727,30.699,0.0,289.783,-813.184,813.184,467.323,345.861,,0.0,1853.025,-1514.25,,363.496,163.408,987.346,338.775,-96.784,50.914,-133.387,37.169,96.218,184.301,201.112,-16.811,,45.87,241.991,-1.458,240.533,0.0,0.0,0.0,240.533,0.0,240.533,-4.109,0.0,236.424,473.75501,237.33101,193.019269,1.22,1.22,2.454444,194.238315,1.22,1.22,2.441855,
09/30/2019,3140.575,2812.934,2625.0,63.0,124.934,27.269,0.0,300.372,-913.278,913.278,596.939,316.339,,0.0,2227.297,-1707.368,,379.219,165.731,1162.418,519.929,-121.269,71.183,-115.456,33.161,82.295,186.639,201.412,-14.773,,50.086,398.66,-29.201,369.459,0.0,0.0,0.0,369.459,0.0,369.459,-4.219,0.0,365.24,696.31794,331.07794,198.932387,1.84,1.84,3.500274,200.492935,1.82,1.82,3.47132,
12/31/2019,2462.306,2150.296,2076.923,62.888,10.485,41.037,0.0,270.973,-678.199,678.199,487.046,191.153,,0.0,1784.107,-1535.567,,380.026,156.031,999.51,248.54,-102.19,10.265,-177.677,36.428,141.249,187.942,203.865,-15.923,,91.925,146.35,243.255,389.605,0.0,0.0,0.0,389.605,0.0,389.605,-4.58,0.0,385.025,546.995,161.97,199.11074,1.93,1.93,2.74719,200.909656,1.92,1.92,2.726183,
