Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,5862.609,813.051,384.709,428.342,540.103,540.103,,,28.653,28.653,0.0,0.0,0.0,199.167,,,,,1580.974,3275.495,4675.332,-1399.837,439.462,,439.462,566.678,327.225,327.225,0.0,,239.453,4281.635,,211.6,211.6,,,,804.55,804.55,0.0,0.0,,,183.166,,,183.166,1199.316,1201.686,1201.686,0.0,0.0,,532.214,,,,532.214,1733.9,2933.216,0.0,1358.524,,,,1422.64,148.229,2929.393,0.0,2929.393,5862.609,
03/31/2005,6188.227,1008.481,462.925,545.556,646.598,646.598,,,31.984,31.984,0.0,0.0,0.0,105.358,,,,,1792.421,3358.068,,,545.975,,,491.763,331.251,331.251,0.0,,160.512,4395.806,,227.125,227.125,,,,809.562,809.562,0.0,0.0,,,203.992,,,203.992,1240.679,1196.389,1196.389,0.0,0.0,,532.728,,,,532.728,1729.117,2969.796,0.0,1537.074,,,0.0,1550.054,131.303,3218.431,0.0,3218.431,6188.227,
06/30/2005,6308.592,1061.288,567.949,493.339,619.33,619.33,,,36.163,36.163,0.0,0.0,0.0,116.434,,,,,1833.215,3460.599,,,518.07,,,496.708,331.635,331.635,0.0,,165.073,4475.377,,227.406,227.406,,,,814.607,814.607,0.0,0.0,,,199.517,,,199.517,1241.53,1203.409,1203.409,0.0,0.0,,573.044,,,,573.044,1776.453,3017.983,0.0,1551.81,,,0.0,1616.05,122.749,3290.609,0.0,3290.609,6308.592,
09/30/2005,6702.334,1431.589,575.568,856.021,734.982,734.982,,,42.676,42.676,0.0,0.0,0.0,158.846,,,,,2368.093,3622.732,,,208.269,,,503.24,342.116,342.116,0.0,,161.124,4334.241,,270.311,270.311,,,,819.682,819.682,0.0,0.0,,,212.757,,,212.757,1302.75,1197.81,1197.81,0.0,0.0,,635.622,,,,635.622,1833.432,3136.182,0.0,1584.582,,,0.0,1794.907,186.663,3566.152,0.0,3566.152,6702.334,
12/31/2005,7230.407,1423.525,565.001,858.524,822.104,822.104,,,51.292,51.292,0.0,0.0,0.0,320.387,,,,,2617.308,3886.924,5582.194,-1695.27,222.802,,,503.373,341.939,341.939,0.0,,161.434,4613.099,,336.589,336.589,,,,767.912,767.912,0.0,0.0,,,247.955,,,247.955,1352.456,1251.751,1251.751,0.0,0.0,,868.06,,,,868.06,2119.811,3472.267,0.0,1591.283,,,0.0,1989.526,177.331,3758.14,0.0,3758.14,7230.407,
03/31/2006,6690.539,474.856,293.302,181.554,949.524,949.524,,,58.238,,,,58.238,273.452,,,,,1756.07,4156.554,,,250.413,,,527.502,359.955,359.955,0.0,,167.547,4934.469,,390.029,390.029,,,,,0.0,0.0,0.0,,,298.936,,,298.936,688.965,1252.384,1252.384,0.0,0.0,,936.04,,,,936.04,2188.424,2877.389,,1561.254,,,,2056.063,195.833,3813.15,,3813.15,6690.539,
06/30/2006,8591.135,1659.088,1419.26,239.828,1007.878,1007.878,,,70.756,70.756,,,,299.979,,,,,3037.701,4563.893,,,349.406,,,640.135,370.31,370.31,0.0,,269.825,5553.434,,386.052,386.052,,,,0.0,0.0,0.0,0.0,,,323.454,,,323.454,709.506,4002.963,4002.963,0.0,0.0,,802.807,,,,802.807,4805.77,5515.276,0.0,1572.887,,,-681.745,1942.833,241.884,3075.859,0.0,3075.859,8591.135,
09/30/2006,8928.828,1273.422,360.206,913.216,1098.818,1098.818,,,98.769,,,,,319.654,,,,,2790.663,4975.081,,,491.404,,,671.68,369.978,369.978,0.0,,301.702,6138.165,,417.026,417.026,,,,0.0,0.0,0.0,0.0,,,330.148,,,330.148,747.174,4003.545,4003.545,0.0,0.0,,894.977,,,,894.977,4898.522,5645.696,0.0,1587.674,,,-772.554,2235.583,232.429,3283.132,0.0,3283.132,8928.828,
12/31/2006,9142.303,1140.016,700.549,439.467,1109.738,1109.738,,,100.487,,,,,154.615,,,,,2504.856,5410.101,7433.59,-2023.489,513.269,,,714.077,362.269,362.269,0.0,,351.808,6637.447,,459.179,459.179,,,,0.0,0.0,0.0,0.0,,,395.181,,,395.181,854.36,4004.074,4004.074,0.0,0.0,,747.216,,,,747.216,4751.29,5605.65,0.0,1637.503,,,-775.484,2473.373,201.261,3536.653,0.0,3536.653,9142.303,
03/31/2007,9580.406,951.012,461.227,489.785,1130.614,1130.614,,,114.366,0.0,0.0,0.0,0.0,218.207,,,,,2414.199,5810.745,,,549.773,,,805.689,372.596,372.596,0.0,,433.093,7166.207,,492.085,492.085,,,,0.0,0.0,0.0,0.0,,,450.564,,,450.564,942.649,4004.66,4004.66,0.0,0.0,,801.582,,,,801.582,4806.242,5748.891,0.0,1703.403,,,-775.484,2690.551,213.045,3831.515,0.0,3831.515,9580.406,
06/30/2007,9912.26,827.291,608.739,218.552,1035.895,1035.895,,,127.368,,,,,267.672,,,,,2258.226,6298.371,,,480.341,,,875.322,388.981,388.981,0.0,,486.341,7654.034,,508.712,508.712,,,,700.0,700.0,0.0,0.0,,,439.973,,,439.973,1648.685,3305.249,3305.249,0.0,0.0,,835.711,,,,835.711,4140.96,5789.645,0.0,1721.504,,,-775.484,2918.9,257.695,4122.615,0.0,4122.615,9912.26,
09/30/2007,10078.407,879.973,693.777,186.196,1043.235,1043.235,,,131.646,,,,,491.567,,,,,2546.421,6466.732,,,383.288,,,681.966,367.376,367.376,0.0,,314.59,7531.986,,367.113,367.113,,,,700.0,,,,,,490.383,,,490.383,1557.496,3305.84,,,,,801.378,,,,801.378,4107.218,5664.714,0.0,1731.837,,,-775.484,3136.928,320.412,4413.693,0.0,4413.693,10078.407,
12/31/2007,10103.382,767.051,531.306,235.745,1039.238,1039.238,,,133.786,,,,,265.037,,,,,2205.112,6689.126,9198.801,-2509.675,236.253,,,972.891,368.432,368.432,0.0,,604.459,7898.27,,348.524,348.524,,,,700.0,,,,,,445.608,,,445.608,1494.132,3306.433,,,,,788.696,,,,788.696,4095.129,5589.261,0.0,1710.341,,,-877.935,3359.08,322.635,4514.121,0.0,4514.121,10103.382,
03/31/2008,10905.223,1450.244,1094.326,355.918,1112.19,1112.19,,,129.611,,,,,262.68,,,,,2954.725,6758.516,,,310.938,,,881.044,360.709,360.709,0.0,,520.335,7950.498,,332.732,332.732,,,,700.0,,,,,,453.398,,,453.398,1486.13,3881.575,,,,,749.678,,,,749.678,4631.253,6117.383,0.0,1717.312,,,-882.101,3589.586,363.043,4787.84,0.0,4787.84,10905.223,
06/30/2008,10904.644,1236.547,903.821,332.726,1083.748,1083.748,,,128.893,,,,,281.158,,,,,2730.346,7020.941,,,239.866,,,913.491,363.158,363.158,0.0,,550.333,8174.298,,317.802,317.802,,,,588.847,,,,,,459.031,,,459.031,1365.68,3822.285,,,,,783.02,,,,783.02,4605.305,5970.985,0.0,1761.903,,,-1011.903,3783.947,399.712,4933.659,0.0,4933.659,10904.644,
09/30/2008,10775.777,838.128,621.495,216.633,1161.426,1161.426,,,129.079,0.0,0.0,0.0,,239.268,,,,,2367.901,7166.048,,,229.567,,,1012.261,354.517,354.517,0.0,,657.744,8407.876,,353.378,353.378,,,,224.825,224.825,0.0,0.0,,,513.875,,,513.875,1092.078,3986.722,3986.722,0.0,0.0,,700.363,,,,700.363,4687.085,5779.163,0.0,1694.086,,,-965.125,3994.246,273.407,4996.614,0.0,4996.614,10775.777,
12/31/2008,10517.899,584.245,442.087,142.158,1160.768,1160.768,,,150.118,0.0,0.0,0.0,,271.462,,,,,2166.593,7331.959,10367.983,-3036.024,239.952,,,779.395,175.749,175.749,0.0,,603.646,8351.306,,424.908,424.908,,,,225.03,,,,,,478.921,,,478.921,1128.859,3600.533,,,,,870.083,,,,870.083,4470.616,5599.475,0.0,2129.727,,,-977.873,3698.732,53.52,4904.106,14.318,4918.424,10517.899,
03/31/2009,10994.491,1108.588,981.916,126.672,975.797,975.797,0.0,,143.16,,,,,252.302,,,,229.209,2479.847,7488.679,,,254.714,254.714,,771.251,174.806,174.806,0.0,405.393,191.052,8514.644,,816.311,342.847,119.222,,354.242,168.682,0.0,,,,168.682,0.0,,,0.0,984.993,4158.331,4158.331,,,,837.971,,,591.768,246.203,4996.302,5981.295,0.0,2081.457,0.312,2081.145,-977.873,3894.998,14.614,5013.196,0.0,5013.196,10994.491,
06/30/2009,10869.362,1196.44,1023.653,172.787,787.653,787.653,0.0,,134.017,,,,,184.051,,,,161.214,2302.161,7621.186,,,140.101,140.101,,805.914,162.812,162.812,0.0,433.955,209.147,8567.201,,675.8,262.545,46.25,,367.005,168.699,0.0,,,,168.699,0.0,,,0.0,844.499,4063.288,4063.288,,,,913.751,,,646.573,267.178,4977.039,5821.538,0.0,2227.006,0.312,2226.694,-977.873,3630.916,167.775,5047.824,,5047.824,10869.362,
09/30/2009,10797.091,1104.163,935.051,169.112,702.712,702.712,0.0,,115.714,,,,,168.497,,,,147.598,2091.086,7728.506,,,138.093,138.093,,839.406,163.984,163.984,0.0,473.42,202.002,8706.005,,663.595,254.657,88.77,,320.168,0.28,0.0,,,,0.28,0.0,,,0.0,663.875,4084.587,4084.587,,,,878.476,,,610.627,267.849,4963.063,5626.938,0.0,2233.075,0.313,2232.762,-977.873,3660.446,254.505,5170.153,0.0,5170.153,10797.091,
12/31/2009,10644.69,1090.851,927.815,163.036,724.04,724.04,0.0,,100.819,,,,,260.954,29.667,,37.559,106.596,2176.664,7646.05,11435.674,-3789.624,100.882,100.882,,721.094,164.265,164.265,0.0,306.608,182.995,8468.026,,608.261,226.423,35.699,0.0,346.139,0.163,0.0,0.0,0.0,,0.163,0.198,0.0,0.509,0.0,608.622,3940.605,3940.605,0.0,0.0,,913.484,0.0,5.007,673.427,234.541,4854.089,5462.711,0.0,2239.637,0.314,2239.323,-977.873,3613.186,292.706,5167.656,14.323,5181.979,10644.69,
03/31/2010,10624.725,1061.014,902.609,158.405,735.432,735.432,0.0,,99.828,,,,,258.427,,,,132.033,2154.701,7646.608,,,99.195,99.195,,724.221,164.756,164.756,0.0,307.044,252.421,8470.024,,579.075,249.04,39.471,,290.564,0.209,0.0,,,,0.209,0.0,,,0.0,579.284,3855.897,3855.897,,,,930.861,,,688.105,242.756,4786.758,5366.042,0.0,2241.772,0.314,2241.458,-977.873,3653.386,327.746,5245.031,13.652,5258.683,10624.725,
06/30/2010,10500.141,892.876,747.593,145.283,762.589,762.589,0.0,,107.549,,,,,262.394,,,,133.839,2025.408,7641.563,,,93.965,93.965,,739.205,164.078,164.078,0.0,321.293,253.834,8474.733,,642.263,255.476,32.315,,354.472,1345.819,0.0,,,,1345.819,0.0,,,0.0,1988.082,2364.703,2364.703,,,,918.947,,,674.796,244.151,3283.65,5271.732,0.0,2245.906,0.314,2245.592,-977.873,3697.007,251.268,5216.308,12.101,5228.409,10500.141,
09/30/2010,11620.728,772.469,639.683,132.786,1002.974,1002.974,0.0,,142.973,,,,,647.508,,345.138,,273.045,2565.924,7884.874,,,37.448,37.448,,1132.482,463.427,463.427,0.0,272.432,396.623,9054.804,,818.806,368.78,85.274,,364.752,1442.714,0.0,,,,1442.714,0.0,,,0.0,2261.52,3066.748,3066.748,,,,1002.702,,,768.862,233.84,4069.45,6330.97,69.188,2250.11,0.314,2249.796,-977.873,3657.4,277.995,5276.82,12.938,5289.758,11620.728,
12/31/2010,11646.569,801.19,641.702,159.488,1116.51,1116.51,0.0,,158.836,81.3,23.6,53.9,0.036,536.394,69.314,352.048,33.694,111.031,2612.93,7815.419,12490.965,-4675.546,40.3,40.3,,1177.92,494.372,494.372,0.0,267.723,312.817,9033.639,,774.32,355.282,25.788,0.0,393.25,1379.018,0.0,,,,1379.018,1.042,0.0,1.056,0.0,2154.38,3064.126,3064.126,,,,1016.012,0.0,5.409,770.247,239.3,4080.138,6234.518,69.188,2256.102,0.315,2255.787,-977.873,3707.881,342.052,5397.35,14.701,5412.051,11646.569,
03/31/2011,11890.408,730.307,569.736,160.571,1242.954,1242.954,0.0,,195.23,,,,,542.639,,357.516,,163.909,2711.13,7975.957,,,43.744,43.744,,1159.577,494.005,494.005,0.0,300.425,365.147,9179.278,,839.368,433.695,28.958,,376.715,1391.224,0.0,,,,1391.224,0.0,,,0.0,2230.592,3064.035,3064.035,,,,1052.299,,,789.743,262.556,4116.334,6346.926,69.188,2267.116,0.316,2266.8,-977.873,3790.706,379.956,5529.093,14.389,5543.482,11890.408,
06/30/2011,12115.652,673.042,528.822,144.22,1191.182,1191.182,0.0,,199.899,,,,,488.818,,311.295,,138.714,2552.941,8372.405,,,42.119,42.119,,1148.187,494.1,494.1,0.0,303.97,350.117,9562.711,,1024.069,551.01,10.716,,462.343,0.881,0.0,,,,0.881,0.0,,,0.0,1024.95,4264.586,4264.586,,,,1088.453,,,830.757,257.696,5353.039,6377.989,69.188,2273.332,0.316,2273.016,-977.873,3983.154,376.891,5724.692,12.971,5737.663,12115.652,
09/30/2011,12318.346,395.32,275.461,119.859,1397.725,1397.725,0.0,,233.298,,,,,518.001,,267.911,,166.702,2544.344,8577.213,,,40.373,40.373,,1156.416,501.297,501.297,0.0,323.066,332.053,9774.002,,1140.538,658.692,21.903,,459.943,275.227,0.0,,,,275.227,0.0,,,0.0,1415.765,4088.133,4088.133,,,,1101.721,,,881.659,220.062,5189.854,6605.619,69.188,2283.12,0.317,2282.803,-977.873,4057.41,269.155,5701.0,11.727,5712.727,12318.346,
12/31/2011,12912.14,539.489,398.575,140.914,1576.555,1576.555,0.0,,272.852,133.48,50.951,88.421,0.0,699.418,41.013,401.5,13.09,77.284,3088.314,8629.946,13598.711,-4968.765,11.124,11.124,,1182.756,501.258,501.258,0.0,371.021,256.374,9823.826,,1525.258,782.753,27.71,0.0,714.795,275.326,0.0,0.0,0.0,,275.326,1.978,0.0,21.502,0.0,1802.562,4348.49,4348.49,0.0,0.0,,1090.683,0.0,10.307,797.925,260.949,5439.173,7241.735,69.188,2288.06,0.317,2287.743,-977.873,3956.364,321.264,5657.003,13.402,5670.405,12912.14,
03/31/2012,13148.194,493.972,354.022,139.95,1717.375,1717.375,0.0,,265.787,126.798,48.975,90.014,0.0,652.09,,433.446,,173.606,3129.224,8814.081,,,6.373,6.373,,1198.516,501.536,501.536,0.0,303.103,393.877,10018.97,,1305.425,687.576,30.938,38.822,548.089,275.616,0.0,,,,275.616,0.0,,,0.0,1581.041,4497.725,4497.725,,,,1177.06,,,855.057,322.003,5674.785,7255.826,69.188,2322.633,0.318,2322.315,-944.627,4090.454,342.463,5880.111,12.257,5892.368,13148.194,
06/30/2012,12843.472,455.182,320.398,134.784,1607.422,1607.422,0.0,,259.943,136.734,43.799,79.41,0.0,652.623,,396.413,,185.922,2975.17,8904.324,,,5.452,5.452,,958.526,471.913,471.913,0.0,165.003,321.61,9868.302,,1211.198,606.571,,8.539,596.088,275.323,0.0,,,,275.323,0.0,,,0.0,1486.521,4398.452,4398.452,,,,1160.409,,,834.207,326.202,5558.861,7045.382,69.188,2326.909,0.319,2326.59,-944.627,4017.665,318.088,5787.223,10.867,5798.09,12843.472,
09/30/2012,12924.561,619.563,471.562,148.001,1529.232,1529.232,0.0,,257.158,148.323,45.959,62.876,0.0,727.696,,404.234,,211.789,3133.649,8894.084,,,5.301,5.301,,891.527,472.462,472.462,0.0,70.172,348.893,9790.912,,1134.277,560.641,,33.751,539.885,0.389,0.0,,,,0.389,0.0,,,0.0,1134.666,4678.896,4678.896,,,,1185.687,,,737.269,448.418,5864.583,6999.249,69.188,2332.706,0.319,2332.387,-944.627,4093.321,362.48,5913.068,12.244,5925.312,12924.561,
12/31/2012,12656.022,778.204,524.922,253.282,1382.623,1382.623,0.0,,251.133,148.822,45.733,56.578,0.0,720.897,,383.857,4.408,226.56,3132.857,8712.088,14436.262,-5724.174,4.269,4.269,,806.808,472.326,472.326,0.0,61.69,268.384,9523.165,,1132.018,499.01,33.628,90.878,508.502,0.364,0.0,0.0,0.0,,0.364,0.0,0.0,,0.0,1132.382,4379.336,4379.336,0.0,0.0,,1117.999,0.0,10.425,599.335,508.239,5497.335,6629.717,69.188,2337.563,0.319,2337.244,-944.627,4120.398,431.595,6014.117,12.188,6026.305,12656.022,
03/31/2013,12585.457,690.48,564.888,125.592,1434.53,1434.53,0.0,,245.495,138.38,42.59,64.525,0.0,748.193,,385.133,,270.75,3118.698,8641.947,,,3.91,3.91,,820.902,487.76,487.76,0.0,64.598,268.544,9466.759,,1090.711,492.894,64.599,33.109,500.109,0.435,0.0,,,,0.435,0.0,,,0.0,1091.146,4379.758,4379.758,,,,1060.68,,,570.121,490.559,5440.438,6531.584,69.188,2368.67,0.323,2368.347,-944.627,4206.628,343.143,6043.002,10.871,6053.873,12585.457,
06/30/2013,12266.903,607.96,508.128,99.832,1342.386,1342.386,0.0,,235.042,139.413,34.572,61.057,0.0,707.444,,351.263,,252.402,2892.832,8577.586,,,3.629,3.629,,792.856,487.252,487.252,0.0,68.444,237.16,9374.071,,1168.711,498.081,35.795,90.285,544.55,11.445,0.0,,,,11.445,0.0,,,0.0,1180.156,4071.191,4071.191,,,,1013.083,,,548.618,464.465,5084.274,6264.43,69.188,2376.568,0.323,2376.245,-944.627,4191.606,299.016,5991.751,10.722,6002.473,12266.903,
09/30/2013,12202.116,491.938,395.923,96.015,1362.434,1362.434,0.0,,229.494,149.63,29.256,50.608,0.0,872.589,,396.201,,237.217,2956.455,8463.804,,,3.371,3.371,,778.486,479.557,479.557,0.0,68.907,230.022,9245.661,,1113.981,521.133,13.372,19.012,560.464,11.441,0.0,,,,11.441,0.0,,,0.0,1125.422,4036.027,4036.027,,,,1133.886,,,692.514,441.372,5169.913,6295.335,69.188,2384.744,0.323,2384.421,-944.627,4074.42,311.631,5895.356,11.425,5906.781,12202.116,
12/31/2013,12159.811,507.133,389.915,117.218,1399.543,1399.543,0.0,,209.793,128.606,26.762,54.425,0.0,637.361,0.0,243.264,6.491,272.781,2753.83,8597.813,15244.631,-6646.818,3.236,3.236,,804.932,512.964,512.964,0.0,64.26,221.217,9405.981,,1301.239,545.512,58.634,64.728,632.365,10.185,0.0,0.0,0.0,,10.185,0.0,0.0,0.0,0.0,1311.424,3904.117,3904.117,0.0,0.0,,893.905,0.0,4.809,516.161,372.935,4798.022,6109.446,69.188,2392.909,0.324,2392.585,-944.627,4304.664,216.14,6038.274,12.091,6050.365,12159.811,
03/31/2014,12187.073,424.767,326.881,97.886,1454.368,1454.368,0.0,,194.371,121.78,27.009,45.582,0.0,617.762,,231.88,,252.215,2691.268,8690.759,,,2.915,2.915,,802.131,512.391,512.391,0.0,63.069,226.671,9495.805,,1232.846,631.015,17.083,18.284,566.464,5.296,0.0,,,,5.296,0.0,,,0.0,1238.142,3812.476,3812.476,,,,1095.998,,,526.005,569.993,4908.474,6146.616,69.188,2401.94,0.326,2401.614,-944.627,4342.69,160.466,6029.657,10.8,6040.457,12187.073,
06/30/2014,12435.999,486.344,410.958,75.386,1448.511,1448.511,0.0,,216.444,139.09,38.537,38.817,0.0,659.339,,233.163,,338.822,2810.638,8832.966,,,2.724,2.724,,789.671,512.897,512.897,0.0,60.509,216.265,9625.361,,1319.379,617.827,26.711,,674.841,0.207,0.0,,,,0.207,0.0,,,0.0,1319.586,3956.29,3956.29,,,,1078.201,,,481.671,596.53,5034.491,6354.077,0.0,2433.954,0.328,2433.626,-944.627,4393.547,188.552,6071.426,10.496,6081.922,12435.999,
09/30/2014,12619.34,464.818,404.453,60.365,1624.441,1624.441,0.0,,242.876,153.229,40.55,49.097,0.0,460.336,,158.327,,210.172,2792.471,9016.508,,,2.568,2.568,,807.793,512.203,512.203,0.0,60.451,235.139,9826.869,,1415.385,693.931,18.946,17.857,684.651,0.196,0.0,,,,0.196,0.0,,,0.0,1415.581,4255.136,4255.136,,,,1075.389,,,478.421,596.968,5330.525,6746.106,0.0,2443.709,0.328,2443.381,-1194.664,4481.606,132.222,5862.873,10.361,5873.234,12619.34,
12/31/2014,11862.923,536.169,501.149,35.02,1517.503,1517.503,0.0,,230.067,121.921,43.781,64.365,0.0,458.135,0.0,146.467,30.961,193.438,2741.874,8599.125,15427.115,-6827.99,0.0,,,521.924,173.928,173.928,0.0,58.251,258.784,9121.049,,1561.285,780.06,53.221,63.532,664.472,6.19,0.0,0.0,0.0,,6.19,0.0,0.0,0.0,0.0,1567.475,4331.84,4331.84,0.0,0.0,,1044.819,0.0,9.061,443.003,592.755,5376.659,6944.134,0.0,2452.589,0.328,2452.261,-1194.664,3573.172,77.522,4908.619,10.17,4918.789,11862.923,
03/31/2015,10604.598,621.171,586.001,35.17,971.601,971.601,0.0,,190.423,142.948,30.996,16.479,0.0,387.137,,134.709,,161.378,2170.332,7333.808,,,2.627,2.627,,1097.831,80.947,80.947,0.0,730.487,286.397,8434.266,,1147.857,403.038,75.007,17.806,652.006,8.739,0.0,,,,8.739,0.0,,,0.0,1156.596,3816.717,3816.717,,,,663.523,,,58.997,604.526,4480.24,5636.836,0.0,2459.373,0.33,2459.043,-1194.664,3679.336,14.768,4958.813,8.949,4967.762,10604.598,
06/30/2015,10517.283,469.897,436.675,33.222,908.563,908.563,0.0,,183.775,138.923,37.791,7.061,0.0,406.92,,136.677,,270.243,1969.155,7405.441,,,2.617,2.617,,1140.07,139.756,139.756,0.0,676.234,324.08,8548.128,,1156.394,363.058,20.049,63.309,709.978,66.359,0.0,,,,66.359,0.0,,,0.0,1222.753,3691.357,3691.357,,,,663.798,,,37.287,626.511,4355.155,5577.908,0.0,2476.463,0.331,2476.132,-1194.664,3625.005,25.156,4931.96,7.415,4939.375,10517.283,
09/30/2015,9929.181,276.562,251.366,25.196,871.385,871.385,0.0,,177.221,131.729,40.859,4.633,0.0,393.907,,78.4,,275.526,1719.075,7287.531,,,2.455,2.455,,920.12,150.032,150.032,0.0,460.543,309.545,8210.106,,1040.569,302.415,7.345,17.708,713.101,8.982,0.0,,,,8.982,0.0,,,0.0,1049.551,3737.773,3737.773,,,,630.458,,,0.0,630.458,4368.231,5417.782,0.0,2485.277,0.331,2484.946,-1273.063,3311.662,-21.563,4502.313,9.086,4511.399,9929.181,
12/31/2015,9537.84,274.589,254.53,20.059,784.671,784.671,0.0,,153.824,105.217,29.71,18.897,0.0,262.813,0.0,75.678,184.868,187.135,1475.897,7027.802,13336.457,-6308.655,0.0,,,1034.141,166.659,166.659,0.0,415.177,267.437,8061.943,,659.519,271.984,41.394,62.776,283.365,6.508,0.0,0.0,0.0,,6.508,340.472,0.0,0.0,0.0,1006.499,3655.2,3655.2,0.0,0.0,,582.273,0.0,,29.326,552.947,4237.473,5243.972,0.0,2493.431,0.331,2493.1,-1294.262,3131.134,-47.593,4282.71,11.158,4293.868,9537.84,
03/31/2016,8950.331,221.501,200.674,20.827,594.506,594.506,0.0,,153.837,110.166,26.343,17.328,0.0,289.543,,80.1,,209.443,1259.387,6942.315,,,0.0,,,748.629,167.217,167.217,0.0,94.657,486.755,7690.944,,865.388,250.078,43.285,15.629,556.396,5.88,0.0,,,,5.88,0.0,,,0.0,871.268,3584.402,3584.402,,,,578.464,,,13.378,565.086,4162.866,5034.134,0.0,2497.615,0.332,2497.283,-1295.949,2715.918,-13.264,3904.32,11.877,3916.197,8950.331,
06/30/2016,8656.305,255.856,233.752,22.104,504.099,504.099,0.0,,151.753,101.213,31.867,18.673,0.0,279.535,,86.608,,192.927,1191.243,6765.257,,,0.0,,,699.805,167.275,167.275,0.0,0.888,531.642,7465.062,,868.0,199.619,18.362,58.204,591.815,0.175,0.0,,,,0.175,0.0,,,0.0,868.175,3503.172,3503.172,,,,562.26,,,44.225,518.035,4065.432,4933.607,0.0,2505.784,0.333,2505.451,-1295.949,2514.265,-8.25,3715.85,6.848,3722.698,8656.305,
09/30/2016,8424.504,200.65,177.043,23.607,503.966,503.966,0.0,,141.934,98.072,26.057,17.805,0.0,225.53,,69.436,,156.094,1072.08,6616.711,,,0.0,,,735.713,167.131,167.131,0.0,0.889,567.693,7352.424,,787.742,215.627,23.778,15.372,532.965,0.12,0.0,,,,0.12,0.0,,,0.0,787.862,3475.978,3475.978,,,,561.97,,,10.966,551.004,4037.948,4825.81,0.0,2513.75,0.333,2513.417,-1295.949,2386.053,-11.925,3591.929,6.765,3598.694,8424.504,
12/31/2016,8187.015,295.202,264.093,31.109,508.355,508.355,0.0,,103.595,84.431,1.204,17.96,0.0,248.687,0.0,76.668,366.588,172.019,1155.839,6267.583,13556.735,-7289.152,0.0,,,763.593,166.917,166.917,0.0,0.893,229.195,7031.176,,566.011,264.578,13.811,57.233,230.389,0.297,0.0,0.0,0.0,,0.297,255.626,0.0,0.0,0.0,821.934,3578.335,3578.335,0.0,0.0,,531.951,0.0,,9.495,522.456,4110.286,4932.22,0.0,2521.666,0.334,2521.332,-1295.949,2033.427,-12.119,3247.025,7.77,3254.795,8187.015,
03/31/2017,8095.312,228.595,200.688,27.907,514.446,514.446,0.0,,109.461,83.751,13.288,12.422,0.0,270.154,,77.118,373.973,193.036,1122.656,6218.699,,,0.0,,,753.957,166.999,166.999,0.0,,212.985,6972.656,,511.665,241.332,32.64,25.804,211.889,0.313,0.0,,,,0.313,259.671,,,0.0,771.649,3661.665,3661.665,,,,475.604,,,8.356,467.248,4137.269,4908.918,0.0,2612.793,0.336,2612.457,-1295.949,1872.44,-11.336,3177.948,8.446,3186.394,8095.312,
06/30/2017,8092.458,232.043,196.567,35.476,582.787,582.787,0.0,,108.141,86.365,8.701,13.075,0.0,251.197,,78.407,409.671,172.79,1174.168,6142.216,,,0.0,,,776.074,167.246,167.246,0.0,,199.157,6918.29,,876.443,261.115,23.268,68.602,523.458,0.124,0.0,,,,0.124,0.0,,,-278.252,876.567,3740.248,3740.248,,,,402.865,,,12.364,390.501,4143.113,5019.68,0.0,2618.055,0.336,2617.719,-1295.949,1722.335,4.794,3049.235,23.543,3072.778,8092.458,
09/30/2017,8088.585,220.326,190.556,29.77,621.64,621.64,0.0,0.0,119.05,89.127,15.63,14.293,0.0,213.905,,37.275,444.796,176.63,1174.921,6051.606,,,0.0,,,862.058,173.321,173.321,0.0,,243.941,6913.664,,588.666,317.314,27.817,21.187,222.348,0.196,0.0,,,,0.196,241.812,,,0.0,830.674,3958.615,3958.615,,,,372.075,,,20.288,351.787,4330.69,5161.364,0.0,2625.047,0.336,2624.711,-1295.949,1556.65,15.657,2901.405,25.816,2927.221,8088.585,
