Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2011,5839.2,5839.2,-1180.1,1180.1,4659.1,0.0,-3374.0,1785.7,,1124.0,464.3,1285.1,-11.2,30.3,45.8,-15.5,,,-19.1,1273.9,-218.0,1055.9,0.0,0.0,0.0,1055.9,,1055.9,0.0,0.0,1055.9,1355.045,299.145,1112.0,0.95,0.95,1.218566,1112.0,0.95,0.95,1.218566,
06/30/2011,6252.8,6252.8,-1228.0,1228.0,5024.8,0.0,-3435.9,2043.0,,1260.6,132.3,1588.9,-57.6,27.3,45.1,-17.8,,,30.3,1531.3,-334.0,1197.3,0.0,0.0,0.0,1197.3,,1197.3,0.0,0.0,1197.3,1257.035,59.735,1113.9,1.07,1.07,1.128499,1114.0,1.07,1.07,1.123622,
09/30/2011,6147.9,6147.9,-1338.1,1338.1,4809.8,0.0,-3223.9,1917.8,,1280.9,25.2,1585.9,-83.4,22.8,45.0,-22.2,,,60.6,1502.5,-266.2,1236.3,0.0,0.0,0.0,1236.3,,1236.3,0.0,0.0,1236.3,1243.561,7.261,1113.8,1.11,1.11,1.116503,1113.8,1.11,1.11,1.116503,
12/31/2011,6046.6,6046.6,-1321.7,1321.7,4724.9,0.0,-3656.3,2133.4,,1355.3,167.6,1068.6,-26.8,25.6,50.1,-24.5,,,1.2,1041.8,-183.6,858.2,0.0,0.0,0.0,858.2,,858.2,0.0,0.0,858.2,954.1233,95.9233,1115.846,0.77,0.77,0.855067,1115.883,0.77,0.77,0.855067,
03/31/2012,5602.0,5602.0,-1197.9,1197.9,4404.1,0.0,-3022.8,1847.5,,1151.5,23.8,1381.3,-46.0,19.2,45.3,-26.1,,,26.8,1335.3,-324.2,1011.1,0.0,0.0,0.0,1011.1,,1011.1,0.0,0.0,1011.1,1015.12,4.02,1117.0,0.91,0.91,0.908791,1117.0,0.91,0.91,0.908791,
06/30/2012,5600.7,5600.7,-1146.7,1146.7,4454.0,0.0,-3251.8,1931.1,,1320.7,0.0,1202.2,-16.5,15.8,43.0,-27.2,,,0.7,1185.7,-262.1,923.6,0.0,0.0,0.0,923.6,,923.6,0.0,0.0,923.6,916.645,-6.955,1118.7,0.83,0.83,0.819384,1118.7,0.83,0.83,0.819384,
09/30/2012,5443.3,5443.3,-1203.6,1203.6,4239.7,0.0,-3153.5,1757.4,,1342.8,53.3,1086.2,788.5,21.3,47.0,-25.7,,,-809.8,1874.7,-548.1,1326.6,0.0,0.0,0.0,1326.6,,1326.6,0.0,0.0,1326.6,1334.66,8.06,1119.6,1.18,1.18,1.192086,1119.6,1.18,1.18,1.187199,
12/31/2012,5957.3,5957.3,-1248.3,1248.3,4709.0,0.0,-3644.6,1977.5,,1463.1,204.0,1064.4,-52.0,16.5,42.5,-26.0,,,35.5,1012.4,-185.2,827.2,0.0,0.0,0.0,827.2,,827.2,0.0,0.0,827.2,944.0068,116.8068,1113.88,0.74,0.74,0.847494,1113.88,0.74,0.74,0.844865,
03/31/2013,5602.0,5602.0,-1158.3,1158.3,4443.7,0.0,-3021.8,1652.0,,1348.1,21.7,1421.9,529.2,16.7,40.3,-23.6,,,-545.9,1951.1,-403.1,1548.0,0.0,0.0,0.0,1548.0,,1548.0,0.0,0.0,1548.0,1237.393,-310.607,1087.9,1.42,1.42,1.137414,1091.9,1.42,1.42,1.135535,
06/30/2013,5929.7,5929.7,-1165.2,1165.2,4764.5,0.0,-3261.5,1867.6,,1330.4,63.5,1503.0,11.9,10.6,40.3,-29.7,,,-22.5,1514.9,-308.7,1206.2,0.0,0.0,0.0,1206.2,,1206.2,0.0,0.0,1206.2,1234.74,28.54,1080.2,1.12,1.12,1.143066,1084.0,1.11,1.11,1.136328,
09/30/2013,5772.6,5772.6,-1198.1,1198.1,4574.5,0.0,-3029.8,1652.4,,1377.4,0.0,1544.7,-31.3,7.6,39.8,-32.2,,,23.7,1513.4,-310.3,1203.1,0.0,0.0,0.0,1203.1,,1203.1,0.0,0.0,1203.1,1203.49,0.39,1080.2,1.11,1.11,1.114136,1084.2,1.11,1.11,1.11036,
12/31/2013,5808.8,5808.8,-1386.5,1386.5,4422.3,0.0,-3521.5,1953.6,,1475.4,92.5,900.8,9.1,5.5,39.7,-34.2,,,-14.6,909.9,-182.4,727.5,0.0,0.0,0.0,727.5,,727.5,0.0,0.0,727.5,797.904982,70.404983,1078.976,0.67,0.67,0.739502,1078.976,0.67,0.67,0.735252,
03/31/2014,4683.1,4683.1,-1222.7,1222.7,3460.4,0.0,-2625.6,1484.9,,1109.3,31.4,834.8,56.0,3.4,37.8,-34.4,,,-59.4,890.8,-162.9,727.9,0.0,0.0,0.0,727.9,,727.9,0.0,0.0,727.9,700.146,-27.754,1072.7,0.68,0.68,0.652695,1075.8,0.68,0.68,0.652695,
06/30/2014,4935.6,4935.6,-1189.7,1189.7,3745.9,0.0,-2859.3,1663.9,,1195.4,0.0,886.6,53.8,1.9,35.5,-33.6,,,-55.7,940.4,-206.9,733.5,0.0,0.0,0.0,733.5,,733.5,0.0,0.0,733.5,690.405,-43.095,1071.7,0.68,0.68,0.644215,1076.4,0.68,0.68,0.639964,
09/30/2014,4875.6,4875.6,-1267.0,1267.0,3608.6,0.0,-3046.6,1672.1,,1243.2,131.3,562.0,93.5,9.3,38.1,-28.8,,,-102.8,655.5,-154.9,500.6,0.0,0.0,0.0,500.6,,500.6,0.0,0.0,500.6,645.196,144.596,1069.6,0.47,0.47,0.603212,1074.4,0.47,0.47,0.603212,
12/31/2014,5121.3,5121.3,-1253.1,1253.1,3868.2,0.0,-3491.8,1799.9,,1185.7,506.2,376.4,137.2,13.2,37.4,-24.2,,,-150.4,513.6,-85.1,428.5,0.0,0.0,0.0,428.5,,428.5,0.0,0.0,428.5,704.555,276.055,1069.787,0.4,0.4,0.658594,1069.787,0.4,0.4,0.658047,
03/31/2015,4644.7,4644.7,-1192.7,1192.7,3452.0,0.0,-2926.8,1523.5,,1039.3,364.0,525.2,92.7,19.5,40.9,-21.4,,,-112.2,617.9,-88.4,529.5,0.0,0.0,0.0,529.5,,529.5,0.0,0.0,529.5,811.88,282.38,1064.2,0.5,0.5,0.762902,1067.0,0.5,0.5,0.762902,
06/30/2015,4978.7,4978.7,-1218.4,1218.4,3760.3,0.0,-2957.3,1635.4,,1169.5,152.4,803.0,-123.3,16.2,36.8,-20.6,,,107.1,679.7,-78.9,600.8,0.0,0.0,0.0,600.8,,600.8,0.0,0.0,600.8,822.635,221.835,1061.7,0.57,0.57,0.774828,1065.6,0.56,0.56,0.768178,
09/30/2015,4959.7,4959.7,-1236.9,1236.9,3722.8,0.0,-2761.5,1575.7,,1143.4,42.4,961.3,86.5,18.1,39.3,-21.2,,,-104.6,1047.8,-248.1,799.7,0.0,0.0,0.0,799.7,,799.7,0.0,0.0,799.7,832.8,33.1,1061.4,0.75,0.75,0.784624,1065.2,0.75,0.75,0.781074,
12/31/2015,5375.6,5375.6,-1389.2,1389.2,3986.4,0.0,-3586.5,1798.4,,1444.2,343.9,399.9,44.7,20.4,44.2,-23.8,,,-65.1,444.6,33.8,478.4,0.0,0.0,0.0,478.4,,478.4,0.0,0.0,478.4,717.59,239.19,1064.893,0.45,0.45,0.673861,1064.893,0.45,0.45,0.673861,
03/31/2016,4865.1,4865.1,-1323.0,1323.0,3542.1,0.0,-2826.3,1473.9,,1221.0,131.4,715.8,-149.0,19.2,43.4,-24.2,,,129.8,566.8,-126.7,440.1,0.0,0.0,0.0,440.1,,440.1,0.0,0.0,440.1,767.475,327.375,1059.9,0.42,0.42,0.724101,1063.1,0.41,0.41,0.717944,
06/30/2016,5404.8,5404.8,-1465.0,1465.0,3939.8,0.0,-3016.5,1622.6,,1335.9,58.0,923.3,21.2,19.7,43.2,-23.5,,,-40.9,944.5,-196.8,747.7,0.0,0.0,0.0,747.7,,747.7,0.0,0.0,747.7,792.705,45.005,1057.7,0.71,0.71,0.749461,1060.1,0.71,0.71,0.749461,
09/30/2016,5191.7,5191.7,-1400.9,1400.9,3790.8,0.0,-2847.3,1565.4,,1236.4,45.5,943.5,27.2,18.1,47.2,-29.1,,,-45.3,970.7,-192.7,778.0,0.0,0.0,0.0,778.0,,778.0,0.0,0.0,778.0,802.425,24.425,1057.7,0.74,0.74,0.758651,1060.8,0.73,0.73,0.753025,
12/31/2016,5760.5,5760.5,-1466.0,1466.0,4294.5,0.0,-3418.3,1790.1,,1450.6,177.6,876.2,15.8,19.5,51.4,-31.9,,,-35.3,892.0,-120.2,771.8,0.0,0.0,0.0,771.8,,771.8,0.0,0.0,771.8,893.23,121.43,1057.996,0.729492,0.729492,0.844266,1063.3,0.725853,0.725853,0.840055,
03/31/2017,5228.3,5228.3,-1347.9,1347.9,3880.4,0.0,-3897.5,1567.7,,1258.3,1071.5,-17.1,78.3,14.0,46.6,-32.6,,,-92.3,61.2,-172.0,-110.8,0.0,0.0,0.0,-110.8,,-110.8,0.0,0.0,-110.8,918.7,1029.5,1056.3,-0.1,-0.1,0.869734,1056.3,-0.1,-0.1,0.869734,
06/30/2017,5824.3,5824.3,-1571.7,1571.7,4252.6,0.0,-3052.5,1730.4,,1272.1,50.0,1200.1,60.4,16.7,53.6,-36.9,,,-77.1,1260.5,-252.5,1008.0,0.0,0.0,0.0,1008.0,,1008.0,0.0,0.0,1008.0,1041.085,33.085,1055.0,0.96,0.96,0.98681,1057.1,0.95,0.95,0.981298,
09/30/2017,5658.0,5658.0,-1586.3,1586.3,4071.7,0.0,-3530.0,1578.5,,1340.0,611.5,541.7,49.9,16.8,61.9,-45.1,,,-66.7,591.6,-36.0,555.6,0.0,0.0,0.0,555.6,,555.6,0.0,0.0,555.6,997.6,442.0,1053.4,0.53,0.53,0.947029,1056.0,0.53,0.53,0.947029,
12/31/2017,6160.7,6160.7,-1644.9,1644.9,4515.8,0.0,-4343.6,1803.5,,1486.9,1053.2,172.2,111.9,10.2,62.9,-52.7,,,-122.1,284.1,-1941.0,-1656.9,0.0,0.0,0.0,-1656.9,,-1656.9,0.0,0.0,-1656.9,1092.1,2749.0,1051.091,-1.58,-1.58,1.039016,1051.091,-1.58,-1.58,1.035378,
03/31/2018,4963.8,4963.8,-1164.6,1164.6,3799.2,0.0,-2503.0,1338.7,,1107.5,56.8,1296.2,69.5,15.7,61.2,-45.5,,,-85.2,1365.7,-198.5,1167.2,-50.2,-50.2,0.0,1217.4,,1217.4,0.0,0.0,1217.4,1208.0,40.8,1048.0,1.16,1.11,1.152672,1049.8,1.16,1.11,1.148865,
06/30/2018,5585.0,5585.0,-1234.3,1234.3,4350.7,0.0,-4355.6,1485.6,,1271.0,1599.0,-4.9,46.6,22.1,63.3,-41.2,,,-68.7,41.7,-273.3,-231.6,28.3,28.3,0.0,-259.9,,-259.9,0.0,0.0,-259.9,1349.1,1580.7,1030.2,-0.25,-0.22,1.309552,1030.2,-0.25,-0.22,1.309552,
09/30/2018,5306.9,5306.9,-1152.9,1152.9,4154.0,0.0,-2811.0,1457.2,,1280.9,72.9,1343.0,-1.9,28.7,60.8,-32.1,,,-26.8,1341.1,-247.5,1093.6,-55.9,-55.9,0.0,1149.5,,1149.5,0.0,0.0,1149.5,1209.4,115.8,1020.4,1.13,1.07,1.185221,1026.3,1.12,1.07,1.182833,
12/31/2018,5637.6,5637.6,-1129.9,1129.9,4507.7,0.0,-3607.5,1693.6,,1391.8,522.1,900.2,31.4,16.7,57.2,-40.5,,,-48.1,931.6,189.8,1121.4,-3.7,-3.7,0.0,1125.1,,1125.1,0.0,0.0,1125.1,1230.1,108.7,1018.285,1.1,1.101263,1.208012,1018.285,1.1,1.1,1.206748,
03/31/2019,5092.2,5092.2,-1138.7,1138.7,3953.5,0.0,-3308.4,1517.1,,1230.5,560.8,645.1,86.0,55.9,86.5,-30.6,,,-141.9,731.1,-170.0,561.1,-3680.5,-3680.5,0.0,4241.6,,4241.6,0.0,0.0,4241.6,1202.0,640.9,979.9,4.33,0.57,1.226656,984.0,4.31,0.569654,1.220976,
06/30/2019,5636.7,5636.7,-1124.9,1124.9,4511.8,0.0,-3013.5,1586.3,,1402.2,25.0,1498.3,-32.4,91.5,110.9,-19.4,,,-59.1,1465.9,-138.7,1327.2,0.0,0.0,0.0,1327.2,,1327.2,0.0,0.0,1327.2,1347.0,19.8,920.8,1.44,1.44,1.462858,924.6,1.44,1.44,1.461415,
09/30/2019,5476.6,5476.6,-1175.0,1175.0,4301.6,0.0,-2870.9,1412.3,,1380.9,77.7,1430.7,-24.9,90.1,107.4,-17.3,,,-65.2,1405.8,-151.9,1253.9,0.0,0.0,0.0,1253.9,,1253.9,0.0,0.0,1253.9,1315.2,61.3,913.9,1.37,1.37,1.439107,918.5,1.37,1.37,1.436739,
12/31/2019,6114.0,6114.0,-1282.6,1282.6,4831.4,0.0,-3431.2,1698.1,,1581.4,151.7,1400.2,262.9,82.7,95.9,-13.2,,,-345.6,1663.1,-167.4,1495.7,0.0,0.0,0.0,1495.7,,1495.7,0.0,0.0,1495.7,1541.3,45.6,914.678,1.64,1.64,1.685074,914.678,1.64,1.64,1.685074,
03/31/2020,5859.8,5859.8,-1215.1,1215.1,4644.7,0.0,-3053.9,1549.6,,1392.1,112.2,1590.8,89.1,78.2,92.5,-14.3,,,-167.3,1679.9,-223.4,1456.5,0.0,0.0,0.0,1456.5,,1456.5,0.0,0.0,1456.5,1555.7,99.2,908.2,1.6,1.6,1.712949,911.7,1.6,1.6,1.708808,
06/30/2020,5499.4,5499.4,-1222.0,1222.0,4277.4,0.0,-3080.6,1448.6,,1390.2,241.8,1196.8,446.9,81.2,88.3,-7.1,,,-528.1,1643.7,-231.7,1412.0,0.0,0.0,0.0,1412.0,,1412.0,0.0,0.0,1412.0,1639.7,227.7,907.2,1.56,1.56,1.807429,910.9,1.55,1.55,1.799973,
09/30/2020,5915.9,,,,4742.658712,,,,,,,1896.667,,,,,,,,1849.111,,1500.25,,,,,,1500.25,,,1500.25,1572.9,,,1.63,1.63,1.749,,1.63,1.63,1.749,
12/31/2020,6602.7,,,,5308.834908,,,,,,,2070.444,,,,,,,,2005.0,,1682.0,,,,,,1682.0,,,1682.0,1724.1,,,1.793,1.793,1.895,,1.793,1.793,1.895,
