Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Operating Lease Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,103160.0,2781.0,113.0,,25038.0,,,,,37944.0,,,28352.0,,,,,,783.0,67079.0,-722.0,66357.0,1742.0,,,2419.0,2178.0,241.0,,,,4710.0,,14393.0,48784.0,33196.0,15588.0,,63177.0,9495.0,,,,,,17494.0,,,,,,,,,,3641.0,93807.0,9.0,3051.0,,,-1274.0,7702.0,-135.0,9353.0,,9353.0,103160.0,
09/30/2005,104608.0,3372.0,113.0,,24211.0,,,,,38989.0,,,29765.0,,,,,,0.0,68754.0,-727.0,68027.0,1802.0,,,2396.0,2176.0,220.0,,,0.0,4687.0,,14294.0,51201.0,34461.0,16740.0,0.0,65495.0,9623.0,,,,,,16522.0,,,,,,,,,,3583.0,95223.0,9.0,3143.0,,,-1336.0,7886.0,-317.0,9385.0,0.0,9385.0,104608.0,
12/31/2005,105225.0,3078.0,158.0,,22238.0,,,,,40251.0,,,29674.0,,,,,,1304.0,71229.0,-744.0,70485.0,1869.0,,,2377.0,2169.0,208.0,,,0.0,5020.0,,14609.0,52825.0,35687.0,17138.0,0.0,67434.0,10869.0,,,,,,13927.0,,,,,,,,,,3549.0,95779.0,9.0,3122.0,,,-1279.0,8007.0,-413.0,9446.0,0.0,9446.0,105225.0,
03/31/2006,105044.0,2494.0,159.0,,21797.0,,,,,41250.0,,,30172.0,,,,,,744.0,72166.0,-749.0,71417.0,1935.0,,,2389.0,2194.0,195.0,,,0.0,4853.0,,14134.0,54876.0,35812.0,19064.0,0.0,69010.0,8187.0,,,,,,14746.0,,,,,,,,,,3632.0,95575.0,9.0,3106.0,,,-1237.0,8159.0,-568.0,9469.0,0.0,9469.0,105044.0,
06/30/2006,106111.0,2670.0,207.0,,20876.0,,,,,42007.0,,,30570.0,,,,,,931.0,73508.0,-753.0,72755.0,2003.0,,,2385.0,2194.0,191.0,,,,5215.0,,14078.0,56445.0,35354.0,21091.0,0.0,70523.0,7768.0,,,,,,14502.0,,,,,,,,,,3762.0,96555.0,9.0,3083.0,,,-1172.0,8319.0,-683.0,9556.0,0.0,9556.0,106111.0,
09/30/2006,105828.0,2399.0,125.0,,20037.0,,,,,42521.0,,,30959.0,,,,,,872.0,74352.0,-761.0,73591.0,2044.0,,,2374.0,2193.0,181.0,,,0.0,5258.0,,13883.0,54760.0,34709.0,20051.0,0.0,68643.0,9267.0,,,,,,14170.0,,,,,,,,,,3726.0,95806.0,9.0,3094.0,,,-1162.0,8473.0,-392.0,10022.0,0.0,10022.0,105828.0,
12/31/2006,100669.0,2737.0,809.0,,11287.0,,,,,42961.0,,,31392.0,,,,,,1150.0,75503.0,-771.0,74732.0,2142.0,,,2364.0,2193.0,171.0,,,0.0,6598.0,,14331.0,55049.0,35758.0,19291.0,0.0,69380.0,6246.0,,,,,,10529.0,,,,,,,,,,4492.0,90647.0,9.0,3107.0,,,-1232.0,8317.0,-179.0,10022.0,0.0,10022.0,100669.0,
03/31/2007,110224.0,2244.0,223.0,,11099.0,,,,,41760.0,,,43461.0,,,,,,1382.0,86603.0,-784.0,85819.0,2213.0,,,2356.0,2192.0,164.0,,,,6270.0,,13510.0,55678.0,36347.0,19331.0,,69188.0,4005.0,,,,,,12620.0,,,,,,,,,,4207.0,90020.0,9.0,3101.0,,,-1473.0,8330.0,-163.0,9804.0,,9804.0,99824.0,
06/30/2007,101390.0,2327.0,404.0,,11509.0,,,,,42362.0,,,33347.0,,,,,,1708.0,77417.0,-803.0,76614.0,2272.0,,,2339.0,2192.0,147.0,,,,5925.0,,13524.0,55669.0,36042.0,19627.0,,69193.0,7155.0,,,,,,11957.0,,,,,,,,,,3894.0,92199.0,9.0,3044.0,,,-2058.0,8489.0,-293.0,9191.0,,9191.0,101390.0,
09/30/2007,104265.0,2540.0,720.0,,11278.0,,,,,42912.0,,,33342.0,,,,,,2761.0,79015.0,-827.0,78188.0,2410.0,,,2956.0,2192.0,764.0,,,,6173.0,,13174.0,56208.0,36056.0,20152.0,,69382.0,8926.0,,,,,,12498.0,,,,,,,,,,4166.0,94972.0,9.0,3063.0,,,-2174.0,8593.0,-198.0,9293.0,,9293.0,104265.0,
12/31/2007,110962.0,2687.0,593.0,,11203.0,,,,,45973.0,,,34280.0,,,,,,4329.0,84582.0,-937.0,83645.0,2576.0,,,2617.0,2470.0,147.0,,,0.0,7641.0,,14404.0,61041.0,37410.0,23631.0,0.0,75445.0,11399.0,,,,,,10632.0,,,,,,,,,,4325.0,101801.0,9.0,3074.0,,,-2209.0,8413.0,-126.0,9161.0,0.0,9161.0,110962.0,
03/31/2008,111396.0,3092.0,517.0,,11725.0,,,,,48064.0,,,32822.0,,,,,,2573.0,83459.0,-1205.0,82254.0,2582.0,,,2603.0,2460.0,143.0,,,0.0,8623.0,,14949.0,56452.0,38491.0,17961.0,0.0,71401.0,11999.0,,,,,,14041.0,,,,,,,,,,4603.0,102044.0,9.0,3063.0,,,-2196.0,8465.0,11.0,9352.0,0.0,9352.0,111396.0,
06/30/2008,114975.0,2853.0,286.0,,12618.0,,,,,52006.0,,,33518.0,,,,,,889.0,86413.0,-1580.0,84833.0,2808.0,,,3810.0,3603.0,207.0,,,,7767.0,,16259.0,61157.0,37410.0,23747.0,,77416.0,8075.0,,,,,,15046.0,,,,,,,,,,3684.0,104221.0,1082.0,1878.0,,,-232.0,8178.0,-152.0,10754.0,0.0,10754.0,114975.0,
09/30/2008,116294.0,2774.0,229.0,,14452.0,,,,,52423.0,,,33075.0,,,,,,1000.0,86498.0,-2058.0,84440.0,2839.0,,,3780.0,3592.0,188.0,,,0.0,7780.0,,14241.0,63219.0,34558.0,28661.0,0.0,77460.0,11312.0,,,,,,12947.0,,,,,,,,,,3879.0,105598.0,1082.0,1892.0,,,-231.0,8013.0,-60.0,10696.0,0.0,10696.0,116294.0,
12/31/2008,119764.0,2739.0,3578.0,,14279.0,,,,,50479.0,,,33664.0,,,,,,1452.0,85595.0,-2787.0,82808.0,2957.0,,,2792.0,2624.0,168.0,,,0.0,10611.0,,15287.0,63326.0,34578.0,28748.0,,78613.0,10246.0,,,,,,13585.0,,,,,,,,,,5243.0,107687.0,4241.0,2143.0,,,-229.0,5824.0,98.0,12077.0,0.0,12077.0,119764.0,
03/31/2009,119313.0,2491.0,1587.0,1587.0,18681.0,1407.0,16916.0,358.0,0.0,49443.0,20826.0,28617.0,33126.0,1816.0,12710.0,8875.0,8688.0,1037.0,2602.0,85171.0,-3070.0,82101.0,2960.0,2490.0,470.0,2777.0,2623.0,154.0,,1719.0,0.0,6997.0,,16370.0,63412.0,35380.0,28032.0,0.0,79782.0,11439.0,,,,,11439.0,12178.0,,,,12178.0,,,,,1672.0,2140.0,107211.0,4252.0,2136.0,1295.0,841.0,-229.0,5792.0,151.0,12102.0,0.0,12102.0,119313.0,
06/30/2009,115984.0,2899.0,513.0,513.0,17772.0,1354.0,16061.0,357.0,0.0,48839.0,20430.0,28409.0,32590.0,1914.0,12511.0,8489.0,8741.0,935.0,3341.0,84770.0,-3485.0,81285.0,2914.0,2440.0,474.0,2550.0,2417.0,133.0,,2076.0,0.0,5975.0,,17202.0,63618.0,35642.0,27976.0,0.0,80820.0,7237.0,,,,,7237.0,10102.0,,,,10102.0,,,,,1279.0,2846.0,102284.0,3588.0,3501.0,1779.0,1722.0,-204.0,6663.0,152.0,13700.0,0.0,13700.0,115984.0,
09/30/2009,110740.0,2130.0,1126.0,1126.0,17117.0,1079.0,15682.0,356.0,0.0,46011.0,19836.0,26175.0,32408.0,1973.0,12377.0,8229.0,8972.0,857.0,2063.0,80482.0,-3681.0,76801.0,2912.0,2426.0,486.0,2536.0,2417.0,119.0,,2151.0,0.0,5967.0,,17666.0,61692.0,36644.0,25048.0,0.0,79358.0,4107.0,,,,,4107.0,10162.0,,,,10162.0,,,,,1361.0,2064.0,97052.0,3599.0,3508.0,1779.0,1729.0,-200.0,6496.0,285.0,13688.0,,13688.0,110740.0,
12/31/2009,113380.0,2318.0,3369.0,3369.0,18923.0,355.0,18213.0,355.0,0.0,44805.0,19122.0,25683.0,31974.0,1990.0,12174.0,8035.0,8995.0,780.0,2067.0,78846.0,-3749.0,75097.0,2899.0,2400.0,499.0,2523.0,2417.0,106.0,2012.0,1733.0,0.0,4506.0,,19411.0,64894.0,42264.0,22630.0,0.0,84305.0,2412.0,,,,815.0,1597.0,9692.0,,,,9692.0,35.0,,,1986.0,1088.0,365.0,99883.0,3609.0,3522.0,1779.0,1743.0,-201.0,6326.0,241.0,13497.0,,13497.0,113380.0,
03/31/2010,112651.0,2133.0,3904.0,3904.0,17595.0,305.0,16935.0,355.0,0.0,44540.0,18409.0,26131.0,32883.0,1863.0,12186.0,7918.0,10180.0,736.0,1607.0,79030.0,-3802.0,75228.0,2876.0,2384.0,492.0,2511.0,2417.0,94.0,,1901.0,0.0,6503.0,,19482.0,64092.0,43007.0,21085.0,0.0,83574.0,1630.0,,,,,1630.0,10947.0,,,,10947.0,,,,,1179.0,1913.0,99243.0,3620.0,3532.0,1779.0,1753.0,-201.0,6169.0,288.0,13408.0,0.0,13408.0,112651.0,
06/30/2010,112025.0,2216.0,4322.0,4322.0,16645.0,270.0,16021.0,354.0,0.0,43725.0,17717.0,26008.0,32507.0,1841.0,11987.0,7707.0,10285.0,687.0,2150.0,78382.0,-3693.0,74689.0,2863.0,2374.0,489.0,2500.0,2417.0,83.0,,2331.0,0.0,6459.0,,19256.0,62859.0,42071.0,20788.0,0.0,82115.0,1796.0,,,,,1796.0,10989.0,,,,10989.0,,,,,1368.0,2056.0,98324.0,3631.0,3475.0,1779.0,1696.0,-134.0,6289.0,440.0,13701.0,0.0,13701.0,112025.0,
09/30/2010,112322.0,2215.0,3271.0,3271.0,16649.0,320.0,15975.0,354.0,0.0,42940.0,16638.0,26302.0,33069.0,1832.0,11774.0,7975.0,10738.0,750.0,2733.0,78742.0,-3194.0,75548.0,2847.0,2377.0,470.0,2489.0,2417.0,72.0,,2542.0,0.0,6761.0,,20109.0,61253.0,42549.0,18704.0,0.0,81362.0,2143.0,,,,,2143.0,10953.0,,,,10953.0,,,,,1448.0,2503.0,98409.0,3642.0,3486.0,1779.0,1707.0,-132.0,6456.0,432.0,13884.0,29.0,13913.0,112322.0,
12/31/2010,111007.0,2159.0,1515.0,1515.0,16061.0,294.0,15414.0,353.0,0.0,43462.0,16271.0,27191.0,34029.0,1896.0,11513.0,8956.0,10983.0,681.0,2216.0,79707.0,-3004.0,76703.0,2868.0,2389.0,479.0,2479.0,2417.0,62.0,1749.0,2074.0,0.0,5399.0,,21413.0,60235.0,44498.0,15737.0,0.0,81648.0,1853.0,,,,,1853.0,9558.0,,,,9558.0,34.0,,,1893.0,1314.0,627.0,96927.0,3654.0,3494.0,1779.0,1715.0,-130.0,6719.0,314.0,14051.0,29.0,14080.0,111007.0,
03/31/2011,110485.0,2121.0,2481.0,2481.0,15697.0,216.0,15135.0,346.0,0.0,43201.0,15857.0,27344.0,34264.0,1821.0,11222.0,9530.0,11129.0,562.0,1291.0,78756.0,-2805.0,75951.0,2902.0,2389.0,513.0,2472.0,2417.0,55.0,,1826.0,0.0,7035.0,,22066.0,60251.0,45478.0,14773.0,0.0,82317.0,1629.0,,,,,1629.0,10555.0,,,,10555.0,,,,,1183.0,2609.0,98293.0,398.0,4875.0,2051.0,2824.0,-125.0,6752.0,263.0,12163.0,29.0,12192.0,110485.0,
06/30/2011,110805.0,2380.0,1370.0,1370.0,16063.0,217.0,15502.0,344.0,0.0,43436.0,15337.0,28099.0,34531.0,1856.0,11048.0,9849.0,11315.0,463.0,1185.0,79152.0,-2614.0,76538.0,2887.0,2395.0,492.0,2466.0,2417.0,49.0,,2074.0,0.0,7027.0,,22589.0,58009.0,44695.0,13314.0,0.0,80598.0,3105.0,,,,,3105.0,10152.0,,,,10152.0,,,,,1314.0,3035.0,98204.0,398.0,4820.0,2051.0,2769.0,-66.0,7024.0,396.0,12572.0,29.0,12601.0,110805.0,
09/30/2011,114905.0,2348.0,2028.0,2028.0,16753.0,189.0,16227.0,337.0,0.0,44169.0,14911.0,29258.0,35047.0,1878.0,10920.0,10249.0,11593.0,407.0,1840.0,81056.0,-2439.0,78617.0,2872.0,2410.0,462.0,2462.0,2417.0,45.0,,2600.0,0.0,7225.0,,24547.0,57500.0,45737.0,11763.0,0.0,82047.0,5321.0,,,,,5321.0,9800.0,,,,9800.0,,,,,1505.0,3174.0,101847.0,398.0,4831.0,2051.0,2780.0,-65.0,7323.0,542.0,13029.0,29.0,13058.0,114905.0,
12/31/2011,116967.0,2663.0,1781.0,1781.0,15861.0,177.0,15362.0,322.0,0.0,45472.0,14689.0,30783.0,35546.0,1978.0,10719.0,10672.0,11827.0,350.0,2954.0,83972.0,-2255.0,81717.0,2944.0,2447.0,497.0,2457.0,2417.0,40.0,,2356.0,0.0,7188.0,,27600.0,58110.0,47137.0,10973.0,0.0,85710.0,3585.0,,,,,3585.0,9682.0,,,,9682.0,253.0,253.0,0.0,624.0,1344.0,2518.0,103716.0,398.0,4843.0,2051.0,2792.0,-64.0,7554.0,470.0,13201.0,50.0,13251.0,116967.0,
03/31/2012,116747.0,2235.0,1628.0,1628.0,16609.0,195.0,16093.0,321.0,0.0,46477.0,14322.0,32155.0,35636.0,1896.0,10493.0,11094.0,11832.0,321.0,1584.0,83697.0,-2126.0,81571.0,2980.0,2485.0,495.0,2453.0,2417.0,36.0,,2101.0,0.0,7170.0,,26385.0,59406.0,50491.0,8915.0,0.0,85791.0,3196.0,,,,,3196.0,9648.0,,,,9648.0,,,,,1046.0,3456.0,103137.0,398.0,4854.0,2051.0,2803.0,-62.0,7902.0,468.0,13560.0,50.0,13610.0,116747.0,
06/30/2012,117543.0,2393.0,1964.0,1964.0,16057.0,200.0,15552.0,305.0,0.0,46563.0,13951.0,32612.0,35796.0,1943.0,10377.0,11429.0,11739.0,308.0,1863.0,84222.0,-2016.0,82206.0,3017.0,2506.0,511.0,2450.0,2417.0,33.0,,2307.0,0.0,7149.0,,26251.0,58022.0,49431.0,8591.0,0.0,84273.0,5254.0,,,,,5254.0,9685.0,,,,9685.0,,,,,1096.0,3411.0,103719.0,398.0,4803.0,2051.0,2752.0,-83.0,8201.0,454.0,13773.0,51.0,13824.0,117543.0,
09/30/2012,117483.0,2490.0,1286.0,1286.0,15894.0,205.0,15402.0,287.0,0.0,46913.0,13569.0,33344.0,36146.0,1994.0,10238.0,11708.0,11912.0,294.0,1802.0,84861.0,-1925.0,82936.0,3062.0,2520.0,542.0,2447.0,2417.0,30.0,,2236.0,0.0,7132.0,,27606.0,57082.0,48800.0,8282.0,0.0,84688.0,6189.0,,,,,6189.0,8127.0,,,,8127.0,,,,,1072.0,3638.0,103714.0,398.0,4784.0,2051.0,2733.0,-398.0,8466.0,468.0,13718.0,51.0,13769.0,117483.0,
12/31/2012,121894.0,2441.0,2421.0,2421.0,15698.0,207.0,15207.0,284.0,0.0,49388.0,13350.0,36038.0,36394.0,2097.0,10018.0,12017.0,11972.0,290.0,2939.0,88721.0,-1854.0,86867.0,3123.0,2542.0,581.0,2443.0,2416.0,27.0,,1972.0,0.0,6929.0,,30023.0,59494.0,51231.0,8263.0,0.0,89517.0,7181.0,,,,,7181.0,7085.0,,,,7085.0,0.0,0.0,0.0,843.0,915.0,2589.0,108130.0,398.0,4809.0,2051.0,2758.0,-634.0,8768.0,375.0,13716.0,48.0,13764.0,121894.0,
03/31/2013,121382.0,2186.0,2286.0,2286.0,15764.0,218.0,15263.0,283.0,0.0,49785.0,13028.0,36757.0,35891.0,2043.0,9727.0,12091.0,11741.0,289.0,2691.0,88367.0,-1783.0,86584.0,3138.0,2540.0,598.0,2441.0,2416.0,25.0,,1848.0,0.0,7135.0,,30027.0,61597.0,51127.0,10470.0,0.0,91624.0,2825.0,,,,,2825.0,8320.0,,,,8320.0,,,,,866.0,3827.0,107462.0,398.0,4833.0,2051.0,2782.0,-766.0,9084.0,333.0,13882.0,38.0,13920.0,121382.0,
06/30/2013,123360.0,2390.0,1109.0,1109.0,16680.0,219.0,16187.0,274.0,0.0,50620.0,12764.0,37856.0,36412.0,2114.0,9531.0,12400.0,12015.0,352.0,2148.0,89180.0,-1735.0,87445.0,3185.0,2540.0,645.0,2439.0,2416.0,23.0,,1818.0,0.0,8294.0,,30097.0,63357.0,50573.0,12784.0,0.0,93454.0,2748.0,,,,,2748.0,6940.0,,,,6940.0,,,,,871.0,5070.0,109083.0,991.0,4740.0,2051.0,2689.0,-1202.0,9561.0,149.0,14239.0,38.0,14277.0,123360.0,
09/30/2013,125673.0,2887.0,2622.0,2622.0,18591.0,246.0,18080.0,265.0,0.0,50752.0,12499.0,38253.0,36479.0,2157.0,9356.0,12534.0,12072.0,360.0,1330.0,88561.0,-1677.0,86884.0,3235.0,2528.0,707.0,2437.0,2416.0,21.0,,1586.0,0.0,7431.0,,30153.0,63973.0,51543.0,12430.0,0.0,94126.0,3712.0,,,,,3712.0,8098.0,,,,8098.0,,,,,807.0,4250.0,110993.0,593.0,4616.0,2051.0,2565.0,-662.0,9876.0,218.0,14641.0,39.0,14680.0,125673.0,
12/31/2013,130443.0,3178.0,5116.0,5116.0,19148.0,343.0,18597.0,208.0,0.0,52046.0,12730.0,39316.0,36568.0,2294.0,9246.0,12680.0,11984.0,364.0,944.0,89558.0,-1582.0,87976.0,3261.0,2531.0,730.0,2435.0,2416.0,19.0,,1553.0,0.0,7776.0,,32634.0,66641.0,54564.0,12077.0,0.0,99275.0,1664.0,,,,,1664.0,9633.0,,,,9633.0,27.0,27.0,0.0,938.0,754.0,3526.0,115817.0,1034.0,4612.0,2051.0,2561.0,-1295.0,10156.0,82.0,14589.0,37.0,14626.0,130443.0,
03/31/2014,129654.0,3153.0,2202.0,2202.0,21291.0,347.0,20749.0,195.0,0.0,53344.0,12753.0,40591.0,36361.0,2177.0,9125.0,12626.0,12088.0,345.0,780.0,90485.0,-1483.0,89002.0,3242.0,2528.0,714.0,2434.0,2416.0,18.0,,1454.0,0.0,6876.0,,31234.0,65640.0,55547.0,10093.0,0.0,96874.0,2985.0,,,,,2985.0,11233.0,,,,11233.0,,,,,623.0,3075.0,114790.0,1034.0,4725.0,2051.0,2674.0,-1492.0,10363.0,196.0,14826.0,38.0,14864.0,129654.0,
06/30/2014,132562.0,3312.0,2386.0,2386.0,23369.0,361.0,22814.0,194.0,0.0,54095.0,12796.0,41299.0,36389.0,2261.0,9056.0,12652.0,12050.0,370.0,682.0,91166.0,-1458.0,89708.0,3158.0,2491.0,667.0,2433.0,2416.0,17.0,,1565.0,0.0,6631.0,,32140.0,63812.0,55047.0,8765.0,0.0,95952.0,3299.0,,,,,3299.0,13961.0,,,,13961.0,,,,,628.0,3214.0,117054.0,1331.0,4664.0,2051.0,2613.0,-1574.0,10666.0,382.0,15469.0,39.0,15508.0,132562.0,
09/30/2014,134188.0,3125.0,3637.0,3637.0,23492.0,389.0,22912.0,191.0,0.0,53892.0,12820.0,41072.0,36732.0,2317.0,8987.0,12941.0,12121.0,366.0,641.0,91265.0,-1414.0,89851.0,3199.0,2467.0,732.0,2432.0,2416.0,16.0,,1532.0,0.0,6920.0,,32258.0,65034.0,56484.0,8550.0,0.0,97292.0,2878.0,,,,,2878.0,14336.0,,,,14336.0,,,,,677.0,3562.0,118745.0,1331.0,4672.0,2051.0,2621.0,-1786.0,10886.0,301.0,15404.0,39.0,15443.0,134188.0,
12/31/2014,138706.0,3091.0,7914.0,7914.0,22955.0,360.0,22408.0,187.0,0.0,53953.0,13188.0,40765.0,36131.0,2401.0,8886.0,12389.0,12037.0,418.0,1261.0,91345.0,-1322.0,90023.0,3193.0,2465.0,728.0,2431.0,2416.0,15.0,926.0,2080.0,0.0,6093.0,,34809.0,66903.0,58934.0,7969.0,0.0,101712.0,1700.0,,,,,1700.0,14967.0,28.0,28.0,,14939.0,,,,2130.0,1043.0,1489.0,123041.0,1331.0,4697.0,2051.0,2646.0,-1972.0,11141.0,429.0,15626.0,39.0,15665.0,138706.0,
03/31/2015,140470.0,2920.0,4919.0,4919.0,26978.0,392.0,26409.0,177.0,0.0,55349.0,13297.0,42052.0,35895.0,2291.0,8714.0,12569.0,11873.0,448.0,724.0,91968.0,-1300.0,90668.0,3128.0,2433.0,695.0,2430.0,2416.0,14.0,,2493.0,0.0,6934.0,,35343.0,68072.0,60651.0,7421.0,0.0,103415.0,1613.0,,,,,1613.0,14055.0,30.0,30.0,,14025.0,,,,,1251.0,4232.0,124566.0,1350.0,4691.0,2051.0,2640.0,-2145.0,11380.0,588.0,15864.0,40.0,15904.0,140470.0,
06/30/2015,141658.0,2785.0,3451.0,3451.0,28514.0,370.0,27987.0,157.0,0.0,56540.0,13740.0,42800.0,36163.0,2278.0,8547.0,12933.0,11909.0,496.0,995.0,93698.0,-1293.0,92405.0,2968.0,2298.0,670.0,2429.0,2416.0,13.0,,2111.0,0.0,6995.0,,35449.0,67574.0,59950.0,7624.0,0.0,103023.0,4262.0,,,,,4262.0,13521.0,27.0,27.0,,13494.0,,,,,1001.0,4213.0,126020.0,1331.0,4683.0,2051.0,2632.0,-2264.0,11564.0,291.0,15605.0,33.0,15638.0,141658.0,
09/30/2015,141918.0,2455.0,1994.0,1994.0,29330.0,374.0,28799.0,157.0,0.0,57008.0,14060.0,42948.0,36566.0,2229.0,8427.0,13392.0,11826.0,692.0,994.0,94568.0,-1261.0,93307.0,2944.0,2264.0,680.0,2429.0,2416.0,13.0,,2552.0,0.0,6907.0,,34832.0,66061.0,58351.0,7710.0,0.0,100893.0,5036.0,,,,,5036.0,15527.0,25.0,25.0,,15502.0,,,,,1145.0,3459.0,126060.0,1331.0,4710.0,2051.0,2659.0,-2563.0,11826.0,522.0,15826.0,32.0,15858.0,141918.0,
12/31/2015,141048.0,2540.0,2671.0,2671.0,29500.0,386.0,29044.0,70.0,0.0,56156.0,14025.0,42131.0,36426.0,2259.0,8301.0,13716.0,11493.0,657.0,903.0,93485.0,-1272.0,92213.0,2946.0,2239.0,707.0,2428.0,2416.0,12.0,876.0,1852.0,0.0,6022.0,,36267.0,66938.0,59863.0,7075.0,0.0,103205.0,1658.0,,,,,1658.0,15810.0,24.0,24.0,,15786.0,220.0,220.0,0.0,1884.0,938.0,1463.0,125178.0,1350.0,4698.0,2051.0,2647.0,-2764.0,12358.0,197.0,15839.0,31.0,15870.0,141048.0,
03/31/2016,142430.0,2298.0,1778.0,1778.0,30360.0,405.0,29891.0,64.0,0.0,57681.0,14248.0,43433.0,35924.0,2138.0,8112.0,13895.0,11128.0,651.0,803.0,94408.0,-1295.0,93113.0,2923.0,2185.0,738.0,2427.0,2416.0,11.0,,2126.0,0.0,7405.0,,35858.0,66617.0,59297.0,7320.0,0.0,102475.0,3657.0,,,,,3657.0,15305.0,,,,15305.0,,,,,967.0,3671.0,126075.0,1331.0,4737.0,2051.0,2686.0,-2999.0,12570.0,684.0,16323.0,32.0,16355.0,142430.0,
06/30/2016,143625.0,2359.0,1818.0,1818.0,31918.0,401.0,31455.0,62.0,0.0,58117.0,14559.0,43558.0,35792.0,2172.0,7988.0,14307.0,10671.0,654.0,877.0,94786.0,-1299.0,93487.0,2900.0,2144.0,756.0,2426.0,2416.0,10.0,,2179.0,0.0,6538.0,,36137.0,65304.0,58052.0,7252.0,430.0,101871.0,4087.0,,,,,4087.0,16231.0,,,,16231.0,,,,,979.0,3703.0,126871.0,1331.0,4805.0,2051.0,2754.0,-3077.0,12778.0,889.0,16726.0,28.0,16754.0,143625.0,
09/30/2016,143279.0,2164.0,2995.0,2995.0,31176.0,431.0,30689.0,56.0,0.0,57483.0,14756.0,42727.0,35668.0,2169.0,7864.0,14643.0,10349.0,643.0,1060.0,94211.0,-1272.0,92939.0,2855.0,2084.0,771.0,2426.0,2416.0,10.0,,1890.0,0.0,6834.0,,35625.0,65646.0,58412.0,7234.0,0.0,101271.0,3620.0,,,,,3620.0,16890.0,,,,16890.0,,,,,792.0,3902.0,126475.0,1350.0,4777.0,2051.0,2726.0,-3286.0,13180.0,755.0,16776.0,28.0,16804.0,143279.0,
12/31/2016,142177.0,2392.0,2754.0,2754.0,31619.0,410.0,31183.0,26.0,0.0,56452.0,14776.0,41676.0,35646.0,2237.0,7695.0,15051.0,9983.0,680.0,751.0,92849.0,-1253.0,91596.0,2803.0,2065.0,738.0,2425.0,2416.0,9.0,906.0,1057.0,0.0,6625.0,,35782.0,68039.0,61369.0,6670.0,0.0,103821.0,3667.0,,,,,3667.0,14388.0,17.0,17.0,,14371.0,206.0,206.0,0.0,1693.0,666.0,1504.0,125945.0,1350.0,4788.0,2051.0,2737.0,-3433.0,13441.0,59.0,16205.0,27.0,16232.0,142177.0,
03/31/2017,140200.0,2205.0,1644.0,1644.0,32246.0,689.0,31531.0,26.0,0.0,56373.0,15299.0,41074.0,35255.0,2070.0,7469.0,15336.0,9572.0,808.0,616.0,92244.0,-1238.0,91006.0,2754.0,2052.0,702.0,2430.0,2419.0,11.0,,846.0,0.0,7069.0,,35362.0,68794.0,62175.0,6619.0,0.0,104156.0,2170.0,,,,,2170.0,13658.0,,,,13658.0,,,,,489.0,3270.0,123743.0,1350.0,4835.0,2051.0,2784.0,-3448.0,13625.0,68.0,16430.0,27.0,16457.0,140200.0,
06/30/2017,141067.0,2203.0,2163.0,2163.0,32691.0,842.0,31823.0,26.0,0.0,56305.0,15391.0,40914.0,35141.0,2117.0,7301.0,15460.0,9318.0,945.0,766.0,92212.0,-1226.0,90986.0,2760.0,2041.0,719.0,2441.0,2423.0,18.0,,780.0,0.0,7043.0,,34965.0,66415.0,59695.0,6720.0,500.0,101880.0,5506.0,,,,,5506.0,13456.0,,,,13456.0,,,,,491.0,3288.0,124621.0,1350.0,4783.0,2051.0,2732.0,-3739.0,13862.0,163.0,16419.0,27.0,16446.0,141067.0,
09/30/2017,142264.0,2205.0,3298.0,3298.0,32355.0,850.0,31480.0,25.0,0.0,56569.0,15558.0,41011.0,35314.0,2168.0,7143.0,15588.0,9236.0,1179.0,711.0,92594.0,-1205.0,91389.0,2681.0,2018.0,663.0,2441.0,2423.0,18.0,,735.0,0.0,7160.0,,35246.0,66206.0,59430.0,6776.0,0.0,101452.0,5806.0,,,,,5806.0,14039.0,,,,14039.0,,,,,499.0,4088.0,125884.0,1350.0,4714.0,2051.0,2663.0,-4637.0,14748.0,185.0,16360.0,20.0,16380.0,142264.0,
