Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,1385.554,1326.902,58.652,-139.358,139.358,1246.196,0.0,-710.946,299.631,304.217,107.098,535.25,-4.548,2.8,8.7,-5.9,-0.1,-1.258,1.848,530.702,-131.044,398.4,0.0,0.0,0.0,398.4,0.0,398.4,0.0,0.0,398.4,393.178007,-5.221993,236.474,1.68,1.68,1.662669,238.125,1.67,1.67,1.64807,
12/31/2012,1417.941,1355.624,62.317,-133.828,133.828,1284.113,0.0,-838.606,375.977,345.18,117.449,445.507,-14.29,6.5,13.4,-6.9,2.7,-2.749,5.09,431.217,-136.341,292.127,0.0,0.0,0.0,292.127,0.0,292.127,,0.0,292.127,288.794322,-3.332678,236.612,1.23,1.23,1.22054,238.324,1.23,1.23,1.216016,
03/31/2013,1415.096,1360.385,54.711,-133.749,133.749,1281.347,0.0,-770.822,352.598,284.34,133.884,510.525,-14.457,7.2,11.5,-4.3,2.6,-3.811,4.657,496.068,-65.508,426.749,0.0,0.0,0.0,426.749,0.0,426.749,0.0,0.0,426.749,422.549166,-4.199834,236.837,1.8,1.8,1.784135,238.304,1.79,1.79,1.772376,
06/30/2013,1723.473,1674.703,48.77,-230.728,230.728,1492.745,0.0,-830.218,431.012,327.463,71.743,662.527,-10.428,6.4,7.3,-0.9,5.3,-2.289,-1.272,652.099,-159.14,490.67,0.0,0.0,0.0,490.67,0.0,490.67,0.0,0.0,490.67,484.219408,-6.450592,237.484,2.07,2.07,2.038956,238.743,2.06,2.06,2.032981,
09/30/2013,1827.78,1756.764,71.016,-234.696,234.696,1593.084,0.0,-908.553,405.584,410.017,92.952,684.531,-4.64,5.1,6.6,-1.5,3.1,-6.17,-3.56,679.891,-186.105,487.616,0.0,0.0,0.0,487.616,0.0,487.616,0.0,0.0,487.616,480.493954,-7.122046,237.07,2.06,2.06,2.026802,238.349,2.05,2.05,2.020119,
12/31/2013,1965.85,1876.496,89.354,-258.553,258.553,1707.297,0.0,-1049.371,522.857,422.233,104.281,657.926,-5.405,4.9,6.4,-1.5,4.2,-4.954,-3.695,652.521,-190.261,457.306,0.0,0.0,0.0,457.306,0.0,457.306,0.0,0.0,457.306,469.517333,12.211333,236.283,1.94,1.94,1.987097,237.627,1.92,1.92,1.971389,
03/31/2014,2129.751,2039.65,90.101,-279.245,279.245,1850.506,0.0,-1179.158,511.674,528.884,138.6,671.348,-5.601,4.9,7.6,-2.7,3.3,-7.605,-2.599,665.747,-178.414,479.728,0.0,0.0,0.0,479.728,0.228,479.956,0.0,0.0,479.956,474.9116,-5.0444,236.786,2.03,2.03,2.005657,237.849,2.02,2.02,1.998792,
06/30/2014,2421.452,2359.588,61.864,-291.887,291.887,2129.565,0.0,-1140.84,576.622,447.273,116.945,988.725,4.861,4.7,7.1,-2.4,1.4,-1.933,-10.961,993.586,-268.521,723.132,0.0,0.0,0.0,723.132,-8.626,714.506,0.0,0.0,714.506,705.77906,-8.72694,236.661,3.02,3.02,2.982236,237.401,3.01,3.01,2.97324,
09/30/2014,2511.446,2408.044,103.402,-302.639,302.639,2208.807,0.0,-1056.229,570.436,417.174,68.619,1152.578,-16.29,13.4,22.1,-8.7,9.5,-5.394,-6.61,1136.288,-274.774,856.12,0.0,0.0,0.0,856.12,0.738,856.858,0.0,0.0,856.858,809.063116,-47.794884,236.217,3.63,3.63,3.425084,236.972,3.62,3.62,3.41831,
12/31/2014,2640.675,2591.511,49.164,-297.265,297.265,2343.41,0.0,-1183.647,573.61,500.091,109.946,1159.763,-8.751,3.9,7.4,-3.5,2.1,-0.194,2.751,1151.012,-268.233,882.585,0.0,0.0,0.0,882.585,0.879,883.464,0.0,0.0,883.464,886.958585,3.494585,235.481,3.75,3.75,3.766582,236.292,3.74,3.74,3.754789,
03/31/2015,2554.9,2502.9,52.0,-312.4,312.4,2242.5,0.0,-1124.6,560.4,460.5,103.7,1117.9,-15.0,3.4,6.7,-3.3,-13.0,-0.8,24.6,1102.9,-281.9,820.2,0.0,0.0,0.0,820.2,2.4,822.6,0.0,0.0,822.6,829.747473,7.147473,235.0,3.5,3.5,3.53084,235.6,3.49,3.49,3.520337,
06/30/2015,2591.6,2536.1,55.5,-286.1,286.1,2305.5,0.0,-1072.4,491.9,490.7,89.8,1233.1,-10.9,1.5,5.8,-4.3,1.5,-4.9,7.9,1222.2,-292.5,924.8,0.0,0.0,0.0,924.8,2.5,927.3,0.0,0.0,927.3,925.739681,-1.560319,235.3,3.94,3.94,3.934295,235.7,3.93,3.93,3.92338,
09/30/2015,2777.9,2728.9,49.0,-310.0,310.0,2467.9,0.0,-1096.1,477.8,520.0,98.3,1371.8,-15.4,10.2,15.6,-5.4,4.3,-6.8,0.9,1356.4,-330.1,1019.5,0.0,0.0,0.0,1019.5,-53.9,965.6,0.0,0.0,965.6,965.04742,-0.55258,232.2,4.16,4.16,4.156104,232.6,4.15,4.15,4.147624,
12/31/2015,2839.3,2759.8,79.5,-331.8,331.8,2507.5,0.0,-1339.3,583.0,541.7,214.6,1168.2,-82.4,58.3,67.4,-9.1,13.9,0.0,10.2,1085.8,-257.1,828.7,0.0,0.0,0.0,828.7,2.9,831.6,0.0,0.0,831.6,925.521667,93.921667,220.4,3.77,3.77,4.199282,220.8,3.77,3.77,4.19537,
03/31/2016,2726.8,2638.9,87.9,-313.0,313.0,2413.8,0.0,-1035.4,497.3,437.3,100.8,1378.4,-52.8,52.1,63.3,-11.2,2.1,0.0,-1.4,1325.6,-356.4,969.2,0.0,0.0,0.0,969.2,1.7,970.9,0.0,0.0,970.9,979.50176,8.60176,218.9,4.44,4.44,4.474654,219.3,4.43,4.43,4.469224,
06/30/2016,2894.2,2466.0,428.2,-370.3,370.3,2523.9,0.0,-1063.4,492.4,473.1,97.9,1460.5,-58.5,50.5,65.9,-15.4,0.2,0.0,7.8,1402.0,-353.6,1048.4,0.0,0.0,0.0,1048.4,1.4,1049.8,0.0,0.0,1049.8,1074.84038,25.04038,219.1,4.79,4.79,4.905707,219.4,4.79,4.79,4.904131,
09/30/2016,2955.8,2857.2,98.6,-416.9,416.9,2538.9,0.0,-1113.6,462.7,529.0,121.9,1425.3,-58.1,49.6,66.0,-16.4,4.9,0.0,3.6,1367.2,-337.0,1030.2,0.0,0.0,0.0,1030.2,2.7,1032.9,0.0,0.0,1032.9,1063.315844,30.415844,218.9,4.72,4.72,4.857542,219.4,4.71,4.71,4.848632,
12/31/2016,2872.0,2502.9,369.1,-378.5,378.5,2493.5,0.0,-1607.3,495.5,533.9,577.9,886.2,-48.0,44.4,64.8,-20.4,7.2,0.0,-3.6,838.2,-190.3,647.9,0.0,0.0,0.0,647.9,1.3,649.2,0.0,0.0,649.2,1016.767604,367.567604,216.6,3.0,3.0,4.694218,217.0,2.99,2.99,4.68386,
03/31/2017,2810.7,2720.7,90.0,-384.6,384.6,2426.1,0.0,-1401.4,498.7,423.4,479.3,1024.7,-38.0,46.7,63.4,-16.7,4.0,0.0,-12.7,986.7,-239.2,747.5,0.0,0.0,0.0,747.5,0.1,747.6,0.0,0.0,747.6,768.980674,21.380674,215.6,3.47,3.47,3.566701,215.9,3.46,3.46,3.55903,
06/30/2017,3078.4,3036.8,41.6,-366.2,366.2,2712.2,0.0,-1511.2,429.8,796.2,285.2,1201.0,-68.6,46.7,63.6,-16.9,-2.3,0.0,24.2,1132.4,-269.6,862.8,0.0,0.0,0.0,862.8,0.0,862.8,0.0,0.0,862.8,984.109768,121.309768,211.9,4.07,4.07,4.644218,212.2,4.07,4.07,4.641677,
09/30/2017,3077.8,3029.0,48.8,-370.0,370.0,2707.8,0.0,-1053.9,433.4,446.4,174.1,1653.9,-44.0,41.2,61.8,-20.6,6.7,0.0,-3.9,1609.9,-383.8,1226.1,0.0,0.0,0.0,1226.1,0.0,1226.1,0.0,0.0,1226.1,1250.11728,24.01728,211.4,5.8,5.8,5.913516,211.8,5.79,5.79,5.903396,
12/31/2017,3307.0,3127.4,179.6,-509.2,509.2,2797.8,0.0,-1331.6,572.0,587.6,172.0,1466.2,-66.4,-70.7,62.0,-132.7,-2.1,0.0,139.2,1399.8,-1566.1,-166.3,0.0,0.0,0.0,-166.3,-131.1,-297.4,0.0,0.0,-297.4,1030.43358,1327.83358,211.5,-1.41,-1.41,4.872026,212.0,-1.41,-1.41,4.853366,
03/31/2018,3131.1,2966.7,164.4,-446.0,446.0,2685.1,0.0,-1150.4,501.3,496.7,152.4,1534.7,-41.0,23.8,50.5,-26.7,-1.0,0.0,18.2,1493.7,-322.5,1171.2,0.0,0.0,0.0,1171.2,1.7,1172.9,0.0,0.0,1172.9,1190.563669,17.663669,211.4,5.55,5.55,5.631805,211.7,5.54,5.54,5.623437,
06/30/2018,3356.5,3247.9,108.6,-421.0,421.0,2935.5,0.0,-1722.3,516.2,981.0,225.1,1213.2,-34.5,23.0,51.7,-28.7,13.0,0.0,-1.5,1178.7,-263.7,915.0,0.0,0.0,0.0,915.0,-48.4,866.6,0.0,0.0,866.6,1110.564161,243.964161,207.1,4.18,4.18,5.362454,207.3,4.18,4.18,5.356865,
09/30/2018,3439.0,3291.8,147.2,-460.8,460.8,2978.2,0.0,-1280.6,497.7,507.9,275.0,1697.6,115.1,23.0,49.0,-26.0,0.2,0.0,-138.3,1812.7,-369.8,1442.9,0.0,0.0,0.0,1442.9,1.5,1444.4,0.0,0.0,1444.4,1274.496132,-169.903868,201.4,7.17,7.17,6.328183,201.9,7.15,7.15,6.308475,
12/31/2018,3526.3,3360.6,165.7,-488.5,488.5,3037.8,0.0,-1594.7,591.1,611.6,392.0,1443.1,-28.6,18.3,49.4,-31.1,-3.9,0.0,14.2,1414.5,-469.6,944.9,0.0,0.0,0.0,944.9,1.9,946.8,0.0,0.0,946.8,1344.444392,397.644392,199.8,4.74,4.74,6.728951,200.3,4.73,4.73,6.715244,
03/31/2019,3489.8,3197.4,292.4,-602.0,602.0,2887.8,0.0,-1385.1,567.7,563.7,253.7,1502.7,357.3,16.7,47.9,-31.2,-2.2,-28.7,-371.8,1860.0,-422.5,1408.8,0.0,0.0,0.0,1408.8,0.0,1408.8,0.0,0.0,1408.8,1340.286872,-68.513128,196.6,7.17,7.17,6.817329,197.0,7.15,7.15,6.802218,
06/30/2019,3616.7,3456.7,160.0,-476.3,476.3,3140.4,0.0,-1184.5,587.6,484.8,112.1,1955.9,-197.4,18.6,47.7,-29.1,1.7,-16.3,177.1,1758.5,-248.1,1494.1,0.0,0.0,0.0,1494.1,0.0,1494.1,0.0,0.0,1494.1,1660.427462,166.327462,190.3,7.85,7.85,8.725315,190.4,7.85,7.85,8.723569,
09/30/2019,3600.1,3490.5,109.6,-430.0,430.0,3170.1,0.0,-1363.8,554.5,540.4,268.9,1806.3,-27.3,15.3,45.8,-30.5,-4.2,-21.8,16.2,1779.0,-211.3,1545.9,0.0,0.0,0.0,1545.9,0.0,1545.9,0.0,0.0,1545.9,1608.242805,62.342805,184.0,8.4,8.4,8.74045,184.2,8.39,8.39,8.728452,
12/31/2019,3671.3,3525.6,145.7,-447.1,447.1,3224.2,0.0,-1446.5,664.9,691.7,89.9,1777.7,-49.3,16.8,46.0,-29.2,2.3,-12.6,30.2,1728.4,-276.1,1439.7,0.0,0.0,0.0,1439.7,0.0,1439.7,0.0,0.0,1439.7,1411.807143,-27.892857,177.8,8.1,8.1,7.940423,178.2,8.08,8.08,7.923474,
03/31/2020,3534.3,3425.0,109.3,-454.3,454.3,3080.0,0.0,-1260.1,570.1,476.3,213.7,1819.9,-120.5,19.9,44.3,-24.4,-18.9,-14.8,119.5,1699.4,-292.0,1392.6,0.0,0.0,0.0,1392.6,6.5,1399.1,0.0,0.0,1399.1,1521.858824,122.758824,172.8,8.1,8.1,8.807053,173.1,8.08,8.08,8.789179,
06/30/2020,3681.6,3274.0,407.6,-411.1,411.1,3270.5,0.0,-1296.0,555.1,647.6,93.3,1974.5,63.0,58.4,66.0,-7.6,10.4,15.1,-131.8,2037.5,-446.1,1606.5,0.0,0.0,0.0,1606.5,-64.4,1542.1,0.0,0.0,1542.1,1594.464087,52.364087,160.6,9.6,9.6,9.92817,160.9,9.59,9.59,9.915445,
09/30/2020,3388.259,,,,,2925.52446837,,,,,,1611.9,,,,,,,,1584.429,,1241.364,,,,,,1241.364,,,1241.364,1304.762,,,7.776,7.776,8.235,,7.776,7.776,8.235,
12/31/2020,3323.63,,,,,2872.7131179,,,,,,1442.3,,,,,,,,1436.643,,1139.455,,,,,,1139.455,,,1139.455,1172.571,,,7.128,7.128,7.424,,7.128,7.128,7.424,
