Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/31/2005,7463.373,18.667,18.667,0.0,890.639,890.639,,1615.571,78.535,901.9,635.136,,209.629,,,,2734.506,1439.735,,,0,3289.132,3061.208,2174.225,886.983,,,,227.924,4728.867,,362.084,362.084,,,,284.867,,,,,,659.987,,,659.987,1306.938,2704.467,,,,,617.949,,,,,,617.949,3322.416,4629.354,172.951,954.576,,,-27.062,1430.07,303.484,2834.019,0.0,2834.019,7463.373,
11/30/2005,7702.505,26.374,26.374,0.0,969.528,969.528,,1805.962,147.0,1063.605,595.357,0.0,194.85,,,,2996.714,1414.135,,,0,3291.656,3069.233,2184.486,884.747,,,,222.423,4705.791,,485.722,485.722,,,,353.466,,,,,,761.649,,,761.649,1600.837,2591.739,,,,,603.208,,,,,,603.208,3194.947,4795.784,172.951,959.331,,,-27.021,1536.58,264.88,2906.721,0.0,2906.721,7702.505,
02/28/2006,7400.554,10.878,10.878,0.0,771.875,771.875,,1704.432,82.366,1081.304,540.762,0.0,213.67,,,,2700.855,1425.298,1938.357,-513.059,0,3274.401,3077.463,2193.583,883.88,,,,196.938,4699.699,,312.839,312.839,,,,293.947,293.947,0.0,0.0,,,691.274,,,691.274,1298.06,2515.78,2515.78,0.0,0.0,,611.543,,,,,,611.543,3127.323,4425.383,0.172951,1161.576049,,,-26.249,1592.311,247.36,2975.171,0.0,2975.171,7400.554,
05/31/2006,7671.5,37.5,37.5,0.0,854.2,854.2,,1751.1,86.6,1103.0,561.5,0.0,278.7,,,,2921.5,1442.7,,,0,3307.3,3091.0,2204.1,886.9,,,,216.3,4750.0,,365.0,365.0,,,,378.6,,,,,,693.5,,,693.5,1437.1,2481.8,,,,,632.6,,,,,,632.6,3114.4,4551.5,0.172951,1177.027049,,,-26.2,1675.3,293.7,3120.0,0.0,3120.0,7671.5,
08/31/2006,9448.7,42.2,42.2,0.0,1022.4,1022.4,,1926.2,117.4,1108.1,700.7,0.0,281.8,,,,3272.6,1698.1,2264.9,-566.8,0,4478.0,4236.7,3085.3,1151.4,,,,241.3,6176.1,,420.3,420.3,,,,328.7,,,,,,818.8,,,818.8,1567.8,3987.7,,,,,726.2,,,,,,726.2,4713.9,6281.7,0.172941,1218.127059,,,-107.2,1741.3,314.6,3167.0,0.0,3167.0,9448.7,
11/30/2006,9845.3,34.7,34.7,0.0,1159.6,1159.6,,2138.9,188.2,1247.4,703.3,,303.2,,,,3636.4,1706.1,2303.5,-597.4,0,4502.8,4250.4,3089.1,1161.3,,,,252.4,6208.9,,543.4,543.4,,,,376.5,,,,,,923.3,,,923.3,1843.2,3949.4,,,,,724.8,,,,,,724.8,4674.2,6517.4,0.0,1244.6,,,-125.2,1849.1,359.4,3327.9,0.0,3327.9,9845.3,
02/28/2007,9438.2,33.5,33.5,0.0,881.0,881.0,,1948.1,106.5,1264.4,577.2,0.0,160.7,,,,3023.3,1750.2,2380.3,-630.1,0,4664.7,3357.3,3083.9,273.4,,,,1307.4,6414.9,,376.1,376.1,,,,470.6,470.6,0.0,0.0,,,744.4,,,744.4,1591.1,3714.9,3714.9,0.0,0.0,,714.7,,,,,,714.7,4429.6,6020.7,0.0,1273.6,,,-124.5,1919.3,349.1,3417.5,0.0,3417.5,9438.2,
05/31/2007,9826.2,33.5,33.5,0.0,763.9,763.9,,1955.3,108.1,1294.5,552.7,0.0,156.6,,,,2909.3,1744.2,,,0,5172.7,4567.8,3348.9,1218.9,,,,604.9,6916.9,,270.6,270.6,,,,605.1,605.1,0.0,0.0,,,631.8,,,631.8,1507.5,4381.8,4381.8,0.0,0.0,,808.6,,,,,,808.6,5190.4,6697.9,0.0,1294.9,,,-623.9,1949.1,508.2,3128.3,0.0,3128.3,9826.2,
08/31/2007,9731.1,33.2,33.2,0.0,784.5,784.5,,1922.7,110.8,1183.2,628.7,0.0,147.0,,,,2887.4,1728.6,,,0,5115.1,4510.2,3354.4,1155.8,,,,604.9,6843.7,,281.3,281.3,,,,457.2,457.2,0.0,0.0,,,713.5,,,713.5,1452.0,4291.8,4291.8,0.0,0.0,,798.5,,,,,,798.5,5090.3,6542.3,0.0,1312.8,,,-622.9,2021.2,477.7,3188.8,0.0,3188.8,9731.1,
11/30/2007,10193.6,24.9,24.9,0.0,938.5,938.5,,2041.4,117.3,1304.5,619.6,0.0,142.7,,,,3147.5,1791.9,,,0,5254.2,4680.6,3427.9,1252.7,,,,573.6,7046.1,,350.8,350.8,,,,468.6,468.6,0.0,0.0,,,775.2,,,775.2,1594.6,4235.2,4235.2,0.0,0.0,,851.1,,,,,,851.1,5086.3,6680.9,0.0,1330.0,,,-623.6,2140.8,665.5,3512.7,0.0,3512.7,10193.6,
02/29/2008,10052.8,20.5,20.5,0.0,731.6,731.6,,2179.5,115.2,1392.0,672.3,0.0,267.4,,,,3199.0,2035.0,2742.6,-707.6,0,4818.8,4259.3,3123.9,1135.4,,,,559.5,6853.8,,349.4,349.4,,,,608.8,608.8,0.0,0.0,,,760.1,,,760.1,1718.3,4648.7,4648.7,0.0,0.0,,919.9,,,,,,919.9,5568.6,7286.9,0.0,1346.5,,,-622.6,1306.0,736.0,2765.9,0.0,2765.9,10052.8,
05/31/2008,10156.3,25.2,25.2,0.0,791.1,791.1,0.0,2270.7,102.4,1415.9,752.4,0.0,238.4,92.3,,238.4,3325.4,2010.3,,,0,4820.6,4299.3,3127.8,1171.5,,,,429.0,6830.9,,956.2,370.0,,,586.2,717.8,464.9,,,,252.9,112.3,,,0.0,1786.3,4575.1,4575.1,,,,914.8,,,,,540.8,374.0,5489.9,7276.2,0.0,1372.4,2.5,1369.9,-620.3,1349.5,778.5,2880.1,0.0,2880.1,10156.3,
08/31/2008,9421.8,24.9,24.9,0.0,775.9,775.9,0.0,2005.1,71.6,1247.0,686.5,0.0,232.2,92.1,,232.2,3038.1,1752.6,,,0,4631.1,4157.6,3049.8,1107.8,,,,381.4,6383.7,,905.6,347.7,68.3,,489.6,351.3,87.0,,,,264.3,84.2,,,0.0,1341.1,4486.5,4486.5,,,,918.4,,,,,549.7,368.7,5404.9,6746.0,0.0,1394.5,2.5,1392.0,-619.4,1326.8,573.9,2675.8,0.0,2675.8,9421.8,
11/30/2008,9108.5,181.3,181.3,0.0,813.4,813.4,0.0,1978.5,60.4,1280.5,637.6,0.0,172.2,79.2,,172.2,3145.4,1582.8,,,0,4380.3,3956.2,2915.2,1041.0,,,,344.9,5963.1,,948.0,344.6,,,603.4,657.6,206.0,,,,451.6,122.8,,,0.0,1728.4,4124.4,4124.4,,,,914.0,,,,,551.2,362.8,5038.4,6766.8,0.0,1413.2,2.5,1410.7,-619.4,1410.3,137.6,2341.7,0.0,2341.7,9108.5,
02/28/2009,8036.5,13.1,13.1,0.0,524.6,524.6,0.0,1828.7,57.9,1218.4,552.4,0.0,168.1,24.7,,114.1,2534.5,1547.5,2223.7,-676.2,0,3954.5,3615.6,2615.0,1000.6,1.7,0.4,,312.1,5502.0,,771.9,288.7,57.6,0.0,425.6,462.5,227.3,0.0,0.0,,235.2,92.0,0.0,30.2,0.0,1326.4,3971.1,3971.1,0.0,0.0,,830.7,0.0,49.0,,,543.6,207.9,4801.8,6128.2,0.0,1428.8,2.5,1426.3,-618.2,1003.5,94.2,1908.3,0.0,1908.3,8036.5,
05/31/2009,8401.5,16.8,16.8,0.0,715.9,715.9,0.0,1846.0,62.6,1202.8,580.6,0.0,188.0,34.4,,103.1,2766.7,1633.0,,,0,4001.8,3560.0,2540.3,1019.7,,,,407.4,5634.8,,861.1,276.2,,,584.9,609.7,353.5,,,,256.2,84.9,,11.9,0.0,1555.7,3712.1,3712.1,,,,808.5,,,,,524.0,272.6,4520.6,6076.3,0.0,1439.2,2.5,1436.7,-612.0,1010.0,488.0,2325.2,0.0,2325.2,8401.5,
08/31/2009,8433.9,19.7,19.7,0.0,787.3,787.3,0.0,1824.0,63.4,1142.9,617.7,0.0,187.6,23.8,,107.0,2818.6,1622.5,,,0,3992.8,3576.6,2551.3,1025.3,,,,392.4,5615.3,,883.4,298.5,81.6,,503.3,473.3,195.9,,,,277.4,72.1,,11.1,0.0,1428.8,3690.8,3690.8,,,,799.0,,38.5,,,527.7,221.7,4489.8,5918.6,0.0,1460.9,2.5,1458.4,-611.3,1109.7,556.0,2515.3,0.0,2515.3,8433.9,
11/30/2009,8728.6,50.3,50.3,0.0,901.7,901.7,0.0,1992.5,60.7,1346.1,585.7,0.0,149.1,19.1,,108.7,3093.6,1649.5,,,0,3985.5,3614.2,2571.5,1042.7,,,,352.2,5635.0,,1041.9,376.7,,,665.2,481.2,381.7,,,,99.5,53.3,,7.7,0.0,1576.4,3616.0,3616.0,,,,839.0,,27.1,,,550.1,254.1,4455.0,6031.4,0.0,1476.0,2.5,1473.5,-610.5,1153.8,677.9,2697.2,0.0,2697.2,8728.6,
02/28/2010,8094.3,43.5,43.5,0.0,514.7,514.7,0.0,1879.9,44.3,1287.0,548.6,0.0,151.0,15.1,,119.2,2589.1,1567.2,2290.0,-722.8,0,3938.0,3495.6,2570.6,925.0,30.8,1.2,,395.3,5505.2,,776.6,268.8,43.8,0.0,464.0,558.4,371.2,0.0,0.0,,187.2,37.6,0.0,6.7,0.0,1372.6,3277.1,3277.1,0.0,0.0,,868.3,0.0,115.6,,,536.2,209.8,4145.4,5518.0,0.0,1495.8,2.6,1493.2,-609.5,1102.8,587.2,2576.3,0.0,2576.3,8094.3,
05/31/2010,7896.1,20.9,20.9,0.0,636.5,636.5,0.0,1795.6,46.5,1219.3,529.8,0.0,109.0,9.2,,82.7,2562.0,1522.9,,,0,3811.2,3493.6,2570.9,922.7,,,,308.4,5334.1,,688.0,224.8,,,463.2,816.8,564.7,,,,252.1,29.4,,3.9,0.0,1534.2,3201.0,3201.0,,,,863.5,,,,,547.5,312.1,4064.5,5598.7,0.0,1523.8,2.6,1521.2,-905.8,1151.9,527.5,2297.4,0.0,2297.4,7896.1,
08/31/2010,7877.1,13.9,13.9,0.0,720.7,720.7,0.0,1722.4,45.8,1162.7,513.9,0.0,103.0,7.1,,74.4,2560.0,1529.0,,,0,3788.1,3486.2,2566.1,920.1,,,,294.8,5317.1,,775.0,253.5,57.7,,463.8,655.7,347.0,,,,308.7,19.0,,21.7,0.0,1449.7,3127.7,3127.7,,,,869.8,,,,,544.0,304.1,3997.5,5447.2,0.0,1541.0,2.6,1538.4,-904.9,1243.2,550.6,2429.9,0.0,2429.9,7877.1,
11/30/2010,8257.8,16.0,16.0,0.0,868.9,868.9,0.0,1866.6,47.0,1335.9,483.7,0.0,93.3,5.6,,62.7,2844.8,1556.1,,,0,3856.9,3512.2,2590.2,922.0,,,,339.1,5413.0,,906.0,334.8,65.4,,505.8,593.6,355.8,,,,237.8,15.7,,17.7,0.0,1515.3,3133.0,3133.0,,,,890.5,,,,,565.4,307.4,4023.5,5538.8,0.0,1575.5,2.6,1572.9,-904.9,1382.5,665.9,2719.0,0.0,2719.0,8257.8,
02/28/2011,7167.6,9.2,9.2,0.0,417.4,417.4,0.0,1369.3,38.2,1012.1,319.0,0.0,287.1,4.5,,272.9,2083.0,1219.6,1854.0,-634.4,0,3865.0,3506.1,2619.8,886.3,1.8,0.0,,352.6,5084.6,,552.8,129.2,14.2,0.0,409.4,99.6,83.7,0.0,0.0,,15.9,10.5,0.0,0.9,0.0,662.9,3136.7,3136.7,0.0,0.0,,816.1,0.0,10.3,,,583.1,221.8,3952.8,4615.7,0.0,1605.0,2.6,1602.4,-904.2,1662.3,188.8,2551.9,0.0,2551.9,7167.6,
05/31/2011,7075.4,13.4,13.4,0.0,459.3,459.3,0.0,1309.0,41.5,953.0,314.5,0.0,174.4,3.7,,152.8,1956.1,1230.7,,,0,3888.6,3529.0,2632.6,896.4,,,,355.9,5119.3,,508.3,104.8,23.3,,380.2,263.5,252.7,,,,10.8,11.6,,12.6,0.0,783.4,2728.9,2728.9,,,,848.0,,,,,590.8,244.6,3576.9,4360.3,0.0,1645.8,2.6,1643.2,-891.2,1736.8,223.7,2715.1,0.0,2715.1,7075.4,
08/31/2011,7034.7,10.0,10.0,0.0,501.7,501.7,0.0,1259.2,46.6,902.2,310.4,0.0,148.7,6.6,,127.5,1919.6,1241.0,,,0,3874.1,3528.1,2632.7,895.4,,,,339.4,5115.1,,559.8,138.7,26.4,,394.7,211.7,198.0,,,,13.7,15.3,,30.3,0.0,786.8,2734.7,2734.7,,,,814.1,,,,,596.9,186.9,3548.8,4335.6,0.0,1657.6,2.6,1655.0,-1074.8,1899.5,216.8,2699.1,0.0,2699.1,7034.7,
11/30/2011,7225.2,55.8,55.8,0.0,569.2,569.2,0.0,1463.5,41.8,1110.1,311.6,0.0,90.0,3.5,,79.8,2178.5,1251.7,,,0,3795.0,3499.8,2602.2,897.6,,,,291.7,5046.7,,634.6,270.6,23.5,,340.5,526.7,352.3,,,,174.4,16.9,,32.4,0.0,1178.2,2577.9,2577.9,,,,831.1,,,,,594.3,204.4,3409.0,4587.2,0.0,1675.2,2.6,1672.6,-1169.3,2004.3,127.8,2638.0,0.0,2638.0,7225.2,
02/29/2012,7109.9,85.8,85.8,0.0,437.6,437.6,0.0,1374.5,47.6,1048.4,278.5,0.0,136.4,3.9,,127.1,2034.3,1255.8,1978.9,-723.1,0,3819.8,3499.3,2632.9,866.4,6.5,0.0,,310.1,5075.6,,472.7,130.5,24.8,0.0,317.4,708.1,377.9,0.0,0.0,,330.2,18.8,0.0,33.3,0.0,1199.6,2421.4,2421.4,0.0,0.0,,812.9,0.0,17.0,,,608.7,153.9,3234.3,4433.9,0.0,1694.0,2.6,1691.4,-1299.0,2107.3,173.7,2676.0,0.0,2676.0,7109.9,
05/31/2012,7008.2,69.1,69.1,0.0,457.8,457.8,0.0,1325.2,48.6,967.9,308.7,0.0,119.3,2.1,,109.2,1971.4,1219.1,,,0,3817.7,3453.9,2599.2,854.7,,,,361.7,5036.8,,426.4,117.2,23.4,,285.8,135.6,97.9,,,,37.7,25.9,,34.5,0.0,587.9,3285.4,3285.4,,,,835.1,,,,,607.1,193.5,4120.5,4708.4,0.0,1719.3,2.6,1716.7,-1681.9,2179.3,83.1,2299.8,0.0,2299.8,7008.2,
08/31/2012,8040.5,178.5,178.5,0.0,487.1,487.1,0.0,1364.9,46.9,973.0,345.0,0.0,147.4,5.6,,140.2,2177.9,1233.5,,,0,4629.1,3617.5,2739.3,878.2,,,,1006.0,5862.6,,575.2,185.6,27.7,,361.9,59.0,15.2,,,,43.8,21.8,,38.8,0.0,656.0,3928.7,3928.7,,,,837.7,,,,,618.5,180.4,4766.4,5422.4,0.0,1835.3,2.7,1832.6,-1678.8,2303.9,157.7,2618.1,0.0,2618.1,8040.5,
11/30/2012,8322.7,200.5,200.5,0.0,539.1,539.1,0.0,1596.3,45.9,1230.0,320.4,0.0,144.7,7.4,,135.4,2480.6,1236.7,,,0,4605.4,3615.0,2738.4,876.6,,,,983.0,5842.1,,699.4,300.4,18.1,,380.9,66.5,16.6,,,,49.9,21.9,,36.6,0.0,787.8,3928.9,3928.9,,,,830.7,,,,,618.4,175.7,4759.6,5547.4,0.0,1875.6,2.7,1872.9,-1679.0,2413.4,165.3,2775.3,0.0,2775.3,8322.7,
02/28/2013,7638.1,331.5,331.5,0.0,471.9,471.9,0.0,1480.9,45.5,1168.1,267.3,0.0,186.9,5.8,,175.8,2471.2,1229.0,2046.9,-817.9,0,3937.9,3593.7,2722.3,871.4,0.2,0.0,,338.2,5166.9,,628.7,209.0,18.9,0.0,400.8,27.6,0.0,0.0,0.0,,27.6,21.6,0.0,30.9,0.0,677.9,3277.8,3277.8,0.0,0.0,,822.1,16.5,17.0,,,599.6,158.1,4099.9,4777.8,0.0,1909.8,2.7,1907.1,-1676.7,2495.1,132.1,2860.3,0.0,2860.3,7638.1,
05/31/2013,9452.4,609.3,609.3,0.0,453.8,453.8,0.0,1443.8,50.6,1099.0,294.2,0.0,216.4,1.9,,206.9,2723.3,1207.6,,,0,5521.5,3580.7,2714.5,866.2,,,,1938.9,6729.1,,520.0,150.0,17.5,,352.5,254.3,221.0,,,,33.3,22.9,,23.7,0.0,797.2,4817.7,4817.7,,,,840.1,,,,,631.1,185.3,5657.8,6455.0,0.0,2007.1,2.8,2004.3,-1666.3,2548.0,108.6,2997.4,0.0,2997.4,9452.4,
08/31/2013,14122.8,116.8,116.8,0.0,655.9,655.9,0.0,1643.0,90.6,1115.7,436.7,0.0,254.4,4.3,,239.3,2670.1,1870.4,2728.9,-858.5,0,9582.3,9383.1,6139.2,3243.9,,,,194.9,11452.7,,1394.4,341.2,27.6,,1025.6,387.8,272.1,,,,115.7,28.4,,20.8,0.0,1810.6,6912.7,6912.7,,,,889.1,,,,,696.8,171.5,7801.8,9612.4,0.0,2039.8,2.8,2037.0,-1664.0,4070.0,64.6,4510.4,0.0,4510.4,14122.8,
11/30/2013,14336.3,65.2,65.2,0.0,668.8,668.8,0.0,1824.0,81.4,1306.4,436.2,0.0,277.4,4.8,,262.6,2835.4,1905.4,2804.0,-898.6,0,9595.5,9387.2,6150.0,3237.2,,,,203.5,11500.9,,1487.5,462.4,26.4,,998.7,237.6,170.5,,,,67.1,29.9,,22.1,0.0,1755.0,6897.0,6897.0,,,,894.5,,,,,710.0,162.4,7791.5,9546.5,0.0,2078.9,2.8,2076.1,-1664.1,4281.0,94.0,4789.8,0.0,4789.8,14336.3,
02/28/2014,14302.1,63.9,63.9,0.0,626.2,626.2,0.0,1743.8,87.8,1235.4,420.6,0.0,313.3,5.5,,294.0,2747.2,2014.3,2939.0,-924.7,0,9540.6,9377.9,6146.8,3231.1,0.0,0.0,,157.2,11554.9,,1357.6,295.2,27.7,0.0,1034.7,647.2,57.2,0.0,0.0,,590.0,20.9,0.0,17.3,0.0,2025.7,6373.3,6373.3,0.0,0.0,,921.8,19.9,0.0,,,762.6,122.0,7295.1,9320.8,0.0,2119.4,2.8,2116.6,-1662.3,4438.2,86.0,4981.3,0.0,4981.3,14302.1,
05/31/2014,14842.4,378.0,378.0,0.0,651.3,651.3,0.0,1781.5,78.8,1149.2,553.5,0.0,326.4,9.8,,304.0,3137.2,2157.1,,,0,9548.1,9382.5,6153.1,3229.4,,,,155.8,11705.2,,1378.1,345.7,27.5,,1004.9,849.6,235.2,,,,614.4,27.0,,14.1,0.0,2254.7,6345.6,6345.6,,,,955.1,,,,,795.9,145.1,7300.7,9555.4,0.0,2160.3,2.8,2157.5,-1651.6,4644.9,133.4,5287.0,0.0,5287.0,14842.4,
08/31/2014,14657.4,104.3,104.3,0.0,656.9,656.9,0.0,1778.9,82.6,1122.0,574.3,0.0,298.0,7.7,,280.3,2838.1,2299.9,,,0,9519.4,9362.8,6149.3,3213.5,,,,148.9,11819.3,,978.0,441.9,29.5,,506.6,868.7,253.0,,,,615.7,29.6,,13.0,0.0,1876.3,6323.2,6323.2,,,,970.5,,,,,815.0,142.5,7293.7,9170.0,0.0,2191.9,2.8,2189.1,-1650.0,4840.7,104.8,5487.4,0.0,5487.4,14657.4,
11/30/2014,14980.5,67.3,67.3,0.0,701.3,701.3,0.0,1927.2,89.1,1290.8,547.3,0.0,335.0,1.7,,307.3,3030.8,2419.1,,,0,9530.6,9358.8,6163.9,3194.9,,,,170.1,11949.7,,952.1,445.9,24.9,,481.3,237.3,100.3,,,,137.0,59.1,,20.8,0.0,1248.5,7081.5,7081.5,,,,1015.5,,,,,831.4,163.3,8097.0,9345.5,0.0,2230.7,2.8,2227.9,-1650.0,5062.9,-8.6,5635.0,0.0,5635.0,14980.5,
02/28/2015,15093.0,110.1,110.1,0.0,598.9,598.9,0.0,1827.2,106.0,1244.0,477.2,0.0,374.6,2.6,,338.2,2910.8,2681.6,3731.8,-1050.2,0,9500.6,9389.2,6208.2,3181.0,4.4,0.0,,104.4,12182.2,,834.4,285.8,28.7,0.0,519.9,210.5,52.4,0.0,0.0,,158.1,85.8,0.0,23.8,0.0,1130.7,7086.0,7086.0,0.0,0.0,,995.0,0.0,0.0,,,818.9,152.3,8081.0,9211.7,0.0,2272.6,2.8,2269.8,-1648.5,5277.5,-130.9,5770.7,110.6,5881.3,15093.0,
05/31/2015,15247.3,130.7,130.7,0.0,696.2,696.2,0.0,1783.7,98.4,1168.5,516.8,0.0,368.7,2.4,,357.3,2979.3,2742.1,,,0,9525.9,9367.0,6200.3,3166.7,,,,156.5,12268.0,,775.0,289.1,30.8,,455.1,279.4,100.9,,,,178.5,65.9,,21.2,0.0,1120.3,7038.2,7038.2,,,,1036.9,,,,,860.0,155.7,8075.1,9195.4,0.0,2310.1,2.8,2307.3,-1639.0,5456.2,-184.8,5942.5,109.4,6051.9,15247.3,
08/31/2015,15673.4,329.7,329.7,0.0,723.5,723.5,0.0,1777.1,94.3,1144.0,538.8,0.0,301.2,1.6,,288.3,3131.5,2773.3,,,0,9768.6,9605.5,6416.8,3188.7,,,,161.5,12541.9,,941.3,373.3,26.9,,541.1,185.4,29.3,,,,156.1,85.5,,34.9,0.0,1212.2,7238.2,7238.2,,,,1058.0,,,,,894.4,128.7,8296.2,9508.4,0.0,2372.1,2.8,2369.3,-1637.6,5698.5,-370.2,6062.8,102.2,6165.0,15673.4,
11/30/2015,16156.6,491.3,491.3,0.0,714.7,714.7,0.0,1884.6,91.1,1289.1,504.4,0.0,370.3,1.0,,360.3,3460.9,2949.0,,,0,9746.7,9569.6,6381.8,3187.8,,,,176.1,12695.7,,960.2,420.9,32.5,,506.8,888.0,31.1,,,,856.9,72.6,,27.7,0.0,1920.8,6515.0,6515.0,,,,1124.1,,,,,986.4,110.0,7639.1,9559.9,0.0,2566.6,2.9,2563.7,-1637.7,5908.4,-344.9,6492.4,104.3,6596.7,16156.6,
02/29/2016,16965.0,83.1,83.1,0.0,732.5,732.5,0.0,1851.6,107.2,1218.7,525.7,0.0,310.4,1.8,,298.8,2977.6,3333.4,4512.7,-1179.3,0,10654.0,10542.4,7138.6,3403.8,,,,109.8,13987.4,,928.0,429.3,33.6,,465.1,1265.0,408.3,0.0,0.0,,856.7,79.3,0.0,43.4,0.0,2272.3,6816.2,6816.2,0.0,0.0,,1184.7,0.0,0.0,0.0,0.0,1022.2,119.1,8000.9,10273.2,0.0,2591.9,2.9,2589.0,-1670.3,6090.5,-452.5,6559.6,132.2,6691.8,16965.0,
05/31/2016,17630.0,167.3,167.3,0.0,773.3,773.3,0.0,1918.8,118.4,1157.1,643.3,0.0,359.1,4.2,,349.6,3218.5,3507.2,,,0,10904.3,10790.6,7350.2,3440.4,,,,109.5,14411.5,,1019.4,558.5,39.7,,421.2,1617.6,29.8,,,,1587.8,61.7,,36.0,0.0,2698.7,6690.6,6690.6,,,,1252.1,,,,,1092.2,123.9,7942.7,10641.4,0.0,2636.7,2.9,2633.8,-1661.6,6329.4,-456.5,6848.0,140.6,6988.6,17630.0,
08/31/2016,17717.4,177.3,177.3,0.0,831.1,831.1,0.0,1855.2,137.8,1147.0,570.4,0.0,306.2,5.3,,294.1,3169.8,3632.1,,,0,10915.5,10798.3,7356.8,3441.5,,,,111.9,14547.6,,1142.4,624.5,35.9,,482.0,1007.4,114.3,,,,893.1,49.8,,35.2,0.0,2199.6,7021.6,7021.6,,,,1322.1,,,,,1164.1,122.8,8343.7,10543.3,0.0,2678.3,2.9,2675.4,-1661.5,6608.7,-443.1,7182.4,-8.3,7174.1,17717.4,
11/30/2016,18320.1,197.3,197.3,0.0,856.0,856.0,0.0,2123.1,140.5,1382.7,599.9,0.0,268.4,8.4,,255.1,3444.8,3708.0,,,0,11167.3,11012.1,7517.9,3494.2,,,,146.8,14875.3,,1309.8,772.3,33.0,,504.5,1269.1,353.4,,,,915.7,57.7,,64.1,0.0,2636.6,7362.5,7362.5,,,,1323.3,,,,,1124.0,135.2,8685.8,11322.4,0.0,2708.4,2.9,2705.5,-2028.6,6934.9,-596.7,7018.0,-20.3,6997.7,18320.1,
02/28/2017,18602.4,177.4,177.4,0.0,737.0,737.0,0.0,1955.1,149.7,1260.1,545.3,0.0,360.5,11.9,,348.7,3230.0,3932.8,5209.8,-1277.0,0,11439.6,11298.2,7920.5,3377.7,,,,129.5,15372.4,,1140.0,559.8,,,580.2,1517.4,606.5,0.0,0.0,,910.9,40.2,0.0,42.1,0.0,2697.6,7720.7,7720.7,0.0,0.0,,1299.3,0.0,0.0,0.0,0.0,1133.6,123.6,9020.0,11717.6,0.0,2758.7,2.9,2755.8,-2777.7,7310.0,-399.8,6891.2,-6.4,6884.8,18602.4,
05/31/2017,18959.4,199.1,199.1,0.0,832.0,832.0,0.0,1936.9,169.5,1189.8,577.6,0.0,392.5,18.7,,371.6,3360.5,4186.9,,,0,11412.0,11262.0,7972.3,3289.7,,,,131.3,15598.9,,1029.3,558.8,,,470.5,1134.3,988.1,,,,146.2,18.8,,21.0,0.0,2182.4,8077.2,8077.2,,,,1302.0,,,,,1135.5,145.5,9379.2,11561.6,0.0,2762.7,2.9,2759.8,-2773.0,7612.3,-212.3,7389.7,8.1,7397.8,18959.4,
08/31/2017,19418.4,125.6,125.6,0.0,853.3,853.3,0.0,1929.7,172.9,1192.4,564.4,0.0,464.8,23.7,,432.5,3373.4,4464.2,,,0,11580.8,11423.3,8114.2,3309.1,,,,133.8,16045.0,,1169.7,601.7,,,568.0,910.5,814.0,,,,96.5,9.8,,9.7,0.0,2090.0,8036.9,8036.9,,,,1346.2,,,,,1167.1,169.4,9383.1,11473.1,0.0,2790.5,2.9,2787.6,-2786.0,8011.0,-87.4,7928.1,17.2,7945.3,19418.4,
11/30/2017,20107.1,154.5,154.5,0.0,779.5,779.5,0.0,2167.6,157.0,1443.8,566.8,0.0,444.0,13.3,,417.7,3545.6,4551.0,,,0,12010.5,11389.5,8085.7,3303.8,,,,607.7,16561.5,,1284.4,742.2,,,542.2,1236.0,1212.8,,,,23.2,15.5,,18.1,0.0,2535.9,8114.2,8114.2,,,,1447.9,,,,,1233.6,196.2,9562.1,12098.0,0.0,2812.1,2.9,2809.2,-3010.9,8401.7,-209.0,7993.9,15.2,8009.1,20107.1,
