Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/02/2003,6506.35,150.451,150.451,,1159.297,1159.297,,1742.148,,,,,40.715,,,,,3092.611,3248.255,,,,165.484,39.214,39.214,0.0,126.27,3413.739,,764.89,764.89,,,,137.516,135.621,1.895,1.895,,,14.942,,,,14.942,917.348,2037.119,2019.438,17.681,17.681,,1339.534,,,1339.534,3376.653,4294.001,,712.518,,,-668.57,2172.897,-4.496,2212.349,,2212.349,6506.35,
11/01/2003,7015.220215,110.367996,110.367996,0.0,1119.926025,1119.926025,,2287.665039,,,,,85.57,,,,,3603.529053,3241.62207,,,0.0,170.069,39.214001,39.214001,0.0,130.855,3411.691071,,1278.792969,1278.792969,,,,320.321991,318.398991,1.923,1.923,,,3.1e-05,,,,3.1e-05,1599.11499,2404.471924,2387.226923,17.245001,17.245001,,818.219971,,,818.219971,3222.691895,4821.806885,0.0,712.755005,,,-668.570007,2153.724121,-4.496155,2193.412964,0.0,2193.412964,7015.219849,
01/31/2004,6411.097,160.873,160.873,0.0,1191.489,1191.489,,1632.377,0.0,0.0,1632.377,0.0,38.952,,,,,3023.691,3197.469,5070.512,-1873.043,0.0,189.937,36.731,36.731,0.0,153.206,3387.406,,679.854,679.854,,,,218.167,216.041,2.126,2.126,,,438.066,,,,438.066,1336.087,1872.776,1855.065,17.711,17.711,,965.137,,,965.137,2837.913,4174.0,0.0,715.143,,,-668.388,2201.623,-11.281,2237.097,0.0,2237.097,6411.097,
05/01/2004,6510.176758,67.063004,67.063004,0.0,1092.698975,1092.698975,,1969.474976,,,,,26.289,,,,,3155.525879,3161.812012,,,0.0,192.839005,36.730999,36.730999,0.0,156.108006,3354.651016,,1083.970947,1083.970947,,,,167.932007,165.692007,2.24,2.24,,,141.893066,,,,141.893066,1393.796021,2069.165039,2052.10504,17.059999,17.059999,,759.419983,,,759.419983,2828.585022,4222.381042,0.0,715.419983,,,-668.388,2252.044922,-11.280945,2287.795959,0.0,2287.795959,6510.177002,
07/31/2004,6230.000977,82.787003,82.787003,,1036.56604,1036.56604,,1723.31897,,,,,32.334,,,,,2875.006104,3146.779053,,,,208.216003,36.730999,36.730999,0.0,171.485004,3354.995056,,731.388977,731.388977,,,,379.18399,376.96999,2.214,2.214,,,113.566071,,,,113.566071,1224.139038,1772.223022,1755.685022,16.538,16.538,,966.734985,,,966.734985,2738.958008,3963.097046,,723.914001,,,-668.388,2222.658936,-11.280945,2266.903992,,2266.903992,6230.001038,
10/30/2004,6659.664062,56.484001,56.484001,,2.601,2.601,,2178.312012,,,,,1071.959961,,,,,3309.356934,3154.679932,,,,195.626999,36.730999,36.730999,0.0,158.896,3350.306931,,1210.897949,1210.897949,,,,426.824005,424.660005,2.164,2.164,,,478.351044,,,,478.351044,2116.072998,1366.776001,1350.750002,16.025999,16.025999,,969.356018,,,969.356018,2336.132019,4452.205017,,726.901001,,,-708.768982,2200.60791,-11.280945,2207.458984,,2207.458984,6659.664001,
01/29/2005,5691.581,498.248,498.248,0.0,9.651,9.651,,1733.033,0.0,0.0,1733.033,0.0,52.559,,,,,2293.491,3180.756,5158.618,-1977.862,0.0,217.334,35.495,35.495,0.0,181.839,3398.09,,820.242,820.242,,,,96.555,91.629,4.926,4.926,,,128.436,,,,128.436,1045.233,1543.006,1522.824,20.182,20.182,,778.645,,,778.645,2321.651,3366.884,0.0,740.806,,,-708.769,2305.993,-13.333,2324.697,0.0,2324.697,5691.581,
04/30/2005,6001.707031,455.548004,455.548004,0.0,9.016,9.016,,2073.753906,0.0,0.0,2073.753906,0.0,40.631001,,,,,2578.948975,3202.663086,,,0.0,220.095001,35.494999,35.494999,0.0,184.600002,3422.758087,,1156.598999,1156.598999,,,,96.335999,91.358998,4.977,4.977,,,93.872986,,,,93.872986,1346.807983,1526.262939,1507.284939,18.978001,18.978001,,768.349976,,,768.349976,2294.612915,3641.420898,0.0,741.684021,,,-708.768982,2340.704102,-13.333069,2360.286072,0.0,2360.286072,6001.70697,
07/30/2005,5578.782227,177.393005,177.393005,0.0,8.933,8.933,,1926.43103,0.0,0.0,1926.43103,0.0,43.638,,,,,2156.39502,3214.523926,,,0.0,207.863007,35.494999,35.494999,0.0,172.368008,3422.386932,,894.833984,894.833984,,,,154.091003,148.982003,5.109,5.109,,,91.768005,,,,91.768005,1140.692993,1377.121948,1359.241949,17.879999,17.879999,,735.640015,,,735.640015,2112.761963,3253.454956,0.0,744.822998,,,-731.223999,2325.061035,-13.333008,2325.327026,0.0,2325.327026,5578.781982,
10/29/2005,5964.312012,73.517998,73.517998,0.0,9.698,9.698,,2411.654053,0.0,0.0,2411.656982,0.0,66.819,,,,,2561.688965,3224.235107,,,0.0,178.388,35.494999,35.494999,0.0,142.893002,3402.623108,,1423.69397,1423.69397,,,,103.727997,98.697997,5.03,5.03,,,80.964996,,,,80.964996,1608.386963,1375.838989,1359.095989,16.743,16.743,,738.026001,,,738.026001,2113.86499,3722.251953,0.0,745.95697,,,-809.637024,2319.072998,-13.332947,2242.059998,0.0,2242.059998,5964.311951,
01/28/2006,5516.919,299.84,299.84,0.0,12.523,12.523,,1802.695,0.0,0.0,1802.695,0.0,35.421,,,,,2150.479,3158.903,5212.322,-2053.419,0.0,207.537,34.511,34.511,0.0,173.026,3366.44,,630.694,630.694,,,,204.408,198.479,5.929,5.929,,,312.29,,,,312.29,1147.392,1290.752,1258.946,31.806,31.806,,938.234,,,938.234,2228.986,3376.378,0.0,750.261,,,-809.637,2414.491,-14.574,2340.541,0.0,2340.541,5716.919,
04/29/2006,5763.665039,301.677002,301.677002,0.0,11.491,11.491,,2053.047119,0.0,0.0,2053.047119,0.0,35.880001,,,,,2402.094971,3151.939941,,,0.0,209.630005,34.511002,34.511002,0.0,175.119003,3361.569946,,1064.756958,1064.756958,,,,204.130005,198.465005,5.665,5.665,,,71.406006,,,,71.406006,1340.292969,1289.418945,1258.818945,30.6,30.6,,735.965027,,,735.965027,2025.383972,3365.676941,0.0,752.895996,,,-812.968994,2472.63501,-14.573975,2397.988037,0.0,2397.988037,5763.664978,
07/29/2006,5456.349,145.351,145.351,0.0,12.236,12.236,,1870.045,0.0,0.0,1870.045,0.0,41.725,,,,,2069.357,3182.951,,,0.0,204.041,34.511,34.511,0.0,169.53,3386.992,,913.116,913.116,,,,105.858,100.606,5.252,5.252,,,26.529,,,,26.529,1045.503,1288.197,1258.636,29.561,29.561,,704.31,,,704.31,1992.507,3038.01,0.0,760.701,,,-812.968,2485.18,-14.574,2418.339,0.0,2418.339,5456.349,
10/28/2006,5933.984863,95.039001,95.039001,0.0,10.733,10.733,,2392.556885,0.0,0.0,2392.556885,0.0,40.339001,,,,,2538.667969,3190.74707,,,0.0,204.570007,34.511002,34.511002,0.0,170.059006,3395.317078,,1373.358032,1373.358032,,,,205.033997,200.619997,4.414,4.414,,,19.332947,,,,19.332947,1597.724976,1185.781006,1156.775005,29.006001,29.006001,,718.439026,,,718.439026,1904.220032,3501.945007,0.0,763.97998,,,-812.968994,2495.603027,-14.573975,2432.040039,0.0,2432.040039,5933.985046,
02/03/2007,5396.735,193.994,193.994,0.0,10.508,10.508,,1772.15,0.0,0.0,1772.15,0.0,71.194,,,,,2047.846,3146.626,5286.651,-2140.025,0.0,202.263,34.511,34.511,0.0,167.752,3348.889,,797.806,797.806,,,,104.314,100.635,3.679,3.679,,,74.995,,,,74.995,977.115,1184.939,1156.611,28.328,28.328,,654.892,,,654.892,1839.831,2816.946,0.0,773.762,,,-812.968,2640.224,-21.229,2579.789,0.0,2579.789,5396.735,
05/05/2007,5625.701,137.915,137.915,0.0,9.932,9.932,,2032.711,,,2032.711,,42.143,,,,,2222.701,3197.53,,,0.0,205.47,34.511,34.511,0.0,170.959,3403.0,,1013.659,1013.659,,,,199.426,196.399,3.027,3.027,,,55.696,,,,55.696,1268.781,1088.326,1060.693,27.633,27.633,,644.431,,,644.431,1732.757,3001.538,0.0,778.832,,,-812.968,2679.135,-20.836,2624.163,0.0,2624.163,5625.701,
08/04/2007,5413.434,91.926,91.926,0.0,10.193,10.193,,1803.953,0.0,0.0,1803.953,0.0,41.912,,,,,1947.984,3255.055,,,0.0,210.395,34.511,34.511,0.0,175.884,3465.45,,774.216,774.216,,,,270.555,267.615,2.94,2.94,,,23.453,,,,23.453,1068.224,1087.429,1060.521,26.908,26.908,,652.79,,,652.79,1740.219,2808.443,0.0,780.414,,,-812.968,2657.919,-20.374,2604.991,0.0,2604.991,5413.434,
11/03/2007,5984.555176,73.038002,73.038002,0.0,9.985,9.985,,2363.176025,0.0,0.0,2363.176025,0.0,59.915001,,,,,2506.114014,3276.739014,,,0.0,201.701996,31.912001,31.912001,0.0,169.789995,3478.44101,,1309.80603,1309.80603,,,,439.274994,436.429994,2.845,2.845,,,5.476959,,,,5.476959,1754.557983,1086.55896,1060.344959,26.214001,26.214001,,663.997986,,,663.997986,1750.556946,3505.114929,0.0,780.429993,,,-924.559998,2643.516113,-19.946106,2479.440002,0.0,2479.440002,5984.554932,
02/02/2008,5338.129,88.912,88.912,0.0,10.88,10.88,,1779.279,0.0,0.0,1779.279,0.0,66.117,,,,,1945.188,3190.444,5314.948,-2124.504,0.0,202.497,31.912,31.912,0.0,170.585,3392.941,,753.309,753.309,,,,394.059,391.446,2.613,2.613,,,36.802,,,,36.802,1184.17,985.904,960.165,25.739,25.739,,653.944,,,653.944,1639.848,2824.018,0.0,780.192,,,-924.56,2680.69,-22.211,2514.111,0.0,2514.111,5338.129,
05/03/2008,5556.783,84.043,84.043,0.0,9.034,9.034,0.0,2018.406,0.0,0.0,2018.406,0.0,64.658,,,,64.658,2176.141,3182.271,,,0.0,198.371,31.912,31.912,0.0,166.459,3380.642,,997.016,,39.471,,957.545,403.007,300.0,2.295,2.295,,100.712,0.0,,,435.633,0.0,1400.023,985.32,959.981,25.339,25.339,,655.45,,,219.817,1640.77,3040.793,0.0,781.963,1.206,780.757,-924.56,2680.373,-21.786,2515.99,0.0,2515.99,5556.783,
08/02/2008,5265.691,108.429,108.429,0.0,9.263,9.263,0.0,1750.488,0.0,0.0,1750.488,0.0,51.173,,,,51.173,1919.353,3154.661,,,0.0,191.677,31.912,31.912,0.0,159.765,3346.338,,771.45,,27.288,,744.162,388.564,285.0,1.953,1.953,,101.611,0.0,,,421.796,0.0,1160.014,1007.366,982.41,24.956,24.956,,640.391,,,218.595,1647.757,2807.771,0.0,782.261,1.206,781.055,-942.001,2639.021,-21.361,2457.92,0.0,2457.92,5265.691,
11/01/2008,5802.87,76.995,76.995,0.0,80.138,80.138,0.0,2242.71,0.0,0.0,2242.71,0.0,106.72,,,,90.753,2506.563,3119.772,,,0.0,176.535,31.912,31.912,0.0,144.623,3296.307,,1272.145,,,,1272.145,487.205,360.0,1.687,1.687,,125.518,0.0,,,436.735,0.0,1759.35,982.636,958.107,24.529,24.529,,661.548,,,224.813,1644.184,3403.534,0.0,782.261,1.206,781.055,-942.001,2580.013,-20.937,2399.336,0.0,2399.336,5802.87,
01/31/2009,4745.844,96.823,96.823,0.0,87.998,87.998,0.0,1374.394,0.0,0.0,1374.394,0.0,127.54,0.0,,74.415,53.125,1686.755,2973.151,5075.611,-2102.46,0.0,85.938,0.0,0.0,0.0,85.938,3059.089,,686.426,457.062,43.486,0.0,185.878,227.239,200.0,1.704,1.704,,25.535,0.0,0.0,0.0,378.348,0.0,913.665,981.805,957.689,24.116,24.116,,599.259,0.0,64.388,156.523,1581.064,2494.729,0.0,782.261,1.206,781.055,-942.001,2427.727,-16.872,2251.115,0.0,2251.115,4745.844,
05/02/2009,4933.092,102.731,102.731,0.0,70.353,70.353,0.0,1647.116,0.0,0.0,1647.116,0.0,111.232,,,74.415,36.817,1931.432,2918.518,,,0.0,83.142,,,,83.142,3001.66,,905.105,,55.762,,849.343,202.274,175.0,1.721,1.721,,25.553,0.0,,,370.578,0.0,1107.379,975.966,952.266,23.7,23.7,,592.258,,,221.68,1568.224,2675.603,0.0,783.591,1.209,782.382,-942.001,2432.438,-16.539,2257.489,0.0,2257.489,4933.092,
08/01/2009,4597.849,116.902,116.902,0.0,68.924,68.924,0.0,1413.993,0.0,0.0,1413.993,0.0,50.208,,,3.869,46.339,1650.027,2868.621,,,0.0,79.201,,,,79.201,2947.822,,714.428,,41.645,,672.783,94.31,67.0,1.739,1.739,,25.571,0.0,,,366.036,0.0,808.738,975.118,951.839,23.279,23.279,,585.404,,,219.368,1560.522,2369.26,0.0,783.969,1.209,782.76,-942.001,2402.828,-16.207,2228.589,0.0,2228.589,4597.849,
10/31/2009,4852.067,74.077,74.077,0.0,66.19,66.19,0.0,1752.076,0.0,0.0,1752.076,0.0,56.793,,,1.057,55.736,1949.136,2825.617,,,0.0,77.314,,,,77.314,2902.931,,1077.408,,44.587,,1032.821,3.457,0.0,1.757,1.757,,1.7,0.0,,,358.023,0.0,1080.865,970.877,948.024,22.853,22.853,,566.359,,,208.336,1537.236,2618.101,0.0,783.955,1.209,782.746,-942.001,2407.886,-15.874,2233.966,0.0,2233.966,4852.067,
01/30/2010,4606.327,341.693,341.693,0.0,63.222,63.222,0.0,1300.68,0.0,0.0,1300.68,0.0,43.934,0.0,,0.217,43.717,1749.529,2780.837,4877.925,-2097.088,0.0,75.961,0.0,0.0,0.0,75.961,2856.798,,765.528,494.372,89.027,0.0,182.129,3.494,0.0,1.775,1.775,,1.719,0.0,0.0,0.0,349.722,0.0,769.022,970.009,947.587,22.422,22.422,,563.193,0.0,0.0,213.471,1533.202,2302.224,0.0,783.955,1.209,782.746,-942.001,2484.447,-22.298,2304.103,0.0,2304.103,4606.327,
05/01/2010,4647.043,305.296,305.296,0.0,55.088,55.088,0.0,1453.551,0.0,0.0,1453.551,0.0,41.647,,,0.144,41.503,1855.582,2717.977,,,0.0,73.484,,,,73.484,2791.461,,873.488,,80.095,,793.393,3.532,0.0,1.794,1.794,,1.738,0.0,,,339.65,0.0,877.02,969.132,947.145,21.987,21.987,,553.143,,,213.493,1522.275,2399.295,0.0,785.77,1.21,784.56,-1046.633,2530.433,-21.822,2247.748,0.0,2247.748,4647.043,
07/31/2010,4413.68,214.713,214.713,0.0,59.644,59.644,0.0,1328.228,0.0,0.0,1328.228,0.0,43.996,,,0.111,43.885,1646.581,2697.691,,,0.0,69.408,,,,69.408,2767.099,,738.178,,36.483,,701.695,2.606,0.0,0.848,0.848,,1.758,0.0,,,331.35,0.0,740.784,956.353,946.698,9.655,9.655,,540.876,,,209.526,1497.229,2238.013,0.0,786.615,1.211,785.404,-1124.196,2534.594,-21.346,2175.667,0.0,2175.667,4413.68,
10/30/2010,4712.091,167.119,167.119,0.0,51.421,51.421,0.0,1708.504,0.0,0.0,1708.504,0.0,66.065,,,,66.065,1993.109,2649.718,,,0.0,69.264,,,,69.264,2718.982,,1079.022,,29.791,,1049.231,51.298,0.0,2.153,2.153,,49.145,0.0,,,344.334,0.0,1130.32,909.625,897.704,11.921,11.921,,555.581,,,211.247,1465.206,2595.526,0.0,786.622,1.211,785.411,-1195.525,2546.338,-20.87,2116.565,0.0,2116.565,4712.091,
01/29/2011,4374.166,343.291,343.291,0.0,25.95,25.95,0.0,1290.147,0.0,0.0,1290.147,0.0,42.538,0.0,,,42.538,1701.926,2595.514,4807.114,-2211.6,0.0,76.726,0.0,0.0,0.0,76.726,2672.24,,689.281,491.536,0.0,0.0,197.745,51.35,0.0,2.184,2.184,,49.166,90.581,0.0,0.0,341.689,0.0,831.212,908.629,897.246,11.383,11.383,,547.605,0.0,71.727,134.189,1456.234,2287.446,0.0,806.639,1.217,805.422,-1355.526,2653.437,-17.83,2086.72,0.0,2086.72,4374.166,
04/30/2011,4336.878,147.266,147.266,0.0,21.494,21.494,0.0,1504.033,0.0,0.0,1504.033,0.0,43.178,,,,43.178,1715.971,2547.924,,,0.0,72.983,,,,72.983,2620.907,,937.323,,101.62,,835.703,51.402,0.0,2.215,2.215,,49.187,0.0,,,328.86,0.0,988.725,907.621,896.783,10.838,10.838,,535.669,,,206.809,1443.29,2432.015,0.0,818.227,1.221,817.006,-1623.824,2727.879,-17.419,1904.863,0.0,1904.863,4336.878,
07/30/2011,4177.338,179.525,179.525,0.0,19.571,19.571,0.0,1357.845,0.0,0.0,1357.845,0.0,44.213,,,,44.213,1601.154,2514.543,,,0.0,61.641,,,,61.641,2576.184,,770.926,,64.057,,706.869,51.456,0.0,2.247,2.247,,49.209,0.0,,,311.274,0.0,822.382,906.599,896.314,10.285,10.285,,517.401,,,206.127,1424.0,2246.382,0.0,829.164,1.225,827.939,-1623.824,2742.624,-17.008,1930.956,0.0,1930.956,4177.338,
10/29/2011,4717.13,106.383,106.383,0.0,20.262,20.262,0.0,1756.526,0.0,0.0,1756.526,0.0,87.97,,,,87.97,1971.141,2476.363,,,0.0,269.626,,,,269.626,2745.989,,1097.551,,68.996,,1028.555,201.498,142.0,2.279,2.279,,57.219,0.0,,,333.055,0.0,1299.049,844.535,834.812,9.723,9.723,,539.589,,,206.534,1384.124,2683.173,0.0,830.021,1.225,828.796,-1747.543,2968.076,-16.597,2033.957,0.0,2033.957,4717.13,
01/28/2012,4306.137,224.272,224.272,0.0,28.708,28.708,0.0,1304.124,0.0,0.0,1304.124,0.0,34.625,0.0,,,34.625,1591.729,2440.266,4675.876,-2235.61,0.0,274.142,0.0,0.0,0.0,274.142,2714.408,,791.263,452.408,135.61,0.0,203.245,79.101,0.0,2.312,2.312,,76.789,0.0,0.0,0.0,314.598,0.0,870.364,823.938,814.785,9.153,9.153,,559.816,0.0,100.351,144.867,1383.754,2254.118,0.0,830.021,1.225,828.796,-1846.312,3107.344,-39.034,2052.019,0.0,2052.019,4306.137,
04/28/2012,4516.034,250.685,250.685,0.0,30.802,30.802,0.0,1499.604,0.0,0.0,1499.604,0.0,45.825,,,,45.825,1826.916,2411.4,,,0.0,277.718,,,,277.718,2689.118,,942.936,,128.988,,813.948,78.671,0.0,2.345,2.345,,76.326,0.0,,,301.724,0.0,1021.607,823.359,814.785,8.574,8.574,,547.308,,,245.584,1370.667,2392.274,0.0,835.852,1.227,834.625,-1873.824,3199.848,-38.116,2123.76,0.0,2123.76,4516.034,
07/28/2012,4261.462,162.533,162.533,0.0,33.414,33.414,0.0,1362.077,0.0,0.0,1362.077,0.0,44.525,,,,44.525,1602.549,2388.107,,,0.0,270.806,,,,270.806,2658.913,,773.368,,74.342,,699.026,102.226,24.0,2.369,2.369,,75.857,0.0,,,294.989,0.0,875.594,822.782,814.785,7.997,7.997,,541.609,,,246.62,1364.391,2239.985,0.0,838.628,1.227,837.401,-2008.427,3228.474,-37.198,2021.477,0.0,2021.477,4261.462,
10/27/2012,4559.367,124.794,124.794,0.0,30.755,30.755,0.0,1722.443,0.0,0.0,1722.443,0.0,66.594,,,,66.594,1944.586,2345.908,4757.664,-2411.756,0.0,268.873,,,,268.873,2614.781,,1108.152,,79.989,,1028.163,29.359,27.0,2.099,2.099,,0.26,0.0,,,282.319,0.0,1137.511,822.49,814.785,7.705,7.705,,529.952,,,247.633,1352.442,2489.953,0.0,839.492,1.228,838.264,-2008.427,3274.629,-36.28,2069.414,0.0,2069.414,4559.367,
02/02/2013,4048.744,124.06,124.06,0.0,31.519,31.519,0.0,1294.581,0.0,0.0,1294.581,0.0,41.82,0.0,,,41.82,1491.98,2287.015,4454.492,-2167.477,0.0,269.749,0.0,0.0,0.0,269.749,2556.764,,765.406,469.237,111.637,0.0,184.532,1.71,0.0,1.71,1.71,,0.0,0.0,0.0,0.0,255.652,0.0,767.116,622.309,614.785,7.524,7.524,,689.144,0.0,76.89,356.602,1311.453,2078.569,0.0,933.732,1.237,932.495,-2031.848,3099.566,-31.275,1970.175,0.0,1970.175,4048.744,
05/04/2013,4261.16,155.958,155.958,0.0,27.806,27.806,0.0,1544.118,0.0,0.0,1544.118,0.0,47.431,,,,47.431,1775.313,2228.095,4453.46,-2225.365,0.0,257.752,,,,257.752,2485.847,,988.397,,140.772,,847.625,1.316,0.0,1.316,1.316,,0.0,0.0,,,247.679,0.0,989.713,822.125,814.785,7.34,7.34,,473.907,,,226.228,1296.032,2285.745,0.0,933.732,1.237,932.495,-2146.498,3214.446,-26.265,1975.415,0.0,1975.415,4261.16,
08/03/2013,4107.463,113.735,113.735,0.0,26.239,26.239,0.0,1459.284,0.0,0.0,1459.284,0.0,50.067,,,,50.067,1649.325,2198.693,4487.296,-2288.603,0.0,259.445,,,,259.445,2458.138,,796.615,,83.512,,713.103,0.918,0.0,0.918,0.918,,,0.0,,,248.002,0.0,797.533,821.935,814.785,7.15,7.15,,477.157,,,229.155,1299.092,2096.625,0.0,934.501,1.237,933.264,-2146.498,3248.62,-25.785,2010.838,0.0,2010.838,4107.463,
11/02/2013,4459.915,110.972,110.972,0.0,31.71,31.71,0.0,1829.198,0.0,0.0,1829.198,0.0,65.664,,,,65.664,2037.544,2164.545,4517.739,-2353.194,0.0,257.826,,,,257.826,2422.371,,1127.675,,91.848,,1035.827,170.77,170.0,0.77,0.77,,0.0,0.0,,,236.3,0.0,1298.445,621.742,614.785,6.957,6.957,,667.158,,,430.858,1288.9,2587.345,0.0,934.501,1.237,933.264,-2333.414,3296.788,-25.305,1872.57,0.0,1872.57,4459.915,
02/01/2014,4050.739,237.134,237.134,0.0,30.84,30.84,0.0,1345.321,0.0,0.0,1345.321,0.0,46.861,0.0,,,46.861,1660.156,2134.2,4394.875,-2260.675,0.0,256.383,0.0,0.0,0.0,256.383,2390.583,,777.527,464.87,137.191,0.0,175.466,0.784,0.0,0.784,0.784,,0.0,0.0,0.0,0.0,230.248,0.0,778.311,821.544,814.785,6.759,6.759,,458.687,0.0,99.901,128.538,1280.231,2058.542,0.0,936.445,1.237,935.208,-2333.414,3413.24,-24.074,1992.197,0.0,1992.197,4050.739,
05/03/2014,4293.622,312.081,312.081,0.0,19.178,19.178,0.0,1564.387,0.0,0.0,1564.387,0.0,47.081,,,,47.081,1942.727,2096.01,4415.172,-2319.162,0.0,254.885,,,,254.885,2350.895,,990.2,,169.418,,820.782,0.798,0.0,0.798,0.798,,,0.0,,,215.412,0.0,990.998,821.341,814.785,6.556,6.556,,445.524,,,230.112,1266.865,2257.863,0.0,936.445,1.237,935.208,-2399.336,3522.314,-23.664,2035.759,0.0,2035.759,4293.622,
08/02/2014,4070.127,235.331,235.331,0.0,19.331,19.331,0.0,1429.22,0.0,0.0,1429.22,0.0,50.053,,,,50.053,1733.935,2081.577,4461.496,-2379.919,0.0,254.615,,,,254.615,2336.192,,744.548,,86.309,,658.239,0.813,0.0,0.813,0.813,,,0.0,,,203.0,0.0,745.361,821.133,814.785,6.348,6.348,,434.709,,,231.709,1255.842,2001.203,0.0,937.343,1.237,936.106,-2399.336,3554.17,-23.253,2068.924,0.0,2068.924,4070.127,
11/01/2014,4357.068,91.901,91.901,0.0,41.661,41.661,0.0,1832.297,0.0,0.0,1832.297,0.0,74.85,,,,74.85,2040.709,2064.303,4501.667,-2437.364,0.0,252.056,,,,252.056,2316.359,,1150.3,,124.332,,1025.968,63.828,63.0,0.828,0.828,,,0.0,,,191.256,0.0,1214.128,820.921,814.785,6.136,6.136,,424.469,,,233.213,1245.39,2459.518,0.0,937.343,1.237,936.106,-2623.822,3606.871,-22.842,1897.55,0.0,1897.55,4357.068,
01/31/2015,4170.071,403.752,403.752,0.0,56.51,56.51,0.0,1374.481,0.0,0.0,1374.481,0.0,53.699,0.0,,,53.699,1888.442,2029.171,4371.119,-2341.948,0.0,252.458,0.0,0.0,0.0,252.458,2281.629,,799.804,530.809,69.382,,199.613,0.84,0.0,0.84,0.84,,,0.0,0.0,0.0,278.998,0.0,800.644,820.704,814.785,5.919,5.919,,529.453,0.0,196.922,53.533,1350.157,2150.801,0.0,939.23,1.237,937.993,-2623.822,3734.891,-31.029,2019.27,0.0,2019.27,4170.071,
05/02/2015,4471.05,457.622,457.622,0.0,57.522,57.522,0.0,1640.924,0.0,0.0,1640.924,0.0,50.873,,,,50.873,2206.941,2010.281,4412.701,-2402.42,0.0,253.828,,,,253.828,2264.109,,1006.504,,78.75,,927.754,0.86,0.0,0.86,0.86,,,0.0,,,265.134,0.0,1007.364,818.573,812.877,5.696,5.696,,518.172,,,253.038,1336.745,2344.109,0.0,939.23,1.237,937.993,-2623.822,3841.99,-30.457,2126.941,0.0,2126.941,4471.05,
08/01/2015,4015.593,175.137,175.137,0.0,48.783,48.783,0.0,1477.241,0.0,0.0,1477.241,0.0,62.935,,,,47.825,1764.096,1998.875,4460.292,-2461.417,0.0,252.622,,,,252.622,2251.497,,733.753,,0.0,,733.753,7.701,0.0,7.701,7.701,,,0.0,,,253.436,0.0,741.454,820.678,812.938,7.74,7.74,,505.405,,,251.969,1326.083,2067.537,0.0,940.16,1.238,938.922,-2831.767,3869.549,-29.886,1948.056,0.0,1948.056,4015.593,
10/31/2015,4378.4,100.11,100.11,0.0,47.114,47.114,0.0,1933.472,0.0,0.0,1933.472,0.0,70.175,,,,70.175,2150.871,1976.614,4470.429,-2493.815,0.0,250.915,,,,250.915,2227.529,,1111.285,,16.567,,1094.718,129.263,126.0,3.263,3.263,,,0.0,,,247.831,0.0,1240.548,820.507,813.0,7.507,7.507,,500.19,,,252.359,1320.697,2561.245,0.0,940.16,1.238,938.922,-3006.317,3912.626,-29.314,1817.155,0.0,1817.155,4378.4,
01/30/2016,3863.901,202.869,202.869,0.0,47.138,47.138,0.0,1374.505,0.0,0.0,1374.505,0.0,44.371,0.0,,,44.371,1668.883,1939.832,4324.844,-2385.012,0.0,255.186,0.0,0.0,0.0,255.186,2195.018,,747.932,494.268,56.622,,197.042,3.284,0.0,3.284,3.284,,0.0,0.0,0.0,0.0,258.07,0.0,751.216,820.33,813.061,7.269,7.269,,497.05,0.0,184.81,54.17,1317.38,2068.596,0.0,942.034,1.238,940.796,-3123.822,3994.211,-17.118,1795.305,0.0,1795.305,3863.901,
04/30/2016,4025.646,150.31,150.31,0.0,42.532,42.532,0.0,1647.845,0.0,0.0,1647.845,0.0,42.007,,,,42.007,1882.694,1889.318,4326.978,-2437.66,0.0,253.634,,,,253.634,2142.952,,1743.381,846.8,49.762,,846.819,3.305,0.0,3.305,3.305,,,0.0,,,252.35,0.0,899.886,820.147,813.122,7.025,7.025,,493.601,,,241.251,1313.748,2213.634,0.0,942.034,1.238,940.796,-3182.241,4069.151,-16.932,1812.012,0.0,1812.012,4025.646,
