Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2013,8897.0,8897.0,-7909.0,7909.0,988.0,0.0,-624.0,64.0,,111.0,449.0,364.0,23.0,33.0,33.0,0.0,0.0,,-56.0,387.0,-138.0,249.0,11.0,11.0,0.0,238.0,-11.0,227.0,0.0,0.0,227.0,215.35,-22.65,135.8,1.67,1.75,1.585788,138.2,1.64,1.72,1.556107,
09/30/2013,11241.0,11241.0,-10355.0,10355.0,886.0,0.0,-740.0,54.0,,140.0,546.0,146.0,-25.0,47.0,47.0,0.0,0.0,,-13.0,121.0,-47.0,74.0,-35.0,-35.0,0.0,109.0,-10.0,99.0,0.0,0.0,99.0,101.35,37.35,134.6,0.74,0.48,0.752972,136.8,0.72,0.46,0.733026,
12/31/2013,10116.0,10116.0,-9258.0,9258.0,858.0,0.0,-806.0,108.0,,133.0,565.0,52.0,-43.0,40.0,41.0,-1.0,0.0,,2.0,9.0,-3.0,6.0,3.0,3.0,0.0,3.0,-10.0,-7.0,0.0,0.0,-7.0,40.75,44.75,132.5,-0.05,-0.03,0.307547,134.9,-0.05,-0.03,0.301727,
03/31/2014,9933.0,9933.0,-8948.0,8948.0,985.0,0.0,-747.0,31.0,,130.0,586.0,238.0,-78.0,77.0,77.0,0.0,0.0,,1.0,160.0,-56.0,104.0,1.0,1.0,0.0,103.0,-25.0,78.0,0.0,0.0,78.0,93.05,14.05,131.3,0.59,0.6,0.708682,133.8,0.58,0.59,0.695007,
06/30/2014,11104.0,11104.0,-9867.0,9867.0,1237.0,0.0,-827.0,92.0,,135.0,600.0,410.0,-38.0,41.0,41.0,0.0,0.0,,-3.0,372.0,-132.0,240.0,0.0,0.0,0.0,240.0,-16.0,224.0,0.0,0.0,224.0,224.0,0.0,129.3,1.73,1.73,1.73,131.5,1.7,1.7,1.7,
09/30/2014,11151.0,11151.0,-9594.0,9594.0,1557.0,0.0,-855.0,86.0,,144.0,625.0,702.0,-39.0,51.0,52.0,-1.0,0.0,0.0,-12.0,663.0,-249.0,414.0,1.0,1.0,0.0,413.0,-17.0,396.0,0.0,0.0,396.0,356.7,-40.3,127.9,3.1,3.11,2.788898,129.7,3.05,3.06,2.749283,
12/31/2014,8445.0,8445.0,-7282.0,7282.0,1163.0,0.0,-881.0,133.0,,153.0,595.0,282.0,-13.0,67.0,67.0,0.0,0.0,0.0,-54.0,269.0,-110.0,159.0,27.0,27.0,0.0,132.0,13.0,145.0,0.0,0.0,145.0,79.7,-92.3,125.8,1.15,1.36,0.633545,127.8,1.13,1.34,0.617778,
03/31/2015,6463.0,6463.0,-5307.0,5307.0,1156.0,0.0,-816.0,98.0,,179.0,539.0,340.0,-56.0,55.0,,,0.0,,2.0,284.0,-96.0,188.0,0.0,0.0,0.0,188.0,-43.0,145.0,0.0,0.0,145.0,237.95,92.95,125.2,1.17,1.17,1.900559,126.9,1.15,1.15,1.882467,
06/30/2015,8232.0,8232.0,-6352.0,6352.0,1880.0,0.0,-871.0,84.0,,182.0,605.0,1009.0,-51.0,54.0,54.0,0.0,0.0,,-1.0,958.0,-334.0,624.0,4.0,4.0,0.0,620.0,-38.0,582.0,0.0,0.0,582.0,556.1,-29.9,125.2,4.64,4.67,4.441693,126.3,4.59,4.62,4.383262,
09/30/2015,7743.0,7743.0,-5512.0,5512.0,2231.0,0.0,-939.0,103.0,,192.0,644.0,1292.0,-35.0,54.0,,,0.0,,-13.0,1257.0,-458.0,799.0,0.0,0.0,0.0,799.0,-40.0,759.0,0.0,0.0,759.0,722.1,-36.9,122.5,6.19,6.19,5.894694,123.8,6.13,6.13,5.831939,
12/31/2015,6273.0,6273.0,-5104.0,5104.0,1169.0,0.0,-983.0,101.0,,203.0,679.0,186.0,-55.0,54.0,54.0,0.0,0.0,0.0,-1.0,131.0,-48.0,83.0,0.0,0.0,0.0,83.0,-29.0,54.0,0.0,0.0,54.0,69.6,15.6,120.0,0.46,0.46,0.58,121.4,0.45,0.45,0.578501,
03/31/2016,5101.0,5101.0,-3866.0,3866.0,1235.0,0.0,-1056.0,82.0,,212.0,762.0,179.0,-51.0,60.0,60.0,0.0,0.0,,-7.0,128.0,-30.0,98.0,-11.0,-11.0,0.0,109.0,-40.0,69.0,0.0,0.0,69.0,58.6,0.6,119.6,0.58,0.49,0.489967,121.2,0.57,0.48,0.48495,
06/30/2016,6285.0,6285.0,-5023.0,5023.0,1262.0,363.0,-907.0,94.0,,210.0,603.0,718.0,-32.0,60.0,60.0,0.0,0.0,,-25.0,686.0,-237.0,449.0,0.0,0.0,0.0,449.0,-31.0,418.0,0.0,0.0,418.0,507.05,89.05,119.5,3.5,3.5,4.243096,120.6,3.47,3.47,4.208391,
09/30/2016,6544.0,6544.0,-5236.0,5236.0,1308.0,20.0,-968.0,107.0,,211.0,650.0,360.0,-63.0,70.0,70.0,0.0,0.0,,0.0,297.0,-95.0,202.0,1.0,1.0,0.0,201.0,-32.0,169.0,0.0,0.0,169.0,171.3,1.3,118.2,1.43,1.44,1.449239,119.3,1.42,1.43,1.440897,
12/31/2016,6652.0,6652.0,-5533.0,5533.0,1119.0,0.0,-895.0,118.0,0.0,218.0,559.0,224.0,-58.0,84.0,84.0,0.0,0.0,,-25.0,166.0,-65.0,101.0,0.0,0.0,0.0,101.0,-23.0,78.0,0.0,0.0,78.0,111.15,33.15,116.8,0.67,0.67,0.951627,118.2,0.66,0.66,0.940457,
03/31/2017,6638.0,6638.0,-5426.0,5426.0,1212.0,0.0,-1017.0,135.0,,226.0,656.0,195.0,-87.0,98.0,98.0,0.0,,,-11.0,108.0,-21.0,87.0,0.0,0.0,0.0,87.0,-37.0,50.0,0.0,0.0,50.0,63.0,13.0,117.1,0.43,0.43,0.538002,118.1,0.42,0.42,0.530076,
06/30/2017,7849.0,7849.0,-6217.0,6217.0,1632.0,0.0,-1414.0,248.0,,240.0,926.0,218.0,-75.0,87.0,87.0,0.0,0.0,,-9.0,143.0,-56.0,87.0,0.0,0.0,0.0,87.0,-47.0,40.0,0.0,0.0,40.0,93.3,53.3,130.8,0.31,0.31,0.713303,131.7,0.31,0.31,0.713303,
09/30/2017,9836.0,9836.0,-7750.0,7750.0,2086.0,209.0,-1341.0,168.0,,273.0,900.0,954.0,-87.0,97.0,97.0,0.0,0.0,,1.0,867.0,-274.0,593.0,-8.0,-8.0,0.0,601.0,-42.0,559.0,0.0,0.0,559.0,580.9,29.9,156.6,3.57,3.52,3.709451,157.8,3.54,3.49,3.67948,
12/31/2017,10652.0,10652.0,-9087.0,9087.0,1565.0,0.0,-1407.0,190.0,0.0,282.0,935.0,158.0,-161.0,166.0,166.0,0.0,0.0,,4.0,-3.0,911.0,908.0,0.0,0.0,0.0,908.0,-29.0,879.0,0.0,0.0,879.0,104.65,-774.35,155.2,5.66,5.66,0.674291,156.6,5.61,5.61,0.665236,
03/31/2018,10300.0,10300.0,-8609.0,8609.0,1691.0,0.0,-1321.0,173.0,,282.0,866.0,370.0,-82.0,102.0,102.0,0.0,,,-10.0,288.0,-59.0,229.0,-8.0,-8.0,0.0,237.0,-65.0,172.0,0.0,0.0,172.0,179.01,15.01,152.9,1.13,1.08,1.170765,153.8,1.12,1.07,1.167594,
06/30/2018,12472.0,12472.0,-10235.0,10235.0,2237.0,0.0,-1390.0,179.0,,292.0,919.0,847.0,-98.0,109.0,109.0,0.0,,,0.0,749.0,-167.0,582.0,0.0,0.0,0.0,582.0,-67.0,515.0,0.0,0.0,515.0,539.49,24.49,151.1,3.41,3.41,3.570417,152.6,3.38,3.38,3.540485,
09/30/2018,13207.8,,,,,,,,,,,805.0,,,,,,,,631.2,,433.0,,,,,,433.0,,,433.0,433.0,,,2.847,2.847,2.847,,2.847,2.847,2.847,
12/31/2018,12672.4,,,,,,,,,,,548.667,,,,,,,,443.0,,287.4,,,,,,287.4,,,287.4,287.4,,,1.82,1.82,1.82,,1.82,1.82,1.82,
