Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Associates,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2006,45142.086,1773.829,575.631,,,6790.458,,,,,25462.0,,,6796.387,,,,,423.948,32682.335,-348.475,32333.86,574.154,,2058.948,1881.256,177.692,,,,,1035.206,,10163.834,23090.376,15814.128,7276.248,,33254.21,4058.352,1169.296,,,,,2564.353,,,,,,,,,,,2218.711,,,,2386.369,-157.75,4447.33,28.619,4475.949,,
09/30/2006,45777.747,1616.91,384.561,,,6823.56,,,,,26446.0,,,6791.805,,,,,468.305,33706.11,-356.342,33349.768,587.807,,2052.463,1884.328,168.135,,,,,962.678,,9750.064,23890.927,15824.048,8066.879,,33640.991,4028.162,1108.771,,,,,2766.613,,,,,,,,,,,2240.458,,,,2501.625,-98.917,4643.166,41.158,4684.324,,
12/31/2006,46970.226,1938.81,369.276,,,5767.467,,,,,27562.122,,,6643.2,,,,,462.234,34667.556,-365.15,34302.406,609.472,,2062.651,1900.517,162.134,1022.383,,,0.0,897.761,,10010.31,24971.436,15858.887,9112.549,0.0,34981.746,3719.162,,,,,,2492.005,,,,,,,,,,240.0,2230.303,,,0.0,2602.189,-85.469,4987.023,42.791,5029.814,,
03/31/2007,48558.866,1574.519,984.738,,,6596.942,,,,,28691.0,,,6710.968,,,,,542.88,35944.848,-371.213,35573.635,645.391,,2204.566,2011.889,192.677,,,,,979.075,,9761.255,26564.484,16467.626,10096.858,,36325.739,3759.058,924.922,,,,,2511.619,,,,,,,,,,240.0,2381.509,,,,2719.502,-79.841,5261.17,38.691,5299.861,,
06/30/2007,48691.445,1640.946,643.733,,,6262.01,,,,,29628.0,,,6710.164,,,,,450.041,36788.205,-380.295,36407.91,648.731,,2194.181,2013.314,180.867,,,,,893.934,,9857.638,26327.934,16256.325,10071.609,,36185.572,4205.057,1061.598,,,,,2441.847,,,,,,,,,,240.0,2279.722,,,,2828.613,-123.633,5224.702,32.094,5256.796,,
09/30/2007,50044.686,1481.238,1021.64,,,6304.532,,,,,30558.0,,,6820.606,,,,,443.653,37822.259,-418.165,37404.094,658.294,,2193.659,2021.519,172.14,,,,,981.229,,9322.668,26452.045,16519.159,9932.886,,35774.713,5932.194,1070.702,,,,,2482.535,,,,,,,,,,240.0,2200.228,,,,2914.439,-97.687,5256.98,37.411,5294.391,,
12/31/2007,52947.414,1855.155,1500.208,,,5860.9,,,,,31535.06,,,7043.416,,,,,509.303,39087.779,-459.376,38628.403,655.712,,2159.006,2009.513,149.493,1034.412,,,0.0,1253.618,,9618.3,27304.453,16975.076,10329.377,0.0,36922.753,7624.108,,,,,,2432.439,,,,,,,,,,240.0,2212.237,,,0.0,2910.692,-70.129,5292.8,30.939,5323.739,,
03/31/2008,53408.293,1660.539,2054.987,,,5704.133,,,,,32398.0,,,6997.226,,,,,510.529,39905.755,-501.283,39404.472,657.183,,2150.189,2009.517,140.672,,,,,1776.79,,9464.122,28052.215,17648.35,10403.865,,37516.337,7201.031,1144.178,,,,,2712.183,,,,,,,,620.528,48050.079,240.0,2219.905,,,0.0,2957.511,-89.615,5327.801,30.413,5358.214,53408.293,
06/30/2008,54630.883,1751.724,1263.257,,,5938.118,,,,,34222.0,,,7162.244,,,,,488.509,41872.753,-548.958,41323.795,656.013,,2141.992,2009.511,132.481,,,,,1555.984,,9735.265,27872.73,17978.168,9894.562,,37607.995,8372.099,1010.325,,,,,2795.919,,,,,,,,555.812,49331.825,240.0,2224.455,,,,2981.062,-171.987,5273.53,25.528,5299.058,54630.883,
09/30/2008,53974.168,1441.957,1013.013,,,5925.726,,,,,35314.0,,,6421.598,,,,,152.095,41887.693,-609.433,41278.26,675.48,,2143.493,2009.504,133.989,,,,,1496.239,,9413.484,29177.417,18429.161,10748.256,,38590.901,6438.831,734.379,,,,,2698.449,,,,,,,,649.672,48377.853,286.949,2482.517,,,,2968.242,-171.681,5566.027,30.288,5596.315,53974.168,
12/31/2008,55092.791,1475.976,2702.917,,,5553.4,,,,,35150.638,,,6508.1,,,,,200.318,41859.056,-686.999,41172.057,687.096,,1800.87,1651.377,149.493,,,,0.0,1700.475,,9683.385,31633.111,21279.765,10353.346,,41316.496,4254.262,899.751,,,,,2323.906,,,,,,,,,,1581.834,2599.916,,,,2433.363,-113.417,6501.696,27.32,6529.016,,
03/31/2009,54545.012,1321.972,2270.943,318.388,1952.555,5852.913,65.198,3086.788,1648.971,1051.956,34661.0,14891.0,19770.0,6435.251,327.0,2058.0,3817.0,233.251,1098.849,42195.1,-832.878,41362.222,701.742,701.742,1159.05,1034.465,124.585,,,340.539,0.0,1535.631,,10517.91,32789.323,22814.463,9974.86,0.0,43307.233,1806.532,551.686,,,,1254.846,3272.645,,,,3272.645,,,150.154,428.614,48965.178,1587.027,2607.541,,,0.0,1713.897,-355.459,5553.006,26.828,5579.834,54545.012,
06/30/2009,52874.957,1229.205,1453.155,448.095,1005.06,5966.576,78.608,3903.895,937.942,1046.131,34102.0,14665.0,19437.0,6422.958,344.0,2086.0,3781.0,211.958,1126.101,41651.059,-1248.055,40403.004,703.613,703.613,1139.06,1017.385,121.675,,,233.964,0.0,1746.38,,11142.017,31502.155,22226.454,9275.701,0.0,42644.172,1787.912,565.975,,,,1221.937,2263.377,,,,2263.377,,,105.88,491.663,47293.004,1491.73,2779.896,,,0.0,1668.608,-382.302,5557.932,24.021,5581.953,52874.957,
09/30/2009,53298.15,992.94,2330.932,96.595,2234.337,5562.37,76.709,3547.092,877.105,1061.464,33295.0,14352.0,18943.0,6353.371,333.0,2114.0,3698.0,208.371,1813.12,41461.491,-1432.715,40028.776,698.225,698.225,1140.936,1017.385,123.551,,,195.073,0.0,2348.898,,11453.247,31554.734,22805.831,8748.903,0.0,43007.981,1556.555,509.014,,,,1047.541,2485.459,,,,2485.459,,,102.848,451.066,47603.909,1529.462,3125.344,,,0.0,1502.232,-484.33,5672.708,21.533,5694.241,53298.15,
12/31/2009,51123.007,1370.189,731.505,78.541,652.964,5648.718,23.543,3655.619,869.595,1099.961,32471.625,13732.618,18739.007,6272.761,340.428,2135.172,3642.403,154.758,1653.161,40397.547,-1531.332,38866.215,710.534,710.534,1128.577,1015.161,113.416,,1052.986,142.376,0.0,1471.907,,12324.247,29516.342,22222.447,7293.895,0.0,41840.589,830.503,577.346,0.0,0.0,,253.157,2153.131,0.0,0.0,,2153.131,73.893,,85.64,428.994,45412.75,1502.784,3318.417,,,0.0,1324.516,-453.059,5692.658,17.599,5710.257,51123.007,
03/31/2010,51712.981,1045.391,3527.759,117.548,3410.211,5264.732,50.698,3437.098,867.335,909.601,31522.0,13429.0,18093.0,6166.277,314.0,2121.0,3584.0,147.277,1493.217,39181.494,-1581.577,37599.917,707.387,707.387,1122.0,1015.161,106.839,,,129.419,0.0,2316.376,,12799.002,29296.807,22645.547,6651.26,0.0,42095.809,1004.804,475.832,,,,528.972,2191.773,,,,2191.773,,,86.638,477.045,45856.069,1532.323,3517.621,,,0.0,1236.497,-444.235,5842.206,14.706,5856.912,51712.981,
06/30/2010,52147.295,1068.755,4965.545,103.674,4861.871,5221.731,85.707,3416.448,852.606,866.97,30676.429,12871.85,17804.579,6118.147,285.397,2138.687,3548.866,145.197,1397.738,38192.314,-1563.753,36628.561,705.372,705.372,1115.586,1015.161,100.425,,,126.843,0.0,2314.902,,14071.456,27942.42,21593.65,6348.77,0.0,42013.876,1192.125,81.511,,,,1110.614,2031.205,,,,2031.205,,,94.206,394.781,45726.193,1806.877,3964.14,,,0.0,1083.845,-433.02,6421.842,-0.74,6421.102,52147.295,
09/30/2010,51047.776,1060.646,4585.236,116.458,4468.778,5038.65,42.811,3295.864,841.573,858.402,30355.0,12524.0,17831.0,6103.963,287.0,2157.0,3509.0,150.963,1307.805,37766.768,-1529.955,36236.813,719.592,719.592,1109.289,1015.161,94.128,,,135.535,0.0,2162.015,,13264.415,27695.725,21793.121,5902.604,0.0,40960.14,780.494,371.149,,,,409.345,2273.801,,,,2273.801,,,130.733,408.017,44553.185,1875.463,4070.963,,,0.0,1017.428,-468.422,6495.432,-0.841,6494.591,51047.776,
12/31/2010,51034.886,924.126,4706.313,130.305,4576.008,5953.418,48.667,4205.742,840.642,858.367,29725.377,11902.028,17823.349,6050.677,296.936,2141.74,3499.149,112.852,1177.663,36953.717,-1440.341,35513.376,720.985,720.985,1103.059,1015.161,87.898,,1038.786,96.587,0.0,978.236,,13653.929,27281.071,21452.971,5828.1,0.0,40935.0,931.2,722.258,0.0,0.0,,208.942,2054.33,0.0,0.0,,2054.33,17.305,,87.392,362.445,44387.672,2056.672,4163.619,,,0.0,889.284,-461.296,6648.279,-1.065,6647.214,51034.886,
03/31/2011,50807.708,949.14,4756.52,67.197,4689.323,5866.485,56.549,4130.342,820.636,858.958,29508.135,11545.26,17962.875,6124.778,275.389,2120.091,3619.647,109.651,1107.936,36740.849,-1349.8,35391.049,721.487,721.487,1097.36,1015.161,82.199,,,76.105,0.0,1949.562,,13790.615,26801.819,21368.52,5433.299,0.0,40592.434,1011.337,101.406,,,,909.931,2015.251,,,,2015.251,,,69.765,374.334,44063.121,2162.399,4178.369,,,0.0,904.247,-499.163,6745.852,-1.265,6744.587,50807.708,
06/30/2011,51361.414,1035.028,5048.124,123.132,4924.992,5824.495,51.152,4084.963,829.702,858.678,29642.591,11193.17,18449.421,6327.049,280.185,2139.527,3801.428,105.909,1012.88,36982.52,-1237.733,35744.787,722.6,722.6,1092.507,1015.161,77.346,,,78.009,0.0,1815.864,,14475.383,26715.847,21503.371,5212.476,0.0,41191.23,820.712,42.709,,,,778.003,1979.933,,,,1979.933,,,71.492,384.956,44448.323,2329.37,4158.369,,,0.0,931.345,-504.491,6914.593,-1.502,6913.091,51361.414,
09/30/2011,51531.32,1102.768,5283.172,165.106,5118.066,5671.998,49.782,3970.602,791.569,860.045,29495.708,10933.605,18562.103,6428.27,278.343,2157.626,3884.618,107.683,959.83,36883.808,-1148.903,35734.905,726.503,726.503,1087.7,1015.129,72.571,,,96.673,0.0,1827.601,,14911.729,26451.419,21287.529,5163.89,0.0,41363.148,786.261,30.07,,,,756.191,1996.501,,,,1996.501,,,201.839,264.654,44612.403,2354.523,4160.697,,,0.0,994.38,-588.834,6920.766,-1.849,6918.917,51531.32,
12/31/2011,53149.109,1224.35,7123.054,102.159,7020.895,4944.103,40.273,3230.795,807.804,865.231,29882.039,10834.039,19048.0,6625.0,291.0,2187.0,3921.0,226.0,952.46,37459.499,-1051.685,36407.814,719.276,719.276,1082.959,1015.129,67.83,,954.969,91.955,0.0,600.629,,16110.857,26764.752,21775.841,4988.911,0.0,42875.609,722.857,44.486,0.0,0.0,,678.371,2056.884,0.0,0.0,,2056.884,49.203,,94.773,366.555,46165.881,2377.56,4163.242,,,0.0,1036.59,-592.084,6985.308,-2.08,6983.228,53149.109,
03/31/2012,52896.307,1082.186,7682.033,52.634,7629.399,4914.305,19.033,3223.086,797.149,875.037,29364.94,10880.483,18484.457,6538.535,273.591,2167.099,3874.533,223.312,871.705,36775.18,-1010.059,35765.121,715.815,715.815,1078.667,1015.129,63.538,,,80.895,0.0,1577.285,,16185.14,26913.948,22220.405,4693.543,0.0,43099.088,554.051,47.404,,,,506.647,2381.839,,,,2381.839,,,84.895,389.656,46509.529,1737.633,4162.522,,,0.0,1060.525,-571.567,6389.113,-2.335,6386.778,52896.307,
06/30/2012,53407.012,1124.673,7970.704,83.529,7887.175,4829.027,20.539,3167.59,773.016,867.882,29515.0,10844.0,18671.0,6716.0,284.0,2181.0,4019.0,232.0,781.595,37012.595,-971.716,36040.879,714.913,714.913,1074.406,1015.129,59.277,,,88.399,0.0,1564.011,,16498.248,26661.999,21945.23,4716.769,0.0,43160.247,872.094,104.882,,,,767.212,2378.157,,,,2378.157,,,95.007,412.144,46917.649,1800.473,4157.525,,,0.0,1110.12,-576.147,6491.971,-2.608,6489.363,53407.012,
09/30/2012,53087.001,1060.918,7479.757,1960.294,5519.463,4756.796,13.963,3127.192,740.738,874.903,29707.552,10820.831,18886.721,6874.701,294.827,2175.338,4181.002,223.534,808.806,37391.059,-925.341,36465.718,709.188,709.188,1070.163,1015.129,55.034,,,88.645,0.0,1455.816,,17295.911,26476.626,21970.062,4506.564,0.0,43772.537,479.53,21.708,,,,457.822,2432.509,,,,2432.509,,,96.389,387.781,47168.746,1123.377,4162.001,,,0.0,1170.477,-534.738,5921.117,-2.862,5918.255,53087.001,
12/31/2012,55511.918,1841.907,8754.332,2775.354,5978.978,4731.971,28.29,3091.31,756.909,855.462,30086.19,10745.98,19340.21,7050.816,306.428,2177.68,4350.329,216.379,779.892,37916.898,-896.087,37020.811,708.882,708.882,1064.947,1014.129,50.818,,823.971,,0.0,565.097,,18469.458,27663.615,22896.624,4766.991,0.0,46133.073,352.622,26.735,0.0,0.0,,325.887,2443.922,0.0,0.0,,2443.922,46.489,,89.1,398.071,49463.277,1128.302,4166.109,4166.109,,0.0,1203.815,-446.157,6052.069,-3.428,6048.641,55511.918,
03/31/2013,54110.564,928.817,8125.445,2340.177,5785.268,4907.691,28.301,3287.844,736.158,855.388,30250.0,10761.0,19489.0,7034.0,293.0,2125.0,4408.0,208.0,639.978,37923.978,-841.781,37082.197,706.746,706.746,1061.129,1014.129,47.0,,,71.994,0.0,1226.545,,17311.15,27179.045,22760.397,4418.648,0.0,44490.195,326.769,1.662,,,,325.107,2453.024,,,,2453.024,,,79.712,410.211,47759.911,1301.289,4170.888,,,0.0,1290.131,-406.903,6355.405,-4.752,6350.653,54110.564,
06/30/2013,54904.54,1183.097,8401.809,221.799,8180.01,4856.09,26.385,3193.395,783.371,852.939,30619.0,10872.0,19747.0,7137.0,315.0,2124.0,4486.0,212.0,596.564,38352.564,-813.912,37538.652,717.299,717.299,1057.368,1014.129,43.239,,,59.457,0.0,1090.768,,17803.95,27212.105,22887.404,4324.701,0.0,45016.055,256.615,15.799,,,,240.816,2277.258,,,,2277.258,,,64.862,429.418,48044.208,1728.659,4167.828,,,0.0,1338.401,-374.556,6860.332,0.0,6860.332,54904.54,
09/30/2013,55188.312,1365.082,8389.709,209.07,8180.639,5001.365,38.278,3333.889,777.849,851.349,30597.102,10865.396,19731.706,7300.767,331.966,2124.328,4636.895,207.578,489.671,38387.54,-797.523,37590.017,720.365,720.365,1053.796,1014.129,39.667,,,55.568,0.0,1012.41,,18566.137,27103.229,22806.132,4297.097,0.0,45669.366,273.774,21.183,,,,252.591,2388.448,,,,2388.448,,,59.914,464.001,48855.503,1003.97,4172.887,,,0.0,1540.455,-384.503,6332.809,0.0,6332.809,55188.312,
12/31/2013,56031.127,1175.083,8457.296,282.248,8175.048,5181.068,34.559,3701.886,588.981,855.642,31269.205,10901.509,20367.696,7576.296,356.24,2133.12,4736.665,350.271,369.192,39214.693,-746.291,38468.402,726.372,726.372,1050.573,1014.129,36.444,,637.038,65.683,0.0,269.612,,18758.753,27603.127,23029.928,4573.199,0.0,46361.88,340.348,73.606,0.0,0.0,,266.742,2363.28,0.0,0.0,,2363.28,14.151,332.657,68.397,85.851,49566.564,1003.97,4179.024,,,0.0,1473.67,-192.101,6464.563,0.0,6464.563,56031.127,
03/31/2014,56080.844,1341.319,8537.784,379.947,8157.837,4934.431,56.172,3423.205,606.279,848.775,31405.576,11064.059,20341.517,7507.247,360.389,2165.285,4795.484,186.089,411.657,39324.48,-736.953,38587.527,785.519,785.519,1047.691,1014.129,33.562,,,57.683,0.0,788.89,,19257.889,27274.197,23097.351,4176.846,0.0,46532.086,279.837,,,,,279.837,2247.394,,,,2247.394,,,62.589,372.722,49494.628,1003.97,4185.513,,,0.0,1542.195,-145.462,6586.216,0.0,6586.216,56080.844,
06/30/2014,55111.275,1384.131,6864.888,478.535,6386.353,4989.463,56.572,3462.809,615.104,854.978,31776.293,11062.249,20714.044,7603.502,376.366,2204.174,4827.067,195.895,414.942,39794.737,-675.907,39118.83,803.214,803.214,1044.955,1014.129,30.826,,,57.143,0.0,848.651,,19609.99,26060.624,23308.114,2752.51,0.0,45670.614,258.401,,,,,258.401,2028.608,,,,2028.608,,,56.574,396.988,48411.185,1004.006,4192.136,,,0.0,1640.785,-136.837,6700.09,0.0,6700.09,55111.275,
09/30/2014,55458.87,588.691,7820.709,355.844,7464.865,5084.328,55.419,3563.408,609.758,855.743,31562.204,10813.236,20748.968,7987.15,388.588,2255.172,5152.872,190.518,299.58,39848.934,-610.277,39238.657,811.127,811.127,1042.289,1014.129,28.16,,,54.72,0.0,818.349,,19770.405,26494.931,23742.911,2752.02,0.0,46265.336,191.798,,,,,191.798,1193.054,,,,1193.054,,,56.036,430.487,48136.711,1004.006,4717.295,,,0.0,1711.785,-110.927,7322.159,0.0,7322.159,55458.87,
12/31/2014,57208.874,841.942,8564.388,1386.291,7178.097,5428.051,70.601,3844.248,647.252,865.95,31927.914,10892.524,21035.39,8135.744,401.352,2321.15,5200.882,212.36,132.504,40196.162,-604.663,39591.499,829.809,829.809,1039.649,1014.129,25.52,,462.431,66.42,0.0,384.685,,20529.124,27318.951,24583.636,2735.315,0.0,47848.075,244.223,,,,,244.223,1173.358,,,,1173.358,27.407,238.172,66.064,242.045,49839.344,1004.011,4723.855,,,0.0,1769.705,-128.041,7369.53,0.0,7369.53,57208.874,
03/31/2015,57555.931,720.858,8311.114,1519.352,6791.762,5982.969,71.392,4450.502,590.95,870.125,32042.396,10913.543,21128.853,8137.718,406.723,2314.806,5212.963,203.226,128.946,40309.06,-620.013,39689.047,844.9,844.9,1037.291,1014.129,23.162,,,83.978,0.0,885.774,,20854.63,27268.73,24540.927,2727.803,0.0,48123.36,203.597,,,,,203.597,1171.608,,,,1171.608,,,81.123,521.945,50101.633,1004.032,4728.556,,,0.0,1836.619,-114.909,7454.298,0.0,7454.298,57555.931,
06/30/2015,58365.459,758.238,9065.557,1404.246,7661.311,6161.246,74.519,4652.415,570.869,863.443,31870.289,10893.171,20977.118,8153.695,409.471,2348.327,5193.463,202.434,152.448,40176.432,-609.375,39567.057,856.577,856.577,1034.972,1014.129,20.843,,,63.962,0.0,857.85,,21557.584,27379.54,24744.288,2635.252,0.0,48937.124,227.124,,,,,227.124,1130.899,,,,1130.899,,,66.42,473.717,50835.284,1004.032,4738.272,,,0.0,1823.043,-35.172,7530.175,0.0,7530.175,58365.459,
09/30/2015,58410.927,602.694,7884.179,1325.501,6558.678,7468.925,73.521,6000.011,544.168,851.225,31876.388,11099.519,20776.869,8236.735,427.849,2347.061,5268.84,192.985,139.122,40252.245,-596.44,39655.805,873.8,873.8,1032.675,1014.129,18.546,,,103.119,0.0,789.73,,21572.022,27348.125,24690.359,2657.766,0.0,48920.147,272.391,,,,,272.391,1026.141,,,,1026.141,,,86.363,467.79,50772.832,1004.159,4756.288,,,0.0,1894.623,-16.975,7638.095,0.0,7638.095,58410.927,
12/31/2015,59664.543,798.319,6727.882,619.758,6108.124,9085.076,48.168,7643.116,545.648,848.144,32220.157,11182.809,21037.348,8429.385,443.78,2416.357,5382.099,187.149,149.88,40799.422,-606.048,40193.374,905.462,905.462,1030.401,1014.129,16.272,,437.462,77.638,0.0,408.929,,22276.664,28097.427,25672.356,2425.071,0.0,50374.091,346.987,,,,,346.987,887.204,,,,887.204,26.838,234.421,72.568,214.915,52157.024,828.313,4766.908,,,0.0,1966.91,-54.612,7507.519,0.0,7507.519,59664.543,
03/31/2016,59179.913,517.803,4626.302,1587.212,3039.09,10255.182,65.838,8701.885,631.646,855.813,32940.752,11632.649,21308.103,8477.433,438.54,2432.632,5417.81,188.451,108.764,41526.949,-611.894,40915.055,925.43,925.43,1028.388,1014.129,14.259,,,107.642,0.0,804.111,,21872.274,28015.583,25723.996,2291.587,0.0,49887.857,232.188,,,,,232.188,871.474,,,,871.474,,,104.469,458.188,51554.176,828.49,4777.63,,,0.0,2031.27,-11.653,7625.737,0.0,7625.737,59179.913,
06/30/2016,59642.992,560.262,2775.428,620.469,2154.959,11159.834,118.775,9477.089,713.392,850.578,33665.596,12163.681,21501.915,8835.979,459.707,2507.176,5680.05,189.046,146.512,42648.087,-608.345,42039.742,955.54,955.54,1026.41,1014.129,12.281,,,134.747,0.0,991.029,,22276.6,27994.321,25540.525,2453.796,0.0,50270.921,270.255,,,,,270.255,763.492,,,,763.492,,,127.757,584.184,52016.609,709.601,4783.061,,,0.0,2110.069,23.652,7626.383,0.0,7626.383,59642.992,
09/30/2016,61038.86,553.152,3164.779,1675.645,1489.134,12075.476,108.004,10358.083,715.279,894.11,33527.478,12342.092,21185.386,9012.242,457.91,2581.068,5784.583,188.681,160.287,42700.007,-597.185,42102.822,986.553,986.553,1024.458,1014.129,10.329,,,152.466,0.0,979.154,,22710.778,28137.883,25502.628,2635.255,0.0,50848.661,1115.561,,,,,1115.561,632.0,,,,632.0,,,127.757,635.574,53359.553,709.601,4747.912,,,0.0,2211.793,10.001,7679.307,0.0,7679.307,61038.86,
12/31/2016,63239.165,737.327,1979.186,568.334,1410.852,15239.308,114.803,13372.194,867.904,884.407,33442.502,12250.474,21192.028,9206.763,481.063,2645.192,5890.714,189.794,171.934,42821.199,-567.522,42253.677,1019.508,1019.508,1022.549,1014.129,8.42,,455.936,64.195,0.0,467.479,,24115.112,29120.718,26363.908,2756.81,0.0,53235.83,827.269,,,,,827.269,599.761,,,,599.761,14.121,205.472,59.221,663.185,55604.859,709.424,4724.892,,,0.0,2321.571,-121.581,7634.306,0.0,7634.306,63239.165,
03/31/2017,65463.0,566.0,2124.0,363.0,1761.0,17434.0,40.0,15606.0,815.0,973.0,33279.0,12127.0,21152.0,9463.0,459.0,2638.0,6185.0,181.0,128.0,42870.0,-544.0,42326.0,1047.0,1047.0,1021.0,1014.0,7.0,,,55.0,0.0,890.0,,24410.0,29065.0,26071.0,2994.0,0.0,53475.0,3137.0,,,,,3137.0,443.0,,,,443.0,,,56.0,622.0,57733.0,710.0,4696.0,,,0.0,2435.0,-111.0,7730.0,0.0,7730.0,65463.0,
06/30/2017,65446.0,481.0,1594.0,427.0,1167.0,17189.0,61.0,15341.0,775.0,1012.0,33961.0,12145.0,21816.0,9722.0,478.0,2697.0,6359.0,188.0,53.0,43736.0,-544.0,43192.0,1069.0,1069.0,1019.0,1014.0,5.0,,,46.0,0.0,856.0,,24172.0,28206.0,25165.0,3041.0,0.0,52378.0,4342.0,,,,,4342.0,446.0,,,,446.0,,,38.0,493.0,57697.0,566.0,4660.0,,,0.0,2572.0,-49.0,7749.0,0.0,7749.0,65446.0,
09/30/2017,65564.0,541.0,1232.0,467.0,765.0,17052.0,56.0,15242.0,746.0,1008.0,34211.0,12015.0,22196.0,9945.0,490.0,2745.0,6522.0,188.0,71.0,44227.0,-541.0,43686.0,1083.0,1083.0,1017.0,1014.0,3.0,,,43.0,0.0,910.0,,24011.0,28088.0,25179.0,2909.0,0.0,52099.0,4624.0,,,,,4624.0,442.0,,,,442.0,,,35.0,603.0,57803.0,566.0,4552.0,,,0.0,2700.0,-57.0,7761.0,0.0,7761.0,65564.0,
12/31/2017,66288.0,548.0,1296.0,514.0,782.0,17108.0,148.0,15161.0,770.0,1029.0,25544.0,2982.0,22562.0,10133.0,509.0,2777.0,6662.0,185.0,9147.0,44824.0,-518.0,44306.0,1094.0,1094.0,1016.0,1014.0,2.0,,275.0,38.0,0.0,607.0,,23886.0,28735.0,25620.0,3115.0,0.0,52621.0,4976.0,,,,,4976.0,441.0,,,,441.0,25.0,182.0,40.0,324.0,58609.0,566.0,4445.0,4445.0,,0.0,2807.0,-139.0,7679.0,0.0,7679.0,66288.0,
03/31/2018,66481.0,470.0,1413.0,696.0,717.0,16880.0,143.0,14896.0,768.0,1073.0,34861.0,12092.0,22769.0,10222.0,488.0,2792.0,6768.0,174.0,90.0,45173.0,-473.0,44700.0,1098.0,1098.0,1016.0,,,,,28.0,0.0,876.0,,23909.0,29054.0,25473.0,3581.0,0.0,52963.0,4867.0,,,,,4867.0,434.0,,,,434.0,,,56.0,517.0,58837.0,566.0,4346.0,,,0.0,2999.0,-267.0,7644.0,0.0,7644.0,66481.0,
06/30/2018,66457.0,468.0,1256.0,558.0,698.0,16766.0,207.0,14627.0,878.0,1054.0,34879.0,11992.0,22887.0,10351.0,490.0,2825.0,6861.0,175.0,84.0,45314.0,-490.0,44824.0,1099.0,1099.0,1015.0,,,,,29.0,0.0,1000.0,,24007.0,29573.0,25562.0,4011.0,0.0,53580.0,4158.0,0.0,,,,4158.0,441.0,,,,441.0,,,70.0,587.0,58836.0,566.0,4231.0,4231.0,,0.0,3139.0,-315.0,7621.0,0.0,7621.0,66457.0,
09/30/2018,66731.0,517.0,1150.0,560.0,590.0,16579.0,176.0,14625.0,751.0,1027.0,35230.0,12023.0,23207.0,10580.0,483.0,2884.0,7039.0,174.0,61.0,45871.0,-480.0,45391.0,1111.0,1111.0,1015.0,,,,,23.0,0.0,945.0,,24067.0,29718.0,25462.0,4256.0,0.0,53785.0,3780.0,,,,,3780.0,937.0,,,,937.0,,,76.0,600.0,59178.0,566.0,4052.0,0.192169,4051.807831,0.0,3296.0,-361.0,7553.0,0.0,7553.0,66731.0,
12/31/2018,68746.0,614.0,2080.0,1461.0,619.0,16663.0,106.0,14737.0,774.0,1046.0,26991.0,10817.0,16174.0,10784.0,491.0,2937.0,7176.0,180.0,9032.0,46807.0,-495.0,46312.0,1124.0,1124.0,1015.0,1014.0,1.0,,325.0,45.0,0.0,568.0,,23645.0,30456.0,26120.0,4336.0,0.0,54101.0,5653.0,,0.0,0.0,,5653.0,781.0,0.0,0.0,,781.0,29.0,195.0,39.0,370.0,61168.0,565.674,3806.326,3806.0,0.326,0.0,3456.0,-250.0,7578.0,0.0,7578.0,68746.0,
03/31/2019,69195.0,536.0,1140.0,438.0,702.0,16977.0,316.0,14904.0,764.0,993.0,36764.0,12478.0,24286.0,10842.0,489.0,2884.0,7294.0,175.0,69.0,47675.0,-497.0,47178.0,1369.0,1369.0,1014.0,,,,,82.0,0.0,899.0,,23259.0,31276.0,26348.0,4928.0,0.0,54535.0,4985.0,,41.0,,41.0,4944.0,1498.0,211.0,,211.0,1287.0,,,25.0,564.0,61607.0,566.0,3541.0,0.182513,3540.817487,0.0,3603.0,-122.0,7588.0,0.0,7588.0,69195.0,
