Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1994,588.0,-510.0,78.0,-31.0,47.0,-27.0,0.0,4.0,24.0,-5.0,19.0,9.0,0,28.0,-5.0,23.0,,,14.0,,0.15,0.25,92.473999,0.15,0.15,0.25,92.473999,
06/30/1994,697.0,-604.0,93.0,-29.0,64.0,-24.0,0.0,4.0,44.0,-12.0,32.0,0.0,0,32.0,-4.0,28.0,,,28.0,,0.3,0.3,92.300003,0.3,0.3,0.3,92.300003,
09/30/1994,771.0,-657.0,114.0,-28.0,86.0,-20.0,0.0,-2.0,64.0,-16.0,48.0,0.0,0,48.0,-4.0,44.0,,,44.0,,0.47,0.47,92.5,0.47,0.47,0.47,92.5,
12/31/1994,732.0,-565.0,167.0,-34.0,133.0,-20.0,0.0,-24.0,89.0,-22.0,67.0,0.0,0,67.0,-5.0,62.0,,,62.0,0.67,0.67,0.67,92.599998,0.67,0.67,0.67,92.599998,
03/31/1995,807.0,-637.0,170.0,-32.0,138.0,-23.0,0.0,5.0,120.0,-25.0,95.0,0.0,2,97.0,-5.0,92.0,,,92.0,,1.0,1.0,92.800003,0.94,0.94,0.94,102.699997,
06/30/1995,875.0,-641.0,234.0,-51.0,183.0,-23.0,0.0,10.0,170.0,-37.0,133.0,0.0,1,134.0,-4.0,130.0,,,130.0,,1.39,1.39,92.800003,1.31,1.31,1.31,102.699997,
09/30/1995,786.0,-556.0,230.0,-50.0,180.0,-26.0,0.0,-436.0,-282.0,78.0,-204.0,0.0,1,-203.0,-5.0,-208.0,,,-208.0,,-2.23,-2.23,92.900002,-2.23,-2.23,-2.23,102.800003,
12/31/1995,739.0,-570.0,169.0,-43.0,126.0,-22.0,0.0,8.0,112.0,-19.0,93.0,0.0,3,96.0,-5.0,91.0,,,91.0,0.98,0.98,0.98,93.0,0.98,0.98,0.98,93.0,
03/31/1996,684.0,-549.0,135.0,-38.0,97.0,-23.0,0.0,8.0,82.0,-20.0,62.0,0.0,0,62.0,-5.0,57.0,,,57.0,0.62,0.62,0.62,93.099998,0.62,0.62,0.62,93.099998,
06/30/1996,740.0,-618.0,122.0,-38.0,84.0,-24.0,0.0,8.0,68.0,-14.0,54.0,0.0,-1,53.0,-5.0,48.0,,,48.0,0.52,0.52,0.52,93.199997,0.52,0.52,0.52,93.199997,
09/30/1996,665.0,-589.0,76.0,-40.0,36.0,-27.0,0.0,9.0,18.0,-4.0,14.0,0.0,0,14.0,-5.0,9.0,,,9.0,0.1,0.1,0.1,93.199997,0.1,0.1,0.1,93.199997,
12/31/1996,754.0,-657.0,97.0,-46.0,51.0,-32.0,0.0,-110.0,-91.0,27.0,-64.0,0.0,12,-52.0,-4.0,-56.0,74.0,0.0,18.0,0.19,-0.61,-0.61,93.199997,0.19,-0.61,-0.61,93.199997,
03/31/1997,888.0,-640.0,248.0,-36.0,212.0,-45.0,0.0,-110.0,57.0,0.0,57.0,0.0,0,57.0,-5.0,52.0,-29.0,,23.0,0.28,0.56,0.56,93.400002,0.28,0.56,0.56,103.099998,
06/30/1997,842.0,-665.0,177.0,-48.0,129.0,-51.0,0.0,3.0,81.0,-17.0,64.0,0.0,2,66.0,-5.0,61.0,-14.0,,47.0,0.51,0.65,0.65,93.400002,0.51,0.65,0.65,103.099998,
09/30/1997,860.0,-714.0,146.0,-42.0,104.0,-52.0,0.0,-10.0,42.0,1.0,43.0,0.0,1,44.0,-5.0,39.0,-8.0,0.0,31.0,0.34,0.42,0.42,93.400002,0.34,0.42,0.42,93.400002,
12/31/1997,757.0,-682.0,75.0,-45.0,30.0,-50.0,0.0,-119.0,-139.0,38.0,-101.0,0.0,4,-97.0,-4.0,-101.0,78.0,0.0,-23.0,-0.27,-1.09,-1.09,93.5,-0.27,-1.09,-1.09,93.5,
03/31/1998,436.0,-381.0,55.0,-32.0,23.0,-44.0,0.0,3.0,-18.0,1.0,-17.0,21.0,0,4.0,-5.0,-1.0,,,-22.0,-0.23,-0.23,0.0,93.699997,-0.23,-0.23,0.0,103.300003,
06/30/1998,434.0,-373.0,61.0,-62.0,-1.0,-43.0,0.0,-2.0,-46.0,9.0,-37.0,0.0,1,-36.0,-5.0,-41.0,38.0,,-3.0,-0.04,-0.44,-0.44,93.699997,-0.04,-0.44,-0.44,103.300003,
09/30/1998,354.0,-314.0,40.0,-27.0,13.0,-35.0,2.0,16.0,-4.0,0.0,-4.0,24.0,-1,19.0,-5.0,14.0,,,-10.0,-0.1,-0.1,0.16,92.900002,-0.1,-0.1,0.16,102.5,
12/31/1998,630.0,-446.0,184.0,-32.0,152.0,-35.0,0.0,-172.0,-55.0,-9.0,-64.0,0.0,1,-63.0,-5.0,-68.0,35.0,0.0,-33.0,-0.36,-0.74,-0.74,90.900002,-0.36,-0.74,-0.74,100.5,
03/31/1999,283.0,-272.0,11.0,-21.0,-10.0,-34.0,0.0,-6.0,-50.0,8.0,-42.0,15.0,1,-26.0,-5.0,-31.0,,,-46.0,-0.5,-0.5,-0.34,90.400002,-0.5,-0.5,-0.34,100.099998,
06/30/1999,278.0,-260.0,18.0,-21.0,-3.0,-33.0,0.0,-5.0,-41.0,6.0,-35.0,-12.0,-1,-48.0,-5.0,-53.0,,,-41.0,-0.45,-0.45,-0.58,90.5,-0.45,-0.45,-0.58,100.599998,
09/30/1999,309.0,-267.0,42.0,-109.0,-67.0,-31.0,0.0,4.0,-94.0,20.0,-74.0,0.0,-1,-75.0,-5.0,-80.0,64.0,,-16.0,-0.17,-0.88,-0.88,90.5,-0.17,-0.88,-0.88,100.900002,
