Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2015,1852,1300,507.0,-20.0,118.0,-138.0,65.0,5.0,21.0,,39.0,0.0,-1114.0,-1096.0,20.0,20.0,0.0,-1116.0,-1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1701.0,-476.0,-40.0,,0.0,-40.0,-1190.0,0.0,-1190.0,5.0,0.0,-963.0,587.0,339.0,
12/31/2015,1719,1117,517.0,553.0,410.0,143.0,-468.0,152.0,5.0,,-625.0,0.0,-1226.0,-1267.0,60.0,60.0,0.0,-1327.0,-1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,-180.0,-467.0,965.0,,,,-670.0,0.0,-670.0,-8.0,0.0,313.0,651.0,101.0,
03/31/2016,2173,979,502.0,95.0,169.0,-74.0,597.0,1.0,20.0,,576.0,0.0,-672.0,-658.0,29.0,29.0,0.0,-687.0,-687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-219.0,-465.0,996.0,0.0,1278.0,-282.0,-706.0,0.0,-706.0,-44.0,0.0,1282.0,282.0,215.0,
06/30/2016,1352,979,504.0,64.0,180.0,-116.0,-195.0,-18.0,56.0,,-233.0,0.0,-1166.0,-833.0,70.0,70.0,0.0,-903.0,-903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.0,-1029.0,-460.0,-17.0,0.0,150.0,-167.0,-546.0,0.0,-546.0,-6.0,0.0,-843.0,742.0,134.0,
09/30/2016,1942,1131,512.0,92.0,170.0,-78.0,207.0,22.0,-30.0,,215.0,0.0,-981.0,-997.0,17.0,17.0,0.0,-1014.0,-1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-882.0,-457.0,423.0,,,,-848.0,0.0,-848.0,0.0,0.0,79.0,417.0,191.0,
12/31/2016,2058,1144,520.0,258.0,312.0,-54.0,136.0,93.0,-27.0,,70.0,0.0,-574.0,-888.0,13.0,13.0,0.0,-901.0,-901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,-2116.0,-497.0,-432.0,,,,-1005.0,0.0,-1005.0,-182.0,0.0,-632.0,-94.0,112.0,
03/31/2017,1883,1072,520.0,239.0,145.0,94.0,52.0,-21.0,-43.0,,116.0,0.0,-843.0,-794.0,17.0,17.0,0.0,-811.0,-811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,-1268.0,-492.0,16.0,,,,-759.0,0.0,-759.0,-33.0,0.0,-228.0,3.0,203.0,
06/30/2017,1576,1168,525.0,178.0,153.0,25.0,-295.0,-78.0,34.0,,-251.0,0.0,-721.0,-725.0,53.0,53.0,0.0,-778.0,-778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-618.0,-488.0,726.0,,,,-852.0,0.0,-852.0,-4.0,0.0,237.0,-980.0,133.0,
09/30/2017,1939,1194,528.0,182.0,216.0,-34.0,35.0,-71.0,-16.0,,122.0,0.0,-696.0,-708.0,82.0,82.0,0.0,-790.0,-790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-682.0,-480.0,1072.0,,1099.0,-27.0,-1271.0,0.0,-1271.0,-3.0,0.0,561.0,580.0,196.0,
12/31/2017,1832,7278,532.0,-6059.0,-5581.0,-478.0,81.0,-65.0,-7.0,,153.0,0.0,-826.0,-843.0,16.0,16.0,0.0,-859.0,-859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-1578.0,-522.0,81.0,,,,-1131.0,0.0,-1131.0,-6.0,0.0,-572.0,-3669.0,134.0,
03/31/2018,1901,1310,543.0,451.0,112.0,339.0,-403.0,-78.0,-59.0,,-266.0,0.0,-919.0,-898.0,12.0,12.0,0.0,-910.0,-910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-1209.0,-568.0,549.0,,,,-1166.0,0.0,-1166.0,-24.0,0.0,-227.0,2.0,230.0,
06/30/2018,2132,1509,546.0,56.0,92.0,-36.0,21.0,-63.0,36.0,,48.0,0.0,-706.0,-685.0,19.0,19.0,0.0,-704.0,-704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-870.0,-557.0,5048.0,,,,-4807.0,0.0,-4807.0,-554.0,0.0,556.0,472.0,131.0,
09/30/2018,2341,1593,547.0,173.0,108.0,65.0,28.0,-158.0,-17.0,,203.0,0.0,-809.0,-806.0,8.0,8.0,0.0,-814.0,-814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1326.0,-591.0,-412.0,,,,-331.0,0.0,-331.0,8.0,0.0,206.0,371.0,216.0,
12/31/2018,2312,1554,555.0,-25.0,26.0,-51.0,228.0,37.0,47.0,,144.0,0.0,-977.0,-985.0,24.0,24.0,0.0,-1009.0,-1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1817.0,-583.0,-29.0,,,,-1921.0,0.0,-1921.0,716.0,0.0,-482.0,360.0,151.0,
03/31/2019,1959,1391,549.0,50.0,103.0,-53.0,-31.0,83.0,-38.0,,-76.0,0.0,-784.0,-738.0,14.0,14.0,0.0,-752.0,-752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,-1405.0,-626.0,2432.0,,,,-2987.0,0.0,-2987.0,-224.0,0.0,-230.0,-1.0,356.0,
06/30/2019,1941,1570,551.0,200.0,106.0,94.0,-380.0,-137.0,5.0,,-248.0,0.0,-826.0,-792.0,16.0,16.0,0.0,-808.0,-808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-1142.0,-622.0,2388.0,,2992.0,-604.0,-642.0,0.0,-642.0,166.0,0.0,-27.0,718.0,148.0,
09/30/2019,2364,1555,557.0,149.0,88.0,61.0,103.0,159.0,4.0,,-60.0,0.0,-897.0,-902.0,33.0,33.0,0.0,-935.0,-935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1235.0,-677.0,956.0,0.0,994.0,-38.0,-1533.0,0.0,-1533.0,19.0,0.0,232.0,387.0,351.0,
12/31/2019,2345,1403,559.0,245.0,269.0,-24.0,138.0,55.0,20.0,,63.0,0.0,-928.0,-947.0,11.0,11.0,0.0,-958.0,-958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-1864.0,-673.0,-175.0,,,,-642.0,0.0,-642.0,-374.0,0.0,-447.0,278.0,178.0,
03/31/2020,2155,1474,547.0,27.0,91.0,-64.0,107.0,-74.0,59.0,,122.0,0.0,-807.0,-799.0,8.0,8.0,0.0,-807.0,-807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-997.0,-660.0,2691.0,,,,-2556.0,0.0,-2556.0,-472.0,0.0,351.0,-11.0,349.0,
06/30/2020,2237,1132,551.0,135.0,80.0,55.0,419.0,281.0,24.0,,114.0,0.0,-610.0,-693.0,99.0,99.0,0.0,-792.0,-792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,-110.0,-659.0,543.0,,,,0.0,0.0,0.0,6.0,0.0,1517.0,169.0,140.0,
