Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/2012,,91.5,83.992,7.88725341426403,232.393,73.949,,-1.72413793103448,,,,,,-8.20546448087431,
12/31/2012,,57.1,44.674,-0.62505764796311,62.633,124.757,,13.2776230269266,,,,,,-21.7618213660245,
03/31/2013,,181.333,55.861,13.6014400641026,231.99,62.553,,-33.411214953271,,,,,,-69.1942448423619,
06/30/2013,,53.267,65.736,-1.82950466218427,145.926,78.979,,7.61589403973511,,,,,,23.4084893085775,
09/30/2013,,69.65,64.254,1.87492492492492,83.005,46.407,,2.28310502283106,,,,,,-7.7473079684135,
12/31/2013,,-69.075,-68.887,-0.947995586612719,-68.887,-183.148,,86.3945578231293,,,,,,0.272167933405722,
03/31/2014,,87.5,102.61,-0.956824587706149,62.349,44.248,,-5.66037735849057,,,,,,17.2685714285714,
06/30/2014,,53.15,78.573,-0.238551331936554,76.642,48.794,,20.0,,,,,,47.832549388523,
09/30/2014,,104.95,93.393,0.616226754649076,131.159,46.326,,7.81893004115226,,0.753982300884959,,,,-11.0119104335398,
12/31/2014,,102.38,82.047,0.141268139610668,513.238,45.655,,-1.0543390105434,,-0.869379984289919,,,,-19.8603242820863,
03/31/2015,,103.375,68.752,-2.25483247422679,84.593,68.535,,-2.35690235690236,,-12.4154838709677,,,,-33.4926239419589,
06/30/2015,,109.52,166.425,0.290968266883647,165.651,166.015,,4.58567980691874,,3.92210526315789,,,,51.9585463842221,
09/30/2015,,156.0,164.407,-0.516915877924786,198.87,61.37,,-2.13101815311759,,-4.12024844720497,,,,5.38910256410257,
12/31/2015,,148.48,228.758,1.49236760124611,230.742,81.834,,-1.6266460108443,,12.2718918918919,,,,54.0665409482759,
03/31/2016,,80.16,149.562,-4.70922523794053,-114.163,45.107,,-11.1842105263158,,,,,,86.5793413173653,
06/30/2016,,84.06,86.033,-0.934236922993583,220.463,58.477,,-3.37784760408483,,-3.21785714285714,,,,2.34713300023792,
09/30/2016,,90.375,71.18,0.268725257323833,66.125,41.045,,-2.66875981161696,,-1.42477650063856,,,,-21.2392807745505,
12/31/2016,,99.9,184.016,0.119215686274508,651.181,141.857,,-13.8062547673532,,-2.14072164948453,,,,84.2002002002002,
03/31/2017,,90.2,47.251,-3.44510108864697,47.752,31.933,,-10.8129439621152,,-12.9777777777778,,,,-47.6152993348115,
06/30/2017,,99.8,130.692,-1.13092229943147,115.972,97.861,,7.6555023923445,,-6.90558375634518,,,,30.9539078156313,
09/30/2017,,25.067,21.048,-0.721930153961702,-29.026,18.904,,1.364522417154,,11.928275862069,,,,-16.0330314756453,
12/31/2017,,43.5,27.319,2.5680948737567,27.319,26.046,,4.84927916120577,,-66.0532467532468,,,,-37.1977011494253,
03/31/2018,,29.14,56.388,0.947873541588264,-17.841,-17.478,,4.44874274661509,,,,,,93.5072065888812,
06/30/2018,,92.12,68.562,0.672240802675574,111.534,87.292,,3.48071495766699,,2.94078947368421,,,,-25.5731654363873,
09/30/2018,,97.52,65.298,-0.358823529411764,190.645,49.315,,-2.46406570841889,,-2.51180124223603,,,,-33.0414273995078,
12/31/2018,,98.04,3.828,-2.92658092175776,100.494,19.034,,-1.4336917562724,,-34.0783783783784,,,,-96.0954712362301,
03/31/2019,,119.067,-19.647,-6.65712290502792,181.488,-38.669,,-2.98507462686567,,,,,,,
06/30/2019,,2535.0,-98.711,-9.49132932160956,2400.195,-282.677,,47.2253680634202,,,,,,,
09/30/2019,,139.267,41.668,1.57188010899183,322.906,13.257,,1.24826629680999,,,,89.6558685446009,,-70.080492866221,
12/31/2019,,129.65,-55.747,1.98407079646018,193.217,-10.673,,3.68956743002543,,,,,,,
03/31/2020,,28.738,-185.623,2.90092592592592,4.963,-63.626,,-7.23055934515688,,,,,,,
06/30/2020,,69.85,-285.577,-14.2435,-197.75,-253.445,,5.68295114656034,,,,,,,
