Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
12/31/2013,13.588367,92.533717,563.750595,81.190874,4.864454,9.798617,4.864454,1.542419,11.769946,563.750595,
03/31/2014,15.341573,599.569787,637.53751,95.362427,5.366597,10.901596,5.366597,1.757696,12.525723,95.362427,
06/30/2014,16.197339,112.201876,946.246446,94.105269,5.659768,11.35068,5.659768,1.897445,14.306056,946.246446,
09/30/2014,13.997868,923.561533,970.339784,848.57775,5.026407,9.8213,5.026407,1.695743,12.705006,,
12/31/2014,14.671906,,,,5.647198,10.535826,5.647198,1.944627,14.530042,,
03/31/2015,14.859615,,,,5.762151,10.668555,5.762151,2.01296,14.790452,,
06/30/2015,13.454625,,,,5.361133,9.762157,5.361133,1.843723,12.913992,,
09/30/2015,14.774938,,,,5.958286,10.786078,5.958286,2.054513,13.747982,,
12/31/2015,15.984372,,,,6.546714,11.726806,6.546714,2.288647,14.849968,,
03/31/2016,17.498195,,,,7.297908,12.994906,7.297908,2.597803,16.674917,,
06/30/2016,17.823485,27387.973864,27387.973864,27387.973864,7.504756,13.341889,7.504756,2.718694,16.980159,27387.973864,
09/30/2016,15.664911,25701.475778,28229.69073,23671.034554,6.540566,11.686091,6.540566,2.379972,14.454338,,
12/31/2016,17.377413,121.68684,121.68684,121.68684,6.821221,12.80073,6.821221,1.747635,15.675949,121.68684,
03/31/2017,18.184415,123.59604,172.341611,116.541992,7.203669,13.630011,7.203669,1.831913,16.858935,172.341611,
06/30/2017,19.039184,172.952,186.875629,86.172844,7.590909,14.439543,7.590909,1.914002,17.816559,86.172844,
09/30/2017,19.222679,84.996823,89.222993,36.468373,7.861537,14.903242,7.861537,1.935823,17.837286,36.468373,
12/31/2017,16.933101,35.58552,44.903758,33.701171,7.458681,13.427588,7.458681,1.812968,17.318377,44.903758,
03/31/2018,15.415641,40.176211,44.475083,27.874992,6.738588,12.078369,6.738588,1.66107,15.256512,27.874992,
06/30/2018,16.810093,28.600247,36.942338,26.863745,7.403955,13.250726,7.403955,1.845247,16.29514,36.942338,
09/30/2018,16.714869,37.100224,38.344143,35.054516,7.312304,13.038728,7.312304,1.850142,16.208337,35.054516,
12/31/2018,15.844371,34.663194,36.23723,31.060261,6.920386,12.267155,6.920386,1.784163,14.80976,31.060261,
03/31/2019,17.690939,33.392498,36.879026,30.070357,7.834204,13.856856,7.834204,2.055622,16.880454,36.879026,
06/30/2019,18.993548,37.828471,40.471468,30.552606,8.350707,14.745982,8.350707,2.235278,18.129638,30.552606,
09/30/2019,20.250779,32.24954,34.155148,30.492933,9.118295,16.144923,9.118295,2.482765,19.602413,34.155148,
12/31/2019,20.131298,35.242361,40.21571,33.648114,9.148402,16.163597,9.148402,2.497915,19.212324,40.21571,
03/31/2020,16.250789,39.66505,45.068068,25.823329,7.081186,12.487272,7.081186,2.356063,14.908919,32.935069,
06/30/2020,17.695988,36.011024,40.447193,30.128412,7.86073,13.848774,7.86073,2.218453,16.293177,37.312415,
09/12/2020,17.8873462441527,,,,7.94573371509194,13.9985298572615,7.94573371509194,2.24244300650853,16.4693662684957,37.7158993910007,
09/30/2020,,,,,7.93995411909867,,7.93995411909867,,,,
12/31/2020,,,,,7.8895510431459,,7.8895510431459,,,,
