Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/2004,2856.62,32.509,32.509,0.0,197.802,197.802,,329.311,125.914,0.0,203.397,0.0,61.232,,,620.854,519.632,755.388,-235.756,63.474,63.474,1652.66,1519.31,1007.12,512.19,,133.35,2235.766,,117.727,117.727,,,,97.994,97.994,0.0,0.0,,,243.12,,,243.12,458.841,433.04,433.04,0.0,0.0,,285.708,,,,,,285.708,718.748,1177.589,0.0,1249.17,,,,428.982,0.878,1679.03,0.0,1679.03,2856.619,
01/31/2005,2631.08,63.138,55.452,7.686,129.737,129.737,,301.463,113.038,0.0,188.425,0.0,93.239,,,587.577,507.833,751.467,-243.634,71.276,71.276,1464.394,1403.774,934.041,469.733,,60.62,2043.503,,100.872,100.872,,,,73.393,73.393,0.0,0.0,,,207.218,,,207.218,381.483,432.3,432.3,0.0,0.0,,138.723,,,,,,138.723,571.023,952.506,0.0,1241.768,,,,441.609,-4.803,1678.574,0.0,1678.574,2631.08,
04/30/2005,2635.894,75.824,58.085,17.739,145.734,145.734,,284.487,108.282,0.0,176.205,0.0,49.806,,,555.851,521.101,777.129,-256.028,59.074,,1499.868,1420.966,951.208,469.758,,78.902,2080.043,,105.29,105.29,,,,50.378,50.378,0.0,0.0,,,152.624,,,152.624,308.292,431.56,431.56,0.0,0.0,,205.242,,,,,,205.242,636.802,945.094,0.0,1254.745,,,,447.831,-11.776,1690.8,0.0,1690.8,2635.894,
07/31/2005,2686.559,67.504,47.487,20.017,161.262,161.262,,344.209,128.821,0.0,215.388,0.0,45.84,,,618.815,521.964,790.858,-268.894,49.543,49.543,1496.237,1418.912,948.431,470.481,,77.325,2067.744,,123.987,123.987,,,,34.314,34.314,0.0,0.0,,,197.699,,,197.699,356.0,430.821,430.821,0.0,0.0,,205.575,,,,,,205.575,636.396,992.396,0.0,1257.253,,,,453.746,-16.836,1694.163,0.0,1694.163,2686.559,
10/31/2005,2720.397,62.24,42.361,19.879,187.185,187.185,,348.919,123.24,0.0,225.679,0.0,48.69,,,647.034,527.794,811.078,-283.284,45.164,45.164,1500.405,1420.768,949.317,471.451,,79.637,2073.363,,141.392,141.392,,,,39.79,39.79,0.0,0.0,,,176.043,,,176.043,357.225,430.081,430.081,0.0,0.0,,204.839,,,,,,204.839,634.92,992.145,0.0,1256.472,,,0.0,482.032,-10.252,1728.252,,1728.252,2720.397,
01/31/2006,2666.304,104.422,89.246,15.176,122.514,122.514,,321.484,115.38,0.0,206.104,0.0,52.417,,,600.837,524.061,808.16,-284.099,36.974,36.974,1504.432,1422.73,950.253,472.477,,81.702,2065.467,,80.608,80.608,,,,37.749,37.749,0.0,0.0,,,146.74,,,146.74,265.097,429.341,429.341,0.0,0.0,,230.251,,,,,,230.251,659.592,924.689,0.0,1252.315,,,,492.973,-3.673,1741.615,0.0,1741.615,2666.304,
04/30/2006,2649.744,86.838,71.956,14.882,148.014,148.014,,297.621,100.038,0.0,197.583,0.0,39.022,,,571.495,527.735,824.463,-296.728,34.107,,1516.407,1413.882,940.967,472.915,,102.525,2078.249,,88.963,88.963,,,,28.62,28.62,0.0,0.0,,,117.857,,,117.857,235.44,428.602,428.602,0.0,0.0,,257.643,,,,,,257.643,686.245,921.685,0.0,1226.835,,,,489.067,12.157,1728.059,0.0,1728.059,2649.744,
07/31/2006,2718.038,101.107,96.14,4.967,144.714,144.714,,305.063,104.527,0.0,200.536,0.0,125.496,,,676.38,456.302,751.755,-295.453,52.556,52.556,1532.8,1429.823,955.452,474.371,,102.977,2041.658,,95.028,95.028,,,,48.604,48.604,0.0,0.0,,,146.113,,,146.113,289.745,427.862,427.862,0.0,0.0,,254.902,,,,,,254.902,682.764,972.509,0.0,1223.357,,,,501.875,20.297,1745.529,0.0,1745.529,2718.038,
10/31/2006,2689.607,82.69,77.701,4.989,178.434,178.434,,300.127,98.548,0.0,201.579,0.0,45.752,,,607.003,457.863,757.574,-299.711,50.474,50.474,1574.267,1468.888,990.562,478.326,,105.379,2082.604,,94.085,94.085,,,,33.0,33.0,0.0,0.0,,,157.328,,,157.328,284.413,394.122,394.122,0.0,0.0,,256.359,,,,,,256.359,650.481,934.894,0.0,1220.201,,,,511.914,22.598,1754.713,0.0,1754.713,2689.607,
01/31/2007,2655.878,152.168,152.168,0.0,117.619,117.619,,277.289,95.804,0.0,181.485,0.0,34.85,,,581.926,453.274,765.401,-312.127,46.984,46.984,1573.694,1465.517,988.797,476.72,,108.177,2073.952,,80.619,80.619,,,,33.0,33.0,0.0,0.0,,,133.876,,,133.876,247.495,393.383,393.383,0.0,0.0,,259.609,,,,,,259.609,652.992,900.487,0.0,1218.804,,,,528.18,8.407,1755.391,0.0,1755.391,2655.878,
04/30/2007,2693.823,200.119,200.119,0.0,124.048,124.048,,286.052,89.875,0.0,196.177,0.0,29.147,,,639.366,454.028,780.515,-326.487,44.117,44.117,1556.312,1468.965,990.771,478.194,,87.347,2054.457,,93.5,93.5,,,,33.0,33.0,0.0,0.0,,,109.968,,,109.968,236.468,392.643,392.643,0.0,0.0,,269.055,,,,,,269.055,661.698,898.166,0.0,1230.286,,,,553.631,11.74,1795.657,0.0,1795.657,2693.823,
07/31/2007,3202.232,351.242,206.662,144.58,148.061,148.061,,389.094,121.4,0.0,267.694,0.0,26.797,,,915.194,480.418,817.947,-337.529,41.532,41.532,1765.088,1670.269,1069.717,600.552,,94.819,2287.038,,108.731,108.731,,,,33.0,,,,,,142.154,,,142.154,283.885,791.903,,,,,280.755,,,,,,280.755,1072.658,1356.543,,1253.708,,,,574.251,17.73,1845.689,,1845.689,3202.232,
10/31/2007,3283.407,287.123,287.123,,223.303,223.303,,399.958,117.692,,282.266,,33.313,,,943.697,492.796,845.722,-352.926,40.2,40.2,1806.714,1709.209,1118.334,590.875,,97.505,2339.71,,133.179,133.179,,,,,,,,,,159.992,,,159.992,293.171,791.164,,,,,281.131,,,,,,281.131,1072.295,1365.466,,1255.73,,,,607.046,55.165,1917.941,,1917.941,3283.407,
01/31/2008,3162.253,327.664,327.664,0.0,141.215,141.215,,348.277,110.145,,238.132,,37.161,,,854.317,489.448,854.996,-365.548,17.202,17.202,1801.286,1703.153,1110.341,592.812,,98.133,2307.936,,114.634,114.634,,,,,,,,,,129.289,,,129.289,243.923,790.424,,,,,277.302,,,,,,277.302,1067.726,1311.649,0.0,1221.478,,,,585.698,43.428,1850.604,0.0,1850.604,3162.253,
04/30/2008,3129.881,184.175,184.175,,162.426,162.426,,379.608,99.04,,280.568,,49.998,,,776.207,496.296,874.043,-377.747,16.043,16.043,1841.335,1746.476,1132.476,614.0,,94.859,2353.674,,119.844,119.844,,,,,,,,,,119.553,,,119.553,239.397,789.684,,,,,300.947,,,,,,300.947,1090.631,1330.028,,1195.301,,,,567.419,37.133,1799.853,,1799.853,3129.881,
07/31/2008,3232.321,142.699,142.699,0.0,182.693,182.693,0.0,471.768,130.697,0.0,341.071,0.0,37.92,,37.92,835.08,505.919,897.662,-391.743,15.494,15.494,1875.828,1782.408,1149.494,632.914,,93.42,2397.241,,154.942,154.942,,,,75.0,0.0,,,,75.0,173.811,,,173.811,403.753,713.945,713.945,,,,297.338,,,,,172.149,125.189,1011.283,1415.036,0.0,1199.353,13.697,1185.656,,592.086,25.846,1817.285,0.0,1817.285,3232.321,
10/31/2008,3376.341,166.312,166.312,0.0,267.498,267.498,0.0,500.608,164.961,0.0,335.647,0.0,70.942,,70.942,1005.36,514.002,915.404,-401.402,0.0,,1856.979,1759.794,1121.406,638.388,,97.185,2370.981,,146.799,146.799,,,,75.0,0.0,,,,75.0,245.532,,,245.532,467.331,1113.205,1113.205,,,,283.52,,,,,168.226,115.294,1396.725,1864.056,0.0,1202.885,13.715,1189.17,,331.634,-22.234,1512.285,0.0,1512.285,3376.341,
01/31/2009,8246.543,359.907,359.907,0.0,259.107,259.107,0.0,658.451,258.419,0.0,400.032,0.0,66.832,,66.832,1344.297,841.601,1264.987,-423.386,0.0,,6060.645,5959.495,2688.849,3270.646,,101.15,6902.246,,176.399,176.399,,,,627.466,350.0,,,,277.466,319.66,,,319.66,1123.525,910.0,910.0,,,,1298.078,,,,,1176.563,121.515,2208.078,3331.603,0.0,4572.532,29.606,4542.926,,371.618,-29.21,4914.94,0.0,4914.94,8246.543,
04/30/2009,8192.161,456.693,456.693,0.0,266.037,266.037,0.0,603.926,162.893,0.0,441.033,0.0,72.235,0.0,68.039,1398.891,838.433,1274.681,-436.248,0.0,,5954.837,5890.367,2791.391,3098.976,5.032,59.438,6793.27,,373.624,198.954,17.69,41.448,115.532,626.726,350.0,0.0,0.0,,276.726,60.886,0.0,0.0,60.886,1061.236,910.0,910.0,0.0,0.0,,1280.994,0.0,104.583,,,1145.808,30.603,2190.994,3252.23,0.0,4577.527,29.606,4547.921,,424.504,-62.1,4939.931,0.0,4939.931,8192.161,
07/31/2009,8234.759,289.772,289.772,0.0,307.507,307.507,0.0,786.842,289.223,0.0,497.619,0.0,58.318,,55.26,1442.439,838.39,1305.043,-466.653,10.511,10.511,5943.419,5891.246,2802.806,3088.44,,52.173,6792.32,,196.129,196.129,,,,550.986,350.0,,,,200.986,253.638,,,244.321,1000.753,910.0,910.0,,,,1289.676,,,,,1149.669,140.007,2199.676,3200.429,0.0,4588.682,29.736,4558.946,,481.013,-35.365,5034.33,0.0,5034.33,8234.759,
10/31/2009,8438.414,409.708,409.708,0.0,411.239,411.239,0.0,762.04,256.684,0.0,505.356,0.0,48.351,,45.651,1631.338,873.086,1361.506,-488.42,0.0,,5933.99,5872.813,2802.827,3069.986,,61.177,6807.076,,345.09,200.094,,,144.996,560.247,350.0,,,,210.247,201.765,,,196.396,1107.102,900.0,900.0,,,,1295.958,,,,,1150.228,145.73,2195.958,3303.06,0.0,4592.476,29.744,4562.732,,579.325,-36.447,5135.354,0.0,5135.354,8438.414,
01/31/2010,7899.432,125.561,125.561,0.0,281.678,281.678,0.0,663.436,253.54,0.0,409.896,0.0,52.151,,52.151,1122.826,867.622,1383.065,-515.443,0.0,,5908.984,5847.169,2804.305,3042.864,,61.815,6776.606,,262.931,150.441,,,112.49,10.0,0.0,,,,10.0,195.352,,,195.352,468.283,900.0,900.0,,,,1290.905,,,,,1151.769,139.136,2190.905,2659.188,0.0,4601.602,29.781,4571.821,,673.097,-34.455,5240.244,0.0,5240.244,7899.432,
04/30/2010,7974.853,283.57,283.57,0.0,238.867,238.867,0.0,654.939,241.67,0.0,413.269,0.0,46.254,,46.254,1223.63,858.313,1400.14,-541.827,0.0,,5892.91,5834.245,2807.73,3026.515,3.562,55.103,6751.223,,415.75,179.509,75.977,47.648,112.616,10.0,0.0,0.0,0.0,,10.0,53.147,0.0,0.0,53.147,478.897,900.0,900.0,0.0,0.0,,1269.636,0.0,132.56,,,1101.506,35.57,2169.636,2648.533,0.0,4604.907,29.78,4575.127,,746.063,-24.65,5326.32,0.0,5326.32,7974.853,
07/31/2010,8419.104,579.848,522.773,57.075,305.418,305.418,0.0,765.927,270.341,0.0,495.586,0.0,49.435,,34.088,1700.628,847.192,1425.219,-578.027,0.0,,5871.284,5814.075,2806.888,3007.187,,57.209,6718.476,,262.838,183.6,,,79.238,10.0,0.0,,,,10.0,181.398,,,179.556,454.236,1300.0,1300.0,,,,1269.76,,,,,1104.285,165.475,2569.76,3023.996,0.0,4617.652,29.875,4587.777,,800.571,-23.115,5395.108,0.0,5395.108,8419.104,
10/31/2010,8553.35,535.549,487.463,48.086,415.826,415.826,0.0,822.614,303.805,0.0,518.809,0.0,80.197,,66.995,1854.186,841.095,1453.256,-612.161,0.0,,5858.069,5796.792,2807.418,2989.374,,61.277,6699.164,,308.084,194.194,0.0,,113.89,0.0,0.0,,,,0.0,168.835,,,160.377,476.919,1300.0,1300.0,,,,1272.422,,,,,1103.991,168.431,2572.422,3049.341,0.0,4622.602,29.882,4592.72,,902.528,-21.121,5504.009,0.0,5504.009,8553.35,
01/31/2011,8358.748,588.182,549.583,38.599,289.548,289.548,0.0,735.275,289.748,0.0,445.527,0.0,76.055,,67.915,1689.06,841.067,1480.352,-639.285,0.0,,5828.621,5763.989,2808.684,2955.305,,64.632,6669.688,,257.136,174.882,0.0,,82.254,0.0,0.0,,,,0.0,165.621,,,159.775,422.757,1300.0,1300.0,,,,1272.69,,,,,1104.498,168.192,2572.69,2995.447,0.0,4489.697,28.994,4460.703,,887.844,-14.24,5363.301,0.0,5363.301,8358.748,
04/30/2011,8324.585,319.845,319.845,0.0,344.41,344.41,0.0,863.579,345.336,0.0,518.243,0.0,109.165,0.0,109.165,1636.999,867.882,1524.472,-656.59,0.0,,5819.704,5752.756,2812.746,2940.01,2.976,63.972,6687.586,,410.053,234.916,,50.236,124.901,0.0,0.0,0.0,0.0,,0.0,72.623,0.0,0.0,72.623,482.676,1304.039,1304.039,0.0,0.0,,1245.507,0.0,158.511,,,1042.823,44.173,2549.546,3032.222,0.0,4425.135,28.543,4396.592,,866.933,0.295,5292.363,0.0,5292.363,8324.585,
07/31/2011,8782.023,102.475,102.475,0.0,350.293,350.293,0.0,1213.821,460.767,0.0,753.054,0.0,73.183,,51.072,1739.772,925.687,1624.98,-699.293,0.0,,6116.564,6036.474,2903.713,3132.761,,80.09,7042.251,,407.819,288.082,38.375,,81.362,306.7,306.7,,,,,160.715,,,153.973,875.234,1318.489,1318.489,,,,1240.046,,,,,1038.319,201.727,2558.535,3433.769,0.0,4435.42,28.596,4406.824,,922.944,-10.11,5348.254,0.0,5348.254,8782.023,
10/31/2011,9215.42,496.288,496.288,0.0,462.169,462.169,0.0,1143.951,439.414,0.0,704.537,0.0,91.299,,86.758,2193.707,948.225,1677.76,-729.535,0.0,,6073.488,5997.048,2897.981,3099.067,,76.44,7021.713,,357.676,260.653,,,97.023,0.0,0.0,,,,,187.245,,,180.14,544.921,2071.852,2071.852,,,,1235.298,,,,,1031.28,204.018,3307.15,3852.071,0.0,4418.068,28.463,4389.605,,977.704,-32.423,5363.349,0.0,5363.349,9215.42,
01/31/2012,9235.874,370.428,370.428,0.0,364.724,364.724,0.0,990.815,360.204,0.0,630.611,0.0,80.026,,77.397,1805.993,1064.299,1821.94,-757.641,0.0,,6365.582,6267.491,3033.531,3233.96,,98.091,7429.881,,286.506,232.415,,,54.091,0.0,0.0,,,,0.0,207.829,,,202.93,494.335,2071.202,2071.202,,,,1286.197,,,,,1029.921,256.276,3357.399,3851.734,0.0,4400.862,28.314,4372.548,,1018.576,-35.298,5384.14,0.0,5384.14,9235.874,
04/30/2012,9115.226,229.708,229.708,0.0,347.518,347.518,0.0,961.576,318.059,0.0,643.517,0.0,104.663,0.0,104.663,1643.465,1096.089,1853.131,-757.042,0.0,,6375.672,6241.625,3054.618,3187.007,0.0,134.047,7471.761,,473.034,274.725,0.0,52.937,145.372,50.0,0.0,0.0,0.0,,50.0,93.938,0.0,0.0,93.938,616.972,2020.543,2020.543,0.0,0.0,,1314.325,0.0,216.38,,,992.692,105.253,3334.868,3951.84,0.0,4288.742,27.571,4261.171,,961.207,-86.563,5163.386,0.0,5163.386,9115.226,
07/31/2012,9262.11,311.474,311.474,0.0,390.924,390.924,0.0,1019.339,372.183,0.0,647.156,0.0,78.591,,43.579,1800.328,1101.036,1891.017,-789.981,0.0,,6360.746,6215.271,3053.246,3162.025,,145.475,7461.782,,398.241,283.201,,,115.04,50.0,0.0,,,,50.0,262.228,,,248.111,710.469,2019.875,2019.875,,,,1308.313,,,,,995.391,312.922,3328.188,4038.657,0.0,4295.789,27.61,4268.179,,1013.831,-86.167,5223.453,0.0,5223.453,9262.11,
10/31/2012,9188.753,203.555,203.555,0.0,469.367,469.367,0.0,975.427,362.236,0.0,613.191,0.0,87.713,,69.958,1736.062,1113.446,1925.275,-811.829,0.0,,6339.245,6191.605,3053.549,3138.056,,147.64,7452.691,,421.287,290.054,,,131.233,50.0,0.0,,,,50.0,234.779,,,219.28,706.066,2019.196,2019.196,,,,1310.744,,,,,996.874,313.87,3329.94,4036.006,0.0,4221.5,27.115,4194.385,,1013.241,-81.994,5152.747,0.0,5152.747,9188.753,
01/31/2013,9184.454,438.814,438.814,0.0,360.205,360.205,0.0,878.156,302.306,0.0,575.85,0.0,68.77,,57.31,1745.945,1121.615,1935.629,-814.014,0.0,,6316.894,6167.77,3053.746,3114.024,,149.124,7438.509,,341.413,251.584,,,89.829,50.0,0.0,,,,50.0,202.05,,,197.656,593.463,2018.508,2018.508,,,,1312.247,,,,,999.324,312.923,3330.755,3924.218,0.0,4225.834,27.121,4198.713,,1111.042,-76.64,5260.236,0.0,5260.236,9184.454,
04/30/2013,9031.8,256.4,256.4,0.0,313.7,313.7,0.0,945.5,326.6,0.0,618.9,0.0,79.6,0.0,79.6,1595.2,1142.5,1985.3,-842.8,0.0,,6294.1,6142.3,3052.9,3089.4,0.0,151.8,7436.6,,468.1,285.8,,55.4,126.9,50.0,0.0,0.0,0.0,,50.0,78.7,0.0,0.0,78.7,596.8,1967.8,1967.8,0.0,0.0,,1318.4,0.0,230.1,,,987.2,101.1,3286.2,3883.0,0.0,4151.7,26.6,4125.1,,1075.5,-78.4,5148.8,0.0,5148.8,9031.8,
07/31/2013,9033.9,157.5,157.5,0.0,357.3,357.3,0.0,1059.3,356.8,0.0,702.5,0.0,55.8,,49.9,1629.9,1139.2,2011.8,-872.6,0.0,,6264.8,6115.3,3051.3,3064.0,,149.5,7404.0,,347.9,264.8,,,83.1,235.0,85.0,,,,150.0,220.2,,,216.1,803.1,1867.1,1867.1,,,,1288.6,,,,,979.8,308.8,3155.7,3958.8,0.0,4114.6,26.3,4088.3,,1040.8,-80.3,5075.1,0.0,5075.1,9033.9,
10/31/2013,9246.0,150.5,150.5,0.0,464.2,464.2,0.0,1023.7,351.2,0.0,672.5,0.0,123.9,,99.5,1762.3,1163.2,2056.7,-893.5,0.0,,6320.5,6176.9,3100.7,3076.2,,143.6,7483.7,,333.0,261.6,,,71.4,357.0,207.0,,,,150.0,206.0,,,201.2,896.0,1883.6,1883.6,,,,1298.5,,,,,999.8,298.7,3182.1,4078.1,0.0,4118.7,26.3,4092.4,,1133.2,-84.0,5167.9,0.0,5167.9,9246.0,
01/31/2014,8989.0,168.6,168.6,0.0,365.2,365.2,0.0,864.8,318.0,0.0,546.8,0.0,109.5,,81.6,1508.1,1185.3,2074.5,-889.2,0.0,,6295.6,6145.1,3096.6,3048.5,,150.5,7480.9,,275.5,220.2,,,55.3,150.0,0.0,,,,150.0,182.8,,,178.1,608.3,1879.4,1879.4,,,,1296.5,,,,,1004.4,292.1,3175.9,3784.2,0.0,4099.1,26.1,4073.0,,1201.0,-95.3,5204.8,0.0,5204.8,8989.0,
04/30/2014,9060.2,153.5,153.5,0.0,309.4,309.4,0.0,931.0,359.5,0.0,571.5,0.0,145.2,0.0,114.2,1539.1,1265.6,2163.6,-898.0,0.0,,6255.5,6122.5,3098.2,3024.3,0.0,133.0,7521.1,,464.0,289.2,0.0,59.0,115.8,343.2,243.2,0.0,0.0,,100.0,78.6,0.0,0.0,72.1,885.8,1873.1,1873.1,0.0,0.0,,1271.7,0.0,194.2,,,1020.7,56.8,3144.8,4030.6,0.0,3991.2,25.4,3965.8,,1091.0,-52.6,5029.6,0.0,5029.6,9060.2,
07/31/2014,9250.2,149.4,149.4,0.0,392.5,392.5,0.0,1084.5,391.8,0.0,692.7,0.0,101.8,4.7,72.4,1728.2,1274.7,2207.0,-932.3,0.0,,6247.3,6098.3,3098.6,2999.7,,144.3,7522.0,,339.3,279.4,,,59.9,470.0,470.0,,,,0.0,210.0,,,190.9,1019.3,1881.1,1881.1,,,,1265.4,,,,,1019.9,245.5,3146.5,4165.8,0.0,4003.7,25.5,3978.2,,1137.7,-57.0,5084.4,0.0,5084.4,9250.2,
10/31/2014,9334.8,105.3,105.3,0.0,453.2,453.2,0.0,1065.2,409.2,0.0,656.0,0.0,102.1,11.1,73.3,1725.8,1305.0,2268.3,-963.3,0.0,,6304.0,6146.3,3142.6,3003.7,,146.6,7609.0,,288.5,251.3,,,37.2,545.9,545.9,,,,0.0,169.7,,,158.7,1004.1,1890.8,1890.8,,,,1274.9,,,,,1028.2,246.7,3165.7,4169.8,0.0,4008.3,25.5,3982.8,,1231.0,-74.3,5165.0,0.0,5165.0,9334.8,
01/31/2015,9095.6,111.7,111.7,0.0,373.9,373.9,0.0,944.2,368.8,0.0,575.4,0.0,85.8,0.1,67.8,1515.6,1323.3,2309.2,-985.9,0.0,,6256.7,6108.8,3134.9,2973.9,,147.8,7580.0,,249.7,232.3,,,17.4,288.0,264.0,,,,24.0,172.4,,,158.3,710.1,1891.8,1891.8,,,,1269.5,,,,,1025.6,243.9,3161.3,3871.4,0.0,4007.8,25.4,3982.4,,1326.0,-109.6,5224.2,0.0,5224.2,9095.6,
04/30/2015,16806.3,125.6,125.6,0.0,430.1,430.1,0.0,1163.6,348.6,0.0,815.0,0.0,264.6,0.2,253.4,1983.9,1678.3,2699.1,-1020.8,0.0,,13144.1,12961.9,6011.6,6950.3,0.0,182.0,14822.4,,684.6,402.8,0.0,76.5,205.3,226.0,226.0,0.0,0.0,,0.0,112.0,0.0,0.0,87.1,1022.6,5944.9,5944.9,0.0,0.0,,2748.1,0.0,263.5,0.0,,2397.0,87.6,8696.8,9719.4,0.0,6037.6,29.9,6007.7,,1159.2,-109.9,7086.9,0.0,7086.9,16806.3,
07/31/2015,16758.4,133.6,133.6,0.0,507.9,507.9,0.0,1150.8,372.8,0.0,778.0,0.0,233.2,0.5,219.0,2025.5,1656.8,2726.4,-1069.6,0.0,,13076.1,12893.1,6001.4,6891.7,,182.5,14732.9,,460.6,347.1,,,113.5,302.6,0.0,,,,302.6,295.9,,4.0,270.4,1059.1,5694.7,5694.7,,,,2874.6,,,,,2522.2,348.4,8569.3,9628.4,0.0,6046.9,29.9,6017.0,,1214.0,-130.9,7130.0,0.0,7130.0,16758.4,
10/31/2015,16694.8,139.0,139.0,0.0,605.4,605.4,0.0,1051.4,335.4,0.0,716.0,0.0,210.2,3.3,199.7,2006.0,1661.5,2776.3,-1114.8,0.0,,13027.3,12840.9,6001.7,6839.2,,183.1,14688.8,,481.9,341.4,,,140.5,370.0,0.0,,,,370.0,280.8,,4.7,261.3,1132.7,5494.5,5494.5,,,,2834.4,,,,,2477.3,352.4,8328.9,9461.6,0.0,6052.1,29.9,6022.2,,1309.9,-128.8,7233.2,0.0,7233.2,16694.8,
01/31/2016,16281.5,140.5,140.5,0.0,503.8,503.8,0.0,942.0,319.8,0.0,622.2,0.0,212.1,1.6,191.2,1798.4,1623.9,2756.7,-1132.8,0.0,,12859.2,12659.9,5944.9,6715.0,,197.7,14483.1,,516.3,371.0,,,145.3,138.0,138.0,,,,,351.7,,4.4,322.1,1006.0,5146.3,5146.3,,,,2803.7,,,,,2461.8,337.5,7950.0,8956.0,0.0,6057.3,29.9,6027.4,,1415.0,-146.8,7325.5,0.0,7325.5,16281.5,
04/30/2016,15984.1,109.8,109.8,0.0,450.1,450.1,0.0,899.4,339.4,0.0,560.0,0.0,114.1,2.3,93.6,1573.4,1627.7,2804.3,-1176.6,0.0,,12783.0,12585.5,6091.1,6494.4,,195.2,14410.7,,789.2,459.4,0.0,77.9,251.9,284.0,284.0,0.0,0.0,,,139.8,0.0,1.6,116.8,1213.0,5146.0,5146.0,0.0,0.0,,2616.6,0.0,298.2,,,2230.3,86.5,7762.6,8975.6,0.0,5889.2,29.1,5860.1,,1267.7,-148.4,7008.5,0.0,7008.5,15984.1,
07/31/2016,16061.8,109.6,109.6,0.0,523.0,523.0,0.0,1014.6,392.4,0.0,622.2,0.0,93.5,0.4,71.8,1740.7,1598.5,2823.9,-1225.4,0.0,,12722.6,12525.1,6084.6,6440.5,,197.1,14321.1,,628.3,452.0,,,176.3,306.0,0.0,,,,306.0,354.1,,0.8,329.8,1288.4,5045.7,5045.7,,,,2631.8,,,,,2245.1,385.9,7677.5,8965.9,0.0,5898.3,29.1,5869.2,,1343.5,-145.9,7095.9,0.0,7095.9,16061.8,
10/31/2016,16058.2,121.8,121.8,0.0,517.8,517.8,0.0,1028.4,358.5,0.0,669.9,0.0,137.2,0.1,110.4,1805.2,1586.7,2860.7,-1274.0,0.0,,12666.3,12467.3,6080.0,6387.3,,198.9,14253.0,,615.8,435.8,,,180.0,406.0,0.0,,,,406.0,284.5,,0.1,256.9,1306.3,4945.4,4945.4,,,,2626.4,,,,,2245.0,381.3,7571.8,8878.1,0.0,5902.8,29.1,5873.7,,1433.4,-156.1,7180.1,0.0,7180.1,16058.2,
01/31/2017,15811.7,139.6,139.6,0.0,421.4,421.4,0.0,995.6,353.7,0.0,641.9,0.0,134.3,0.0,121.2,1690.9,1574.3,2900.5,-1326.2,0.0,,12546.5,12346.7,6084.7,6262.0,,199.8,14120.8,,576.1,428.5,,,147.6,142.0,142.0,,,,,279.1,,0.5,266.1,997.2,4945.0,4945.0,,,,2627.6,,,,,2246.3,380.8,7572.6,8569.8,0.0,5907.6,29.1,5878.5,,1480.7,-146.4,7241.9,0.0,7241.9,15811.7,
04/30/2017,15639.7,166.8,166.8,0.0,438.7,438.7,0.0,905.7,343.3,0.0,562.4,0.0,130.6,0.0,122.2,1641.8,1617.5,2981.7,-1364.2,0.0,,12380.4,12227.0,6077.1,6149.9,5.7,147.7,13997.9,,756.5,477.2,0.0,85.1,194.2,953.0,454.0,0.0,0.0,,499.0,123.1,0.0,0.0,101.8,1832.6,4445.5,4445.5,0.0,0.0,,2511.4,0.0,256.4,0.0,256.4,2167.0,88.0,6956.9,8789.5,0.0,5753.1,28.4,5724.7,,1240.5,-143.4,6850.2,0.0,6850.2,15639.7,
07/31/2017,15641.6,183.2,183.2,0.0,433.7,433.7,0.0,981.3,341.1,0.0,640.2,0.0,93.9,0.0,71.8,1692.1,1595.7,3012.6,-1416.9,0.0,,12353.8,12196.4,6092.1,6104.3,,157.4,13949.5,,640.0,477.6,,,162.4,783.2,283.9,,,,499.3,327.7,,0.0,314.6,1750.9,4444.8,4444.8,,,,2514.0,,,,,2170.1,343.9,6958.8,8709.7,0.0,5760.8,28.4,5732.4,,1277.8,-106.7,6931.9,0.0,6931.9,15641.6,
