Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,797.8,61.5,61.5,0.0,103.3,103.3,,64.6,25.2,11.5,27.9,0.0,26.3,,,,255.7,318.5,623.8,-305.3,0.0,223.6,107.6,59.4,48.2,,,116.0,542.1,,34.4,34.4,,,,0.7,,,,,,78.1,,,,78.1,113.2,277.3,,,,,91.9,,,91.9,369.2,482.4,0.0,40.7,,,-44.9,306.6,13.0,315.4,0.0,315.4,797.8,
09/30/2005,799.5,20.9,20.9,0.0,104.8,104.8,,64.7,25.0,10.9,28.8,0.0,27.4,,,,217.8,322.2,634.8,-312.6,0.0,259.5,162.8,98.2,64.6,,,96.7,581.7,,35.4,35.4,,,,0.4,0.4,0.0,0.0,,,86.8,,,,86.8,122.6,260.2,260.2,0.0,0.0,,86.8,,,86.8,347.0,469.6,0.0,45.7,,,-42.6,310.6,11.7,325.4,4.5,329.9,799.5,
12/31/2005,823.6,48.8,48.8,0.0,107.4,107.4,,61.2,23.4,8.8,29.0,0.0,19.8,,,,237.2,328.0,647.2,-319.2,0.0,258.4,159.2,89.5,69.7,,,99.2,586.4,,46.3,46.3,,,,0.3,0.0,0.3,0.3,,,78.2,,,,78.2,124.8,280.7,280.5,0.2,0.2,,80.5,,,80.5,361.2,486.0,0.0,47.9,,,-41.9,318.6,8.9,333.5,4.1,337.6,823.6,
03/31/2006,851.5,31.299999,31.299999,0.0,124.199997,124.199997,,86.300003,38.200001,12.7,35.400002,0.0,21.4,,,,263.200012,330.5,662.299988,-331.799988,0.0,257.799988,158.399994,89.900002,68.499992,,,99.399994,588.299988,,47.400002,47.400002,,,,0.4,,,,,,85.599992,,,,85.599992,133.399994,270.600006,,,,,81.599998,,,81.599998,352.200005,485.599998,0.0,46.400002,,,-36.700001,339.0,13.099995,361.799995,4.1,365.899995,851.499994,
06/30/2006,883.599976,46.099998,46.099998,0.0,124.300003,124.300003,,87.199997,35.5,13.3,38.400002,0.0,25.6,,,,283.200012,339.0,684.799988,-345.799988,0.0,261.399994,160.300003,92.300003,68.0,,,101.099991,600.399994,,51.5,51.5,,,,0.6,,,,,,94.500006,,,,94.500006,146.600006,259.299988,,,,,84.900002,,,84.900002,344.199989,490.799995,0.0,48.0,,,-34.900002,355.899994,19.500008,388.5,4.3,392.8,883.599996,
09/30/2006,895.0,44.799999,44.799999,0.0,120.199997,120.199997,,94.400002,39.900002,14.6,39.900002,0.0,26.4,,,,285.799988,348.399994,706.599976,-358.200012,0.0,260.799988,168.600006,101.0,67.600006,,,92.199982,609.199982,,47.5,47.5,,,,0.5,,,,,,110.5,,,,110.5,158.5,240.600006,,,,,87.800003,,,87.800003,328.400009,486.900009,0.0,48.599998,,,-33.099998,365.0,22.999992,403.499992,4.6,408.099992,895.000001,
12/31/2006,918.200012,47.099998,47.099998,0.0,109.5,109.5,,97.5,40.700001,13.4,43.400002,0.0,27.6,,,,281.700012,384.700012,757.400024,-372.700012,0.0,251.800003,169.100006,102.800003,66.300003,,,82.699997,636.500015,,61.200001,61.200001,,,,0.5,0.0,0.5,0.5,,,95.199993,,,,95.199993,156.899994,235.800003,235.000003,0.8,0.8,,106.199997,,,106.199997,342.0,498.899994,0.0,61.400002,,,-33.200001,375.700012,10.599995,414.500008,4.8,419.300008,918.200002,
03/31/2007,1106.2,156.6,156.6,0.0,143.3,143.3,,107.7,44.0,17.1,46.6,0.0,24.6,,,,432.2,395.2,781.1,-385.9,0.0,278.8,172.7,103.5,69.2,,,106.1,674.0,,59.5,59.5,,,,0.5,,,,,,93.3,,,,93.3,153.3,376.6,,,,,111.9,,,111.9,488.5,641.8,0.0,63.3,,,-34.2,419.5,10.9,459.5,4.9,464.4,1106.2,
06/30/2007,1142.7,177.3,177.3,0.0,136.7,136.7,,111.7,49.3,18.4,44.0,0.0,26.6,,,,452.3,408.5,807.2,-398.7,0.0,281.9,171.7,103.8,67.9,,,110.2,690.4,,53.5,53.5,,,,0.5,,,,,,95.1,,,,95.1,149.1,384.2,,,,,110.3,,,110.3,494.5,643.6,0.0,66.2,,,-34.4,445.5,16.9,494.2,4.9,499.1,1142.7,
09/30/2007,1155.3,151.4,151.4,0.0,136.8,136.8,,119.7,54.8,17.7,47.2,0.0,28.7,,,,436.6,428.5,837.1,-408.6,0.0,290.2,174.9,107.3,67.6,,,115.3,718.7,,51.8,51.8,,,,0.5,,,,,,109.9,,,,109.9,162.2,393.1,,,,,113.1,,,113.1,506.2,668.4,0.0,70.9,,,-61.5,448.8,23.5,481.7,5.2,486.9,1155.3,
12/31/2007,1185.6,129.4,108.4,21.0,136.1,136.1,,111.8,50.2,16.5,45.1,0.0,35.0,,,,412.3,481.7,897.7,-416.0,0.0,291.6,164.2,109.2,55.0,,31.7,95.7,773.3,,80.4,80.4,,,,0.5,0.5,0.0,0.0,,,102.0,,,,102.0,182.9,394.6,393.4,1.2,1.2,,117.2,,,117.2,511.8,694.7,0.0,72.9,,,-71.5,450.3,33.6,485.3,5.6,490.9,1185.6,
03/31/2008,1210.8,106.5,93.6,12.9,151.9,151.9,,119.3,48.7,19.9,50.7,0.0,42.1,,,,419.8,506.0,945.1,-439.1,0.0,285.0,160.0,107.5,52.5,,,125.0,791.0,,57.9,57.9,,,,0.5,,,,,,97.3,,,,97.3,155.7,417.0,,,,,123.1,,,123.1,540.1,695.8,0.0,72.1,,,-69.5,471.9,35.5,510.0,5.0,515.0,1210.8,
06/30/2008,1253.4,112.0,102.3,9.7,159.2,159.2,,127.3,52.4,20.5,54.4,0.0,44.9,,,,443.4,522.0,975.0,-453.0,0.0,288.0,159.6,107.5,52.1,,,128.4,810.0,,69.8,69.8,,,,0.5,,,,,,108.2,,,,108.2,178.5,397.7,,,,,125.4,,,125.4,523.1,701.6,0.0,73.2,,,-67.2,496.0,44.6,546.6,5.2,551.8,1253.4,
09/30/2008,1210.0,108.5,102.5,6.0,140.6,140.6,,124.7,55.0,19.6,50.1,0.0,36.7,,,,410.5,518.6,960.0,-441.4,0.0,280.9,154.7,103.8,50.9,,,126.2,799.5,,61.7,61.7,,,,0.5,,,,,,103.3,,,,103.3,165.5,382.0,,,,,124.5,,,124.5,506.5,672.0,0.0,74.6,,,-63.6,504.5,17.1,532.6,5.4,538.0,1210.0,
12/31/2008,1168.7,91.5,87.2,4.3,128.6,128.6,,115.7,50.0,18.8,46.9,0.0,30.4,,,,366.2,531.0,965.0,-434.0,,271.5,155.3,105.3,50.0,,33.6,82.6,802.5,,67.6,67.6,,,,3.9,,,,,,87.6,,,,87.6,159.1,382.1,,,,,140.4,,,140.4,522.5,681.6,0.0,77.9,,,-63.2,517.3,-44.9,487.1,0.0,487.1,1168.7,
03/31/2009,1141.5,65.6,62.7,2.9,137.2,137.2,0.0,120.0,52.0,19.6,48.4,0.0,33.4,,59.5,29.5,356.2,517.7,949.7,-432.0,0.0,267.6,152.0,103.0,49.0,,36.4,19.7,785.3,,106.8,52.0,13.2,,41.6,3.9,3.9,,,,,28.0,,,19.8,28.0,138.7,384.0,384.0,,,,130.2,,77.9,32.5,514.2,652.9,0.0,79.9,8.6,71.3,-62.9,527.7,-56.1,488.6,0.0,488.6,1141.5,
06/30/2009,1217.5,86.9,84.3,2.6,143.4,143.4,0.0,130.0,57.4,20.7,51.9,0.0,35.9,,63.8,31.6,396.2,548.0,1010.8,-462.8,0.0,273.3,154.2,105.6,48.6,,34.4,20.9,821.3,,108.5,60.7,0.9,,46.9,3.9,3.9,,,,,49.1,,,23.2,49.1,161.5,386.3,386.3,,,,136.7,,82.2,31.3,523.0,684.5,0.0,80.9,8.6,72.3,-58.9,542.4,-31.4,533.0,0.0,533.0,1217.5,
09/30/2009,1263.9,79.5,79.5,0.0,142.5,142.5,0.0,135.9,58.5,20.6,56.8,0.0,41.2,,66.8,36.8,399.1,570.4,1053.7,-483.3,0.0,294.4,171.7,114.9,56.8,,35.8,20.1,864.8,,127.5,55.3,16.9,,55.3,4.0,4.0,,,,,31.3,,,22.2,31.3,162.8,393.0,393.0,,,,142.4,,85.2,35.0,535.4,698.2,0.0,79.5,8.6,70.9,-54.3,559.6,-19.1,565.7,0.0,565.7,1263.9,
12/31/2009,1271.0,83.1,83.1,0.0,138.7,138.7,0.0,129.2,53.6,19.7,55.9,0.0,46.2,0.0,69.4,38.4,397.2,577.1,1062.1,-485.0,0.0,296.7,169.8,114.2,55.6,,38.2,19.3,873.8,,131.1,68.4,13.8,0.0,48.9,0.5,0.5,,,,,39.5,0.0,0.0,22.9,39.4,171.1,379.1,379.1,,,,141.7,0.0,85.1,33.7,520.8,691.9,0.0,81.5,8.6,72.9,-52.1,569.4,-19.7,579.1,0.0,579.1,1271.0,
03/31/2010,1253.6,65.9,65.9,0.0,146.6,146.6,0.0,144.8,65.9,22.8,56.1,0.0,47.6,,67.1,40.3,404.9,556.2,1043.1,-486.9,0.0,292.5,166.3,111.8,54.5,,40.2,18.9,848.7,,129.2,66.4,17.7,,45.1,21.1,21.1,,,,,33.5,,,21.6,33.5,183.8,348.3,348.3,,,,141.8,,86.0,34.2,490.1,673.9,0.0,77.1,8.6,68.5,-43.8,583.8,-37.4,579.7,0.0,579.7,1253.6,
06/30/2010,1222.1,67.5,67.5,0.0,145.7,145.7,0.0,143.3,65.9,22.2,55.2,0.0,47.4,,63.2,40.0,403.9,532.5,1012.5,-480.0,0.0,285.7,160.4,107.9,52.5,,40.1,22.0,818.2,,123.8,61.4,18.2,,44.2,0.4,0.4,,,,,34.4,,,20.2,34.4,158.6,356.8,356.8,,,,135.7,,79.3,36.2,492.5,651.1,0.0,79.1,8.6,70.5,-43.4,600.3,-65.0,571.0,0.0,571.0,1222.1,
09/30/2010,1299.6,97.1,97.1,0.0,142.8,142.8,0.0,148.4,66.5,21.9,60.0,0.0,52.9,,67.9,44.6,441.2,556.7,1070.7,-514.0,0.0,301.7,169.7,113.8,55.9,,43.8,20.3,858.4,,130.7,56.3,21.0,,53.4,1.4,1.4,,,,,26.1,,,23.1,26.1,158.2,369.3,369.3,,,,140.0,,83.1,33.8,509.3,667.5,0.0,84.3,8.6,75.7,-42.4,618.0,-27.8,632.1,0.0,632.1,1299.6,
12/31/2010,1294.3,110.2,110.2,0.0,126.4,126.4,0.0,147.0,60.5,21.4,65.1,0.0,53.0,0.0,64.5,42.5,436.6,554.8,1077.2,-522.4,0.0,302.9,167.6,112.5,55.1,,48.2,22.6,857.7,,128.6,63.2,15.0,0.0,50.4,0.3,0.3,,,,,40.8,0.0,0.0,20.0,40.8,169.7,358.1,358.1,,,,140.8,0.0,87.2,33.6,498.9,668.6,0.0,85.9,8.6,77.3,-41.5,612.6,-31.3,625.7,0.0,625.7,1294.3,
03/31/2011,1366.1,94.6,94.6,0.0,161.2,161.2,0.0,157.1,63.2,24.5,69.4,0.0,68.2,,68.4,56.9,481.1,574.5,1127.4,-552.9,0.0,310.5,170.3,115.2,55.1,,48.9,22.9,885.0,,135.6,66.2,18.7,,50.7,6.3,6.3,,,,,40.9,,,21.0,40.9,182.8,364.7,364.7,,,,155.5,,91.2,43.3,520.2,703.0,0.0,82.7,8.6,74.1,-35.5,626.7,-10.8,663.1,0.0,663.1,1366.1,
06/30/2011,1415.3,110.4,110.4,0.0,165.7,165.7,0.0,161.2,65.7,23.6,71.9,0.0,73.1,,71.9,61.6,510.4,581.5,1143.9,-562.4,0.0,323.4,170.3,116.1,54.2,,51.2,30.0,904.9,,143.2,73.4,19.4,,50.4,6.3,6.3,,,,,43.2,,,21.1,43.2,192.7,367.2,367.2,,,,159.4,,92.0,46.3,526.6,719.3,0.0,83.2,8.6,74.6,-27.8,641.2,-0.6,696.0,0.0,696.0,1415.3,
09/30/2011,1398.3,119.2,119.2,0.0,153.1,153.1,0.0,155.5,64.9,21.7,68.9,0.0,75.7,,68.4,65.0,503.5,576.1,1135.1,-559.0,0.0,318.7,166.2,113.6,52.6,,55.0,29.1,894.8,,142.1,71.7,19.7,,50.7,54.7,54.7,,,,,32.5,,,19.8,32.5,229.3,323.3,323.3,,,,154.4,,84.1,50.5,477.7,707.0,0.0,84.6,8.6,76.0,-26.6,657.8,-24.5,691.3,0.0,691.3,1398.3,
12/31/2011,1399.1,91.8,91.8,0.0,147.2,147.2,0.0,151.8,65.1,19.6,67.1,0.0,81.2,0.0,85.1,73.3,472.0,593.6,1136.8,-543.2,0.0,333.5,163.5,111.5,52.0,,56.2,28.7,927.1,,154.1,89.8,17.0,0.0,47.3,50.1,0.0,0.0,0.0,,50.1,39.0,0.0,0.0,21.6,39.0,243.2,299.3,299.3,0.0,0.0,,201.7,0.0,126.0,54.1,501.0,744.2,0.0,84.9,8.6,76.3,-23.0,664.5,-71.5,654.9,0.0,654.9,1399.1,
03/31/2012,1457.3,126.6,100.2,26.4,176.0,176.0,0.0,158.2,66.5,22.5,69.2,0.0,42.0,,84.4,34.5,502.8,619.2,1184.9,-565.7,0.0,335.3,163.9,112.7,51.2,,58.3,28.7,954.5,,146.7,82.7,24.6,,39.4,86.5,0.0,,,,86.5,69.2,,,20.6,69.2,302.4,294.9,294.9,,,,165.3,,111.3,33.4,460.2,762.6,0.0,83.9,8.6,75.3,-18.3,687.6,-58.5,694.7,0.0,694.7,1457.3,
06/30/2012,1462.8,132.5,107.0,25.5,185.0,185.0,,159.2,68.6,25.3,65.3,0.0,40.3,,84.0,32.9,517.0,620.3,1185.4,-565.1,,325.5,159.5,110.0,49.5,,57.5,24.5,945.8,,159.5,85.6,23.3,,50.6,89.1,0.0,,,,89.1,71.6,,,19.3,71.6,320.2,296.4,296.4,,,,166.7,,112.3,35.1,463.1,783.3,,84.2,8.6,75.6,-13.0,697.1,-88.8,679.5,,679.5,1462.8,
09/30/2012,1527.4,165.1,143.2,21.9,182.9,182.9,0.0,165.9,70.2,24.2,71.5,0.0,43.4,,85.5,36.0,557.3,637.0,1226.8,-589.8,0.0,333.1,162.4,111.5,50.9,,60.7,24.5,970.1,,165.6,81.3,28.9,,55.4,39.3,0.0,,,,39.3,70.7,,,20.2,70.7,275.6,362.1,362.1,,,,172.6,,114.8,37.6,534.7,810.3,0.0,87.0,8.6,78.4,-10.0,711.9,-71.8,717.1,0.0,717.1,1527.4,
12/31/2012,1564.0,174.3,161.9,12.4,175.0,175.0,0.0,162.2,67.7,23.6,70.9,0.0,45.8,0.0,90.3,38.1,557.3,669.0,1274.8,-605.8,0.0,337.7,163.1,112.5,50.6,,59.8,24.5,1006.7,,185.6,102.9,23.4,0.0,59.3,32.7,0.0,0.0,0.0,,32.7,43.5,0.0,0.0,20.8,43.5,261.8,378.8,378.1,0.7,0.7,,194.5,0.0,135.4,38.3,573.3,835.1,0.0,87.9,8.6,79.3,-3.0,719.9,-75.9,728.9,0.0,728.9,1564.0,
03/31/2013,1577.1,183.2,175.0,8.2,189.0,189.0,0.0,173.5,71.8,27.1,74.6,0.0,44.0,,88.3,35.1,589.7,658.5,1271.4,-612.9,0.0,328.9,160.9,111.0,49.9,,55.6,24.1,987.4,,160.7,91.6,28.0,,41.1,1.7,0.0,,,,1.7,45.7,,,19.2,45.7,208.1,428.4,428.4,,,,194.7,,135.8,39.7,623.1,831.2,0.0,97.1,8.7,88.4,-3.7,745.0,-92.5,745.9,0.0,745.9,1577.1,
06/30/2013,1612.7,198.1,190.6,7.5,195.3,195.3,0.0,176.5,72.2,28.8,75.5,0.0,43.4,,92.0,33.8,613.3,663.4,1289.1,-625.7,0.0,336.0,160.8,111.7,49.1,,58.0,25.2,999.4,,173.5,88.4,32.2,,52.9,0.1,0.0,,,,0.1,45.1,,,19.3,45.1,218.7,394.7,394.7,,,,215.1,,138.0,57.8,609.8,828.5,0.0,104.0,8.7,95.3,-3.7,775.3,-91.4,784.2,0.0,784.2,1612.7,
09/30/2013,1664.5,229.2,221.7,7.5,198.2,198.2,0.0,176.7,71.9,28.1,76.7,0.0,39.4,,92.4,30.1,643.5,682.0,1328.4,-646.4,0.0,339.0,161.9,113.4,48.5,,59.1,25.6,1021.0,,179.5,86.3,34.4,,58.8,18.9,0.0,,,,18.9,48.4,,,19.6,48.4,246.8,381.1,381.1,,,,199.9,,126.1,54.2,581.0,827.8,0.0,121.4,17.5,103.9,-3.8,788.6,-69.5,836.7,0.0,836.7,1664.5,
12/31/2013,1671.6,237.5,230.0,7.5,185.7,185.7,0.0,176.9,72.1,24.8,80.0,0.0,50.6,,61.8,34.7,650.7,711.7,1369.0,-657.3,0.0,309.2,162.5,114.2,48.3,,60.9,24.0,1020.9,,191.4,108.0,22.1,0.0,61.3,2.2,0.0,,,,2.2,43.3,0.0,,18.9,43.3,236.9,371.3,371.3,,,,157.0,0.0,83.1,55.0,528.3,765.2,0.0,137.6,17.6,120.0,-3.8,805.0,-32.4,906.4,0.0,906.4,1671.6,
03/31/2014,1708.2,230.0,230.0,0.0,208.7,208.7,0.0,187.5,75.6,29.0,82.9,0.0,60.4,,65.2,44.1,686.6,712.0,1385.0,-673.0,0.0,309.6,161.3,114.2,47.1,,59.4,23.7,1021.6,,154.8,98.4,12.4,,44.0,14.2,0.0,,,,14.2,58.6,,,19.7,58.6,227.6,390.7,390.7,,,,155.3,,82.8,52.8,546.0,773.6,0.0,147.6,17.7,129.9,-4.2,825.0,-33.8,934.6,0.0,934.6,1708.2,
06/30/2014,1704.7,226.7,226.7,0.0,209.6,209.6,0.0,187.9,76.4,31.0,80.5,0.0,61.2,,65.5,44.4,685.4,709.2,1402.3,-693.1,0.0,310.1,160.1,114.0,46.1,,60.4,24.1,1019.3,,163.4,94.5,15.0,,53.9,2.2,0.0,,,,2.2,55.6,,,19.6,55.6,221.2,359.3,359.3,,,,151.6,,79.1,52.9,510.9,732.1,0.0,156.0,17.8,138.2,-4.2,855.5,-34.7,972.6,0.0,972.6,1704.7,
09/30/2014,1673.3,246.8,246.8,0.0,195.9,195.9,0.0,185.7,77.2,26.5,82.0,0.0,51.1,,60.5,32.7,679.5,694.8,1381.7,-686.9,0.0,299.0,153.8,110.4,43.4,,61.8,22.9,993.8,,163.2,91.4,18.1,,53.7,27.2,0.0,,,,27.2,52.1,,,18.3,52.1,242.5,315.5,315.5,,,,145.2,,75.0,51.9,460.7,703.2,0.0,166.9,17.8,149.1,-4.2,878.7,-71.3,970.1,0.0,970.1,1673.3,
12/31/2014,1669.7,255.3,255.3,0.0,179.0,179.0,0.0,181.5,79.9,25.6,76.0,0.0,43.3,0.0,66.1,35.5,659.1,705.8,1390.8,-685.0,0.0,304.8,150.6,108.6,42.0,,60.6,27.5,1010.6,,173.5,103.1,14.9,0.0,55.5,27.2,0.0,,,,27.2,51.8,0.0,0.0,15.7,51.8,252.5,308.3,308.3,,,,152.0,0.0,83.7,52.6,460.3,712.8,0.0,178.0,17.8,160.2,-4.1,902.2,-119.2,956.9,0.0,956.9,1669.7,
03/31/2015,1596.0,207.1,207.1,0.0,189.5,189.5,0.0,183.4,75.7,27.6,80.1,0.0,45.1,,64.1,36.4,625.1,675.8,1349.1,-673.3,0.0,295.1,144.6,104.4,40.2,,59.3,27.1,970.9,,144.8,88.5,15.0,,41.3,98.8,0.0,,,,98.8,53.0,,,15.4,53.0,296.6,231.9,231.9,,,,126.4,,61.4,49.6,358.3,654.9,0.0,188.4,18.0,170.4,-4.2,927.2,-170.3,941.1,0.0,941.1,1596.0,
06/30/2015,1663.7,252.0,252.0,0.0,198.8,198.8,0.0,187.2,78.0,30.0,79.2,0.0,41.9,,66.5,33.7,679.9,685.4,1380.3,-694.9,0.0,298.4,144.7,105.3,39.4,,59.8,27.4,983.8,,164.8,91.4,18.5,,54.9,95.0,0.0,,,,95.0,53.9,,,16.1,53.9,313.7,231.7,231.7,,,,128.9,,63.0,49.8,360.6,674.3,0.0,206.6,18.0,188.6,-4.0,947.0,-160.2,989.4,0.0,989.4,1663.7,
09/30/2015,1666.5,256.8,256.8,0.0,194.6,194.6,0.0,187.7,78.0,31.1,78.6,0.0,41.8,,66.9,33.5,680.9,689.5,1398.3,-708.8,0.0,296.1,144.3,105.7,38.6,,59.2,25.7,985.6,,171.3,93.6,19.0,,58.7,71.0,0.0,,,,71.0,57.6,,,9.4,57.6,299.9,231.5,231.5,,,,139.8,,81.5,48.9,371.3,671.2,0.0,213.8,18.0,195.8,-4.0,939.9,-154.4,995.3,0.0,995.3,1666.5,
12/31/2015,1695.1,274.6,274.6,0.0,181.4,181.4,0.0,181.1,74.4,30.1,76.6,0.0,36.6,,70.5,36.6,673.7,721.0,1440.3,-719.3,0.0,300.4,142.2,104.6,37.6,,61.3,26.4,1021.4,,191.2,119.8,12.8,0.0,58.6,69.3,0.0,0.0,0.0,,69.3,53.8,0.0,,12.4,53.8,314.3,228.9,228.9,0.0,0.0,,128.0,0.0,62.0,53.6,356.9,671.2,0.0,225.9,18.1,207.8,-4.0,964.6,-162.6,1023.9,0.0,1023.9,1695.1,
03/31/2016,1668.2,178.1,178.1,0.0,209.6,209.6,0.0,194.1,76.1,33.6,84.4,0.0,48.9,,87.9,48.9,630.7,732.5,1482.7,-750.2,0.0,305.0,131.5,105.7,25.8,,61.6,24.0,1037.5,,164.2,97.5,17.9,,48.8,2.5,0.0,,,,2.5,74.4,,,13.5,74.4,241.1,229.5,229.5,,,,123.6,,60.5,49.6,353.1,594.2,0.0,256.8,18.3,238.5,-12.8,978.0,-148.0,1074.0,0.0,1074.0,1668.2,
06/30/2016,1705.1,202.7,202.7,0.0,219.0,219.0,0.0,197.7,80.1,32.2,85.4,0.0,39.8,,74.7,39.8,659.2,741.2,1498.8,-757.6,0.0,304.7,129.8,104.9,24.9,,77.7,22.5,1045.9,,171.7,107.3,9.3,,55.1,2.5,0.0,,,,2.5,65.2,,,14.5,65.2,239.4,228.9,228.9,,,,127.4,,61.2,51.7,356.3,595.7,0.0,259.0,18.4,240.6,-13.1,1013.8,-150.3,1109.4,0.0,1109.4,1705.1,
09/30/2016,1735.3,205.9,205.9,0.0,209.5,209.5,0.0,201.1,82.5,32.2,86.4,0.0,41.6,,70.7,41.6,658.1,772.7,1551.1,-778.4,0.0,304.5,129.6,105.2,24.4,,81.4,22.8,1077.2,,161.1,99.0,3.2,,58.9,2.6,0.0,,,,2.6,73.1,,,15.2,73.1,236.8,228.6,228.6,,,,127.6,,62.5,49.9,356.2,593.0,0.0,266.0,18.4,247.6,-21.8,1041.9,-143.8,1142.3,0.0,1142.3,1735.3,
12/31/2016,1716.7,203.0,203.0,0.0,200.5,200.5,0.0,199.3,78.0,28.9,92.4,0.0,39.1,,66.2,39.1,641.9,778.3,1554.7,-776.4,0.0,296.5,126.3,103.0,23.3,,82.7,21.3,1074.8,,178.1,122.0,4.5,0.0,51.6,2.4,0.0,0.0,0.0,,2.4,60.5,0.0,,9.2,60.5,241.0,226.2,226.2,0.0,0.0,,132.0,0.0,75.6,47.2,358.2,599.2,0.0,278.8,18.4,260.4,-46.1,1071.6,-186.8,1117.5,0.0,1117.5,1716.7,
03/31/2017,1733.5,169.4,169.4,0.0,224.8,224.8,0.0,212.3,81.7,33.0,97.6,0.0,46.1,,68.7,46.1,652.6,782.8,1583.6,-800.8,0.0,298.1,126.6,103.5,23.1,,81.3,21.5,1080.9,,156.2,106.1,6.2,,43.9,34.4,0.0,,,,34.4,65.9,,,9.8,65.9,256.5,194.2,194.2,,,,114.2,,57.1,47.3,308.4,564.9,0.0,294.6,18.6,276.0,-65.8,1118.8,-179.0,1168.6,0.0,1168.6,1733.5,
06/30/2017,1843.0,226.6,226.6,0.0,242.4,242.4,0.0,211.3,85.5,33.3,92.5,0.0,37.5,,85.1,37.5,717.8,811.8,1646.7,-834.9,0.0,313.4,128.7,105.8,22.9,,83.6,16.0,1125.2,,181.4,130.9,2.4,,48.1,33.8,0.0,,,,33.8,73.8,,,9.2,73.8,289.0,195.7,195.7,,,,115.9,,60.1,46.6,311.6,600.6,0.0,311.0,18.7,292.3,-64.8,1148.0,-151.8,1242.4,0.0,1242.4,1843.0,
09/30/2017,1930.4,269.3,269.3,0.0,251.8,251.8,0.0,215.8,89.2,33.7,92.9,0.0,40.0,,87.2,40.0,776.9,835.4,1701.2,-865.8,0.0,318.1,129.6,107.1,22.5,,84.6,16.7,1153.5,,192.2,121.9,7.4,,62.9,33.2,0.0,,,,33.2,74.6,,,8.9,74.6,300.0,196.6,196.6,,,,116.9,,62.0,46.0,313.5,613.5,0.0,321.6,18.7,302.9,-62.7,1188.6,-130.6,1316.9,0.0,1316.9,1930.4,
12/31/2017,1862.8,235.9,235.9,0.0,253.2,253.2,0.0,215.2,88.6,31.8,94.8,0.0,39.2,,25.7,39.2,743.5,855.0,1745.8,-890.8,0.0,264.3,129.4,107.7,21.7,,85.8,23.4,1119.3,,200.3,138.1,6.0,0.0,56.2,0.0,0.0,0.0,0.0,,0.0,79.2,0.0,,10.4,60.8,279.5,197.0,197.0,0.0,0.0,,106.4,0.0,53.4,42.6,303.4,582.9,0.0,328.1,18.8,309.3,-109.1,1178.2,-117.3,1279.9,0.0,1279.9,1862.8,
03/31/2018,1869.6,199.8,199.8,0.0,290.4,290.4,0.0,215.7,92.0,40.1,83.6,0.0,37.6,,24.9,37.6,743.5,857.8,1775.3,-917.5,0.0,268.3,131.6,108.8,22.8,,89.9,21.9,1126.1,,191.5,127.6,13.3,,50.6,0.0,0.0,,,,0.0,71.9,,,12.3,71.9,263.4,198.0,198.0,,,,102.9,,55.0,35.6,300.9,564.3,0.0,327.3,18.8,308.5,-149.0,1222.8,-95.8,1305.3,0.0,1305.3,1869.6,
06/30/2018,1873.7,225.5,225.5,0.0,296.7,296.7,0.0,208.2,90.2,39.0,79.0,0.0,36.5,,38.5,36.5,766.9,826.7,1737.0,-910.3,0.0,280.1,128.3,106.6,21.7,,91.8,21.5,1106.8,,199.2,126.2,17.9,,55.1,0.0,0.0,,,,0.0,88.4,,,11.8,88.4,287.6,196.4,196.4,,,,107.8,,53.6,42.4,304.2,591.8,0.0,323.5,18.8,304.7,-155.9,1258.0,-143.7,1281.9,0.0,1281.9,1873.7,
09/30/2018,1946.1,297.3,297.3,0.0,302.9,302.9,0.0,206.8,93.3,38.0,75.5,0.0,43.1,,34.5,43.1,850.1,822.0,1745.8,-923.8,0.0,274.0,127.3,106.3,21.0,,90.5,21.7,1096.0,,210.2,125.2,17.7,,67.3,0.0,0.0,,,,0.0,78.6,,,11.7,78.6,288.8,196.2,196.2,,,,109.3,,53.8,43.8,305.5,594.3,0.0,301.6,18.8,282.8,-108.7,1312.7,-153.8,1351.8,0.0,1351.8,1946.1,
