Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Accounts & Notes Receivable,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1995,,6786.714844,2742.887939,839.56897,2020.370972,850.453979,0.0,333.433014,,180.945999,98.471001,560.458984,363.054993,7989.645996,,,,4856.554199,275.955994,5132.509766,342.557007,83.619003,0.0,431.84201,5990.527786,0,0,0,59.334,1939.784058,1999.118057,7989.645844,
12/31/1995,,13168.125,6458.208984,2201.410889,3527.404053,862.75,76.646004,41.705002,122.473999,1740.270996,109.936996,543.260986,793.94397,16478.011719,,199.205002,34.148998,12415.515625,418.234009,13067.103516,426.040009,39.526001,137.147995,602.13501,14271.952531,50,0,0,89.015999,2067.042969,2206.058968,16478.011499,
03/31/1996,,13301.21875,6356.539062,2419.75293,3666.570068,858.356995,,,,1858.630005,109.329002,587.72998,883.950989,16740.859375,,,,12917.942383,406.380005,13324.322266,446.286011,,137.087997,655.830017,14563.526291,50,0,0,90.103996,2037.229004,2177.333,16740.859291,
06/30/1996,,13309.916016,6231.63623,2465.687988,3732.681885,879.909973,,,,1702.177002,,940.932007,800.562012,16753.587891,,,,12982.81543,422.796997,13405.612305,653.955017,,0.0,518.434021,14578.001343,50,0,0,90.170998,2035.415039,2175.586037,16753.587379,
09/30/1996,,13939.580078,6242.597168,2951.811035,3885.754883,859.416992,,,,1419.386963,,903.335022,840.682983,17102.984375,,,,13333.46875,447.311005,13780.780273,647.005981,,0.0,455.114014,14882.900269,53,0,0,88.431999,2078.653076,2220.085075,17102.985344,
12/31/1996,,14143.0,6673.0,2535.0,3877.0,929.0,75.0,54.0,105.0,1522.0,112.0,934.0,746.0,17562.0,,226.0,40.0,13263.0,582.0,14111.0,466.0,,148.0,487.0,15212.0,53,0,0,88.0,2209.0,2350.0,17562.0,
03/31/1997,,14296.0,6508.0,3092.0,3868.0,828.0,,,,1461.0,,975.0,1006.0,17738.0,,,,13742.0,512.0,14254.0,236.0,,169.0,435.0,15094.0,353,0,0,89.0,2202.0,2644.0,17738.0,
06/30/1997,,17386.0,9556.0,3101.0,3814.0,915.0,,,,2302.0,,1430.0,1349.0,22467.0,,,,17201.0,1114.0,18315.0,198.0,,619.0,504.0,19636.0,353,0,0,91.0,2387.0,2831.0,22467.0,
09/30/1997,,17699.0,9901.0,3135.0,3761.0,902.0,,,,2258.0,,1380.0,1481.0,22818.0,,,,17283.0,1248.0,18531.0,160.0,,582.0,576.0,19849.0,353,0,0,92.0,2524.0,2969.0,22818.0,
12/31/1997,,18094.0,10155.0,3138.0,3790.0,893.0,75.0,43.0,9.0,1743.0,,1364.0,1921.0,23131.0,,228.0,48.0,17022.0,1481.0,18779.0,380.0,334.0,331.0,222.0,20046.0,353,0,0,93.0,2639.0,3085.0,23131.0,
03/31/1998,,18308.0,10278.0,3296.0,3721.0,1013.0,,,66.0,1690.0,,1395.0,2093.0,23552.0,,,,17505.0,1486.0,18991.0,326.0,,381.0,648.0,20346.0,353,0,0,97.0,2756.0,3206.0,23552.0,
06/30/1998,,18612.0,10537.0,3348.0,3689.0,1038.0,,,38.0,1643.0,,1393.0,2148.0,23834.0,,,,17427.0,1568.0,18995.0,582.0,,396.0,616.0,20589.0,303,0,0,133.0,2809.0,3245.0,23834.0,
09/30/1998,,18629.0,10786.0,3414.0,3599.0,830.0,,,31.0,1618.0,,1331.0,2073.0,23682.0,,,,17462.0,1463.0,18925.0,473.0,286.0,297.0,373.0,20354.0,303,0,0,132.0,2893.0,3328.0,23682.0,
12/31/1998,,18978.0,10958.0,3408.0,3545.0,949.0,86.0,32.0,21.0,1583.0,,1412.0,2344.0,24338.0,,179.0,56.0,17242.0,1944.0,19421.0,581.0,353.0,327.0,301.0,20983.0,303,0,0,133.0,2919.0,3355.0,24338.0,
03/31/1999,,18717.0,11025.0,3272.0,3463.0,957.0,,,31.0,1716.0,,1486.0,2334.0,24284.0,,,50.0,17483.0,1751.0,19284.0,615.0,338.0,370.0,346.0,20953.0,300,0,0,139.0,2892.0,3331.0,24284.0,
06/30/1999,,18423.0,10979.0,3180.0,3282.0,982.0,,,26.0,1862.0,,1620.0,2524.0,24455.0,,,51.0,17545.0,1930.0,19526.0,622.0,346.0,381.0,296.0,21171.0,300,0,0,135.0,2849.0,3284.0,24455.0,
09/30/1999,,18263.0,11092.0,3234.0,3149.0,788.0,,,40.0,1699.0,,1700.0,2457.0,24159.0,,,52.0,17580.0,1888.0,19520.0,642.0,324.0,297.0,190.0,20973.0,300,0,0,137.0,2749.0,3186.0,24159.0,
12/31/1999,,19536.0,11831.0,3449.0,3351.0,737.0,133.0,35.0,62.0,1842.0,,2040.0,2966.0,26446.0,,235.0,0.0,18960.0,2520.0,21715.0,884.0,417.0,290.0,87.0,23393.0,300,0,0,129.0,2624.0,3053.0,26446.0,
03/31/2000,,19876.0,12393.0,3456.0,3163.0,700.0,131.0,33.0,27.0,1808.0,,2038.0,3212.0,26961.0,,329.0,54.0,19021.0,2673.0,22077.0,1000.0,396.0,148.0,195.0,23816.0,300,0,0,130.0,2715.0,3145.0,26961.0,
06/30/2000,,19727.0,12455.0,3519.0,3016.0,568.0,132.0,37.0,52.0,1796.0,,2081.0,3143.0,26799.0,,329.0,55.0,19063.0,2614.0,22061.0,999.0,373.0,133.0,114.0,23680.0,300,0,0,129.0,2690.0,3119.0,26799.0,
09/30/2000,,20133.0,12746.0,3551.0,3045.0,639.0,132.0,20.0,61.0,1800.0,,2050.0,3228.0,27272.0,,298.0,53.0,19281.0,2666.0,22298.0,897.0,435.0,147.0,190.0,23967.0,300,0,0,134.0,2871.0,3305.0,27272.0,
12/31/2000,,20499.0,12978.0,3694.0,3130.0,551.0,135.0,11.0,26.0,1722.0,,1959.0,3115.0,27321.0,,176.0,0.0,19401.0,2699.0,22276.0,802.0,433.0,139.0,212.0,23862.0,300,0,0,131.0,3028.0,3459.0,27321.0,
03/31/2001,,21009.0,13228.0,3774.0,3301.0,556.0,135.0,15.0,57.0,1694.0,,1949.0,2885.0,27594.0,,157.0,0.0,19572.0,2505.0,22234.0,889.0,488.0,149.0,269.0,24029.0,300,0,0,127.0,3138.0,3565.0,27594.0,
06/30/2001,,21133.0,13233.0,3829.0,3362.0,560.0,134.0,15.0,53.0,1684.0,,2022.0,3016.0,27908.0,,142.0,0.0,19495.0,2894.0,22531.0,822.0,551.0,150.0,265.0,24319.0,300,0,0,192.0,3097.0,3589.0,27908.0,
09/30/2001,,22218.0,14276.0,3914.0,3367.0,506.0,133.0,22.0,109.0,1713.0,,1935.0,2729.0,28704.0,,177.0,0.0,20093.0,2643.0,22913.0,949.0,607.0,150.0,343.0,24962.0,300,0,0,188.0,3254.0,3742.0,28704.0,
12/31/2001,,22135.0,14128.0,4005.0,3339.0,511.0,132.0,20.0,139.0,1714.0,,2070.0,2938.0,28996.0,,181.0,0.0,20832.0,2634.0,23647.0,589.0,628.0,150.0,291.0,25305.0,300,0,0,188.0,3203.0,3691.0,28996.0,
03/31/2002,,22409.0,14566.0,4001.0,3191.0,498.0,133.0,20.0,60.0,1705.0,,2170.0,2983.0,29327.0,,175.0,0.0,21158.0,2697.0,24030.0,792.0,604.0,227.0,215.0,25868.0,300,0,0,194.0,3192.0,3686.0,29554.0,
06/30/2002,,23074.0,15207.0,4086.0,3137.0,487.0,132.0,25.0,35.0,1686.0,,2071.0,2792.0,29658.0,,149.0,0.0,21324.0,2760.0,24233.0,720.0,503.0,179.0,359.0,25994.0,300,0,0,185.0,3358.0,3843.0,29837.0,
09/30/2002,,23798.0,16053.0,4129.0,3074.0,382.0,131.0,29.0,50.0,1670.0,,2000.0,2471.0,29989.0,,151.0,0.0,21822.0,2491.0,24464.0,774.0,548.0,187.0,388.0,26361.0,300,0,0,179.0,3336.0,3815.0,30176.0,
12/31/2002,,24279.0,16465.0,4203.0,3036.0,409.0,133.0,33.0,67.0,1677.0,,2027.0,2559.0,30609.0,,161.0,0.0,22137.0,2619.0,24917.0,952.0,515.0,706.0,385.0,27475.0,300,0,0,180.0,3360.0,3840.0,31315.0,
03/31/2003,,24501.0,16813.0,4193.0,2942.0,393.0,132.0,28.0,53.0,1675.0,,2068.0,2508.0,30805.0,,153.0,0.0,22640.0,2326.0,25119.0,870.0,523.0,373.0,391.0,27276.0,300,0,0,178.0,3424.0,3902.0,31178.0,
06/30/2003,,25217.0,17259.0,4168.0,2912.0,713.0,131.0,34.0,52.0,1683.0,,2007.0,2719.0,31678.0,,161.0,0.0,22639.0,2799.0,25599.0,904.0,470.0,528.0,534.0,28035.0,300,0,0,177.0,3694.0,4171.0,32206.0,
09/30/2003,,25343.0,17409.0,4220.0,2834.0,714.0,132.0,34.0,49.0,1661.0,,2111.0,2822.0,31986.0,,161.0,0.0,22904.0,2860.0,25925.0,854.0,589.0,487.0,509.0,28364.0,300,0,0,176.0,3633.0,4109.0,32473.0,
12/31/2003,,25752.0,17706.0,4341.0,2752.0,756.0,132.0,65.0,72.0,1666.0,,2230.0,2976.0,32696.0,,165.0,0.0,23567.0,2804.0,26536.0,1055.0,447.0,309.0,543.0,28890.0,0,0,0,176.0,3630.0,3806.0,32696.0,
03/31/2004,,27036.0,19061.0,4369.0,2661.0,731.0,131.0,83.0,120.0,1659.0,,2195.0,3174.0,34184.0,,248.0,0.0,24268.0,2966.0,27482.0,608.0,600.0,909.0,615.0,30214.0,0,0,0,175.0,3795.0,3970.0,34184.0,
06/30/2004,,26514.0,18602.0,4456.0,2545.0,652.0,126.0,133.0,69.0,1695.0,,1978.0,3740.0,33996.0,,,0.0,25650.0,2234.0,27884.0,696.0,489.0,909.0,498.0,30476.0,0,0,0,171.0,3349.0,3520.0,33996.0,
09/30/2004,,27368.0,19529.0,4436.0,2469.0,652.0,126.0,156.0,25.0,1683.0,,2386.0,3184.0,34646.0,,225.0,0.0,24869.0,2995.0,28089.0,669.0,520.0,909.0,630.0,30817.0,0,0,0,172.0,3657.0,3829.0,34646.0,
12/31/2004,,27568.0,19725.0,4506.0,2369.0,650.0,125.0,193.0,87.0,1683.0,0.0,2430.0,3337.0,35105.0,,232.0,0.0,24790.0,3517.0,28539.0,656.0,478.0,909.0,589.0,31171.0,0,0,0,180.0,3754.0,3934.0,35105.0,
03/31/2005,,27625.0,19835.0,4554.0,2309.0,609.0,124.0,194.0,-26.0,1677.0,,2577.0,3298.0,35151.0,,217.0,0.0,24959.0,3495.0,28671.0,154.0,1056.0,909.0,530.0,31320.0,0,0,0,170.0,3661.0,3831.0,35151.0,
06/30/2005,,28366.0,20549.0,4644.0,2197.0,637.0,124.0,215.0,-19.0,1662.0,,2499.0,3320.0,35828.0,,209.0,0.0,25100.0,3852.0,29161.0,198.0,845.0,909.0,654.0,31767.0,0,0,0,168.0,3893.0,4061.0,35828.0,
09/30/2005,,28060.0,20258.0,4748.0,2096.0,593.0,127.0,238.0,14.0,1660.0,,2704.0,3403.0,35841.0,,189.0,0.0,25194.0,3953.0,29336.0,724.0,482.0,909.0,532.0,31983.0,0,0,0,168.0,3690.0,3858.0,35841.0,
12/31/2005,,27991.0,20206.0,4815.0,1974.0,620.0,124.0,252.0,150.0,1663.0,,2822.0,3452.0,36078.0,,223.0,0.0,25304.0,4032.0,29559.0,260.0,878.0,909.0,555.0,32161.0,0,0,0,186.0,3731.0,3917.0,36078.0,
