Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/2018,381.4,227.4,43.2,22.1,10.2,,11.9,88.7,8.6,11.3,44.0,24.8,0.0,536.3,-21.9,0.2,0.2,0.0,-22.1,-22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.2,-1076.8,-106.2,-531.5,-531.5,0.0,0.0,-439.1,31.8,-470.9,0.0,46.0,-113.1,
06/30/2018,343.1,198.6,42.1,111.3,9.8,,101.5,-8.9,-27.9,-18.2,11.5,25.7,0.0,58.6,-22.3,0.1,0.1,0.0,-22.4,-22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9,-837.1,-114.8,-307.8,-307.8,0.0,0.0,-414.5,6.0,-420.5,0.0,-58.4,-493.8,
09/30/2018,362.8,345.9,39.7,41.4,9.9,,31.5,-64.2,-54.0,-11.3,48.5,-47.4,0.0,-732.3,-46.9,0.0,0.0,0.0,-46.9,-46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-685.4,51.6,-112.5,550.3,550.3,0.0,0.0,-386.2,13.9,-400.1,0.0,-3.4,-321.3,
12/31/2018,212.0,80.3,35.9,231.8,11.0,,220.8,-136.0,-6.1,-52.4,-31.2,-46.3,0.0,140.9,-41.9,0.1,0.1,0.0,-42.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.8,-327.7,-116.9,80.3,80.3,0.0,0.0,-291.1,4.0,-295.1,0.0,-11.7,13.5,
03/31/2019,143.8,346.0,39.4,-122.0,10.8,,-132.8,-119.6,-35.4,-33.6,19.1,-69.7,0.0,-22.8,-35.7,3.2,3.2,0.0,-38.9,-38.9,0.0,0.0,0.0,0.0,-20.7,0.0,-20.7,0.0,33.6,21.7,-115.6,357.6,-630.0,987.6,0.0,-220.3,19.8,-240.1,0.0,5.0,147.7,
06/30/2019,351.2,261.4,36.9,60.4,10.7,,49.7,-7.5,7.1,8.9,-26.0,2.5,0.0,11.2,-27.8,0.0,0.0,0.0,-27.8,-27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-354.6,-114.4,-0.7,-988.3,987.6,0.0,-239.5,12.7,-252.2,0.0,1.0,8.8,
09/30/2019,475.0,8.1,40.0,216.5,10.6,,205.9,210.4,24.0,72.2,52.6,61.6,0.0,95.7,-22.9,1.2,1.2,0.0,-24.1,-24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.6,-325.3,-112.9,-0.6,-0.6,0.0,0.0,-210.7,10.9,-221.6,-1.1,-15.8,229.6,
12/31/2019,231.1,310.7,41.9,-19.2,11.5,,-30.7,-102.3,-85.0,1.7,-0.4,-18.6,0.0,-233.0,-36.8,0.2,0.2,0.0,-37.0,-37.0,0.0,0.0,0.0,0.0,-238.5,0.0,-238.5,0.0,42.3,-95.6,-117.9,23.5,23.5,0.0,0.0,-1.2,104.8,-106.0,0.0,5.3,-92.2,
03/31/2020,217.4,132.2,42.3,161.9,10.9,,151.0,-119.0,-49.2,-13.8,51.3,-107.3,0.0,-40.6,-18.2,1.4,1.4,0.0,-19.6,-19.6,0.0,0.0,0.0,0.0,-20.8,0.0,-20.8,0.0,-1.6,-438.4,-118.4,-242.0,58.0,0.0,-300.0,-78.8,28.9,-107.7,0.8,-22.8,-284.4,
06/30/2020,346.2,317.8,43.5,-104.4,12.3,,-116.7,89.3,144.7,-29.3,-81.7,55.6,0.0,-317.5,-22.1,13.2,13.2,0.0,-35.3,-35.3,0.0,0.0,0.0,0.0,-286.6,0.0,-286.6,0.0,-8.8,225.7,-118.0,340.5,341.2,0.0,-0.7,3.2,53.7,-50.5,0.0,13.6,268.0,
