Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/01/2011,1369.184,1287.192,81.992,-640.605,640.605,728.579,0.0,-608.135,591.902,16.233,120.444,-33.07,33.07,33.444,-0.374,,,0.0,87.374,-29.707,57.667,0.0,0.0,0.0,57.667,0.0,57.667,0.0,-3.402,54.265,100.93175,46.66675,66.798,0.81,0.81,1.511,72.592,0.79,0.79,1.432864,
07/31/2011,1334.444,1257.425,77.019,-610.312,610.312,724.132,0.0,-590.653,590.653,0.0,133.479,-31.446,31.446,31.799,-0.353,,,0.0,102.033,-35.304,66.729,0.0,0.0,0.0,66.729,0.0,66.729,0.0,-3.92,62.809,76.665352,13.856352,67.129,0.94,0.94,1.14206,72.869,0.92,0.92,1.110154,
10/30/2011,1654.16,1551.619,102.541,-825.192,825.192,828.968,0.0,-632.126,632.982,-0.856,196.842,-31.542,31.542,31.68,-0.138,,,0.0,165.3,-53.061,112.239,0.0,0.0,0.0,112.239,0.0,112.239,0.0,-6.591,105.648,131.627,25.979,67.225,1.57,1.57,1.958007,72.963,1.54,1.54,1.896057,
01/29/2012,1532.836,1438.353,94.483,-758.626,758.626,774.21,0.0,-665.322,665.833,-0.511,108.888,-32.03,32.03,32.432,-0.402,,,0.0,76.858,4.388,81.246,0.0,0.0,0.0,81.246,0.0,81.246,0.0,0.0,81.246,85.066118,3.820118,67.478,0.48,0.48,1.26065,73.268,0.48,0.48,0.532139,
04/29/2012,1427.406,1341.946,85.46,-670.577,670.577,756.829,0.0,-600.747,602.671,-1.924,156.082,-29.244,29.244,29.517,-0.273,,,0.0,126.838,-31.362,95.476,0.0,0.0,0.0,95.476,0.0,95.476,0.0,-4.554,90.922,93.7909,2.8689,68.539,1.326573,1.326573,1.368431,73.602,1.3,1.3,1.338979,
07/29/2012,1336.623,1254.11,82.513,-593.962,593.962,742.661,0.0,-589.407,589.333,0.074,153.254,-28.355,28.355,28.552,-0.197,,,0.0,124.899,-34.981,89.918,0.0,0.0,0.0,89.918,0.0,89.918,0.0,-2.591,87.327,91.1739,3.8469,70.403,1.24,1.24,1.295029,73.603,1.22,1.22,1.272266,
10/28/2012,1642.77,1538.826,103.944,-773.686,773.686,869.084,0.0,-627.946,631.139,-3.193,241.138,-28.284,28.284,28.66,-0.376,,,0.0,212.854,-45.156,167.698,0.0,0.0,0.0,167.698,0.0,167.698,0.0,-4.832,162.866,179.30325,16.43725,70.586,2.31,2.31,2.54021,73.985,2.27,2.27,2.49217,
02/03/2013,1636.2,1538.098,98.102,-755.544,755.544,880.656,0.0,-770.768,771.172,-0.404,109.888,-31.367,31.367,32.018,-0.651,,,0.0,78.521,2.227,80.748,0.0,0.0,0.0,80.748,0.0,80.748,0.0,-0.328,80.42,110.379405,29.959405,72.04,1.11,1.11,1.532196,74.313,1.09,1.09,1.493152,
05/05/2013,1910.2,1843.1,67.1,-958.3,958.3,951.9,0.0,-933.5,895.4,38.1,18.4,-45.9,45.9,47.9,-2.0,,,0.0,-27.5,17.2,-10.3,0.0,0.0,0.0,-10.3,0.0,-10.3,0.0,0.0,-10.3,155.006705,165.306705,80.0,-0.13,-0.13,1.937584,80.0,-0.13,-0.13,1.936334,
08/04/2013,1964.8,1902.3,62.5,-938.7,938.7,1026.1,0.0,-940.4,941.2,-0.8,85.7,-47.4,47.4,49.5,-2.1,,,0.0,38.3,-43.6,-5.3,0.0,0.0,0.0,-5.3,-0.1,-5.4,0.0,0.0,-5.4,124.569394,129.969394,81.3,-0.07,-0.07,1.532219,81.3,-0.07,-0.07,1.52864,
11/03/2013,2259.1,2173.6,85.5,-1087.3,1087.3,1171.8,0.0,-922.5,927.4,-4.9,249.3,-46.0,46.0,47.9,-1.9,,,0.0,203.3,-6.7,196.6,0.0,0.0,0.0,196.6,0.1,196.7,0.0,0.0,196.7,225.7895,29.0895,81.5,2.41,2.41,2.770423,82.8,2.37,2.37,2.721322,
02/02/2014,2052.3,1976.7,75.6,-982.8,982.8,1069.5,0.0,-909.5,909.5,0.0,160.0,-45.4,45.4,47.0,-1.6,,,0.0,114.6,-152.2,-37.6,0.0,0.0,0.0,-37.6,0.1,-37.5,0.0,0.0,-37.5,-5.700008,31.799992,81.9,-0.46,-0.46,-0.069597,81.9,-0.46,-0.46,-0.071722,
05/04/2014,1963.7,1894.3,69.4,-930.5,930.5,1033.2,0.0,-948.7,859.1,89.6,84.5,-40.6,40.6,42.1,-1.5,,,0.0,43.9,-8.7,35.2,0.0,0.0,0.0,35.2,0.1,35.3,0.0,0.0,35.3,131.07,95.77,82.2,0.43,0.43,1.594526,83.2,0.42,0.42,1.571082,
08/03/2014,1975.6,1910.3,65.3,-920.9,920.9,1054.7,0.0,-895.4,895.8,-0.4,159.3,-33.8,33.8,35.0,-1.2,,,0.0,125.5,1.0,126.5,0.0,0.0,0.0,126.5,0.0,126.5,0.0,0.0,126.5,126.915,0.415,82.3,1.54,1.54,1.542102,83.2,1.52,1.52,1.524988,
11/02/2014,2233.1,2143.8,89.3,-1065.6,1065.6,1167.5,0.0,-887.6,892.9,-5.3,279.9,-32.1,32.1,33.6,-1.5,,,0.0,247.8,-22.1,225.7,0.0,0.0,0.0,225.7,0.0,225.7,0.0,0.0,225.7,238.0,12.3,82.4,2.74,2.74,2.88835,83.3,2.71,2.71,2.857659,
02/01/2015,2068.8,1992.3,76.5,-997.5,997.5,1071.3,0.0,-1065.1,1065.8,-0.7,6.2,-32.0,32.0,32.8,-0.8,,,0.0,-25.8,77.3,51.5,0.0,0.0,0.0,51.5,0.0,51.5,0.0,0.0,51.5,181.527642,130.027642,83.4,0.62,0.62,2.17659,83.4,0.62,0.62,2.17659,
05/03/2015,1879.3,1805.1,74.2,-893.7,893.7,985.6,0.0,-808.8,814.9,-6.1,176.8,-29.8,29.8,30.9,-1.1,,,0.0,147.0,-32.9,114.1,0.0,0.0,0.0,114.1,0.0,114.1,0.0,0.0,114.1,127.000004,12.900004,82.6,1.38,1.38,1.53753,83.4,1.37,1.37,1.524676,
08/02/2015,1864.0,1788.6,75.4,-861.9,861.9,1002.1,0.0,-848.0,850.5,-2.5,154.1,-28.0,28.0,29.2,-1.2,,,0.0,126.1,-23.9,102.2,0.0,0.0,0.0,102.2,0.0,102.2,0.0,0.0,102.2,129.54,27.34,82.7,1.24,1.24,1.566385,83.5,1.22,1.22,1.547425,
11/01/2015,2164.5,2067.1,97.4,-1063.5,1063.5,1101.0,0.0,-847.4,853.8,-6.4,253.6,-27.4,27.4,28.4,-1.0,,,0.0,226.2,-4.3,221.9,0.0,0.0,0.0,221.9,0.0,221.9,0.0,0.0,221.9,240.380011,18.480011,82.4,2.69,2.69,2.917233,83.1,2.67,2.67,2.892383,
01/31/2016,2112.5,2034.7,77.8,-1039.6,1039.6,1072.9,0.0,-896.9,898.5,-1.6,176.0,-27.8,27.8,28.5,-0.7,,,0.0,148.2,-14.0,134.2,0.0,0.0,0.0,134.2,0.0,134.2,0.0,0.0,134.2,141.934928,7.734928,81.829268,1.64,1.64,1.734525,82.4,1.63,1.63,1.72387,
05/01/2016,1917.8,1840.7,77.1,-910.9,910.9,1006.9,0.0,-712.3,865.2,-152.9,294.6,-29.0,29.0,29.9,-0.9,,,0.0,265.6,-34.0,231.6,0.0,0.0,0.0,231.6,0.0,231.6,0.0,0.0,231.6,128.60003,-102.99997,81.3,2.85,2.85,1.581796,81.9,2.83,2.83,1.572369,
07/31/2016,1933.3,1863.4,69.9,-899.5,899.5,1033.8,0.0,-890.8,874.7,16.1,143.0,-28.1,28.1,29.2,-1.1,,,0.0,114.9,-24.4,90.5,0.0,0.0,0.0,90.5,0.0,90.5,0.0,0.0,90.5,119.799989,29.299989,80.7,1.12,1.12,1.484511,81.3,1.11,1.11,1.470394,
10/30/2016,2244.3,2150.4,93.9,-1052.7,1052.7,1191.6,0.0,-993.7,918.0,75.7,197.9,-29.2,29.2,31.2,-2.0,,,0.0,168.7,-42.6,126.1,0.0,0.0,0.0,126.1,0.1,126.2,0.0,0.0,126.2,178.358561,52.158561,80.0,1.58,1.58,2.229482,80.7,1.56,1.56,2.206327,
01/29/2017,2107.7,2028.0,79.7,-969.7,969.7,1138.0,0.0,-984.3,978.8,5.5,153.7,-28.7,28.7,30.6,-1.9,,,0.0,125.0,-24.5,100.5,0.0,0.0,0.0,100.5,0.2,100.7,0.0,0.0,100.7,84.52,-16.18,79.1,1.27,1.27,1.068521,79.7,1.26,1.26,1.056989,
04/30/2017,1989.0,1901.7,87.3,-908.2,908.2,1080.8,0.0,-967.6,960.9,6.7,113.2,-28.7,28.7,30.4,-1.7,,,0.0,84.5,-14.4,70.1,0.0,0.0,0.0,70.1,0.3,70.4,0.0,0.0,70.4,146.419383,76.019383,78.2,0.9,0.9,1.872371,79.0,0.89,0.89,1.852271,
07/30/2017,2069.9,1988.5,81.4,-922.6,922.6,1147.3,0.0,-966.8,971.0,-4.2,180.5,-29.7,29.7,30.9,-1.2,,,0.0,150.8,-31.4,119.4,0.0,0.0,0.0,119.4,0.3,119.7,0.0,0.0,119.7,125.166667,5.466667,77.8,1.54,1.54,1.608826,78.7,1.52,1.52,1.589462,
10/29/2017,2357.0,2251.2,105.8,-1059.7,1059.7,1297.3,0.0,-1016.6,1022.5,-5.9,280.7,-30.9,30.9,32.3,-1.4,,,0.0,249.8,-11.1,238.7,0.0,0.0,0.0,238.7,0.5,239.2,0.0,0.0,239.2,236.394286,-2.805714,77.3,3.09,3.09,3.058141,78.5,3.05,3.05,3.014258,
02/04/2018,2498.9,2407.1,91.8,-1129.9,1129.9,1369.0,0.0,-1311.0,1291.4,19.6,58.0,-32.9,32.9,32.9,0.0,,,0.0,25.1,82.8,107.9,0.0,0.0,0.0,107.9,0.6,108.5,0.0,0.0,108.5,130.438332,21.938332,77.1,1.4,1.4,1.691807,78.3,1.39,1.39,1.670183,
05/06/2018,2314.6,2225.2,89.4,-1023.6,1023.6,1291.0,0.0,-1046.7,1053.0,-6.3,244.3,-28.4,28.4,29.4,-1.0,,,0.0,215.9,-37.0,178.9,0.0,0.0,0.0,178.9,0.5,179.4,0.0,0.0,179.4,184.8,5.4,77.1,2.33,2.33,2.396887,78.2,2.29,2.29,2.359054,
08/05/2018,2333.7,2252.2,81.5,-1036.7,1036.7,1297.0,0.0,-1065.6,1071.5,-5.9,231.4,-29.1,29.1,30.3,-1.2,,,0.0,202.3,-37.6,164.7,0.0,0.0,0.0,164.7,0.5,165.2,0.0,0.0,165.2,177.0,11.8,77.0,2.15,2.15,2.298701,77.9,2.12,2.12,2.271476,
11/04/2018,2524.5,2412.3,112.2,-1159.7,1159.7,1364.8,0.0,-1082.5,1091.3,-8.8,282.3,-29.4,29.4,30.3,-0.9,,,0.0,252.9,-10.3,242.6,0.0,0.0,0.0,242.6,0.5,243.1,0.0,0.0,243.1,247.8,4.7,76.4,3.18,3.18,3.243455,77.1,3.15,3.15,3.21096,
02/03/2019,2484.0,2391.2,92.8,-1128.5,1128.5,1355.5,0.0,-1221.8,1217.0,4.8,133.7,-29.2,29.2,29.2,0.0,,,0.0,104.5,53.9,158.4,0.0,0.0,0.0,158.4,0.3,158.7,0.0,0.0,158.7,181.538827,22.838827,75.6,2.09,2.09,2.401307,76.1,2.09,2.09,2.390116,
05/05/2019,2356.3,2266.9,89.4,-1060.4,1060.4,1295.9,0.0,-1160.8,1161.5,-0.7,135.1,-29.9,29.9,31.0,-1.1,,,0.0,105.2,-23.6,81.6,0.0,0.0,0.0,81.6,0.4,82.0,0.0,0.0,82.0,186.4,104.4,75.2,1.09,1.09,2.478723,75.9,1.08,1.08,2.455494,
08/04/2019,2364.2,2278.4,85.8,-1075.8,1075.8,1288.4,0.0,-1038.6,1154.5,-115.9,249.8,-27.0,27.0,28.3,-1.3,,,0.0,222.8,-29.7,193.1,0.0,0.0,0.0,193.1,0.4,193.5,0.0,0.0,193.5,157.6,-35.9,74.8,2.59,2.59,2.106952,75.1,2.58,2.58,2.101971,
11/03/2019,2587.7,2474.6,113.1,-1181.5,1181.5,1406.2,0.0,-1136.7,1141.6,-4.9,269.5,-27.8,27.8,29.2,-1.4,,,0.0,241.7,-32.8,208.9,0.0,0.0,0.0,208.9,0.3,209.2,0.0,0.0,209.2,225.909524,16.709524,73.9,2.83,2.83,3.056962,74.2,2.82,2.82,3.045196,
02/02/2020,2600.8,2509.2,91.6,-1202.9,1202.9,1397.9,0.0,-1495.7,1257.6,238.1,-97.8,-27.9,30.0,31.5,-1.5,,-2.1,0.0,-125.7,57.2,-68.5,0.0,0.0,0.0,-68.5,1.1,-67.4,0.0,0.0,-67.4,137.8,205.2,72.8,-0.93,-0.93,1.892857,72.8,-0.93,-0.93,1.888681,
05/03/2020,1344.0,1275.0,69.0,-678.1,678.1,665.9,0.0,-1884.3,940.1,944.2,-1218.4,-21.2,21.2,22.5,-1.3,,,0.0,-1239.6,142.4,-1097.2,0.0,0.0,0.0,-1097.2,0.4,-1096.8,0.0,0.0,-1096.8,-1087.794886,9.005114,71.4,-15.37,-15.37,-15.235222,71.4,-15.37,-15.37,-15.243878,
08/02/2020,1580.7,1543.7,37.0,-697.4,697.4,883.3,0.0,-885.0,882.2,2.8,-1.7,-32.1,32.1,,,,,0.0,-33.8,-17.9,-51.7,0.0,0.0,0.0,-51.7,0.3,-51.4,0.0,0.0,-51.4,1.216637,52.616637,71.1,-0.72,-0.72,0.017112,71.1,-0.72,-0.72,0.017112,
10/31/2020,1998.389,,,,,1069.63771225,,,,,55.114,,,,,,,,28.129,,51.588,,,,,,51.588,,,51.588,23.936,,,0.533,0.533,0.336,,0.533,0.533,0.336,
01/31/2021,2135.056,,,,,1131.53697888,,,,,30.345,,,,,,,,4.622,,33.283,,,,,,33.283,,,33.283,-1.619,,,0.126,0.126,-0.075,,0.126,0.126,-0.075,
