Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/01/2004,4325.074,232.923,232.923,0.0,595.366,595.366,,1020.812,0.0,0.0,1020.812,0.0,487.255,,,,,2336.356,1705.46,3852.436,-2146.976,0.0,283.258,135.714,51.714,84.0,147.544,1988.718,,604.142,604.142,,,,6.502,,,,,,414.157,,,414.157,1024.801,1024.283,,,,,544.36,,,544.36,1568.643,2593.444,0.0,466.573,,0.0,1254.566,10.491,1731.63,0.0,1731.63,4325.074,
07/31/2004,4783.339844,484.907,484.907,0.0,1103.449951,1103.449951,,1024.849976,0.0,0.0,1024.849976,0.0,184.352018,,,,,2797.560059,1691.51001,3898.840088,-2207.330078,0.0,294.274994,135.714005,51.714001,84.000004,158.560989,1985.785004,,805.098022,805.098022,,,,103.128998,,,,,,528.453034,,,528.453034,1436.680054,927.22699,,,,,547.992004,,,547.992004,1475.218994,2911.899048,0.0,517.718018,,0.0,1346.040039,7.679932,1871.437989,0.0,1871.437989,4783.337037,
10/30/2004,4721.959,335.407,335.407,0.0,635.409,635.409,,1193.144,0.0,0.0,1193.144,0.0,570.452,,,,,2734.412,1692.202,3948.205,-2256.003,0.0,295.345,135.714,51.714,84.0,159.631,1987.547,,772.559,772.559,,,,103.021,,,,,,510.403,,,510.403,1385.983,932.384,,,,,533.194,,,533.194,1465.578,2851.561,0.0,529.284,,0.0,1330.511,10.603,1870.398,0.0,1870.398,4721.959,
01/29/2005,4605.39,824.864,360.623,464.241,645.663,645.663,,917.182,0.0,0.0,917.182,0.0,184.735,,,,,2572.444,1780.366,4090.973,-2310.607,0.0,252.58,135.714,51.714,84.0,116.866,2032.946,,482.394,482.394,,,,101.097,,,,,,757.661,,,757.661,1341.152,929.01,,,,,546.234,,,546.234,1475.244,2816.396,0.0,552.655,,0.0,1227.303,9.036,1788.994,0.0,1788.994,4605.39,
04/30/2005,4619.607,796.747,315.695,481.052,629.788,629.788,,1016.64,0.0,0.0,1016.64,0.0,168.061,,,,,2611.236,1763.766,4147.055,-2383.289,0.0,244.605,135.714,51.714,84.0,108.891,2008.371,,582.381,582.381,,,,100.458,,,,,,553.594,,,553.594,1236.433,928.175,,,,,562.047,,,562.047,1490.222,2726.655,0.0,619.64,,0.0,1266.337,6.975,1892.952,0.0,1892.952,4619.607,
07/30/2005,4916.413,1012.471,462.875,549.596,701.882,701.882,,989.365,0.0,0.0,989.365,0.0,190.846,,,,,2894.564,1771.492,4215.851,-2444.359,0.0,250.357,135.714,51.714,84.0,114.643,2021.849,,714.429,714.429,,,,4.84,,,,,,699.589,,,699.589,1418.858,923.952,,,,,554.921,,,554.921,1478.873,2897.731,0.0,646.684,,0.0,1365.888,6.11,2018.682,0.0,2018.682,4916.413,
10/29/2005,4789.533,749.702,205.943,543.759,626.864,626.864,,1166.471,0.0,0.0,1166.471,0.0,203.073,,,,,2746.11,1778.579,4278.807,-2500.228,0.0,264.844,135.714,51.714,84.0,129.13,2043.423,,683.137,683.137,,,,306.967,,,,,,648.859,,,648.859,1638.963,626.978,,,,,574.491,,,574.491,1201.469,2840.432,0.0,663.81,,0.0,1277.674,7.617,1949.101,0.0,1949.101,4789.533,
01/28/2006,4921.349,1077.792,462.656,615.136,639.558,639.558,,955.978,0.0,0.0,955.978,0.0,200.829,,,,,2874.157,1773.871,4323.43,-2549.559,0.0,273.321,135.714,51.714,84.0,137.607,2047.192,,540.019,540.019,,,,306.618,,,,,,776.675,,,776.675,1623.312,627.776,,,,,577.58,,,577.58,1205.356,2828.668,0.0,685.934,,0.0,1404.366,2.381,2092.681,0.0,2092.681,4921.349,
04/29/2006,4786.639,857.18,261.326,595.854,619.095,619.095,,1078.75,0.0,0.0,1078.75,0.0,217.983,,,,,2773.008,1748.399,4363.911,-2615.512,0.0,265.232,135.714,51.714,84.0,129.518,2013.631,,638.983,638.983,,,,306.636,,,,,,606.724,,,606.724,1552.343,624.949,,,,,580.923,,,580.923,1205.872,2758.215,0.0,733.663,,0.0,1294.351,0.41,2028.424,0.0,2028.424,4786.639,
07/29/2006,4792.677,634.545,280.197,354.348,712.166,712.166,,1026.287,0.0,0.0,1026.287,0.0,382.75,,,,,2755.748,1750.304,4420.284,-2669.98,0.0,286.625,135.714,51.714,84.0,150.911,2036.929,,725.675,725.675,,,,307.463,,,,,,718.782,,,718.782,1751.92,624.861,,,,,571.536,,,571.536,1196.397,2948.317,0.0,751.281,,0.0,1095.181,-2.102,1844.36,0.0,1844.36,4792.677,
10/28/2006,4708.382,522.371,208.715,313.656,667.748,667.748,,1228.23,0.0,0.0,1228.23,0.0,235.569,,,,,2653.918,1748.395,4482.307,-2733.912,0.0,306.069,135.714,51.714,84.0,170.355,2054.464,,758.402,758.402,,,,106.572,,,,,,682.177,,,682.177,1547.151,624.631,,,,,574.995,,,574.995,1199.626,2746.777,0.0,791.678,,0.0,1171.364,-1.437,1961.605,0.0,1961.605,4708.382,
02/03/2007,4821.578,830.734,402.559,428.175,684.376,684.376,,997.289,0.0,0.0,997.289,0.0,229.794,,,,,2742.193,1757.215,4547.33,-2790.115,0.0,322.17,135.714,51.714,84.0,186.456,2079.385,,576.796,576.796,,,,6.8,,,,,,849.547,,,849.547,1433.143,623.652,,,,,596.262,,,596.262,1219.914,2653.057,0.0,826.421,,0.0,1350.68,-8.58,2168.521,0.0,2168.521,4821.578,
05/05/2007,5831.385,744.644,744.644,0.0,1602.527,1602.527,,1105.015,0.0,0.0,1105.015,0.0,235.34,,,,,3687.526,1790.203,4644.222,-2854.019,0.0,353.656,135.714,51.714,84.0,217.942,2143.859,,699.678,699.678,,,,7.768,,,,,,710.005,,,710.005,1417.451,1474.632,,,,,620.067,,,620.067,2094.699,3512.15,0.0,861.764,,0.0,1469.743,-12.272,2319.235,0.0,2319.235,5831.385,
08/04/2007,5565.552,179.033,179.033,0.0,1802.485,1802.485,,1053.342,,,,,472.98,,,,,3507.84,1822.499,,,,235.213,52.926,52.926,0.0,182.287,2057.712,,777.162,777.162,,,,8.201,,,,,,775.559,,,775.559,1560.922,1492.055,,,,,606.608,,,606.608,2098.663,3659.585,,892.046,,0.0,1025.354,-11.433,1905.967,,1905.967,5565.552,
11/03/2007,5487.452,107.913,107.913,,1734.043,1734.043,,1242.163,,,,,258.673,,,,,3342.792,1910.193,,,,234.467,53.613,53.613,0.0,180.854,2144.66,,738.037,738.037,,,,299.519,,,,,,745.963,,,745.963,1783.519,1791.416,,,,,604.48,,,604.48,2395.896,4179.415,,927.527,,0.0,407.758,-27.248,1308.037,,1308.037,5487.452,
02/02/2008,5600.0,358.0,358.0,,1788.0,1788.0,,956.0,,,,,259.0,,,,,3361.0,1983.0,4909.0,-2926.0,,256.0,53.0,53.0,0.0,203.0,2239.0,,556.0,556.0,,,,261.0,,,,,,818.0,,,818.0,1635.0,2236.0,,,,,614.0,,,614.0,2850.0,4485.0,0.0,936.0,,0.0,201.0,-22.0,1115.0,0.0,1115.0,5600.0,
05/03/2008,5586.0,119.0,119.0,0.0,1806.0,1806.0,0.0,1079.0,,,,,256.0,,,181.0,74.0,3260.0,2061.0,,,0.0,265.0,53.0,53.0,0.0,212.0,2326.0,,835.0,638.0,,,197.0,260.0,0.0,,,,260.0,568.0,,,568.0,1663.0,2235.0,2235.0,,,,630.0,,,630.0,2865.0,4528.0,0.0,957.0,,0.0,123.0,-22.0,1058.0,0.0,1058.0,5586.0,
08/02/2008,5809.0,92.0,92.0,0.0,2045.0,2045.0,0.0,1000.0,,,,,261.0,,,196.0,64.0,3398.0,2139.0,,,0.0,272.0,53.0,53.0,0.0,219.0,2411.0,,950.0,724.0,,,226.0,339.0,79.0,,,,260.0,514.0,,,514.0,1803.0,2234.0,2234.0,,,,643.0,,,643.0,2877.0,4680.0,0.0,969.0,,0.0,181.0,-21.0,1129.0,0.0,1129.0,5809.0,
11/01/2008,6064.0,68.0,68.0,0.0,1918.0,1918.0,0.0,1278.0,,,,,296.0,1.0,,196.0,100.0,3560.0,2215.0,,,0.0,289.0,53.0,53.0,0.0,235.0,2504.0,,1007.0,805.0,,,202.0,527.0,102.0,,,,425.0,503.0,,,503.0,2037.0,2215.0,2215.0,,,,650.0,,,650.0,2865.0,4902.0,0.0,990.0,,0.0,192.0,-20.0,1162.0,0.0,1162.0,6064.0,
01/31/2009,5661.0,72.0,72.0,0.0,1942.0,1942.0,0.0,900.0,,,,,303.0,0.0,,210.0,93.0,3217.0,2221.0,5328.0,-3107.0,0.0,223.0,53.0,53.0,0.0,170.0,2444.0,,777.0,563.0,0.0,0.0,214.0,299.0,275.0,,,,24.0,525.0,0.0,0.0,525.0,1601.0,2214.0,2214.0,,,,636.0,0.0,80.0,556.0,2850.0,4451.0,0.0,997.0,,0.0,223.0,-10.0,1210.0,0.0,1210.0,5661.0,
05/02/2009,5760.0,78.0,78.0,0.0,1921.0,1921.0,0.0,1004.0,,,,,290.0,,,220.0,70.0,3293.0,2231.0,,,0.0,236.0,53.0,53.0,0.0,183.0,2467.0,,776.0,594.0,,,182.0,500.0,125.0,,,,375.0,539.0,,,539.0,1815.0,2002.0,2002.0,,,,669.0,,,669.0,2671.0,4486.0,0.0,1014.0,,0.0,269.0,-9.0,1274.0,0.0,1274.0,5760.0,
08/01/2009,6340.0,519.0,519.0,0.0,2102.0,2102.0,0.0,929.0,,,,,301.0,,,234.0,67.0,3851.0,2241.0,,,0.0,248.0,53.0,53.0,0.0,195.0,2489.0,,1116.0,884.0,,,232.0,375.0,0.0,,,,375.0,541.0,,,541.0,2032.0,2260.0,2260.0,,,,691.0,,,691.0,2951.0,4983.0,0.0,1026.0,,0.0,340.0,-9.0,1357.0,0.0,1357.0,6340.0,
10/31/2009,6516.0,484.0,484.0,0.0,2016.0,2016.0,0.0,1193.0,,,,,314.0,,,230.0,84.0,4007.0,2239.0,,,0.0,270.0,53.0,53.0,0.0,217.0,2509.0,,1235.0,980.0,,,255.0,356.0,0.0,,,,356.0,520.0,,,520.0,2111.0,2259.0,2259.0,,,,716.0,,,716.0,2975.0,5086.0,0.0,1051.0,,0.0,388.0,-9.0,1430.0,0.0,1430.0,6516.0,
01/30/2010,6579.0,795.0,795.0,0.0,2035.0,2035.0,0.0,898.0,,,,,326.0,0.0,,238.0,88.0,4054.0,2242.0,5558.0,-3316.0,0.0,283.0,53.0,53.0,0.0,230.0,2525.0,,1062.0,726.0,0.0,0.0,336.0,356.0,0.0,,,,356.0,596.0,0.0,0.0,596.0,2014.0,2257.0,2257.0,,,,736.0,0.0,97.0,639.0,2993.0,5007.0,0.0,1066.0,,0.0,525.0,-19.0,1572.0,0.0,1572.0,6579.0,
05/01/2010,6956.0,1040.0,1040.0,0.0,1964.0,1964.0,0.0,1067.0,,,,,318.0,,,234.0,84.0,4389.0,2262.0,5650.0,-3388.0,0.0,305.0,53.0,53.0,0.0,252.0,2567.0,,1124.0,908.0,,,216.0,6.0,0.0,,,,6.0,621.0,,,621.0,1751.0,2756.0,2756.0,,,,755.0,,,755.0,3511.0,5262.0,0.0,1107.0,,0.0,607.0,-20.0,1694.0,0.0,1694.0,6956.0,
07/31/2010,7296.0,1137.0,1137.0,0.0,2153.0,2153.0,,1055.0,,,,,320.0,,,245.0,75.0,4665.0,2279.0,5744.0,-3465.0,,352.0,53.0,53.0,0.0,299.0,2631.0,,1323.0,1050.0,,,273.0,6.0,0.0,,,,6.0,617.0,,,617.0,1946.0,2794.0,2794.0,,,,746.0,,,746.0,3540.0,5486.0,,1120.0,,0.0,709.0,-19.0,1810.0,,1810.0,7296.0,
10/30/2010,7382.0,1046.0,1046.0,0.0,2015.0,2015.0,0.0,1307.0,,,,,358.0,,,238.0,120.0,4726.0,2300.0,5751.0,-3451.0,0.0,356.0,53.0,53.0,0.0,303.0,2656.0,,1350.0,1054.0,,,296.0,6.0,0.0,,,,6.0,587.0,,,587.0,1943.0,2806.0,2806.0,,,,762.0,,,762.0,3568.0,5511.0,0.0,1138.0,,0.0,752.0,-19.0,1871.0,0.0,1871.0,7382.0,
01/29/2011,7462.0,1506.0,1506.0,0.0,2026.0,2026.0,0.0,977.0,,,,,315.0,25.0,,236.0,79.0,4824.0,2318.0,5838.0,-3520.0,0.0,320.0,53.0,53.0,0.0,242.0,2638.0,,1221.0,846.0,0.0,0.0,375.0,6.0,0.0,,,,6.0,652.0,0.0,0.0,652.0,1879.0,2775.0,2775.0,,,,787.0,0.0,117.0,670.0,3562.0,5441.0,0.0,1168.0,,0.0,882.0,-29.0,2021.0,0.0,2021.0,7462.0,
04/30/2011,7747.0,1433.0,1433.0,0.0,1969.0,1969.0,0.0,1149.0,,,,,302.0,,,222.0,80.0,4853.0,2361.0,5961.0,-3600.0,0.0,533.0,200.0,200.0,0.0,333.0,2894.0,,1267.0,1035.0,,,232.0,506.0,0.0,,,,506.0,715.0,,,715.0,2488.0,2276.0,2276.0,,,,849.0,,,849.0,3125.0,5613.0,0.0,1362.0,,0.0,800.0,-28.0,2134.0,0.0,2134.0,7747.0,
07/30/2011,7736.0,1090.0,1090.0,0.0,2204.0,2204.0,0.0,1152.0,,,,,317.0,,,228.0,89.0,4763.0,2422.0,6108.0,-3686.0,0.0,551.0,200.0,200.0,0.0,351.0,2973.0,,1379.0,1087.0,,,292.0,506.0,0.0,,,,506.0,696.0,,,696.0,2581.0,2296.0,2296.0,,,,856.0,,,856.0,3152.0,5733.0,0.0,1402.0,,0.0,629.0,-28.0,2003.0,0.0,2003.0,7736.0,
10/29/2011,8339.0,1457.0,1457.0,0.0,1995.0,1995.0,0.0,1507.0,,,,,363.0,,,216.0,147.0,5322.0,2471.0,6240.0,-3769.0,0.0,546.0,200.0,200.0,0.0,346.0,3017.0,,1583.0,1256.0,,,327.0,506.0,0.0,,,,506.0,698.0,,,698.0,2787.0,2810.0,2810.0,,,,846.0,,,846.0,3656.0,6443.0,0.0,1436.0,,0.0,487.0,-27.0,1896.0,0.0,1896.0,8339.0,
01/28/2012,8491.0,1877.0,1877.0,0.0,2033.0,2033.0,0.0,1148.0,,,,,502.0,0.0,,220.0,282.0,5560.0,2469.0,6260.0,-3791.0,0.0,462.0,221.0,175.0,46.0,241.0,2931.0,,1305.0,917.0,0.0,0.0,388.0,506.0,0.0,,,,506.0,764.0,0.0,0.0,764.0,2575.0,3141.0,3141.0,,,,819.0,0.0,146.0,673.0,3960.0,6535.0,0.0,1484.0,,0.0,517.0,-45.0,1956.0,0.0,1956.0,8491.0,
04/28/2012,8258.0,1647.0,1647.0,0.0,2008.0,2008.0,0.0,1372.0,,,,,294.0,,,215.0,79.0,5321.0,2472.0,6337.0,-3865.0,0.0,465.0,175.0,175.0,0.0,290.0,2937.0,,1408.0,1176.0,,,232.0,6.0,0.0,,,,6.0,793.0,,,793.0,2207.0,3137.0,3137.0,,,,831.0,,,831.0,3968.0,6175.0,0.0,1557.0,,0.0,570.0,-44.0,2083.0,0.0,2083.0,8258.0,
07/28/2012,8246.0,1258.0,1258.0,0.0,2297.0,2297.0,0.0,1394.0,,,,,318.0,,,233.0,85.0,5267.0,2499.0,6458.0,-3959.0,0.0,480.0,175.0,175.0,0.0,305.0,2979.0,,1635.0,1345.0,,,290.0,6.0,0.0,,,,6.0,805.0,,,805.0,2446.0,3133.0,3133.0,,,,831.0,,,831.0,3964.0,6410.0,0.0,1582.0,,0.0,296.0,-42.0,1836.0,0.0,1836.0,8246.0,
10/27/2012,8265.0,1158.0,1158.0,0.0,2088.0,2088.0,0.0,1650.0,,,,,337.0,,,222.0,115.0,5233.0,2551.0,6564.0,-4013.0,0.0,481.0,175.0,175.0,0.0,306.0,3032.0,,1667.0,1347.0,,,320.0,6.0,0.0,,,,6.0,751.0,,,751.0,2424.0,3129.0,3129.0,,,,828.0,,,828.0,3957.0,6381.0,0.0,1622.0,,0.0,303.0,-41.0,1884.0,0.0,1884.0,8265.0,
02/02/2013,8089.0,1285.0,1285.0,0.0,2129.0,2129.0,0.0,1360.0,,,,,307.0,0.0,,227.0,80.0,5081.0,2579.0,6643.0,-4064.0,0.0,429.0,202.0,175.0,27.0,227.0,3008.0,,1415.0,1011.0,0.0,0.0,404.0,7.0,0.0,,,,7.0,804.0,0.0,0.0,804.0,2226.0,3124.0,3124.0,,,,826.0,0.0,161.0,665.0,3950.0,6176.0,0.0,1645.0,,0.0,315.0,-47.0,1913.0,0.0,1913.0,8089.0,
05/04/2013,8135.0,1190.0,1190.0,0.0,2087.0,2087.0,0.0,1485.0,,,,,310.0,,,226.0,84.0,5072.0,2624.0,6788.0,-4164.0,0.0,439.0,175.0,175.0,0.0,264.0,3063.0,,1436.0,1206.0,,,230.0,7.0,0.0,,,,7.0,856.0,,,856.0,2299.0,3119.0,3119.0,,,,829.0,,,829.0,3948.0,6247.0,0.0,1698.0,,0.0,235.0,-45.0,1888.0,0.0,1888.0,8135.0,
08/03/2013,8548.0,1128.0,1128.0,0.0,2369.0,2369.0,0.0,1464.0,,,,,333.0,,,244.0,89.0,5294.0,2810.0,7080.0,-4270.0,0.0,444.0,175.0,175.0,0.0,269.0,3254.0,,1717.0,1395.0,,,322.0,407.0,0.0,,,,407.0,837.0,,,837.0,2961.0,2715.0,2715.0,,,,841.0,,,841.0,3556.0,6517.0,0.0,1762.0,,0.0,313.0,-44.0,2031.0,0.0,2031.0,8548.0,
11/02/2013,8585.0,947.0,947.0,0.0,2146.0,2146.0,0.0,1795.0,,,,,365.0,,,243.0,122.0,5253.0,2880.0,7227.0,-4347.0,0.0,452.0,175.0,175.0,0.0,277.0,3332.0,,1806.0,1448.0,,,358.0,407.0,0.0,,,,407.0,821.0,,,821.0,3034.0,2711.0,2711.0,,,,852.0,,,852.0,3563.0,6597.0,0.0,1794.0,,0.0,236.0,-42.0,1988.0,0.0,1988.0,8585.0,
02/01/2014,8574.0,1194.0,1194.0,0.0,2177.0,2177.0,0.0,1531.0,,,,,326.0,0.0,,239.0,87.0,5228.0,2949.0,7344.0,-4395.0,0.0,397.0,192.0,175.0,17.0,205.0,3346.0,,1658.0,1263.0,0.0,0.0,395.0,7.0,0.0,,,,7.0,876.0,0.0,0.0,876.0,2541.0,3106.0,3106.0,,,,847.0,0.0,161.0,686.0,3953.0,6494.0,0.0,1827.0,,0.0,292.0,-39.0,2080.0,0.0,2080.0,8574.0,
05/03/2014,8633.0,1015.0,1015.0,0.0,2167.0,2167.0,0.0,1698.0,,,,,327.0,,,238.0,89.0,5207.0,3011.0,7513.0,-4502.0,0.0,415.0,175.0,175.0,0.0,240.0,3426.0,,1642.0,1347.0,,,295.0,7.0,0.0,,,,7.0,982.0,,,982.0,2631.0,3110.0,3110.0,,,,856.0,,,856.0,3966.0,6597.0,0.0,1896.0,,0.0,177.0,-37.0,2036.0,0.0,2036.0,8633.0,
08/02/2014,8906.0,772.0,772.0,0.0,2454.0,2454.0,0.0,1805.0,,,,,356.0,,,260.0,96.0,5387.0,3096.0,7683.0,-4587.0,0.0,423.0,175.0,175.0,0.0,248.0,3519.0,,1887.0,1529.0,,,358.0,7.0,0.0,,,,7.0,944.0,,,944.0,2838.0,3111.0,3111.0,,,,856.0,,,856.0,3967.0,6805.0,0.0,1958.0,,0.0,179.0,-36.0,2101.0,0.0,2101.0,8906.0,
11/01/2014,9269.0,433.0,433.0,0.0,2253.0,2253.0,0.0,2228.0,,,,,423.0,,,253.0,170.0,5337.0,3223.0,7810.0,-4587.0,0.0,709.0,436.0,436.0,0.0,273.0,3932.0,,2050.0,1673.0,,,377.0,8.0,0.0,,,,8.0,950.0,,,950.0,3008.0,3119.0,3119.0,,,,868.0,,,868.0,3987.0,6995.0,0.0,2283.0,,0.0,29.0,-38.0,2274.0,0.0,2274.0,9269.0,
01/31/2015,9245.0,827.0,827.0,0.0,2306.0,2306.0,0.0,1733.0,,,,,358.0,0.0,,256.0,102.0,5224.0,3340.0,8038.0,-4698.0,0.0,681.0,681.0,435.0,246.0,0.0,4021.0,,1744.0,1328.0,0.0,0.0,416.0,8.0,0.0,,,,8.0,1048.0,0.0,0.0,1048.0,2800.0,3123.0,3123.0,,,,882.0,0.0,195.0,687.0,4005.0,6805.0,0.0,2338.0,2338.0,0.0,166.0,-64.0,2440.0,0.0,2440.0,9245.0,
05/02/2015,9562.0,769.0,769.0,0.0,2266.0,2266.0,0.0,2017.0,,,,,366.0,,,256.0,110.0,5418.0,3445.0,8238.0,-4793.0,0.0,699.0,447.0,447.0,0.0,252.0,4144.0,,1885.0,1573.0,,,312.0,8.0,0.0,,,,8.0,1057.0,,,1057.0,2950.0,3138.0,3138.0,,,,919.0,,,919.0,4057.0,7007.0,0.0,2422.0,,0.0,190.0,-57.0,2555.0,0.0,2555.0,9562.0,
08/01/2015,9700.0,423.0,423.0,0.0,241.0,241.0,0.0,2004.0,,,,,2764.0,,2391.0,256.0,117.0,5432.0,3570.0,8482.0,-4912.0,0.0,698.0,447.0,447.0,0.0,251.0,4268.0,,1978.0,1589.0,,,389.0,333.0,0.0,,,,333.0,1145.0,,,1145.0,3456.0,2808.0,2808.0,,,,945.0,,,945.0,3753.0,7209.0,0.0,2460.0,,0.0,97.0,-66.0,2491.0,0.0,2491.0,9700.0,
10/31/2015,8586.0,821.0,821.0,0.0,215.0,215.0,0.0,2402.0,,,,,449.0,,,247.0,202.0,3887.0,3742.0,8762.0,-5020.0,0.0,957.0,447.0,447.0,0.0,510.0,4699.0,,2105.0,1688.0,,,417.0,9.0,0.0,,,,9.0,1075.0,,,1075.0,3189.0,2800.0,2800.0,,,,1189.0,,,1189.0,3989.0,7178.0,0.0,2519.0,,0.0,-1047.0,-64.0,1408.0,0.0,1408.0,8586.0,
01/30/2016,7698.0,595.0,595.0,0.0,196.0,196.0,0.0,1945.0,,,,,278.0,0.0,,0.0,278.0,3014.0,3735.0,8843.0,-5108.0,0.0,949.0,435.0,435.0,0.0,514.0,4684.0,,1740.0,1324.0,0.0,0.0,416.0,10.0,0.0,,,,10.0,1161.0,0.0,0.0,1161.0,2911.0,2795.0,2795.0,,,,1121.0,0.0,173.0,948.0,3916.0,6827.0,0.0,2539.0,,0.0,-1610.0,-58.0,871.0,0.0,871.0,7698.0,
04/30/2016,7699.0,470.0,470.0,0.0,224.0,224.0,0.0,2125.0,,,,,173.0,,,0.0,173.0,2992.0,3789.0,8959.0,-5170.0,0.0,918.0,435.0,435.0,0.0,483.0,4707.0,,1776.0,1456.0,,,320.0,10.0,0.0,,,,10.0,1150.0,,,1150.0,2936.0,2776.0,2776.0,,,,1112.0,,,1112.0,3888.0,6824.0,0.0,2582.0,,0.0,-1677.0,-30.0,875.0,0.0,875.0,7699.0,
07/30/2016,8130.0,892.0,892.0,0.0,263.0,263.0,0.0,2032.0,,,,,163.0,,0.0,0.0,163.0,3350.0,3812.0,9142.0,-5330.0,0.0,968.0,435.0,435.0,0.0,533.0,4780.0,,1985.0,1604.0,,,381.0,10.0,0.0,,,,10.0,1326.0,,,1326.0,3321.0,2772.0,2772.0,,,,1100.0,,,1100.0,3872.0,7193.0,0.0,2612.0,,0.0,-1635.0,-40.0,937.0,0.0,937.0,8130.0,
10/29/2016,7966.0,531.0,531.0,0.0,216.0,216.0,0.0,2411.0,,,,,227.0,,,0.0,227.0,3385.0,3865.0,9327.0,-5462.0,0.0,716.0,238.0,238.0,0.0,478.0,4581.0,,2044.0,1653.0,,,391.0,11.0,0.0,,,,11.0,1186.0,,,1186.0,3241.0,2767.0,2767.0,,,,1098.0,,,1098.0,3865.0,7106.0,0.0,2651.0,,0.0,-1742.0,-49.0,860.0,0.0,860.0,7966.0,
01/28/2017,7858.0,1007.0,1007.0,0.0,199.0,199.0,0.0,1896.0,,,,,140.0,0.0,,,140.0,3242.0,3897.0,9493.0,-5596.0,0.0,719.0,238.0,238.0,0.0,481.0,4616.0,,1795.0,1340.0,0.0,0.0,455.0,11.0,0.0,,,,11.0,1223.0,0.0,0.0,1223.0,3029.0,2763.0,2763.0,,,,1196.0,0.0,180.0,1016.0,3959.0,6988.0,0.0,2707.0,,0.0,-1794.0,-43.0,870.0,0.0,870.0,7858.0,
04/29/2017,7771.0,653.0,653.0,0.0,209.0,209.0,0.0,2160.0,,,,,147.0,,,,147.0,3169.0,3872.0,9614.0,-5742.0,0.0,730.0,238.0,238.0,0.0,492.0,4602.0,,1909.0,1590.0,,,319.0,11.0,0.0,,,,11.0,1225.0,,,1225.0,3145.0,2731.0,2731.0,,,,1218.0,,,1218.0,3949.0,7094.0,0.0,2730.0,,0.0,-1999.0,-54.0,677.0,0.0,677.0,7771.0,
07/29/2017,8161.0,919.0,919.0,0.0,320.0,320.0,0.0,2077.0,,,,,157.0,,,,157.0,3473.0,3930.0,9796.0,-5866.0,0.0,758.0,238.0,238.0,0.0,520.0,4688.0,,2101.0,1704.0,,,397.0,11.0,0.0,,,,11.0,1339.0,,,1339.0,3451.0,2729.0,2729.0,,,,1196.0,,,1196.0,3925.0,7376.0,0.0,2757.0,,0.0,-1951.0,-21.0,785.0,0.0,785.0,8161.0,
10/28/2017,8186.0,672.0,672.0,0.0,211.0,211.0,0.0,2434.0,,,,,162.0,,,,162.0,3479.0,3940.0,9892.0,-5952.0,0.0,767.0,238.0,238.0,0.0,529.0,4707.0,,2248.0,1815.0,,,433.0,57.0,0.0,,,,57.0,1166.0,,,1166.0,3471.0,2681.0,2681.0,,,,1180.0,,,1180.0,3861.0,7332.0,0.0,2785.0,,0.0,-1899.0,-32.0,854.0,0.0,854.0,8186.0,
02/03/2018,8115.0,1181.0,1181.0,0.0,145.0,145.0,0.0,2027.0,,,,,150.0,0.0,,,150.0,3503.0,3939.0,10044.0,-6105.0,0.0,673.0,238.0,238.0,0.0,435.0,4612.0,,1987.0,1409.0,0.0,0.0,578.0,56.0,0.0,0.0,0.0,,56.0,1246.0,0.0,0.0,1246.0,3289.0,2681.0,2681.0,0.0,0.0,,1168.0,0.0,191.0,977.0,3849.0,7138.0,0.0,2816.0,,0.0,-1810.0,-29.0,977.0,0.0,977.0,8115.0,
05/05/2018,8016.0,966.0,966.0,0.0,186.0,186.0,0.0,2120.0,,,,,291.0,,,,291.0,3563.0,3887.0,10114.0,-6227.0,0.0,566.0,249.0,249.0,0.0,317.0,4453.0,,1892.0,1575.0,,,317.0,56.0,0.0,,,,56.0,1307.0,,,1307.0,3255.0,2680.0,2680.0,,,,1011.0,,,1011.0,3691.0,6946.0,0.0,2852.0,,0.0,-1738.0,-44.0,1070.0,0.0,1070.0,8016.0,
