Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/2007,,37.15,43.973999,14.4047619047619,32.224,32.224,,-0.700670241286861,,,,,,18.3687725437416,
03/31/2008,,34.233,33.140999,15.2802447660759,29.593,29.593,,0.510254691689014,,,,,,-3.18990739929307,
06/30/2008,,34.2,27.573,9.98955149807866,26.096,26.096,,-6.5860025220681,,,,,,-19.3771929824561,
09/30/2008,,40.525,30.207001,12.8702454075913,24.683,24.683,,-12.3545879602572,,,,,,-25.4608241826033,
12/31/2008,,20.833,-93.175003,16.8657428234925,-194.571,-194.571,,-2.40846715328467,,,,,,,
03/31/2009,,18.133,4.253,11.9621399386609,76.834,1.512,,7.2799661876585,,,,,,-76.5455247339106,
06/30/2009,,-11.83,14.992,1.14307227722773,-237.152,-74.346,,1.59362549800797,,,,,,,
09/30/2009,,23.9,-2.521,4.80000414507772,-148.413,-108.952,,3.52941176470589,,,,,,,
12/31/2009,,-4.437,11.5,21.2500023148148,-90.131,9.291,,-6.06060606060607,,,,,,,
03/31/2010,,7.055,-32.810001,11.4717784165368,-34.814,-28.38,,-1.40845070422533,,,,,,,
06/30/2010,,-5.803,51.554001,6.41774928489778,-97.142,45.343,,1.21457489878543,,,,,,,
09/30/2010,,-2.728,-6.376,4.53864445461094,-24.877,-21.903,,3.09278350515464,,,,,,-133.724340175953,
12/31/2010,,-38.805,-22.120001,7.46990646110293,-94.793,-75.715,,3.84615384615385,,,,,,42.9970338873856,
03/31/2011,,-13.597,19.823,4.0943558974359,24.745,30.582,,40.7624633431085,,,,,,,
06/30/2011,,-2.008,-0.209,6.64606850235056,-26.87,2.752,,5.02283105022831,,,,,,89.5916334661355,
09/30/2011,,4.916,6.662,2.58381096605745,-49.956,6.112,,1.05263157894737,,,,,,35.5166802278275,
12/31/2011,,6.912,2.833,4.27344335400464,-1.761,-3.219,,0.192678227360308,,,,,,-59.0133101851852,
03/31/2012,,2.304,0.57,11.7683066361556,-22.024,1.409,,-2.83400809716599,,55.6153846153846,,,,-75.2604166666667,
06/30/2012,,4.486,45.385,1.78223307009245,-44.467,34.395,,1.6260162601626,,29.4561170212766,,,,911.703076237182,
09/30/2012,,11.892,37.397,9.10605455755157,13.253,45.479,,5.46875,,65.0811170212766,,,,214.471913891692,
12/31/2012,,18.786,21.334,7.22185216635226,-7.034,11.732,,-1.27970749542962,,37.5638554216867,,,,13.5632918130523,
03/31/2013,,17.071,15.376,3.66908420405654,-0.727,4.481,,2.27272727272727,,56.4634146341463,,,,-9.92911955948686,
06/30/2013,,11.036,12.651,5.30893602984336,-36.034,0.729,,1.50375939849624,,61.0188172043011,,,,14.6339253352664,
09/30/2013,,11.843,14.523,-2.02073027090694,-6.983,5.535,,1.26582278481013,,49.7886597938144,,,,22.6294013341214,
12/31/2013,,18.422,-5.428,10.7154832854198,0.602,1.69,,-1.36054421768708,,22.3394495412844,,,,,
03/31/2014,,-8.36,-17.547,-4.14700760128882,-23.248,-14.831,,-1.23456790123455,,189.69696969697,,,,-109.892344497608,
06/30/2014,,-5.234,83.716,-1.55647322233214,67.815,74.812,,-0.709219858156009,,215.94,,,,,
09/30/2014,,4.081,6.919,-3.89675632911392,63.012,6.891,,-1.36054421768708,,127.824396782842,,,,69.5417789757412,
12/31/2014,,8.663,-16.213,-0.577200000000005,-16.294,-5.158,,-0.161030595813205,,16.0587412587413,,,,,
03/31/2015,,0.783,29.6,0.233444059368343,-249.381,4.546,,-0.332225913621263,,,,,,3680.33205619413,
06/30/2015,,3.64,13.004,-0.227655310621247,13.004,1.737,,3.16139767054909,,,,,,257.252747252747,
09/30/2015,,8.99,53.961,-0.544655344655344,53.961,12.168,,1.14192495921697,,,,,,500.233592880979,
12/31/2015,,13.976,91.42185,-0.592741935483871,87.872,0.364,,2.23642172523962,,,,,,554.134587864911,
03/31/2016,,7.109,27.598,0.508163265306124,39.979,27.598,,2.47933884297521,,,,,,288.21212547475,
06/30/2016,,15.719,35.464,-0.0585365853658559,35.464,21.743,,6.96920583468396,,,,,,125.612316305108,
09/30/2016,,14.42,85.72505,1.12907216494845,-65.954,17.555,,7.31707317073171,,,,,,494.487170596394,
12/31/2016,,16.256,12.17885,-3.10183639398998,28.147,8.26,,-1.96078431372549,,,,,,-25.0808932086614,
03/31/2017,,5.908,-61.70655,-0.00822510822511059,-59.835,-75.989,,5.82010582010583,,,,7.96403339755941,,,
06/30/2017,,8.188,24.9714,1.19529713324493,23.212,6.709,,8.89292196007258,,146.198170731707,,10.0350993377483,,204.975574010747,
09/30/2017,,9.474,-28.6334,0.91224563703626,-7.4,-35.318,,7.91366906474819,,,,12.4861294583884,,,
12/31/2017,,8.77,201.64155,1.17487922705313,-226.421,19.4,,7.89980732177265,,1250.86607142857,,-6.06879903439951,,2199.21949828962,
03/31/2018,,-8.036,-17.30224,5.37525458248472,-62.536,-41.5105,,9.47368421052632,,-3.21533333333334,,10.8867337602928,,-115.309109009457,
06/30/2018,,19.2,-8.6686,2.50234532164769,-11.712,-22.936,,5.15021459227467,,,,6.76872125114996,,,
09/30/2018,,-3.469,18.1331,-35.7258542759896,-17.313,2.296,,8.91089108910892,,,,15.4011378149309,,,
12/31/2018,,9.785,-11.6343,-1.91188225130594,172.464,-12.369,,3.33333333333334,,,,14.2432840325988,,,
03/31/2019,,6.422,12.1398,-3.65254237288136,27.407,11.65,,9.96563573883162,,914.552631578948,,18.2680495928473,,89.0345686701962,
06/30/2019,,1.143,8.681,2.2081081081081,8.894,8.681,,9.92907801418441,,96.4495530012771,,21.5433297570383,,659.492563429571,
09/30/2019,,5.963,14.0555,-2.05000000000001,15.248,3.501,,4.52961672473868,,91.811320754717,,12.8089304257528,,135.711889988261,
12/31/2019,,4.906,16.627,0.713513513513515,9.744,9.451,,22.6765799256506,,,,22.3179399645281,,238.9115368936,
03/31/2020,,9.768,28.427,1.72904238338549,29.2,28.427,,12.280701754386,,,,15.228992944195,,191.021703521704,
06/30/2020,,-7.636,-7.0272,-0.268967267191069,-9.746,-8.228,,-0.4739336492891,,-4.31946508172362,,-0.998647664620822,,7.97276060764799,
09/30/2020,,1.92,,,,,,,,,,,,,
12/31/2020,,0.226,,,,,,,,,,,,,
