Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1993,544.016998,-217.832001,326.184997,9.313,177.063004,-26.719,485.842001,-18.013,467.829001,-299.73999,168.089005,0.0,168.089005,-45.091999,122.997002,0.0,0.0,122.997002,0,,122.997002,,,122.997006,0.71,0.71,0.71,173.175003,0.71,0.71,0.71,173.175003,
03/31/1994,533.852989,-216.007004,317.845985,2.079,135.798004,7.564,463.28699,-17.759001,445.527989,-270.049988,175.477997,0.0,175.477997,-50.679001,124.799004,0.0,0.0,124.799004,0,,124.799004,,,124.798996,,0.72,0.72,172.738998,0.72,0.72,0.72,172.738998,
06/30/1994,569.786995,-242.488007,327.298988,0.819,141.688004,11.013,480.818991,-16.341999,464.476992,-274.545013,189.932007,0.0,189.932007,-55.791,134.141006,0.0,0.0,134.141006,0,,134.141006,,,134.141006,,0.78,0.78,172.557999,0.78,0.78,0.78,172.557999,
09/30/1994,607.449989,-274.32901,333.120979,2.009,140.774994,9.19,485.094973,-18.122999,466.971974,-271.292999,195.679001,0.0,195.679001,-57.687,137.992004,0.0,0.0,137.992004,0,,137.992004,,,137.992001,,0.8,0.8,172.097,0.8,0.8,0.8,172.097,
12/31/1994,651.203987,-305.563995,345.639992,1.512,131.188995,24.115999,502.456986,-19.539,482.917986,-282.524994,200.393005,0.0,200.393005,-58.266998,142.126007,0.0,0.0,142.126007,0,,142.126007,,,142.126007,0.83,0.83,0.83,171.973007,0.83,0.83,0.83,171.973007,
03/31/1995,691.792023,-342.596008,349.196014,2.938,144.848999,9.177,506.160013,-21.788,484.372013,-283.032013,201.339996,0.0,201.339996,-59.183998,142.156006,0.0,0.0,142.156006,0,,142.156006,,,142.155998,,0.83,0.83,172.205002,0.83,0.83,0.83,172.205002,
06/30/1995,750.091019,-392.970001,357.121017,55.164001,153.093002,10.836,576.214022,-28.652,547.562021,-306.617004,240.945007,0.0,240.945007,-78.036003,162.908997,0.0,0.0,162.908997,0,,162.908997,,,162.909004,,0.94,0.94,171.985992,0.94,0.94,0.94,171.985992,
09/30/1995,786.483994,-418.916992,367.567001,2.698,151.787994,16.246,538.298996,-23.179001,515.119995,-298.881989,216.238007,0.0,216.238007,-64.958,151.279999,0.0,0.0,151.279999,0,,151.279999,,,151.280006,,0.88,0.88,171.792999,0.88,0.88,0.88,171.792999,
12/31/1995,791.363006,-424.623993,366.739013,20.429001,159.973999,8.44,555.582013,-30.172001,525.410012,-315.065002,210.345001,0.0,210.345001,-64.147003,146.197998,0.0,0.0,146.197998,0,,146.197998,,,146.197998,0.85,0.85,0.85,172.371994,0.85,0.85,0.85,172.371994,
03/31/1996,979.01001,-519.596985,459.413025,4.156,186.759003,16.138,666.466028,-37.640999,628.825029,-368.647003,260.178009,0.0,260.178009,-82.327003,177.850998,0.0,0.0,177.850998,0,,177.850998,0.0,,177.851006,0.86,0.86,0.86,207.694,0.85,0.85,0.85,210.210999,
06/30/1996,986.33197,-514.29303,472.03894,7.003,194.716003,18.537001,692.294944,-45.048,647.246944,-369.852997,277.394012,0.0,277.394012,-89.222,188.171997,0.0,0.0,188.171997,0,,188.171997,0.0,,188.172012,0.91,0.91,0.91,205.966995,0.9,0.9,0.9,208.209,
09/30/1996,1020.666992,-529.286011,491.380981,6.11,202.576996,12.266,712.333977,-51.792,660.541977,-384.446991,276.095001,0.0,276.095001,-86.366997,189.727997,0.0,0.0,189.727997,0,,189.727997,0.0,,189.728004,0.93,0.93,0.93,203.800995,0.92,0.92,0.92,206.167007,
12/31/1996,1023.499023,-522.594971,500.904052,9.973,203.360001,17.725,731.962053,-59.294998,672.667055,-386.026001,286.640991,0.0,286.640991,-85.133003,201.507996,0.0,0.0,201.507996,0,,201.507996,0.0,,201.507988,1.0,1.0,1.0,202.139008,0.98,0.98,0.98,205.179001,
03/31/1997,1018.224976,-515.973022,502.251953,5.838,208.162003,14.427,730.678956,-62.230999,668.447957,-388.601013,279.846954,0.0,279.846954,-86.372002,193.474945,0.0,0.0,193.474945,0,,193.474945,0.0,0.0,193.474953,0.97,0.97,0.97,200.110001,0.95,0.95,0.95,203.307007,
06/30/1997,1051.621948,-539.422974,512.198975,11.674,210.082001,38.335999,772.290974,-63.047001,709.243973,-420.401001,288.842987,0.0,288.842987,-92.038002,196.804993,0.0,0.0,196.804993,0,,196.804993,0.0,0.0,196.804985,1.0,1.0,1.0,196.675995,0.98,0.98,0.98,199.819,
09/30/1997,1072.921021,-549.276978,523.644043,7.981,227.994995,21.162001,780.782039,-62.756001,718.026038,-425.300995,292.725037,0.0,292.725037,-93.803001,198.922028,0.0,0.0,198.922028,0,,198.922028,0.0,0.0,198.922035,1.02,1.02,1.02,194.981003,1.0,1.0,1.0,198.554993,
12/31/1997,1119.616943,-564.14502,555.471924,2.812,242.927002,15.826,817.036926,-76.915001,740.121925,-444.885986,295.235992,-287.532013,7.703979,-4.1,3.60398,0.0,0.0,3.60398,0,,3.60398,287.532013,-90.860001,200.275992,1.0,0.02,0.02,201.414993,1.02,0.02,0.02,205.934006,
03/31/1998,1147.82901,-578.685974,569.143036,19.267,211.093002,39.365002,838.86804,-74.125,764.74304,-441.527008,323.216003,-35.568001,287.648003,-92.327003,195.320999,0.0,0.0,195.320999,0,,195.320999,35.568001,-11.477,219.412,1.066,0.95,0.95,205.893997,1.044,0.93,0.93,210.158005,
06/30/1998,1169.75798,-587.054016,582.703964,43.296001,244.240005,30.499001,900.738972,-68.441002,832.29797,-486.144989,346.153015,-30.849001,315.304014,-105.388,209.916,0.0,0.0,209.916,0,,209.916,30.849001,-10.311,230.454015,1.11,1.02,1.02,206.718002,1.09,1.0,1.0,210.662003,
09/30/1998,1171.465973,-582.030029,589.435944,44.511002,249.220993,23.695,906.862938,-72.808998,834.05394,-480.468994,353.584991,-11.934,341.650991,-114.283997,227.367004,0.0,0.0,227.367004,0,,227.367004,11.934,-3.998,235.302995,1.15,1.11,1.11,204.832001,1.13,1.09,1.09,208.837006,
12/31/1998,1176.192017,-566.442993,609.749023,43.451,275.994995,23.927999,953.123018,-84.103996,869.019022,-502.880005,366.139008,-6.961,359.178008,-117.612,241.565994,0.0,0.0,241.565994,0,,241.565994,6.961,-2.367,246.160008,1.21,1.19,1.19,202.824005,1.19,1.17,1.17,206.990997,
03/31/1999,1130.386002,-522.309998,608.076004,38.346001,270.042999,25.114,941.579004,-80.635002,860.944002,-492.197998,368.746002,0.0,368.746002,-125.509003,243.237,0.0,0.0,243.237,0,,243.237,0.0,0.0,243.237,1.2,1.2,1.2,203.119003,1.18,1.18,1.18,206.959,
06/30/1999,1146.605011,-529.593994,617.011017,52.233002,336.484985,26.278999,1032.008003,-74.525002,957.483002,-572.278992,385.20401,-8.347,376.85701,-129.307007,247.550003,0.0,0.0,247.550003,0,,247.550003,8.347,-2.863,253.034003,1.24,1.21,1.21,203.746002,1.22,1.19,1.19,207.399994,
09/30/1999,1165.342987,-548.237976,617.105011,42.061001,356.681,26.691999,1042.539011,-76.769997,965.769014,-571.898987,393.869995,2.261,396.130995,-138.632004,257.498993,0.0,0.0,257.498993,0,,257.498993,-2.261,0.791,256.028991,1.26,1.27,1.27,202.167007,1.24,1.25,1.25,205.345001,
12/31/1999,1224.486038,-596.59198,627.894058,49.025002,235.261002,162.796997,1074.977058,-66.174004,1008.803055,-594.940002,413.863007,-13.223,400.640007,-137.703995,262.936005,0.0,0.0,262.936005,0,,262.936005,13.223,-4.415,271.744012,1.36,1.3,1.3,202.167999,1.33,1.28,1.28,205.095993,
03/31/2000,1083.519974,-557.978027,525.541946,0.167,321.997986,64.241997,911.948929,-21.042999,890.90593,-552.224976,338.681,-28.158001,310.522999,-108.556,201.966995,42.740002,0.0,244.707001,0,0.0,244.707001,28.158001,-7.865,222.26,1.1,0.99,1.21,202.464005,1.09,0.99,1.2,204.212006,
06/30/2000,1158.345032,-613.129028,545.216003,0.059,317.096008,66.119003,928.490015,-223.169006,705.321009,-553.43103,151.889999,-8.872,143.018,-44.286999,98.731003,38.84,0.0,137.570999,0,0.0,137.570999,8.872,-2.735,104.868001,0.52,0.49,0.68,202.727997,0.51,0.48,0.67,204.572006,
09/30/2000,1370.492996,-739.755981,630.737015,39.929001,408.570007,29.327999,1108.564022,-123.956001,984.608021,-608.825012,375.78299,-57.872002,317.910988,-112.586998,205.324005,0.0,0.0,205.324005,0,,205.324005,57.872002,-20.495001,242.700991,1.19,1.01,1.01,203.347,1.18,1.0,1.0,204.621002,
12/31/2000,1404.39299,-778.296997,626.095993,39.634998,213.604996,216.880997,1096.216984,-117.462997,978.753986,-585.504028,393.25,-19.542999,373.707001,-129.011002,244.695999,0.0,0.0,244.695999,0,,244.695999,19.542999,-7.207,257.031999,1.26,1.2,1.2,203.406998,1.26,1.2,1.2,204.393005,
03/31/2001,1201.339951,-658.440979,542.898972,9.076,320.540009,101.519997,974.034977,-66.564003,907.470974,-557.190979,350.279999,-13.152,337.127998,-120.177002,216.951004,25.141001,0.0,242.091995,0,0.0,242.091995,13.152,-2.24,227.862997,1.11,1.05,1.18,206.059006,1.1,1.04,1.17,207.567001,
06/30/2001,1132.137009,-566.794006,565.343002,97.18,338.524994,72.599998,1073.647995,-143.809006,929.838989,-573.960999,355.877991,-11.67,344.207991,-121.029999,223.177994,21.934999,0.0,245.113007,0,0.0,245.113007,11.67,-4.083,230.764992,1.12,1.09,1.19,205.595001,1.11,1.08,1.18,207.123001,
