Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2011,14469.0,14469.0,,-10468.0,10468.0,4001.0,0.0,-1851.0,1576.0,494.0,-219.0,2150.0,-141.0,141.0,164.0,-23.0,,0.0,2009.0,-612.0,1397.0,-33.0,-33.0,0.0,1430.0,-112.0,1318.0,0.0,0.0,1318.0,1257.692,-27.308,892.9,1.48,1.44,1.408547,909.8,1.45,1.41,1.379985,
09/30/2011,14235.0,14235.0,,-10338.0,10338.0,3897.0,0.0,-1746.0,1512.0,465.0,-231.0,2151.0,-139.0,139.0,166.0,-27.0,,0.0,2012.0,-628.0,1384.0,-37.0,-37.0,0.0,1421.0,-97.0,1324.0,0.0,0.0,1324.0,1315.014,28.014,888.8,1.49,1.45,1.479539,901.9,1.47,1.43,1.461061,
12/31/2011,14377.0,14377.0,,-10411.0,10411.0,3966.0,0.0,-2121.0,1623.0,524.0,-26.0,1845.0,-67.0,67.0,177.0,-110.0,,0.0,1778.0,-403.0,1375.0,-47.0,-47.0,0.0,1422.0,-97.0,1325.0,0.0,0.0,1325.0,1266.35,-11.65,888.0,1.49,1.44,1.42607,901.360544,1.47,1.42,1.407075,
03/31/2012,12416.0,12416.0,,-8930.0,8930.0,3486.0,0.0,-1773.0,1529.0,544.0,-300.0,1713.0,-129.0,129.0,164.0,-35.0,,0.0,1584.0,-320.0,1264.0,859.0,859.0,0.0,405.0,-75.0,330.0,0.0,0.0,330.0,1001.051,-187.949,890.9,0.37,1.33,1.12364,903.9,0.36,1.31,1.102069,
06/30/2012,13807.0,13807.0,,-9934.0,9934.0,3873.0,0.0,-1694.0,1509.0,525.0,-340.0,2179.0,-168.0,168.0,190.0,-22.0,,0.0,2011.0,-453.0,1558.0,136.0,136.0,0.0,1422.0,-94.0,1328.0,0.0,0.0,1328.0,1446.788,-17.212,893.4,1.49,1.64,1.619418,904.8,1.47,1.62,1.600977,
09/30/2012,15042.0,15042.0,,-11003.0,11003.0,4039.0,0.0,-1998.0,1619.0,590.0,-211.0,2041.0,-216.0,216.0,260.0,-44.0,,0.0,1825.0,-484.0,1341.0,-170.0,-170.0,0.0,1511.0,-96.0,1415.0,0.0,0.0,1415.0,1270.548,25.548,896.3,1.58,1.39,1.417548,907.2,1.56,1.37,1.398161,
12/31/2012,16443.0,16443.0,,-12286.0,12286.0,4157.0,0.0,-2406.0,1795.0,712.0,-101.0,1751.0,-260.0,260.0,279.0,-19.0,,0.0,1491.0,-454.0,1037.0,-1113.0,-1113.0,0.0,2150.0,-93.0,2057.0,0.0,0.0,2057.0,1212.494248,268.494248,895.253275,2.29,1.05,1.354359,910.176991,2.26,1.04,1.334991,
03/31/2013,14399.0,14399.0,,-10465.0,10465.0,3934.0,0.0,-1928.0,1627.0,610.0,-309.0,2006.0,-236.0,236.0,255.0,-19.0,,0.0,1770.0,-418.0,1352.0,4.0,4.0,0.0,1348.0,-82.0,1266.0,0.0,0.0,1266.0,1184.1,-85.9,901.3,1.4,1.41,1.313769,913.8,1.39,1.39,1.295997,
06/30/2013,16006.0,16006.0,,-11552.0,11552.0,4454.0,0.0,-1947.0,1737.0,631.0,-421.0,2507.0,-217.0,217.0,272.0,-55.0,,0.0,2290.0,-645.0,1645.0,-8.0,-8.0,0.0,1653.0,-93.0,1560.0,0.0,0.0,1560.0,1528.05,-23.95,901.1,1.73,1.72,1.695761,914.1,1.71,1.7,1.673799,
09/30/2013,15462.0,15462.0,,-11020.0,11020.0,4442.0,0.0,-2076.0,1633.0,630.0,-187.0,2366.0,-226.0,226.0,248.0,-22.0,,0.0,2140.0,-614.0,1526.0,-17.0,-17.0,0.0,1543.0,-111.0,1432.0,0.0,0.0,1432.0,1474.2,59.2,900.8,1.59,1.57,1.636545,915.5,1.57,1.55,1.614664,
12/31/2013,16759.0,16759.0,,-12284.0,12284.0,4475.0,0.0,-2145.0,1721.0,658.0,-234.0,2330.0,-218.0,218.0,259.0,-41.0,,0.0,2112.0,-561.0,1551.0,-14.0,-14.0,0.0,1565.0,-102.0,1463.0,0.0,0.0,1463.0,1531.53,82.53,901.0,1.63,1.61,1.699811,917.0,1.6,1.58,1.67,
03/31/2014,14745.0,14745.0,,-10690.0,10690.0,4055.0,0.0,-1957.0,1596.0,624.0,-263.0,2098.0,-225.0,225.0,243.0,-18.0,,0.0,1873.0,-567.0,1306.0,0.0,0.0,0.0,1306.0,-93.0,1213.0,0.0,0.0,1213.0,1296.0,83.0,900.9,1.35,1.35,1.438561,917.0,1.32,1.32,1.410513,
06/30/2014,17191.0,17191.0,,-12931.0,12931.0,4260.0,0.0,-1905.0,1623.0,666.0,-384.0,2355.0,-206.0,206.0,245.0,-39.0,,0.0,2149.0,-359.0,1790.0,0.0,0.0,0.0,1790.0,-110.0,1680.0,0.0,0.0,1680.0,1315.088,-364.912,900.1,1.87,1.87,1.461047,914.7,1.84,1.84,1.441058,
09/30/2014,14613.0,14613.0,,-10165.0,10165.0,4448.0,0.0,-1836.0,1501.0,640.0,-305.0,2612.0,-185.0,185.0,235.0,-50.0,,0.0,2427.0,-575.0,1852.0,-100.0,-100.0,0.0,1952.0,-98.0,1854.0,0.0,0.0,1854.0,1722.55,-31.45,897.7,2.07,1.96,1.919962,910.2,2.04,1.93,1.895447,
12/31/2014,14980.0,14980.0,,-10731.0,10731.0,4249.0,0.0,-1969.0,1620.0,624.0,-275.0,2280.0,-266.0,266.0,377.0,-111.0,,0.0,2014.0,-634.0,1380.0,-195.0,-195.0,0.0,1575.0,-102.0,1473.0,0.0,0.0,1473.0,1483.95,205.95,895.0,1.65,1.43,1.658045,907.0,1.63,1.41,1.637067,
03/31/2015,13320.0,13320.0,,-9506.0,9506.0,3814.0,0.0,-1632.0,1476.0,564.0,-408.0,2182.0,-217.0,217.0,239.0,-22.0,,0.0,1965.0,-530.0,1435.0,-63.0,-63.0,0.0,1498.0,-72.0,1426.0,0.0,0.0,1426.0,1341.55,-21.45,890.3,1.6,1.53,1.507975,904.2,1.58,1.51,1.486277,
06/30/2015,14690.0,14690.0,,-10472.0,10472.0,4218.0,0.0,-1803.0,1426.0,558.0,-181.0,2415.0,-217.0,217.0,245.0,-28.0,,0.0,2198.0,-626.0,1572.0,-80.0,-80.0,0.0,1652.0,-110.0,1542.0,0.0,0.0,1542.0,1486.0,24.0,877.3,1.76,1.67,1.692693,889.4,1.73,1.64,1.666984,
09/30/2015,13788.0,13788.0,,-9800.0,9800.0,3988.0,0.0,-1686.0,1359.0,546.0,-219.0,2302.0,-184.0,184.0,223.0,-39.0,,0.0,2118.0,-592.0,1526.0,65.0,65.0,0.0,1461.0,-99.0,1362.0,0.0,0.0,1362.0,1479.0,52.0,876.4,1.55,1.63,1.687586,885.0,1.54,1.61,1.668757,
12/31/2015,14300.0,14300.0,,-10653.0,10653.0,3647.0,0.0,-3255.0,1625.0,611.0,1019.0,392.0,-206.0,206.0,238.0,-32.0,,0.0,186.0,-363.0,-177.0,-3532.0,-3532.0,0.0,3355.0,-77.0,3278.0,0.0,0.0,3278.0,874.4,1128.4,850.0,3.86,-0.3,1.026353,850.0,3.86,-0.3,1.026353,
03/31/2016,13357.0,13357.0,,-9654.0,9654.0,3703.0,0.0,-1758.0,1363.0,541.0,-146.0,1945.0,-223.0,223.0,241.0,-18.0,,0.0,1722.0,-469.0,1253.0,-11.0,-11.0,0.0,1264.0,-81.0,1183.0,0.0,0.0,1183.0,1214.0,42.0,825.0,1.43,1.42,1.471515,831.3,1.42,1.41,1.460523,
06/30/2016,14874.0,14874.0,,-10741.0,10741.0,4133.0,0.0,-1796.0,1451.0,588.0,-243.0,2337.0,-225.0,225.0,248.0,-23.0,,0.0,2112.0,-587.0,1525.0,47.0,0.0,47.0,1478.0,-99.0,1379.0,0.0,0.0,1379.0,1338.0,-88.0,825.3,1.67,1.73,1.621229,833.6,1.65,1.71,1.604434,
09/30/2016,14354.0,14354.0,,-10342.0,10342.0,4012.0,0.0,-1761.0,1390.0,582.0,-211.0,2251.0,-225.0,225.0,252.0,-27.0,,0.0,2026.0,-492.0,1534.0,-37.0,-37.0,0.0,1571.0,-91.0,1480.0,0.0,0.0,1480.0,1463.181079,20.181079,822.4,1.8,1.76,1.77916,831.2,1.78,1.74,1.764279,
12/31/2016,14659.0,14659.0,,-10723.0,10723.0,3936.0,0.0,-2297.0,1856.0,626.0,-185.0,1639.0,-366.0,366.0,420.0,-54.0,,0.0,1273.0,-149.0,1124.0,11.0,11.0,0.0,1113.0,-100.0,1013.0,0.0,0.0,1013.0,1262.299696,238.299696,802.0,1.27,1.28,1.57394,810.0,1.25,1.26,1.554198,
03/31/2017,13815.0,13815.0,,-10136.0,10136.0,3679.0,0.0,-1535.0,1537.0,586.0,-588.0,2144.0,-90.0,213.0,236.0,-23.0,,-123.0,2054.0,-586.0,1468.0,0.0,0.0,0.0,1468.0,-82.0,1386.0,0.0,0.0,1386.0,1181.35,-204.65,793.5,1.75,1.75,1.488784,802.3,1.73,1.73,1.474921,
06/30/2017,15280.0,15280.0,,-11100.0,11100.0,4180.0,0.0,-1890.0,1538.0,609.0,-257.0,2290.0,-226.0,226.0,251.0,-25.0,,0.0,2064.0,-532.0,1532.0,0.0,0.0,0.0,1532.0,-93.0,1439.0,0.0,0.0,1439.0,1479.0,40.0,789.0,1.83,1.83,1.874525,798.2,1.8,1.8,1.850113,
09/30/2017,15062.0,15062.0,,-11106.0,11106.0,3956.0,0.0,-1924.0,1582.0,592.0,-250.0,2032.0,-92.0,223.0,258.0,-35.0,,-131.0,1940.0,-506.0,1434.0,0.0,0.0,0.0,1434.0,-104.0,1330.0,0.0,0.0,1330.0,1490.0,160.0,788.3,1.69,1.69,1.890143,797.1,1.67,1.67,1.870728,
12/31/2017,15680.0,15680.0,,-11795.0,11795.0,3885.0,0.0,-2087.0,1720.0,630.0,-263.0,1798.0,-93.0,247.0,272.0,-25.0,,-154.0,1705.0,-1219.0,486.0,0.0,0.0,0.0,486.0,-89.0,397.0,0.0,0.0,397.0,1274.0,877.0,789.0,0.5,0.5,1.614702,798.0,0.5,0.5,1.598997,
03/31/2018,15242.0,15242.0,,-11280.0,11280.0,3962.0,0.0,-2034.0,1711.0,554.0,-231.0,1928.0,-38.0,229.0,256.0,-27.0,,-191.0,1890.0,-522.0,1368.0,0.0,0.0,0.0,1368.0,-71.0,1297.0,0.0,0.0,1297.0,1421.0,124.0,789.9,1.64,1.64,1.798962,800.4,1.62,1.62,1.774923,
06/30/2018,16705.0,16705.0,,-12422.0,12422.0,4283.0,0.0,-1407.0,1759.0,589.0,-941.0,2876.0,-42.0,234.0,258.0,-24.0,,-192.0,2834.0,-695.0,2139.0,0.0,0.0,0.0,2139.0,-91.0,2048.0,0.0,0.0,2048.0,1580.0,-468.0,790.5,2.59,2.59,1.998735,799.6,2.56,2.56,1.974707,
09/30/2018,16510.0,16510.0,,-12536.0,12536.0,3974.0,0.0,-2136.0,1681.0,586.0,-131.0,1838.0,-70.0,258.0,323.0,-65.0,,-188.0,1768.0,-419.0,1349.0,0.0,0.0,0.0,1349.0,-111.0,1238.0,0.0,0.0,1238.0,1800.17,562.17,791.3,1.56,1.56,2.274953,801.8,1.54,1.54,2.241135,
12/31/2018,18044.0,18044.0,,-13747.0,13747.0,4297.0,0.0,-2386.0,1915.0,733.0,-262.0,1911.0,-123.0,317.0,388.0,-71.0,,-194.0,1788.0,-990.0,798.0,0.0,0.0,0.0,798.0,-112.0,686.0,0.0,0.0,686.0,1519.0,833.0,823.0,0.83,0.83,1.845687,831.0,0.83,0.83,1.832407,
03/31/2019,18365.0,18365.0,,-13707.0,13707.0,4658.0,0.0,-2613.0,1997.0,728.0,-112.0,2045.0,-223.0,431.0,450.0,-19.0,,-208.0,1822.0,-397.0,1425.0,0.0,0.0,0.0,1425.0,-79.0,1346.0,0.0,0.0,1346.0,1504.379581,158.379581,853.2,1.58,1.58,1.76322,860.7,1.56,1.56,1.744013,
06/30/2019,11329.0,11329.0,,-8554.0,8554.0,2775.0,0.0,-1389.0,902.0,605.0,-118.0,1386.0,-152.0,352.0,420.0,-68.0,,-200.0,1234.0,-6.0,1228.0,-717.0,-717.0,0.0,1945.0,-45.0,1900.0,0.0,0.0,1900.0,1140.146067,-42.853933,854.4,2.22,1.38,1.334441,863.7,2.2,1.37,1.320383,
09/30/2019,19496.0,19496.0,,-14211.0,14211.0,5285.0,0.0,-2799.0,2104.0,732.0,-37.0,2486.0,-98.0,401.0,435.0,-34.0,,-303.0,2388.0,-1131.0,1257.0,0.0,0.0,0.0,1257.0,-109.0,1148.0,0.0,0.0,1148.0,1908.0,760.0,855.0,1.34,1.34,2.231579,864.0,1.33,1.33,2.20963,
12/31/2019,19551.0,19551.0,,-14734.0,14734.0,4817.0,0.0,-2966.0,2314.0,812.0,-160.0,1851.0,-258.0,419.0,450.0,-31.0,,-161.0,1593.0,-326.0,1267.0,0.0,0.0,0.0,1267.0,-124.0,1143.0,0.0,0.0,1143.0,1676.0,533.0,856.0,1.33,1.33,1.957944,867.0,1.32,1.32,1.934764,
03/31/2020,18451.0,18451.0,,-14095.0,14095.0,4356.0,0.0,-2117.0,1438.0,697.0,-18.0,2239.0,17.0,259.0,,,,-276.0,2256.0,-440.0,1816.0,0.0,0.0,0.0,1816.0,-56.0,1760.0,0.0,0.0,1760.0,1760.0,0.0,1506.7,1.17,1.17,1.17,1517.6,1.16,1.16,1.16,
06/30/2020,14061.0,14061.0,,-12214.0,12214.0,1847.0,0.0,-5607.0,1811.0,695.0,3101.0,-3760.0,-98.0,335.0,346.0,-11.0,,-237.0,-3858.0,38.0,-3820.0,-9.0,-9.0,0.0,-3811.0,-24.0,-3835.0,0.0,0.0,-3835.0,-2734.589156,1109.410844,1501.3,-2.55,-2.56,-1.821481,1501.3,-2.55,-2.56,-1.821481,
09/30/2020,14972.923,,,,,3247.77672793,,,,,,1015.8,,,,,,,710.667,,429.143,,,,,,429.143,,,429.143,668.25,,,0.28,0.28,0.482,,0.28,0.28,0.482,
12/31/2020,16102.077,,,,,4024.55312538,,,,,,1552.2,,,,,,,1166.667,,854.857,,,,,,854.857,,,854.857,1029.875,,,0.56,0.56,0.733,,0.56,0.56,0.733,
