Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
06/30/2005,32980.997905,-13609.0,2100.0,,13695.0,35166.997905,0.854937,11.377215,1.066281,0.389428,5.222304,,7.924064,1.348893,33396.511482,35582.511482,47.91865,,
09/30/2005,37724.139198,-6950.0,2100.0,,13207.0,46081.139198,1.067929,11.642523,1.221529,0.286603,6.503124,,10.203972,1.728669,38304.285073,46661.285073,60.868802,,
12/31/2005,37119.316136,-4018.0,2100.0,1291.0,13714.0,50206.316136,1.122581,11.036036,1.352566,0.273153,6.26092,,10.65047,1.859424,37681.0,50768.0,66.275722,,
03/31/2006,36672.099606,-5144.0,2100.0,,13704.0,47332.099606,1.028981,10.379828,1.290684,0.289529,5.431107,,10.57937,1.788344,37187.080195,47847.080195,62.430395,,
06/30/2006,38877.785601,-4126.0,2100.0,1339.0,15402.0,53592.785601,1.155141,10.735849,1.378494,0.287389,6.358897,,18.61507,2.095023,39426.949709,54141.949709,70.592666,,
09/30/2006,43075.82312,-5924.0,2100.0,1450.0,14829.0,55530.82312,1.183143,11.591002,1.289141,0.267041,6.129907,,17.690609,1.881763,43853.488137,56308.488137,73.06853,,
12/31/2006,44374.622989,-7107.0,2100.0,1400.0,15486.0,56253.622989,1.164575,6.705682,1.267698,0.275289,8.523276,,8.939079,1.774674,45620.631,57499.631,74.806862,,
03/31/2007,46801.399557,-6545.0,2100.0,1600.0,17771.0,61727.399557,1.2424,7.111486,1.318922,0.287895,9.558284,,9.405363,1.930852,48569.146898,63495.146898,83.28993,,
06/30/2007,47895.008477,-6504.0,2100.0,1500.0,18032.0,63023.008477,1.222561,6.918455,1.315858,0.286118,9.388203,,8.906587,2.003593,49234.110869,64362.110869,84.846495,,
09/30/2007,51620.201214,-8627.0,2100.0,1600.0,18575.0,65268.201214,1.287341,7.309224,1.264393,0.284595,8.536254,,9.24217,1.999271,53182.58798,66830.58798,88.166097,,
12/31/2007,44934.748373,-9961.0,2100.0,1800.0,18724.0,57597.748373,1.221378,10.052202,1.281809,0.325082,5.816779,,13.342077,1.741218,46442.931271,59105.931271,78.985048,,
03/31/2008,42750.523332,-10874.0,2100.0,,20709.0,54685.523332,1.192185,9.750809,1.279178,0.378693,4.867425,4.867425,13.85145,1.769815,44153.836277,56088.836277,77.083258,,
06/30/2008,37453.468028,-13815.0,2100.0,,21547.0,47285.468028,1.057793,9.290493,1.262512,0.455679,4.229848,4.229848,12.673671,1.553348,38339.226304,48171.226304,66.62278,,
09/30/2008,39609.486056,-20209.0,2100.0,,20808.0,42308.486056,0.912312,11.067194,1.06814,0.491816,4.238478,4.238478,12.659631,1.644133,40708.306912,43407.306912,59.815854,,
12/31/2008,27665.90938,-24207.0,2100.0,251.0,21276.0,27085.90938,0.531242,9.447154,0.979036,0.785501,1.529932,1.529932,8.440607,1.252007,27664.896,27084.896,34.12918,,
03/31/2009,18627.824368,-19424.0,2100.0,319.0,24853.0,26475.824368,0.534045,25.030587,1.421305,0.938705,2.009398,2.009398,13.126338,1.260153,18423.251265,26271.251265,32.36312,,
06/30/2009,24565.773993,-13213.0,2100.0,319.0,25685.0,39456.773993,0.861652,160.474418,1.606169,0.650966,3.567843,3.567843,,1.56618,24883.535508,39774.535508,48.201119,,
09/30/2009,31169.932002,-15562.0,2100.0,325.0,23821.0,41853.932002,0.980668,,1.342766,0.569146,3.118773,3.118773,,1.301105,31284.574134,41968.574134,51.11911,,
12/31/2009,28945.775184,-10112.0,2100.0,377.0,22620.0,43930.775184,1.069969,,1.517692,0.514901,11.551611,11.551611,,1.416162,29269.8,44254.8,53.650417,,
03/31/2010,35512.49301,-9202.0,2100.0,368.0,28983.0,57761.49301,1.314434,103.780046,1.626512,0.50177,7.541649,7.541649,,1.713432,35912.450999,58161.450999,70.493026,,
06/30/2010,30978.193401,-10702.0,2100.0,349.0,30014.0,52739.193401,1.058659,37.008977,1.702462,0.569102,5.887385,5.887385,25.209939,1.414868,31358.655684,53119.655684,64.284961,,
09/30/2010,34870.674005,-14557.0,2100.0,354.0,35057.0,57824.674005,1.113791,12.004663,1.658261,0.606264,9.210684,9.210684,19.096656,1.304856,33955.201306,56909.201306,63.76013,,
12/31/2010,43810.632587,-12957.0,2100.0,488.0,36380.0,69821.632587,1.33589,11.172249,1.593714,0.521042,8.727704,8.727704,25.025675,1.500734,45102.156,71113.156,70.824664,,
03/31/2011,47238.570762,-10692.0,2100.0,533.0,36664.0,75843.570762,1.377121,10.985732,1.605543,0.483416,8.7904,8.7904,26.780922,1.589479,47839.787765,76444.787765,71.815952,,
06/30/2011,46387.747908,-9628.0,2100.0,524.0,36860.0,76243.747908,1.312692,10.548404,1.643618,0.483449,7.020603,7.020603,32.102631,1.488874,46983.712952,76839.712952,72.105532,,
09/30/2011,29622.269017,-10001.0,2100.0,527.0,33693.0,55941.269017,0.845073,2.966754,1.888487,0.602292,4.72437,4.72437,10.143476,0.960398,29864.281579,56183.281579,52.89652,,
12/31/2011,32987.100133,-10461.0,2100.0,475.0,32217.0,57318.100133,0.816009,3.193433,1.737591,0.562074,5.57949,5.57949,8.923883,1.034268,33247.234,57578.234,54.178099,,
03/31/2012,39623.271147,-18667.0,2100.0,458.0,31329.0,54843.271147,0.780687,3.735054,1.384118,0.571246,4.376258,4.376258,10.152401,0.969545,39749.84574,54969.84574,51.696796,,
06/30/2012,32768.455654,-16035.0,2100.0,418.0,26368.0,45619.455654,0.638016,3.020388,1.392176,0.577999,2.926763,2.926763,6.915182,0.756466,33008.871215,45859.871215,42.948628,,
09/30/2012,36618.809658,-16950.0,2100.0,501.0,27109.0,49378.809658,0.730975,6.181135,1.348455,0.549001,2.987766,2.987766,22.578331,0.797088,36701.342978,49461.342978,46.467752,,
12/31/2012,35960.161084,-15738.0,2100.0,505.0,26550.0,49377.161084,0.724536,5.76373,1.373107,0.537698,2.877457,2.877457,37.293928,0.791897,36151.65,49568.65,45.230156,,
03/31/2013,41602.20197,-9983.0,2100.0,518.0,26210.0,60447.20197,0.864557,6.526984,1.452981,0.433602,4.27642,4.27642,24.632112,0.969482,41969.723098,60814.723098,55.242331,,
06/30/2013,50180.486882,-9184.0,2100.0,535.0,26066.0,69697.486882,1.036548,7.775594,1.388936,0.373988,5.633486,5.633486,105.442492,1.203694,50641.691352,70158.691352,63.557713,,
09/30/2013,52623.689746,-11376.0,2100.0,451.0,25741.0,69539.689746,1.036761,8.036194,1.321452,0.370163,5.865358,5.865358,26.880437,1.182105,52457.086544,69373.086544,62.04218,,
12/31/2013,60499.864987,-7585.0,2100.0,1430.0,26217.0,82661.864987,1.212069,9.624505,1.366315,0.31716,5.132365,5.132365,24.543309,1.390373,61366.352,83528.352,73.671698,,
03/31/2014,59389.452091,-8573.0,2100.0,681.0,24282.0,77879.452091,1.152046,9.613343,1.311335,0.31179,4.911361,4.911361,20.991766,1.223404,60216.606806,78706.606806,69.238475,,
06/30/2014,62592.303706,-7393.0,2100.0,691.0,24272.0,82262.303706,1.17273,9.697171,1.314256,0.295056,5.235302,5.235302,17.984763,1.218863,63464.083109,83134.083109,73.020057,,
09/30/2014,60117.362181,-8783.0,2100.0,596.0,23878.0,77908.362181,1.072306,8.25741,1.295938,0.306488,4.563517,4.563517,13.677732,1.133955,61297.030389,79088.030389,69.617779,,
12/31/2014,61225.979786,-10808.0,2100.0,606.0,23775.0,76898.979786,1.04887,8.028628,1.255986,0.309172,4.695834,4.695834,12.188775,1.099295,62057.457,77730.457,67.936288,,
03/31/2015,56330.285587,-8127.0,2100.0,639.0,25203.0,76145.285587,1.01607,7.454636,1.351765,0.330986,4.593153,4.593153,10.6661,1.062443,57412.724515,77227.724515,68.3317,,
06/30/2015,62527.094869,-8074.0,2100.0,612.0,24227.0,81392.094869,1.117394,8.348712,1.301709,0.297658,4.980242,4.980242,11.816506,1.209806,63178.65565,82043.65565,72.882698,,
09/30/2015,52561.13981,-10216.0,2100.0,564.0,24201.0,69210.13981,0.960905,7.27865,1.316755,0.349674,4.628512,4.628512,11.540794,1.0118,53276.721969,69925.721969,62.084995,,
12/31/2015,52935.95519,-12752.0,2100.0,547.0,25456.0,68286.95519,0.756366,25.64243,1.289992,0.37278,8.248213,8.248213,12.709279,1.037023,53952.101369,69303.101369,62.190511,,
03/31/2016,48269.255596,-13290.0,2100.0,190.0,25310.0,62579.255596,0.695279,24.92139,1.296462,0.404447,8.280965,8.280965,11.554515,0.849396,48711.884,63021.884,56.96654,,
06/30/2016,43764.976053,-17067.0,2100.0,194.0,23970.0,52961.976053,0.594517,40.098096,1.210145,0.452589,6.88086,6.88086,12.006796,0.687113,44176.585686,53373.585686,48.200084,,
09/30/2016,48827.944914,-15883.0,2100.0,180.0,24006.0,59230.944914,0.681709,569.980757,1.213054,0.405295,7.465458,7.465458,15.648863,0.777452,49286.199,59689.199,53.895999,,
12/31/2016,59037.519179,-12651.0,2100.0,171.0,21126.0,69783.519179,1.119366,14.054588,1.18202,0.302736,4.707151,4.707151,82.098258,1.066521,59753.232,70499.232,63.699049,,
03/31/2017,57115.381241,-17411.0,2100.0,179.0,23999.0,65982.381241,1.120758,16.612905,1.155247,0.363718,4.410882,4.410882,,1.00233,58033.334,66900.334,61.020154,,
06/30/2017,58426.821326,-17319.0,2100.0,214.0,24147.0,67568.821326,1.145972,21.501673,1.156469,0.357369,4.820147,4.820147,209.191397,1.003175,59450.574,68592.574,63.53642,,
09/30/2017,54770.189909,-13023.0,2100.0,230.0,21266.0,65343.189909,1.101909,20.125136,1.193043,0.325451,4.115847,4.115847,,1.196455,55664.425,66237.425,61.978582,,
12/31/2017,52763.829302,-12701.0,2100.0,194.0,20428.0,62784.829302,1.061308,12.630896,1.189922,0.325365,5.111522,5.111522,15.411102,1.109743,53679.552,63700.552,60.162445,,
03/31/2018,46996.737528,-13927.0,2600.0,198.0,20486.0,56353.737528,0.955164,10.339563,1.199099,0.363525,4.908435,4.908435,12.652388,1.049222,47927.516,57284.516,55.02665,,
06/30/2018,43606.714356,-16312.0,2100.0,199.0,19246.0,48839.714356,0.753107,8.706616,1.120004,0.394065,3.568068,3.568068,11.014821,0.947737,44637.68,49870.68,48.832194,,
09/30/2018,46096.010904,-12490.0,2100.0,184.0,17917.0,53807.010904,0.828195,9.708827,1.167281,0.332986,4.309042,4.309042,9.896452,1.086462,46752.704,54463.704,54.535382,,
12/31/2018,39360.672035,-15821.0,3405.0,217.0,17304.0,44465.672035,0.654475,10.162076,1.129698,0.389154,3.788181,3.788181,8.679616,0.901282,40550.856,45655.856,46.385399,,
03/31/2019,40449.224582,-14506.0,3405.0,229.0,19008.0,48585.224582,0.699692,9.876835,1.201141,0.39123,3.88247,3.88247,9.252566,0.881701,41007.681,49143.681,51.132575,,
06/30/2019,46487.235607,-18435.0,3405.0,235.0,19339.0,51031.235607,0.77614,8.062392,1.097747,0.378964,5.491363,5.491363,8.364405,0.844804,47330.543,51874.543,54.525107,,
09/30/2019,43368.419898,-19452.0,3405.0,251.0,19386.0,46958.419898,0.689156,7.312462,1.082779,0.412833,4.740402,4.740402,6.368971,0.722849,44160.624,47750.624,51.063864,,
12/31/2019,46654.782855,-16598.0,3405.0,238.0,19498.0,53197.782855,0.764116,7.76386,1.140243,0.366519,3.858827,3.858827,9.018102,0.847922,47182.929,53725.929,58.118178,,
03/31/2020,27744.380539,-24094.0,4405.0,242.0,18940.0,27237.380539,0.380262,4.498043,0.981726,0.695368,2.008508,2.008508,3.054888,0.413841,28124.4,27617.4,30.011365,,
06/30/2020,33146.309425,-24289.0,4405.0,247.0,18935.0,32444.309425,0.475514,7.859974,0.978821,0.583615,2.337823,2.337823,4.432283,0.455116,33346.412,32644.412,35.746549,,
09/12/2020,34699.93603695,-24289.0,4405.0,247.0,18935.0,33997.93603695,0.498284274321413,8.22800628759935,0.979769415158216,0.556945573973104,2.44977201592088,2.44977201592088,4.6445267810041,0.47690966273356,34907.812582016,34205.812582016,35.7465491861722,,
09/30/2020,,,,,,,0.528471490674485,6.41120241489183,,,,,7.1223477934046,0.481567623000036,,,,,
12/31/2020,,,,,,,0.521554062781556,6.49838517763046,,,,,7.28527148754132,0.47445989282347,,,,,
