Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
01/02/2016,2456.0,2880.0,607.0,1426.0,106.0,551.0,769.0,-2457.0,-2358.0,134.0,-233.0,0.0,-1798.0,-1406.0,0.0,0.0,0.0,-1406.0,-1406.0,0.0,0.0,0.0,0.0,-400.0,0.0,-400.0,0.0,8.0,-562.0,0.0,1725.0,-2300.0,52.0,-2352.0,13.0,-64.0,32.0,,,
04/02/2016,3529.0,2143.0,605.0,-84.0,99.0,246.0,-429.0,865.0,1816.0,84.0,-1035.0,0.0,-1240.0,-1150.0,0.0,0.0,0.0,-1150.0,-1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-1642.0,-1168.0,2124.0,-1931.0,108.0,-2039.0,-667.0,67.0,714.0,,,
07/02/2016,3630.0,2597.0,626.0,238.0,100.0,88.0,50.0,169.0,-279.0,-4.0,452.0,0.0,-1188.0,-1135.0,0.0,0.0,0.0,-1135.0,-1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-2116.0,0.0,-691.0,-1461.0,56.0,-1517.0,36.0,-114.0,212.0,,,
10/01/2016,3521.0,1771.0,689.0,403.0,88.0,329.0,-14.0,658.0,428.0,-28.0,258.0,0.0,-1532.0,-1082.0,0.0,0.0,0.0,-1082.0,-1082.0,0.0,0.0,0.0,0.0,-450.0,0.0,-450.0,0.0,0.0,-2900.0,-1145.0,-218.0,-1548.0,43.0,-1591.0,11.0,-12.0,-923.0,,,
12/31/2016,1445.0,2479.0,687.0,1053.0,97.0,-76.0,1032.0,-2774.0,-1160.0,102.0,-1716.0,0.0,-1035.0,-1040.0,0.0,0.0,0.0,-1040.0,-1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-987.0,0.0,580.0,-1400.0,65.0,-1465.0,-167.0,-112.0,-689.0,,,
04/01/2017,3228.0,2388.0,676.0,-473.0,92.0,202.0,-767.0,637.0,876.0,-12.0,-227.0,0.0,-1355.0,-883.0,0.0,0.0,0.0,-883.0,-883.0,0.0,0.0,0.0,0.0,-557.0,0.0,-557.0,0.0,85.0,-2062.0,-1237.0,1154.0,-1914.0,121.0,-2035.0,-65.0,43.0,-146.0,,,
07/01/2017,4100.0,2366.0,711.0,217.0,89.0,168.0,-40.0,806.0,-502.0,3.0,1305.0,0.0,-900.0,-805.0,0.0,0.0,0.0,-805.0,-805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.0,-2743.0,0.0,471.0,-2374.0,70.0,-2444.0,-840.0,46.0,503.0,,,
09/30/2017,3570.0,1747.0,708.0,-158.0,86.0,40.0,-284.0,1273.0,893.0,-98.0,478.0,0.0,-821.0,-895.0,0.0,0.0,0.0,-895.0,-895.0,0.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,-66.0,-3167.0,-1208.0,1498.0,-3404.0,20.0,-3424.0,-53.0,54.0,-364.0,,,
12/30/2017,2237.0,4423.0,742.0,-1311.0,94.0,-1726.0,321.0,-1617.0,-1378.0,65.0,-304.0,0.0,-1043.0,-981.0,0.0,0.0,0.0,-981.0,-981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.0,-584.0,0.0,835.0,-1263.0,50.0,-1313.0,-156.0,21.0,631.0,,,
03/31/2018,4526.0,2937.0,731.0,-133.0,100.0,103.0,-336.0,991.0,374.0,-1.0,618.0,0.0,-2762.0,-1063.0,0.0,0.0,0.0,-1063.0,-1063.0,0.0,0.0,0.0,0.0,-1581.0,0.0,-1581.0,0.0,-118.0,-2298.0,-1266.0,235.0,-1254.0,41.0,-1295.0,-13.0,34.0,-500.0,,,
06/30/2018,3679.0,2916.0,744.0,400.0,113.0,212.0,75.0,-381.0,-174.0,-11.0,-196.0,0.0,-1338.0,-1220.0,0.0,0.0,0.0,-1220.0,-1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.0,-2099.0,0.0,-917.0,-931.0,38.0,-969.0,-251.0,-106.0,136.0,,,
09/29/2018,3853.0,2322.0,794.0,-360.0,86.0,-162.0,-284.0,1097.0,458.0,-70.0,709.0,0.0,-193.0,-1201.0,0.0,0.0,0.0,-1201.0,-1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,-3862.0,-1249.0,-2736.0,81.0,81.0,0.0,42.0,26.0,-176.0,,,
12/29/2018,2099.0,2788.0,732.0,784.0,92.0,46.0,646.0,-2205.0,-1078.0,32.0,-1159.0,0.0,-1336.0,-1195.0,0.0,0.0,0.0,-1195.0,-1195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.0,-411.0,0.0,-302.0,37.0,37.0,0.0,-146.0,-44.0,308.0,,,
03/30/2019,3880.0,5452.0,828.0,-3408.0,364.0,1144.0,-4916.0,1043.0,692.0,-51.0,402.0,,-11347.0,-1195.0,0.0,0.0,0.0,-1195.0,-1195.0,0.0,0.0,0.0,0.0,-9901.0,0.0,-9901.0,0.0,-251.0,13107.0,-1310.0,14425.0,46.0,46.0,0.0,-54.0,119.0,5759.0,,,
06/29/2019,-1393.0,1760.0,1306.0,-4671.0,135.0,526.0,-5332.0,-143.0,-1042.0,-77.0,976.0,-179.0,-1102.0,-1177.0,0.0,,,-1177.0,-1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,-342.0,0.0,1159.0,195.0,195.0,0.0,-1517.0,-28.0,-2865.0,,,
09/28/2019,2020.0,1054.0,1296.0,-1609.0,120.0,-1599.0,-130.0,977.0,1483.0,-127.0,-379.0,-447.0,9667.0,-1309.0,0.0,0.0,0.0,-1309.0,-1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-13444.0,-1585.0,-11605.0,40.0,40.0,0.0,153.0,-145.0,-1902.0,,,
12/28/2019,1611.0,2107.0,1298.0,665.0,115.0,534.0,16.0,-2440.0,-1424.0,81.0,-1097.0,,-1350.0,-1338.0,0.0,0.0,0.0,-1338.0,-1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,1117.0,0.0,1177.0,126.0,126.0,0.0,-186.0,41.0,1419.0,,,
03/28/2020,3180.0,460.0,1333.0,-974.0,131.0,-237.0,-868.0,2338.0,2252.0,-11.0,97.0,,-1058.0,-1247.0,0.0,0.0,0.0,-1247.0,-1247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,5499.0,-1587.0,6984.0,81.0,81.0,0.0,21.0,-117.0,7504.0,,,
06/27/2020,1160.0,-4721.0,1379.0,4202.0,142.0,-845.0,4905.0,302.0,1272.0,16.0,-986.0,0.0,-714.0,-708.0,0.0,0.0,0.0,-708.0,-708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,8303.0,0.0,8945.0,31.0,31.0,0.0,-673.0,27.0,8776.0,,,
