Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/31/2011,1012.087,1012.087,,-579.04,579.04,433.047,0.0,-304.17,304.17,,0.0,128.877,-11.971,11.971,12.749,-0.778,,0.0,116.906,-46.13,70.776,0.0,0.0,0.0,70.776,0.0,70.776,0.0,0.0,70.776,70.776,0.0,143.317,0.49,0.49,0.49,143.362,0.49,0.49,0.49,
08/31/2011,1017.18,1017.18,,-578.14,578.14,439.04,0.0,-310.466,310.466,,0.0,128.574,-16.969,16.969,17.334,-0.365,,0.0,111.605,-42.967,68.638,0.0,0.0,0.0,68.638,0.0,68.638,0.0,0.0,68.638,68.638,0.0,131.309,0.52,0.52,0.52,131.338,0.52,0.52,0.52,
11/30/2011,1019.126,1019.126,,-589.329,589.329,429.797,0.0,-297.112,297.112,,0.0,132.685,-17.325,17.325,17.728,-0.403,,0.0,115.36,-41.01,74.35,0.0,0.0,0.0,74.35,0.0,74.35,0.0,0.0,74.35,74.35,0.0,129.727,0.57,0.57,0.57,129.74,0.57,0.57,0.57,
02/29/2012,1012.112,1012.112,,-586.209,586.209,425.903,0.0,-288.367,288.367,,0.0,137.536,-16.846,16.846,17.219,-0.373,,0.0,120.69,-44.655,76.035,0.0,0.0,0.0,76.035,0.0,76.035,0.0,0.0,76.035,76.035,0.0,129.735,0.58,0.58,0.58,129.945,0.58,0.58,0.58,
05/31/2012,1053.582,1053.582,,-609.714,609.714,443.868,0.0,-303.036,303.036,,0.0,140.832,-17.543,17.543,18.344,-0.801,,0.0,123.289,-44.675,78.614,0.0,0.0,0.0,78.614,0.0,78.614,0.0,0.0,78.614,78.614,0.0,128.788,0.6,0.6,0.6,129.04,0.6,0.6,0.6,
08/31/2012,1051.325,1051.325,,-605.45,605.45,445.875,0.0,-306.581,306.581,,0.0,139.294,-16.521,16.521,16.598,-0.077,,0.0,122.773,-46.04,76.733,0.0,0.0,0.0,76.733,0.0,76.733,0.0,0.0,76.733,76.733,0.0,126.11,0.61,0.61,0.61,126.458,0.6,0.6,0.6,
11/30/2012,1060.386,1060.386,,-628.35,628.35,432.036,0.0,-293.013,293.013,,0.0,139.023,-16.145,16.145,16.294,-0.149,,0.0,122.878,-44.851,78.027,0.0,0.0,0.0,78.027,0.0,78.027,0.0,-0.87,77.157,72.672,-4.485,124.185,0.63,0.63,0.585191,124.609,0.63,0.63,0.585191,
02/28/2013,1075.674,1075.674,,-633.733,633.733,441.941,0.0,-308.918,308.918,,0.0,133.023,-16.17,16.17,16.302,-0.132,,0.0,116.853,-42.148,74.705,0.0,0.0,0.0,74.705,0.0,74.705,0.0,-0.517,74.188,74.188,0.0,123.12,0.6,0.6,0.6,123.757,0.6,0.6,0.6,
05/31/2013,1129.086,1129.086,,-661.871,661.871,467.215,0.0,-313.344,313.344,,0.0,153.871,-16.467,16.467,16.518,-0.051,,0.0,137.404,-51.427,85.977,0.0,0.0,0.0,85.977,0.0,85.977,0.0,0.0,85.977,85.977,0.0,122.392,0.69,0.69,0.69,123.103,0.69,0.69,0.69,
08/31/2013,1100.246,1100.246,,-644.151,644.151,456.095,0.0,-316.483,316.483,,0.0,139.612,-16.455,16.455,16.523,-0.068,,0.0,123.157,-45.759,77.398,-0.356,-0.356,0.0,77.754,0.0,77.754,0.0,0.0,77.754,77.398,0.0,122.13,0.63,0.633735,0.633735,122.892,0.63,0.627103,0.627103,
11/30/2013,1123.931,1123.931,,-656.852,656.852,467.079,0.0,-314.868,314.868,,0.0,152.211,-16.401,16.401,16.485,-0.084,,0.0,135.81,-51.354,84.456,-0.406,-0.406,0.0,84.862,0.0,84.862,0.0,0.0,84.862,84.456,0.0,119.907,0.71,0.7,0.7,121.05,0.7,0.69,0.69,
02/28/2014,1110.973,1110.973,,-641.339,641.339,469.634,0.0,-320.031,317.873,,2.158,149.603,-16.374,16.374,16.418,-0.044,,0.0,133.229,-48.903,84.326,-0.276,-0.276,0.0,84.602,0.0,84.602,0.0,0.0,84.602,85.7287,1.4027,119.913,0.7,0.7,0.714924,121.28,0.69,0.69,0.701566,
05/31/2014,1134.415,1134.415,,-653.569,653.569,480.846,0.0,-358.078,315.612,,42.466,122.768,91.312,16.363,16.396,-0.033,,-107.675,214.08,-85.975,128.105,0.881,0.881,0.0,127.224,0.0,127.224,0.0,0.0,127.224,85.71915,-42.38585,119.541,1.04,1.05,0.717069,120.886,1.03,1.04,0.689373,
08/31/2014,1102.077,1102.077,,-624.131,624.131,477.946,0.0,-314.458,314.458,,0.0,163.488,5.209,16.53,16.583,-0.053,,-21.739,168.697,-62.792,105.905,-4.203,-4.203,0.0,110.108,0.0,110.108,0.0,-0.591,109.517,105.314,0.0,116.659,0.94,0.9,0.9,118.03,0.93,0.89,0.89,
11/30/2014,1123.379,1123.379,,-641.955,641.955,481.424,0.0,-299.841,299.841,,0.0,181.583,-15.91,15.91,15.929,-0.019,,0.0,165.673,-61.972,103.701,-16.711,-16.711,0.0,120.412,0.0,120.412,0.0,-1.342,119.07,102.359,0.0,117.115,1.02,0.88,0.88,118.655,1.0,0.86,0.86,
02/28/2015,1108.847,1108.847,,-633.54,633.54,475.307,0.0,-301.69,301.69,,0.0,173.617,-16.158,16.158,16.254,-0.096,,0.0,157.459,-57.128,100.331,5.448,5.448,0.0,94.883,0.0,94.883,0.0,-0.733,94.15,99.598,0.0,116.178,0.81,0.86,0.86,117.867,0.8,0.85,0.85,
05/31/2015,1142.583,1142.583,,-655.923,655.923,486.66,0.0,-308.941,308.941,,0.0,177.719,-16.224,16.224,16.395,-0.171,,0.0,161.495,-60.911,100.584,-4.631,-4.631,0.0,105.215,0.0,105.215,0.0,0.0,105.215,100.584,0.0,113.666,0.91,0.87,0.87,115.383,0.9,0.86,0.86,
08/31/2015,1198.89,1198.89,,-674.746,674.746,524.144,0.0,-338.637,338.637,,0.0,185.507,-16.293,16.293,16.412,-0.119,,0.0,169.214,-63.016,106.198,6.017,6.017,0.0,100.181,0.0,100.181,0.0,-1.742,98.439,104.456,0.0,110.597,0.89,0.94,0.94,112.229,0.88,0.93,0.93,
11/30/2015,1219.08,1219.08,,-691.68,691.68,527.4,0.0,-327.051,327.051,,0.0,200.349,-16.06,16.06,16.171,-0.111,,0.0,184.289,-68.836,115.453,-229.647,-229.647,0.0,345.1,0.0,345.1,0.0,-1.887,343.213,113.566,0.0,108.301,3.11,1.05,1.05,110.113,3.06,1.03,1.03,
02/29/2016,1216.083,1216.083,,-691.475,691.475,524.608,0.0,-331.656,331.656,,0.0,192.952,-15.828,15.828,16.163,-0.335,,0.0,177.124,-59.845,117.279,-0.062,-0.062,0.0,117.341,0.0,117.341,0.0,-1.871,115.47,115.408,0.0,107.843,1.07,1.07,1.07,109.463,1.05,1.05,1.05,
05/31/2016,1243.548,1243.548,,-697.177,697.177,546.371,0.0,-346.61,346.61,,0.0,199.761,-15.445,15.445,15.776,-0.331,,0.0,184.316,-68.605,115.711,-15.187,-15.187,0.0,130.898,0.0,130.898,0.0,-1.882,129.016,113.829,0.0,106.136,1.21,1.07,1.07,107.797,1.2,1.06,1.06,
08/31/2016,1266.65,1266.65,,-690.223,690.223,576.427,0.0,-372.49,369.703,,2.787,203.937,-14.107,14.107,14.172,-0.065,,0.0,189.83,-53.622,136.208,-1.883,-1.883,0.0,138.091,0.0,138.091,0.0,-2.852,135.239,135.16755,1.81155,104.483,1.29,1.27,1.29368,107.114,1.26,1.24,1.256912,
11/30/2016,1271.077,1271.077,,-705.859,705.859,565.218,0.0,-364.762,361.415,,3.347,200.456,-13.236,13.236,13.267,-0.031,,0.0,187.22,-65.27,121.95,-18.427,-18.427,0.0,140.377,0.0,140.377,0.0,-1.923,138.454,122.17994,2.15294,104.957,1.32,1.15,1.164095,107.647,1.29,1.12,1.14,
02/28/2017,1255.367,1255.367,,-695.443,695.443,559.924,0.0,-367.933,358.589,,9.344,191.991,-13.685,13.685,13.696,-0.011,,0.0,178.306,-61.352,116.954,-1.051,-1.051,0.0,118.005,0.0,118.005,0.0,-2.573,115.432,120.85452,6.47352,105.093,1.1,1.09,1.149977,107.892,1.07,1.06,1.12,
05/31/2017,1530.287,1530.287,,-851.561,851.561,678.726,0.0,-501.418,437.672,,63.746,177.308,-45.259,45.259,45.389,-0.13,,0.0,132.049,-49.875,82.174,-2.063,-2.063,0.0,84.237,0.0,84.237,0.0,-0.951,83.286,122.6579,41.4349,105.325,0.78,0.76,1.164566,109.023,0.76,0.75,1.130057,
08/31/2017,1611.503,1311.784,299.719,-872.15,872.15,739.353,0.0,-490.254,486.283,,3.971,249.099,-30.02,30.02,30.317,-0.297,,0.0,219.079,-57.971,161.108,-56.103,-56.103,0.0,217.211,0.0,217.211,0.0,-3.187,214.024,161.17711,3.25611,105.74,2.02,1.5,1.524278,108.537,1.96,1.45,1.48,
11/30/2017,1606.441,1308.038,298.403,-890.072,890.072,716.369,0.0,-481.158,468.084,,13.074,235.211,-28.838,28.838,29.129,-0.291,,0.0,206.373,-68.636,137.737,0.628,0.628,0.0,137.109,0.0,137.109,0.0,-2.111,134.998,143.31326,7.68726,106.34,1.26,1.27,1.347689,109.818,1.23,1.24,1.31,
02/28/2018,1589.138,1284.516,304.622,-888.675,888.675,700.463,0.0,-500.439,490.618,,9.821,200.024,-25.517,25.517,25.901,-0.384,,0.0,174.507,121.282,295.789,-6.306,-6.306,0.0,302.095,0.0,302.095,0.0,-5.248,296.847,159.7935,-130.7475,106.558,2.79,2.73,1.499592,110.175,2.71,2.66,1.473274,
05/31/2018,1669.55,1342.786,326.764,-917.212,917.212,752.338,0.0,-486.838,471.807,,15.031,265.5,-24.458,24.458,24.828,-0.37,,0.0,241.042,-51.744,189.298,3.127,3.127,0.0,186.171,0.0,186.171,0.0,-2.981,183.19,196.26866,9.95166,106.879,1.71,1.74,1.836363,110.574,1.66,1.68,1.77,
08/31/2018,1697.975,1374.938,323.037,-923.263,923.263,774.712,0.0,-509.484,504.634,,4.85,265.228,-23.808,23.808,24.304,-0.496,,0.0,241.42,-28.873,212.547,0.032,0.032,0.0,212.515,0.0,212.515,0.0,-2.945,209.57,214.02792,4.42592,106.835,1.96,1.96,2.00335,110.648,1.89,1.89,1.93,
11/30/2018,1718.268,1390.778,327.49,-943.11,943.11,775.158,0.0,-499.518,491.671,,7.847,275.64,44.884,24.489,24.88,-0.391,,-69.373,320.524,-77.53,242.994,-0.019,-0.019,0.0,243.013,0.0,243.013,0.0,-3.376,239.637,193.47092,-46.14708,106.475,2.25,2.25,1.817055,109.874,2.18,2.18,1.76,
02/28/2019,1682.33,1358.322,324.008,-927.177,927.177,755.153,0.0,-476.898,476.099,,0.799,278.255,-26.7,26.7,26.77,-0.07,,0.0,251.555,-50.632,200.923,-2.411,-2.411,0.0,203.334,0.0,203.334,0.0,-2.783,200.551,199.22162,1.08162,105.08,1.91,1.89,1.895904,108.162,1.85,1.83,1.84,
05/31/2019,1793.73,1793.73,,-970.165,970.165,823.565,0.0,-509.154,508.24,,0.914,314.411,-25.511,25.511,25.782,-0.271,,0.0,288.9,-62.729,226.171,0.052,0.052,0.0,226.119,0.0,226.119,0.0,-0.591,225.528,226.66339,1.08339,105.018,2.16,2.16,2.158329,108.339,2.06,2.06,2.07,
08/31/2019,1811.139,1454.527,356.612,-961.997,961.997,849.142,0.0,-542.996,542.996,,0.0,306.146,-27.159,27.159,27.321,-0.162,,0.0,278.987,-28.175,250.812,0.0,0.0,0.0,250.812,0.0,250.812,0.0,-2.016,248.796,248.796,0.0,103.543,2.4,2.4,2.4,107.083,2.32,2.32,2.32,
11/30/2019,1843.749,1469.976,373.773,-991.358,991.358,852.391,0.0,-517.927,517.927,,0.0,334.464,-25.894,25.894,26.177,-0.283,,0.0,308.57,-62.127,246.443,0.323,0.323,0.0,246.12,0.0,246.12,0.0,-2.425,243.695,244.018,0.0,103.959,2.35,2.35,2.35,107.335,2.27,2.27,2.27,
02/29/2020,1810.648,1448.021,362.627,-986.253,986.253,824.395,0.0,-509.743,509.743,,0.0,314.652,-25.596,25.596,25.943,-0.347,,0.0,289.056,-54.536,234.52,0.0,0.0,0.0,234.52,0.0,234.52,0.0,-2.193,232.327,232.327,0.0,104.245,2.23,2.23,2.23,107.588,2.16,2.16,2.16,
05/31/2020,1619.584,1619.584,,-911.764,911.764,707.82,0.0,-500.386,500.386,0.0,0.0,207.434,-25.756,25.756,25.952,-0.196,,0.0,181.678,-37.093,144.585,0.0,0.0,0.0,144.585,0.0,144.585,0.0,-1.294,143.291,143.291,0.0,103.758,1.38,1.38,1.38,106.231,1.35,1.35,1.35,
08/31/2020,1695.636,,,,,778.50040032,,,,,,285.0,,,,,,,265.667,,226.286,,,,,,226.286,,,226.286,226.6,,,2.118,2.118,2.116,,2.118,2.118,2.116,
11/30/2020,1754.636,,,,,800.114016,,,,,,301.0,,,,,,,283.167,,223.857,,,,,,223.857,,,223.857,217.4,,,1.954,1.954,2.061,,1.954,1.954,2.061,
