Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2014,660.0,660.0,-443.1,443.1,216.9,0.0,-173.0,138.1,54.3,83.8,20.2,14.7,43.9,-2.1,0.7,,,,1.4,41.8,-7.9,33.9,-0.3,-0.3,0.0,34.2,-0.5,33.7,0.0,0.0,33.7,53.55,20.15,91.4,0.37,0.37,0.585886,92.5,0.36,0.36,0.577838,
03/31/2015,588.7,588.7,-389.7,389.7,199.0,0.0,-141.1,107.4,47.3,60.1,18.3,15.4,57.9,-1.2,0.8,,,,0.4,56.7,-18.1,38.6,-3.4,-3.4,0.0,42.0,0.1,42.1,0.0,0.0,42.1,59.9,21.2,90.6,0.46,0.42,0.661148,91.6,0.46,0.42,0.651441,
06/30/2015,628.2,628.2,-414.3,414.3,213.9,0.0,-49.4,115.3,48.8,66.5,18.9,-84.8,164.5,-0.3,,,,,0.3,164.2,-23.5,140.7,-1.7,-1.7,0.0,142.4,-0.1,142.3,0.0,0.0,142.3,62.2,-78.4,89.3,1.59,1.57,0.696529,90.2,1.58,1.56,0.69082,
09/30/2015,601.9,601.9,-407.0,407.0,194.9,0.0,-91.0,103.3,43.1,60.2,18.0,-30.3,103.9,4.0,,,,,-4.0,107.9,-11.4,96.5,-34.2,-34.2,0.0,130.7,0.0,130.7,0.0,0.0,130.7,58.265,-38.235,89.4,1.46,1.08,0.651734,90.3,1.45,1.07,0.646578,
12/31/2015,666.8,666.8,-465.5,465.5,201.3,0.0,-147.5,115.5,44.0,71.5,23.7,8.3,53.8,-0.3,-0.2,,,,0.5,53.5,-17.1,36.4,-0.1,-0.1,0.0,36.5,0.2,36.7,0.0,0.0,36.7,46.82,10.22,89.5,0.41,0.4,0.523128,90.5,0.41,0.4,0.512928,
03/31/2016,609.1,609.1,-413.8,413.8,195.3,0.0,-144.3,112.3,43.3,69.0,19.2,12.8,51.0,-1.7,1.1,,,,0.6,49.3,-11.7,37.6,0.3,0.3,0.0,37.3,0.1,37.4,0.0,0.0,37.4,54.86,17.16,89.6,0.42,0.42,0.612277,90.5,0.41,0.42,0.609613,
06/30/2016,626.2,626.2,-420.6,420.6,205.6,0.0,-156.1,120.0,46.0,74.0,21.1,15.0,49.5,0.5,-0.8,,,,0.3,50.0,-17.5,32.5,-0.5,-0.5,0.0,33.0,-0.2,32.8,0.0,0.0,32.8,63.71,31.41,89.8,0.36,0.36,0.709465,90.4,0.36,0.36,0.707456,
09/30/2016,581.7,581.7,-397.8,397.8,183.9,0.0,-49.1,98.6,39.4,59.2,18.6,-68.1,134.8,-0.3,0.2,,,,0.1,134.5,-46.1,88.4,-1.8,-1.8,0.0,90.2,-0.1,90.1,0.0,0.0,90.1,53.085,-35.215,89.2,1.01,0.99,0.595123,89.7,1.0,0.98,0.587414,
12/31/2016,588.4,588.4,-415.0,415.0,173.4,0.0,-149.8,113.2,41.3,71.9,21.9,14.7,23.6,1.0,-1.3,,,,0.3,24.6,-0.7,23.9,-2.2,-2.2,0.0,26.1,-0.3,25.8,0.0,0.0,25.8,40.155,16.555,88.3,0.29,0.27,0.454757,88.9,0.29,0.27,0.454757,
03/31/2017,625.8,625.8,-422.7,422.7,203.1,0.0,-146.1,108.8,43.1,65.7,22.4,14.9,57.0,-2.2,0.4,,,,1.8,54.8,-9.1,45.7,0.1,0.1,0.0,45.6,0.4,46.0,0.0,0.0,46.0,57.4,11.3,88.5,0.52,0.52,0.648588,89.2,0.52,0.52,0.646682,
06/30/2017,630.9,630.9,-425.9,425.9,205.0,0.0,-145.9,108.4,43.8,64.6,22.6,14.9,59.1,-0.5,1.1,,,,-0.6,58.6,-10.6,48.0,0.1,0.1,0.0,47.9,-0.1,47.8,0.0,0.0,47.8,57.9,10.0,88.5,0.54,0.54,0.654237,89.0,0.54,0.54,0.65236,
09/30/2017,645.0,645.0,-441.2,441.2,203.8,0.0,-70.7,111.4,41.3,70.1,23.0,-63.7,133.1,-5.5,0.4,,,,5.1,127.6,-40.6,87.0,0.1,0.1,0.0,86.9,0.0,86.9,0.0,0.0,86.9,30.9,-56.1,88.0,0.99,0.99,0.351136,88.7,0.98,0.98,0.347531,
12/31/2017,683.6,683.6,-475.6,475.6,208.0,0.0,-137.9,99.3,41.3,58.0,25.5,13.1,70.1,-1.7,0.0,,,,1.7,68.4,-134.3,-65.9,1.2,1.2,0.0,-67.1,-0.1,-67.2,0.0,0.0,-67.2,59.275,125.275,88.1,-0.76,-0.75,0.672815,88.1,-0.76,-0.75,0.671964,
03/31/2018,689.3,689.3,-465.1,465.1,224.2,0.0,-113.6,108.6,43.5,65.1,24.7,-19.7,110.6,-1.8,0.7,,,,1.1,108.8,-7.6,101.2,-0.1,-0.1,0.0,101.3,-0.1,101.2,0.0,0.0,101.2,68.8,-32.3,88.0,1.15,1.15,0.781818,89.0,1.14,1.14,0.777079,
06/30/2018,696.8,696.8,-470.8,470.8,226.0,0.0,-145.7,106.4,43.4,63.0,25.8,13.5,80.3,-1.5,0.2,,,,1.3,78.8,-8.9,69.9,0.0,0.0,0.0,69.9,-0.2,69.7,0.0,0.0,69.7,72.400007,2.700007,87.5,0.8,0.8,0.827429,88.4,0.79,0.79,0.820543,
09/30/2018,680.6,680.6,-454.1,454.1,226.5,0.0,-88.7,108.8,40.8,68.0,24.2,-44.3,137.8,-0.7,-1.3,,,,2.0,137.1,-25.9,111.2,0.1,0.1,0.0,111.1,-0.2,110.9,0.0,0.0,110.9,72.700011,-38.299989,87.6,1.27,1.27,0.829909,88.7,1.25,1.25,0.818208,
12/31/2018,678.4,678.4,-467.9,467.9,210.5,0.0,-141.9,103.0,40.5,62.5,23.7,15.2,68.6,-2.3,0.8,,,,1.5,66.3,-15.3,51.0,-1.3,-1.3,0.0,52.3,-0.4,51.9,0.0,0.0,51.9,73.694,23.094,87.6,0.59,0.58,0.841256,88.7,0.59,0.58,0.840361,
03/31/2019,695.5,695.5,-476.7,476.7,218.8,0.0,-128.2,92.1,40.2,51.9,23.5,12.6,90.6,0.5,-1.1,0.0,-1.1,,0.6,91.1,-19.7,71.4,0.0,0.0,0.0,71.4,-0.1,71.3,0.0,0.0,71.3,81.0,9.7,87.6,0.81,0.81,0.924658,88.6,0.8,0.8,0.909481,
06/30/2019,719.9,719.9,-487.9,487.9,232.0,0.0,-146.0,108.4,42.7,65.7,25.8,11.8,86.0,0.4,-1.1,,,,0.7,86.4,-19.3,67.1,0.1,0.1,0.0,67.0,-0.2,66.8,0.0,0.0,66.8,82.7,15.8,87.8,0.76,0.76,0.941913,88.7,0.75,0.75,0.928129,
09/30/2019,711.9,711.9,-480.6,480.6,231.3,0.0,-78.8,111.1,41.6,69.5,23.8,-56.1,152.5,0.4,-0.9,0.0,-0.9,,0.5,152.9,-34.1,118.8,0.1,0.1,0.0,118.7,-0.1,118.6,0.0,0.0,118.6,90.279,-28.421,87.8,1.35,1.35,1.028235,88.7,1.34,1.34,1.019583,
12/31/2019,719.1,719.1,-491.1,491.1,228.0,0.0,-145.7,108.0,41.4,66.6,24.8,12.9,82.3,1.7,-1.0,0.0,-1.0,,-0.7,84.0,-16.8,67.2,-1.9,-1.9,0.0,69.1,-0.7,68.4,0.0,0.0,68.4,88.427,21.927,87.7,0.78,0.76,1.00829,88.6,0.77,0.75,0.997483,
03/31/2020,663.3,663.3,-453.9,453.9,209.4,0.0,-100.1,101.8,41.6,60.2,22.7,-24.4,109.3,-0.6,,,-0.8,,1.4,108.7,-24.7,84.0,-1.1,-1.1,0.0,85.1,-0.3,84.8,0.0,0.0,84.8,60.28835,-23.41165,87.4,0.97,0.96,0.689798,88.2,0.96,0.95,0.684562,
06/30/2020,514.7,514.7,-351.1,351.1,163.6,0.0,-143.1,80.3,35.7,44.6,18.9,43.9,20.5,-2.2,-0.6,,,,2.8,18.3,28.1,46.4,-1.6,-1.6,0.0,48.0,0.0,48.0,0.0,0.0,48.0,102.237,55.837,86.3,0.56,0.54,1.18467,86.8,0.55,0.53,1.173283,
09/30/2020,571.333,,,,184.62625895,,,,,,,,74.929,,,,,,,74.163,,-3.5,,,,,,-3.5,,,-3.5,58.667,,,0.245,0.245,0.678,,0.245,0.245,0.678,
12/31/2020,627.667,,,,198.66288217,,,,,,,,82.986,,,,,,,82.588,,53.0,,,,,,53.0,,,53.0,65.7,,,0.633,0.633,0.749,,0.633,0.633,0.749,
