Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2003,11963.1,1188.2,1188.2,,4254.1,4254.1,,,390.4,,390.4,,,886.6,,,6719.3,727.5,1664.9,-937.4,,4516.3,3307.1,,,,,1209.2,5243.8,,4677.4,4677.4,,662.6,,,,,,1141.9,,,1141.9,6481.9,2618.0,,,,,647.2,,,,647.2,3265.2,9747.1,,1804.7,,,-65.0,849.4,-437.6,2151.5,64.5,2216.0,11963.1,
06/30/2003,12096.700195,700.099976,700.099976,0.0,4681.399902,4681.399902,,,414.799988,0.0,414.799988,0.0,0.0,974.099976,,,6770.399902,740.0,1708.599976,-968.599976,0.0,4586.299805,3442.899902,,,,,1143.399902,5326.299805,,5282.700195,5282.700195,,129.5,129.5,0.0,0.0,,,1185.599609,,,1185.599609,6597.799805,2587.100098,2587.100098,0.0,0.0,,623.299988,,,,623.299988,3210.400085,9808.19989,0.0,1782.0,,,-11.3,835.900024,-381.100024,2225.5,63.0,2288.5,12096.69989,
09/30/2003,11272.099609,695.5,695.5,0.0,4474.899902,4474.899902,,,389.100006,0.0,389.100006,0.0,0.0,453.600006,,,6013.100098,713.799988,1701.400024,-987.599976,0.0,4545.200195,3281.199951,,,,,1264.000244,5259.000183,,4889.0,4889.0,,326.899994,326.899994,0.0,0.0,,,1092.100006,,,1092.100006,6308.0,2191.0,2191.0,0.0,0.0,,767.299988,,,,767.299988,2958.299988,9266.299988,0.0,1791.800049,,,-11.3,508.799988,-348.199985,1941.100052,64.699997,2005.800049,11272.100037,
12/31/2003,12445.9,2067.0,1871.9,195.1,4650.3,4650.3,,,303.3,0.0,303.3,0.0,0.0,512.1,,,7532.7,697.9,1704.2,-1006.3,246.8,3968.5,3310.9,3267.9,43.0,,,657.6,4913.2,,5614.7,5614.7,,316.9,,,,,,1256.7,,,1256.7,7188.3,2198.7,,,,,875.3,,,,875.3,3074.0,10262.3,373.7,2117.8,,,-11.3,-39.8,-321.6,2118.8,64.8,2183.6,12445.9,
03/31/2004,11700.5,1395.3,1395.3,,4584.3,4584.3,,,316.8,0.0,316.8,0.0,0.0,450.8,,,6747.2,656.3,1606.7,-950.4,240.3,4056.7,3387.4,3345.4,42.0,,,669.3,4953.3,,5050.4,5050.4,,98.2,,,,,,990.3,,,990.3,6138.9,2190.6,,,,,739.4,,,,739.4,2930.0,9068.9,373.7,2111.3,,,-14.0,384.6,-288.5,2567.1,64.5,2631.6,11700.5,
06/30/2004,12156.200195,1434.300049,1434.300049,0.0,4937.700195,4937.700195,,,0.0,0.0,0.0,0.0,0.0,755.299988,,,7127.299805,643.0,1591.099976,-948.099976,0.0,4385.899902,3467.800049,3428.899902,38.900147,,,918.099853,5028.899902,,5724.399902,5724.399902,,34.799999,,,,,,838.500294,,,838.500294,6597.700195,2189.300049,,,,,750.5,,,,750.5,2939.800049,9537.500244,373.700012,2171.300049,,,-14.0,374.200012,-342.800012,2562.400061,56.299999,2618.70006,12156.200304,
09/30/2004,11202.299805,1438.5,1438.5,0.0,4578.700195,4578.700195,,,315.200012,0.0,315.200012,0.0,0.0,404.799988,,,6737.200195,646.299988,1611.099976,-964.799988,183.800003,3635.0,3036.300049,2998.699951,37.600098,,,598.699951,4465.099991,,5247.299805,5247.299805,,74.5,74.5,0.0,0.0,,,849.40039,,,849.40039,6171.200195,2188.899902,2188.899902,0.0,0.0,,785.0,,,,785.0,2973.899902,9145.100097,373.700012,2173.300049,,,-14.0,-209.199997,-322.000015,2001.800049,55.400002,2057.200051,11202.300148,
12/31/2004,12272.3,1970.4,1550.4,420.0,4907.5,4907.5,,,345.2,0.0,345.2,0.0,0.0,413.6,,,7636.7,722.9,1721.0,-998.1,168.7,3744.0,3179.2,3141.6,37.6,,,564.8,4635.6,,6128.7,6128.7,,325.9,325.9,0.0,0.0,,,1108.6,,,1108.6,7563.2,1936.0,1936.0,0.0,0.0,,999.6,,,,999.6,2935.6,10498.8,373.7,2251.4,,,-14.0,-578.2,-314.6,1718.3,55.2,1773.5,12272.3,
03/31/2005,11691.3,1545.8,1544.6,1.2,4664.0,4664.0,,,395.3,0.0,395.3,0.0,0.0,471.8,,,7076.9,703.3,1708.1,-1004.8,180.5,3730.6,3177.7,3141.1,36.6,,,552.9,4614.4,,5813.5,5813.5,,337.2,337.2,0.0,0.0,,,1004.4,,,1004.4,7155.1,1923.9,1923.9,0.0,0.0,,993.6,,,,993.6,2917.5,10072.6,373.7,2255.1,,,-14.0,-722.0,-325.0,1567.8,50.9,1618.7,11691.3,
06/30/2005,11929.7,1583.3,1582.0,1.3,4920.7,4920.7,,,445.4,0.0,445.4,0.0,0.0,411.4,,,7360.8,682.5,1687.2,-1004.7,175.5,3710.9,3180.8,3145.7,35.1,,,530.1,4568.9,,6198.9,6198.9,,332.6,332.6,0.0,0.0,,,871.6,,,871.6,7403.1,1933.5,1933.5,0.0,0.0,,980.0,,,,980.0,2913.5,10316.6,373.7,2269.0,,,-14.0,-707.6,-353.5,1567.6,45.5,1613.1,11929.7,
09/30/2005,11285.5,1348.7,1346.7,2.0,4469.2,4469.2,,,430.8,0.0,430.8,0.0,0.0,416.0,,,6664.7,673.7,1697.0,-1023.3,169.2,3777.9,3166.0,3166.0,0.0,,,611.9,4620.8,,5656.5,5656.5,,66.7,66.7,0.0,0.0,,,828.0,,,828.0,6551.2,2184.0,2184.0,0.0,0.0,,1057.6,,,,1057.6,3241.6,9792.8,,,,,,,1492.7,1492.7,,1492.7,11285.5,
12/31/2005,11945.200195,2191.499901,2075.899902,115.599998,4015.699951,4015.699951,,,917.599976,0.0,917.599976,0.0,0.0,372.600006,,,7497.399902,650.0,1600.900024,-950.900024,170.600006,3627.199951,3065.899902,3030.899902,35.0,,,561.300049,4447.799957,,4245.399902,4245.399902,,56.799999,56.799999,0.0,0.0,,,2554.300098,,,2554.300098,6856.5,2183.0,2183.0,0.0,0.0,,911.099976,,,,911.099976,3094.099976,9950.599976,898.700012,2267.100098,,,-14.0,-841.099976,-365.400024,1945.30011,49.299999,1994.600109,11945.200085,
03/31/2006,10992.4,1627.0,1207.0,420.0,3581.9,3581.9,,,945.0,0.0,945.0,0.0,0.0,404.0,,,6557.9,625.6,1599.0,-973.4,179.2,3629.7,3034.8,3034.8,0.0,,,594.9,4434.5,,3794.4,3794.4,,49.3,49.3,0.0,0.0,,,2207.5,,,2207.5,6051.2,2183.1,2183.1,0.0,0.0,,967.5,,,,967.5,3150.6,9201.8,,,,,,,1790.6,1790.6,,1790.6,10992.4,
06/30/2006,11314.1,1578.3,1135.6,442.7,3716.7,3716.7,,,1056.4,0.0,1056.4,0.0,0.0,401.8,,,6753.2,611.7,1617.7,-1006.0,129.3,3819.9,3063.6,3063.6,0.0,,,756.3,4560.9,,3933.7,3933.7,,55.6,55.6,0.0,0.0,,,2233.8,,,2233.8,6223.1,2183.7,2183.7,0.0,0.0,,1023.8,,,,1023.8,3207.5,9430.6,,,,,,,1883.5,1883.5,,1883.5,11314.1,
09/30/2006,10931.5,1469.1,1263.5,205.6,3430.6,3430.6,,,1068.7,0.0,1068.7,0.0,0.0,378.5,,,6346.9,608.0,1627.7,-1019.7,136.9,3839.7,3081.9,3081.9,0.0,,,757.8,4584.6,,3560.3,3560.3,,63.7,63.7,0.0,0.0,,,2246.9,,,2246.9,5870.9,2183.8,2183.8,0.0,0.0,,966.8,,,,966.8,3150.6,9021.5,,,,,,,1872.0,1872.0,38.0,1910.0,10931.5,
12/31/2006,11864.1,1957.1,1955.7,1.4,3934.9,3934.9,,,1021.4,0.0,1021.4,0.0,0.0,295.4,,,7208.8,624.0,1641.0,-1017.0,128.1,3903.2,3067.8,3067.8,0.0,,,835.4,4655.3,,4124.1,4124.1,,82.9,82.9,0.0,0.0,,,2456.0,,,2456.0,6663.0,2248.6,2248.6,0.0,0.0,,965.4,,,,965.4,3214.0,9877.0,525.0,2631.8,,,-14.0,-899.2,-303.0,1940.6,46.5,1987.1,11864.1,
03/31/2007,11094.6,1518.4,1466.9,51.5,3459.7,3459.7,,,1118.2,0.0,1118.2,0.0,0.0,317.3,,,6413.6,605.6,1638.2,-1032.6,127.9,3947.5,3077.1,3077.1,0.0,,,870.4,4681.0,,3801.0,3801.0,,464.2,464.2,0.0,0.0,,,2127.9,,,2127.9,6393.1,1846.1,1846.1,0.0,0.0,,984.8,,,,984.8,2830.9,9224.0,,,,,,,1829.0,1829.0,41.6,1870.6,11094.6,
06/30/2007,11566.1,1480.7,1220.5,260.2,3881.2,3881.2,,,1103.5,0.0,1103.5,0.0,0.0,339.6,,,6805.0,618.8,1690.8,-1072.0,0.0,4142.3,3140.6,3140.6,0.0,,,1001.7,4761.1,,4010.4,4010.4,,490.3,490.3,0.0,0.0,,,2220.8,,,2220.8,6721.5,1843.0,1843.0,0.0,0.0,,1005.8,,,,1005.8,2848.8,9570.3,,,,,,,1995.8,1995.8,,1995.8,11566.1,
09/30/2007,11665.7,1533.9,1430.1,103.8,3679.8,3679.8,,,1325.1,0.0,1325.1,0.0,0.0,331.2,,,6870.0,615.6,,,0.0,4180.1,3196.0,3196.0,0.0,,,984.1,4795.7,,3866.6,3866.6,,475.4,475.4,0.0,0.0,,,2431.8,,,2431.8,6773.8,1841.2,1841.2,0.0,0.0,,996.4,,,,996.4,2837.6,9611.4,,,,,,,2054.3,2054.3,,2054.3,11665.7,
12/31/2007,12458.1,2037.4,2014.9,22.5,4132.7,4132.7,,,1210.6,0.0,1210.6,0.0,0.0,305.1,,,7685.8,620.0,1709.0,-1089.0,0.0,4152.3,3301.6,3231.6,70.0,,,850.7,4772.3,,4124.3,4124.3,,305.1,305.1,0.0,0.0,,,2691.2,,,2691.2,7120.6,2044.1,2044.1,0.0,0.0,,961.2,,,,961.2,3005.3,10125.9,525.0,2680.9,,,-14.0,-741.1,-118.6,2332.2,0.0,2332.2,12458.1,
03/31/2008,11783.8,1512.3,1491.2,21.1,3752.7,3752.7,,,1320.0,0.0,1320.0,0.0,0.0,357.5,,,6942.5,616.8,1730.7,-1113.9,0.0,4224.5,3265.4,3265.4,0.0,,,959.1,4841.3,,3978.9,3978.9,,103.3,103.3,0.0,0.0,,,2356.1,,,2356.1,6438.3,2050.3,2050.3,0.0,0.0,,967.8,,,,967.8,3018.1,9456.4,525.0,2695.2,,,-14.0,-803.9,-74.9,2327.4,0.0,2327.4,11783.8,
06/30/2008,12207.0,1856.0,1831.0,25.0,3899.3,3899.3,,,1325.6,0.0,1325.6,0.0,0.0,343.2,,,7424.1,598.6,1722.0,-1123.4,0.0,4184.3,3272.6,3272.6,0.0,,,911.7,4782.9,,4138.4,4138.4,,91.8,91.8,0.0,0.0,,,2550.6,,,2550.6,6780.8,2045.8,2045.8,0.0,0.0,,957.8,,,,957.8,3003.6,9784.4,525.0,2702.8,,,-14.0,-708.8,-82.4,2422.6,0.0,2422.6,12207.0,
09/30/2008,12097.3,1707.6,1689.8,17.8,3821.2,3821.2,,,1411.3,0.0,1411.3,0.0,0.0,301.5,,,7241.6,571.8,1683.1,-1111.3,0.0,4283.9,3325.0,3325.0,0.0,,,958.9,4855.7,,3979.3,3979.3,,81.9,81.9,0.0,0.0,,,2623.6,,,2623.6,6684.8,2043.1,2043.1,0.0,0.0,,958.3,,,,958.3,3001.4,9686.2,525.0,2719.2,,,-14.0,-663.1,-156.0,2411.1,0.0,2411.1,12097.3,
12/31/2008,12125.2,2274.9,2107.2,167.7,3746.5,3746.5,,,1099.5,,1099.5,,,366.7,,,7487.6,561.5,1617.3,-1055.8,,4076.1,3343.0,3220.9,122.1,,,733.1,4637.6,,4022.6,4022.6,,332.8,,,,,,2521.6,,,2521.6,6877.0,1786.9,,,,,928.7,,,,928.7,2715.6,9592.6,525.0,2459.9,,,-14.0,-446.1,-318.5,2206.3,326.3,2532.6,12125.2,
03/31/2009,10929.7,1658.5,1642.0,16.5,3159.1,3159.1,0.0,1072.5,0.0,0.0,0.0,0.0,0.0,379.2,,379.2,6269.3,529.5,1602.9,-1073.4,0.0,4130.9,3243.0,3243.0,0.0,453.1,,434.8,4660.4,,5461.9,3350.7,2111.2,327.2,0.0,,,,327.2,0.0,,,0.0,5789.1,1781.9,1781.9,,,,931.7,,,536.7,395.0,2713.6,8502.7,525.0,2462.5,46.6,2415.9,-14.0,-513.1,-343.0,2117.4,309.6,2427.0,10929.7,
06/30/2009,11065.1,1771.4,1760.5,10.9,3205.4,3205.4,,1021.9,0.0,0.0,0.0,0.0,0.0,355.7,,355.7,6354.4,521.8,1631.3,-1109.5,0.0,4188.9,3298.0,3298.0,0.0,447.3,,443.6,4710.7,,5585.2,3380.4,2204.8,137.3,97.9,,,,39.4,0.0,,,0.0,5722.5,1901.1,1901.1,,,,918.7,,,551.3,367.4,2819.8,8542.3,525.0,2463.8,47.0,2416.8,-14.0,-485.3,-263.9,2225.6,297.2,2522.8,11065.1,
09/30/2009,10978.3,1772.1,1761.5,10.6,3067.7,3067.7,0.0,1135.1,0.0,0.0,0.0,0.0,0.0,307.3,,307.3,6282.2,503.2,1648.5,-1145.3,0.0,4192.9,3310.2,3310.2,0.0,438.9,,443.8,4696.1,,5514.3,3283.5,2230.8,88.2,85.0,,,,3.2,0.0,,,0.0,5602.5,1866.9,1866.9,,,,893.1,,,559.4,333.7,2760.0,8362.5,525.0,2471.5,47.0,2424.5,-14.0,-461.2,-199.4,2321.9,293.9,2615.8,10978.3,
12/31/2009,12263.1,2506.1,2495.2,10.9,3756.5,3756.5,0.0,1100.1,0.0,0.0,0.0,0.0,0.0,275.0,,275.0,7637.7,490.1,1609.2,-1119.1,0.0,4135.3,3437.8,3321.0,116.8,398.3,,299.2,4625.4,,6597.0,3828.9,2768.1,308.6,93.4,0.0,0.0,,215.2,0.0,0.0,,0.0,6905.6,1638.0,1638.0,0.0,0.0,,905.4,0.0,267.4,503.2,134.8,2543.4,9449.0,525.0,2488.1,47.1,2441.0,-14.0,-324.8,-176.6,2497.7,316.4,2814.1,12263.1,
03/31/2010,11389.4,1941.5,1928.8,12.7,3411.5,3411.5,0.0,1127.6,0.0,0.0,0.0,0.0,0.0,296.1,,296.1,6776.7,460.6,1578.8,-1118.2,0.0,4152.1,3306.1,3306.1,0.0,428.1,,417.9,4612.7,,5872.9,3607.3,2265.6,301.8,86.3,,,,215.5,0.0,,,0.0,6174.7,1634.5,1634.5,,,,860.6,,,485.5,375.1,2495.1,8669.8,525.0,2493.1,47.2,2445.9,-14.1,-389.4,-190.7,2423.9,295.7,2719.6,11389.4,
06/30/2010,11704.6,1942.4,1929.9,12.5,3724.5,3724.5,0.0,1231.5,0.0,0.0,0.0,0.0,0.0,282.4,,282.4,7180.8,440.4,1550.9,-1110.5,0.0,4083.4,3278.3,3278.3,0.0,377.2,,427.9,4523.8,,6449.8,4004.8,2445.0,285.9,91.6,,,,194.3,0.0,,,0.0,6735.7,1628.0,1628.0,,,,863.7,,,477.5,386.2,2491.7,9227.4,221.5,2510.0,47.4,2462.6,-14.1,-306.9,-240.8,2169.7,307.5,2477.2,11704.6,
09/30/2010,11950.6,1939.0,1927.7,11.3,3805.4,3805.4,0.0,1329.4,0.0,0.0,0.0,0.0,0.0,242.0,,242.0,7315.8,441.1,1608.6,-1167.5,0.0,4193.7,3350.4,3350.4,0.0,396.5,,446.8,4634.8,,6517.7,3967.8,2549.9,355.3,124.3,,,,231.0,0.0,,,0.0,6873.0,1588.9,1588.9,,,,887.7,,,498.4,389.3,2476.6,9349.6,221.5,2512.1,47.4,2464.7,-14.1,-261.6,-161.8,2296.1,304.9,2601.0,11950.6,
12/31/2010,13070.8,2689.4,2675.7,13.7,4317.6,4317.6,0.0,1217.1,0.0,0.0,0.0,0.0,0.0,229.4,,229.4,8453.5,454.3,1601.4,-1147.1,0.0,4163.0,3491.6,3368.5,123.1,334.2,,337.2,4617.3,,7587.2,6806.7,780.5,153.7,114.8,0.0,0.0,,38.9,0.0,0.0,,0.0,7740.9,1583.3,1583.3,0.0,0.0,,888.5,0.0,206.4,486.1,196.0,2471.8,10212.7,221.5,2504.3,47.5,2456.8,-14.1,-63.7,-119.0,2529.0,329.1,2858.1,13070.8,
03/31/2011,12177.2,1854.3,1840.2,14.1,3995.4,3995.4,0.0,1357.8,0.0,0.0,0.0,0.0,0.0,266.6,,266.6,7474.1,445.5,1627.3,-1181.8,0.0,4257.6,3407.7,3407.7,0.0,398.9,,451.0,4703.1,,6744.2,4010.6,2733.6,568.6,116.2,,,,452.4,0.0,,,0.0,7312.8,1165.9,1165.9,,,,879.8,,,477.0,402.8,2045.7,9358.5,221.5,2483.7,47.7,2436.0,-24.6,-108.9,-73.8,2497.9,320.8,2818.7,12177.2,
06/30/2011,12301.6,1824.0,1809.8,14.2,4160.9,4160.9,0.0,1348.7,0.0,0.0,0.0,0.0,0.0,260.1,,260.1,7593.7,450.8,1657.4,-1206.6,0.0,4257.1,3427.1,3427.1,0.0,373.0,,457.0,4707.9,,6914.1,4064.7,2849.4,598.6,150.0,,,,448.6,0.0,,,0.0,7512.7,1167.8,1167.8,,,,853.5,,,451.4,402.1,2021.3,9534.0,221.5,2446.1,48.1,2398.0,-153.1,-4.3,-46.6,2463.6,304.0,2767.6,12301.6,
09/30/2011,11825.9,1798.8,1785.0,13.8,3654.4,3654.4,0.0,1525.3,0.0,0.0,0.0,0.0,0.0,250.8,,250.8,7229.3,441.5,1621.6,-1180.1,0.0,4155.1,3405.4,3405.4,0.0,309.2,,440.5,4596.6,,6558.2,5934.2,624.0,558.4,149.9,,,,408.5,0.0,,,0.0,7116.6,1166.2,1166.2,,,,871.9,,,447.3,424.6,2038.1,9154.7,221.5,2445.6,48.2,2397.4,-283.1,176.2,-181.6,2378.6,292.6,2671.2,11825.9,
12/31/2011,12876.6,2315.6,2302.7,12.9,4425.4,4425.4,0.0,1247.2,0.0,0.0,0.0,0.0,0.0,298.6,,298.6,8286.8,459.8,1586.1,-1126.3,0.0,4130.0,3578.6,3444.3,134.3,214.5,,336.9,4589.8,,7474.3,6647.2,827.1,558.3,153.5,0.0,0.0,,404.8,0.0,0.0,,0.0,8032.6,1210.9,1210.9,0.0,0.0,,892.4,0.0,165.6,440.3,286.5,2103.3,10135.9,221.5,2475.7,48.2,2427.5,-414.9,405.1,-225.7,2461.7,279.0,2740.7,12876.6,
03/31/2012,11765.9,1586.9,1573.1,13.8,3732.1,3732.1,0.0,1447.3,0.0,0.0,0.0,0.0,0.0,346.2,,346.2,7112.5,451.1,1596.1,-1145.0,0.0,4202.3,3463.0,3463.0,0.0,254.8,,484.5,4653.4,,6605.8,5929.1,676.7,381.3,161.5,,,,219.8,0.0,,2.8,0.0,6987.1,1239.7,1239.7,,,,887.3,,,420.0,464.5,2127.0,9114.1,221.5,2485.9,48.7,2437.2,-467.4,335.7,-181.8,2393.9,257.9,2651.8,11765.9,
06/30/2012,11851.6,1650.7,1502.0,148.7,3741.3,3741.3,0.0,1504.1,0.0,0.0,0.0,0.0,0.0,341.2,,341.2,7237.3,447.0,1575.2,-1128.2,0.0,4167.3,3461.7,3461.7,0.0,203.2,,502.4,4614.3,,6620.5,6026.6,593.9,394.7,177.0,,,,217.7,0.0,,18.6,0.0,7015.2,1238.7,1238.7,,,,923.0,,,420.8,483.6,2161.7,9176.9,221.5,2495.6,48.7,2446.9,-533.0,408.2,-168.3,2424.0,250.7,2674.7,11851.6,
09/30/2012,11728.7,1201.6,1187.3,14.3,3839.9,3839.9,0.0,1513.6,0.0,0.0,0.0,0.0,0.0,419.4,,419.4,6974.5,466.7,1606.1,-1139.4,0.0,4287.5,3574.3,3574.3,0.0,182.7,,530.5,4754.2,,6496.8,5846.8,650.0,417.6,200.5,,,,217.1,0.0,,,0.0,6914.4,1263.1,1263.1,,,,904.4,,,430.5,473.9,2167.5,9081.9,221.5,2497.3,48.8,2448.5,-616.3,450.9,-157.6,2395.8,251.0,2646.8,11728.7,
12/31/2012,13493.9,2590.8,2574.8,16.0,4496.6,4496.6,0.0,1318.8,0.0,0.0,0.0,0.0,0.0,332.1,,332.1,8738.3,504.8,1639.7,-1134.9,0.0,4250.8,3721.3,3580.6,140.7,160.5,,369.0,4755.6,,7313.0,6584.8,728.2,388.7,172.1,0.0,0.0,,216.6,0.0,0.0,,0.0,7701.7,2060.8,2060.8,0.0,0.0,,1047.6,0.0,222.2,489.0,336.4,3108.4,10810.1,221.5,2514.2,48.8,2465.4,-765.4,738.3,-288.0,2420.6,263.2,2683.8,13493.9,
03/31/2013,12218.3,1651.1,1645.7,5.4,3885.7,3885.7,0.0,1511.4,0.0,0.0,0.0,0.0,0.0,400.0,,400.0,7448.2,485.6,1622.2,-1136.6,0.0,4284.5,3588.9,3588.9,0.0,182.4,,513.2,4770.1,,6246.6,5650.2,596.4,161.6,159.7,,,,1.9,0.0,,,0.0,6408.2,2071.6,2071.6,,,,1020.8,,,465.7,555.1,3092.4,9500.6,221.5,2756.5,50.9,2705.6,-852.0,648.7,-325.4,2449.3,268.4,2717.7,12218.3,
06/30/2013,12336.7,1618.5,1613.9,4.6,4047.8,4047.8,0.0,1545.9,0.0,0.0,0.0,0.0,0.0,391.9,,391.9,7604.1,475.9,1620.5,-1144.6,0.0,4256.7,3580.7,3580.7,0.0,178.4,,497.6,4732.6,,6439.6,5891.0,548.6,780.8,186.0,,,,594.8,0.0,,,0.0,7220.4,1478.6,1478.6,,,,1030.3,,,471.7,558.6,2508.9,9729.3,221.5,2786.8,51.1,2735.7,-965.1,696.5,-395.4,2344.3,263.1,2607.4,12336.7,
09/30/2013,11532.0,1004.5,999.3,5.2,3830.2,3830.2,0.0,1551.0,0.0,0.0,0.0,0.0,0.0,377.1,,377.1,6762.8,490.5,1650.7,-1160.2,0.0,4278.7,3609.3,3609.3,0.0,171.3,,498.1,4769.2,,6258.9,5705.6,553.3,188.5,186.3,,,,2.2,0.0,,,0.0,6447.4,1481.0,1481.0,,,,1040.5,,,483.3,557.2,2521.5,8968.9,221.5,2805.3,51.2,2754.1,-1065.3,710.4,-369.3,2302.6,260.5,2563.1,11532.0,
12/31/2013,12905.0,1642.1,1636.8,5.3,4565.4,4565.4,0.0,1536.4,0.0,0.0,0.0,0.0,0.0,340.1,,340.1,8084.0,540.0,1651.7,-1111.7,0.0,4281.0,3792.8,3629.0,163.8,144.0,,344.2,4821.0,,7632.6,6914.2,718.4,532.7,179.1,0.0,0.0,,353.6,0.0,0.0,,0.0,8165.3,1129.8,1129.8,0.0,0.0,,1110.0,0.0,232.8,514.3,362.9,2239.8,10405.1,0.0,3028.2,53.0,2975.2,-1266.3,864.5,-411.2,2215.2,284.7,2499.9,12905.0,
03/31/2014,11759.2,776.6,771.0,5.6,4013.4,4013.4,0.0,1692.7,0.0,0.0,0.0,0.0,0.0,399.2,,399.2,6881.9,534.3,1638.2,-1103.9,0.0,4343.0,3663.1,3663.1,0.0,162.2,,517.7,4877.3,,6635.9,6048.5,587.4,524.3,171.1,,,,353.2,0.0,,,0.0,7160.2,1130.7,1130.7,,,,1047.2,,,484.2,563.0,2177.9,9338.1,0.0,3055.9,53.2,3002.7,-1311.2,805.0,-410.9,2138.8,282.3,2421.1,11759.2,
06/30/2014,12339.7,901.4,895.1,6.3,4272.3,4272.3,0.0,1798.6,0.0,0.0,0.0,0.0,0.0,429.3,,429.3,7401.6,537.1,1649.2,-1112.1,0.0,4401.0,3714.8,3714.8,0.0,171.0,,515.2,4938.1,,7009.6,6414.8,594.8,128.6,126.2,,,,2.4,0.0,,,0.0,7138.2,1629.9,1629.9,,,,1103.3,,,486.9,616.4,2733.2,9871.4,0.0,3070.5,53.3,3017.2,-1363.6,865.5,-383.1,2189.3,279.0,2468.3,12339.7,
09/30/2014,11778.4,902.4,896.0,6.4,3870.9,3870.9,0.0,1725.6,0.0,0.0,0.0,0.0,0.0,402.0,,402.0,6900.9,530.2,1616.3,-1086.1,0.0,4347.3,3686.4,3686.4,0.0,160.6,,500.3,4877.5,,6513.8,5875.0,638.8,130.5,128.3,,,,2.2,0.0,,,0.0,6644.3,1626.8,1626.8,,,,1136.1,,,475.8,660.3,2762.9,9407.2,0.0,3077.7,53.3,3024.4,-1414.4,915.2,-495.2,2083.3,287.9,2371.2,11778.4,
12/31/2014,12747.2,1667.2,1660.6,6.6,4376.6,4376.6,0.0,1424.2,0.0,0.0,0.0,0.0,0.0,342.2,,342.2,7810.2,548.2,1618.2,-1070.0,0.0,4388.8,3844.2,3669.2,175.0,192.9,,351.7,4937.0,,7354.0,6558.0,796.0,109.3,107.2,,,,2.1,0.0,0.0,,0.0,7463.3,1623.5,1623.5,,,,1251.8,0.0,248.9,527.9,475.0,2875.3,10338.6,0.0,1588.7,41.2,1547.5,-19.0,1183.3,-636.7,2116.3,292.3,2408.6,12747.2,
03/31/2015,11200.2,741.2,734.3,6.9,3781.4,3781.4,0.0,1497.8,0.0,0.0,0.0,0.0,0.0,367.1,,367.1,6387.5,523.3,1580.9,-1057.6,0.0,4289.4,3595.0,3595.0,0.0,193.0,,501.4,4812.7,,6087.2,5468.5,618.7,137.7,135.7,,,,2.0,0.0,,,0.0,6224.9,1620.6,1620.6,,,,1167.2,,,473.2,694.0,2787.8,9012.7,0.0,1621.4,41.4,1580.0,-70.2,1126.2,-764.7,1912.7,274.8,2187.5,11200.2,
06/30/2015,11499.3,855.6,848.9,6.7,3976.7,3976.7,0.0,1452.4,0.0,0.0,0.0,0.0,0.0,352.7,,352.7,6637.4,526.4,1595.8,-1069.4,0.0,4335.5,3626.3,3626.3,0.0,204.2,,505.0,4861.9,,6273.6,5669.8,603.8,160.0,158.0,,,,2.0,0.0,,,0.0,6433.6,1622.8,1622.8,,,,1199.7,,,480.4,719.3,2822.5,9256.1,0.0,1638.9,41.5,1597.4,-121.0,1201.8,-735.8,1983.9,259.3,2243.2,11499.3,
09/30/2015,11474.1,881.2,874.3,6.9,3848.3,3848.3,0.0,1590.2,0.0,0.0,0.0,0.0,0.0,349.1,,349.1,6668.8,519.2,1506.4,-987.2,0.0,4286.1,3591.3,3591.3,0.0,203.9,,490.9,4805.3,,6442.3,5753.4,688.9,130.3,128.3,,,,2.0,0.0,,,0.0,6572.6,1621.3,1621.3,,,,1162.1,,,462.9,699.2,2783.4,9356.0,0.0,1655.1,41.5,1613.6,-191.3,1226.2,-826.2,1863.8,254.3,2118.1,11474.1,
