Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1996,12536.0,168.699997,168.699997,0.0,1822.699951,,,1332.699951,,,,,202.800003,,,,3526.899902,3768.800049,,,83.400002,,5156.899902,,,,,,5156.899902,9009.099953,,2135.0,2135.0,,,,1208.5,,,,,,33.5,,,33.5,3377.0,4040.600098,,,,,1172.800049,,,,1172.800049,5213.400146,8590.400146,0.0,,,,-137.899994,,3808.700043,3670.800049,274.799988,3945.600037,12536.000183,
12/31/1996,12590.200195,160.399994,160.399994,0.0,1349.300049,,,1423.800049,,,,,358.399994,,,,3291.899902,3717.300049,5255.200195,-1537.900024,82.199997,,5498.799805,,,,,,5498.799805,9298.299851,,1377.0,1377.0,,,,1154.300049,,,,,,1131.199951,,,1131.199951,3662.5,3923.5,,,,,1197.099976,,,,1197.099976,5120.599976,8783.099976,520.799988,2346.300049,,,-136.899994,,833.100006,3563.300049,243.800003,3807.100052,12590.200028,
03/31/1997,12822.900391,198.899994,198.899994,0.0,1466.099976,,,1467.699951,,,,,333.5,,,,3466.199951,3723.5,,,91.800003,,5541.399902,,,,,,5541.399902,9356.699905,,2392.100098,2392.100098,,,,1792.599976,,,,,,59.500122,,,59.500122,4244.200195,3634.100098,,,,,1184.599976,,,,1184.599976,4818.700073,9062.900269,520.799988,2349.0,,,-136.300003,,780.399979,3513.899963,246.100006,3759.999969,12822.900238,
06/30/1997,12879.299805,205.800003,205.800003,0.0,1606.199951,,,1464.699951,,,,,372.200012,,,,3648.899902,3646.600098,5498.600098,-1852.0,89.5,,5494.299805,,,,,,5494.299805,9230.399902,,2481.199951,2481.199951,,,,1763.199951,,,,,,65.5,,,65.5,4309.899902,3609.100098,,,,,1194.300049,,,,1194.300049,4803.400146,9113.300049,0.0,,,,0.0,,3511.199951,3511.199951,254.800003,3765.999954,12879.300003,
09/30/1997,12733.599609,197.300003,197.300003,0.0,1709.699951,,,1365.699951,,,,,339.600006,,,,3612.300049,3564.699951,5400.700195,-1836.0,82.900002,,5473.700195,,,,,,5473.700195,9121.300148,,2419.0,2419.0,,,,1753.0,,,,,,73.600098,,,73.600098,4245.600098,3494.300049,,,,,1188.0,,,,1188.0,4682.300049,8927.900146,520.799988,2338.300049,,,-137.199997,,834.699997,3556.600037,249.100006,3805.700043,12733.600189,
12/31/1997,12305.700195,205.600006,205.600006,0.0,1105.599976,,,1387.5,,,,,448.5,,,,3147.199951,3663.899902,5584.899902,-1921.0,65.0,,5429.600098,,,,,,5429.600098,9158.5,,1342.800049,1342.800049,,,,1784.699951,,,,,,921.800049,,,921.800049,4049.300049,3301.399902,,,,,1143.0,,,,1143.0,4444.399902,8493.699951,520.799988,2339.699951,,,-137.0,,805.700012,3529.199951,282.799988,3811.999939,12305.69989,
03/31/1998,25353.0,441.0,441.0,,3102.0,,,3128.4,,,,,448.2,,,,7119.6,7310.4,,,284.6,,10638.4,9134.0,9134.0,0.0,,,1504.4,18233.4,,4331.0,4331.0,,,,5314.6,,,,,,110.4,,,110.4,9756.0,6534.2,,,,,2264.4,,,,2264.4,8798.6,18554.6,735.0,4295.4,,,-313.6,,1511.4,6228.2,570.2,6798.4,25353.0,
06/30/1998,25782.2,429.6,429.6,0.0,3454.8,,,3126.0,,,,,414.4,,,,7424.8,7313.6,,,283.8,,10760.0,9095.2,9095.2,0.0,,,1664.8,18357.4,,4412.6,4412.6,,,,5501.8,,,,,,150.4,,,150.4,10064.8,6419.6,,,,,2281.4,,,,2281.4,8701.0,18765.8,735.0,4297.8,,,-313.4,,1737.8,6457.2,559.2,7016.4,25782.2,
09/30/1998,13089.7,241.5,241.5,,1841.6,1841.6,,1466.4,441.3,215.1,592.4,217.6,208.9,,,,3516.9,3685.5,6082.5,-2397.0,134.8,,9438.0,4662.0,4662.0,0.0,,,3927.0,13258.3,,2285.3,2285.3,,,,2885.6,,,,,,3274.5,,,3274.5,8445.4,3192.1,,,,,1176.3,,,,1176.3,4368.4,12813.8,,,,,,,772.0,772.0,275.9,1047.9,13861.7,
12/31/1998,12469.0,284.0,284.0,0.0,1116.0,,,1421.0,640.0,204.0,577.0,0.0,347.0,,,,3168.0,3743.0,5896.0,-2153.0,44.0,,5514.0,4565.0,,,,,949.0,9301.0,,1315.0,1315.0,,,,2466.0,,,,,,929.0,,,929.0,4710.0,3188.0,,,,,1316.0,,,,1316.0,4504.0,9214.0,351.0,2119.0,,,-167.0,,672.0,2975.0,280.0,3255.0,12469.0,
03/31/1999,12375.400391,276.5,276.5,0.0,1527.699951,,,1526.300049,638.200012,211.0,677.099976,0.0,116.5,,,,3447.0,3580.399902,5763.399902,-2183.0,20.4,,5327.600098,4382.200195,,,,,945.399902,8928.4,,1934.0,1934.0,,,,2888.699951,,,,,,59.000244,,,59.000244,4881.700195,3100.800049,,,,,1293.300049,,,,1293.300049,4394.100098,9275.800293,350.899994,2118.399902,,,-167.199997,,527.499985,2829.599884,270.0,3099.599884,12375.400177,
06/30/1999,12124.200195,203.100006,203.100006,0.0,1464.0,,,1533.900024,667.700012,211.399994,654.799988,0.0,98.800003,,,,3299.800049,3469.5,5707.5,-2238.0,29.200001,,5325.700195,4294.399902,,,,,1031.300293,8824.400196,,1816.0,1816.0,,,,2847.5,,,,,,59.700195,,,59.700195,4723.200195,3071.800049,,,,,1230.300049,,,,1230.300049,4302.100098,9025.300293,350.899994,2118.399902,,,-167.199997,,521.499985,2823.599884,275.299988,3098.899872,12124.200165,
09/30/1999,12175.299805,218.600006,218.600006,0.0,1651.199951,,,1362.0,641.799988,193.699997,526.5,0.0,97.199997,,,,3329.0,3388.300049,5574.0,-2185.699951,27.4,,5430.600098,4357.799805,,,,,1072.800293,8846.300146,,1823.0,1823.0,,,,2362.699951,,,,,,104.699951,,,104.699951,4290.399902,3397.899902,,,,,1217.300049,,,,1217.300049,4615.199951,8905.599854,350.899994,2113.800049,,,-168.5,,684.599976,2980.800018,288.899994,3269.700012,12175.299866,
12/31/1999,11545.0,267.0,267.0,0.0,985.0,,,1312.0,635.0,174.0,503.0,0.0,277.0,,,,2841.0,3255.0,5409.0,-2154.0,27.0,,5422.0,4228.0,,,,,1194.0,8704.0,,1127.0,1127.0,,,,1531.0,,,,,,756.0,,,756.0,3414.0,3573.0,,,,,1372.0,,,,1372.0,4945.0,8359.0,349.0,2096.0,,,-173.0,,619.0,2891.0,295.0,3186.0,11545.0,
03/31/2000,11482.0,245.0,245.0,0.0,1210.0,,,1454.0,640.0,179.0,635.0,0.0,98.0,,,,3007.0,3134.0,5360.0,-2226.0,26.0,,5315.0,4116.0,4116.0,0.0,,,1199.0,8475.0,,1691.0,1691.0,,,,1771.0,,,,,,79.0,,,79.0,3541.0,3533.0,,,,,1341.0,,,,1341.0,4874.0,8415.0,0.0,2402.0,,,-139.0,,516.0,2779.0,288.0,3067.0,11482.0,
06/30/2000,11377.0,244.0,244.0,0.0,1263.0,,,1447.0,641.0,186.0,620.0,0.0,110.0,,,,3064.0,3062.0,5375.0,-2313.0,25.0,,5226.0,4021.0,4021.0,0.0,,,1205.0,8313.0,,1791.0,1791.0,,,,1750.0,,,,,,63.0,,,63.0,3604.0,3511.0,,,,,1333.0,,,,1333.0,4844.0,8448.0,0.0,2383.0,,,-147.0,,405.0,2641.0,288.0,2929.0,11377.0,
09/30/2000,10861.0,256.0,256.0,0.0,1278.0,,,1240.0,568.0,162.0,510.0,0.0,103.0,,,,2877.0,2895.0,5239.0,-2344.0,21.0,,5068.0,3856.0,3856.0,0.0,,,1212.0,7984.0,,1720.0,1720.0,,,,988.0,,,,,,69.0,,,69.0,2777.0,4133.0,,,,,1259.0,,,,1259.0,5392.0,8169.0,0.0,2375.0,,,-152.0,,280.0,2503.0,189.0,2692.0,10861.0,
12/31/2000,11159.0,382.0,382.0,0.0,1153.0,1153.0,,1288.0,593.0,165.0,530.0,0.0,90.0,,,,2913.0,2969.0,5360.0,-2391.0,167.0,,5110.0,3920.0,3920.0,0.0,,,1190.0,8246.0,,1903.0,1903.0,,,,300.0,300.0,0.0,0.0,,,58.0,,,58.0,2261.0,5049.0,5049.0,0.0,0.0,,1545.0,,,,1545.0,6594.0,8855.0,,2376.0,,,-151.0,994.0,-1110.0,2109.0,195.0,2304.0,11159.0,
03/31/2001,10987.0,291.0,291.0,0.0,1126.0,,,1368.0,586.0,169.0,613.0,0.0,122.0,,,,2907.0,2839.0,,,22.0,,5219.0,3766.0,3766.0,0.0,,,1453.0,8080.0,,1736.0,1736.0,,,,581.0,,,,,,64.0,,,64.0,2381.0,5058.0,,,,,1459.0,,,,1459.0,6517.0,8898.0,0.0,2376.0,,,-151.0,,-331.0,1894.0,195.0,2089.0,10987.0,
06/30/2001,10842.0,308.0,308.0,0.0,1251.0,,,1275.0,560.0,164.0,551.0,0.0,127.0,,,,2961.0,2745.0,,,20.0,,5116.0,3671.0,3671.0,0.0,,,1445.0,7881.0,,1691.0,1691.0,,,,599.0,,,,,,29.0,,,29.0,2319.0,5031.0,,,,,1447.0,,,,1447.0,6478.0,8797.0,0.0,2376.0,,,-151.0,,-373.0,1852.0,193.0,2045.0,10842.0,
09/30/2001,10919.0,346.0,346.0,0.0,1337.0,,,1092.0,512.0,148.0,432.0,0.0,112.0,,,,2887.0,2747.0,,,27.0,,5258.0,3767.0,3767.0,0.0,,,1491.0,8032.0,,1643.0,1643.0,,,,923.0,,,,,,62.0,,,62.0,2628.0,4698.0,,,,,1426.0,,,,1426.0,6124.0,8752.0,0.0,2380.0,,,,,-403.0,1977.0,190.0,2167.0,10919.0,
12/31/2001,9620.0,456.0,456.0,0.0,996.0,,,862.0,436.0,112.0,314.0,0.0,108.0,,,,2422.0,2618.0,5270.0,-2652.0,18.0,,4562.0,3625.0,3625.0,0.0,,,937.0,7198.0,,836.0,836.0,,,,845.0,,,,,,825.0,,,825.0,2506.0,4475.0,,,,,1634.0,,,,1634.0,6109.0,8615.0,0.0,2380.0,,,-151.0,,-1425.0,804.0,201.0,1005.0,9620.0,
03/31/2002,9272.0,311.0,311.0,0.0,1030.0,,,960.0,414.0,108.0,438.0,0.0,121.0,,,,2422.0,2494.0,,,14.0,,4342.0,3456.0,3456.0,0.0,,,886.0,6850.0,,1586.0,1586.0,,,,594.0,,,,,,68.0,,,68.0,2248.0,4510.0,,,,,1601.0,,,,1601.0,6111.0,8359.0,0.0,2381.0,,,,,-1667.0,714.0,199.0,913.0,9272.0,
06/30/2002,8619.0,308.0,308.0,0.0,1145.0,,,1025.0,454.0,116.0,455.0,0.0,132.0,,,,2610.0,2540.0,,,20.0,,3449.0,2563.0,2563.0,0.0,,,886.0,6009.0,,1734.0,1734.0,,,,647.0,,,,,,77.0,,,77.0,2458.0,4265.0,,,,,1588.0,,,,1588.0,5853.0,8311.0,0.0,2570.0,,,,,-2461.0,109.0,199.0,308.0,8619.0,
09/30/2002,8337.0,246.0,246.0,0.0,1133.0,,,918.0,426.0,106.0,386.0,0.0,136.0,,,,2433.0,2456.0,,,14.0,,3434.0,2564.0,2564.0,0.0,,,870.0,5904.0,,1691.0,1691.0,,,,303.0,,,,,,77.0,,,77.0,2071.0,4281.0,,,,,1550.0,,,,1550.0,5831.0,7902.0,0.0,2586.0,,,,,-2343.0,243.0,192.0,435.0,8337.0,
12/31/2002,7505.0,363.0,363.0,0.0,782.0,,,779.0,376.0,89.0,314.0,0.0,100.0,,,,2024.0,2212.0,4773.0,-2561.0,24.0,,3245.0,2269.0,2269.0,0.0,,,976.0,5481.0,,820.0,820.0,,,,666.0,,,,,,784.0,,,784.0,2270.0,3388.0,,,,,1738.0,,,,1738.0,5126.0,7396.0,0.0,2586.0,,,-104.0,,-2569.0,-87.0,196.0,109.0,7505.0,
03/31/2003,8055.0,265.0,265.0,0.0,905.0,,,917.0,393.0,106.0,418.0,0.0,411.0,,,,2498.0,2170.0,,,24.0,,3363.0,2289.0,2289.0,0.0,,,1074.0,5557.0,,1642.0,1642.0,,,,394.0,,,,,,64.0,,,64.0,2100.0,4100.0,,,,,1705.0,,,,1705.0,5805.0,7905.0,0.0,2627.0,,,,,-2679.0,-52.0,202.0,150.0,8055.0,
06/30/2003,8207.0,276.0,276.0,0.0,1023.0,,,975.0,420.0,116.0,439.0,0.0,256.0,,,,2530.0,2176.0,,,27.0,,3474.0,2362.0,2362.0,0.0,,,1112.0,5677.0,,1762.0,1762.0,,,,252.0,,,,,,58.0,,,58.0,2072.0,4112.0,,,,,1751.0,,,,1751.0,5863.0,7935.0,0.0,2628.0,,,,-1145.0,-1427.0,56.0,216.0,272.0,8207.0,
09/30/2003,8018.0,287.0,287.0,0.0,1076.0,1076.0,,858.0,402.0,107.0,349.0,0.0,223.0,,,,2444.0,2081.0,,,23.0,,3470.0,2373.0,2373.0,0.0,,,1097.0,5574.0,,1734.0,1734.0,,,,250.0,,,,,,47.0,,,47.0,2031.0,4022.0,,,,,1699.0,,,,1699.0,5721.0,7752.0,0.0,2628.0,,,,-1161.0,-1391.0,76.0,190.0,266.0,8018.0,
12/31/2003,7773.0,401.0,401.0,0.0,794.0,794.0,,815.0,403.0,99.0,313.0,0.0,112.0,,,,2122.0,2112.0,5155.0,-3043.0,23.0,,3516.0,2441.999756,2441.999756,0.0,,,1074.000244,5651.0,,955.0,955.0,,,,230.0,,,,,,851.0,,,851.0,2036.0,3709.0,,,,,1691.000122,,,,1691.000122,5400.000122,7436.000122,0.0,2628.0,,,-103.0,-1215.000122,-1169.999878,140.0,197.0,337.0,7773.000122,
03/31/2004,7887.0,243.0,243.0,0.0,919.0,919.0,,954.0,417.0,117.0,420.0,0.0,137.0,,,,2253.0,2057.0,,,22.0,,3555.0,2450.0,2450.0,0.0,,,1105.0,5634.0,,1755.0,1755.0,,,,194.0,,,,,,58.0,,,58.0,2007.0,3848.0,,,,,1676.0,,,,1676.0,5524.0,7531.0,0.0,2628.0,,,-102.0,-1233.0,-1128.0,165.0,191.0,356.0,7887.0,
