Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/24/2003,12901.099609,1190.300003,971.0,219.300003,1930.199951,,,977.599976,219.600006,156.600006,601.400024,0.0,294.899994,,,,,,4393.0,1615.400024,3026.600098,-1411.199951,1303.199951,,5589.5,5271.100098,4233.200195,1037.899903,,318.399902,8508.099975,,294.0,294.0,,,,2464.100098,,,,,,1188.899902,,,,1188.899902,3947.0,2.1,,,,,650.099976,,,650.099976,652.199976,4599.199976,0.0,121.099998,,,0,8166.0,14.799805,8301.899803,0.0,8301.899803,12901.099779,
01/23/2004,13437.700195,1443.899994,1267.5,176.399994,1979.5,,,976.099976,217.899994,148.800003,609.400024,0.0,236.699997,,,,,,4636.200195,1669.199951,3150.0,-1480.800049,1545.5,,5586.799805,5271.299805,4250.399902,1020.899903,,315.5,8801.499756,,291.899994,291.899994,,,,2463.800049,,,,,,1318.699859,,,,1318.699859,4074.399902,2.1,,,,,673.700012,,,673.700012,675.800012,4750.199914,0.0,121.199997,,,0,8501.400391,64.899414,8687.499802,0.0,8687.499802,13437.699716,
04/30/2004,14110.8,1927.5,1593.7,333.8,1994.3,1994.3,,877.7,196.2,140.1,541.4,0.0,513.2,,,,,,5312.7,1708.3,3204.3,-1496.0,1456.3,,5633.5,5236.2,4236.9,999.3,,397.3,8798.1,,346.2,346.2,,,,2358.2,2356.6,1.6,1.6,,,1536.2,,,,1536.2,4240.6,1.1,-0.2,1.3,1.3,,792.1,,,792.1,793.2,5033.8,,120.9,,,0,8890.9,65.2,9077.0,,9077.0,14110.8,
07/30/2004,14557.0,2408.299896,2150.899902,257.399994,1987.300049,1987.3,,932.299988,204.199997,136.5,591.599976,0.0,545.799988,,,,,,5873.700195,1721.2,3291.6,-1570.4,1357.199951,,5604.899902,5211.200195,4239.100098,972.100097,,393.699707,8683.299853,,288.5,288.5,,,,2349.4,,,,,,1660.4,,,,1660.4,4298.3,1.6,,,,,809.0,,,809.0,810.6,5108.9,0.0,120.900002,,,0,9243.799805,83.40039,9448.100197,0.0,9448.100197,14557.000197,
10/29/2004,15180.3,2707.8,2297.4,410.4,2126.1,2126.1,,977.6,220.100006,133.699997,623.799988,0.0,558.1,,,,,,6369.6,1768.9,3434.1,-1665.2,1399.4,,5642.4,5253.799805,4257.899902,995.899903,,388.600195,8810.7,,323.6,323.6,,,,390.7,,,,,,1773.3,,,,1773.3,2487.6,1974.8,,,,,792.599976,,,792.599976,2767.399976,5254.999976,0.0,120.900002,,,0,9663.5,140.899414,9925.299416,0.0,9925.299416,15180.299392,
01/28/2005,15695.4,2929.8,2185.5,744.3,2202.9,2202.9,,1014.5,228.6,147.2,638.7,0.0,581.0,,,,,,6728.2,1804.6,3527.0,-1722.4,1466.9,,5695.7,5320.4,4277.8,1042.6,,375.3,8967.2,,344.8,344.8,,,,413.7,,,,,,1897.4,,,,1897.4,2655.9,1974.9,,,,,832.5,,,832.5,2807.4,5463.3,0.0,120.7,,,0,9974.7,136.7,10232.1,0.0,10232.1,15695.4,
04/29/2005,16617.4,3391.6,2232.2,1159.4,2292.7,2292.7,,981.4,226.5,148.0,606.9,0.0,755.8,,,,,,7421.5,1859.3,3628.6,-1769.3,1565.7,,5770.9,5299.2,4281.2,1018.0,,471.7,9195.9,,371.8,371.8,,,,478.6,478.1,0.5,0.5,,,2529.6,,,,2529.6,3380.0,1973.2,1971.4,1.8,1.8,,814.7,,,814.7,2787.9,6167.9,0.0,121.0,,,0,10178.5,150.0,10449.5,0.0,10449.5,16617.4,
07/29/2005,16917.3,3160.2,1589.6,1570.6,2259.8,2259.8,,1046.4,243.9,140.9,661.6,0.0,667.7,,,,,,7134.1,1849.8,3615.6,-1765.8,1481.1,,6452.3,5976.8,4322.4,1654.4,,475.5,9783.2,,343.7,343.7,,,,1459.2,,,,,,1799.6,,,,1799.6,3602.5,1973.0,,,,,761.0,,,761.0,2734.0,6336.5,0.0,120.9,,,0,10307.2,152.7,10580.8,0.0,10580.8,16917.3,
10/28/2005,17767.5,4177.3,1947.8,2229.5,2316.2,2316.2,,1126.6,250.9,168.8,706.9,0.0,498.9,,,,,,8119.0,1882.2,3707.2,-1825.0,1346.0,,6420.3,5963.9,4331.1,1632.8,,456.4,9648.5,,340.7,340.7,,,,2835.1,,,,,,1723.3,,,,1723.3,4899.1,1001.2,,,,,733.5,,,733.5,1734.7,6633.8,0.0,120.7,,,0,10843.8,169.2,11133.7,0.0,11133.7,17767.5,
01/27/2006,18339.0,4926.8,1367.8,3559.0,2364.6,2364.6,,1177.2,253.6,198.4,725.2,0.0,456.9,,,,,,8925.5,1875.9,3709.7,-1833.8,1122.2,,6415.4,5976.6,4345.0,1631.6,,438.8,9413.5,,310.9,310.9,,,,3023.2,,,,,,1537.4,,,,1537.4,4871.5,1002.5,,,,,727.4,,,727.4,1729.9,6601.4,0.0,120.9,,,0,11448.8,167.9,11737.6,0.0,11737.6,18339.0,
04/28/2006,19664.8,6101.4,2994.3,3107.1,2429.0,2429.0,,1176.9,244.1,196.7,736.1,0.0,669.3,,,,,,10376.6,1881.1,3794.1,-1913.0,957.0,,6450.1,5937.6,4345.6,1592.0,,512.5,9288.2,,318.6,318.6,,,,2436.8,2426.2,10.6,10.6,,,1650.4,,,,1650.4,4405.8,5486.3,5401.5,84.8,84.8,,390.2,,,390.2,5876.5,10282.3,0.0,115.5,,,0,9112.2,154.8,9382.5,0.0,9382.5,19664.8,
07/28/2006,20181.0,5945.0,1396.0,4549.0,2444.0,2444.0,,1280.0,291.0,185.0,804.0,0.0,762.0,,,,,,10431.0,1904.0,3921.0,-2017.0,1394.0,,6452.0,5920.0,4361.0,1559.0,,532.0,9750.0,,341.0,341.0,,,,2427.0,2427.0,0.0,0.0,,,1671.0,,,,1671.0,4439.0,5485.0,,,,,361.0,,,361.0,5846.0,10285.0,0.0,115.0,,,0,9600.0,181.0,9896.0,0.0,9896.0,20181.0,
10/27/2006,18896.0,3605.0,1090.0,2515.0,2590.0,2590.0,,1318.0,279.0,215.0,824.0,0.0,910.0,,,,,,8423.0,1948.0,4048.0,-2100.0,2056.0,,6469.0,5969.0,4361.0,1608.0,,500.0,10473.0,,319.0,319.0,,,,529.0,529.0,0.0,0.0,,,1847.0,,,,1847.0,2695.0,5581.0,,,,,343.0,,,343.0,5924.0,8619.0,0.0,115.0,,,0,9960.0,202.0,10277.0,0.0,10277.0,18896.0,
01/26/2007,19572.0,3321.0,2087.0,1234.0,2626.0,2626.0,,1319.0,281.0,215.0,823.0,0.0,944.0,,,,,,8210.0,1989.0,4135.0,-2146.0,2970.0,,6403.0,5918.0,4363.0,1555.0,,485.0,11362.0,,345.0,345.0,,,,551.0,551.0,0.0,0.0,,,1807.0,,,,1807.0,2703.0,5577.0,,,,,308.0,,,308.0,5885.0,8588.0,0.0,115.0,,,0,10683.0,186.0,10984.0,0.0,10984.0,19572.0,
04/27/2007,19512.0,3078.0,1256.0,1822.0,2737.0,2737.0,,1215.0,253.0,209.0,753.0,0.0,888.0,,,,,,7918.0,2062.0,4309.0,-2247.0,3203.0,,6329.0,5760.0,4327.0,1433.0,,569.0,11594.0,,282.0,282.0,,,,509.0,504.0,5.0,5.0,,,1772.0,,,,1772.0,2563.0,5578.0,5494.0,84.0,84.0,,394.0,,,394.0,5972.0,8535.0,0.0,114.0,,,0,10925.0,-62.0,10977.0,0.0,10977.0,19512.0,
07/27/2007,19660.0,2813.0,873.0,1940.0,2760.0,2760.0,,1243.0,258.0,221.0,764.0,0.0,852.0,,,,,,7668.0,2092.0,4428.0,-2336.0,3486.0,,6414.0,5750.0,4331.0,1419.0,,664.0,11992.0,,317.0,317.0,,,,463.0,,,,,,1260.0,,,,1260.0,2040.0,5576.0,,,,,901.0,,,901.0,6477.0,8517.0,0.0,114.0,,,0,11117.0,-88.0,11143.0,0.0,11143.0,19660.0,
10/26/2007,20586.0,5583.0,4683.0,900.0,2865.0,2865.0,,1248.0,246.0,239.0,763.0,0.0,845.0,,,,,,10541.0,2161.0,4599.0,-2438.0,1481.0,,6403.0,5724.0,4335.0,1389.0,,679.0,10045.0,,315.0,315.0,,,,877.0,,,,,,1459.0,,,,1459.0,2651.0,5494.0,,,,,966.0,,,966.0,6460.0,9111.0,0.0,113.0,,,0,11492.0,-130.0,11475.0,0.0,11475.0,20586.0,
01/25/2008,21412.0,1307.0,729.0,578.0,2979.0,2979.0,,1307.0,269.0,234.0,804.0,0.0,1088.0,,,,,,6681.0,2228.0,4754.0,-2526.0,2252.0,,10251.0,9787.0,7528.0,2259.0,,464.0,14731.0,,395.0,395.0,,,,1318.0,,,,,,1823.0,,,,1823.0,3536.0,5656.0,,,,,1254.0,,,1254.0,6910.0,10446.0,0.0,112.0,,,0,10973.0,-119.0,10966.0,0.0,10966.0,21412.0,
04/25/2008,22198.0,1613.0,1060.0,553.0,3287.0,3287.0,,1280.0,246.0,250.0,784.0,0.0,1142.0,,,,,,7322.0,2221.0,4743.0,-2522.0,2322.0,,10333.0,9712.0,7519.0,2193.0,,621.0,14876.0,,383.0,383.0,,,,1154.0,,,,,,1998.0,,,,1998.0,3535.0,5802.0,,,,,1325.0,,,1325.0,7127.0,10662.0,0.0,112.0,,,0,11710.0,-286.0,11536.0,0.0,11536.0,22198.0,
07/25/2008,22733.0,1745.0,1170.0,575.0,3239.0,3239.0,0.0,1356.0,271.0,269.0,816.0,0.0,1058.0,,,82.0,,483.0,7398.0,2241.0,4835.0,-2594.0,2817.0,2817.0,10277.0,9676.0,7529.0,2147.0,,519.0,15335.0,,2087.0,387.0,36.0,,1664.0,1635.0,1635.0,,,,,0.0,,,,0.0,3722.0,5499.0,5499.0,,,,1273.0,535.0,304.0,434.0,6772.0,10494.0,0.0,113.0,112.829451,0.170549,0,12334.0,-208.0,12239.0,0.0,12239.0,22733.0,
10/24/2008,22033.0,1042.0,541.0,501.0,2947.0,2947.0,0.0,1348.0,299.0,262.0,787.0,0.0,1165.0,,,,148.0,633.0,6502.0,2234.0,4865.0,-2631.0,2803.0,2803.0,10494.0,9713.0,7515.0,2198.0,,781.0,15531.0,,1896.0,364.0,,,1532.0,1018.0,1018.0,,,,,0.0,,,18.0,0.0,2914.0,5523.0,5523.0,,,,972.0,553.0,302.0,99.0,6495.0,9409.0,0.0,112.0,111.822468,0.177532,0,12468.0,44.0,12624.0,0.0,12624.0,22033.0,
01/23/2009,22764.0,1743.0,1283.0,460.0,2954.0,2954.0,0.0,1429.0,327.0,249.0,853.0,0.0,1080.0,,,54.0,50.0,662.0,7206.0,2256.0,4804.0,-2548.0,2641.0,2641.0,10661.0,9930.0,7744.0,2186.0,,677.0,15558.0,,1984.0,363.0,,,1621.0,1184.0,1184.0,,,,,0.0,,,,0.0,3168.0,5525.0,5525.0,,,,1007.0,571.0,303.0,133.0,6532.0,9700.0,0.0,112.0,111.928409,0.071591,0,12987.0,-35.0,13064.0,0.0,13064.0,22764.0,
04/24/2009,23588.0,1676.0,1271.0,405.0,3123.0,3123.0,0.0,1426.0,321.0,251.0,854.0,0.0,1227.0,187.0,,,,373.0,7452.0,2279.0,4887.0,-2608.0,2769.0,2769.0,11088.0,10672.0,8195.0,2477.0,83.0,146.0,16136.0,,2597.0,382.0,130.0,0.0,2085.0,522.0,508.0,,,,14.0,28.0,0.0,3.0,115.0,0.0,3147.0,6253.0,6253.0,,,,1006.0,475.0,329.0,84.0,7259.0,10406.0,0.0,112.0,111.914019,0.085981,0,13272.0,-202.0,13182.0,0.0,13182.0,23588.0,
07/31/2009,23574.0,1544.0,1022.0,522.0,3113.0,3113.0,0.0,1492.0,346.0,262.0,884.0,0.0,1135.0,70.0,,,,436.0,7284.0,2333.0,5057.0,-2724.0,3037.0,3037.0,10920.0,10634.0,8226.0,2408.0,,216.0,16290.0,,2422.0,373.0,123.0,,1926.0,658.0,658.0,,,,,52.0,,10.0,62.0,0.0,3132.0,6307.0,6307.0,,,,991.0,485.0,351.0,83.0,7298.0,10430.0,,111.0,110.680353,0.319647,0,13243.0,-210.0,13144.0,0.0,13144.0,23574.0,
10/30/2009,24284.0,1542.0,826.0,716.0,3232.0,3232.0,0.0,1474.0,323.0,270.0,881.0,0.0,1064.0,35.0,,,,440.0,7312.0,2370.0,5151.0,-2781.0,3751.0,3751.0,10851.0,10596.0,8232.0,2364.0,,220.0,16972.0,,2045.0,396.0,119.0,,1530.0,1128.0,1128.0,,,,,105.0,,25.0,37.0,0.0,3278.0,6368.0,6368.0,,,,1030.0,544.0,360.0,64.0,7398.0,10676.0,0.0,111.0,110.465123,0.534878,0,13750.0,-253.0,13608.0,,13608.0,24284.0,
01/29/2010,25168.0,2292.0,1463.0,829.0,3131.0,3131.0,0.0,1468.0,331.0,271.0,866.0,0.0,1088.0,57.0,,,,438.0,7979.0,2377.0,5255.0,-2878.0,4020.0,4020.0,10792.0,10519.0,8230.0,2289.0,,216.0,17189.0,,2299.0,399.0,237.0,,1663.0,1430.0,1430.0,,,,,65.0,,11.0,43.0,0.0,3794.0,5996.0,5996.0,,,,1058.0,577.0,364.0,63.0,7054.0,10848.0,0.0,111.0,110.153195,0.846805,0,14410.0,-201.0,14320.0,,14320.0,25168.0,
04/30/2010,28090.0,3775.0,1400.0,2375.0,3335.0,3335.0,0.0,1481.0,316.0,269.0,896.0,0.0,1248.0,98.0,,,0.0,506.0,9839.0,2421.0,5358.0,-2937.0,4632.0,4632.0,11198.0,10950.0,8391.0,2559.0,0.0,150.0,18251.0,,2501.0,420.0,235.0,,1846.0,2575.0,0.0,,,,2575.0,45.0,0.0,2.0,89.0,0.0,5121.0,6944.0,6944.0,,,,1396.0,595.0,516.0,194.0,8340.0,13461.0,0.0,110.0,109.734259,0.265741,0,14826.0,-307.0,14629.0,,14629.0,28090.0,
07/30/2010,28660.0,3917.0,1364.0,2553.0,3230.0,3230.0,0.0,1577.0,338.0,282.0,957.0,0.0,1273.0,185.0,,,,531.0,9997.0,2420.0,5429.0,-3009.0,5057.0,5057.0,11186.0,10905.0,8395.0,2510.0,,96.0,18663.0,,2124.0,410.0,197.0,,1517.0,3428.0,3428.0,,,,,59.0,,16.0,42.0,0.0,5611.0,7080.0,7080.0,,,,1368.0,634.0,481.0,195.0,8448.0,14059.0,0.0,108.0,107.9886,0.0114,0,14846.0,-353.0,14601.0,0.0,14601.0,28660.0,
10/29/2010,29311.0,3544.0,1256.0,2288.0,3453.0,3453.0,0.0,1635.0,341.0,299.0,995.0,0.0,1262.0,214.0,,,,490.0,9894.0,2458.0,5586.0,-3128.0,5448.0,5448.0,11511.0,11197.0,8624.0,2573.0,,100.0,19417.0,,2336.0,438.0,163.0,,1735.0,3417.0,3417.0,,,,,142.0,,76.0,6.0,0.0,5895.0,7148.0,7148.0,,,,1443.0,634.0,507.0,220.0,8591.0,14486.0,0.0,108.0,107.347611,0.652389,0,15114.0,-397.0,14825.0,0.0,14825.0,29311.0,
01/28/2011,30597.0,3467.0,1283.0,2184.0,3472.0,3472.0,0.0,1682.0,384.0,262.0,1036.0,0.0,1365.0,138.0,,,,577.0,9986.0,2507.0,5793.0,-3286.0,5578.0,5578.0,12526.0,12286.0,9490.0,2796.0,,102.0,20611.0,,2603.0,486.0,136.0,,1981.0,3674.0,3674.0,,,,,137.0,,47.0,99.0,0.0,6414.0,7084.0,7084.0,,,,1741.0,658.0,524.0,413.0,8825.0,15239.0,0.0,107.0,106.937682,0.062318,0,15476.0,-225.0,15358.0,0.0,15358.0,30597.0,
04/29/2011,30675.0,2428.0,1382.0,1046.0,3761.0,3761.0,0.0,1619.0,338.0,261.0,1020.0,0.0,1342.0,110.0,258.0,314.0,,541.0,9150.0,2488.0,5732.0,-3244.0,6116.0,6116.0,12921.0,12245.0,9520.0,2725.0,91.0,161.0,21525.0,,2669.0,495.0,50.0,0.0,2124.0,1723.0,1689.0,,,,34.0,334.0,0.0,64.0,461.0,88.0,4726.0,8112.0,8112.0,,,,1869.0,496.0,480.0,368.0,9981.0,14707.0,0.0,107.0,107.016211,-0.016211,0,16085.0,-224.0,15968.0,0.0,15968.0,30675.0,
07/29/2011,31091.0,2521.0,1393.0,1128.0,3745.0,3745.0,0.0,1808.0,375.0,295.0,1138.0,0.0,1211.0,145.0,,,,571.0,9285.0,2521.0,5939.0,-3418.0,6655.0,6655.0,12630.0,12236.0,9541.0,2695.0,,249.0,21806.0,,2715.0,537.0,184.0,,1994.0,1857.0,1857.0,,,,,233.0,,63.0,279.0,0.0,4805.0,8195.0,8195.0,,,,1751.0,566.0,489.0,354.0,9946.0,14751.0,0.0,106.0,105.598149,0.401851,0,16319.0,-85.0,16340.0,0.0,16340.0,31091.0,
10/28/2011,31753.0,2166.0,1048.0,1118.0,3837.0,3837.0,0.0,1840.0,392.0,299.0,1149.0,0.0,1171.0,143.0,,,,550.0,9014.0,2535.0,6065.0,-3530.0,7013.0,7013.0,13191.0,12819.0,9944.0,2875.0,,229.0,22739.0,,2542.0,543.0,83.0,,1916.0,2050.0,2050.0,,,,,142.0,,48.0,293.0,0.0,4734.0,8222.0,8222.0,,,,2058.0,841.0,505.0,371.0,10280.0,15014.0,0.0,106.0,105.534116,0.465884,0,16790.0,-157.0,16739.0,0.0,16739.0,31753.0,
01/27/2012,31911.0,2345.0,1190.0,1155.0,3665.0,3665.0,0.0,1819.0,366.0,288.0,1165.0,0.0,1479.0,187.0,250.0,,,518.0,9308.0,2480.0,5757.0,-3277.0,7096.0,7096.0,13027.0,12628.0,9915.0,2713.0,,212.0,22603.0,,2442.0,491.0,266.0,,1685.0,1972.0,1972.0,,,,,148.0,,55.0,143.0,89.0,4562.0,8248.0,8248.0,,,,1932.0,846.0,513.0,375.0,10180.0,14742.0,0.0,105.0,104.059054,0.940946,0,17340.0,-276.0,17169.0,0.0,17169.0,31911.0,
04/27/2012,32818.0,9350.0,1172.0,8178.0,3808.0,3808.0,0.0,1800.0,337.0,288.0,1175.0,0.0,1378.0,180.0,,176.0,,629.0,16336.0,2473.0,5796.0,-3323.0,0.0,,14009.0,12581.0,9934.0,2647.0,20.0,1052.0,16482.0,,2604.0,565.0,154.0,0.0,1885.0,3274.0,1047.0,,,,2227.0,49.0,0.0,47.0,276.0,0.0,5927.0,7359.0,7359.0,,,,2419.0,1005.0,759.0,332.0,9778.0,15705.0,0.0,104.0,103.719493,0.280507,0,17482.0,-473.0,17113.0,0.0,17113.0,32818.0,
07/27/2012,33252.0,2491.0,861.0,1630.0,3448.0,3448.0,0.0,1854.0,354.0,271.0,1229.0,0.0,1390.0,236.0,,509.0,,581.0,9183.0,2451.0,5859.0,-3408.0,8259.0,8259.0,13359.0,12492.0,9933.0,2559.0,,122.0,24069.0,,2312.0,521.0,167.0,,1624.0,3391.0,3391.0,,,,,108.0,,105.0,582.0,0.0,5811.0,7386.0,7386.0,,,,2800.0,1031.0,766.0,316.0,10186.0,15997.0,0.0,103.0,102.013861,0.986139,0,17667.0,-515.0,17255.0,0.0,17255.0,33252.0,
10/26/2012,33960.0,2675.0,1759.0,916.0,3612.0,3612.0,0.0,1877.0,338.0,281.0,1258.0,0.0,1271.0,211.0,,468.0,,604.0,9435.0,2447.0,5967.0,-3520.0,8816.0,8816.0,13262.0,12444.0,9944.0,2500.0,,139.0,24525.0,,2463.0,551.0,113.0,,1799.0,4097.0,4097.0,,,,,61.0,,98.0,584.0,0.0,6621.0,7355.0,7355.0,,,,2809.0,985.0,809.0,333.0,10164.0,16785.0,0.0,101.0,101.135775,-0.135775,0,17558.0,-484.0,17175.0,0.0,17175.0,33960.0,
01/25/2013,34949.0,2464.0,1298.0,1166.0,3532.0,3532.0,0.0,1889.0,341.0,282.0,1266.0,0.0,1276.0,208.0,,484.0,,636.0,9161.0,2502.0,6136.0,-3634.0,9321.0,9321.0,13965.0,13099.0,10341.0,2758.0,,174.0,25788.0,,2786.0,569.0,207.0,,2010.0,4104.0,4104.0,,,,,68.0,,104.0,639.0,0.0,6958.0,7314.0,7159.0,155.0,155.0,,2841.0,1002.0,838.0,258.0,10155.0,17113.0,0.0,101.0,101.380598,-0.380598,0,18207.0,-472.0,17836.0,0.0,17836.0,34949.0,
04/26/2013,34900.0,11130.0,919.0,10211.0,3727.0,3727.0,0.0,1712.0,290.0,248.0,1174.0,0.0,1283.0,244.0,,232.0,,594.0,17852.0,2490.0,6152.0,-3662.0,0.0,,14558.0,13002.0,10329.0,2673.0,19.0,1061.0,17048.0,,2989.0,681.0,88.0,0.0,2220.0,910.0,897.0,13.0,13.0,,,51.0,0.0,19.0,340.0,0.0,3950.0,9741.0,9590.0,151.0,151.0,,2538.0,1168.0,752.0,259.0,12279.0,16229.0,0.0,102.0,101.6014,0.398599,0,19061.0,-492.0,18671.0,0.0,18671.0,34900.0,
07/26/2013,34972.0,11404.0,828.0,10576.0,3627.0,3627.0,0.0,1778.0,324.0,253.0,1201.0,0.0,1281.0,172.0,,188.0,,563.0,18090.0,2444.0,6192.0,-3748.0,0.0,,14438.0,12953.0,10333.0,2620.0,,1125.0,16882.0,,2679.0,627.0,118.0,,1934.0,1543.0,1252.0,,,,291.0,63.0,,25.0,343.0,0.0,4285.0,9637.0,9490.0,147.0,147.0,,2531.0,1214.0,774.0,175.0,12168.0,16453.0,0.0,100.0,99.74679,0.25321,0,18995.0,-576.0,18519.0,0.0,18519.0,34972.0,
10/25/2013,36468.0,12584.0,1066.0,11518.0,3792.0,3792.0,0.0,1825.0,325.0,264.0,1236.0,0.0,1282.0,143.0,,228.0,,581.0,19483.0,2448.0,6323.0,-3875.0,0.0,,14537.0,13072.0,10464.0,2608.0,,1094.0,16985.0,,2747.0,620.0,202.0,,1925.0,2647.0,2647.0,,,,,102.0,,49.0,355.0,0.0,5496.0,9637.0,9492.0,145.0,145.0,,2591.0,1211.0,794.0,182.0,12228.0,17724.0,0.0,100.0,99.835024,0.164976,0,19211.0,-567.0,18744.0,0.0,18744.0,36468.0,
01/24/2014,37231.0,13667.0,1304.0,12363.0,3619.0,3619.0,0.0,1782.0,318.0,260.0,1204.0,0.0,1318.0,145.0,,237.0,,582.0,20386.0,2408.0,6355.0,-3947.0,0.0,,14437.0,12965.0,10593.0,2372.0,,1090.0,16845.0,,2926.0,567.0,235.0,,2124.0,2618.0,2618.0,,,,,88.0,,36.0,358.0,0.0,5632.0,9601.0,9460.0,141.0,141.0,,2644.0,1246.0,805.0,199.0,12245.0,17877.0,0.0,100.0,100.081479,-0.081479,0,19872.0,-618.0,19354.0,0.0,19354.0,37231.0,
04/25/2014,37943.0,14241.0,1403.0,12838.0,3811.0,3811.0,0.0,1725.0,282.0,247.0,1196.0,0.0,1433.0,81.0,,300.0,,603.0,21210.0,2392.0,6439.0,-4047.0,0.0,,14341.0,12879.0,10593.0,2286.0,17.0,1064.0,16733.0,,3832.0,742.0,164.0,0.0,2926.0,1613.0,1599.0,14.0,14.0,,,114.0,0.0,32.0,386.0,0.0,5559.0,10315.0,10176.0,139.0,139.0,,2626.0,1343.0,662.0,203.0,12941.0,18500.0,0.0,100.0,99.899912,0.100087,0,19940.0,-597.0,19443.0,0.0,19443.0,37943.0,
07/25/2014,37554.0,13962.0,1336.0,12626.0,3690.0,3690.0,0.0,1836.0,318.0,283.0,1235.0,0.0,1282.0,94.0,,199.0,,601.0,20770.0,2376.0,6541.0,-4165.0,0.0,,14408.0,13037.0,10696.0,2341.0,,1078.0,16784.0,,2831.0,685.0,153.0,,1993.0,2477.0,1425.0,,,,1052.0,125.0,,15.0,377.0,53.0,5433.0,10323.0,10187.0,136.0,136.0,,2550.0,1251.0,680.0,227.0,12873.0,18306.0,0.0,99.0,97.951641,1.048359,0,19637.0,-488.0,19248.0,0.0,19248.0,37554.0,
10/24/2014,38780.0,14464.0,1287.0,13177.0,3750.0,3750.0,0.0,1873.0,348.0,310.0,1215.0,0.0,1510.0,107.0,,183.0,,641.0,21597.0,2361.0,6320.0,-3959.0,0.0,,14822.0,13461.0,11024.0,2437.0,,1071.0,17183.0,,2938.0,723.0,168.0,,2047.0,3970.0,2303.0,,,,1667.0,44.0,,1.0,420.0,0.0,6952.0,9708.0,9576.0,132.0,132.0,,2682.0,1322.0,681.0,258.0,12390.0,19342.0,0.0,98.0,98.431655,-0.431655,0,19846.0,-506.0,19438.0,0.0,19438.0,38780.0,
01/23/2015,55233.0,31148.0,17231.0,13917.0,3568.0,3568.0,0.0,1875.0,357.0,316.0,1202.0,0.0,1570.0,261.0,,207.0,,635.0,38161.0,2326.0,6343.0,-4017.0,0.0,,14746.0,13289.0,10950.0,2339.0,,989.0,17072.0,,3380.0,635.0,173.0,,2572.0,2185.0,2185.0,,,,,48.0,,74.0,415.0,0.0,5613.0,26641.0,26511.0,130.0,130.0,,2806.0,1405.0,671.0,241.0,29447.0,35060.0,0.0,99.0,98.4317,0.5683,0,20735.0,-661.0,20173.0,0.0,20173.0,55233.0,
04/24/2015,106685.0,19480.0,4843.0,14637.0,5112.0,5112.0,0.0,3463.0,686.0,509.0,2268.0,0.0,2789.0,222.0,,774.0,,943.0,30844.0,4699.0,8863.0,-4164.0,0.0,,71142.0,68631.0,40530.0,28101.0,23.0,1492.0,75841.0,,6578.0,1610.0,935.0,,4033.0,2434.0,2418.0,16.0,16.0,,,161.0,0.0,74.0,4700.0,0.0,9173.0,33752.0,33623.0,129.0,129.0,,10530.0,2476.0,1535.0,1745.0,44282.0,53455.0,0.0,,,,0,54414.0,-1184.0,53230.0,0.0,53230.0,106685.0,
07/31/2015,104626.0,17982.0,2979.0,15003.0,4811.0,4811.0,0.0,3404.0,716.0,501.0,2187.0,0.0,2950.0,173.0,,772.0,,1039.0,29147.0,4672.0,9026.0,-4354.0,0.0,,70807.0,68356.0,40657.0,27699.0,,1506.0,75479.0,,5624.0,1321.0,477.0,,3826.0,1850.0,1850.0,,,,,186.0,,48.0,4701.0,0.0,7660.0,33709.0,33584.0,125.0,125.0,,10448.0,2541.0,1549.0,1609.0,44157.0,51817.0,0.0,0.0,0.0,0.0,0,54165.0,-1356.0,52809.0,0.0,52809.0,104626.0,
