Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
12/31/2005,15.434483,62.361677,62.361677,62.361677,5.592029,8.906994,5.592029,4.86572,16.911693,62.361677,
03/31/2006,13.543956,66.477158,69.783033,63.987131,5.967614,9.444056,5.967614,3.611722,19.984337,,
06/30/2006,12.95203,,,,5.880271,9.275469,5.880271,,19.394374,,
09/30/2006,14.284913,,,,6.720191,10.543569,6.720191,3.799911,27.153344,,
12/31/2006,,,,,7.387803,11.801063,7.387803,4.017126,28.932628,,
03/31/2007,,,,,8.039404,13.006431,8.039404,4.74408,30.511552,,
06/30/2007,,,,,7.165083,11.608991,7.165083,,25.687203,,
09/30/2007,,,,,7.421428,12.089204,7.421428,4.736711,22.317441,,
12/31/2007,12.780576,,,,6.099843,10.010876,6.099843,4.468825,15.65604,,
03/31/2008,14.982942,,,,5.872303,9.663848,5.872303,3.790706,16.584422,,
06/30/2008,13.025157,,,,5.097665,8.458773,5.097665,3.349999,13.572115,,
09/30/2008,13.42827,,,,5.291333,8.84689,5.291333,3.531152,15.861884,,
12/31/2008,3.485605,,,,1.508443,2.496444,1.508443,1.023388,5.377068,,
03/31/2009,1.176692,,,,0.534713,0.902273,0.534713,0.349764,1.972218,,
06/30/2009,3.699936,,,,1.578704,2.67364,1.578704,1.038878,6.499817,,
09/30/2009,6.635608,,,,2.86107,4.839905,2.86107,1.642031,16.096442,,
12/31/2009,10.019748,,,,3.716339,6.542719,3.716339,1.870832,25.124275,,
03/31/2010,12.261629,,,,4.284564,7.588568,4.284564,2.03751,21.038297,,
06/30/2010,12.206732,,,,4.711137,8.447409,4.711137,1.639578,27.837304,,
09/30/2010,15.463203,,,,6.165475,11.237438,6.165475,1.917287,25.8924,,
12/31/2010,17.808271,,,,7.472755,13.614482,7.472755,2.138033,27.649083,,
03/31/2011,19.654762,,,,8.424235,15.181824,8.424235,2.297043,36.369192,,
06/30/2011,20.037453,1012.560716,1012.560716,1012.560716,9.243092,16.458488,9.243092,2.551776,32.132494,1012.560716,
09/30/2011,15.558394,917.94506,1063.661911,103.616812,7.354444,12.874425,7.354444,2.070761,22.019279,103.616812,
12/31/2011,18.071429,116.314107,124.706728,97.734741,8.669014,14.984626,8.669014,2.37688,28.095595,124.706728,
03/31/2012,19.122517,134.821252,162.358439,123.96736,9.616626,16.112681,9.616626,2.813112,27.053738,162.358439,
06/30/2012,15.258398,162.686147,175.122202,92.08329,9.676837,16.244581,9.676837,2.81462,27.811715,92.08329,
09/30/2012,14.59949,91.150802,95.654344,58.72379,9.291633,15.339977,9.291633,2.654508,25.511709,58.72379,
12/31/2012,14.611529,58.95256,61.227478,56.107231,9.087927,15.04447,9.087927,2.604901,22.156361,,
03/31/2013,15.664234,,,,9.759123,16.261178,9.759123,2.936844,23.314496,,
06/30/2013,17.879765,,,,8.852379,14.711928,8.852379,2.572498,20.697078,,
09/30/2013,16.169937,,,,7.837297,13.202861,7.837297,2.409142,17.760908,,
12/31/2013,16.703829,,,,7.987573,13.607085,7.987573,2.467528,19.487066,,
03/31/2014,17.933909,51.877056,51.877056,51.877056,8.329787,14.043482,8.329787,2.657823,21.232144,51.877056,
06/30/2014,19.261073,54.255314,56.521272,51.752377,8.871888,15.401548,8.871888,2.905083,21.860669,51.752377,
09/30/2014,18.333082,51.107726,56.478749,48.713136,8.44425,14.080859,8.44425,2.81901,23.043739,56.478749,
12/31/2014,23.584979,65.342553,88.651948,56.469901,10.821348,18.566113,10.821348,2.339601,29.787579,88.651948,
03/31/2015,23.980734,93.339682,111.857715,87.355276,10.757286,19.126541,10.757286,2.396777,26.95482,111.857715,
06/30/2015,21.03439,107.142662,110.876158,74.550583,9.243295,15.535938,9.243295,2.152622,23.53586,74.550583,
09/30/2015,20.875,77.357013,81.116231,72.481954,9.301281,16.359294,9.301281,2.243444,23.256968,76.579824,
12/31/2015,21.178478,79.865359,85.671311,66.883946,9.891964,16.593999,9.891964,2.642173,22.958101,66.883946,
03/31/2016,20.37018,64.806877,68.384255,61.185587,10.118744,16.791029,10.118744,2.537574,24.162982,61.185587,
06/30/2016,21.241294,60.466057,68.576584,56.212906,11.2848,19.180343,11.2848,2.916327,26.181192,68.576584,
09/30/2016,19.967901,67.794609,72.086125,60.572383,11.125273,18.764333,11.125273,2.79435,25.694896,60.572383,
12/31/2016,17.278049,53.636288,61.274524,50.251035,9.967192,16.890846,9.967192,2.484214,24.197995,61.274524,
03/31/2017,15.707317,58.095215,62.87472,51.189973,9.015382,15.303035,9.015382,2.309355,22.564432,51.189973,
06/30/2017,14.300493,48.169822,52.819467,44.942041,8.157741,13.944831,8.157741,2.129459,20.803305,44.942041,
09/30/2017,13.811558,43.365766,47.395818,40.80855,7.772243,13.307552,7.772243,2.067701,19.682379,40.900478,
12/31/2017,17.104167,45.554252,50.694135,40.320119,9.37698,16.173729,9.37698,2.515358,24.121815,50.694135,
03/31/2018,14.781003,47.169295,53.148571,42.836853,8.045789,14.185002,8.045789,2.503255,20.894916,49.59302,
06/30/2018,15.612637,50.46852,66.885452,47.902147,8.262207,14.935765,8.262207,2.613086,22.212364,66.885452,
09/30/2018,15.065395,68.143191,86.146175,64.178492,8.038946,14.42093,8.038946,2.56432,23.372331,86.146175,
12/31/2018,11.603217,76.874033,84.962035,57.035596,6.360073,11.247467,6.360073,2.071727,17.738994,57.035596,
03/31/2019,11.684636,58.102137,61.29218,47.79544,6.441466,11.024655,6.441466,2.146197,17.578375,47.79544,
06/30/2019,8.906915,43.225294,48.754656,31.687286,5.0128,8.233419,5.0128,1.712754,13.727705,31.687286,
09/30/2019,8.654795,29.78632,32.160372,25.940956,4.786004,7.848664,4.786004,1.649632,12.090423,25.940956,
12/31/2019,7.60452,22.565804,24.709192,21.235617,4.102467,6.783763,4.102467,1.444267,10.713043,22.747203,
03/31/2020,1.559557,16.838664,22.105008,5.078406,0.857845,1.424682,0.857845,0.314544,2.601032,6.270101,
06/30/2020,2.874079,10.267069,113.298791,5.590747,1.449256,2.505588,1.449256,0.536255,7.209122,113.298791,
09/12/2020,2.35501438789893,,,,1.18751745856105,2.05307343288909,1.18751745856105,0.439406113871189,5.90713980342113,92.8368011721627,
09/30/2020,,,,,1.63390793485536,,1.63390793485536,,3.58536585365854,,
12/31/2020,,,,,1.65316763905212,,1.65316763905212,,,,
