Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,3845.926025,67.469002,67.469002,0.0,687.708984,687.708984,,,719.404114,43.657001,357.79599,317.950989,0.0,48.448002,,,,,1523.030029,1561.281006,3530.128906,-1968.848022,0.0,761.61499,202.932999,202.932999,0.0,,558.681992,2322.895996,,504.217987,504.217987,,,,237.932999,,,,,,429.489029,,,,429.489029,1171.640015,613.628113,,,,,941.859009,,,941.859009,1555.487122,2727.127136,0.0,699.491882,,,-0.059,789.370972,-370.004965,1118.798889,0.0,1118.798889,3845.926025,
09/30/2004,3919.693,52.871,52.871,0.0,710.218,710.218,,,798.316,46.817,406.762,344.737,0.0,48.421,,,,,1609.826,1560.567,3569.909,-2009.342,0.0,749.3,400.96,207.195,193.765,,348.34,2309.867,,523.816,523.816,,,,261.547,,,,,,394.73,,,,394.73,1180.093,652.8,,,,,941.274,,,941.274,1594.074,2774.167,0.0,703.674,,,-0.052,795.109,-353.205,1145.526,0.0,1145.526,3919.693,
12/31/2004,3938.5,50.967,50.967,0.0,717.425,717.425,,,874.833,58.357,423.808,392.668,0.0,90.066,,,,,1733.291,1582.957,3622.188,-2039.231,0.0,622.252,368.143,189.299,178.844,,254.109,2205.209,,520.259,520.259,,,,158.69,,,,,,362.378,,,,362.378,1041.327,620.634,,,,,1006.691,,,1006.691,1627.325,2668.652,0.0,711.794,,,-0.198,847.738,-289.486,1269.848,0.0,1269.848,3938.5,
03/31/2005,4053.24,51.768,51.768,0.0,790.294,790.294,,,936.764,60.036,466.963,409.765,,88.092,,,,,1866.918,1547.875,3582.589,-2034.714,0.0,638.447,367.076,190.442,176.634,,271.371,2186.322,,528.382,528.382,,,,226.556,,,,,,394.331,,,,394.331,1149.269,610.957,,,,,985.023,,,985.023,1595.98,2745.249,0.0,724.974,,,-0.929,892.287,-308.341,1307.991,0.0,1307.991,4053.24,
06/30/2005,4085.943,66.98,66.98,0.0,808.276,808.276,,,963.862,61.963,473.798,428.101,0.0,91.022,,,,,1930.14,1522.606,3573.879,-2051.273,0.0,633.197,362.793,188.005,174.788,,270.404,2155.803,,518.388,518.388,,,,232.487,,,,,,437.659,,,,437.659,1188.534,609.627,,,,,945.619,,,945.619,1555.246,2743.78,0.0,728.939,,,-0.529,945.893,-332.14,1342.163,0.0,1342.163,4085.943,
09/30/2005,4107.822,63.105,63.105,0.0,791.729,791.729,,,1004.939,71.152,483.159,450.628,0.0,94.821,,,,,1954.594,1516.325,3594.68,-2078.355,0.0,636.903,363.991,190.2,173.791,,272.912,2153.228,,514.255,514.255,,,,269.441,,,,,,503.247,,,,503.247,1286.943,533.169,,,,,883.78,,,883.78,1416.949,2703.892,0.0,752.708,,,-2.81,971.9,-317.868,1403.93,0.0,1403.93,4107.822,
12/31/2005,3993.733887,65.417,65.417,0.0,657.237,657.237,,,900.294006,71.839996,395.306,433.14801,0.0,360.360992,,,,,1983.30896,1474.073975,3441.593018,-1967.519043,0.0,536.351013,490.200012,204.128998,286.071014,,46.151001,2010.424988,,470.966003,470.966003,,,,159.279007,,,,,,441.081039,,,,441.081039,1071.32605,561.747009,,,,,863.593994,,,863.593994,1425.341003,2496.667053,0.0,772.065002,,,-4.42,1052.870972,-323.448957,1497.067017,0.0,1497.067017,3993.73407,
03/31/2006,4083.811,31.285,31.285,0.0,784.92,784.92,,,1045.58,73.199,490.671,481.71,0.0,221.966,,,,,2083.751,1535.583,3666.488,-2130.905,0.0,464.477,387.272,204.892,182.38,,77.205,2000.06,,524.228,524.228,,,,208.237,,,,,,365.436,,,,365.436,1097.901,560.286,,,,,853.402,,,853.402,1413.688,2511.589,0.0,776.978,,,-0.418,1104.784,-309.122,1572.222,0.0,1572.222,4083.811,
06/30/2006,4095.937988,38.751999,38.751999,0.0,790.171021,790.171021,,,1046.956055,74.875,490.756989,481.324005,0.0,195.417007,,,,,2071.295898,1549.642944,3720.454102,-2170.811035,0.0,474.998993,388.492004,207.942993,180.549011,,86.506989,2024.641937,,515.054993,515.054993,,,,174.983002,,,,,,399.991058,,,,399.991058,1090.029053,529.015991,,,,,815.591003,,,815.591003,1344.606995,2434.636047,0.0,793.320984,,,-1.736,1165.380005,-295.662987,1661.302002,0.0,1661.302002,4095.938049,
09/30/2006,4144.054199,54.069,54.069,0.0,734.630981,734.630981,,,1077.791992,79.759003,490.700989,507.332001,0.0,197.014999,,,,,2063.50708,1606.781982,3809.741943,-2202.959961,0.0,473.765015,304.095001,216.960999,87.134003,,169.670013,2080.546997,,506.865997,506.865997,,,,204.166,,,,,,373.707993,,,,373.707993,1084.73999,548.611023,,,,,813.400024,,,813.400024,1362.011047,2446.751038,0.0,801.067993,,,-2.015,1196.878052,-298.628066,1697.302979,0.0,1697.302979,4144.054016,
12/31/2006,4027.111084,101.071999,101.071999,0.0,685.835999,685.835999,,,952.309998,84.398003,390.132996,477.778992,0.0,171.089996,,,,,1910.307983,1601.55896,3664.808105,-2063.249023,0.0,515.244019,305.968994,201.899002,104.069992,,209.275024,2116.802979,,501.880005,501.880005,,,,50.452999,,,,,,278.815006,,,,278.815006,831.14801,547.390015,,,,,1172.392944,,,1172.392944,1719.782959,2550.930969,0.0,806.158997,,,-2.584,1217.166992,-544.561996,1476.179993,0.0,1476.179993,4027.110962,
03/31/2007,4124.063,100.818,100.818,0.0,740.837,740.837,,,974.967,75.838,433.531,465.598,0.0,180.976,,,,,1997.598,1598.16,3701.279,-2103.119,0.0,528.305,305.321,204.247,101.074,,222.984,2126.465,,528.742,528.742,,,,137.909,,,,,,178.891,,,,178.891,845.542,530.59,,,,,1185.674,,,1185.674,1716.264,2561.806,0.0,822.484,,,-5.306,1282.832,-537.753,1562.257,0.0,1562.257,4124.063,
06/30/2007,4165.645996,73.338997,73.338997,0.0,759.284973,759.284973,,,981.286987,76.592003,423.187988,481.506989,0.0,192.912003,,,,,2006.822998,1623.746948,3781.665039,-2157.917969,0.0,535.075989,310.337006,211.526993,98.810013,,224.738983,2158.822937,,525.945007,525.945007,,,,64.649002,,,,,,227.588974,,,,227.588974,818.182983,533.856018,,,,,1135.213989,,,1135.213989,1669.070007,2487.252991,0.0,848.221985,,,-9.575,1322.909058,-483.163037,1678.393005,0.0,1678.393005,4165.645996,
09/30/2007,4197.051758,87.766998,87.766998,0.0,734.770996,734.770996,,,1021.960999,78.704002,418.703003,524.554016,0.0,173.869003,,,,,2018.368042,1644.964966,3833.479004,-2188.513916,0.0,533.718994,312.743011,215.778,96.965012,,220.975983,2178.68396,,502.458008,502.458008,,,,74.890999,,,,,,230.681023,,,,230.681023,808.030029,526.520996,,,,,1108.228027,,,1108.228027,1634.749023,2442.779053,0.0,858.216003,,,-10.354,1347.870972,-441.459965,1754.27301,0.0,1754.27301,4197.052063,
12/31/2007,4379.236816,30.143999,30.143999,0.0,748.482971,748.482971,,,1087.712036,81.716003,484.579987,521.416016,0.0,178.912003,,,,,2045.250977,1722.081055,3932.746094,-2210.665039,0.0,611.905029,432.235992,271.783997,160.451996,,179.669037,2333.986084,,528.052002,528.052002,,,,142.567993,,,,,,233.802002,,,,233.802002,904.421997,580.586975,,,,,933.559021,,,933.559021,1514.145996,2418.567993,0.0,862.822998,,,-10.779,1379.875977,-271.251029,1960.668945,0.0,1960.668945,4379.236938,
03/31/2008,4651.244,68.206,68.206,0.0,845.927,845.927,,,1185.498,83.29,536.599,565.609,0.0,165.307,,,,,2264.938,1753.656,4000.846,-2247.19,0.0,632.65,450.256,281.531,168.725,,182.394,2386.306,,519.616,519.616,,,,148.032,,,,,,259.668,,,,259.668,927.316,725.239,,,,,929.196,,,929.196,1654.435,2581.751,0.0,861.399,,,-5.793,1448.021,-234.134,2069.493,0.0,2069.493,4651.244,
06/30/2008,4794.879,74.735,74.735,0.0,909.409,909.409,0.0,,1247.759,,545.711,610.405,91.643,165.044,,,,,2396.947,1774.744,4072.35,-2297.606,0.0,623.188,449.744,277.759,171.985,,173.444,2397.932,,576.63,576.63,,0.0,,302.059,,,,,,0.0,,,,0.0,1133.089,559.315,,,,,924.302,,,924.302,1483.617,2616.706,0.0,882.939,,,-11.126,1520.575,-214.215,2178.173,0.0,2178.173,4794.879,
09/30/2008,4707.119,94.709,94.709,0.0,814.702,814.702,,,1297.928,,590.98,619.963,86.985,169.993,,,,,2377.332,1733.445,4025.928,-2292.483,0.0,596.342,424.447,273.474,150.973,,171.895,2329.787,,535.693,535.693,,,,217.313,,,,,,301.889,,,,301.889,1054.895,521.896,,,,,923.626,,,923.626,1445.522,2500.417,0.0,887.659,,,-11.501,1633.614,-303.07,2206.702,0.0,2206.702,4707.119,
12/31/2008,4536.05,133.383,133.383,,575.915,575.915,,,1000.493,0.0,413.273,515.464,71.756,323.674,,,,,2033.465,1516.972,3592.054,-2075.082,,985.613,362.333,221.435,140.898,,623.28,2502.585,,423.523,423.523,,,,108.59,,,,,,266.2,,,,266.2,798.313,515.25,,,,,1559.449,,,1559.449,2074.699,2873.012,,891.379,,,-11.586,1580.084,-819.633,1640.244,22.794,1663.038,4536.05,
03/31/2009,4317.873,112.012,112.012,0.0,538.804,538.804,0.0,,1060.399,0.0,419.115,557.976,83.308,159.918,5.669,309.904,,76.076,1871.133,1698.258,4009.983,-2311.725,0.0,748.482,397.952,228.132,169.82,,34.957,2446.74,,510.318,342.475,11.28,,156.563,368.861,100.165,,,,268.696,5.142,,6.585,9.294,0.0,884.321,261.413,261.413,,,,1561.273,,1453.611,91.783,1822.686,2707.007,0.0,888.496,53.064,835.432,-4.163,1563.53,-854.26,1593.603,17.263,1610.866,4317.873,
06/30/2009,4222.155,277.086,277.086,0.0,465.068,465.068,0.0,,930.141,0.0,357.954,489.551,82.636,146.482,4.793,312.782,,61.652,1818.777,1653.212,4066.686,-2413.474,0.0,750.166,395.963,229.699,166.264,,36.628,2403.378,,462.892,316.284,,,146.608,337.697,68.404,,,,269.293,5.186,,5.569,9.921,0.0,805.775,254.845,254.845,,,,1560.388,,1453.371,91.527,1815.233,2621.008,0.0,888.537,53.064,835.473,-4.206,1490.299,-791.226,1583.404,17.743,1601.147,4222.155,
09/30/2009,4458.021,382.878,382.878,0.0,458.393,458.393,0.0,,716.948,0.0,278.267,374.541,64.14,758.478,1.619,310.928,,324.351,2316.697,1425.96,3654.951,-2228.991,0.0,715.364,356.662,222.225,134.437,,46.155,2141.324,,500.406,352.558,,,147.848,331.86,63.323,,,,268.537,49.241,,7.159,8.479,0.0,881.507,469.057,469.057,,,,1516.484,,1398.288,102.558,1985.541,2867.048,0.0,892.783,53.064,839.719,-4.493,1431.701,-747.157,1572.834,18.139,1590.973,4458.021,
12/31/2009,4006.893,755.545,755.545,0.0,411.226,411.226,0.0,,671.236,0.0,269.075,349.139,53.022,184.553,2.651,248.551,,123.045,2022.56,1335.228,3398.114,-2062.886,0.0,649.105,353.822,221.734,132.088,,44.081,1984.333,,497.053,355.228,9.233,0.0,132.592,43.38,26.345,0.0,0.0,,17.035,0.0,0.0,5.853,6.091,0.0,540.433,469.287,469.287,0.0,0.0,,1401.605,0.0,1295.139,94.522,1870.892,2411.325,0.0,896.54,53.064,843.476,-4.698,1402.855,-717.113,1577.584,17.984,1595.568,4006.893,
03/31/2010,3988.114,709.301,709.301,0.0,489.054,489.054,0.0,,689.372,0.0,298.652,334.533,56.187,171.264,4.49,236.144,,110.387,2058.991,1302.542,3420.273,-2117.731,0.0,626.581,350.8,221.038,129.762,,35.147,1929.123,,383.419,221.852,,,161.567,44.637,29.958,,,,14.679,172.933,,7.71,6.611,163.734,600.989,471.229,471.229,,,,1286.407,,1180.868,91.218,1757.636,2358.625,0.0,911.195,53.064,858.131,-23.567,1422.782,-699.291,1611.119,18.37,1629.489,3988.114,
06/30/2010,4005.1,796.2,796.2,0.0,500.3,500.3,0.0,,699.5,0.0,342.6,302.1,54.8,118.3,11.2,234.7,,58.0,2114.3,1263.5,3379.3,-2115.8,0.0,627.3,345.8,218.3,127.5,,35.6,1890.8,,403.9,220.5,,,183.4,17.3,5.0,,,,12.3,169.6,,7.1,6.2,160.6,590.8,476.1,476.1,,,,1279.9,,1165.8,100.8,1756.0,2346.8,0.0,927.6,53.1,874.5,-39.9,1495.8,-743.8,1639.7,18.6,1658.3,4005.1,
09/30/2010,4249.0,899.8,899.8,0.0,552.2,552.2,0.0,,771.4,0.0,361.0,351.0,59.4,145.4,1.6,231.4,,83.3,2368.8,1256.6,3421.0,-2164.4,0.0,623.6,353.4,228.2,125.2,,37.2,1880.2,,530.5,257.8,54.2,,218.5,13.6,3.6,,,,10.0,171.4,,4.9,6.6,162.3,715.5,479.4,479.4,,,,1260.1,,1149.2,99.4,1739.5,2455.0,0.0,929.5,53.1,876.4,-30.0,1553.6,-676.0,1777.1,16.9,1794.0,4249.0,
12/31/2010,4180.4,877.1,877.1,0.0,516.6,516.6,0.0,,828.5,0.0,371.9,398.7,57.9,177.0,1.0,121.5,,76.6,2399.2,1267.7,3454.0,-2186.3,0.0,513.5,353.6,224.4,129.2,,37.4,1781.2,,506.3,263.5,14.0,0.0,228.8,32.0,22.4,0.0,0.0,,9.6,172.7,0.0,3.2,6.0,172.0,711.0,481.7,481.7,0.0,0.0,,1045.9,0.0,925.7,111.0,1527.6,2238.6,0.0,934.8,53.1,881.7,-11.5,1626.4,-624.7,1925.0,16.8,1941.8,4180.4,
03/31/2011,4180.6,637.6,637.6,0.0,672.5,672.5,0.0,,917.5,0.0,432.7,427.1,57.7,189.8,,116.3,,89.4,2417.4,1250.9,3484.5,-2233.6,0.0,512.3,353.0,225.9,127.1,,43.0,1763.2,,543.0,320.9,47.2,,174.9,39.1,31.2,,,,7.9,161.1,,,6.2,160.3,743.2,483.3,483.3,,,,887.8,,770.4,111.2,1371.1,2114.3,0.0,933.9,53.1,880.8,-22.2,1721.5,-585.1,2048.1,18.2,2066.3,4180.6,
06/30/2011,4175.1,632.8,632.8,0.0,718.8,718.8,0.0,,928.9,0.0,425.9,444.0,59.0,190.3,,68.0,,89.8,2470.8,1243.1,3507.6,-2264.5,0.0,461.2,350.7,226.5,124.2,,42.5,1704.3,,541.2,314.6,23.5,,203.1,30.3,22.9,,,,7.4,184.4,,,6.2,183.5,755.9,490.6,490.6,,,,722.3,,602.7,113.4,1212.9,1968.8,0.0,936.3,53.1,883.2,-11.7,1823.5,-559.4,2188.7,17.6,2206.3,4175.1,
09/30/2011,4123.0,402.9,402.9,0.0,715.9,715.9,0.0,,949.2,0.0,455.8,432.8,60.6,198.5,,55.3,,99.0,2266.5,1242.5,3525.2,-2282.7,0.0,614.0,514.4,283.7,230.7,,44.3,1856.5,,633.9,308.4,96.4,,229.1,21.2,14.6,,,,6.6,190.6,,,5.5,189.6,845.7,490.9,490.9,,,,561.7,,485.3,70.9,1052.6,1898.3,0.0,939.0,53.1,885.9,-29.9,1915.0,-619.4,2204.7,20.0,2224.7,4123.0,
12/31/2011,4327.4,464.8,464.8,0.0,645.5,645.5,0.0,,964.4,129.8,327.4,472.4,34.8,218.2,0.0,117.2,,104.5,2292.9,1308.9,3589.4,-2280.5,0.0,725.6,568.4,332.7,235.7,,40.0,2034.5,,592.1,287.3,45.5,0.0,259.3,36.3,22.0,0.0,0.0,,14.3,191.5,0.0,0.0,7.5,188.4,819.9,478.8,478.8,0.0,0.0,,986.2,0.0,886.9,91.8,1465.0,2284.9,0.0,942.3,53.1,889.2,-29.2,2004.7,-889.5,2028.3,14.2,2042.5,4327.4,
03/31/2012,4373.5,355.3,355.3,0.0,762.0,762.0,0.0,,993.1,208.8,341.1,478.6,-35.4,206.1,,133.8,,92.7,2316.5,1313.3,3642.0,-2328.7,0.0,743.7,564.5,311.1,253.4,,45.4,2057.0,,618.9,310.6,121.5,,186.8,25.8,13.0,,,,12.8,171.8,,,6.9,168.1,816.5,478.8,478.8,,,,880.0,,781.0,92.1,1358.8,2175.3,0.0,937.1,53.1,884.0,-38.0,2137.9,-853.2,2183.8,14.4,2198.2,4373.5,
06/30/2012,4404.8,509.9,509.9,0.0,715.7,715.7,0.0,,943.3,131.6,324.1,455.1,32.5,196.6,,121.0,,83.8,2365.5,1320.0,3658.7,-2338.7,0.0,719.3,558.4,332.1,226.3,,39.9,2039.3,,627.2,283.7,140.8,,202.7,20.3,8.1,,,,12.2,180.2,,,6.6,176.6,827.7,473.9,473.9,,,,788.0,,667.2,114.2,1261.9,2089.6,0.0,937.3,53.1,884.2,-52.9,2299.1,-882.5,2301.0,14.2,2315.2,4404.8,
09/30/2012,4218.5,485.5,485.5,0.0,629.8,629.8,0.0,,928.1,185.6,315.5,467.1,-40.1,190.3,,45.6,,74.4,2233.7,1344.3,3728.1,-2383.8,0.0,640.5,553.8,332.1,221.7,,41.1,1984.8,,595.7,270.0,112.7,,213.0,27.5,12.9,,,,14.6,174.7,,,6.7,171.1,797.9,461.4,461.4,,,,613.4,,492.2,114.5,1074.8,1872.7,0.0,940.8,53.1,887.7,-112.6,2358.1,-854.9,2331.4,14.4,2345.8,4218.5,
12/31/2012,4244.2,586.4,586.4,0.0,546.7,546.7,0.0,,862.1,175.0,278.1,430.4,-21.4,166.8,0.0,74.1,,80.3,2162.0,1405.3,3792.1,-2386.8,0.0,676.9,563.6,338.9,224.7,0.2,39.0,2082.2,,463.6,216.2,33.5,0.0,213.9,23.9,14.3,0.0,0.0,,9.6,180.3,0.0,0.0,4.5,177.5,667.8,455.1,455.1,0.0,0.0,,874.7,0.0,763.2,107.0,1329.8,1997.6,0.0,944.5,53.1,891.4,-110.3,2411.2,-1013.2,2232.2,14.4,2246.6,4244.2,
03/31/2013,4165.1,457.9,457.9,0.0,607.2,607.2,0.0,,833.8,153.0,276.5,426.1,-21.8,174.3,,58.7,,94.3,2073.2,1423.6,3838.6,-2415.0,0.0,668.3,571.0,345.2,225.8,,38.6,2091.9,,489.7,229.7,95.3,,164.7,17.2,7.4,,,,9.8,169.7,,,8.9,161.9,676.6,455.3,455.3,,,,710.3,,632.8,68.6,1165.6,1842.2,0.0,943.3,53.1,890.2,-100.0,2464.2,-998.9,2308.6,14.3,2322.9,4165.1,
06/30/2013,4106.3,396.8,396.8,0.0,624.2,624.2,0.0,,818.6,136.0,284.2,423.4,-25.0,163.5,,6.3,,94.4,2003.1,1469.1,3912.2,-2443.1,0.0,634.1,589.2,362.5,226.7,,38.6,2103.2,,490.5,241.9,84.2,,164.4,7.2,7.0,,,,0.2,165.2,,,10.6,157.9,662.9,455.3,455.3,,,,660.3,,606.5,43.2,1115.6,1778.5,0.0,942.7,53.1,889.6,-170.6,2524.9,-985.4,2311.6,16.2,2327.8,4106.3,
09/30/2013,4192.9,418.1,418.1,0.0,593.7,593.7,0.0,,856.1,160.5,324.8,399.0,-28.2,182.1,,25.6,,102.0,2050.0,1498.3,3983.3,-2485.0,0.0,644.6,581.7,359.7,222.0,,37.3,2142.9,,546.0,252.5,109.4,,184.1,271.2,21.1,,,,250.1,161.2,,,10.8,153.9,978.4,205.4,205.4,,,,642.0,,585.6,45.6,847.4,1825.8,0.0,944.7,53.1,891.6,-193.1,2555.3,-953.6,2353.3,13.8,2367.1,4192.9,
12/31/2013,4477.9,384.6,384.6,0.0,444.0,444.0,0.0,,582.6,62.3,199.2,312.7,8.4,526.3,0.0,,236.7,103.6,1937.5,855.8,2395.3,-1539.5,0.0,1684.6,553.5,346.1,207.4,223.5,58.4,2540.4,,377.7,139.9,106.7,0.0,131.1,269.3,18.6,0.0,0.0,,250.7,333.1,0.0,0.0,82.9,180.8,980.1,176.4,176.4,0.0,0.0,,672.8,0.0,297.3,55.9,849.2,1829.3,0.0,949.5,53.1,896.4,-273.2,2586.4,-626.1,2636.6,12.0,2648.6,4477.9,
03/31/2014,4418.0,248.3,248.3,0.0,618.2,618.2,0.0,,829.7,152.0,313.5,388.5,-24.3,173.4,,10.1,,103.8,1869.6,1559.9,4103.4,-2543.5,0.0,988.5,572.4,358.4,214.0,,406.0,2548.4,,553.0,266.4,123.4,,163.2,272.9,22.2,,,,250.7,156.3,,,166.6,148.5,982.2,206.4,206.4,,,,615.0,,394.8,53.6,821.4,1803.6,0.0,952.1,53.1,899.0,-383.3,2646.8,-614.0,2601.6,12.8,2614.4,4418.0,
06/30/2014,3265.2,294.8,294.8,0.0,486.5,486.5,0.0,,625.0,86.3,236.7,327.2,-25.2,155.8,,8.2,0.0,89.6,1562.1,838.3,2395.8,-1557.5,0.0,864.8,552.8,349.2,203.6,,303.8,1703.1,,359.3,178.0,52.7,,128.6,314.6,63.6,,,,251.0,176.0,,,120.4,168.1,849.9,176.2,176.2,,,,435.0,,268.3,46.3,611.2,1461.1,0.0,958.4,53.1,905.3,-412.5,1642.2,-397.8,1790.3,13.8,1804.1,3265.2,
09/30/2014,3106.7,238.2,238.2,0.0,488.7,488.7,0.0,,618.3,82.7,227.4,332.9,-24.7,154.5,,7.4,,102.6,1499.7,833.4,2391.2,-1557.8,0.0,773.6,449.0,260.6,188.4,259.7,57.5,1607.0,,408.8,185.3,67.1,,156.4,9.4,8.7,,,,0.7,143.9,,,77.6,136.6,562.1,522.0,522.0,,,,378.7,,257.5,43.6,900.7,1462.8,0.0,948.7,53.1,895.6,-505.1,1594.8,-408.5,1629.9,14.0,1643.9,3106.7,
12/31/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2015,2820.4,154.4,154.4,0.0,491.5,491.5,0.0,,580.3,81.9,214.9,299.6,-16.1,137.6,,35.9,,88.5,1363.8,760.2,2138.0,-1377.8,0.0,696.4,486.7,256.6,230.1,,173.8,1456.6,,383.7,168.4,108.3,,107.0,3.7,3.6,,,,0.1,132.0,,,,132.0,519.4,519.7,519.7,,,,365.1,,295.9,69.2,884.8,1404.2,0.0,948.7,53.1,895.6,-598.8,1458.3,-405.2,1403.0,13.2,1416.2,2820.4,
06/30/2015,2887.6,236.8,236.8,0.0,487.5,487.5,0.0,,574.2,56.3,211.7,299.0,7.2,137.5,,36.3,,88.1,1436.0,759.1,2160.6,-1401.5,0.0,692.5,482.8,257.7,225.1,112.2,61.2,1451.6,,365.6,170.1,91.4,,104.1,82.2,82.1,,,,0.1,146.2,,,,146.2,594.0,555.6,555.6,,,,366.9,,291.3,75.6,922.5,1516.5,0.0,949.1,53.1,896.0,-672.3,1472.9,-396.0,1353.7,17.4,1371.1,2887.6,
09/30/2015,2946.6,155.0,155.0,0.0,469.8,469.8,0.0,,595.4,89.2,212.0,318.2,-24.0,158.7,5.5,18.3,,110.7,1378.9,783.1,2192.6,-1409.5,0.0,784.6,604.9,327.1,277.8,114.1,41.8,1567.7,,361.0,176.0,75.0,,110.0,98.7,83.6,,,,15.1,145.9,,2.0,3.8,145.9,605.6,625.9,625.9,,,,363.5,,288.9,68.8,989.4,1595.0,0.0,954.1,53.1,901.0,-722.8,1514.6,-411.6,1334.3,17.3,1351.6,2946.6,
12/31/2015,2785.3,129.6,129.6,0.0,454.6,454.6,0.0,,543.2,58.8,181.9,296.2,6.3,79.0,8.2,65.9,,79.0,1206.4,777.8,2171.7,-1393.9,0.0,801.1,598.6,327.3,271.3,86.3,42.1,1578.9,,275.1,159.7,13.1,0.0,102.3,77.1,62.0,0.0,0.0,,15.1,153.1,0.0,0.4,3.6,153.1,505.3,580.6,580.6,0.0,0.0,,354.8,0.0,283.0,67.8,935.4,1440.7,0.0,958.2,53.1,905.1,-804.3,1457.6,-287.0,1324.5,20.1,1344.6,2785.3,
03/31/2016,2850.1,137.3,137.3,0.0,465.0,465.0,0.0,,551.3,87.4,182.5,301.6,-20.2,121.3,,64.9,,121.3,1274.9,780.1,2195.4,-1415.3,0.0,795.1,593.8,328.7,265.1,88.1,48.3,1575.2,,292.7,177.9,30.2,,84.6,15.3,0.2,,,,15.1,134.6,,,3.6,134.6,442.6,673.4,673.4,,,,358.5,,282.3,72.6,1031.9,1474.5,0.0,954.7,53.1,901.6,-833.0,1499.9,-271.9,1349.7,25.9,1375.6,2850.1,
06/30/2016,2794.4,156.0,156.0,0.0,452.3,452.3,0.0,,555.4,55.6,186.3,306.9,6.6,73.4,4.3,62.0,,73.4,1237.1,772.5,2192.2,-1419.7,0.0,784.8,586.7,328.7,258.0,85.6,46.2,1557.3,,299.6,172.9,34.4,,92.3,28.4,13.4,,,,15.0,147.0,,3.4,3.5,147.0,475.0,604.2,604.2,,,,356.0,,280.2,68.9,960.2,1435.2,0.0,954.9,53.1,901.8,-864.4,1524.4,-281.5,1333.4,25.8,1359.2,2794.4,
09/30/2016,2819.2,129.0,129.0,0.0,452.8,452.8,0.0,,575.9,57.5,193.3,322.5,2.6,69.1,2.8,50.6,,69.1,1226.8,796.6,2230.2,-1433.6,0.0,795.8,633.5,359.0,274.5,84.5,24.4,1592.4,,285.9,184.5,12.1,,89.3,22.5,22.5,,,,0.0,142.1,,2.3,3.3,142.1,450.5,641.4,641.4,,,,361.1,,278.8,76.7,1002.5,1453.0,0.0,958.5,53.1,905.4,-878.9,1524.7,-264.8,1339.5,26.7,1366.2,2819.2,
12/31/2016,2763.2,148.8,148.8,0.0,438.0,438.0,0.0,,553.7,54.9,182.9,308.8,7.1,71.4,9.9,51.4,,71.4,1211.9,804.4,2233.0,-1428.6,0.0,746.9,628.5,357.5,271.0,32.1,25.0,1551.3,,279.0,176.2,16.9,0.0,85.9,24.2,19.2,0.0,0.0,,5.0,149.5,0.0,2.1,3.9,149.5,452.7,635.0,635.0,0.0,0.0,,364.6,0.0,286.2,72.4,999.6,1452.3,0.0,960.0,53.1,906.9,-891.7,1289.3,-77.9,1279.7,31.2,1310.9,2763.2,
03/31/2017,2815.6,129.5,129.5,0.0,492.7,492.7,0.0,,566.2,58.8,197.2,305.9,4.3,82.3,6.4,50.7,,82.3,1270.7,807.6,2261.9,-1454.3,0.0,737.3,622.6,358.4,264.2,30.6,27.0,1544.9,,324.0,226.6,25.2,,72.2,37.2,32.2,,,,5.0,137.2,,1.3,3.0,137.2,498.4,600.1,600.1,,,,362.3,,286.2,71.8,962.4,1460.8,0.0,944.8,53.1,891.7,-869.2,1306.3,-60.8,1321.1,33.7,1354.8,2815.6,
