Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1992,23.224001,11.83,4.142,7.688,4.876,,,4.354,,,,,0.862,,,,,,,21.922001,1.184,1.961,-0.777,0.0,0.118,,,,,0.118,1.302,,2.238,2.238,,,,0.0,,,,,,2.84,,,,2.84,5.078,0.0,,,,,0.0,,,0.0,0.0,5.078,0.0,13.863,,,0.0,,4.283,18.146,0.0,18.146,23.224,
09/30/1992,22.695,10.547,2.37,8.177,5.158,,,4.313,,,,,0.987,,,,,,,21.004999,1.356,2.231,-0.875,0.0,0.334,,,,,0.334,1.69,,1.477,1.477,,,,0.0,,,,,,3.101,,,,3.101,4.578,0.0,,,,,0.0,,,0.0,0.0,4.578,0.0,13.864,,,0.0,,4.253,18.117,0.0,18.117,22.695,
12/31/1992,21.716999,10.195,4.34,5.855,5.01,,,4.032,,,,,0.925,,,,,,,20.162001,1.24,2.215,-0.975,0.0,0.315,,,,,0.315,1.555,,1.741,1.741,,,,0.0,,,,,,2.379,,,,2.379,4.12,0.0,,,,,0.0,,,0.0,0.0,4.12,0.0,13.87,,,0.0,,3.727,17.597,0.0,17.597,21.717,
03/27/1993,21.705999,9.834,3.459,6.375,5.591,,,3.9,,,,,0.83,,,,,,,20.155001,1.205,2.272,-1.067,0.0,0.346,,,,,0.346,1.551,,1.423,1.423,,,,0.0,,,,,,2.812,,,,2.812,4.235,0.0,,,,,0.0,,,0.0,0.0,4.235,0.0,13.871,,,0.0,,3.6,17.471,0.0,17.471,21.706,
06/30/1993,22.08,10.245,6.315,3.93,5.627,,,3.751,,,,,0.695,,,,,,,20.318001,1.153,2.308,-1.155,0.0,0.609,,,,,0.609,1.762,,1.8,1.8,,,,0.0,,,,,,2.975,,,,2.975,4.775,0.0,,,,,0.0,,,0.0,0.0,4.775,0.0,13.924,,,0.0,,3.381,17.305,0.0,17.305,22.08,
09/30/1993,22.166,10.129,6.689,3.44,5.426,,,3.918,,,,,0.921,,,,,,,20.393999,1.143,2.398,-1.255,0.0,0.629,,,,,0.629,1.772,,1.831,1.831,,,,0.0,,,,,,4.023,,,,4.023,5.854,0.0,,,,,0.0,,,0.0,0.0,5.854,0.0,13.924,,,0.0,,2.388,16.312,0.0,16.312,22.166,
12/25/1993,22.85,8.906,4.403,4.503,7.245,,,3.941,,,,,1.054,,,,,,,21.146,1.076,2.428,-1.352,0.0,0.628,,,,,0.628,1.704,,2.154,2.154,,,,0.0,,,,,,3.956,,,,3.956,6.11,0.0,,,,,0.0,,,0.0,0.0,6.11,0.0,13.924,,,0.0,,2.816,16.74,0.0,16.74,22.85,
03/26/1994,24.545,8.672,4.668,4.004,8.875,,,4.087,,,,,1.086,,,,,,,22.719999,1.139,2.601,-1.462,0.0,0.686,,,,,0.686,1.825,,2.522,2.522,,,,0.0,,,,,,4.407,,,,4.407,6.929,0.0,,,,,0.0,,,0.0,0.0,6.929,0.0,13.932,,,0.0,,3.684,17.616,0.0,17.616,24.545,
06/25/1994,27.025,8.049,3.546,4.503,11.012,,,4.825,,,,,1.059,,,,,,,24.945,1.056,2.631,-1.575,0.418,0.606,,,,,0.606,2.08,,2.455,2.455,,,,1.468,,,,,,4.15,,,,4.15,8.073,0.0,,,,,0.0,,,0.0,0.0,8.073,0.0,14.079,,,0.0,,4.873,18.952001,0.0,18.952001,27.025001,
09/24/1994,28.497,9.399,5.88,3.519,10.894,,,4.435,,,,,1.584,,,,,,,26.312,1.128,2.925,-1.797,0.0,1.057,,,,,1.057,2.185,,1.866,1.866,,,,2.417,,,,,,4.342,,,,4.342,8.625,0.0,,,,,0.0,,,0.0,0.0,8.625,0.0,14.49,,,0.0,,5.382,19.872,0.0,19.872,28.497,
12/31/1994,29.257999,9.813,8.316,1.497,10.163,,,5.164,,,,,1.735,,,,,,,26.875,1.204,3.095,-1.891,0.0,1.179,,,,,1.179,2.383,,2.35,2.35,,,,2.178,,,,,,4.186,,,,4.186,8.714,0.0,,,,,0.0,,,0.0,0.0,8.714,0.0,14.51,,,0.0,,6.034,20.544,0.0,20.544,29.258,
03/25/1995,30.360001,11.345,9.848,1.497,8.361,,,5.325,,,,,2.412,,,,,,,27.443001,1.324,3.363,-2.039,0.0,1.593,,,,,1.593,2.917,,2.138,2.138,,,,2.534,,,,,,4.54,,,,4.54,9.212,0.0,,,,,0.0,,,0.0,0.0,9.212,0.0,14.917,,,0.0,,6.231,21.148,0.0,21.148,30.36,
06/24/1995,32.820999,10.72,6.669,4.051,10.701,,,6.01,,,,,2.262,,,,,,,29.693001,1.402,3.582,-2.18,0.0,1.726,,,,,1.726,3.128,,2.938,2.938,,,,2.977,,,,,,5.262,,,,5.262,11.177,0.0,,,,,0.0,,,0.0,0.0,11.177,0.0,14.919,,,0.0,,6.725,21.644,0.0,21.644,32.821,
09/30/1995,44.083,15.379,12.886,2.493,13.545,,,8.557,,,,,2.26,,,,,,,39.741001,2.05,5.305,-3.255,0.0,2.292,,,,,2.292,4.342,,4.483,4.483,,,,2.059,,,,,,6.009,,,,6.009,12.551,0.0,,,,,0.0,,,0.0,0.0,12.551,0.0,24.561001,,,0.0,,6.971,31.532001,0.0,31.532001,44.083001,
12/30/1995,37.008999,10.594,8.234,2.36,13.876,,,6.434,,,,,2.097,,,,,,,33.000999,1.578,4.02,-2.442,0.0,2.43,,,,,2.43,4.008,,4.347,4.347,,,,2.139,,,,,,5.531,,,,5.531,12.017,0.0,,,,,0.0,,,0.0,0.0,12.017,0.0,16.377001,,,0.0,,8.615,24.992001,0.0,24.992001,37.009001,
03/30/1996,91.486,62.015999,57.882999,4.133,16.172001,,,6.735,,,,,2.504,,,,,,,87.427002,1.853,4.431,-2.578,0.0,2.206,,,,,2.206,4.059,,3.308,3.308,,,,2.183,,,,,,7.377,,,,7.377,12.868,0.0,,,,,0.0,,,0.0,0.0,12.868,0.0,67.017998,,,0.0,,11.6,78.617998,0.0,78.617998,91.485998,
06/29/1996,101.091003,60.156,31.771999,28.384001,18.701,,,9.636,,,,,2.452,,,,,,,90.945,2.26,4.988,-2.728,5.65,2.236,,,,,2.236,10.146,,3.74,3.74,,,,2.395,,,,,,7.706,,,,7.706,13.841,0.0,,,,,0.0,,,0.0,0.0,13.841,0.0,71.730003,,,0.0,,15.52,87.250004,0.0,87.250004,101.091003,
09/28/1996,123.107002,75.662001,28.754,46.908001,21.736,,,11.123,,,,,4.513,,,,,,,113.033997,3.684,7.658,-3.974,0.0,6.389,,,,,6.389,10.073,,4.026,4.026,,,,2.535,,,,,,9.274,,,,9.274,15.835,0.0,,,,,0.0,,,0.0,0.0,15.835,0.0,89.382004,,,0.0,,17.889999,107.272003,0.0,107.272003,123.107003,
12/28/1996,131.110992,79.573002,33.165001,46.408001,23.813,,,11.223,,,,,4.783,,,,,,,119.391998,3.823,8.045,-4.222,0.0,7.896,,,,,7.896,11.719,,3.855,3.855,,,,2.662,,,,,,12.669001,,,,12.669001,19.186001,0.0,,,,,0.0,,,0.0,0.0,19.186001,0.0,89.624001,,,0.0,,22.301001,111.925001,0.0,111.925001,131.111002,
03/29/1997,135.610992,75.955997,42.578999,33.376999,27.586,,,10.782,,,,,5.567,,,,,,,119.890999,4.14,8.604,-4.464,0.0,11.58,,,,,11.58,15.72,,4.351,4.351,,,,0.0,,,,,,13.639999,,,,13.639999,17.990999,0.0,,,,,0.0,,,0.0,0.0,17.990999,0.0,90.997002,,,0.0,,26.622999,117.620001,0.0,117.620001,135.611,
06/28/1997,140.975998,78.922001,33.303001,45.618999,29.665001,,,11.471,,,,,5.588,,,,,,,125.646004,4.36,9.1,-4.74,0.0,10.97,,,,,10.97,15.33,,3.76,3.76,,,,0.001,,,,,,14.668001,,,,14.668001,18.429001,0.0,,,,,0.0,,,0.0,0.0,18.429001,0.0,91.418999,,,0.0,,31.128,122.546999,0.0,122.546999,140.976,
09/27/1997,144.667007,84.264999,28.091999,56.173,29.231001,,,13.205,,,,,4.068,,,,,,,130.768997,4.704,9.74,-5.036,0.0,9.194,,,,,9.194,13.898,,5.232,5.232,,,,0.083,,,,,,12.585999,,,,12.585999,17.900999,0.0,,,,,0.0,,,0.0,0.0,17.900999,0.0,91.799004,,,0.0,,34.966999,126.766003,0.0,126.766003,144.667002,
12/27/1997,151.261993,87.05189,45.166892,41.884998,27.761999,,,16.872999,,,,,3.854,,,,,,,135.541,4.896,10.271,-5.375,0.0,10.825,,,,,10.825,15.721,,6.738,6.738,,,,0.0,,,,,,15.089999,,,,15.089999,21.827999,0.0,,,,,0.0,,,0.0,0.0,21.827999,0.0,92.445999,,,0.0,,36.987999,129.433998,0.0,129.433998,151.261997,
03/28/1998,159.033997,87.024002,43.657001,43.367001,29.837999,,,18.441,,,,,3.817,,,,,,,139.119995,5.154,10.819,-5.665,0.0,14.76,,,,,14.76,19.914,,6.306,6.306,,,,0.781,,,,,,18.624,,,,18.624,25.711,0.0,,,,,0.0,,,0.0,0.0,25.711,0.0,93.779999,,,0.0,,39.542999,133.322998,0.0,133.322998,159.033998,
06/27/1998,168.233994,88.376999,45.93,42.446999,31.761,,,17.996,,,,,4.89,,,,,,,143.024002,5.836,11.868,-6.032,0.0,19.374001,,,,,19.374001,25.210001,,5.852,5.852,,,,1.406,,,,,,23.03,,,,23.03,30.288,0.0,,,,,0.0,,,0.0,0.0,30.288,0.0,94.057999,,,0.0,,43.888,137.945999,0.0,137.945999,168.233999,
09/26/1998,172.597,75.902,48.423,27.479,29.287001,,,20.438,,,,,6.221,,,,,,,131.848007,25.898001,32.338001,-6.44,0.0,14.851,,,,,14.851,40.749001,,5.497,5.497,,,,3.799,,,,,,22.919,,,,22.919,32.215,0.0,,,,,0.0,,,0.0,0.0,32.215,0.0,95.234001,,,-0.464,,45.611999,140.382,0.0,140.382,172.597,
12/26/1998,177.563004,73.073,48.436001,24.636999,33.216,,,20.478001,12.472,,8.006,0.0,6.16,,,,,,,132.927002,28.589001,35.209999,-6.621,0.0,16.047001,0.0,,,,16.047001,44.636002,,9.57,9.57,,,,2.821,,,,,,22.585002,,,,22.585002,34.976002,0.0,,,,,0.0,,,0.0,0.0,34.976002,0.0,95.411003,,,-0.464,,47.639999,142.587002,0.0,142.587002,177.563004,
03/27/1999,169.809998,64.853001,36.582001,28.271,31.702999,,,19.089001,11.68,,7.409,0.0,6.287,,,,,,,121.931999,33.058998,39.445999,-6.387,0.0,14.819,0.0,,,,14.819,47.877998,,6.342,6.342,,,,1.523,,,,,,20.801,,,,20.801,28.666,0.0,,,,,0.0,,,0.0,0.0,28.666,0.0,95.585999,,,-0.464,,46.021999,141.143997,0.0,141.143997,169.809998,
06/26/1999,181.231995,58.161998,38.375999,19.785999,30.417999,,,19.966999,13.609,,6.358,0.0,6.843,,,,,,,115.389999,51.113998,58.196999,-7.083,0.0,14.728,0.0,,,,14.728,65.841998,,5.506,5.506,,,,1.09,,,,,,21.285001,,,,21.285001,27.881001,0.0,,,,,0.0,,,0.0,0.0,27.881001,0.0,109.544998,,,-0.464,,44.27,153.350998,0.0,153.350998,181.231999,
09/25/1999,175.770004,62.677999,36.507999,26.17,28.056,,,17.596001,7.918,0.0,9.678,0.0,6.841,,,,,,,115.170998,50.470001,58.624001,-8.154,0.0,10.129,0.0,,,,10.129,60.599001,,6.063,6.063,,,,1.103,,,,,,18.181,,,,18.181,25.347,0.0,,,,,0.0,,,0.0,0.0,25.347,0.0,109.777,,,-0.464,,41.11,150.423,0.0,150.423,175.77,
12/25/1999,174.505005,61.206,36.092999,25.113001,27.929001,,,18.326,12.412,,5.914,0.0,2.732,,,,,,,110.193001,50.674999,59.466,-8.791,0.0,13.637,0.0,,,,13.637,64.311999,,6.339,6.339,,,,0.422,,,,,,20.250999,,,,20.250999,27.011999,0.0,,,,,0.0,,,0.0,0.0,27.011999,0.0,109.864998,,,-0.464,,38.091998,147.492996,0.0,147.492996,174.504995,
03/25/2000,172.003006,55.721001,36.722,18.999001,26.287001,,,20.152,12.731,,7.421,0.0,2.822,,,,,,,104.982002,50.91,60.497002,-9.586,0.0,16.110001,0.0,,,,16.110001,67.020001,,5.815,5.815,,,,0.412,,,,,,20.401,,,,20.401,26.628,0.0,,,,,0.0,,,0.0,0.0,26.628,0.0,110.133003,,,-0.464,,35.706001,145.375004,0.0,145.375004,172.003004,
07/01/2000,170.606003,49.131,34.098,15.033,26.24,,,21.733,13.433,,8.3,0.0,2.814,,,,,,,99.917999,51.859001,62.339001,-10.48,0.0,18.829,0.0,,,,18.829,70.688001,,6.842,6.842,,,,0.411,,,,,,20.737,,,,20.737,27.99,0.0,,,,,0.0,,,0.0,0.0,27.99,0.0,110.139,,,-0.464,,32.941001,142.616001,0.0,142.616001,170.606001,
09/30/2000,219.654999,22.778,22.778,0.0,50.580002,,,39.706001,24.742001,0.0,14.964,0.0,3.041,,,,,,,116.105003,62.793999,74.244003,-11.45,0.0,40.756001,0.0,4.337,-4.337,,40.756001,103.55,,16.414,16.414,,,,0.388,,,,,,46.282,,,,46.282,63.084,25.0,,,,,0.0,,,0.0,25.0,88.084,0.0,110.387001,,,-0.464,,21.648999,131.572,0.0,131.572,219.656,
12/30/2000,210.337997,22.358999,22.358999,0.0,46.158001,,,36.217999,23.906,,12.312,0.0,2.687,,,,,,,107.421997,62.585999,75.574997,-12.989,0.0,40.330002,4.314,4.314,0.0,,36.016002,102.916001,,15.08,15.08,,,,1.63,,,,,,43.408,,,,43.408,60.118,25.0,,,,,0.0,,,0.0,25.0,85.118,0.0,110.584999,,,-0.464,,15.099,125.219999,0.0,125.219999,210.337999,
03/31/2001,202.195007,16.166,16.166,0.0,45.337002,,,35.949001,25.025,,10.924,0.0,3.631,,,,,,,101.083,61.714001,,,0.0,39.397999,17.905001,,,,21.492998,101.112,,16.811001,16.811001,,,,1.592,1.592,0.0,0.0,,,41.499999,,,,41.499999,59.903,25.0,25.0,0.0,0.0,,0.0,,,0.0,25.0,84.903,0.0,110.848999,,,-0.464,,6.907,117.291999,0.0,117.291999,202.194999,
06/30/2001,192.475006,11.908,11.908,0.0,41.049999,,,41.604,26.231001,,15.373,0.0,3.451,,,,,,,98.013,61.085999,,,0.0,33.375999,12.483,,,,20.892999,94.461998,,12.643,12.643,,,,1.592,1.592,0.0,0.0,,,35.663998,,,,35.663998,49.898998,26.549999,26.549999,0.0,0.0,,0.0,,,0.0,26.549999,76.448997,0.0,110.874001,,,-0.464,,5.616,116.026001,0.0,116.026001,192.474998,
09/29/2001,195.119,12.754,12.754,,42.227,42.227,,39.285,27.421,,11.864,,5.309,,,,,,,99.575,60.056,77.199,-17.143,,35.488,14.149,4.403,9.746,,21.339,95.544,,18.152,18.152,,,,2.483,,,,,,34.261,,,,34.261,54.896,28.416,,,,,,,,,28.416,83.312,,111.457,,,-0.464,2.971,-2.157,111.807,,111.807,195.119,
12/29/2001,206.888,30.601999,30.601999,0.0,39.548,,,39.139,,,,,3.396,,,,,,,112.684998,59.280998,77.524002,-18.243,0.0,34.922001,17.441,5.989,11.452,,17.481001,94.202999,,10.322,10.322,,,,1.563,1.563,0.0,0.0,,,30.989001,,,,30.989001,42.874001,28.051001,28.051001,0.0,0.0,,0.0,,,0.0,28.051001,70.925001,0.0,137.307999,,,-0.464,,-0.881,135.962999,0.0,135.962999,206.888,
03/30/2002,211.843002,26.23,26.23,0.0,41.459,,,40.167,27.729,0.0,12.438,0.0,11.845,,,,,,,119.700996,59.452,79.047997,-19.596001,0.0,32.689999,16.921,5.989,10.932,,15.768999,92.141998,,10.17,10.17,,,,0.796,0.796,0.0,0.0,,,30.582,,,,30.582,41.548,27.739,27.739,0.0,0.0,,0.0,,,0.0,27.739,69.287001,0.0,139.529007,,,-0.464,,3.491,142.556007,0.0,142.556007,211.843008,
06/29/2002,212.009995,31.936001,31.936001,0.0,38.923,,,39.148998,27.479,0.0,11.67,0.0,9.599,,,,,,,119.607002,60.348999,79.931999,-19.583,0.0,32.054001,16.247,5.989,10.258,,15.807001,92.403,,9.628,9.628,,,,0.48,0.48,0.0,0.0,,,29.113001,,,,29.113001,39.221001,27.532,27.532,0.0,0.0,,0.0,,,0.0,27.532,66.753001,0.0,141.248993,,,-0.464,,4.472,145.256993,0.0,145.256993,212.009994,
09/28/2002,184.274994,45.835999,45.835999,0.0,39.568001,,,37.855,30.636999,0.0,7.218,0.0,14.811,,,,,,,138.070007,29.379999,47.290001,-17.91,0.0,16.825001,15.766,5.989,9.777,,1.059001,46.205,,10.929,10.929,,,,0.48,0.48,0.0,0.0,,,28.189,,,,28.189,39.598,2.268,2.268,0.0,0.0,,0.0,,,0.0,2.268,41.866,0.0,141.600006,,,-0.464,,1.273,142.409006,0.0,142.409006,184.275006,
12/28/2002,179.384,43.209,43.209,0.0,35.344,35.344,,39.436,30.288,,9.148,,14.379,,,,,,,132.368,30.676,49.769,-19.093,0.0,16.34,15.352,5.989,9.363,,0.988,47.016,,10.357,10.357,,,,0.48,0.48,0.0,0.0,,,24.55,,,,24.55,35.387,2.04,2.04,0.0,0.0,,0.0,,,0.0,2.04,37.427,0.0,142.166,,,-0.464,2.238,-1.983,141.957,0.0,141.957,179.384,
03/29/2003,182.352997,31.421,31.421,0.0,42.219002,,,45.297001,,,,,15.636,,,,,,,134.572998,32.145,52.629002,-20.483999,0.0,15.635,14.786,5.989,8.797,,0.849,47.780001,,11.011,11.011,,,,0.48,0.48,0.0,0.0,,,25.593,,,,25.593,37.084,1.827,1.827,0.0,0.0,,0.0,,,0.0,1.827,38.911,0.0,142.819,,,-0.464,,1.087,143.442,0.0,143.442,182.353,
06/28/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,5.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/27/2003,188.602997,45.176998,45.176998,0.0,43.831001,,,43.425999,33.596001,0.0,9.83,0.0,9.554,,,,,,,141.988007,32.105999,54.909,-22.802999,0.0,14.509,13.85,5.81,8.04,,0.659,46.614999,,10.819,10.819,,,,0.48,0.48,0.0,0.0,,,26.826999,,,,26.826999,38.125999,1.55,1.55,0.0,0.0,,0.0,,,0.0,1.55,39.675999,0.0,144.654999,,,-0.464,6.032,-1.296,148.926999,0.0,148.926999,188.602998,
12/27/2003,192.448,45.015,45.015,,47.415,47.415,,43.819,33.885,,9.934,,9.658,,,,,,,145.907,32.091,55.391,-23.3,,14.45,13.882,6.285,7.597,,0.568,46.541,,11.307,11.307,,,,1.027,,,,,,27.956,,,,27.956,40.29,0.827,,,,,,,,,0.827,41.117,,145.733,,,-0.464,7.072,-1.01,151.331,,151.331,192.448,
03/27/2004,196.781006,56.132999,56.132999,0.0,42.308998,,,42.403999,,,,,10.041,,,,,,,150.886993,31.973,56.655998,-24.683001,0.0,13.921,13.429,6.285,7.144,,0.492,45.893999,,9.451,9.451,,,,0.982,0.982,0.0,0.0,,,29.968001,,,,29.968001,40.401001,0.708,0.708,0.0,0.0,,0.0,,,0.0,0.708,41.109001,0.0,147.625,,,-0.464,9.66,-1.149,155.672,0.0,155.672,196.781001,
06/26/2004,202.880005,56.944,56.944,0.0,47.758999,,,42.956001,,,,,9.673,,,,,,,157.332001,32.155998,57.741001,-25.584999,0.0,13.392,12.978,6.285,6.693,,0.414,45.547998,,10.891,10.891,,,,0.943,0.943,0.0,0.0,,,30.455001,,,,30.455001,42.289001,0.59,0.59,0.0,0.0,,0.0,,,0.0,0.59,42.879001,0.0,148.634003,,,-0.464,12.986,-1.155,160.001003,0.0,160.001003,202.880004,
09/25/2004,211.751007,68.334999,68.334999,0.0,48.409,,,40.174,31.252001,0.0,8.922,0.0,9.135,,,,,,,166.052994,32.876999,59.554001,-26.677,0.0,12.821,12.536,6.285,6.251,,0.285,45.697999,,10.546,10.546,,,,0.475,0.475,0.0,0.0,,,33.983002,,,,33.983002,45.004002,0.472,0.472,0.0,0.0,,0.0,,,0.0,0.472,45.476002,0.0,149.658005,,,-0.464,18.195999,-1.114998,166.275006,0.0,166.275006,211.751008,
12/25/2004,215.697,72.702,72.702,,51.786,51.786,,34.806,29.886,,4.92,,9.339,,,,,,,168.633,34.234,62.464,-28.23,,12.83,12.246,6.285,5.961,,0.584,47.064,,9.68,9.68,,,,0.473,0.473,0.0,0.0,,,32.183,,,,32.183,42.336,0.354,0.354,0.0,0.0,,,,,,0.354,42.69,,151.553,,,-0.464,22.77,-0.852,173.007,,173.007,215.697,
03/26/2005,241.157,95.691,95.691,,52.4,52.4,,37.089,31.322,,5.767,,8.862,,,,,,,194.042,33.913,63.542,-29.629,,13.202,12.029,6.285,5.744,,1.173,47.115,,12.93,12.93,,,,0.472,0.472,0.0,0.0,,,40.484,,,,40.484,53.886,0.236,0.236,0.0,0.0,,,,,,0.236,54.122,,159.671,,,-0.464,28.818,-0.99,187.035,,187.035,241.157,
06/25/2005,259.205,102.247,102.247,,54.044,54.044,,41.684,33.974,,7.71,,8.924,,,,,,,206.899,33.934,64.731,-30.797,,18.372,11.713,6.285,5.428,,6.659,52.306,,15.742,15.742,,,,0.472,0.472,0.0,0.0,,,44.431,,,,44.431,60.645,0.118,0.118,0.0,0.0,,,,,,0.118,60.763,,163.161,,,-0.464,36.976,-1.231,198.442,,198.442,259.205,
