Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/2004,1691.464966,201.546005,201.546005,0.0,25.292,,,841.491028,0.0,0.0,841.491028,0.0,54.044998,,,,1122.374023,516.617981,964.34198,-447.723999,0.0,,52.473,,,,52.473,569.090981,,448.044006,448.044006,,,,0.0,,,,,,264.822998,,,,264.822998,712.867004,50.0,,,,,176.037994,,,,,,176.037994,226.037994,938.904999,0.0,413.618011,,,-3.656,369.48999,-26.892004,752.559998,0.0,752.559998,1691.464996,
05/01/2004,1683.379,184.951,184.951,,32.242,32.242,,859.379,,,,,58.219,,,,1134.791,490.462,917.548,-427.086,,,58.126,,,,58.126,548.588,,463.585,463.585,,,,,,,,,,265.14,,,,265.14,728.725,50.0,,,,,147.16,,,,,,147.16,197.16,925.885,,397.6,,,-3.75,363.644,0.0,757.494,,757.494,1683.379,
07/31/2004,1641.011,108.353,98.353,10.0,27.876,,,897.542,0.0,0.0,897.541992,0.0,76.72,,,,1110.491,472.513,887.708,-415.195,0.0,,58.007,,,,58.007,530.52,,471.651,471.651,,,,0.0,,,,,,252.167,,,,252.167,723.818,50.0,,,,,143.257,,,,,,143.257,193.257,917.075,0.0,400.137,,,-8.447,332.246002,-2e-06,723.936,0.0,723.936,1641.011,
10/30/2004,1721.235,57.787,57.787,,33.077,33.077,,999.603,0.0,0.0,999.603,0.0,70.794,,,,1161.261,501.969,936.155,-434.186,,,58.005,,,,58.005,559.974,,512.672,512.672,,,,0.0,,,,,,265.514,,,,265.514,778.186,50.0,,,,,157.021,,,,,,157.021,207.021,985.207,0.0,429.682,,,-11.188,340.107,-22.573,736.028,0.0,736.028,1721.235,
01/29/2005,1735.999,182.731,115.331,67.4,31.154,31.154,,853.112,0.0,0.0,853.112,0.0,55.724,,,,1122.721,556.178,1044.509,-488.331,0.0,,57.1,,,,57.1,613.278,,451.861,451.861,,,,0.0,0.0,0.0,0.0,,,259.7,,,,259.7,711.561,50.0,50.0,0.0,0.0,,208.869,,,,,,208.869,258.869,970.43,0.0,450.996,,,-11.618,351.457,-25.266,765.569,0.0,765.569,1735.999,
04/30/2005,1880.429,228.731,144.381,84.35,35.277,35.277,,964.694,,,964.694,,47.066,,,,1275.768,550.581,1058.593,-508.012,,,54.08,,,,54.08,604.661,,554.934,554.934,,,,0.0,0.0,0.0,0.0,,,259.202,,,,259.202,814.136,50.0,50.0,0.0,0.0,,208.891,,,,,,208.891,258.891,1073.027,0.0,504.603,,,-17.451,362.397,-42.147,807.402,0.0,807.402,1880.429,
07/30/2005,1878.341,145.197,119.397,25.8,35.371,35.371,,975.846,,,975.846,,60.028,,,,1216.442,608.874,1135.318,-526.444,,,53.025,,,,53.025,661.899,,534.253,534.253,,,,,0.0,0.0,0.0,,,272.982,,,,272.982,807.235,50.0,50.0,0.0,0.0,,211.894,,,,,,211.894,261.894,1069.129,,508.912,,,-17.578,354.992,-37.114,809.212,,809.212,1878.341,
10/29/2005,2014.541,177.753,177.753,0.0,35.246,35.246,,1064.972,0.0,0.0,1064.972,0.0,53.673,,,,1331.644,629.304,1177.077,-547.773,0.0,,53.593,,,,53.593,682.897,,653.936,653.936,,,,0.0,,,,,,291.478,,,,291.478,945.414,50.0,,,,,216.93,,,,,,216.93,266.93,1212.344,0.0,508.91,,,-17.682,344.393,-33.424,802.197,0.0,802.197,2014.541,
01/28/2006,1938.738,204.53,191.767,12.763,29.122,29.122,,938.091,0.0,0.0,938.091,0.0,57.104,,,,1228.847,639.852,1212.515,-572.663,11.202,,58.837,,,,58.837,709.891,,474.614,474.614,,,,50.0,,,,,,354.369,,,,354.369,878.983,0.0,,,,,223.583,,,,,,223.583,223.583,1102.566,0.0,524.014,,,-18.244,359.757,-29.355,836.172,0.0,836.172,1938.738,
04/29/2006,1973.637,188.302,145.23,43.072,36.035,36.035,,979.995,,,979.995,,63.078,,,,1267.41,633.225,1227.408,-594.183,14.1,,58.902,,,,58.902,706.227,,546.329,546.329,,,,0.0,0.0,0.0,0.0,,,344.158,,,,344.158,890.487,0.0,0.0,0.0,0.0,,222.428,,,,,,222.428,222.428,1112.915,,506.809,,,-20.434,374.528,-0.181,860.722,,860.722,1973.637,
07/29/2006,1936.147,66.768,59.351,7.417,33.904,33.904,,959.792,,,959.792,,70.581,,,,1131.045,733.905,1352.132,-618.227,13.14,,58.057,,,,58.057,805.102,,537.928,537.928,,,,0.0,0.0,0.0,0.0,,,322.663,,,,322.663,860.591,0.0,0.0,0.0,0.0,,218.507,,,,,,218.507,218.507,1079.098,,511.564,,,-20.596,366.254,-0.173,857.049,,857.049,1936.147,
10/28/2006,2132.128,126.926,122.069,4.857,36.823,36.823,,1065.549,,,1065.549,,71.34,,,,1300.638,740.385,1385.596,-645.211,30.838,,60.267,,,,60.267,831.49,,670.578,670.578,,,,0.0,,,,,,376.948,,,,376.948,1047.526,,,,,,225.866,,,,,,225.866,225.866,1273.392,,521.8,,,-21.18,358.091,0.025,858.736,,858.736,2132.128,
02/03/2007,2358.591,372.635,367.388,5.247,30.105,30.105,,1051.729,,,,,60.487,,,,1514.956,748.233,1420.156,-671.923,31.136,,64.266,2.889,2.889,0.0,61.377,843.635,,698.063,698.063,,,,0.0,0.0,0.0,0.0,,,385.194,,,,385.194,1083.257,150.0,150.0,0.0,0.0,,215.504,,,,,,215.504,365.504,1448.761,0.0,547.104,,,-22.031,384.92,-0.163,909.83,0.0,909.83,2358.591,
05/05/2007,2290.146,205.944,199.123,6.821,36.94,36.94,,1101.525,0.0,0.0,1101.525,0.0,80.545,,,,1424.954,762.345,1458.752,-696.407,33.548,,69.299,,,,69.299,865.192,,608.789,608.789,,,,0.0,0.0,0.0,0.0,,,344.196,,,,344.196,952.985,150.0,150.0,0.0,0.0,,251.152,,,,,,251.152,401.152,1354.137,0.0,562.56,,,-24.614,397.999,0.064,936.009,0.0,936.009,2290.146,
08/04/2007,2268.879,164.071,132.808,31.263,42.071,42.071,,1070.376,0.0,0.0,1070.376,0.0,101.338,,,,1377.856,790.298,1515.207,-724.909,32.476,,68.249,,,,68.249,891.023,,598.953,598.953,,,,0.0,0.0,0.0,0.0,,,331.836,,,,331.836,930.789,150.0,150.0,0.0,0.0,,251.042,,,,,,251.042,401.042,1331.831,0.0,568.426,,,-24.941,393.671,-0.108,937.048,0.0,937.048,2268.879,
11/03/2007,2343.642,157.725,151.548,6.177,47.515,47.515,,1119.07,0.0,0.0,1119.07,0.0,90.039,,,,1414.349,828.487,1581.977,-753.49,32.827,,67.979,,,,67.979,929.293,,654.341,654.341,,,,0.0,0.0,0.0,0.0,,,358.563,,,,358.563,1012.904,150.0,150.0,0.0,0.0,,249.835,,,,,,249.835,399.835,1412.739,0.0,570.12,,,-25.66,386.035,0.408,930.903,0.0,930.903,2343.642,
02/02/2008,2371.322,263.678,257.58,6.098,37.468,37.468,,1025.295,0.0,0.0,1025.295,0.0,71.56,,,,1398.001,868.315,1654.324,-786.009,40.766,,64.24,,,,64.24,973.321,,637.158,637.158,,,,0.0,0.0,0.0,0.0,,,373.447,,,,373.447,1010.605,150.0,150.0,0.0,0.0,,240.068,,,,,,240.068,390.068,1400.673,0.0,579.128,,,-25.91,416.091,1.34,970.649,0.0,970.649,2371.322,
05/03/2008,2444.393,308.041,305.804,2.237,48.892,48.892,0.0,1028.576,,,,,81.412,,20.149,61.263,1466.921,870.556,1679.988,-809.432,40.43,40.43,66.486,,,,66.486,977.472,,1048.175,661.847,42.672,,343.656,0.0,0.0,,,,,0.0,,,82.506,0.0,1048.175,150.0,150.0,,,,251.993,,,,,,169.487,401.993,1450.168,0.0,596.414,1.328,595.086,-28.452,426.282,-0.019,994.225,0.0,994.225,2444.393,
08/02/2008,2478.417,312.375,309.554,2.821,49.423,49.423,0.0,1018.726,,,,,84.106,,20.883,63.223,1464.63,906.533,1747.623,-841.09,44.176,44.176,63.078,,,,63.078,1013.787,,1070.065,682.565,,,387.5,0.0,0.0,,,,,0.0,,,83.418,0.0,1070.065,150.0,150.0,,,,252.232,,,,,,168.814,402.232,1472.297,0.0,619.056,1.316,617.74,-28.817,416.358,-0.477,1006.12,0.0,1006.12,2478.417,
11/01/2008,2482.639,234.074,231.241,2.833,47.104,47.104,0.0,1093.082,,,,,82.396,,19.805,62.591,1456.656,931.891,1803.697,-871.806,39.072,39.072,55.02,,,,55.02,1025.983,,1098.755,686.401,,,412.354,0.0,0.0,,,,,0.0,,,85.86,0.0,1098.755,150.0,150.0,,,,247.994,,,,,,162.134,397.994,1496.749,0.0,627.372,1.296,626.076,-29.47,390.717,-2.729,985.89,0.0,985.89,2482.639,
01/31/2009,2355.511,322.153,321.355,0.798,41.17,41.17,0.0,881.058,,,,,69.334,0.0,14.093,55.241,1313.715,951.656,1858.185,-906.529,38.014,38.014,52.126,10.971,2.889,8.082,41.155,1041.796,,955.259,536.745,9.12,0.0,409.394,0.0,0.0,,,,,0.0,0.0,0.0,97.157,0.0,955.259,150.0,150.0,,,,253.883,0.0,0.0,0.0,0.0,,156.726,403.883,1359.142,0.0,627.39,1.273,626.117,-30.819,400.972,-1.174,996.369,0.0,996.369,2355.511,
05/02/2009,2542.12,460.335,459.302,1.033,50.098,50.098,0.0,917.661,,,,,79.044,,13.487,65.557,1507.138,942.432,1881.411,-938.979,33.411,33.411,59.139,,,,59.139,1034.982,,1088.719,682.251,46.333,,360.135,0.0,0.0,,,,,0.0,,,103.956,0.0,1088.719,150.0,150.0,,,,267.643,,,,,,163.687,417.643,1506.362,0.0,648.401,1.265,647.136,-34.892,423.214,-0.965,1035.758,0.0,1035.758,2542.12,
08/01/2009,2600.649,521.559,520.424,1.135,49.375,49.375,0.0,926.244,,,,,77.595,,13.669,63.926,1574.773,942.745,1918.218,-975.473,21.752,21.752,61.379,,,,61.379,1025.876,,1106.637,702.977,11.268,,392.392,0.0,0.0,,,,,0.0,,,106.032,0.0,1106.637,150.0,150.0,,,,274.59,,,,,,168.558,424.59,1531.227,0.0,662.147,1.251,660.896,-35.366,442.829,-0.188,1069.422,0.0,1069.422,2600.649,
10/31/2009,2741.47,577.141,576.162,0.979,47.496,47.496,0.0,1014.638,,,,,74.785,,11.737,63.048,1714.06,945.734,1954.547,-1008.813,18.974,18.974,62.702,,,,62.702,1027.41,,1207.872,767.771,11.275,,428.826,0.0,0.0,,,,,0.0,,,104.739,0.0,1207.872,150.0,150.0,,,,276.405,,,,,,171.666,426.405,1634.277,0.0,678.175,1.24,676.935,-36.248,465.079,0.187,1107.193,0.0,1107.193,2741.47,
01/30/2010,2768.633,770.097,768.343,1.754,44.234,44.234,0.0,872.498,,,,,58.618,0.0,0.0,58.618,1745.447,942.999,1988.017,-1045.018,16.848,16.848,63.339,9.633,2.889,6.744,53.706,1023.186,,1187.62,658.299,51.505,0.0,477.816,0.0,0.0,,,,,2.894,0.0,0.0,96.283,0.0,1190.514,150.0,150.0,,,,270.826,0.0,0.0,0.0,0.0,,174.543,420.826,1611.34,0.0,683.137,1.229,681.908,-36.864,510.85,0.17,1157.293,0.0,1157.293,2768.633,
05/01/2010,2882.607,825.593,823.652,1.941,54.268,54.268,0.0,908.065,,,,,71.818,,3.923,67.895,1859.744,933.654,2008.866,-1075.212,15.857,15.857,73.352,,,,73.352,1022.863,,1229.551,748.779,99.932,,380.84,0.0,0.0,,,,,0.0,,,88.328,0.0,1229.551,150.0,150.0,,,,273.703,,,,,,185.375,423.703,1653.254,0.0,706.205,1.223,704.982,-43.64,566.59,0.198,1229.353,0.0,1229.353,2882.607,
07/31/2010,2850.863,775.162,772.671,2.491,53.079,53.079,0.0,915.704,,,,,70.902,,4.249,66.653,1814.847,945.335,2052.577,-1107.242,18.535,18.535,72.146,,,,72.146,1036.016,,1179.602,745.461,8.07,,426.071,0.0,0.0,,,,,0.0,,,80.088,0.0,1179.602,150.0,150.0,,,,264.412,,,,,,184.324,414.412,1594.014,0.0,714.957,1.207,713.75,-44.306,585.636,0.562,1256.849,0.0,1256.849,2850.863,
10/30/2010,2962.589,734.596,732.798,1.798,53.93,53.93,0.0,1048.13,,,,,68.188,,1.426,66.762,1904.844,966.191,2104.415,-1138.224,16.998,16.998,74.556,,,,74.556,1057.745,,1247.63,767.741,4.769,,475.12,0.0,0.0,,,,,0.0,,,92.176,0.0,1247.63,150.0,150.0,,,,279.948,,,,,,187.772,429.948,1677.578,0.0,729.032,1.192,727.84,-45.995,601.275,0.699,1285.011,0.0,1285.011,2962.589,
01/29/2011,3116.204,837.128,833.924,3.204,45.384,45.384,0.0,1086.917,,,,,73.81,0.0,10.003,63.807,2043.239,983.776,2153.388,-1169.612,14.082,14.082,75.107,7.703,2.889,4.814,67.404,1072.965,,1352.32,767.455,57.661,0.0,527.204,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,91.203,0.0,1352.32,150.0,150.0,0.0,0.0,,281.192,0.0,0.0,0.0,0.0,,189.989,431.192,1783.512,0.0,741.907,1.181,740.726,-46.408,636.705,0.488,1332.692,0.0,1332.692,3116.204,
04/30/2011,3101.994,674.28,671.005,3.275,61.683,61.683,0.0,1172.716,,,,,88.562,,15.662,72.9,1997.241,1005.674,2203.745,-1198.071,12.191,12.191,86.888,,,,86.888,1104.753,,1238.794,742.6,89.34,,406.854,0.0,0.0,,,,,0.0,,,106.519,0.0,1238.794,150.0,150.0,,,,307.094,,,,,,200.575,457.094,1695.888,0.0,760.219,1.171,759.048,-59.245,704.647,0.485,1406.106,0.0,1406.106,3101.994,
07/30/2011,3055.275,513.675,512.716,0.959,57.943,57.943,0.0,1189.523,,,,,108.721,,15.363,93.358,1869.862,1042.679,2272.75,-1230.071,6.243,6.243,136.491,,,,136.491,1185.413,,1164.731,709.143,0.0,,455.588,0.0,0.0,,,,,0.0,,,116.381,0.0,1164.731,150.0,150.0,,,,314.615,,,,,,198.234,464.615,1629.346,0.0,769.065,1.158,767.907,-60.565,716.858,0.571,1425.929,0.0,1425.929,3055.275,
10/29/2011,3181.944,553.222,552.924,0.298,62.384,62.384,0.0,1233.616,,,,,108.878,,19.914,88.964,1958.1,1088.244,2348.845,-1260.601,5.984,5.984,129.616,,,,129.616,1223.844,,1269.072,759.708,1.628,,507.736,0.0,0.0,,,,,0.0,,,111.516,0.0,1269.072,150.0,150.0,,,,315.621,,,,,,204.105,465.621,1734.693,0.0,778.57,1.145,777.425,-61.91,730.056,0.535,1447.251,0.0,1447.251,3181.944,
01/28/2012,3301.209,650.493,649.835,0.658,50.848,50.848,0.0,1130.07,,,,,92.96,0.0,5.598,87.362,1924.371,1241.722,2535.867,-1294.145,5.602,5.602,129.514,9.881,2.889,6.992,119.633,1376.838,,1346.052,761.717,31.129,0.0,553.206,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,108.52,0.0,1346.052,150.0,150.0,0.0,0.0,,312.145,0.0,0.0,0.0,0.0,,203.625,462.145,1808.197,0.0,791.164,2.269,788.895,-62.262,763.475,0.635,1493.012,0.0,1493.012,3301.209,
04/28/2012,3457.486,741.58,741.117,0.463,66.632,66.632,0.0,1134.703,,,,,116.07,,11.854,104.216,2058.985,1246.601,2572.914,-1326.313,5.614,5.614,146.286,,,,146.286,1398.501,,1370.637,830.044,107.715,,432.878,0.0,0.0,,,,,0.0,,,114.437,0.0,1370.637,150.0,150.0,,,,326.214,,,,,,211.777,476.214,1846.851,0.0,828.646,2.258,826.388,-85.385,866.748,0.626,1610.635,0.0,1610.635,3457.486,
07/28/2012,3560.163,722.502,721.046,1.456,65.731,65.731,0.0,1219.092,,,,,110.667,,11.949,98.718,2117.992,1295.097,2656.974,-1361.877,4.54,4.54,142.534,,,,142.534,1442.171,,1415.136,885.892,13.559,,515.685,0.0,0.0,,,,,0.0,,,114.964,0.0,1415.136,150.0,150.0,,,,330.874,,,,,,215.91,480.874,1896.01,0.0,841.5,2.241,839.259,-86.865,908.866,0.652,1664.153,0.0,1664.153,3560.163,
10/27/2012,3647.937,625.355,623.822,1.533,68.493,68.493,0.0,1342.904,,,,,114.118,,11.509,102.609,2150.87,1352.166,2757.868,-1405.702,4.397,4.397,140.504,,,,140.504,1497.067,,1466.588,886.629,0.0,,579.959,0.0,0.0,,,,,0.0,,,110.137,0.0,1466.588,150.0,150.0,,,,333.614,,,,,,223.477,483.614,1950.202,0.0,856.929,2.226,854.703,-90.989,931.151,0.644,1697.735,0.0,1697.735,3647.937,
02/02/2013,3670.561,647.848,646.761,1.087,59.617,59.617,0.0,1209.237,,,,,114.725,0.0,20.407,94.318,2031.427,1493.284,2915.611,-1422.327,4.374,4.374,141.476,2.889,2.889,0.0,138.587,1639.134,,1422.582,807.534,53.504,0.0,561.544,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,84.301,0.0,1422.582,150.0,150.0,0.0,0.0,,331.116,0.0,0.0,0.0,0.0,76.911,169.904,481.116,1903.698,0.0,868.726,2.207,866.519,-91.708,989.26,0.585,1766.863,0.0,1766.863,3670.561,
05/04/2013,3842.761,715.212,714.174,1.038,77.284,77.284,0.0,1226.449,,,,,134.251,,22.846,111.405,2153.196,1526.564,2988.294,-1461.73,4.302,4.302,158.699,,,,158.699,1689.565,,1467.202,859.595,110.829,,496.778,0.0,0.0,,,,,0.0,,,88.997,0.0,1467.202,150.0,150.0,,,,350.298,,,,,,261.301,500.298,1967.5,0.0,899.978,2.189,897.789,-117.556,1092.253,0.586,1875.261,0.0,1875.261,3842.761,
08/03/2013,3908.485,550.578,550.565,0.013,79.202,79.202,0.0,1330.536,,,,,138.161,,23.136,115.025,2098.477,1646.457,3155.461,-1509.004,4.215,4.215,159.336,,,,159.336,1810.008,,1471.814,938.059,0.0,,533.755,0.0,0.0,,,,,0.0,,,84.925,0.0,1471.814,150.0,150.0,,,,355.701,,,,,,270.776,505.701,1977.515,0.0,912.692,2.17,910.522,-118.46,1136.299,0.439,1930.97,0.0,1930.97,3908.485,
11/02/2013,3946.723,384.286,372.27,12.016,72.819,72.819,0.0,1430.467,,,,,162.517,,16.871,145.646,2050.089,1740.879,3298.268,-1557.389,4.212,4.212,151.543,,,,151.543,1896.634,,1496.697,908.797,0.0,,587.9,0.0,0.0,,,,,0.0,,,79.245,0.0,1496.697,150.0,150.0,,,,358.899,,,,,,279.654,508.899,2005.596,0.0,928.975,2.152,926.823,-120.822,1132.538,0.436,1941.127,0.0,1941.127,3946.723,
02/01/2014,3896.797,435.174,423.168,12.006,62.612,62.612,0.0,1257.155,,,,,112.218,0.0,10.227,101.991,1867.159,1875.299,3481.563,-1606.264,3.71,3.71,150.629,0.0,0.0,0.0,150.629,2029.638,,1393.057,779.455,18.349,0.0,595.253,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,58.871,0.0,1393.057,150.0,150.0,0.0,0.0,,346.438,0.0,0.0,0.0,0.0,88.269,199.298,496.438,1889.495,0.0,937.725,2.134,935.591,-121.559,1190.747,0.389,2007.302,0.0,2007.302,3896.797,
05/03/2014,4151.594,595.95,595.95,0.0,84.492,84.492,0.0,1250.759,,,,,131.821,,13.07,118.751,2063.022,1924.038,3529.899,-1605.861,3.67,3.67,160.864,,,,160.864,2088.572,,1576.353,930.576,121.683,,524.094,0.0,0.0,,,,,0.0,,,63.291,0.0,1576.353,150.0,150.0,,,,349.963,,,,,,286.672,499.963,2076.316,0.0,972.306,2.119,970.187,-157.03,1259.646,0.356,2075.278,0.0,2075.278,4151.594,
08/02/2014,4167.832,549.784,549.784,0.0,85.218,85.218,0.0,1258.82,,,,,130.043,,14.09,115.953,2023.865,1979.288,3631.008,-1651.72,3.66,3.66,161.019,,,,161.019,2143.967,,1532.121,967.915,7.17,,557.036,0.0,0.0,,,,,0.0,,,52.8,0.0,1532.121,150.0,150.0,,,,336.384,,,,,,283.584,486.384,2018.505,0.0,982.952,2.102,980.85,-159.164,1325.197,0.342,2149.327,0.0,2149.327,4167.832,
11/01/2014,4669.242,571.578,571.578,0.0,75.895,75.895,0.0,1495.013,,,,,160.007,,16.342,143.665,2302.493,2201.62,3907.12,-1705.5,3.634,3.634,161.495,,,,161.495,2366.749,,1766.924,1131.717,0.0,,635.207,0.0,0.0,,,,,0.0,,,38.429,0.0,1766.924,398.339,398.339,,,,316.683,,,,,,278.254,715.022,2481.946,0.0,1005.864,2.088,1003.776,-160.237,1341.345,0.324,2187.296,0.0,2187.296,4669.242,
01/31/2015,4703.134,697.108,696.608,0.5,73.278,73.278,0.0,1372.675,,,,,119.729,0.0,12.951,106.778,2262.79,2273.752,4034.098,-1760.346,3.11,3.11,163.482,0.0,0.0,0.0,163.482,2440.344,,1659.368,1000.7,17.202,0.0,641.466,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,86.681,0.0,1659.368,398.375,398.375,0.0,0.0,,366.181,0.0,94.1,94.1,0.0,94.054,91.346,764.556,2423.924,0.0,1017.756,2.075,1015.681,-160.6,1421.724,0.33,2279.21,0.0,2279.21,4703.134,
05/02/2015,4923.459,761.856,761.356,0.5,88.258,88.258,0.0,1504.281,,,,,119.381,,,119.381,2473.776,2276.747,4089.132,-1812.385,3.141,3.141,169.795,,,,169.795,2449.683,,1825.007,1128.808,108.314,,587.885,0.0,0.0,,,,,0.0,,,72.786,0.0,1825.007,395.677,395.677,,,,369.276,,,,,,296.49,764.953,2589.96,0.0,1070.614,2.06,1068.554,-222.571,1485.208,0.248,2333.499,0.0,2333.499,4923.459,
08/01/2015,4824.304,631.287,630.288,0.999,88.443,88.443,0.0,1509.752,,,,,140.551,,10.732,129.819,2370.033,2289.478,4159.817,-1870.339,2.613,2.613,162.18,,,,162.18,2454.271,,1675.657,1044.875,0.0,,630.782,0.0,0.0,,,,,0.0,,,78.934,0.0,1675.657,395.793,395.793,,,,366.34,,,,,,287.406,762.133,2437.79,0.0,1084.195,4.087,1080.108,-224.194,1526.29,0.223,2386.514,0.0,2386.514,4824.304,
10/31/2015,4903.771,487.116,485.703,1.413,81.324,81.324,0.0,1700.834,,,,,165.316,,9.186,156.13,2434.59,2307.665,4240.113,-1932.448,2.19,2.19,159.326,,,,159.326,2469.181,,1749.479,1053.013,0.0,,696.466,0.0,0.0,,,,,0.0,,,79.502,0.0,1749.479,395.909,395.909,,,,364.301,,,,,,284.799,760.21,2509.689,0.0,1099.621,4.053,1095.568,-227.676,1521.924,0.213,2394.082,0.0,2394.082,4903.771,
01/30/2016,4869.119,763.339,761.602,1.737,73.627,73.627,0.0,1419.104,,,,,116.125,0.0,,116.125,2372.195,2342.906,4339.909,-1997.003,1.331,1.331,152.687,0.0,0.0,0.0,152.687,2496.924,,1602.847,945.559,0.0,0.0,657.288,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,130.088,0.0,1602.847,396.025,396.025,0.0,0.0,,398.256,0.0,86.1,86.1,0.0,86.073,95.995,794.281,2397.128,0.0,1126.352,4.023,1122.329,-229.525,1574.982,0.182,2471.991,0.0,2471.991,4869.119,
04/30/2016,5114.177,911.752,910.025,1.727,96.244,96.244,0.0,1498.449,,,,,122.678,,,122.678,2629.123,2318.456,4369.576,-2051.12,1.333,1.333,165.265,,,,165.265,2485.054,,1750.896,1056.257,110.702,,583.937,0.0,0.0,,,,,0.0,,,140.801,0.0,1750.896,396.142,396.142,,,,427.698,,,,,,286.897,823.84,2574.736,0.0,1163.934,4.001,1159.933,-266.452,1641.789,0.17,2539.441,0.0,2539.441,5114.177,
07/30/2016,5194.234,928.931,927.718,1.213,97.139,97.139,0.0,1560.209,,,,,127.401,,,127.401,2713.68,2310.481,4432.326,-2121.845,1.325,1.325,168.748,,,,168.748,2480.554,,1751.181,1125.836,,,625.345,0.0,0.0,,,,,0.0,,,135.597,0.0,1751.181,396.259,396.259,,,,432.464,,,,,,296.867,828.723,2579.904,0.0,1183.344,3.971,1179.373,-268.847,1699.674,0.159,2614.33,0.0,2614.33,5194.234,
10/29/2016,5349.887,879.614,878.811,0.803,91.355,91.355,0.0,1763.745,,,,,140.662,,,140.662,2875.376,2310.67,4502.836,-2192.166,1.316,1.316,162.525,,,,162.525,2474.511,,1887.944,1149.136,,,738.808,0.0,0.0,,,,,0.0,,,122.048,0.0,1887.944,396.376,396.376,,,,416.045,,,,,,293.997,812.421,2700.365,0.0,1203.866,3.944,1199.922,-272.388,1717.92,0.124,2649.522,0.0,2649.522,5349.887,
01/28/2017,5309.351,1111.599,1111.599,0.0,75.154,75.154,0.0,1512.886,,,,,113.41,0.0,,113.41,2813.049,2328.048,4591.254,-2263.206,1.288,1.288,166.966,0.0,0.0,0.0,166.966,2496.302,,1752.506,1021.735,16.153,0.0,714.618,0.0,0.0,0.0,0.0,,,0.0,20.554,0.0,121.385,0.0,1752.506,396.493,396.493,0.0,0.0,,412.335,0.0,100.4,100.4,0.0,100.423,69.573,808.828,2561.334,0.0,1219.634,3.919,1215.715,-272.846,1801.138,0.091,2748.017,0.0,2748.017,5309.351,
04/29/2017,5552.975,1244.219,1244.219,0.0,100.84,100.84,0.0,1594.76,,,,,124.916,,,124.916,3064.735,2308.689,4639.355,-2330.666,1.267,1.267,178.284,0.0,,,178.284,2488.24,,1937.723,1178.029,131.71,,627.984,0.0,0.0,,,,0.0,0.0,,,131.556,0.0,1937.723,396.611,396.611,,,,440.895,,,,,,309.339,837.506,2775.229,0.0,1238.722,3.894,1234.828,-311.594,1850.543,0.075,2777.746,0.0,2777.746,5552.975,
07/29/2017,5514.479,1150.932,1150.932,0.0,103.359,103.359,0.0,1608.333,,,,,141.793,,,141.793,3004.417,2327.113,4715.176,-2388.063,1.259,1.259,181.69,0.0,0.0,0.0,181.69,2510.062,,1828.961,1172.847,,,656.114,0.0,0.0,,,,0.0,0.0,,,129.135,0.0,1828.961,396.729,396.729,,,,448.905,,,,,,319.77,845.634,2674.595,0.0,1257.583,3.859,1253.724,-316.002,1898.244,0.059,2839.884,0.0,2839.884,5514.479,
10/28/2017,5766.978,1144.687,1144.169,0.518,103.071,103.071,0.0,1840.225,,,,,147.962,,,147.962,3235.945,2348.186,4808.735,-2460.549,0.715,0.715,182.132,0.0,0.0,0.0,182.132,2531.033,,2056.242,1289.62,0.0,,766.622,0.0,0.0,,,,0.0,0.0,,,129.782,0.0,2056.242,396.848,396.848,,,,455.369,,,,,,325.587,852.217,2908.459,0.0,1275.88,3.824,1272.056,-318.279,1900.878,0.04,2858.519,0.0,2858.519,5766.978,
