Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
06/30/1996,9148.868745,-341.200012,0.0,1721.599976,4985.30011,15514.568818,0.76201,10.673207,1.695791,0.32133,24.763838,63.584042,8.256972,1.941117,9196.82488,15562.524953,22.292585,,
09/30/1996,9117.328389,-306.899994,0.0,1759.099976,4660.099976,15229.628346,0.738557,9.51722,1.670405,0.305989,17.737642,38.910153,8.095867,1.818051,8913.599764,15025.899721,21.541261,,
12/31/1996,10838.75,-305.700012,0.0,1880.900024,4919.000061,17332.950073,0.855703,10.734624,1.599165,0.283795,18.367012,43.528249,12.524713,1.985174,10838.75,17332.950073,25.120217,,
03/31/1997,10220.625,-458.100006,0.0,1857.199951,6786.800293,18406.525238,0.913457,9.985955,1.80092,0.368717,68.732353,,14.673569,2.136542,10220.625,18406.525238,26.676124,,
06/30/1997,11514.375,-478.200012,0.0,2049.600098,6108.499878,19194.274963,0.966727,11.014851,1.666984,0.318246,47.230005,,20.430308,2.164491,11514.375,19194.274963,27.81779,,
09/30/1997,12995.0,-409.200012,0.0,2266.0,6903.100098,21754.900085,1.101514,13.23185,1.674098,0.317312,51.45435,,29.064662,2.338834,12995.0,21754.900085,31.528841,,
12/31/1997,12204.375,-497.799988,0.0,2389.399902,5905.30011,20001.275024,0.999339,12.755409,1.638861,0.295246,87.801914,,25.203219,2.069433,12204.375,20001.275024,28.987355,,
03/31/1998,,,,,,,,18.582888,,,,,,,11988.75,,,,
06/30/1998,,,,,,,,16.254664,,,,,,,10019.375,,,,
09/30/1998,,,,,,,,9.577185,,,,,,,9677.8125,,,,
12/31/1998,10930.0767,-287.4,0.0,2477.3,5966.7,19086.6767,0.895975,13.422131,1.746253,0.312611,,,41.064278,1.871023,11160.90525,19317.50525,28.594889,,
03/31/1999,8232.257057,-400.899994,0.0,2606.899902,7285.700195,17723.957161,0.807183,7.56079,2.152989,0.411065,,,29.843335,1.668011,8343.075228,17834.775331,26.777798,,
06/30/1999,8574.538619,-294.899994,0.0,2530.600098,8725.899902,19536.138625,0.882351,7.873134,2.278389,0.446654,,,32.506053,1.891754,8640.449759,19602.049765,30.046261,,
09/30/1999,7505.57029,-362.899994,0.0,2429.5,8571.599854,18143.77015,0.841103,9.761822,2.417374,0.472427,19.421719,126.437396,71.096277,1.831687,7552.174893,18190.374753,28.278239,,
12/31/1999,6340.690687,-183.9,0.0,2350.3,7353.6,15860.690688,0.743171,7.437194,2.501414,0.463637,,,43.669303,1.589614,6408.6,15928.6,25.300758,,
03/31/2000,4947.335,-222.0,0.0,2269.4,8827.700049,15822.435049,0.771175,6.906077,3.198173,0.557923,,,31.556512,1.565539,5080.0,15955.100049,26.651445,,
06/30/2000,5916.839905,-236.300003,0.0,2163.199951,7972.700195,15816.440048,0.782241,8.0,2.673123,0.504077,,,20.874278,1.587295,11838.000183,21737.600327,26.731229,,
09/30/2000,8221.942118,-216.300003,0.0,2238.600098,7864.60022,18108.842432,0.881037,9.890273,2.202502,0.434296,,,15.53074,1.711708,16441.549746,26328.45006,30.605598,,
12/31/2000,10213.235366,-195.2,0.0,2207.9,6040.0,18265.935366,0.859432,10.912803,1.788457,0.33067,,,9.733008,1.632184,20422.525,28475.225,30.869518,,
03/31/2001,11718.0284,-181.9,0.0,2292.1,8924.4,22752.6284,1.056939,10.251941,1.941677,0.392236,,,10.507356,1.929268,11717.4343,22752.0343,38.451681,,
06/30/2001,12708.173554,-165.399994,0.0,1972.199951,8242.5,22757.473511,1.117524,,1.790775,0.362189,,,95.339227,2.350639,12705.595803,22754.895761,38.459868,,
09/30/2001,8862.295865,-158.5,0.0,2020.900024,6873.299805,17597.995694,0.912262,,1.985715,0.390573,,,,1.812358,9043.574969,17779.274799,30.632967,,
12/31/2001,10604.88234,-181.3,0.0,1948.9,7522.7,19895.18234,1.060341,,1.87604,0.378117,36.918133,546.570829,,2.109932,10605.27,19895.57,34.631696,,
03/31/2002,11095.403823,-129.199997,0.0,1951.900024,7095.599854,20013.703704,1.074504,,1.803783,0.354537,41.393389,,,1.892066,11194.051985,20112.351866,35.221875,,
06/30/2002,9861.703724,-182.100006,0.0,1875.099976,9062.5,20617.203693,1.077956,11.346895,2.090633,0.43956,12.955387,18.261473,26.733926,1.916934,9972.1881,20727.688069,36.927548,,
09/30/2002,,,,,,,,8.409804,,,,,,,7965.1019,,,,
12/31/2002,8244.6624,-185.4,0.0,1895.3,6204.3,16158.8624,0.924071,7.324547,1.959918,0.383956,9.031334,12.675606,17.718051,1.438235,8244.6624,16158.8624,29.045985,,
03/31/2003,7387.969211,-213.5,0.0,1902.199951,6198.900208,15275.56937,0.91781,7.983968,2.067628,0.405805,8.789671,13.322492,17.179003,1.319669,7388.327878,15275.928037,27.458095,,
06/30/2003,8769.788924,-187.699997,0.0,1956.199951,7466.299927,18004.588805,1.109238,10.82151,2.053024,0.414689,11.46205,18.823407,19.890178,1.471877,8769.930356,18004.730237,32.362505,,
09/30/2003,7486.49539,-233.4,0.0,1710.2,6955.8,15919.09539,0.988751,,2.126375,0.436947,5.905147,7.449621,,1.518519,7486.6165,15919.2165,28.613917,,
12/31/2003,9170.35415,-180.8,0.0,1671.6,6262.0,16923.15415,1.027876,,1.84542,0.370026,6.079156,7.240162,,1.530911,9170.5025,16923.3025,30.418672,,
03/31/2004,10954.80316,-133.3,0.0,1664.7,6476.0,18962.20316,1.184664,,1.730949,0.341521,6.490349,7.313972,,1.704958,10953.8582,18961.2582,34.076612,,
06/30/2004,11121.9804,-190.7,0.0,1607.1,5579.3,18117.6804,1.155361,,1.628998,0.307948,5.413919,5.910573,,1.696221,11121.9804,18117.6804,32.558234,,
09/30/2004,10851.6915,-139.1,0.0,1646.6,5948.0,18307.1915,1.17907,9.75,1.687036,0.3249,6.489841,7.181826,16.705166,1.598644,10851.165,18306.665,32.897197,,
12/31/2004,13040.65,-219.9,0.0,1662.0,6990.3,21473.05,1.40878,11.053459,1.646624,0.325538,7.611588,8.407286,17.439332,1.793921,13040.65,21473.05,38.585894,,
03/31/2005,13651.770645,-186.1,0.0,1675.3,8269.1,23410.070645,1.511078,11.348765,1.714801,0.353228,8.22705,9.08071,15.260802,1.92601,13666.6736,23424.9736,42.03549,,
06/30/2005,14391.439613,-326.4,0.0,1750.4,5238.7,21054.139612,1.348889,11.264535,1.462963,0.24882,7.222442,8.227809,13.476374,1.631876,14407.25,21069.95,37.793204,,
09/30/2005,17164.842844,-203.0,0.0,1768.3,7242.6,25972.742844,1.627263,13.93816,1.513136,0.278854,9.607792,11.219812,16.366969,2.025481,17191.340303,25999.240303,46.609635,,
12/31/2005,17631.065056,-153.1,0.0,2058.9,5206.8,24743.665056,1.544761,18.453307,1.403413,0.21043,7.348658,8.563896,20.42062,1.889969,17655.379,24767.979,44.371239,,
03/31/2006,18761.97734,-141.0,0.0,2047.1,6945.6,27613.67734,1.671419,16.754967,1.471789,0.251528,6.81836,8.045006,19.634298,2.074579,18831.296,27682.996,49.648359,,
06/30/2006,19522.761918,-139.9,0.0,2126.7,5141.6,26651.161918,1.589435,15.502915,1.365133,0.192922,7.918225,9.84855,17.31157,1.8843,19715.872,26844.272,48.393956,,
09/30/2006,20864.189755,-155.7,0.0,2534.3,5926.7,29169.489755,1.702135,13.551847,1.398065,0.203181,7.192575,10.116703,15.578664,1.813741,20899.576,29204.876,52.986657,,
12/31/2006,22568.117362,-118.0,0.0,2896.0,5572.0,30918.117362,1.733078,11.476937,1.369991,0.180218,10.499938,19.14316,12.412927,1.873598,22740.9039,31090.9039,56.813526,,
03/31/2007,24396.845267,-128.5,0.0,3405.5,5132.4,32806.245267,1.801699,12.446575,1.344692,0.156446,14.39186,39.726623,12.069551,1.93919,24648.5008,33057.9008,61.089362,,
06/30/2007,27306.881522,-137.1,0.0,3533.9,5121.5,35825.181522,2.053231,14.082873,1.311947,0.142958,8.897129,15.086193,12.77919,2.090212,27401.75,35920.05,66.883058,,
09/30/2007,25605.88397,-127.0,0.0,3652.3,7232.2,36363.38397,2.208392,14.262537,1.420118,0.198887,8.255025,13.29557,13.352691,2.104448,25779.7365,36537.2365,68.662719,,
12/31/2007,26664.273834,-140.0,0.0,3898.0,7258.0,37680.273834,2.634616,17.298969,1.413137,0.192621,6.644379,11.004753,15.13872,2.14202,26727.5196,37743.5196,71.13732,,
03/31/2008,21304.620553,-207.0,0.0,3788.0,7355.0,32240.620553,2.423925,14.112281,1.513316,0.228128,4.50024,7.323586,13.531129,1.868263,21352.798,32288.798,60.865565,,
06/30/2008,20460.96315,-168.0,0.0,4254.0,7395.0,31941.96315,2.330509,15.177994,1.561117,0.231514,5.160253,11.056408,4.77337,1.90346,23892.267,35373.267,73.2164,,
09/30/2008,17221.137511,-236.0,0.0,4168.0,7674.0,28827.137511,2.192011,18.627358,1.673939,0.266207,10.804774,,4.804763,1.831341,17230.2768,28836.2768,66.10386,,
12/31/2008,12291.339593,-131.0,0.0,3996.0,8258.0,24414.339593,1.843009,13.325472,1.986304,0.338244,7.255376,,5.389479,1.859998,12307.1125,24430.1125,56.113094,,
03/31/2009,9617.028707,-138.0,0.0,3525.0,8420.0,21424.028707,1.692529,34.469474,2.227718,0.393017,7.103458,,6.651359,1.602276,9616.152,21423.152,49.23257,,
06/30/2009,11892.092953,-136.0,,3746.0,8670.0,24172.092953,1.970016,,2.032619,0.358678,11.057682,,,1.609756,11936.262,24216.262,55.693758,,
09/30/2009,14748.53498,-156.0,,4160.0,8704.0,27456.53498,2.105885,32.466578,1.861645,0.31701,5.770604,17.968937,,1.612624,14846.69,27554.69,63.761338,,
12/31/2009,15451.2945,-190.0,0.0,4186.0,9485.0,28932.2945,2.049465,22.564451,1.872484,0.327834,6.301959,14.031181,51.298395,1.712071,15603.2375,29084.2375,68.064776,,
03/31/2010,15647.647321,-135.0,0.0,4447.0,9611.0,29570.647321,1.997072,11.380569,1.889782,0.325018,7.891819,18.798886,18.130378,1.685321,15793.2992,29716.2992,70.451085,,
06/30/2010,13931.980749,-91.0,0.0,4522.0,9056.0,27418.980749,1.85778,8.819759,1.96806,0.330282,7.333239,12.95181,16.547363,1.506124,13969.5478,27456.5478,65.556095,,
09/30/2010,15773.673958,-132.0,0.0,4640.0,9476.0,29757.673958,2.021306,12.021152,1.88654,0.318439,10.932283,17.57689,24.291979,1.577903,15860.013,29844.013,71.499883,,
12/31/2010,16129.989023,-120.0,0.0,4656.0,9477.0,30142.989023,2.062469,18.943802,1.868754,0.314401,,,23.402942,1.633766,16213.797,30226.797,72.713236,,
03/31/2011,17680.657517,-123.0,0.0,4759.0,9493.0,31809.657517,2.18323,21.70818,1.799122,0.298431,40.367586,,25.508947,1.702326,17831.9347,31960.9347,77.524161,,
06/30/2011,17041.65174,-148.0,0.0,4530.0,9169.0,30592.65174,2.091662,24.024782,1.795169,0.299712,443.371764,,27.049206,1.614132,17203.8666,30754.8666,75.55868,,
09/30/2011,13730.25292,-128.0,0.0,4591.0,9232.0,27425.25292,1.909438,17.961423,1.997432,0.336624,25.346814,82.358117,21.818021,1.445412,13879.7715,27574.7715,69.011292,,
12/31/2011,14916.961099,-129.0,0.0,4431.0,9001.0,28219.961099,1.997308,20.072656,1.891804,0.318959,6.138778,7.545444,26.572468,1.503301,14958.7215,28261.7215,71.226407,,
03/31/2012,15821.804273,-99.0,0.0,4693.0,9042.0,29457.804273,2.073763,20.505705,1.861849,0.306948,7.760222,10.332446,28.055052,1.516255,15845.9328,29481.9328,74.231904,,
06/30/2012,16182.935449,-136.0,0.0,4736.0,9136.0,29918.935449,2.12931,23.0499,1.848795,0.305358,6.250039,8.086199,34.952027,1.533911,16246.5883,29982.5883,75.634217,,
09/30/2012,16239.048786,-169.0,0.0,5023.0,8866.0,29959.048786,2.090944,18.220832,1.844877,0.295937,6.408353,9.007531,34.396152,1.510109,16309.6654,30029.6654,76.119628,,
12/31/2012,15966.060514,-228.0,0.0,5217.0,9210.0,30165.060515,2.072915,15.83232,1.889324,0.30532,10.569398,20.817847,53.107501,1.550186,16008.6375,30207.6375,76.989951,,
03/31/2013,17182.824295,-179.0,0.0,5251.0,9437.0,31691.824295,2.186548,18.209766,1.84439,0.297774,10.11226,23.217454,71.539107,1.627977,17282.4912,31791.4912,81.282254,,
06/30/2013,17227.471772,-166.0,0.0,5491.0,10072.0,32624.471772,2.216035,15.255525,1.893747,0.308725,14.493324,144.35607,49.732426,1.703539,17299.128,32696.128,84.082364,,
09/30/2013,18095.736783,-257.0,0.0,5466.0,9975.0,33279.736783,2.27881,16.3807,1.839093,0.299732,15.992185,91.679716,43.731586,1.719439,18141.6636,33325.6636,85.959191,,
12/31/2013,18679.015031,-294.0,0.0,5448.0,10344.0,34177.015031,2.327976,10.821748,1.829701,0.30266,16.305828,95.200599,57.440361,1.756451,18678.0456,34176.0456,88.264783,,
03/31/2014,17043.465451,-301.0,0.0,5429.0,11310.0,33481.465451,2.280288,9.710452,1.964475,0.337799,17.52039,1860.081414,81.265693,1.700603,17094.4835,33532.4835,86.535133,,
06/30/2014,16856.022676,-277.0,0.0,5498.0,10802.0,32879.022676,2.242771,10.150355,1.95058,0.328538,11.805753,31.4331,126.946033,1.65579,17004.1437,33027.1437,85.845031,,
09/30/2014,15744.211106,-637.0,0.0,5459.0,10901.0,31467.211106,2.157357,9.941584,1.998653,0.346424,10.990992,47.822509,170.093033,1.600815,15880.3754,31603.3754,83.263874,,
12/31/2014,15670.709371,-364.0,0.0,5370.0,10668.0,31344.709371,2.188112,14.347491,2.00021,0.340345,10.48318,549.907182,53.036733,1.625763,15745.3142,31419.3142,84.048824,,
03/31/2015,15165.178389,-271.0,0.0,5322.0,10550.0,30766.178389,2.17968,14.994508,2.028738,0.342909,11.792326,,47.997158,1.593442,15237.3477,30838.3477,82.833385,,
06/30/2015,14080.469412,-249.0,0.0,5350.0,10852.0,30033.469412,2.151857,15.873677,2.132988,0.36133,10.410215,,43.213625,1.582208,14247.5447,30200.5447,82.14136,,
09/30/2015,12898.090216,-328.0,0.0,5409.0,10770.0,28749.090216,2.113437,16.644851,2.228942,0.374621,9.306925,59.398947,42.973229,1.533776,13050.154,28901.154,80.55395,,
12/31/2015,13052.065805,-440.0,0.0,5249.0,10560.0,28421.065805,2.118603,24.73019,2.177515,0.371555,8.012705,14.267603,109.311792,1.61842,13927.296,29296.296,83.616566,,
03/31/2016,12970.691403,-308.0,0.0,5292.0,10587.0,28541.691403,2.177093,29.752046,2.200476,0.370931,7.811081,12.629067,112.813009,1.600499,12979.705,28550.705,84.190201,,
06/30/2016,13863.311586,-348.0,0.0,5086.0,11065.0,29666.311586,2.285188,28.823376,2.139915,0.372982,9.181774,15.379114,1648.128421,1.65318,13918.0048,29721.0048,87.929117,,
09/30/2016,13865.877746,-344.0,0.0,5136.0,10922.0,29579.877746,2.258006,21.739682,2.133286,0.369237,9.64142,16.66472,181.471643,1.619041,13893.063,29607.063,87.784704,,
12/31/2016,15763.978195,-327.0,0.0,5198.0,10778.0,31412.978195,2.397022,17.403138,1.992706,0.343107,13.942733,39.119525,48.032077,1.729504,15843.0573,31492.0573,93.318435,,
03/31/2017,15747.439684,-412.0,0.0,5246.0,10690.0,31271.439684,2.363319,15.417082,1.985811,0.341845,14.869919,42.604141,36.920236,1.691445,15793.2936,31317.2936,92.876383,,
06/30/2017,15756.304138,-357.0,0.0,5290.0,11286.0,31975.304138,2.407054,15.060551,2.029366,0.35296,11.785958,18.15747,27.974894,1.699368,15808.6732,32027.6732,94.994611,,
09/30/2017,16111.088684,-416.0,0.0,5340.0,11433.0,32468.088684,2.401841,17.596662,2.015263,0.35213,13.833868,24.121908,33.369053,1.70696,16166.6294,32523.6294,96.45051,,
12/31/2017,16614.4627,-472.0,0.0,5362.0,11533.0,33037.4627,2.405349,17.889849,1.988476,0.349089,12.755777,21.205047,28.3827,1.720343,16850.104,33273.104,99.483461,,
03/31/2018,16032.791223,-451.0,0.0,5316.0,11468.0,32365.791223,2.309203,17.42167,2.018725,0.354325,10.427123,15.76512,27.853521,1.746481,16347.2456,32680.2456,100.391178,,
06/30/2018,15288.709652,-453.0,0.0,2947.0,11471.0,29253.709652,2.053324,16.430683,1.913419,0.392121,8.33439,11.824458,25.196994,1.546915,15438.9784,29403.9784,92.379876,,
09/30/2018,15819.614516,-571.0,0.0,2934.0,11460.0,29642.614516,2.067993,15.303932,1.873789,0.386606,7.100027,9.416332,23.122164,1.564089,15913.3663,29736.3663,94.120405,,
12/31/2018,14205.4264,-405.0,0.0,2868.0,11376.0,28044.4264,1.993774,21.473845,1.974205,0.405642,6.642451,8.690557,44.09501,1.514441,14287.8176,28126.8176,89.86582,,
03/31/2019,14642.899465,-339.0,0.0,2865.0,12066.0,29234.899465,2.052724,19.535995,1.996524,0.412726,7.713694,10.433583,39.667435,1.535688,14875.5548,29467.5548,95.693393,,
06/30/2019,16543.036542,-440.0,0.0,2880.0,12245.0,31228.036542,2.187603,21.789679,1.887685,0.392116,12.270348,20.477401,41.306927,1.600289,16649.2018,31334.2018,103.199721,,
09/30/2019,16084.965331,-442.0,0.0,2838.0,12176.0,30656.965331,2.137566,27.297398,1.905939,0.397169,14.612472,28.099877,55.739937,1.578628,15564.978,30136.978,98.117748,,
12/31/2019,15273.0153,-336.0,0.0,2811.0,12227.0,29975.0153,2.007569,16.701683,1.962613,0.407906,17.217125,42.82145,32.162034,1.567813,15552.2621,30254.2621,103.017546,,
03/31/2020,9802.22334,-939.0,0.0,2212.0,11968.0,23043.22334,1.614463,20.614054,2.350816,0.519372,11.585331,24.566336,,1.3582,9997.6032,23238.6032,81.878921,,
06/30/2020,9616.431515,-668.0,0.0,1209.0,10005.0,20162.431515,1.555743,29.350966,2.096665,0.49622,11.811618,27.581986,,1.171962,9651.9492,20197.9492,71.894629,,
09/12/2020,9891.26682819,-668.0,0.0,1209.0,10005.0,20437.26682819,1.57694960094059,30.189810154085,2.06619305526609,0.489546869652828,11.9726226292853,27.9579573573051,,1.1879369232847,9927.79972885132,20473.7997288513,71.8946290592349,,
