Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Discontinued Operations,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,2956.850098,24.931999,24.931999,0.0,340.683014,,,238.229996,53.368,14.813,170.048996,0.0,1467.359985,,,2071.205078,696.460022,1737.619995,-1041.160034,0.0,,189.184998,80.102997,45.223999,34.878998,,109.082001,885.64502,,158.936996,158.936996,,,,0.161,,,,,,554.631007,,,,554.631007,713.729004,775.59198,,,,,372.946991,,,,372.946991,1148.538971,1862.267975,0.0,125.157997,,,-197.011993,1271.660034,-105.219025,1094.587013,0.0,1094.587013,2956.854988,
12/31/2004,2668.084,927.792,881.728,46.064,344.695,393.465,,248.782,59.166,16.726,172.89,0.0,125.008,,,1646.277,729.42,1808.521,-1079.101,0.0,,292.387,82.27,48.172,34.098,,210.117,1021.807,,182.061,182.061,,,,0.459,,,,,,129.445,,,,129.445,311.965,773.704,,,,,411.882,,,,411.882,1185.586,1497.551,0.0,124.394,,,-277.044,1397.268,-74.085,1170.533,0.0,1170.533,2668.084,
03/31/2005,2559.231934,655.082016,563.218018,91.863998,442.062012,442.062012,,276.401001,65.555,16.662001,194.184006,0.0,42.873001,,,1416.417969,742.718018,1852.720947,-1110.003052,0.0,,400.096008,81.537003,48.172001,33.365002,,318.559006,1142.814026,,176.970001,176.970001,,,,0.11,0.11,0.0,0.0,,,131.658005,,,,131.658005,308.738007,770.421997,,,,,428.765991,,,,428.765991,1199.187988,1507.925995,0.0,123.433998,,,-395.0,1395.145996,-72.273987,1051.306007,0.0,1051.306007,2559.232002,
06/30/2005,2413.981934,486.812008,444.747009,42.064999,367.562988,367.562988,,329.931,66.342003,21.153999,242.434998,0.0,59.66,,,1243.965942,765.289978,1866.064941,-1100.775024,0.0,,404.726013,80.785004,48.172001,32.613003,,323.94101,1170.015991,,180.582001,180.582001,,,,0.098,,,,,,134.01699,,,,134.01699,314.696991,685.619995,,,,,443.132996,,,,443.132996,1128.752991,1443.449982,0.0,123.135002,,,-461.791992,1381.83606,-72.647095,970.531975,0.0,970.531975,2413.981956,
09/30/2005,2408.791016,446.772007,404.962006,41.810001,382.731995,382.731995,,343.669006,60.958,20.875,261.835999,0.0,54.431,,,1227.604004,775.22699,1893.435059,-1118.208008,0.0,,405.959991,80.031998,48.172001,31.859997,,325.927994,1181.186981,,175.792007,175.792007,,,,0.189,,,,,,152.587993,,,,152.587993,328.569,673.619019,,,,,446.053009,,,,446.053009,1119.672028,1448.241028,0.0,122.742996,,,-460.256989,1374.557983,-76.493988,960.550003,0.0,960.550003,2408.791031,
12/31/2005,2152.186,280.712,280.712,0.0,338.793,338.793,,306.046,62.258,21.82,221.968,0.0,43.25,,,968.801,786.225,1927.319,-1141.094,0.0,,397.16,79.28,48.172,31.108,,317.88,1183.385,,157.785,157.785,,,,0.079,,,,,,119.733,,,,119.733,277.597,491.618,,,,,444.195,,,,444.195,935.813,1213.41,0.0,123.99,,,-460.16,1361.269,-86.323,938.776,0.0,938.776,2152.186,
03/31/2006,2466.123047,193.813995,193.813995,0.0,436.872009,436.872009,,407.593994,86.002998,29.846001,291.744995,0.0,37.233002,,,1075.512939,962.796021,2130.873047,-1168.077026,0.0,,427.813995,106.309998,60.262001,46.047997,,321.503998,1390.610016,,277.281006,277.281006,,,,6.556,,,,,,253.637969,,,,253.637969,537.474976,502.618988,,,,,443.536987,,,,443.536987,946.155975,1483.630951,0.0,124.279999,,,-459.839996,1349.651978,-85.514008,928.577972,53.914001,982.491974,2466.122925,
06/30/2006,2497.071045,105.200996,105.200996,0.0,460.593994,460.593994,,464.67099,101.580002,28.292999,334.798004,0.0,68.765999,,,1099.232056,966.309021,2220.059082,-1253.75,0.0,,431.529999,105.327003,60.361,44.966003,,326.202995,1397.83902,,256.979004,256.979004,,,,115.397003,,,,,,206.819977,,,,206.819977,579.195984,502.618988,,,,,452.161011,,,,452.161011,954.779999,1533.975983,0.0,124.578003,,,-459.839996,1322.463013,-83.201019,904.0,59.095001,963.095001,2497.070984,
09/30/2006,2462.781006,105.137001,105.137001,0.0,468.752991,468.752991,,424.018005,107.362999,30.042999,286.612,0.0,47.25,,,1045.157959,983.744019,2267.10498,-1283.360962,0.0,,433.878998,104.766998,60.706001,44.060997,,329.112,1417.623016,,236.130005,236.130005,,,,110.849998,,,,,,223.433998,,,,223.433998,570.414001,513.013,,,,,440.747986,,,,440.747986,953.760986,1524.174988,0.0,124.82,,,-459.787994,1291.017944,-78.021942,878.028008,60.577999,938.606007,2462.780994,
12/31/2006,2235.279,221.655,221.655,0.0,414.096,414.096,,351.687,83.129,28.458,240.1,0.0,21.686,,,1009.124,991.816,2244.508,-1252.692,0.0,,234.339,61.838,24.439,37.399,,172.501,1226.155,,238.181,238.181,,,,112.803,,,,,,176.268,,,,176.268,527.252,513.213,,,,,554.923,,,,554.923,1068.136,1595.388,0.0,124.467,,,-458.995,1256.971,-282.552,639.891,0.0,639.891,2235.279,
03/31/2007,2336.663086,262.442993,262.442993,0.0,444.382996,444.382996,,371.462006,92.579002,31.485001,247.397995,0.0,130.455002,,,1208.743042,997.354004,2265.235107,-1267.880981,0.0,,130.565994,60.195999,24.438999,35.757,,70.369995,1127.919998,,259.415985,259.415985,,,,148.035004,,,,,,172.679993,,,,172.679993,580.130981,523.145996,,,,,495.033997,,,,495.033997,1018.179993,1598.310974,0.0,123.892998,,,-453.053986,1271.23999,-277.313995,664.765007,73.586998,738.352005,2336.662979,
06/30/2007,2369.856,331.453,281.139,50.314,428.244,428.244,,349.873,90.853,32.671,226.349,0.0,128.204,,,1237.774,1002.597,2301.521,-1298.924,,,129.485,59.007,24.439,34.568,,70.478,1132.082,,253.225,253.225,,,,126.811,,,,,,177.699,,,,177.699,557.735,543.147,,,,,495.166,,,,495.166,1038.313,1596.048,,124.427,,,-437.736,1282.328,-273.475,695.544,78.264,773.808,2369.856,
09/30/2007,2380.270996,351.925991,301.838989,50.087002,399.596008,399.596008,,304.457001,86.279999,29.813,188.363998,0.0,203.895996,,,1259.875,984.487,2282.708984,-1298.222046,0.0,,135.908997,53.113998,24.438999,28.674999,,82.794998,1120.395996,,247.921005,247.921005,,,,112.980003,,,,,,200.213982,,,,200.213982,561.11499,495.075989,,,,,488.561005,,,,488.561005,983.636993,1544.751984,0.0,125.891998,,,-433.86499,1305.954956,-245.645996,752.335968,83.182999,835.518967,2380.27095,
12/31/2007,2296.868,395.712,345.947,49.765,354.939,354.939,,304.56,88.172,30.73,185.658,,134.713,,,1189.924,991.776,2297.433,-1305.657,0.0,,115.168,52.453,24.439,28.014,,62.715,1106.944,,291.257,291.257,,,,86.384,,,,,,154.894,,,,154.894,532.535,464.608,,,,,418.399,,,,418.399,883.007,1415.542,0.0,126.999,,,-479.558,1350.527,-205.677,792.291,89.035,881.326,2296.868,
03/31/2008,2346.72998,315.179985,266.040985,49.139,376.48999,376.48999,,401.570007,103.334999,44.403999,253.830994,0.0,133.845001,,,1227.084961,1002.481995,2333.400879,-1330.918945,0.0,,117.163002,51.418999,24.438999,26.98,,65.744003,1119.644997,,306.929993,306.929993,,,,143.662994,,,,,,151.332001,,,,151.332001,601.924988,435.774994,,,,,428.571991,,,,428.571991,864.346985,1466.271973,0.0,128.686005,,,-492.513,1346.016968,-197.102966,785.087006,95.371002,880.458008,2346.72998,
06/30/2008,2367.325,252.316,252.316,0.0,405.899,405.899,,443.674,129.383,44.437,269.854,,144.404,,,1246.293,1007.154,2369.923,-1362.769,0.0,,113.878,50.484,24.439,26.045,,63.394,1121.032,,329.983,329.983,,,,194.236,,,,,,150.87,,,,150.87,675.089,419.06,,,,,409.577,,,,409.577,828.637,1503.726,0.0,129.05,,,-492.501,1317.602,-186.411,767.74,95.859,863.599,2367.325,
09/30/2008,2347.470947,264.035004,264.035004,0.0,408.472992,408.472992,,502.592987,171.574997,43.765999,287.252014,0.0,42.743,,,1217.843994,995.085999,2365.240967,-1370.155029,0.0,,134.541,49.548,24.438999,25.109001,,84.993,1129.626999,,361.160004,361.160004,,,,220.151993,,,,,,154.667007,,,,154.667007,735.979004,411.690002,,,,,396.279999,,,,396.279999,807.970001,1543.949005,0.0,129.654999,,,-492.338013,1256.030029,-186.062988,707.284027,96.237999,803.522026,2347.471031,
12/31/2008,2042.896,247.672,247.672,,318.109,318.109,,420.112,144.691,28.234,247.187,0.0,58.29,,,1044.183,901.274,2254.293,-1353.019,,,97.439,19.902,0.0,19.902,,77.537,998.713,,248.637,248.637,,,,332.535,,,,,,126.362,,,,126.362,707.534,325.749,320.668,5.081,5.081,,628.647,,,,628.647,954.396,1661.93,,130.087,,,-492.236,1106.344,-450.079,294.116,86.85,380.966,2042.896,
03/31/2009,2025.887,232.693,232.693,0.0,351.447,351.447,0.0,400.505,100.169,32.388,267.948,0.0,60.284,,60.284,1044.929,886.644,2262.616,-1375.972,0.0,,94.314,19.559,,19.559,,74.755,980.958,,390.971,262.031,2.105,,126.835,304.052,163.311,,,,140.741,7.315,,,1.174,0.0,702.338,328.389,328.389,,,,641.899,,510.498,,131.401,970.288,1672.626,0.0,130.345,86.323,44.022,-491.416,1078.842,-449.34,268.431,84.83,353.261,2025.887,
06/30/2009,2085.949,302.459,302.459,0.0,367.337,367.337,0.0,377.08,79.905,25.756,271.419,0.0,65.008,,65.008,1111.884,886.549,2257.233,-1370.684,0.0,,87.516,19.221,,19.221,,68.295,974.065,,449.359,276.015,2.342,,171.002,279.924,161.083,,,,118.841,38.086,,,35.568,0.0,767.369,325.469,325.469,,,,643.598,,510.11,,133.488,969.067,1736.436,0.0,131.73,86.323,45.407,-491.159,1059.691,-442.217,258.045,91.468,349.513,2085.949,
09/30/2009,2161.434,409.543,409.543,0.0,431.354,431.354,0.0,310.968,79.11,26.305,205.553,0.0,44.877,,44.877,1196.742,877.241,2261.063,-1383.822,0.0,,87.451,18.884,,18.884,,68.567,964.692,,488.632,302.602,3.051,,182.979,251.093,143.612,,,,107.481,40.972,,,35.517,0.0,780.697,329.943,329.943,,,,617.548,,469.866,,147.682,947.491,1728.188,0.0,155.112,87.85,67.262,-491.051,1100.33,-433.277,331.114,102.132,433.246,2161.434,
12/31/2009,2100.34,426.981,426.981,0.0,367.023,367.023,0.0,298.435,88.022,22.09,188.323,0.0,39.392,0.0,39.392,1131.831,850.971,2187.043,-1336.072,0.0,,117.538,18.546,0.0,18.546,,98.992,968.509,,460.81,300.448,3.955,0.0,156.407,172.234,156.719,,,,15.515,3.297,0.0,0.0,,1.061,636.341,330.971,330.971,,,,668.976,0.0,516.955,,152.021,999.947,1636.288,0.0,158.495,87.85,70.645,-490.548,1133.133,-455.75,345.33,118.722,464.052,2100.34,
03/31/2010,2142.892,337.5,337.5,0.0,458.968,458.968,0.0,360.949,121.548,28.536,210.865,0.0,39.165,,39.165,1196.582,833.637,2181.238,-1347.601,0.0,,112.673,18.219,,18.219,,94.454,946.31,,511.203,352.029,5.318,,153.856,150.083,145.088,,,,4.995,2.488,,,1.052,0.0,663.774,327.441,327.441,,,,692.547,,512.587,,179.96,1019.988,1683.762,0.0,144.188,87.85,56.338,-476.503,1137.764,-444.946,360.503,98.627,459.13,2142.892,
06/30/2010,2226.502,379.082,379.082,0.0,459.177,459.177,0.0,387.35,121.248,27.282,238.82,0.0,51.761,,51.761,1277.37,835.682,2207.503,-1371.821,0.0,,113.45,17.898,,17.898,,95.552,949.132,,528.64,388.023,4.725,,135.892,160.91,155.891,,,,5.019,3.983,,,,0.0,693.533,326.853,326.853,,,,675.915,,498.002,,177.913,1002.768,1696.301,0.0,145.417,87.85,57.567,-473.561,1175.334,-434.4,412.79,117.411,530.201,2226.502,
09/30/2010,2238.924,347.412,347.412,0.0,521.019,521.019,0.0,370.988,108.451,26.394,236.143,0.0,47.157,,47.157,1286.576,836.777,2228.534,-1391.757,0.0,,115.571,17.577,,17.577,,97.994,952.348,,525.376,362.511,5.091,,157.774,143.078,138.002,,,,5.076,2.49,,,,0.0,670.944,325.703,325.703,,,,654.099,,481.625,,172.474,979.802,1650.746,0.0,146.649,87.85,58.799,-470.841,1213.54,-427.295,462.053,126.125,588.178,2238.924,
12/31/2010,2305.537,413.359,413.359,0.0,483.696,414.149,69.547,386.827,119.985,26.735,240.107,0.0,56.357,0.0,56.357,1340.239,852.442,2224.205,-1371.763,0.0,,112.856,17.256,0.0,17.256,,95.6,965.298,,537.452,384.464,4.601,0.0,148.387,152.832,146.947,,,,5.885,3.977,0.0,0.0,,0.0,694.261,320.724,320.724,,,,696.06,0.0,515.978,,180.082,1016.784,1711.045,0.0,149.294,87.85,61.444,-467.707,1247.265,-468.063,460.789,133.703,594.492,2305.537,
03/31/2011,2285.616,188.485,188.485,0.0,516.425,480.253,36.172,480.054,169.514,41.425,269.115,0.0,52.186,,52.186,1237.15,939.271,2343.034,-1403.763,0.0,,109.195,38.15,21.21,16.94,,71.045,1048.466,,586.141,404.788,6.217,,175.136,143.664,127.051,,,,16.613,7.117,,,,0.0,736.922,317.276,317.276,,,,691.663,,507.481,12.027,172.155,1008.939,1745.861,0.0,87.85,87.850292,-0.000292,-458.636,1246.782,-444.237,431.759,107.996,539.755,2285.616,
06/30/2011,2408.822,137.688,137.688,0.0,515.773,477.727,38.046,642.471,208.8,50.842,382.829,0.0,42.63,,42.63,1338.562,959.674,2356.352,-1396.678,0.0,,110.586,37.313,20.687,16.626,,73.273,1070.26,,671.105,488.16,4.905,,178.04,157.628,136.17,,,,21.458,6.983,,,,0.0,835.716,324.44,324.44,,,,683.065,,495.982,12.435,174.648,1007.505,1843.221,0.0,87.85,87.850292,-0.000292,-455.419,1251.19,-430.153,453.468,112.133,565.601,2408.822,
09/30/2011,2361.573,90.565,90.565,0.0,586.448,554.552,31.896,589.862,177.935,45.6,366.327,0.0,24.806,,24.806,1291.681,963.512,2367.315,-1403.803,0.0,,106.38,35.885,18.674,17.211,,70.495,1069.892,,591.242,425.004,4.633,,161.605,165.882,139.311,,,,26.571,5.355,,,,0.0,762.479,329.556,329.556,,,,676.089,,492.285,11.061,172.743,1005.645,1768.124,0.0,87.85,87.850292,-0.000292,-454.954,1262.308,-415.774,479.43,114.019,593.449,2361.573,
12/31/2011,2509.918,233.71,233.71,0.0,499.443,427.782,71.661,465.393,130.11,40.899,294.384,0.0,65.434,0.0,65.434,1263.98,899.044,2239.019,-1339.975,0.0,,346.894,117.338,18.851,98.487,206.493,23.063,1245.938,,491.608,339.215,6.646,0.0,145.747,152.85,131.651,,,,21.199,6.559,0.0,0.0,,0.0,651.017,329.496,329.496,,,,831.515,0.0,653.899,8.913,168.703,1161.011,1812.028,0.0,88.892,87.85,1.042,-454.605,1464.392,-520.878,577.801,120.089,697.89,2509.918,
03/31/2012,2640.854,257.644,257.644,0.0,557.618,480.035,77.583,491.307,124.063,47.703,319.541,0.0,66.547,,66.547,1373.116,999.136,2372.713,-1373.577,0.0,,268.602,35.832,18.851,16.981,193.48,39.29,1267.738,,602.279,408.353,8.534,,185.392,152.183,140.816,,,,11.367,0.628,,,,0.0,755.09,334.81,334.81,,,,820.76,,650.392,,170.368,1155.57,1910.66,0.0,90.14,87.85,2.29,-454.295,1479.411,-510.443,604.813,125.381,730.194,2640.854,
06/30/2012,2706.331,240.501,240.501,0.0,564.949,499.086,65.863,568.479,138.863,46.83,382.786,0.0,67.52,,67.52,1441.449,1000.943,2389.308,-1388.365,0.0,,263.939,35.46,18.851,16.609,188.776,39.703,1264.882,,638.967,427.219,27.555,,184.193,125.548,118.94,,,,6.608,6.438,,,,0.0,770.953,337.081,337.081,,,,812.283,,636.571,,175.712,1149.364,1920.317,0.0,91.418,87.85,3.568,-453.375,1524.595,-507.171,655.467,130.547,786.014,2706.331,
09/30/2012,2755.062,271.512,271.512,0.0,550.698,499.568,51.13,585.958,139.465,43.19,403.303,0.0,66.201,,66.201,1474.369,1018.228,2415.671,-1397.443,0.0,,262.465,35.088,18.851,16.237,187.826,39.551,1280.693,,665.797,418.78,20.943,,226.074,50.024,47.688,,,,2.336,2.464,,,,0.0,718.285,336.631,336.631,,,,822.545,,635.11,,187.435,1159.176,1877.461,0.0,87.85,87.850292,-0.000292,-442.311,1591.656,-499.673,737.522,140.079,877.601,2755.062,
12/31/2012,2801.16,351.817,351.817,0.0,463.106,415.46,47.646,561.868,140.076,40.953,380.839,0.0,72.904,0.0,72.904,1449.695,929.255,2329.188,-1399.933,0.0,,422.21,168.868,18.851,150.017,228.849,24.493,1351.465,,618.231,379.867,18.297,0.0,220.067,35.155,32.836,,,,2.319,1.755,0.0,0.0,,0.0,655.141,336.142,336.142,,,,901.461,0.0,724.468,8.026,168.967,1237.603,1892.744,0.0,88.769,87.85,0.919,-437.555,1657.936,-551.526,757.624,150.792,908.416,2801.16,
03/31/2013,2884.268,272.172,272.172,0.0,519.177,477.536,41.641,658.903,178.891,42.188,437.824,0.0,75.1,,73.769,1525.352,941.262,2345.881,-1404.619,0.0,,417.654,175.138,18.851,156.287,221.991,20.525,1358.916,,632.261,353.473,39.101,,239.687,51.048,34.257,,,,16.791,0.0,,,,0.0,683.309,334.798,334.798,,,,898.563,,716.595,8.109,173.859,1233.361,1916.67,0.0,87.85,87.850292,-0.000292,-434.466,1706.702,-544.197,815.889,151.709,967.598,2884.268,
06/30/2013,2891.098,244.153,244.153,0.0,532.889,468.006,64.883,654.096,151.83,40.65,461.616,0.0,93.524,,90.42,1524.662,949.491,2384.746,-1435.255,0.0,,416.945,179.464,18.851,160.613,216.373,21.108,1366.436,,585.952,341.401,12.823,,231.728,68.929,47.684,,,,21.245,0.0,,,,0.0,654.881,326.877,326.877,,,,893.912,,708.114,7.749,178.049,1220.789,1875.67,0.0,89.993,87.85,2.143,-433.625,1735.516,-532.08,859.804,155.624,1015.428,2891.098,
09/30/2013,2852.968,309.805,309.805,0.0,509.993,440.997,68.996,587.39,131.997,37.031,418.362,0.0,86.861,,86.815,1494.049,958.967,2430.695,-1471.728,0.0,,399.952,179.921,18.851,161.07,200.284,19.747,1358.919,,591.127,304.43,13.488,,273.209,44.443,26.526,,,,17.917,0.0,,,,0.0,635.57,326.414,326.414,,,,863.512,,696.149,7.477,159.886,1189.926,1825.496,0.0,91.979,87.85,4.129,-433.327,1728.693,-519.293,868.052,159.42,1027.472,2852.968,
12/31/2013,2738.147,397.731,397.731,0.0,447.37,360.405,86.965,517.175,120.913,35.576,360.686,0.0,92.514,0.0,92.165,1454.79,974.269,2472.157,-1497.888,0.0,,309.088,179.159,18.851,160.308,111.644,18.285,1283.357,,524.61,302.422,11.098,0.0,211.09,39.973,22.105,,,,17.868,0.0,0.0,0.0,,0.0,564.583,320.959,320.959,,,,694.98,0.0,530.461,6.601,157.918,1015.939,1580.522,0.0,92.283,87.85,4.433,-433.008,1741.611,-410.02,990.866,166.759,1157.625,2738.147,
03/31/2014,2863.938,335.944,335.944,0.0,540.276,461.648,78.628,621.988,130.779,42.075,449.134,0.0,91.189,,89.357,1589.397,974.883,2491.103,-1516.22,0.0,,299.658,175.563,18.851,156.712,107.367,16.728,1274.541,,604.919,359.23,15.348,,230.341,44.42,25.001,,,,19.419,0.0,,,,0.0,649.339,327.755,327.755,,,,680.995,,524.803,6.463,149.729,1008.75,1658.089,0.0,87.85,87.850292,-0.000292,-431.574,1755.903,-406.488,1005.691,200.158,1205.849,2863.938,
06/30/2014,2909.906,326.636,326.636,0.0,580.174,496.933,83.241,641.593,135.507,42.759,463.327,0.0,86.994,,86.994,1635.397,977.459,2516.016,-1538.557,0.0,,297.05,173.476,18.851,154.625,106.388,17.186,1274.509,,615.68,607.968,10.568,,-2.856,40.149,24.478,,,,15.671,2.856,,,,0.0,658.685,326.188,326.188,,,,674.362,,516.843,6.341,151.178,1000.55,1659.235,0.0,89.334,87.85,1.484,-428.825,1787.36,-401.569,1046.3,204.371,1250.671,2909.906,
09/30/2014,2923.379,335.778,335.778,0.0,628.888,538.79,90.098,602.009,123.21,40.983,437.816,0.0,94.354,,94.354,1661.029,971.683,2534.959,-1563.276,0.0,,290.667,172.507,18.851,153.656,100.934,17.226,1262.35,,636.739,358.32,16.961,,261.458,200.112,184.553,,,,15.559,2.598,,,,0.0,839.449,325.538,325.538,,,,654.634,,488.811,6.131,159.692,980.172,1819.621,0.0,89.571,87.85,1.721,-587.332,1790.969,-399.678,893.53,210.228,1103.758,2923.379,
12/31/2014,2488.937,551.652,551.652,0.0,372.939,368.393,4.546,421.851,91.208,28.611,302.032,0.0,40.114,,34.135,1386.556,740.203,2098.329,-1358.126,0.0,,362.178,156.635,18.851,137.784,189.179,16.364,1102.381,,444.699,258.373,1.994,0.0,184.332,66.666,64.551,0.0,0.0,,2.115,0.0,0.0,,,0.0,511.365,297.937,297.937,0.0,0.0,,795.374,0.0,637.665,4.934,152.775,1093.311,1604.676,0.0,93.592,87.85,5.742,-586.324,1867.126,-530.602,843.792,40.469,884.261,2488.937,
03/31/2015,2466.543,449.145,449.145,0.0,391.763,385.051,6.712,474.6,95.987,27.208,351.405,0.0,83.643,,72.804,1399.151,751.675,2109.211,-1357.536,0.0,,315.717,158.222,18.851,139.371,140.635,16.86,1067.392,,442.642,238.163,14.722,,189.757,17.879,15.815,,,,2.064,0.0,,,,0.0,460.521,297.923,297.923,,,,780.979,,623.198,4.755,153.026,1078.902,1539.423,0.0,92.883,87.85,5.033,-621.261,1941.707,-526.978,886.351,40.769,927.12,2466.543,
06/30/2015,2478.614,408.057,408.057,0.0,410.936,400.278,10.658,489.076,95.039,28.706,365.331,0.0,89.922,,84.784,1397.991,767.618,2154.4,-1386.782,0.0,,313.005,155.651,18.851,136.8,139.62,17.734,1080.623,,447.549,236.939,13.584,,197.026,16.84,15.049,,,,1.791,0.0,,,,0.0,464.389,297.547,297.547,,,,770.063,,617.499,4.059,148.505,1067.61,1531.999,0.0,98.411,87.85,10.561,-668.31,1995.251,-519.849,905.503,41.112,946.615,2478.614,
09/30/2015,2487.344,424.232,424.232,0.0,434.648,423.731,10.917,464.848,101.52,28.247,335.081,0.0,92.127,,86.455,1415.855,769.305,2166.542,-1397.237,0.0,,302.184,152.898,18.851,134.047,131.228,18.058,1071.489,,463.36,228.939,12.036,,222.385,18.246,17.646,,,,0.6,0.0,,,,0.0,481.606,297.32,297.32,,,,743.694,,593.823,3.856,146.015,1041.014,1522.62,0.0,100.089,87.85,12.239,-688.369,2042.443,-527.73,926.433,38.291,964.724,2487.344,
12/31/2015,2436.176,505.157,505.157,0.0,380.507,371.757,8.75,412.561,87.928,26.666,297.967,0.0,36.405,,32.707,1334.63,795.198,2200.823,-1405.625,0.0,,306.348,152.341,18.851,133.49,136.31,17.697,1101.546,,419.966,215.85,4.748,,199.368,13.037,12.437,,,,0.6,0.0,0.0,,,0.0,433.003,296.412,296.412,,,,689.15,0.0,554.271,2.285,132.594,985.562,1418.565,0.0,104.156,87.85,16.306,-711.064,2095.923,-509.767,979.248,38.363,1017.611,2436.176,
03/31/2016,2468.473,433.996,433.996,0.0,424.543,418.923,5.62,474.681,92.752,24.856,357.073,0.0,33.347,,33.347,1366.567,799.089,2198.392,-1399.303,0.0,,302.817,151.633,18.851,132.782,133.877,17.307,1101.906,,423.82,202.217,29.427,,192.176,8.337,7.737,,,,0.6,0.0,,,,0.0,432.157,295.837,295.837,,,,686.159,,548.422,2.159,135.578,981.996,1414.153,0.0,106.088,87.85,18.238,-731.85,2149.087,-506.937,1016.388,37.932,1054.32,2468.473,
06/30/2016,2504.474,412.098,412.098,0.0,435.929,430.043,5.886,506.982,93.365,25.875,387.742,0.0,49.085,,49.085,1404.094,802.934,2210.402,-1407.468,0.0,,297.446,151.151,18.851,132.3,127.998,18.297,1100.38,,442.349,214.961,18.972,,208.416,4.316,3.716,,,,0.6,0.0,,,,0.0,446.665,295.853,295.853,,,,676.583,,531.49,2.085,143.008,972.436,1419.101,0.0,111.075,87.85,23.225,-761.097,2214.067,-515.608,1048.437,36.936,1085.373,2504.474,
09/30/2016,2545.868,450.348,450.348,0.0,440.527,434.58,5.947,496.095,97.72,27.235,371.14,0.0,44.797,,44.797,1431.767,812.291,2234.135,-1421.844,0.0,,301.81,151.231,18.851,132.38,133.99,16.589,1114.101,,456.501,225.662,10.973,,219.866,12.822,12.222,,,,0.6,1.392,,,,0.0,470.715,295.874,295.874,,,,682.539,,535.442,2.049,145.048,978.413,1449.128,0.0,111.75,87.85,23.9,-788.677,2257.686,-520.007,1060.752,35.988,1096.74,2545.868,
12/31/2016,2619.395,504.423,504.423,0.0,417.398,409.913,7.485,470.151,101.342,29.922,338.887,0.0,28.546,0.0,27.484,1420.518,864.227,2297.838,-1433.611,0.0,,334.65,193.456,52.705,140.751,133.879,7.315,1198.877,,472.107,282.416,5.887,,183.804,28.707,26.286,,,,2.421,0.0,0.0,0.0,,0.0,500.814,297.094,297.094,,,,691.251,0.0,533.079,1.248,156.924,988.345,1489.159,0.0,113.726,87.85,25.876,-813.985,2321.424,-545.151,1076.014,54.222,1130.236,2619.395,
03/31/2017,2612.776,365.046,365.046,0.0,442.662,428.069,14.593,565.82,119.287,31.531,415.002,0.0,30.868,,30.355,1404.396,876.799,2337.177,-1460.378,0.0,,331.581,192.893,53.154,139.739,130.842,7.846,1208.38,,476.958,272.475,17.342,,187.141,15.951,14.581,,,,1.37,0.0,,,,0.0,492.909,296.516,296.516,,,,667.288,,530.925,0.967,135.396,963.804,1456.713,0.0,106.507,87.85,18.657,-825.271,2345.928,-527.014,1100.15,55.913,1156.063,2612.776,
06/30/2017,2663.947,302.386,302.386,0.0,502.737,490.195,12.542,578.763,121.825,33.295,423.643,0.0,44.239,,44.239,1428.125,899.589,2388.372,-1488.783,0.0,,336.233,191.883,53.673,138.21,137.247,7.103,1235.822,,480.812,261.814,25.451,,193.547,39.888,38.374,,,,1.514,0.0,,,,0.0,520.7,296.179,296.179,,,,654.146,,521.768,0.786,131.592,950.325,1471.025,0.0,107.856,87.85,20.006,-845.574,2385.701,-512.796,1135.187,57.735,1192.922,2663.947,
09/30/2017,2673.548,258.362,258.362,0.0,527.839,512.626,15.213,573.731,124.822,32.926,415.983,0.0,54.028,,54.028,1413.96,926.986,2452.62,-1525.634,0.0,,332.602,192.137,56.361,135.776,133.455,7.01,1259.588,,491.191,266.033,38.897,,186.261,37.52,36.056,,,,1.464,0.0,,,,0.0,528.711,296.084,296.084,,,,616.528,,500.252,0.67,115.606,912.612,1441.323,0.0,108.799,87.85,20.949,-876.951,2441.911,-500.454,1173.305,58.92,1232.225,2673.548,
