Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/01/2011,10425.0,10425.0,-8558.0,8558.0,1867.0,0.0,-9.0,,,9.0,1858.0,45.0,77.0,111.0,-34.0,,-122.0,0.0,1903.0,-652.0,1251.0,0.0,0.0,0.0,1251.0,-164.0,1087.0,0.0,0.0,1087.0,1092.85,5.85,1840.0,0.59,0.59,0.59394,1864.0,0.58,0.58,0.583138,
12/31/2011,10779.0,10779.0,-8587.0,8587.0,2192.0,0.0,-6.0,,,6.0,2186.0,55.0,90.0,116.0,-26.0,,-145.0,0.0,2241.0,-720.0,1521.0,0.0,0.0,0.0,1521.0,-57.0,1464.0,0.0,0.0,1464.0,1467.9,3.9,1798.0,0.81,0.81,0.816407,1824.0,0.8,0.8,0.802138,
03/31/2012,9629.0,9629.0,-7942.0,7942.0,1687.0,0.0,146.0,,,-146.0,1833.0,43.0,95.0,126.0,-31.0,,-138.0,0.0,1876.0,-650.0,1226.0,0.0,0.0,0.0,1226.0,-83.0,1143.0,0.0,0.0,1143.0,1051.0,-92.0,1793.0,0.64,0.64,0.586168,1818.0,0.63,0.63,0.579395,
06/30/2012,11088.0,11088.0,-8128.0,8128.0,2960.0,0.0,-7.0,,,7.0,2953.0,76.0,93.0,115.0,-22.0,,-169.0,0.0,3029.0,-993.0,2036.0,0.0,0.0,0.0,2036.0,-205.0,1831.0,0.0,0.0,1831.0,1835.55,4.55,1791.0,1.02,1.02,1.024874,1812.0,1.01,1.01,1.012511,
09/29/2012,10782.0,10782.0,-8758.0,8758.0,2024.0,0.0,6.0,,,-6.0,2030.0,84.0,91.0,115.0,-24.0,,-175.0,0.0,2114.0,-724.0,1390.0,0.0,0.0,0.0,1390.0,-146.0,1244.0,0.0,0.0,1244.0,1235.99,-8.01,1793.0,0.69,0.69,0.689342,1817.0,0.68,0.68,0.675592,
12/29/2012,11341.0,11341.0,-9249.0,9249.0,2092.0,0.0,-102.0,,,102.0,1990.0,38.0,72.0,92.0,-20.0,,-110.0,0.0,2028.0,-590.0,1438.0,0.0,0.0,0.0,1438.0,-56.0,1382.0,0.0,0.0,1382.0,1384.3,2.3,1777.0,0.78,0.78,0.77901,1800.0,0.77,0.77,0.771278,
03/30/2013,10554.0,10554.0,-8359.0,8359.0,2195.0,0.0,-51.0,,,51.0,2144.0,131.0,54.0,83.0,-29.0,,-185.0,0.0,2275.0,-654.0,1621.0,0.0,0.0,0.0,1621.0,-108.0,1513.0,0.0,0.0,1513.0,1444.15,-68.85,1804.0,0.84,0.84,0.800527,1825.0,0.83,0.83,0.792274,
06/29/2013,11578.0,11578.0,-8574.0,8574.0,3004.0,0.0,-60.0,,,60.0,2944.0,149.0,83.0,93.0,-10.0,,-232.0,0.0,3093.0,-1059.0,2034.0,0.0,0.0,0.0,2034.0,-187.0,1847.0,0.0,0.0,1847.0,1885.0,38.0,1802.0,1.02,1.02,1.04606,1821.0,1.01,1.01,1.030868,
09/28/2013,11568.0,11568.0,-9409.0,9409.0,2159.0,0.0,-70.0,,,70.0,2089.0,135.0,26.0,81.0,-55.0,,-161.0,0.0,2224.0,-681.0,1543.0,0.0,0.0,0.0,1543.0,-149.0,1394.0,0.0,0.0,1394.0,1406.15,12.15,1786.0,0.78,0.78,0.787318,1805.0,0.77,0.77,0.776731,
12/28/2013,12309.0,12309.0,-7065.0,7065.0,5244.0,0.0,-2592.0,2018.0,561.0,13.0,2652.0,288.0,-49.0,81.0,-130.0,,-239.0,0.0,2940.0,-1036.0,1904.0,0.0,0.0,0.0,1904.0,-64.0,1840.0,0.0,0.0,1840.0,1848.45,8.45,1762.0,1.04,1.04,1.049064,1784.0,1.03,1.03,1.034737,
03/29/2014,11649.0,11649.0,-5972.0,5972.0,5677.0,0.0,-2781.0,2116.0,580.0,85.0,2896.0,279.0,-62.0,67.0,-129.0,,-217.0,0.0,3175.0,-1119.0,2056.0,0.0,0.0,0.0,2056.0,-139.0,1917.0,0.0,0.0,1917.0,1973.95,56.95,1750.0,1.1,1.1,1.127971,1770.0,1.08,1.08,1.112175,
06/28/2014,12466.0,12466.0,-6364.0,6364.0,6102.0,0.0,-2604.0,2047.0,557.0,0.0,3498.0,172.0,50.0,74.0,-24.0,,-222.0,0.0,3670.0,-1251.0,2419.0,0.0,0.0,0.0,2419.0,-174.0,2245.0,0.0,0.0,2245.0,2245.0,0.0,1732.0,1.3,1.3,1.3,1748.0,1.28,1.28,1.28,
09/27/2014,12389.0,12389.0,-9993.0,9993.0,2396.0,0.0,-73.0,,,73.0,2323.0,138.0,38.0,72.0,-34.0,,-176.0,0.0,2461.0,-836.0,1625.0,0.0,0.0,0.0,1625.0,-126.0,1499.0,0.0,0.0,1499.0,1546.45,47.45,1716.0,0.87,0.87,0.901195,1734.0,0.86,0.86,0.887364,
12/27/2014,13391.0,13391.0,-7656.0,7656.0,5735.0,0.0,-2527.0,1935.0,592.0,0.0,3208.0,154.0,58.0,69.0,-11.0,,-212.0,0.0,3362.0,-1118.0,2244.0,0.0,0.0,0.0,2244.0,-62.0,2182.0,0.0,0.0,2182.0,2182.0,0.0,1700.0,1.28,1.28,1.28,1717.0,1.27,1.27,1.27,
03/28/2015,12461.0,12461.0,-6690.0,6690.0,5771.0,0.0,-2665.0,2081.0,584.0,0.0,3106.0,214.0,-8.0,66.0,-74.0,,-206.0,0.0,3320.0,-1092.0,2228.0,0.0,0.0,0.0,2228.0,-120.0,2108.0,0.0,0.0,2108.0,2072.25,-35.75,1699.0,1.24,1.24,1.219688,1715.0,1.23,1.23,1.209155,
06/27/2015,13101.0,13101.0,-6663.0,6663.0,6438.0,0.0,-2676.0,2101.0,575.0,0.0,3762.0,200.0,12.0,62.0,-50.0,,-212.0,0.0,3962.0,-1323.0,2639.0,0.0,0.0,0.0,2639.0,-156.0,2483.0,0.0,0.0,2483.0,2483.0,0.0,1696.0,1.46,1.46,1.46,1711.0,1.46,1.46,1.46,
10/03/2015,13512.0,13512.0,-10364.0,10364.0,3148.0,0.0,-53.0,,,53.0,3095.0,129.0,55.0,68.0,-13.0,,-184.0,0.0,3224.0,-1483.0,1741.0,0.0,0.0,0.0,1741.0,-132.0,1609.0,0.0,0.0,1609.0,2075.45,466.45,1679.0,0.96,0.96,1.236123,1694.0,0.96,0.96,1.235354,
01/02/2016,15244.0,15244.0,-8623.0,8623.0,6621.0,0.0,-2632.0,2025.0,607.0,0.0,3989.0,369.0,24.0,66.0,-42.0,,-474.0,81.0,4358.0,-1448.0,2910.0,0.0,0.0,0.0,2910.0,-30.0,2880.0,0.0,0.0,2880.0,2750.91,-129.09,1654.0,1.74,1.74,1.663186,1668.0,1.73,1.73,1.652608,
04/02/2016,12969.0,12969.0,-6864.0,6864.0,6105.0,0.0,-2742.0,2137.0,605.0,0.0,3363.0,83.0,67.0,81.0,-14.0,,-150.0,0.0,3446.0,-1170.0,2276.0,0.0,0.0,0.0,2276.0,-133.0,2143.0,0.0,0.0,2143.0,2241.58,98.58,1633.0,1.31,1.31,1.372676,1643.0,1.3,1.3,1.36,
07/02/2016,14277.0,14277.0,-7201.0,7201.0,7076.0,0.0,-2931.0,2305.0,626.0,0.0,4145.0,38.0,70.0,88.0,-18.0,,-152.0,44.0,4183.0,-1471.0,2712.0,0.0,0.0,0.0,2712.0,-115.0,2597.0,0.0,0.0,2597.0,2639.0,42.0,1621.0,1.6,1.6,1.628007,1631.0,1.59,1.59,1.615751,
10/01/2016,13142.0,13142.0,-7305.0,7305.0,5837.0,0.0,-2976.0,2287.0,689.0,0.0,2861.0,20.0,99.0,119.0,-20.0,,-150.0,31.0,2881.0,-989.0,1892.0,0.0,0.0,0.0,1892.0,-121.0,1771.0,0.0,0.0,1771.0,1780.0,9.0,1606.0,1.1,1.1,1.108344,1615.0,1.1,1.1,1.105573,
12/31/2016,14784.0,14784.0,-8406.0,8406.0,6378.0,0.0,-2672.0,1985.0,687.0,0.0,3706.0,19.0,99.0,121.0,-22.0,,-118.0,0.0,3725.0,-1237.0,2488.0,0.0,0.0,0.0,2488.0,-9.0,2479.0,0.0,0.0,2479.0,2479.0,0.0,1592.0,1.56,1.56,1.56,1603.0,1.55,1.55,1.55,
04/01/2017,13336.0,13336.0,-6969.0,6969.0,6367.0,0.0,-2617.0,1941.0,676.0,0.0,3750.0,1.0,84.0,115.0,-31.0,,-85.0,0.0,3751.0,-1212.0,2539.0,0.0,0.0,0.0,2539.0,-151.0,2388.0,0.0,0.0,2388.0,2388.0,0.0,1580.0,1.51,1.51,1.51,1591.0,1.5,1.5,1.5,
07/01/2017,14238.0,14238.0,-7717.0,7717.0,6521.0,0.0,-2733.0,2022.0,711.0,0.0,3788.0,-170.0,117.0,134.0,-17.0,,-124.0,177.0,3618.0,-1144.0,2474.0,0.0,0.0,0.0,2474.0,-108.0,2366.0,0.0,0.0,2366.0,2478.0,112.0,1562.0,1.51,1.51,1.586428,1572.0,1.51,1.51,1.581247,
09/30/2017,12779.0,12779.0,-7214.0,7214.0,5565.0,0.0,-2936.0,2228.0,708.0,0.0,2629.0,65.0,85.0,137.0,-52.0,,7.0,-157.0,2694.0,-829.0,1865.0,0.0,0.0,0.0,1865.0,-118.0,1747.0,0.0,0.0,1747.0,1652.0,-95.0,1538.0,1.14,1.14,1.074122,1547.0,1.13,1.13,1.068591,
12/30/2017,15351.0,15351.0,-8737.0,8737.0,6614.0,0.0,-2821.0,2079.0,742.0,0.0,3793.0,-48.0,129.0,146.0,-17.0,,-43.0,-38.0,3745.0,728.0,4473.0,0.0,0.0,0.0,4473.0,-50.0,4423.0,0.0,0.0,4423.0,2837.0,-1586.0,1512.0,2.93,2.93,1.876323,1521.0,2.91,2.91,1.867265,
03/31/2018,14548.0,14548.0,-7541.0,7541.0,7007.0,0.0,-2970.0,2239.0,731.0,0.0,4037.0,-109.0,143.0,172.0,-29.0,,-6.0,-28.0,3928.0,-813.0,3115.0,0.0,0.0,0.0,3115.0,-178.0,2937.0,0.0,0.0,2937.0,2783.0,-154.0,1503.0,1.95,1.95,1.85163,1510.0,1.95,1.95,1.848013,
06/30/2018,15229.0,15229.0,-8348.0,8348.0,6881.0,0.0,-2957.0,2213.0,744.0,0.0,3924.0,-70.0,143.0,175.0,-32.0,,-73.0,0.0,3854.0,-795.0,3059.0,0.0,0.0,0.0,3059.0,-143.0,2916.0,0.0,0.0,2916.0,2806.0,-110.0,1491.0,1.96,1.96,1.881958,1498.0,1.95,1.95,1.876569,
09/29/2018,14306.0,14306.0,-8108.0,8108.0,6198.0,0.0,-3115.0,2321.0,794.0,0.0,3083.0,119.0,159.0,189.0,-30.0,,224.0,-502.0,3202.0,-783.0,2419.0,0.0,0.0,0.0,2419.0,-97.0,2322.0,0.0,0.0,2322.0,2214.0,-108.0,1489.0,1.56,1.56,1.486904,1497.0,1.55,1.55,1.477856,
12/29/2018,15303.0,15303.0,-9001.0,9001.0,6302.0,0.0,-2884.0,2152.0,732.0,0.0,3418.0,13.0,63.0,163.0,-100.0,,-76.0,0.0,3431.0,-645.0,2786.0,0.0,0.0,0.0,2786.0,2.0,2788.0,0.0,0.0,2788.0,2754.0,-34.0,1490.0,1.87,1.87,1.848322,1498.0,1.86,1.86,1.837303,
03/30/2019,14922.0,14922.0,-8376.0,8376.0,6546.0,0.0,-3158.0,2330.0,828.0,0.0,3388.0,3849.0,143.0,198.0,-55.0,,309.0,-4301.0,7237.0,-1647.0,5590.0,-21.0,-21.0,0.0,5611.0,-159.0,5452.0,0.0,0.0,5452.0,2120.0,-3311.0,1530.0,3.56,3.55,1.385621,1537.0,3.55,3.53,1.375804,
06/29/2019,20262.0,20262.0,-12837.0,12837.0,7425.0,0.0,-4674.0,3368.0,1306.0,0.0,2751.0,-742.0,411.0,472.0,-61.0,,1.0,330.0,2009.0,-393.0,1616.0,-366.0,-366.0,0.0,1982.0,-222.0,1760.0,0.0,0.0,1760.0,1861.715059,467.715059,1802.0,0.98,0.79,1.053116,1814.0,0.97,0.79,1.047836,
09/28/2019,19100.0,19100.0,-11822.0,11822.0,7278.0,0.0,-4993.0,3697.0,1296.0,0.0,2285.0,-1027.0,361.0,413.0,-52.0,,-131.0,797.0,1258.0,-344.0,914.0,-291.0,-291.0,0.0,1205.0,-151.0,1054.0,0.0,0.0,1054.0,1375.0,612.0,1804.0,0.58,0.44,0.762195,1816.0,0.58,0.43,0.762195,
12/28/2019,20858.0,20858.0,-13016.0,13016.0,7842.0,0.0,-5001.0,3703.0,1298.0,0.0,2841.0,-209.0,283.0,362.0,-79.0,,-224.0,150.0,2632.0,-459.0,2173.0,26.0,26.0,0.0,2147.0,-40.0,2107.0,0.0,0.0,2107.0,2524.756471,391.756471,1805.0,1.17,1.18,1.398757,1817.0,1.16,1.17,1.385606,
03/28/2020,18009.0,18009.0,-11918.0,11918.0,6091.0,0.0,-4721.0,3388.0,1333.0,0.0,1370.0,-310.0,300.0,365.0,-65.0,,-135.0,145.0,1060.0,-525.0,535.0,15.0,15.0,0.0,520.0,-60.0,460.0,0.0,0.0,460.0,752.749961,277.749961,1808.0,0.25,0.26,0.416344,1816.0,0.25,0.26,0.412946,
06/27/2020,11779.0,11779.0,-7896.0,7896.0,3883.0,0.0,-3832.0,2455.0,1377.0,0.0,51.0,-4891.0,412.0,456.0,-44.0,,-186.0,4665.0,-4840.0,331.0,-4509.0,3.0,3.0,0.0,-4512.0,-209.0,-4721.0,0.0,0.0,-4721.0,-4272.102618,445.897382,1809.0,-2.61,-2.61,-2.361582,1809.0,-2.61,-2.61,-2.363512,
09/30/2020,14579.889,,,,,,,,,,-978.625,,,,,,,,-1658.6,,-1289.6,,,,,,-1289.6,,,-1289.6,-1289.6,,,-0.688,-0.688,-0.686,,-0.688,-0.688,-0.686,
12/31/2020,17430.0,,,,,,,,,,1454.333,,,,,,,,328.433,,332.613,,,,,,332.613,,,332.613,332.613,,,0.079,0.079,0.069,,0.079,0.079,0.069,
