Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2008,612.576,376.824,753.411,692.162,61.249,-376.587,235.752,1.429,,,,157.034,77.289,-88.65,523.926,-370.481,0.0,370.481,153.445,0.0,0.0,153.445,-26.377,,127.068,0.0,,,127.068,0.0,127.068,0.0,0.0,127.068,127.068,0.0,366.235,0.35,0.35,0.35,367.208,0.35,0.35,0.35,
06/30/2008,626.296,389.866,696.675,634.588,62.087,-306.809,236.43,2.073,,,,184.157,50.2,-120.813,505.483,-377.803,0.0,377.803,127.68,0.0,0.0,127.68,-26.328,,101.352,0.0,,,101.352,0.0,101.352,-11.151,0.0,90.201,90.201,6.09,366.206,0.25,0.25,0.25,367.234,0.25,0.25,0.25,
09/30/2008,556.493,388.636,685.728,623.189,62.539,-297.092,167.857,-73.79,,,,179.517,62.13,-125.392,431.101,-338.996,0.0,338.996,92.105,0.0,0.0,92.105,-17.042,,75.063,0.0,,,75.063,0.0,75.063,-12.091,0.0,62.972,62.972,,366.124,0.17,0.17,0.18,367.361,0.17,0.17,0.18,
12/31/2008,,,,,,,,,,,,,,,,,,,,,,-669.238,,,,,,,,,,,,,,,,,,,,,,,
03/31/2009,576.607,337.505,569.957,509.741,60.216,-232.452,239.102,2.067,0.0,2.067,0.0,192.536,44.499,-291.837,284.77,-2969.769,0.0,2969.769,-2684.999,0.0,0.0,-2684.999,251.792,,-2433.207,0.0,0.0,0.0,-2433.207,0.0,-2433.207,-58.793,0.0,-2492.0,-52.36885,2439.63115,366.919,-6.79,-6.79,-0.142726,366.919,-6.79,-6.79,-0.142726,
06/30/2009,615.844,349.899,563.004,501.632,61.372,-213.105,265.945,-7.34,0.0,-7.34,0.0,156.381,116.904,-413.707,202.137,-339.982,0.0,339.982,-137.845,0.0,0.0,-137.845,12.75,,-125.095,0.0,0.0,0.0,-125.095,0.0,-125.095,-57.451,0.0,-182.546,-224.2706,-41.7246,459.246,-0.4,-0.4,-0.488345,459.246,-0.4,-0.4,-0.490855,
09/30/2009,618.871,362.819,553.846,487.535,66.311,-191.027,256.052,-2.374,0.0,-2.374,0.0,190.091,68.335,-475.136,143.735,-401.097,0.0,401.097,-257.362,0.0,0.0,-257.362,91.172,,-166.19,0.0,0.0,0.0,-166.19,0.0,-166.19,-29.223,0.0,-195.413,-195.452,-0.039,589.708,-0.33,-0.33,-0.331439,589.708,-0.33,-0.33,-0.331439,
12/31/2009,618.61,374.064,551.335,480.442,70.893,-177.271,244.546,-2.602,0.0,-2.602,0.0,185.996,61.152,-893.991,-275.381,-322.596,0.0,322.596,-597.977,0.0,0.0,-597.977,228.29,,-369.687,0.0,0.0,0.0,-369.687,0.0,-369.687,-29.289,0.0,-398.976,-449.04952,-50.07352,715.336,-0.56,-0.56,-0.627746,715.336,-0.56,-0.56,-0.63,
03/31/2010,634.745,393.893,546.779,484.7,62.079,-152.886,240.852,-0.031,0.0,-0.031,0.0,183.041,57.842,-235.008,399.737,-398.093,0.0,398.093,1.644,0.0,0.0,1.644,38.093,,39.737,0.0,0.0,0.0,39.737,0.0,39.737,-29.357,0.0,10.38,10.38,0.0,716.32,0.01,0.01,0.01,718.593,0.01,0.01,0.01,
06/30/2010,669.299,399.656,535.653,473.18,62.473,-135.997,269.643,0.156,0.0,0.156,0.0,214.468,55.019,-193.406,475.893,-413.81,0.0,413.81,62.083,0.0,0.0,62.083,-13.319,,48.764,0.0,0.0,0.0,48.764,0.0,48.764,-29.426,0.0,19.338,19.338,0.0,716.58,0.03,0.03,0.03,719.387,0.03,0.03,0.03,
09/30/2010,677.105,409.962,534.669,470.506,64.163,-124.707,267.143,-0.296,0.0,-0.296,0.0,209.44,57.999,-119.16,557.945,-427.309,0.0,427.309,130.636,0.0,0.0,130.636,-29.69,,100.946,0.0,0.0,0.0,100.946,0.0,100.946,-29.495,0.0,71.451,71.451,0.0,716.911,0.1,0.1,0.1,719.567,0.1,0.1,0.1,
12/31/2010,679.514,415.294,528.291,466.261,62.03,-112.997,264.22,-0.103,0.0,-0.103,0.0,203.905,60.418,-86.973,592.541,-434.593,0.0,434.593,157.948,0.0,0.0,157.948,-35.048,,122.9,0.0,0.0,0.0,122.9,0.0,122.9,-83.754,0.0,39.146,39.146,0.0,757.924,0.05,0.05,0.05,760.582,0.05,0.05,0.05,
03/31/2011,641.275,404.33,501.877,441.35,60.527,-97.547,236.945,0.04,0.0,0.04,0.0,174.992,61.913,-49.385,591.89,-430.699,0.0,430.699,161.191,0.0,0.0,161.191,-34.745,,126.446,0.0,0.0,0.0,126.446,0.0,126.446,-7.703,0.0,118.743,118.743,0.0,863.359,0.14,0.14,0.14,867.237,0.14,0.14,0.14,
06/30/2011,659.104,403.337,492.137,433.927,58.21,-88.8,255.767,1.507,0.0,1.507,0.0,183.848,70.412,-35.797,623.307,-428.409,0.0,428.409,194.898,0.0,0.0,194.898,-48.98,,145.918,0.0,0.0,0.0,145.918,0.0,145.918,-7.704,0.0,138.214,138.214,0.0,863.358,0.16,0.16,0.16,867.469,0.16,0.16,0.16,
09/30/2011,665.037,406.478,490.996,435.669,55.327,-84.518,258.559,-1.35,0.0,-1.35,0.0,177.731,82.178,-43.586,621.451,-439.118,0.0,439.118,182.333,0.0,0.0,182.333,-38.942,,143.391,0.0,0.0,0.0,143.391,0.0,143.391,-7.703,0.0,135.688,135.688,0.0,863.911,0.16,0.16,0.16,867.633,0.16,0.16,0.16,
12/31/2011,644.377,415.025,485.216,430.298,54.918,-70.191,229.352,-0.994,0.0,-0.994,0.0,180.884,49.462,-45.291,599.086,-430.274,0.0,430.274,168.812,0.0,0.0,168.812,-41.954,,126.858,0.0,0.0,0.0,126.858,0.0,126.858,-7.703,0.0,119.155,110.47344,-8.68156,864.136,0.14,0.14,0.127843,868.156,0.14,0.14,0.127843,
03/31/2012,702.529,417.209,479.937,424.2,55.737,-62.728,285.32,26.157,0.0,26.157,0.0,204.363,54.8,-34.406,668.123,-462.676,0.0,462.676,205.447,0.0,0.0,205.447,-52.177,,153.27,0.0,0.0,0.0,153.27,0.0,153.27,-8.049,0.0,145.221,136.52936,-8.69164,864.499,0.17,0.17,0.157929,869.164,0.17,0.17,0.157929,
06/30/2012,682.781,428.962,487.544,432.638,54.906,-58.582,253.819,4.481,0.0,4.481,0.0,204.639,44.699,-36.52,646.261,-444.269,0.0,444.269,201.992,0.0,0.0,201.992,-49.286,,152.706,0.0,0.0,0.0,152.706,0.0,152.706,-7.984,0.0,144.722,143.045,-1.677,862.261,0.17,0.17,0.165895,867.551,0.17,0.17,0.165895,
09/30/2012,691.365,430.298,483.787,430.034,53.753,-53.489,261.067,10.76,0.0,10.76,0.0,210.367,39.94,-37.004,654.361,-458.303,0.0,458.303,196.058,0.0,0.0,196.058,-28.291,,167.767,0.0,0.0,0.0,167.767,0.0,167.767,-7.983,0.0,159.784,160.9423,1.1583,857.871,0.19,0.19,0.187607,863.588,0.19,0.19,0.187607,
12/31/2012,731.706,434.055,478.995,425.964,53.031,-44.94,297.651,21.553,0.0,21.553,0.0,229.794,46.304,-39.458,692.248,-470.628,0.0,470.628,221.62,0.0,0.0,221.62,-54.341,0.0,167.279,0.0,0.0,0.0,167.279,0.0,167.279,-7.973,0.0,159.306,159.4308,0.1248,847.22,0.19,0.19,0.188181,853.306,0.19,0.19,0.188181,
03/31/2013,680.788,424.17,465.319,412.681,52.638,-41.149,256.618,2.107,0.0,2.107,0.0,203.085,51.426,-29.592,651.196,-442.793,0.0,442.793,208.403,0.0,0.0,208.403,-55.129,,153.274,0.0,0.0,0.0,153.274,0.0,153.274,-7.97,0.0,145.304,140.364,-4.94,841.103,0.17,0.17,0.166881,848.708,0.17,0.17,0.164179,
06/30/2013,676.856,424.937,462.582,411.505,51.077,-37.645,251.919,2.938,0.0,2.938,0.0,204.641,44.34,-24.722,652.134,-445.865,0.0,445.865,206.269,0.0,0.0,206.269,-55.269,,151.0,0.0,0.0,0.0,151.0,0.0,151.0,-7.967,0.0,143.033,143.033,0.0,834.73,0.17,0.17,0.17,843.84,0.17,0.17,0.17,
09/30/2013,678.619,424.852,462.912,412.735,50.177,-38.06,253.767,5.161,0.0,5.247,-0.086,198.021,50.585,-11.4,667.219,-423.336,0.0,423.336,243.883,0.0,0.0,243.883,-65.047,,178.836,0.0,0.0,0.0,178.836,0.0,178.836,-7.967,0.0,170.869,181.869,11.0,830.398,0.21,0.21,0.219014,841.025,0.2,0.2,0.213079,
12/31/2013,680.541,430.649,469.824,412.267,57.557,-39.175,249.892,8.383,0.0,8.383,0.0,192.32,49.189,-24.331,656.21,-446.009,0.0,446.009,210.201,0.0,0.0,210.201,-52.029,0.0,158.172,0.0,0.0,0.0,158.172,0.0,158.172,-7.965,0.0,150.207,150.212,0.005,830.59,0.18,0.18,0.18085,842.324,0.18,0.18,0.180006,
03/31/2014,685.991,437.506,472.455,405.194,67.261,-34.949,248.485,20.54,0.0,20.54,0.0,183.735,44.21,-24.63,661.361,-460.121,0.0,460.121,201.24,0.0,0.0,201.24,-52.097,,149.143,0.0,0.0,0.0,149.143,0.0,149.143,-7.964,0.0,141.179,160.60577,19.42677,829.659,0.17,0.17,0.19358,842.677,0.17,0.17,0.193054,
06/30/2014,710.115,460.048,495.322,424.289,71.033,-35.274,250.067,4.404,0.0,4.404,0.0,195.749,49.914,-29.385,680.73,-458.636,0.0,458.636,222.094,0.0,0.0,222.094,-57.475,,164.619,0.0,0.0,0.0,164.619,0.0,164.619,-7.963,0.0,156.656,159.776,3.12,821.546,0.19,0.19,0.194482,834.687,0.19,0.19,0.193738,
09/30/2014,713.684,466.335,501.06,428.259,72.801,-34.725,247.349,8.397,0.0,8.397,0.0,193.619,45.333,-24.48,689.204,-480.318,0.0,480.318,208.886,0.0,0.0,208.886,-53.87,,155.016,0.0,0.0,0.0,155.016,0.0,155.016,-7.964,0.0,147.052,162.052,15.0,816.497,0.18,0.18,0.198472,829.623,0.18,0.18,0.198081,
12/31/2014,706.53,473.252,507.625,429.937,77.688,-34.373,233.278,5.304,0.0,5.304,0.0,184.305,43.669,-2.494,704.036,-483.271,0.0,483.271,220.765,0.0,0.0,220.765,-57.151,,163.614,0.0,0.0,0.0,163.614,0.0,163.614,-7.963,0.0,155.651,169.651,14.0,811.967,0.19,0.19,0.208938,825.338,0.19,0.19,0.206963,
03/31/2015,699.308,467.685,502.096,424.286,77.81,-34.411,231.623,4.589,0.0,4.589,0.0,186.918,40.116,-20.591,678.717,-458.857,0.0,458.857,219.86,0.0,0.0,219.86,-54.006,,165.854,0.0,0.0,0.0,165.854,0.0,165.854,-7.965,0.0,157.889,159.889,2.0,809.778,0.19,0.19,0.197448,823.809,0.19,0.19,0.192428,
06/30/2015,772.459,490.686,529.795,447.209,82.586,-39.109,281.773,12.535,0.0,12.535,0.0,211.458,57.78,-20.419,752.04,-491.777,0.0,491.777,260.263,0.0,0.0,260.263,-64.057,,196.206,0.0,0.0,0.0,196.206,0.0,196.206,-7.968,0.0,188.238,189.238,1.0,806.891,0.23,0.23,0.234527,820.238,0.23,0.23,0.231219,
09/30/2015,748.574,495.455,538.477,455.69,82.787,-43.022,253.119,6.061,0.0,8.501,-2.44,199.753,47.305,-22.476,726.098,-526.508,0.0,526.508,199.59,0.0,0.0,199.59,-47.002,,152.588,0.0,0.0,0.0,152.588,0.0,152.588,-7.968,0.0,144.62,147.87,3.25,800.883,0.18,0.18,0.184634,814.326,0.18,0.18,0.183991,
12/31/2015,769.126,496.911,544.153,456.604,87.549,-47.242,272.215,10.596,0.0,10.596,0.0,210.906,50.713,-36.468,732.658,-498.766,0.0,498.766,233.892,0.0,0.0,233.892,-55.583,,178.309,0.0,0.0,0.0,178.309,0.0,178.309,-7.972,0.0,170.337,175.02695,4.68995,796.095,0.21,0.21,0.219857,810.143,0.21,0.21,0.215789,
03/31/2016,744.933,503.066,557.251,467.829,89.422,-54.185,241.867,5.395,0.0,5.395,0.0,192.827,43.645,-27.582,717.351,-491.08,0.0,491.08,226.271,0.0,0.0,226.271,-54.957,,171.314,0.0,0.0,0.0,171.314,0.0,171.314,-7.998,0.0,163.316,167.316,4.0,795.755,0.21,0.21,0.210261,808.349,0.2,0.2,0.204948,
06/30/2016,776.993,505.881,565.658,475.451,90.207,-59.777,271.112,9.921,0.0,9.997,-0.076,212.468,48.723,-24.509,752.484,-523.661,0.0,523.661,228.823,0.0,0.0,228.823,-54.283,,174.54,0.0,0.0,0.0,174.54,0.0,174.54,-19.874,0.0,154.666,168.666,14.0,798.167,0.19,0.19,0.211317,810.371,0.19,0.19,0.207276,
09/30/2016,927.805,625.39,694.346,589.989,104.357,-68.956,302.415,8.537,0.0,8.537,0.0,246.027,47.851,-63.805,864.0,-712.247,0.0,712.247,151.753,0.0,0.0,151.753,-24.749,,127.004,0.0,0.0,0.0,127.004,0.0,127.004,-18.537,0.0,108.467,215.183,106.716,938.578,0.12,0.12,0.229265,952.081,0.11,0.11,0.222087,
12/31/2016,1069.318,734.981,814.858,679.897,134.961,-79.877,334.337,23.216,0.0,23.216,0.0,264.456,46.665,-74.906,994.412,-681.497,0.0,681.497,312.915,0.0,0.0,312.915,-73.952,,238.963,0.0,0.0,0.0,238.963,0.0,238.963,-18.865,0.0,220.098,255.776,35.678,1085.253,0.2,0.2,0.235683,1104.358,0.2,0.2,0.232307,
03/31/2017,1042.0,730.0,820.0,685.0,135.0,-90.0,312.0,13.0,0.0,13.0,0.0,235.0,64.0,-68.0,974.0,-707.0,0.0,707.0,267.0,0.0,0.0,267.0,-59.0,,208.0,0.0,0.0,0.0,208.0,0.0,208.0,-19.0,0.0,189.0,235.0,46.0,1086.374,0.17,0.17,0.216316,1108.617,0.17,0.17,0.211493,
06/30/2017,1070.0,745.0,846.0,709.0,137.0,-101.0,325.0,12.0,0.0,12.0,0.0,248.0,65.0,-25.0,1045.0,-694.0,0.0,694.0,351.0,0.0,0.0,351.0,-79.0,,272.0,0.0,0.0,0.0,272.0,0.0,272.0,-19.0,0.0,253.0,253.0,0.0,1088.934,0.23,0.23,0.23,1108.527,0.23,0.23,0.23,
09/30/2017,1088.0,758.0,873.0,731.0,142.0,-115.0,330.0,14.0,0.0,14.0,0.0,258.0,58.0,-43.0,1045.0,-680.0,0.0,680.0,365.0,0.0,0.0,365.0,-90.0,,275.0,0.0,0.0,0.0,275.0,0.0,275.0,-19.0,0.0,256.0,256.0,0.0,1086.038,0.24,0.24,0.24,1106.491,0.23,0.23,0.23,
12/31/2017,1110.0,770.0,894.149,744.309,149.84,-124.149,340.0,13.0,0.0,13.0,0.0,262.0,65.0,-65.0,1045.0,-633.0,0.0,633.0,412.0,0.0,0.0,412.0,20.0,,432.0,0.0,0.0,0.0,432.0,0.0,432.0,-19.0,0.0,413.0,290.0,-123.0,1077.397,0.38,0.38,0.269167,1130.117,0.37,0.37,0.261162,
03/31/2018,1084.0,770.0,914.0,767.0,147.0,-144.0,314.0,8.0,0.0,8.0,0.0,249.0,57.0,-66.0,1018.0,-633.0,0.0,633.0,385.0,0.0,0.0,385.0,-59.0,,326.0,0.0,0.0,0.0,326.0,0.0,326.0,-12.0,0.0,314.0,314.0,0.0,1083.836,0.29,0.29,0.29,1124.778,0.28,0.28,0.28,
06/30/2018,1120.0,784.0,972.0,817.0,155.0,-188.0,336.0,15.0,0.0,15.0,0.0,264.0,57.0,-56.0,1064.0,-652.0,0.0,652.0,412.0,0.0,0.0,412.0,-57.0,,355.0,0.0,0.0,0.0,355.0,0.0,355.0,-21.0,0.0,334.0,334.0,0.0,1103.337,0.3,0.3,0.3,1122.612,0.3,0.3,0.3,
09/30/2018,1144.0,802.0,1007.0,857.0,150.0,-205.0,342.0,14.0,0.0,14.0,0.0,269.0,59.0,-53.0,1091.0,-651.0,0.0,651.0,440.0,0.0,0.0,440.0,-62.0,,378.0,0.0,0.0,0.0,378.0,0.0,378.0,-18.0,0.0,360.0,360.0,0.0,1084.536,0.33,0.33,0.33,1103.74,0.33,0.33,0.33,
12/31/2018,1162.0,833.0,1056.0,902.0,154.0,-223.0,329.0,-3.0,0.0,-3.0,0.0,272.0,60.0,-60.0,1102.0,-711.0,0.0,711.0,391.0,0.0,0.0,391.0,-57.0,,334.0,0.0,0.0,0.0,334.0,0.0,334.0,-19.0,0.0,315.0,315.0,0.0,1054.46,0.3,0.3,0.3,1073.055,0.29,0.29,0.29,
03/31/2019,1141.0,822.0,1070.0,912.0,158.0,-248.0,319.0,13.0,0.0,13.0,0.0,251.0,55.0,-67.0,1074.0,-653.0,0.0,653.0,421.0,0.0,0.0,421.0,-63.0,,358.0,0.0,0.0,0.0,358.0,0.0,358.0,-19.0,0.0,339.0,339.0,0.0,1046.995,0.32,0.32,0.32,1065.638,0.32,0.32,0.32,
06/30/2019,1186.0,812.0,1068.0,915.0,153.0,-256.0,374.0,11.0,0.0,11.0,0.0,289.0,74.0,-59.0,1127.0,-700.0,0.0,700.0,427.0,0.0,0.0,427.0,-63.0,,364.0,0.0,0.0,0.0,364.0,0.0,364.0,-18.0,0.0,346.0,346.0,0.0,1044.802,0.33,0.33,0.33,1060.28,0.33,0.33,0.33,
09/30/2019,1188.0,799.0,1052.0,901.0,151.0,-253.0,389.0,13.0,0.0,13.0,0.0,316.0,60.0,-82.0,1106.0,-667.0,0.0,667.0,439.0,0.0,0.0,439.0,-67.0,,372.0,0.0,0.0,0.0,372.0,0.0,372.0,-18.0,0.0,354.0,354.0,0.0,1034.94,0.34,0.34,0.34,1051.273,0.34,0.34,0.34,
12/31/2019,1152.0,780.0,1011.0,862.0,149.0,-231.0,372.0,-6.0,0.0,-6.0,0.0,319.0,59.0,-79.0,1073.0,-701.0,0.0,701.0,372.0,0.0,0.0,372.0,-55.0,,317.0,0.0,0.0,0.0,317.0,0.0,317.0,-19.0,0.0,298.0,298.0,0.0,1028.621,0.29,0.29,0.29,1047.123,0.28,0.28,0.28,
03/31/2020,1151.0,790.0,975.0,820.0,155.0,-185.0,361.0,8.0,0.0,8.0,0.0,306.0,47.0,-441.0,710.0,-652.0,0.0,652.0,58.0,0.0,0.0,58.0,-10.0,,48.0,0.0,0.0,0.0,48.0,0.0,48.0,-18.0,0.0,30.0,30.0,0.0,1017.643,0.03,0.03,0.03,1034.576,0.03,0.03,0.03,
06/30/2020,1183.0,792.0,902.0,763.0,139.0,-110.0,391.0,7.0,0.0,7.0,0.0,316.0,68.0,-327.0,856.0,-675.0,0.0,675.0,181.0,0.0,0.0,181.0,-31.0,,150.0,0.0,0.0,0.0,150.0,0.0,150.0,-19.0,0.0,131.0,131.0,0.0,1016.259,0.13,0.13,0.13,1028.683,0.13,0.13,0.13,
