Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2011,275.1,275.1,-217.1,162.5,54.6,58.0,0.0,-27.8,24.5,,3.3,30.2,-1.7,,,-0.275,,,1.975,28.5,4.6,33.1,-12.0,-12.0,0.0,45.1,0.0,45.1,0.0,0.0,45.1,40.5241,7.4241,124.9,0.36,0.27,0.324452,124.9,0.36,0.27,0.324452,
03/31/2012,333.477,333.477,-241.105,182.139,58.966,92.372,0.0,-27.571,23.056,,4.515,64.801,-9.806,11.143,11.257,-0.114,,,-1.337,54.995,0.504,55.499,5.982,5.982,0.0,49.517,0.0,49.517,0.0,0.0,49.517,58.4526,2.9536,122.725,0.4,0.45,0.476289,123.796,0.4,0.45,0.473859,
06/30/2012,351.018,351.018,-249.444,188.114,61.33,101.574,0.0,-31.161,25.098,,6.063,70.413,-24.736,12.847,12.993,-0.146,,,11.889,45.677,5.171,50.848,1.413,1.413,0.0,49.435,0.0,49.435,0.0,0.0,49.435,62.353,11.505,123.033,0.4,0.41,0.506799,123.761,0.4,0.41,0.502961,
09/30/2012,353.91,353.91,-251.179,188.152,63.027,102.731,0.0,-43.395,25.78,,17.615,59.336,-24.388,13.427,13.69,-0.263,,,10.961,34.948,-8.533,26.415,-1.164,-1.164,0.0,27.579,0.0,27.579,0.0,0.0,27.579,34.0798,7.6648,123.132,0.22,0.21,0.276775,124.037,0.22,0.21,0.271794,
12/31/2012,354.2,354.2,-258.3,193.8,64.5,95.9,0.0,-35.4,25.8,0.0,9.6,60.5,-12.7,12.555,12.777,-0.222,,,0.145,47.8,22.7,70.5,16.4,16.4,0.0,54.1,0.0,54.1,0.0,0.0,54.1,72.30765,1.80765,124.1,0.44,0.57,0.582656,124.1,0.44,0.57,0.582656,
03/31/2013,394.238,394.238,-274.085,209.469,64.616,120.153,0.0,-29.739,29.431,,0.308,90.414,-19.016,18.222,18.581,-0.359,,,0.794,71.398,-3.264,68.134,0.0,0.0,0.0,68.134,0.0,68.134,0.0,0.0,68.134,68.3342,0.2002,123.222,0.55,0.55,0.554562,124.202,0.55,0.55,0.551612,
06/30/2013,408.883,408.883,-282.575,216.044,66.531,126.308,0.0,-14.041,33.263,,-19.222,112.267,-17.76,17.317,17.685,-0.368,,,0.443,94.507,-11.663,82.844,0.0,0.0,0.0,82.844,0.0,82.844,0.0,0.0,82.844,70.344,-12.5,123.599,0.67,0.67,0.569131,124.385,0.67,0.67,0.569131,
09/30/2013,382.808,382.808,-281.101,211.827,69.274,101.707,0.0,-33.198,33.263,,-0.065,68.509,-17.062,16.694,17.111,-0.417,,,0.368,51.447,0.453,51.9,0.0,0.0,0.0,51.9,0.0,51.9,0.0,0.0,51.9,51.85775,-0.04225,123.635,0.42,0.42,0.419442,124.601,0.42,0.42,0.419442,
12/31/2013,393.4,393.4,-294.1,223.5,70.6,99.3,0.0,-38.8,35.4,0.0,3.4,60.5,-16.6,15.983,16.417,-0.434,,,0.617,43.9,5.8,49.7,0.0,0.0,0.0,49.7,0.0,49.7,0.0,0.0,49.7,51.884,2.184,124.237,0.4,0.4,0.417621,124.7,0.4,0.4,0.417514,
03/31/2014,377.602,377.602,-291.242,220.369,70.873,86.36,0.0,-9.803,29.875,,-20.072,76.557,-20.724,20.373,20.96,-0.587,,,0.351,55.833,-0.281,55.552,-4.043,-4.043,0.0,59.595,0.0,59.595,0.0,0.0,59.595,34.87886,-20.67314,123.707,0.48,0.45,0.281947,124.677,0.48,0.45,0.281947,
06/30/2014,422.878,422.878,-322.256,244.578,77.678,100.622,0.0,-38.301,29.142,,9.159,62.321,-27.475,26.93,27.692,-0.762,,,0.545,34.846,-1.982,32.864,0.02,0.02,0.0,32.844,0.0,32.844,0.0,0.0,32.844,42.167385,9.303385,124.113,0.26,0.26,0.33975,124.852,0.26,0.26,0.334515,
09/30/2014,467.692,467.692,-328.41,246.907,81.503,139.282,0.0,-33.098,33.04,,0.058,106.184,-25.015,25.284,25.656,-0.372,,,-0.269,81.169,38.428,119.597,0.0,0.0,0.0,119.597,0.0,119.597,0.0,0.0,119.597,119.6347,0.0377,124.256,0.96,0.96,0.962808,125.05,0.96,0.96,0.960301,
12/31/2014,556.2,556.2,-372.1,279.5,92.6,184.1,0.0,-595.9,33.8,,562.1,-411.8,-29.7,29.7,29.84,-0.14,,,0.0,-441.5,114.6,-326.9,0.0,0.0,0.0,-326.9,0.0,-326.9,0.0,0.0,-326.9,109.225,436.125,124.3,-2.63,-2.63,0.878721,124.3,-2.63,-2.63,0.878648,
03/31/2015,547.039,547.039,-345.424,255.734,89.69,201.615,0.0,-27.073,27.586,,-0.513,174.542,-33.632,32.591,32.746,-0.155,,,1.041,140.91,-17.241,123.669,0.0,0.0,0.0,123.669,0.0,123.669,0.0,0.0,123.669,123.33555,-0.33345,124.294,0.99,0.99,0.992289,125.1,0.99,0.99,0.987335,
06/30/2015,508.736,508.736,-349.334,253.944,95.39,159.402,0.0,-36.496,31.158,,5.338,122.906,-30.485,30.405,30.84,-0.435,,,0.08,92.421,-7.686,84.735,0.0,0.0,0.0,84.735,0.0,84.735,0.0,0.0,84.735,88.25795,3.52295,124.734,0.68,0.68,0.707569,125.403,0.68,0.68,0.707569,
09/30/2015,545.4,545.4,-351.7,247.6,104.1,193.7,0.0,-364.3,29.7,,334.6,-170.6,-42.9,41.1,41.3,-0.2,,,1.8,-213.5,-25.9,-239.4,0.0,0.0,0.0,-239.4,0.0,-239.4,0.0,0.0,-239.4,112.475,351.875,124.8,-1.92,-1.92,0.901242,124.8,-1.92,-1.92,0.899511,
12/31/2015,535.8,535.8,-338.0,235.8,102.2,197.8,0.0,-17.6,27.4,,-9.8,180.2,-42.4,40.1,40.4,-0.3,,,2.3,137.8,-13.4,124.4,0.0,0.0,0.0,124.4,0.0,124.4,0.0,0.0,124.4,112.73,-11.67,124.8,0.99,0.99,0.903285,125.8,0.99,0.99,0.897234,
03/31/2016,500.2,500.2,-303.7,204.8,98.9,196.5,0.0,-29.1,26.9,,2.2,167.4,-40.5,38.5,38.9,-0.4,,,2.0,126.9,-4.1,122.8,0.0,0.0,0.0,122.8,0.0,122.8,0.0,0.0,122.8,123.84,1.04,124.962,0.98,0.98,0.991021,125.802,0.98,0.98,0.988267,
06/30/2016,611.8,611.8,-307.6,207.5,100.1,304.2,0.0,-28.0,26.1,,1.9,276.2,-36.7,37.8,38.3,-0.5,,,-1.1,239.5,-22.8,216.7,0.0,0.0,0.0,216.7,0.0,216.7,0.0,0.0,216.7,96.135,-120.565,125.375,1.73,1.73,0.76678,126.344,1.72,1.72,0.76574,
09/30/2016,379.4,379.4,-288.2,186.0,102.2,91.2,0.0,-57.6,23.5,,34.1,33.6,-40.3,38.2,39.4,-1.2,,,2.1,-6.7,12.2,5.5,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,5.5,39.375,33.875,125.4,0.04,0.04,0.313995,126.7,0.04,0.04,0.307364,
12/31/2016,351.8,351.8,-281.6,179.9,101.7,70.2,0.0,-29.0,25.6,,3.4,41.2,-75.3,37.2,38.9,-1.7,,,38.1,-34.1,9.7,-24.4,0.0,0.0,0.0,-24.4,0.0,-24.4,0.0,0.0,-24.4,11.41,35.81,125.4,-0.19,-0.19,0.090989,125.4,-0.19,-0.19,0.090989,
03/31/2017,374.3,374.3,-270.4,171.3,99.1,103.9,0.0,-27.6,24.2,,3.4,76.3,-36.3,37.6,39.6,-2.0,,,-1.3,40.0,-29.7,10.3,0.0,0.0,0.0,10.3,0.0,10.3,0.0,0.0,10.3,12.64,2.34,125.7,0.08,0.08,0.100557,127.4,0.07,0.07,0.088367,
06/30/2017,320.2,320.2,-269.0,167.5,101.5,51.2,0.0,-25.1,22.0,,3.1,26.1,-33.4,35.7,38.9,-3.2,,0.0,-2.3,-7.3,-21.4,-28.7,0.0,0.0,0.0,-28.7,0.0,-28.7,0.0,0.0,-28.7,-29.085,-0.385,126.3,-0.23,-0.23,-0.230285,126.3,-0.23,-0.23,-0.233048,
09/30/2017,291.6,291.6,-272.1,168.7,103.4,19.5,0.0,-27.7,24.9,,2.8,-8.2,-34.5,34.8,38.5,-3.7,,0.0,-0.3,-42.7,21.8,-20.9,0.0,0.0,0.0,-20.9,0.0,-20.9,0.0,0.0,-20.9,-18.58,2.32,126.2,-0.17,-0.17,-0.147227,126.2,-0.17,-0.17,-0.151616,
12/31/2017,296.7,296.7,-275.9,176.2,99.7,20.8,0.0,124.0,33.3,,-157.3,144.8,-35.5,32.2,38.7,-6.5,,,4.2,109.3,2.7,112.0,0.0,0.0,0.0,112.0,0.0,112.0,0.0,0.0,112.0,89.465,-22.535,126.3,0.89,0.89,0.708353,128.1,0.89,0.89,0.708353,
03/31/2018,211.2,211.2,-255.3,157.4,97.9,-44.1,0.0,-26.9,25.6,,1.3,-71.0,-35.1,31.6,38.5,-6.9,,,2.2,-106.1,-6.2,-112.3,0.0,0.0,0.0,-112.3,0.0,-112.3,0.0,0.0,-112.3,-112.473,-0.173,126.5,-0.89,-0.89,-0.889115,126.5,-0.89,-0.89,-0.891368,
06/30/2018,241.3,241.3,-273.7,176.3,97.4,-32.4,0.0,-27.4,25.2,,2.2,-59.8,-20.8,31.2,38.9,-7.7,,0.0,-8.8,-80.6,3.9,-76.7,0.0,0.0,0.0,-76.7,0.0,-76.7,0.0,0.0,-76.7,-74.962,1.738,127.0,-0.6,-0.6,-0.590252,127.0,-0.6,-0.6,-0.590252,
09/30/2018,192.9,192.9,-281.3,182.3,99.0,-88.4,0.0,-28.1,26.6,,1.5,-116.5,-24.1,31.2,39.2,-8.0,,,-4.0,-140.6,-3.5,-144.1,0.0,0.0,0.0,-144.1,0.0,-144.1,0.0,0.0,-144.1,-142.915,1.185,127.1,-1.13,-1.13,-1.12443,127.1,-1.13,-1.13,-1.12443,
12/31/2018,179.4,179.4,-261.3,166.7,94.6,-81.9,0.0,31.1,20.0,,-51.1,-50.8,-20.9,29.2,39.7,-10.5,,,-1.4,-71.7,57.4,-14.3,0.0,0.0,0.0,-14.3,0.0,-14.3,0.0,0.0,-14.3,-123.069,-108.769,127.1,-0.11,-0.11,-0.968285,127.1,-0.11,-0.11,-0.968285,
03/31/2020,,,,,,,,,,,,,,,,,,,,-3159.7,152.0,,,,,-3007.7,,-107.9,,,-107.9,-107.9,,7.103357,-15.19,-15.19,,7.103357,-15.19,-15.19,,
06/30/2019,165.2,,,,,22.3846,,,,,,-94.8,,,,,,,,-115.943,,-117.743,,,,,,-117.743,,,-117.743,-117.743,,,-0.925,-0.925,-0.925,,-0.925,-0.925,-0.925,
