Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1992,780.273987,-644.770996,135.502991,-74.232002,61.271,-33.682999,0.0,5.955,33.543001,-12.397,21.146,-0.332,0.0,20.813999,0.0,20.813999,,,21.146001,,0.3,0.3,69.622002,0.3,0.3,0.3,69.622002,
12/31/1992,744.343994,-623.544983,120.799011,-72.518997,48.279999,-34.244999,0.0,4.548,18.583,-5.704,12.879,-5.623,0.0,7.256,0.0,7.256,,,12.879,0.19,0.19,0.11,69.638573,0.19,0.19,0.11,69.638573,
03/31/1993,761.453979,-635.934998,125.518982,-77.161003,48.358002,-34.091999,0.0,4.259,18.525002,-6.006,12.519,0.0,0.0,12.519,0.0,12.519,,,12.519002,,0.18,0.18,69.68,0.18,0.18,0.18,69.68,
06/30/1993,786.481018,-653.565979,132.915039,-75.531998,57.382999,-32.388,0.0,-1.334,23.660999,-8.57,15.091,0.0,0.0,15.091,0.0,15.091,,,15.090999,,0.22,0.22,69.715698,0.22,0.22,0.22,69.715698,
09/30/1993,778.708008,-650.961975,127.746033,-71.413002,56.333,-30.589001,0.0,5.284,31.027999,-26.146999,4.881,0.0,0.0,4.881,0.0,4.881,,,4.881,,0.07,0.07,69.760002,0.07,0.07,0.07,69.760002,
12/31/1993,793.778015,-662.718018,131.059997,-81.510002,49.549999,-27.841999,0.0,5.216,26.924,-9.372,17.552,0.0,0.0,17.552,0.0,17.552,,,17.552,0.25,0.25,0.25,69.804901,0.25,0.25,0.25,69.804901,
03/31/1994,790.106018,-674.512024,115.593994,-74.293999,41.299999,-27.492001,0.0,3.264,17.071999,-5.804,11.268,-3.716,0.0,7.552,0.0,7.552,,,11.267999,,0.16,0.11,69.903091,0.16,0.16,0.11,69.903091,
06/30/1994,827.21698,-697.137024,130.079956,-79.269997,50.810001,-27.198,0.0,18.313999,41.926001,-16.02,25.906,0.0,0.0,25.906,0.0,25.906,,,25.906,,0.37,0.37,69.935081,0.37,0.37,0.37,69.935081,
09/30/1994,856.270996,-698.377991,157.893005,-82.750999,75.141998,-27.573999,0.0,-8.513,39.054999,-15.106,23.948999,0.0,-2.216,21.733,0.0,21.733,,,21.732999,,0.31,0.31,69.966003,0.31,0.31,0.31,69.966003,
12/31/1994,922.231018,-708.252991,213.978027,-92.772003,121.206001,-26.908001,0.0,2.813,97.111,-34.490002,62.620998,0.0,-4.302,58.319,0.0,58.319,,,58.318998,0.83,0.83,0.83,70.0,0.83,0.83,0.83,70.0,
03/31/1995,1021.145996,-729.192993,291.953003,-90.634003,201.319,-27.857,0.0,-1.015,172.447,-64.740997,107.706001,0.0,-2.699,105.007004,0.0,105.007004,,,105.007003,,1.5,1.5,70.036003,1.5,1.5,1.5,70.036003,
06/30/1995,1109.295044,-761.616028,347.679016,-98.634003,249.044998,-29.752001,0.0,-2.514,216.778997,-80.525002,136.253998,0.0,-3.103,133.151001,0.0,133.151001,,,133.150996,,1.9,1.9,70.073997,1.9,1.9,1.9,70.073997,
09/30/1995,1073.494019,-742.765015,330.729004,-96.139999,234.589005,-29.041,0.0,4.126,209.674004,-77.082001,132.591995,0.0,-2.846,129.746002,0.0,129.746002,,,129.746003,,1.85,1.85,70.198997,1.85,1.85,1.85,70.198997,
12/31/1995,1007.773987,-767.601013,240.172974,-101.446999,138.725998,-27.055,0.0,20.285999,131.956997,-46.547001,85.410004,0.0,-2.241,83.168999,0.0,83.168999,,,83.168996,1.2,1.2,1.2,69.454002,1.2,1.2,1.2,69.454002,
03/31/1996,978.255005,-747.156982,231.098022,-103.499001,127.598999,-27.372,0.0,-3.478,96.748999,-35.798,60.951,0.0,-2.448,58.502998,0.0,58.502998,,,58.502999,0.85,0.85,0.85,69.109001,0.85,0.85,0.85,69.109001,
06/30/1996,934.047974,-779.046997,155.000977,-99.477997,55.522999,-27.899,0.0,7.133,34.756999,-13.385,21.372,0.0,-3.233,18.139,0.0,18.139,,,18.138998,0.26,0.26,0.26,68.959999,0.26,0.26,0.26,68.959999,
09/30/1996,1017.309998,-864.896973,152.413025,-105.454002,46.959,-28.288,0.0,7.869,26.539999,-9.738,16.802,0.0,-2.449,14.353,0.0,14.353,,,14.353,0.21,0.21,0.21,69.420998,0.21,0.21,0.21,69.420998,
12/31/1996,1083.583984,-899.755005,183.828979,-126.469002,57.360001,-28.726999,0.0,-35.633999,-7.000997,3.671,-3.33,0.0,-2.357,-5.687,0.0,-5.687,46.935001,-18.035,23.213004,0.33,-0.09,-0.09,69.386002,0.33,-0.09,-0.09,69.386002,
03/31/1997,1057.125,-889.770996,167.354004,-122.527,44.827,-28.909,0.0,2.935,18.852999,-6.712,12.141,0.0,-2.523,9.618,0.0,9.618,,,9.617999,0.14,0.14,0.14,69.240997,0.14,0.14,0.14,69.531998,
06/30/1997,1105.590942,-922.343018,183.247925,-129.442001,53.806,-30.114,0.0,-1.4,22.291999,-8.511,13.781,0.0,-3.17,10.611,0.0,10.611,,,10.611,0.15,0.15,0.15,69.288002,0.15,0.15,0.15,69.738998,
09/30/1997,1126.901978,-926.382019,200.519958,-125.165001,75.355003,-28.93,0.0,1.084,47.509003,-17.051001,30.458,0.0,-2.899,27.559,0.0,27.559,,,27.559003,0.4,0.4,0.4,69.546997,0.4,0.4,0.4,70.321999,
12/31/1997,1187.142944,-971.68103,215.461914,-132.238007,83.223999,-29.337,0.0,1.269,55.155999,-19.530001,35.625999,0.0,-2.344,33.282001,0.0,33.282001,,,33.281998,0.48,0.48,0.48,69.675003,0.47,0.47,0.47,70.166,
03/31/1998,1144.573975,-942.484009,202.089966,-123.757004,78.333,-30.07,0.0,-1.504,46.759001,-17.534,29.225,0.0,-2.506,26.719,0.0,26.719,,,26.719,0.39,0.39,0.39,69.227997,0.38,0.38,0.38,69.948997,
06/30/1998,1134.06897,-946.955017,187.113953,-124.18,62.933998,-29.264999,0.0,0.756,34.424999,-12.672,21.753,0.0,-2.94,18.813,0.0,18.813,,,18.812999,0.27,0.27,0.27,69.334,0.27,0.27,0.27,69.985001,
09/30/1998,1107.305054,-926.018982,181.286072,-123.376999,57.909,-27.989,0.0,-56.306,-26.386,7.296,-19.09,0.0,-2.731,-21.820999,0.0,-21.820999,36.221001,0.0,14.400001,0.21,-0.32,-0.32,69.250999,0.21,-0.32,-0.32,69.300003,
12/31/1998,1116.937012,-978.807983,138.129028,-128.789993,9.339,-30.694,0.0,17.058001,-4.297,2.807,-1.49,0.0,-2.911,-4.401,0.0,-4.401,,,-4.401,-0.06,-0.06,-0.06,69.271004,-0.06,-0.06,-0.06,69.271004,
03/31/1999,1094.123047,,,,,,,,,,,,,-9.596,,-9.596,,,,-0.14,-0.14,-0.14,69.771004,-0.14,-0.14,-0.14,69.771004,
