Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/26/2004,2418.943115,380.742013,375.614014,5.128,522.442017,,127.183998,,127.183998,,,62.627998,,,,1092.995972,303.605988,622.171997,-318.56601,95.066002,,,927.275024,121.301003,50.993,70.308002,,,805.974022,1325.947014,,207.395004,207.395004,,,,20.945,20.945,0.0,0.0,,1084.509972,,,1084.509972,1312.849976,1007.380981,945.085983,62.294998,62.294998,979.453979,,,,979.453979,1986.834961,3299.684937,,242.613007,,,0.0,0.0,-1123.35498,-880.741974,,-880.741974,2418.942963,
06/25/2004,2289.959961,347.171009,321.82901,25.341999,472.026001,,146.335007,,146.335007,,,52.441002,,,,1017.973022,284.536987,605.655029,-321.118011,111.835999,,,875.614014,120.471001,51.014999,69.456001,,,755.143013,1271.987,,243.031998,243.031998,,,,137.468002,137.468002,0.0,0.0,,934.514038,,,934.514038,1315.014038,592.078003,528.196003,63.882,63.882,1239.468994,,,,1239.468994,1831.546997,3146.561035,,242.613007,,,,-785.517029,-313.69696,-856.600983,,-856.600983,2289.960052,
09/24/2004,2268.343994,307.621,286.375,21.246,493.566986,493.566986,215.138,,215.138,,,50.959,,,,1067.285034,279.175995,603.47699,-324.300995,112.819,,,809.064026,119.733002,51.060001,68.673,,,689.331024,1201.059021,,234.212006,234.212006,,,,23.917999,23.917999,0.0,0.0,,1021.223999,,,1021.223999,1279.354004,553.085999,489.296997,63.789001,63.789001,877.142029,,,,877.142029,1430.228027,2709.582031,0.6,865.116028,,,0.0,0.0,-1306.953979,-441.237952,,-441.237952,2268.34408,
12/31/2004,2187.539062,317.341986,291.566986,25.775,388.200012,388.200012,174.076996,6.651,166.996994,0.429,0.0,169.679001,,,,1049.297974,280.304993,620.945984,-340.640991,165.376999,,,692.559021,121.501999,51.812,69.689999,,,571.057022,1138.241013,,288.898987,288.898987,,,,35.214001,34.224001,0.99,0.99,,937.308033,,,937.308033,1261.421021,534.859009,468.562012,66.296997,66.296997,889.771973,,,,889.771973,1424.630981,2686.052002,0.001,883.572021,,,0.0,-1096.348022,-312.789917,-525.564918,27.052,-498.512918,2187.539084,
04/01/2005,2139.924072,258.836004,233.977005,24.858999,516.844971,,187.955002,,187.955002,,,50.627998,,,,1014.263977,272.078003,,,172.526001,,,681.05603,119.538002,51.514999,68.023003,,,561.518028,1125.660034,,261.013,261.013,,,,35.664001,34.598001,1.066,1.066,,930.323975,,,930.323975,1227.000977,529.575989,464.367989,65.208,65.208,903.835022,,,,903.835022,1433.411011,2660.411987,0.0,883.572998,,,0.0,0.0,-1404.061035,-520.488037,,-520.488037,2139.92395,
07/01/2005,2011.525024,270.338013,270.338013,0.0,471.32901,,146.656006,,146.656006,,,49.355999,,,,937.679016,264.591003,,,173.850006,,,635.405029,117.253998,51.125999,66.127998,,,518.151031,1073.846039,,253.123993,253.123993,,,,35.896,34.916,0.98,0.98,,824.048,,,824.048,1113.067993,524.63501,460.793011,63.841999,63.841999,864.02002,,,,864.02002,1388.655029,2501.723022,0.0,883.572998,,,0.0,-1067.229004,-306.541992,-490.197998,,-490.197998,2011.525024,
09/30/2005,1936.474976,312.229004,312.229004,0.0,408.054993,,101.194,,101.194,,,43.534,,,,865.012024,261.402008,,,202.576996,,,607.484009,116.211998,51.060001,65.151997,,,491.272011,1071.463013,,224.679993,224.679993,,,,32.634998,31.618998,1.016,1.016,,793.212963,,,793.212963,1050.527954,458.652008,394.986008,63.666,63.666,802.299011,,,,802.299011,1260.951019,2311.478973,0.0,1013.135986,,,0.0,-1083.935059,-304.204956,-375.004028,0.0,-375.004028,1936.474945,
12/31/2005,1894.706055,350.669006,350.669006,0.0,263.782013,263.782013,139.328003,,139.328003,,,97.744003,,,,851.52301,258.671997,602.58197,-343.910004,173.268997,,,611.242004,115.047997,50.981998,64.065998,,,496.194008,1043.182999,,233.815002,233.815002,,,,21.459,20.438,1.021,1.021,,742.290024,,,742.290024,997.564026,293.953003,230.734001,63.219002,63.219002,916.52002,,,,916.52002,1210.473022,2208.037048,0.0,1188.093018,,,0.0,-1206.097046,-323.153931,-341.157959,27.827,-313.330959,1894.706089,
03/31/2006,2031.845947,407.283997,407.283997,0.0,371.123993,,166.630997,,166.630997,,,47.622002,,,,992.661011,256.833008,,,177.335999,,,605.015991,114.584999,51.099998,63.485001,,,490.430992,1039.184998,,203.891006,203.891006,,,,17.547001,16.518001,1.029,1.029,,822.865948,,,822.865948,1044.303955,294.886993,231.147995,63.738998,63.738998,931.817993,,,,931.817993,1226.704987,2271.008942,0.0,1265.987061,,,0.0,-1191.465942,-313.684082,-239.162964,,-239.162964,2031.845978,
06/30/2006,2224.070068,340.15799,340.15799,0.0,492.928986,492.928986,199.921997,,199.921997,,,42.741001,,,,1075.75,291.235992,,,187.983994,,,669.099976,114.753998,51.396999,63.356998,,,554.345978,1148.319962,,225.302994,225.302994,,,,22.969999,21.965999,1.004,1.004,,920.538042,,,920.538042,1168.811035,197.483994,133.084991,64.399002,64.399002,895.47998,,,,895.47998,1092.963974,2261.775009,0.0,1334.249023,,,0.0,-1083.047974,-315.878052,-64.677002,26.972,-37.705002,2224.070007,
09/29/2006,2302.735107,486.911987,486.911987,0.0,533.971008,,162.981995,,162.981995,,,43.511002,,,,1227.375977,294.075989,,,160.975998,,,620.307007,113.678001,51.348,62.330002,,,506.629005,1075.358994,,242.863007,242.863007,,,,20.864,19.929,0.935,0.935,,943.470015,,,943.470015,1207.197021,195.975006,131.739006,64.236,64.236,857.405029,,,,857.405029,1053.380035,2260.577057,0.0,1339.870972,,,0.0,-1007.221008,-318.496033,14.153931,28.004,42.15793,2302.734987,
12/29/2006,2566.022949,610.887024,610.887024,0.0,483.819,483.819,159.121002,,159.121002,,,135.492996,,,,1389.319946,302.488007,657.807983,-355.320007,172.580994,,,701.633972,113.577003,51.573002,62.004002,,,588.056969,1176.702972,,263.714996,263.714996,,,,21.476999,19.939999,1.537,1.537,,962.411032,,,962.411032,1247.603027,181.492004,116.173004,65.319,65.319,1043.295044,,,,1043.295044,1224.787048,2472.390076,0.0,1350.182007,,,0.0,-944.112976,-342.35907,63.709961,29.923,93.632961,2566.023037,
03/30/2007,2614.979004,593.336975,593.336975,0.0,515.484985,515.484985,210.520996,,210.520996,,,140.809006,,,,1460.151978,302.144989,,,5.069,,,847.612976,114.380997,51.647999,62.732998,,,733.231979,1154.826965,,258.386993,258.386993,,,,21.132,19.998,1.134,1.134,,935.247974,,,935.247974,1214.766968,182.242004,116.512001,65.730003,65.730003,1021.859009,,,,1021.859009,1204.101013,2418.867981,0.0,1361.80896,,,0.0,-833.643982,-332.054016,196.110962,,196.110962,2614.978943,
06/29/2007,2771.4729,756.736023,756.736023,0.0,454.834015,454.834015,240.535004,,240.535004,,,152.751007,,,,1604.855957,304.031006,,,3.051,,,859.534973,113.775002,51.730999,62.044003,,,745.759972,1166.616979,,288.947998,288.947998,,,,22.191999,21.020999,1.171,1.171,,988.750994,,,988.750994,1299.890991,174.899994,109.099991,65.800003,65.800003,1004.75,,,,1004.75,1179.649994,2479.540985,0.0,1375.196045,,,0.0,-761.794006,-321.470032,291.932007,,291.932007,2771.472992,
09/28/2007,3035.509033,860.396973,860.396973,0.0,563.854004,563.854004,239.697006,,239.697006,,,187.322998,,,,1851.270996,326.885986,,,194.386002,,,662.966003,114.004997,52.051998,61.952999,,,548.961006,1184.237991,,323.390991,323.390991,,,,24.566999,23.337999,1.229,1.229,,1085.283953,,,1085.283953,1433.241943,175.201004,108.349007,66.851997,66.851997,985.369995,,,,985.369995,1160.570999,2593.812943,0.0,1383.348022,,,0.0,-632.692993,-308.958984,441.696045,,441.696045,3035.508987,
12/28/2007,3248.988037,1048.543945,1048.543945,0.0,580.882996,580.882996,239.737,,239.737,,,175.218994,,,,2044.383057,337.484985,734.398987,-396.914001,201.287003,,,665.833008,114.535004,53.345001,61.190002,,,551.298004,1204.604996,,372.531006,372.531006,,,,19.368,18.05,1.318,1.318,,1131.873943,,,1131.873943,1523.772949,185.977997,118.882996,67.095001,67.095001,933.695007,,,,933.695007,1119.673004,2643.445953,0.0,1386.75,,,0.0,-554.594971,-258.386047,573.768982,31.773001,605.541983,3248.987936,
03/28/2008,3443.072021,1160.19104,1160.19104,0.0,709.283997,575.171021,239.917999,,239.917999,,,83.959999,,,,2193.353027,349.903015,,,2.564,,,897.252014,127.541,62.672001,64.868999,,,769.711014,1249.719029,,327.591003,327.591003,,,,19.52,18.221,1.299,1.299,,1223.350056,,,1223.350056,1570.46106,193.386002,125.484001,67.902,67.902,940.64502,,,,940.64502,1134.031021,2704.492081,0.0,1391.392944,,,0.0,-416.532013,-236.280975,738.579956,0.0,738.579956,3443.072037,
06/27/2008,3655.300049,1270.19397,1270.19397,0.0,733.710999,610.796021,299.360992,,299.360992,,,77.885002,,,,2381.150879,368.007996,,,2.394,,,903.747009,126.414001,62.794998,63.619003,,,777.333008,1274.149005,,368.118011,368.118011,,,,20.263,18.846,1.417,1.417,,1228.519012,,,1228.519012,1616.900024,207.582001,139.844002,67.737999,67.737999,917.585022,,,,917.585022,1125.167023,2742.067047,0.0,1394.447998,,,0.0,-255.776993,-225.438004,913.233002,0.0,913.233002,3655.300049,
09/26/2008,3637.565918,1308.92395,1308.92395,0.0,756.492981,634.974976,291.466003,,291.466003,,,70.056999,,,,2426.939941,364.377014,,,2.103,,,844.145996,126.764999,65.059998,61.705002,,,717.380997,1210.62601,,360.674988,360.674988,,,,19.49,18.114,1.376,1.376,,1224.48406,,,1224.48406,1604.649048,203.582001,137.641998,65.940002,65.940002,873.432007,,,,873.432007,1077.014008,2681.663055,0.0,1348.313965,,,0.0,-127.857002,-264.554008,955.902954,0.0,955.902954,3637.56601,
12/26/2008,3011.253906,775.611025,773.163025,2.448,704.627014,608.994019,241.134995,,241.134995,,,68.813004,,,,1790.186035,383.209015,773.690002,-390.480988,1.788,,,836.070984,122.039001,62.165001,59.874001,,,714.031982,1221.067999,,365.346985,365.346985,,,,24.375,23.228,1.147,1.147,,1098.892029,,,1098.892029,1488.614014,192.988998,128.348,64.640999,64.640999,900.784973,,,,900.784973,1093.773972,2582.387985,0.0,915.325012,,,0.0,-27.975,-487.202002,400.14801,28.718,428.866011,3011.253996,
03/31/2009,2924.346,780.176,777.775,2.401,641.294,,237.889,0.0,237.889,0.0,0.0,70.451,4.635,,70.451,1729.81,379.282,,,1.45,,1.45,813.804,118.298,60.212,58.086,109.485,210.545,370.841,1194.536,,648.733,327.528,52.781,,268.424,23.443,0.0,1.175,1.175,22.268,698.949,,29.085,0.0,1371.125,187.464,123.73,63.734,63.734,867.247,,314.998,61.252,461.912,1054.711,2425.836,0.0,922.478,326.432,596.046,0.0,44.888,-498.891,468.475,30.035,498.51,2924.346,
06/30/2009,3054.677,852.762,848.985,3.777,632.341,,261.668,0.0,261.668,0.0,0.0,74.069,3.777,,74.069,1820.84,396.165,,,1.537,,1.537,836.135,129.808,69.84,59.968,113.625,211.819,377.106,1233.837,,623.676,298.641,63.611,,261.424,23.02,0.0,1.189,1.189,21.831,660.998,,18.363,0.0,1307.694,191.528,126.943,64.585,64.585,886.827,,331.149,59.97,477.345,1078.355,2386.049,0.0,925.256,326.489,598.767,0.0,167.092,-459.443,632.905,35.723,668.628,3054.677,
09/30/2009,3172.857,965.778,962.133,3.645,649.168,,276.011,0.0,276.011,0.0,0.0,66.344,1.887,,66.344,1957.301,400.295,,,1.578,,1.578,813.683,131.465,72.31,59.155,104.939,219.253,356.139,1215.556,,630.319,290.103,58.733,,281.483,23.226,0.0,1.236,1.236,21.99,681.029,,8.733,0.0,1334.574,194.801,129.985,64.816,64.816,856.901,,308.034,61.292,478.842,1051.702,2386.276,0.0,932.23,327.991,604.239,0.0,257.09,-443.122,746.198,40.383,786.581,3172.857,
12/31/2009,3187.738,997.158,997.158,0.0,644.243,,219.774,0.0,219.774,0.0,0.0,80.38,0.47,,79.206,1941.555,398.132,827.855,-429.723,1.571,,1.571,846.48,161.731,88.702,73.029,89.768,228.03,366.481,1246.183,,644.103,303.19,60.052,0.0,280.861,36.93,0.0,1.492,1.492,35.438,600.971,0.0,6.554,0.0,1282.004,175.51,110.183,65.327,65.327,857.167,0.0,270.269,62.956,517.388,1032.677,2314.681,0.0,947.34,329.402,617.938,0.0,322.181,-435.434,834.087,38.97,873.057,3187.738,
03/31/2010,3094.602,953.688,953.688,0.0,608.5,,254.014,0.0,254.014,0.0,0.0,85.108,2.159,,85.108,1901.31,377.589,,,1.381,,1.381,814.322,157.116,86.625,70.491,82.363,223.488,349.196,1193.292,,537.112,251.058,49.068,,236.986,35.672,0.0,1.471,1.471,34.201,631.424,,4.765,0.0,1204.208,164.197,104.035,60.162,60.162,820.387,,251.236,60.679,503.707,984.584,2188.792,0.0,950.754,329.538,621.216,0.0,394.241,-477.193,867.802,38.008,905.81,3094.602,
06/30/2010,2948.212,974.153,973.913,0.24,583.013,,195.336,0.0,195.336,0.0,0.0,78.12,1.654,,78.12,1830.622,357.909,,,1.268,,1.268,758.413,150.165,82.22,67.945,67.849,200.502,338.243,1117.59,,468.242,226.283,30.585,,211.374,34.397,0.0,1.753,1.753,32.644,581.602,,4.838,0.0,1084.241,149.871,90.627,59.244,59.244,777.914,,231.912,59.273,481.891,927.785,2012.026,0.0,953.81,329.63,624.18,0.0,453.099,-509.386,897.523,38.663,936.186,2948.212,
09/30/2010,3097.75,1040.421,1040.153,0.268,612.078,,197.748,0.0,197.748,0.0,0.0,88.583,8.467,,88.583,1938.83,371.883,,,1.397,,1.397,785.64,155.424,87.883,67.541,70.127,225.162,326.46,1158.92,,521.412,262.681,33.227,,225.504,35.627,0.0,2.227,2.227,33.4,633.063,,2.122,0.0,1190.102,159.339,99.288,60.051,60.051,795.852,,234.215,68.013,491.502,955.191,2145.293,0.0,956.589,329.641,626.948,-99.182,504.819,-453.65,908.576,43.881,952.457,3097.75,
12/31/2010,3060.477,1057.163,1057.163,0.0,674.158,,165.389,0.0,165.389,0.0,0.0,97.79,2.112,,97.423,1994.5,362.087,810.578,-448.491,2.648,,2.648,701.242,154.987,88.917,66.07,23.034,217.071,304.038,1065.977,,514.55,239.033,34.623,0.0,240.894,11.996,0.0,2.574,2.574,9.422,684.128,0.0,9.881,0.0,1210.674,152.574,93.55,59.024,59.024,676.945,0.0,166.362,42.179,458.523,829.519,2040.193,0.0,993.791,334.052,659.739,-99.182,537.588,-459.569,972.628,47.656,1020.284,3060.477,
03/31/2011,3106.835,1102.823,1102.823,0.0,625.129,,171.875,0.0,171.875,0.0,0.0,107.82,3.597,,107.82,2007.647,372.423,,,238.371,232.431,5.94,488.394,157.068,91.765,65.303,27.594,,300.135,1099.188,,495.261,252.085,32.196,,210.98,12.52,0.0,2.626,2.626,9.894,717.515,,1.263,0.0,1225.296,158.06,98.72,59.34,59.34,675.532,,162.771,43.466,468.032,833.592,2058.888,0.0,1007.404,335.391,672.013,-128.398,560.559,-433.185,1006.38,41.567,1047.947,3106.835,
06/30/2011,3048.631,1037.233,1037.233,0.0,643.223,,168.017,0.0,168.017,0.0,0.0,106.158,3.914,,106.158,1954.631,370.714,,,5.835,,5.835,717.451,156.453,92.86,63.593,18.327,215.684,323.073,1094.0,,524.413,284.224,37.058,,203.131,13.435,0.0,2.648,2.648,10.787,685.041,,9.191,0.0,1222.889,152.241,93.213,59.028,59.028,640.713,,135.247,47.267,449.008,792.954,2015.843,0.0,1012.436,335.717,676.719,-259.268,623.868,-390.636,986.4,46.388,1032.788,3048.631,
09/30/2011,2843.617,964.438,961.739,2.699,557.753,,167.268,0.0,167.268,0.0,0.0,100.993,1.463,,100.993,1790.452,352.749,,,5.916,,5.916,694.5,150.518,89.268,61.25,17.026,206.989,318.504,1053.165,,435.787,202.936,34.741,,198.11,12.599,0.0,2.405,2.405,10.194,670.839,,16.9,0.0,1119.225,145.074,87.7,57.374,57.374,623.869,,130.873,47.622,428.474,768.943,1888.168,0.0,916.222,319.992,596.23,-240.155,660.726,-428.561,908.232,47.217,955.449,2843.617,
12/31/2011,2613.88,719.343,718.049,1.294,525.479,,166.648,0.0,166.648,0.0,0.0,111.717,1.691,,111.642,1523.187,341.987,804.83,-462.843,6.21,,6.21,742.496,186.506,112.12,74.386,25.482,211.109,317.708,1090.693,,527.521,250.787,39.645,0.0,237.089,12.683,0.0,2.463,2.463,10.22,550.78,0.0,15.153,0.0,1090.984,136.428,80.348,56.08,56.08,645.803,0.0,171.065,44.622,414.963,782.231,1873.215,0.0,927.234,321.181,606.053,-409.39,699.971,-525.075,692.74,47.925,740.665,2613.88,
03/31/2012,2734.573,650.238,648.904,1.334,674.196,,209.487,0.0,209.487,0.0,0.0,117.826,,,117.826,1651.747,344.876,,,6.478,,6.478,731.472,186.391,114.286,72.105,23.746,212.657,308.678,1082.826,,556.949,300.38,33.858,,222.711,13.004,0.0,2.522,2.522,10.482,598.845,,,0.0,1168.798,138.34,82.543,55.797,55.797,644.709,,169.557,47.07,428.082,783.049,1951.847,0.0,931.371,321.455,609.916,-420.345,740.617,-508.83,742.813,39.913,782.726,2734.573,
06/30/2012,2741.126,767.259,767.259,0.0,617.136,,212.209,0.0,212.209,0.0,0.0,105.209,,,105.209,1701.813,333.519,,,6.453,,6.453,699.341,178.336,110.904,67.432,26.404,193.474,301.127,1039.313,,601.241,343.758,34.821,,222.662,12.61,0.0,2.485,2.485,10.125,571.591,,,0.0,1185.442,127.578,73.148,54.43,54.43,625.216,,165.253,44.502,415.461,752.794,1938.236,0.0,935.099,321.646,613.453,-420.345,771.476,-525.954,760.276,42.614,802.89,2741.126,
09/30/2012,2784.452,709.37,709.37,0.0,624.97,,246.414,0.0,246.414,0.0,0.0,108.345,,,108.345,1689.099,340.1,,,5.488,,5.488,749.765,177.973,112.767,65.206,28.749,202.717,340.326,1095.353,,599.637,321.1,45.848,,232.689,12.874,0.0,2.525,2.525,10.349,573.815,,,0.0,1186.326,129.082,74.91,54.172,54.172,621.956,,163.736,45.347,412.873,751.038,1937.364,0.0,530.23,269.122,261.108,-50.921,829.698,-508.359,800.648,46.44,847.088,2784.452,
12/31/2012,2733.924,582.322,582.322,0.0,697.676,,228.979,0.0,228.979,0.0,0.0,104.565,0.0,,104.565,1613.542,334.141,835.876,-501.735,14.119,,14.119,772.122,238.618,133.518,105.1,42.052,205.476,285.976,1120.382,,597.414,300.225,64.992,0.0,232.197,13.672,0.0,2.545,2.545,11.127,565.101,0.0,0.0,0.0,1176.187,124.034,70.254,53.78,53.78,667.716,0.0,177.345,40.889,449.482,791.75,1967.937,0.0,536.576,269.633,266.943,-90.976,835.993,-559.009,722.584,43.403,765.987,2733.924,
03/31/2013,2740.272,556.19,556.19,0.0,729.032,,197.232,0.0,197.232,0.0,0.0,101.287,,,101.287,1583.741,279.981,,,15.06,,15.06,861.49,283.264,169.801,113.463,49.707,181.315,347.204,1156.531,,625.793,282.403,39.078,,304.312,12.513,0.0,3.04,3.04,9.473,569.652,,,0.0,1207.958,113.719,62.36,51.359,51.359,618.766,,111.221,39.714,467.831,732.485,1940.443,0.0,476.387,259.937,216.45,-150.131,933.16,-493.653,765.763,34.066,799.829,2740.272,
06/30/2013,2564.163,414.738,414.738,0.0,725.112,,200.297,0.0,200.297,0.0,0.0,101.537,,1.758,99.779,1441.684,280.182,,,13.912,,13.912,828.385,276.766,154.688,122.078,46.535,170.641,334.443,1122.479,,573.207,315.447,36.614,,221.146,13.262,0.0,2.543,2.543,10.719,519.975,,,1.783,1106.444,115.692,63.324,52.368,52.368,648.389,,171.387,44.618,432.384,764.081,1870.525,0.0,545.791,270.529,275.262,-241.107,919.718,-566.793,657.609,36.029,693.638,2564.163,
09/30/2013,2648.934,497.129,497.129,0.0,710.102,,207.809,0.0,207.809,0.0,0.0,104.226,,,104.226,1519.266,280.245,,,14.111,,14.111,835.312,286.953,168.72,118.233,44.147,192.253,311.959,1129.668,,571.542,277.627,39.771,,254.144,13.783,0.0,2.782,2.782,11.001,527.642,,,0.0,1112.967,117.113,65.167,51.946,51.946,654.962,,169.196,45.341,440.425,772.075,1885.042,0.0,460.17,257.614,202.556,-150.131,970.331,-550.453,729.917,33.975,763.892,2648.934,
12/31/2013,2740.272,556.19,556.19,0.0,729.032,,197.232,0.0,197.232,0.0,0.0,101.287,0.0,,101.287,1583.741,279.981,700.298,-420.317,15.06,,15.06,861.49,283.264,169.801,113.463,49.707,181.315,347.204,1156.531,,625.793,282.403,39.078,0.0,304.312,12.513,0.0,3.04,3.04,9.473,569.652,0.0,0.0,0.0,1207.958,113.719,62.36,51.359,51.359,618.766,0.0,111.221,39.714,467.831,732.485,1940.443,0.0,476.387,259.937,216.45,-150.131,933.16,-493.653,765.763,34.066,799.829,2740.272,
03/31/2014,2721.995,527.867,527.867,0.0,775.941,,201.034,0.0,201.034,0.0,0.0,100.461,,,100.461,1605.303,274.667,,,14.645,,14.645,827.38,277.612,169.377,108.235,47.71,181.736,320.322,1116.692,,546.739,248.442,36.657,,261.64,12.696,0.0,3.212,3.212,9.484,635.383,,,0.0,1194.818,113.03,62.437,50.593,50.593,604.735,,109.077,40.68,454.978,717.765,1912.583,0.0,488.047,261.278,226.769,-150.131,950.227,-503.438,784.705,24.707,809.412,2721.995,
06/30/2014,2659.567,518.537,518.537,0.0,763.568,,201.725,0.0,201.725,0.0,0.0,92.95,,,92.95,1576.78,270.913,,,14.452,,14.452,797.422,279.307,172.141,107.166,48.05,166.738,303.327,1082.787,,581.789,278.066,45.484,,258.239,16.398,0.0,3.37,3.37,13.028,539.729,,,0.0,1137.916,102.475,52.837,49.638,49.638,535.797,,105.974,41.706,388.117,638.272,1776.188,0.0,464.812,263.369,201.443,-150.131,1035.821,-492.84,857.662,25.717,883.379,2659.567,
09/30/2014,2520.915,447.658,447.658,0.0,694.637,,237.249,0.0,237.249,0.0,0.0,89.592,,,89.592,1469.136,253.537,,,13.627,,13.627,784.615,264.885,164.65,100.235,43.2,165.846,310.684,1051.779,,537.16,243.589,38.536,,255.035,15.867,0.0,3.439,3.439,12.428,481.211,,,0.0,1034.238,96.479,48.805,47.674,47.674,513.816,,101.281,41.448,371.087,610.295,1644.533,0.0,466.927,263.568,203.359,-150.131,1061.261,-524.418,853.639,22.743,876.382,2520.915,
