Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
09/30/2018,11.031665,29.413789,32.296051,28.033963,5.905388,9.77885,5.905388,1.635257,11.087599,32.296051,
12/31/2018,9.766667,30.27645,32.932712,27.512215,5.291399,9.298246,5.291399,1.481761,9.664959,27.512215,
03/31/2019,12.416107,32.289175,38.225804,27.324419,6.718059,11.709893,6.718059,1.834781,12.920864,38.225804,
06/30/2019,12.657534,37.896171,69.156716,35.291715,6.756447,11.676695,6.756447,1.844304,12.929347,69.156716,
09/30/2019,14.204082,71.135673,78.02584,66.94879,7.637961,13.314416,7.637961,2.105412,14.503283,73.363643,
12/31/2019,13.993243,73.661416,76.490733,69.301725,7.512329,12.47408,7.512329,2.043905,14.908957,69.301725,
03/31/2020,6.578231,57.464454,68.431689,31.486774,3.545062,5.87784,3.545062,0.968156,7.006077,31.486774,
06/30/2020,9.511111,36.31997,51.088675,25.235005,4.929663,8.156139,4.929663,1.095981,10.751108,47.87574,
09/12/2020,8.63703692400897,,,,4.4766253853474,7.40658697627063,4.4766253853474,0.99525979052447,9.763078108126,43.4759442751305,
09/30/2020,,,,,4.64470826617545,,4.64470826617545,,11.8979591836735,,
12/31/2020,,,,,4.60670059961195,,4.60670059961195,,,,
