Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Discontinued Operations,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,15579.913,390.945,81.579,309.366,8092.68,379.01,,5043.484,141.376,0.0,4550.029,352.079,579.259,,,14106.368,636.581,,,0.0,836.964,302.78,302.78,0.0,,,,534.184,1473.545,,676.798,676.798,,,,0.0,,,,1066.298,,,1066.298,1743.096,10203.652,,,,0.0,,,,0.0,10203.652,11946.748,0.0,238.397,,,-144.188,3024.276,5.287,3123.772,509.393,3633.165,15579.913,
03/31/2004,16068.568,193.147,193.147,0.0,8674.33,8986.882,,5561.805,208.14,0.0,4897.036,456.629,608.568,,,15037.85,155.891,317.77,-161.879,0.0,874.827,254.258,254.258,0.0,,,,620.569,1030.718,,760.563,760.563,,,,2104.516,,,,1201.349,,,1201.349,4066.428,8615.864,,,,0.0,,,,0.0,8615.864,12682.292,0.0,235.026,,,-212.822,2990.889,37.132,3050.225,336.051,3386.276,16068.568,
06/30/2004,17186.34,182.177,182.177,0.0,9446.74,9446.74,,6167.02,0.0,0.0,6167.02,0.0,330.106,,,16126.04,166.062,,,0.0,894.237,249.212,249.212,0.0,,,,645.025,1060.299,,709.863,709.863,,,,2808.17,,,,1160.34,,,1160.34,4678.373,8820.86,,,,0.0,,,,0.0,8820.86,13499.233,0.0,266.404,,,-212.773,3163.19,49.487,3266.308,420.801,3687.109,17186.342,
09/30/2004,17564.5,76.046,76.046,0.0,9473.702,9419.79,,6659.825,0.0,0.0,6659.82,0.0,488.954,,,16698.53,166.066,,,0.0,699.908,249.0,249.0,0.0,,,,450.908,865.974,,680.158,680.158,,,,2875.8,,,,1266.23,,,1266.23,4822.188,8766.271,,,,0.0,,,,0.0,8766.271,13588.459,0.0,289.567,,,-212.734,3368.86,38.919,3484.612,491.43,3976.042,17564.501,
12/31/2004,19002.532,50.323,50.323,0.0,10021.768,388.141,,7480.888,0.0,0.0,7480.888,0.0,445.902,,,17998.881,159.306,,,0.0,844.345,251.793,251.793,0.0,,,169.344,423.208,1003.651,,666.709,666.709,,,,,,,,1352.471,,,1352.471,2019.18,12670.405,,,,0.0,,,,0.0,12670.405,14689.585,0.0,368.429,,,-213.394,3617.657,66.377,3839.069,473.878,4312.947,19002.532,
03/31/2005,20011.079,501.936,501.936,0.0,334.672,579.636,,6929.551,662.107,6234.005,0.0,33.439,2165.594,,,9931.753,140.93,312.693,-171.763,0.0,9938.396,216.537,216.537,0.0,,,,9721.859,10079.326,,589.609,589.609,,,,1643.725,,,,1467.472,,,1467.472,3700.806,3160.047,,,,8411.948,,,,8411.948,11571.995,15272.801,0.0,441.322,,,-213.801,3982.306,70.93,4280.757,457.521,4738.278,20011.079,
06/30/2005,21149.406,62.887,62.887,0.0,10987.845,760.024,,8436.83,0.0,0.0,8404.563,32.267,418.948,,,19906.51,162.758,,,0.0,1080.138,254.161,254.161,0.0,,,184.658,641.319,1242.896,,723.675,723.675,,,,,,,,1471.688,,,1471.688,2195.363,13871.462,,,,,,,,,13871.462,16066.825,0.0,485.283,,,-264.776,4210.84,51.589,4482.936,599.645,5082.581,21149.406,
09/30/2005,22063.119,254.0,254.0,0.0,11297.285,746.602,,8677.85,0.0,0.0,8669.271,8.579,472.671,,,20701.806,162.857,,,0.0,1198.456,217.413,217.413,0.0,,,283.891,697.152,1361.313,,793.165,793.165,,,,,,,,1483.107,,,1483.107,2276.272,14383.809,,,,0.0,,,,0.0,14383.809,16660.081,0.0,517.998,,,-334.096,4540.235,7.905,4732.042,670.996,5403.038,22063.119,
12/31/2005,22424.489,78.9,78.9,0.0,11229.167,742.855,,9236.684,934.084,8292.195,0.0,10.405,469.113,,,21013.864,162.032,,,0.0,1248.593,218.369,218.369,0.0,,,344.282,685.942,1410.625,,824.883,824.883,,,,4257.484,,,,1620.296,,,1620.296,6702.663,10432.443,,,,0.0,,,,0.0,10432.443,17135.106,0.0,566.396,,,-688.017,4864.468,7.625,4750.472,538.911,5289.383,22424.489,
03/31/2006,21364.999,43.35,43.35,0.0,2456.048,2456.048,,9661.549,1227.176,8422.758,0.0,11.615,133.381,,,12294.328,178.008,347.454,-169.446,0.0,8892.663,217.728,217.728,0.0,,,307.756,8367.179,9070.671,,617.006,617.006,,,,2144.381,,,,1565.301,,,1565.301,4326.688,3915.027,,,,7580.693,,,,7580.693,11495.72,15822.408,0.0,614.142,,,-862.439,5251.325,8.63,5011.658,530.933,5542.591,21364.999,
06/30/2006,21773.0,86.0,86.0,0.0,1773.0,1773.0,,10094.0,,,9604.0,490.0,792.0,,,12745.0,171.0,,,287.0,8570.0,221.0,221.0,0.0,,,,8349.0,9028.0,,2388.0,2388.0,,,,,,,,0.0,,,0.0,2388.0,6548.0,,,,7392.0,,,,7392.0,13940.0,16328.0,,,,,,,5023.0,5023.0,422.0,5445.0,21773.0,
03/31/2007,13199.933,882.534,882.534,0.0,1907.559,1907.559,,8948.415,5873.921,3041.29,0.0,33.204,146.532,,,11885.04,134.741,333.37,-198.629,0.0,1180.152,130.453,130.453,0.0,,,,1049.699,1314.893,,518.421,518.421,,,,1604.847,,,,1802.54,,,1802.54,3925.808,3960.31,,,,24.609,,,,24.609,3984.919,7910.727,0.0,79.39,,,-217.994,5250.873,0.0,5112.269,176.937,5289.206,13199.933,
06/30/2007,12444.978,233.244,233.244,0.0,1474.243,1474.243,,8894.702,5678.108,3200.774,0.0,15.82,333.929,,,10936.118,126.453,,,0.0,1382.407,221.64,221.64,0.0,,,273.872,886.895,1508.86,,433.704,433.704,,,,0.0,,,,1764.382,,,1764.382,2198.086,5305.908,,,,0.0,,,,0.0,5305.908,7503.994,0.0,196.062,,,-214.522,4909.794,-98.031,4793.303,147.681,4940.984,12444.978,
09/30/2007,10970.445,99.689,99.689,,1283.337,348.643,,7767.858,569.477,7167.116,,31.265,121.103,,,9271.987,103.305,,,,1595.153,160.318,160.318,0.0,,,268.596,1166.239,1698.458,,444.243,444.243,,,,,,,,1806.075,,,1806.075,2250.318,4460.266,,,,,,,,,4460.266,6710.584,,224.34,,,-209.49,4261.118,-112.17,4163.798,96.063,4259.861,10970.445,
12/31/2007,9630.917,61.872,61.872,,1178.464,1178.464,,7017.585,4310.152,2676.264,0.0,31.169,71.493,,,8329.414,91.214,,,,1210.289,158.207,158.207,0.0,,,241.094,810.988,1301.503,,337.963,337.963,,,,569.081,,,,1822.295,,,1822.295,2729.339,3623.236,,,,0.0,,,,0.0,3623.236,6352.575,0.0,246.608,,,-207.241,3281.062,-123.304,3197.125,81.217,3278.342,9630.917,
03/31/2008,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,
06/30/2008,7728.171,1235.383,1235.383,0.0,563.376,563.376,0.0,5018.224,795.507,4206.532,0.0,16.185,270.623,,270.623,7087.606,69.071,,,0.0,571.494,51.622,51.622,0.0,142.838,0.0,218.633,158.401,640.565,,1868.76,134.533,,,1734.227,,,,,0.0,,,0.0,1868.76,3653.981,3653.981,,,0.0,,,,0.0,3653.981,5522.741,0.0,111.956,31.766,80.19,-178.895,2210.593,0.0,2143.654,61.776,2205.43,7728.171,
09/30/2008,7284.591,1298.932,1298.932,0.0,419.332,419.332,0.0,4677.09,3178.988,1480.967,0.0,17.135,352.637,,352.637,6747.991,59.701,,,0.0,476.899,48.034,48.034,0.0,64.662,0.0,209.888,154.315,536.6,,1837.315,133.177,,,1704.138,,,,,5.7,,,0.0,1843.015,3403.893,3403.893,,,0.0,,,,0.0,3403.893,5246.908,0.0,116.919,31.94,84.979,-177.186,2033.658,0.0,1973.391,64.292,2037.683,7284.591,
12/31/2008,6318.785,1471.865,1471.865,0.0,269.534,269.534,0.0,3943.59,604.632,3319.811,0.0,19.147,271.216,,271.216,5956.205,40.057,,,0.0,322.523,9.933,9.933,0.0,50.275,0.0,139.789,122.526,362.58,,1674.962,88.424,,,1586.538,0.0,0.0,,,6.4,,,0.0,1681.362,3261.559,3261.559,,,0.0,,,,0.0,3261.559,4942.921,0.0,119.968,31.94,88.028,-175.117,1369.752,0.0,1314.603,61.261,1375.864,6318.785,
03/31/2009,5918.114,1364.556,1364.556,0.0,214.179,214.179,0.0,3289.787,2262.91,898.129,0.0,128.748,779.754,3.243,779.754,5648.276,24.813,161.206,-136.393,0.0,245.025,9.933,9.933,0.0,0.0,,136.504,95.345,269.838,,1709.182,96.749,0.0,0.0,1612.433,0.0,0.0,0.0,0.0,6.342,0.0,0.0,0.0,1715.524,3223.924,3223.924,0.0,0.0,0.0,0.0,,,0.0,3223.924,4939.448,0.0,119.281,31.94,87.341,-168.46,966.993,0.0,917.814,60.852,978.666,5918.114,
06/30/2009,5525.53,1443.365,1443.365,0.0,143.239,143.239,0.0,3007.455,2005.862,882.914,0.0,118.679,642.194,2.933,642.194,5236.253,21.076,,,0.0,268.201,9.933,9.933,0.0,37.587,,127.839,89.909,289.277,,1304.55,113.089,,,1191.461,0.0,0.0,,,6.002,,,0.0,1310.552,3155.16,3155.16,,,0.0,,,,0.0,3155.16,4465.712,0.0,120.084,32.149,87.935,-165.836,1052.108,0.0,1006.356,53.462,1059.818,5525.53,
