Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,1490.560059,53.755001,53.755001,0.0,168.048004,,,0.0,11.927,20.959,8.867,-5.337,107.887001,,,,329.690002,193.822006,394.765015,-200.942993,0.0,967.049011,871.546021,192.481003,679.065018,,95.502991,1160.871017,,46.581001,46.581001,,,,125.0,125.0,0.0,0.0,,,268.844994,,,268.844994,440.425995,175.0,175.0,0.0,0.0,,292.942993,,,,,,292.942993,467.942993,908.368988,0.0,49.999001,,,,534.557007,-2.364014,582.191994,0.0,582.191994,1490.560982,
12/31/2004,1507.255,25.656,25.656,0.0,178.306,178.306,,37.638,14.922,18.661,9.502,-5.447,68.881,,,,310.481,194.788,394.918,-200.13,0.0,1001.986,917.756,196.383,721.373,,84.23,1196.774,,40.972,40.972,,,,125.0,125.0,0.0,0.0,,,269.107,,,269.107,435.079,175.0,175.0,0.0,0.0,,275.866,,,,,,275.866,450.866,885.945,0.0,102.153,,,0.0,521.2,-2.043,621.31,0.0,621.31,1507.255,
03/31/2005,1479.698,2.614,2.614,0.0,187.568,187.568,,39.244,18.095,17.113,10.157,-6.121,57.89,,,,287.316,194.906,400.317,-205.411,0.0,997.476,914.281,196.382,717.899,,83.195,1192.382,,31.743,31.743,,,,125.0,125.0,0.0,0.0,,,281.863,,,281.863,438.606,145.0,145.0,0.0,0.0,,274.792,,,,,,274.792,419.792,858.398,0.0,103.055,,,0.0,520.531,-2.286,621.3,0.0,621.3,1479.698,
06/30/2005,1491.308,29.788,29.788,0.0,176.669,176.669,,41.562,16.111,21.094,11.775,-7.418,56.476,,,,304.495,192.956,398.882,-205.926,0.0,993.857,935.268,196.382,738.886,,58.589,1186.813,,48.462,48.462,,,,143.676,143.676,0.0,0.0,,,246.942,,,246.942,439.08,142.208,142.208,0.0,0.0,,258.193,,,,,,258.193,400.401,839.481,0.0,104.642,,,0.0,550.115,-2.93,651.827,0.0,651.827,1491.308,
09/30/2005,2042.3,11.336,11.336,0.0,247.449,247.449,,59.696,24.965,26.574,16.577,-8.42,126.343,,,,444.824,200.231,413.881,-213.65,0.0,1397.245,1256.015,428.366,827.649,,141.23,1597.476,,59.606,59.606,,,,75.0,75.0,0.0,0.0,,,355.303,,,355.303,489.909,530.0,530.0,0.0,0.0,,349.347,,,,,,349.347,879.347,1369.256,0.0,108.747,,,0.0,569.639,-5.342,673.044,0.0,673.044,2042.3,
12/31/2005,2040.672,15.093,15.093,,249.59,249.59,,56.106,22.794,26.898,14.891,-8.477,126.443,,,,447.232,196.544,415.5,-218.956,0.0,1396.896,1253.19,430.476,822.714,,143.706,1593.44,,46.769,46.769,,,,75.0,,,,,,359.93,,,359.93,481.699,520.0,,,,,347.704,,,,,,347.704,867.704,1349.403,0.0,111.253,,,0.0,585.48,-5.464,691.269,0.0,691.269,2040.672,
03/31/2006,2007.115,15.544,15.544,0.0,233.371,233.371,,59.342,29.757,24.583,13.587,-8.585,112.972,,,,421.229,194.488,420.263,-225.775,0.0,1391.398,1249.952,431.434,818.518,,141.446,1585.886,,47.21,47.21,,,,0.0,0.0,0.0,0.0,,,353.134,,,353.134,400.344,520.0,520.0,0.0,0.0,,348.916,,,,,,348.916,868.916,1269.26,0.0,118.269,,,0.0,624.588,-5.002,737.855,0.0,737.855,2007.115,
06/30/2006,2040.675,30.713,30.713,0.0,239.368,239.368,,52.032,24.35,23.707,12.636,-8.661,109.407,,,,431.52,194.798,417.831,-223.033,0.0,1414.357,1258.601,438.925,819.676,,155.756,1609.155,,79.892,79.892,,,,50.0,50.0,0.0,0.0,,,334.054,,,334.054,463.946,515.0,515.0,0.0,0.0,,363.625,,,,,,363.625,878.625,1342.571,0.0,104.203,,,0.0,599.413,-5.512,698.104,0.0,698.104,2040.675,
09/30/2006,2066.185,22.471,22.471,0.0,255.423,255.423,,60.857,28.722,23.697,17.118,-8.68,123.717,,,,462.468,192.493,420.846,-228.353,0.0,1411.224,1328.992,438.941,890.051,,82.232,1603.717,,77.684,77.684,,,,100.0,100.0,0.0,0.0,,,355.905,,,355.905,533.589,460.0,460.0,0.0,0.0,,369.869,,,,,,369.869,829.869,1363.458,0.0,107.866,,,0.0,602.669,-7.808,702.727,0.0,702.727,2066.185,
12/31/2006,2080.062,18.568,18.568,0.0,268.791,268.791,,54.9,27.234,21.73,14.616,-8.68,120.643,,,,462.902,198.25,432.609,-234.359,0.0,1418.91,1260.194,446.426,813.768,,158.716,1617.16,,71.95,71.95,,,,100.0,100.0,0.0,0.0,,,372.915,,,372.915,544.865,410.0,410.0,0.0,0.0,,384.33,,,,,,384.33,794.33,1339.195,0.0,106.643,,,0.0,641.244,-7.02,740.867,0.0,740.867,2080.062,
03/31/2007,2107.53,50.759,50.759,0.0,270.841,270.841,,58.951,28.231,21.607,14.963,-5.85,109.683,,,,490.234,200.995,442.04,-241.045,0.0,1416.301,1267.266,459.766,807.5,,149.035,1617.296,,76.621,76.621,,,,100.0,100.0,0.0,0.0,,,368.677,,,368.677,545.298,400.0,400.0,0.0,0.0,,385.315,,,,,,385.315,785.315,1330.613,0.0,105.088,,,0.0,678.332,-6.503,776.917,0.0,776.917,2107.53,
06/30/2007,2089.951,39.22,39.22,0.0,267.419,267.419,,48.836,20.441,21.977,12.773,-6.355,97.165,,,,452.64,206.026,445.846,-239.82,0.0,1431.285,1263.798,459.493,804.305,,167.487,1637.311,,78.156,78.156,,,,100.0,100.0,0.0,0.0,,,308.873,,,308.873,487.029,375.0,375.0,0.0,0.0,,394.721,,,,,,394.721,769.721,1256.75,0.0,107.177,,,,727.628,-1.604,833.201,0.0,833.201,2089.951,
09/30/2007,2086.129,25.483,25.483,,273.117,273.117,,54.981,22.652,25.33,13.354,-6.355,113.288,,,,466.869,200.252,442.741,-242.489,,1419.008,1261.004,460.547,800.457,,158.004,1619.26,,81.551,81.551,,,,135.0,,,,,,313.206,,,313.206,529.757,325.0,,,,,418.871,,,,,,418.871,743.871,1273.628,0.0,111.552,,,,709.492,-8.543,812.501,0.0,812.501,2086.129,
12/31/2007,2105.88,29.722,29.722,0.0,251.019,251.019,,56.939,25.844,22.641,15.484,-7.03,115.705,,,,453.385,197.386,443.221,-245.835,0.0,1455.109,1421.169,500.646,920.523,,33.94,1652.495,,109.176,109.176,,,,125.0,125.0,0.0,0.0,,,330.351,,,330.351,564.527,295.0,295.0,0.0,0.0,,424.538,,,,,,424.538,719.538,1284.065,0.0,110.685,,,0.0,719.414,-8.284,821.815,0.0,821.815,2105.88,
03/31/2008,2123.882,45.478,45.478,0.0,255.578,255.578,0.0,62.968,31.325,24.599,14.761,-7.717,103.798,,,,467.822,194.127,441.784,-247.657,0.0,1461.933,1303.091,508.651,794.44,,158.842,1656.06,,101.071,101.071,,,,125.0,0.0,,,,,332.032,,,332.032,558.103,320.0,,,,,429.537,,,,,,429.537,749.537,1307.64,0.0,109.483,,,,715.347,-8.588,816.242,0.0,816.242,2123.882,
06/30/2008,2059.62,37.644,37.644,0.0,230.978,230.978,0.0,44.085,24.837,19.89,8.388,-9.03,90.383,,,,403.09,199.788,446.935,-247.147,,1456.742,1321.312,532.332,788.98,,135.43,1656.53,,79.028,79.028,,,,75.0,,,,,,289.109,,,289.109,443.137,410.0,,,,,418.628,,,,,,418.628,828.628,1271.765,0.0,98.169,,,0.0,701.205,-11.519,787.855,0.0,787.855,2059.62,
09/30/2008,2058.48,28.67,28.67,0.0,225.647,225.647,0.0,50.111,30.529,22.251,7.788,-10.457,99.889,,,99.889,404.317,201.669,454.207,-252.538,0.0,1452.494,1318.72,532.407,786.313,,133.774,1654.163,,188.454,83.842,,,104.612,140.0,0.0,0.0,0.0,,140.0,193.145,157.393,,193.145,521.599,325.0,325.0,0.0,0.0,,429.026,,,,,146.509,125.124,754.026,1275.625,0.0,94.828,45.117,49.711,0.0,699.343,-11.316,782.855,0.0,782.855,2058.48,
12/31/2008,2038.787,33.359,33.359,0.0,217.091,217.091,0.0,40.659,21.371,23.873,5.692,-10.277,98.879,,,98.879,389.988,199.177,457.469,-258.292,0.0,1449.622,1315.381,531.256,784.125,,134.241,1648.799,,168.763,67.174,,,101.589,130.0,0.0,0.0,0.0,,130.0,195.965,160.124,,18.702,494.728,325.0,325.0,0.0,0.0,,436.154,,,,,153.303,122.727,761.154,1255.882,0.0,95.321,44.956,50.365,0.0,699.948,-12.364,782.905,0.0,782.905,2038.787,
03/31/2009,2045.443,74.396,74.396,0.0,210.539,210.539,0.0,31.629,21.538,17.435,1.727,-9.071,90.583,,,90.583,407.147,194.264,453.568,-259.304,0.0,1444.032,1311.718,531.191,780.527,,132.314,1638.296,,155.908,63.94,0.0,0.0,91.968,130.0,0.0,0.0,0.0,,130.0,188.157,153.384,,14.635,474.065,325.0,325.0,0.0,0.0,,445.188,,,,,174.469,117.335,770.188,1244.253,0.0,97.521,44.999,52.522,0.0,715.546,-11.877,801.19,0.0,801.19,2045.443,
06/30/2009,1669.303,27.91,27.91,0.0,192.367,192.367,0.0,28.151,18.322,15.554,2.604,-8.329,91.712,0.0,,91.712,340.14,191.307,444.904,-253.597,0.0,1137.856,1028.505,462.379,566.126,,109.351,1329.163,,167.925,86.381,0.0,0.0,81.544,0.0,0.0,0.0,0.0,,,181.291,148.393,0.0,10.56,349.216,380.0,380.0,0.0,0.0,,330.704,0.0,24.85,11.286,13.564,64.322,93.139,710.704,1059.92,0.0,99.005,45.067,53.938,,542.006,-31.628,609.383,0.0,609.383,1669.303,
09/30/2009,1676.625,14.259,14.259,0.0,211.802,211.802,0.0,29.592,17.85,17.554,1.727,-7.539,90.773,,,90.773,346.426,192.615,449.892,-257.277,0.0,1137.584,1027.041,462.379,564.662,,110.543,1330.199,,174.894,84.455,,,90.439,75.0,0.0,,,,75.0,182.255,146.092,,19.615,432.149,285.0,285.0,,,,337.313,,,,,69.273,121.948,622.313,1054.462,0.0,103.086,45.274,57.812,0.0,550.138,-31.061,622.163,0.0,622.163,1676.625,
12/31/2009,1709.575,23.882,23.882,0.0,216.234,216.234,0.0,25.028,13.339,16.606,2.235,-7.152,91.741,,,91.741,356.885,192.659,452.037,-259.378,0.0,1160.031,1048.784,487.416,561.368,,111.247,1352.69,,203.492,101.154,,,102.338,175.0,0.0,,,,175.0,186.201,140.548,,15.94,564.693,175.0,175.0,,,,335.122,,,,,76.547,118.027,510.122,1074.815,0.0,106.261,45.324,60.937,0.0,558.874,-30.375,634.76,0.0,634.76,1709.575,
03/31/2010,1705.872,23.666,23.666,0.0,229.209,229.209,0.0,24.874,15.528,12.703,2.512,-5.869,85.304,,,85.304,363.053,188.6,453.674,-265.074,0.0,1154.219,1042.91,484.919,557.991,,111.309,1342.819,,206.686,83.927,,,122.759,140.0,0.0,,,,140.0,181.438,138.396,,13.58,528.124,175.0,175.0,,,,342.839,,,,,89.027,115.416,517.839,1045.963,0.0,108.565,45.372,63.193,,581.719,-30.375,659.909,,659.909,1705.872,
06/30/2010,1727.316,48.574,48.574,0.0,223.63,223.63,0.0,26.807,16.773,10.652,3.148,-3.766,82.416,0.0,,82.416,381.427,187.002,450.966,-263.964,0.0,1158.887,1044.521,489.334,555.187,12.515,101.851,1345.889,,219.122,109.897,,,109.225,50.0,0.0,0.0,0.0,,50.0,169.184,130.699,0.0,9.892,438.306,250.0,250.0,0.0,0.0,,350.665,0.0,29.636,14.862,14.774,114.24,76.09,600.665,1038.971,0.0,111.726,45.415,66.311,,604.624,-28.005,688.345,0.0,688.345,1727.316,
09/30/2010,1714.576,21.663,21.663,0.0,231.96,231.96,0.0,25.1,16.17,11.513,2.283,-4.866,89.338,,,89.338,368.061,182.828,451.103,-268.275,0.0,1163.687,1056.864,498.388,558.476,,106.823,1346.515,,182.303,68.645,,,113.658,50.0,0.0,,,,50.0,180.048,126.451,,18.849,412.351,235.0,235.0,,,,361.529,,,,,122.008,113.07,596.529,1008.88,0.0,113.216,45.556,67.66,0.0,619.828,-27.348,705.696,0.0,705.696,1714.576,
12/31/2010,1720.788,18.215,18.215,0.0,238.766,238.766,0.0,22.887,15.248,11.887,1.784,-6.032,85.324,,,85.324,365.192,183.801,457.235,-273.434,0.0,1171.795,1066.818,512.358,554.46,,104.977,1355.596,,192.433,65.513,,,126.92,50.0,0.0,,,,50.0,176.3,125.995,,15.487,418.733,195.0,195.0,,,,366.746,,,,,127.822,112.929,561.746,980.479,0.0,117.131,45.602,71.529,0.0,649.871,-26.693,740.309,0.0,740.309,1720.788,
03/31/2011,1705.128,20.68,20.68,0.0,221.089,221.089,0.0,28.315,18.931,14.232,1.418,-6.266,78.655,,,78.655,348.739,184.683,463.922,-279.239,0.0,1171.706,1064.751,514.583,550.168,,106.955,1356.389,,168.866,56.014,,,112.852,50.0,0.0,,,,50.0,170.0,122.287,,11.94,388.866,175.0,175.0,,,,381.773,,,,,149.076,110.41,556.773,945.639,0.0,116.481,45.535,70.946,,669.044,-26.036,759.489,0.0,759.489,1705.128,
06/30/2011,1712.829,27.721,27.721,0.0,212.365,212.365,0.0,21.529,15.633,11.723,1.609,-7.436,72.123,0.0,,72.123,333.738,186.438,459.257,-272.819,0.0,1192.653,1071.427,525.034,546.393,23.128,98.098,1379.091,,198.613,82.878,,,115.735,50.0,0.0,0.0,0.0,,50.0,160.379,120.024,0.0,8.548,408.992,145.0,145.0,0.0,0.0,,383.852,0.0,31.133,16.922,14.211,160.709,71.986,528.852,937.844,0.0,103.332,45.058,58.274,,687.816,-16.163,774.985,0.0,774.985,1712.829,
09/30/2011,1745.284,18.948,18.948,0.0,213.444,213.444,0.0,23.559,16.998,12.023,2.13,-7.592,84.36,,,84.36,340.311,193.301,454.419,-261.118,0.0,1211.672,1096.85,544.521,552.329,,114.822,1404.973,,158.42,67.162,,,91.258,50.0,0.0,,,,50.0,163.242,120.094,,14.632,371.662,200.0,200.0,,,,393.533,,,,,167.473,105.966,593.533,965.195,0.0,98.095,44.967,53.128,0.0,697.929,-15.935,780.089,0.0,780.089,1745.284,
12/31/2011,1805.942,26.118,26.118,0.0,210.126,210.126,0.0,21.107,13.363,12.578,2.531,-7.365,86.267,,,86.267,343.618,197.923,458.583,-260.66,0.0,1264.401,1123.415,566.894,556.521,,140.986,1462.324,,159.302,52.882,,,106.42,50.0,0.0,,,,50.0,177.783,143.33,,10.942,387.085,200.0,200.0,,,,425.794,,,,,176.853,105.611,625.794,1012.879,0.0,96.455,44.789,51.666,,712.315,-15.707,793.063,0.0,793.063,1805.942,
03/31/2012,2015.854,24.674,24.674,0.0,219.156,219.156,0.0,28.227,17.476,15.21,1.877,-6.336,91.543,,,91.543,363.6,197.463,462.355,-264.892,0.0,1454.791,1312.616,730.062,582.554,,142.175,1652.254,,165.107,56.023,,,109.084,50.0,0.0,,,,50.0,196.393,139.002,,9.864,411.5,370.0,370.0,,,,434.078,,,,,185.775,109.301,804.078,1215.578,0.0,99.44,44.831,54.609,,716.314,-15.478,800.276,0.0,800.276,2015.854,
06/30/2012,2016.299,25.82,25.82,0.0,215.526,215.526,0.0,22.559,13.405,13.767,2.138,-6.751,95.531,0.0,,95.531,359.436,194.304,455.271,-260.967,0.0,1462.559,1320.333,733.127,587.206,11.562,130.664,1656.863,,189.982,72.911,,,117.071,105.0,0.0,0.0,0.0,,105.0,187.604,141.408,0.0,6.752,482.586,275.0,275.0,0.0,0.0,,461.268,0.0,36.866,22.803,14.063,204.054,78.94,736.268,1218.854,0.0,97.782,44.507,53.275,,722.778,-23.115,797.445,0.0,797.445,2016.299,
09/30/2012,2045.706,27.572,27.572,0.0,222.824,222.824,0.0,25.067,14.836,14.277,2.705,-6.751,108.32,,,108.32,383.783,190.885,458.854,-267.969,0.0,1471.038,1319.323,734.627,584.696,,151.715,1661.923,,165.123,50.943,,,114.18,50.0,0.0,,,,50.0,196.289,149.806,,12.195,411.412,355.0,355.0,,,,478.574,,,,,213.762,115.006,833.574,1244.986,0.0,92.924,44.51,48.414,0.0,730.547,-22.751,800.72,0.0,800.72,2045.706,
12/31/2012,2055.931,24.714,24.714,0.0,222.772,222.772,0.0,24.937,11.362,18.222,2.504,-7.151,117.273,0.0,,117.273,389.696,190.592,458.673,-268.081,0.0,1475.643,1317.841,733.208,584.633,,157.802,1666.235,,179.912,48.048,,,131.864,50.0,0.0,0.0,0.0,,50.0,200.616,155.64,0.0,9.619,430.528,315.0,315.0,0.0,0.0,,493.051,0.0,,,,223.534,113.877,808.051,1238.579,0.0,91.542,44.366,47.176,0.0,748.197,-22.387,817.352,0.0,817.352,2055.931,
03/31/2013,2064.774,24.49,24.49,0.0,226.522,226.522,0.0,26.094,9.419,20.012,3.114,-6.451,122.248,,,122.248,399.354,187.722,461.922,-274.2,0.0,1477.698,1315.711,732.662,583.049,,161.987,1665.42,,175.848,58.66,,,117.188,50.0,0.0,0.0,0.0,,50.0,202.629,149.257,,7.261,428.477,305.0,305.0,0.0,0.0,,499.622,,,,,231.873,118.492,804.622,1233.099,0.0,93.253,44.484,48.769,,760.32,-21.898,831.675,0.0,831.675,2064.774,
06/30/2013,2140.059,27.674,27.674,0.0,232.305,232.305,0.0,28.386,14.336,16.392,2.68,-5.022,119.327,0.0,,119.327,407.692,186.317,464.255,-277.938,0.0,1546.05,1376.769,788.854,587.915,12.074,157.207,1732.367,,211.134,78.458,,,132.676,50.0,0.0,0.0,0.0,,50.0,195.537,163.809,0.0,4.089,456.671,300.0,300.0,0.0,0.0,,529.092,0.0,34.177,22.712,11.465,247.487,83.619,829.092,1285.763,0.0,94.736,44.566,50.17,,775.901,-16.341,854.296,0.0,854.296,2140.059,
09/30/2013,2131.096,16.368,16.368,0.0,237.025,237.025,0.0,28.974,13.5,17.558,2.938,-5.022,126.014,,,126.014,408.381,181.68,464.916,-283.236,0.0,1541.035,1373.977,788.786,585.191,,167.058,1722.715,,173.686,62.047,,,111.639,25.0,0.0,,,,25.0,197.864,158.042,,8.638,396.55,345.0,345.0,,,,531.768,,,,,255.977,117.749,876.768,1273.318,0.0,92.101,44.703,47.398,0.0,781.628,-15.951,857.778,0.0,857.778,2131.096,
12/31/2013,2139.547,25.883,25.883,0.0,238.573,238.573,0.0,25.695,11.229,16.443,3.045,-5.022,127.663,,,127.663,417.814,180.808,467.356,-286.548,0.0,1540.925,1369.486,788.786,580.7,,171.439,1721.733,,190.029,57.95,,,132.079,25.0,0.0,,,,25.0,200.457,163.204,,6.697,415.486,315.0,315.0,,,,537.364,,,,,259.031,115.129,852.364,1267.85,0.0,93.497,44.689,48.808,0.0,793.883,-15.683,871.697,0.0,871.697,2139.547,
03/31/2014,2303.206,22.121,22.121,0.0,240.846,240.846,0.0,26.478,9.549,17.814,3.237,-4.122,128.805,,,128.805,418.25,188.812,481.073,-292.261,0.0,1696.144,1520.138,857.196,662.942,,176.006,1884.956,,189.513,60.531,,,128.982,75.0,0.0,,,,75.0,194.503,155.828,,5.427,459.016,450.0,450.0,,,,526.135,,,,,258.66,111.647,976.135,1435.151,0.0,90.506,44.586,45.92,,792.963,-15.414,868.055,0.0,868.055,2303.206,
06/30/2014,2543.8,36.587,36.587,0.0,257.644,257.644,0.0,24.008,11.993,13.398,2.814,-4.197,174.883,0.0,56.01,118.873,493.122,204.938,501.106,-296.168,0.0,1845.74,1657.272,840.861,816.411,23.078,165.39,2050.678,,217.449,81.402,,,136.047,87.5,0.0,0.0,0.0,,87.5,178.154,151.533,0.0,4.511,483.103,627.5,627.5,0.0,0.0,,541.545,0.0,38.544,,,277.477,73.991,1169.045,1652.148,0.0,86.36,44.476,41.884,0.0,814.05,-8.758,891.652,0.0,891.652,2543.8,
09/30/2014,2542.59,30.337,30.337,0.0,263.624,263.624,0.0,22.22,10.328,13.036,3.053,-4.197,159.843,,,159.843,476.024,197.739,502.287,-304.548,0.0,1868.827,1781.419,840.76,940.659,,87.408,2066.566,,193.986,77.285,,,116.701,62.5,0.0,,,,62.5,179.763,151.684,,14.315,436.249,659.375,659.375,,,,545.767,,,,,284.159,109.924,1205.142,1641.391,0.0,85.116,44.451,40.665,0.0,824.022,-7.939,901.199,0.0,901.199,2542.59,
12/31/2014,2802.569,18.123,18.123,0.0,289.658,289.658,0.0,26.213,12.072,15.971,2.367,-4.197,188.683,,,188.683,522.677,212.529,524.803,-312.274,0.0,2067.363,1979.944,941.237,1038.707,,87.419,2279.892,,225.494,76.308,,,149.186,62.5,0.0,,,,62.5,196.419,166.464,,12.137,484.413,796.25,796.25,,,,598.8,,,,,287.509,144.827,1395.05,1879.463,0.0,88.09,44.535,43.555,0.0,844.189,-9.173,923.106,0.0,923.106,2802.569,
03/31/2015,2828.723,19.658,19.658,0.0,269.527,269.527,0.0,29.506,19.097,12.444,2.162,-4.197,151.636,,0.0,151.636,470.327,210.266,531.176,-320.91,0.0,2148.13,2078.751,1037.891,1040.86,,69.379,2358.396,,223.164,83.661,,,139.503,62.5,0.0,,,,62.5,221.039,155.17,,8.942,506.703,763.125,763.125,,,,629.158,,,,,297.762,176.226,1392.283,1898.986,0.0,91.749,44.588,47.161,0.0,848.872,-10.884,929.737,0.0,929.737,2828.723,
06/30/2015,2843.282,22.833,22.833,0.0,284.646,284.646,0.0,24.681,13.9,12.053,2.428,-3.7,150.371,0.0,,150.371,482.531,213.736,527.622,-313.886,0.0,2147.015,1975.423,1001.246,974.177,18.071,153.521,2360.751,,257.599,93.944,,,163.655,62.5,0.0,0.0,0.0,,62.5,210.902,151.221,0.0,4.776,531.001,732.5,732.5,0.0,0.0,,627.931,0.0,38.54,,,311.645,126.525,1360.431,1891.432,0.0,93.639,44.62,49.019,0.0,870.859,-12.648,951.85,0.0,951.85,2843.282,
09/30/2015,2878.978,29.94,29.94,0.0,278.199,278.199,0.0,24.192,10.662,14.884,2.346,-3.7,187.721,,,187.721,520.052,203.494,520.318,-316.824,0.0,2155.432,2084.768,998.26,1086.508,,70.664,2358.926,,241.169,96.946,,,144.223,65.625,0.0,,,,65.625,230.107,158.629,,15.139,536.901,753.75,753.75,,,,641.934,,,,,313.156,170.149,1395.684,1932.585,0.0,100.03,44.634,55.396,0.0,861.22,-14.857,946.393,0.0,946.393,2878.978,
12/31/2015,2878.433,27.859,27.859,0.0,294.611,294.611,0.0,23.375,10.367,14.39,2.318,-3.7,185.609,0.113,,185.609,531.454,199.554,523.847,-324.293,0.0,2147.425,1968.036,1000.078,967.958,,179.276,2346.979,,206.9,76.864,,,130.036,68.75,0.0,,,,68.75,234.443,154.35,,12.018,510.093,730.0,730.0,,,,674.34,,,,,352.254,167.736,1404.34,1914.433,0.0,103.652,44.663,58.989,0.0,873.045,-12.697,964.0,0.0,964.0,2878.433,
03/31/2016,2823.898,17.249,17.249,0.0,281.317,281.317,0.0,23.954,9.177,16.776,1.701,-3.7,166.078,0.0,,166.078,488.598,195.313,526.611,-331.298,0.0,2139.987,1962.779,1000.078,962.701,,177.208,2335.3,,220.66,71.202,,,149.458,71.875,0.0,,,,71.875,217.084,138.741,3.819,8.275,509.619,631.25,631.25,,,,665.639,,,,,358.741,164.338,1296.889,1806.508,0.0,101.064,44.554,56.51,0.0,931.576,-15.25,1017.39,0.0,1017.39,2823.898,
06/30/2016,2626.791,24.97,24.97,0.0,273.927,273.927,0.0,20.678,11.698,10.107,1.834,-2.961,161.581,0.0,,161.581,481.156,190.953,530.052,-339.099,0.0,1954.682,1801.571,883.129,918.442,1.458,151.653,2145.635,,198.884,82.107,,,116.777,75.0,0.0,0.0,0.0,,75.0,204.008,128.534,0.0,4.649,477.892,618.506,618.506,0.0,0.0,,641.35,0.0,45.73,,,336.346,130.74,1259.856,1737.748,0.0,98.838,44.556,54.282,0.0,818.706,-28.501,889.043,0.0,889.043,2626.791,
09/30/2016,2636.68,32.128,32.128,0.0,273.387,273.387,0.0,21.931,8.643,14.517,1.732,-2.961,174.269,,,174.269,501.715,183.891,530.369,-346.478,0.0,1951.074,1894.09,883.129,1010.961,,56.984,2134.965,,185.59,74.496,,,111.094,75.0,0.0,,,,75.0,214.575,130.162,,15.795,475.165,622.402,622.402,,,,634.672,,,,,346.297,158.213,1257.074,1732.239,0.0,100.689,44.534,56.155,0.0,830.247,-26.495,904.441,0.0,904.441,2636.68,
12/31/2016,2684.046,44.488,44.488,0.0,284.84,284.84,0.0,20.009,8.637,13.096,1.237,-2.961,182.145,,,182.145,531.482,183.758,536.744,-352.986,0.0,1968.806,1813.156,895.389,917.767,,155.65,2152.564,,203.292,75.694,,,127.598,62.5,0.0,,,,62.5,225.604,131.002,,11.956,491.396,611.691,611.691,,,,625.074,,,,,361.278,132.794,1236.765,1728.161,0.0,99.828,44.495,55.333,0.0,879.661,-23.604,955.885,0.0,955.885,2684.046,
03/31/2017,2621.636,27.357,27.357,0.0,275.546,275.546,0.0,25.702,11.802,15.486,1.375,-2.961,166.304,,,166.304,494.909,180.499,537.488,-356.989,0.0,1946.228,1808.036,895.429,912.607,,138.192,2126.727,,195.461,75.732,,,119.729,62.5,0.0,,,,62.5,206.853,111.456,,8.106,464.814,568.714,568.714,,,,615.41,,,,,372.544,131.41,1184.124,1648.938,0.0,99.38,44.59,54.79,0.0,895.879,-22.561,972.698,0.0,972.698,2621.636,
06/30/2017,2729.7,22.3,22.3,0.0,289.1,289.1,0.0,21.9,13.4,8.7,1.1,-1.3,172.1,0.0,0.0,172.1,505.4,151.3,511.0,-359.7,0.0,2073.0,1923.7,907.5,1016.2,16.9,132.4,2224.3,,169.0,66.6,,,102.4,62.5,0.0,0.0,0.0,,62.5,228.2,106.5,0.0,9.2,459.7,635.7,635.7,0.0,0.0,,638.3,0.0,52.1,,,384.7,95.0,1274.0,1733.7,0.0,99.3,44.5,54.8,0.0,915.7,-19.0,996.0,0.0,996.0,2729.7,
09/30/2017,2769.363,27.811,27.811,0.0,286.723,286.723,0.0,23.263,12.553,10.841,1.159,-1.29,197.926,,,197.926,535.723,200.595,547.37,-346.775,0.0,2033.045,1858.669,907.558,951.111,,174.376,2233.64,,200.251,76.726,,,123.525,62.5,0.0,,,,62.5,232.013,105.295,,19.773,494.764,642.759,642.759,,,,624.079,,,,,397.386,121.398,1266.838,1761.602,0.0,101.307,44.676,56.631,0.0,924.88,-18.426,1007.761,0.0,1007.761,2769.363,
