Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
11/30/2002,,,,,,44.53292,90.078588,114.252768,75.3176,0.195159,5.434655,7.21405,28.39,85.753417,
02/28/2003,,,,,,54.110076,79.605468,98.842442,55.627762,0.130937,4.248248,5.975434,24.9,56.437978,
05/31/2003,,,,,,21.093886,80.278184,101.749366,56.436886,0.204521,7.080757,10.293881,28.64,85.86124,
08/31/2003,,,,,,36.302504,98.35511,121.760498,78.818362,0.294801,9.637778,13.64344,32.33,121.75403,
11/30/2003,,,,,,31.225498,127.223826,139.88549,112.764522,0.271628,8.649085,11.970077,32.1,112.7581,
02/29/2004,,,,,,51.54959,144.632243,184.870515,111.254106,0.441849,13.889731,18.914706,40.51,184.872294,
05/31/2004,,,,,,,178.971651,220.449203,140.22933,0.428716,15.059597,20.924324,40.02,185.368585,
08/31/2004,,,,,,721.557943,169.714682,192.751083,145.25689,0.395894,17.075532,25.647253,38.2,174.1192,
11/30/2004,,,,,,93.348921,188.388504,202.153451,172.448602,0.447515,20.756236,32.054778,41.35,199.508939,
02/28/2005,,,,,,40.240616,189.705303,204.206195,172.15181,0.382156,17.628064,26.919758,38.35,172.367207,
05/31/2007,,,,,,21.271768,179.66228,217.929739,131.13781,0.283535,13.41971,20.765761,33.14,128.560826,
08/31/2005,,,,,,33.935622,,,,0.403476,16.972909,24.570479,,183.443197,
11/30/2005,,,,,,28.40399,,,,0.352577,11.576059,15.019743,,165.908083,
02/28/2006,,,,,,72.539692,,,,0.378459,10.327214,12.579422,,186.137709,
05/31/2006,,,,,,47.725039,,,,0.309781,7.477559,8.794083,,157.537203,
08/31/2006,,,,,,31.605912,,,,0.386866,9.593033,11.336312,,195.755428,
11/30/2006,,,,,,408.731641,,,,0.467048,15.80433,20.465384,,216.851211,
02/28/2007,,,,,,,,,,0.391134,25.66699,51.301387,,161.59937,
05/31/2007,,,,,,,,,,0.42095,209.314049,,,153.845826,
08/31/2007,,,,,,,137.113777,182.37445,106.098442,0.375003,,,29.93,129.773933,
11/30/2007,,,,,,,152.353052,182.888914,115.088018,0.488348,,,33.9,160.409172,
02/29/2008,,,,,,,124.958681,168.882794,98.22889,0.376926,,,28.2,120.406081,
05/31/2008,,,,,,,123.422199,160.682602,100.853346,0.373254,,,26.72,112.63504,
08/31/2008,,,,,,,97.475914,124.297634,74.369993,0.320116,,,22.87,85.78075,
11/30/2008,,,,,,,81.198405,131.008314,26.957433,0.378927,,,23.07,90.176999,
02/28/2009,,,,,,,66.84346,112.412666,30.094993,0.169022,,,15.96,34.658254,
05/31/2009,,,,,,,62.286431,93.64769,24.420289,0.431664,,,19.87,71.948018,
08/31/2009,,,,,,,87.802625,123.30129,50.801321,0.776694,,,23.57,108.700621,
11/30/2009,,,,,,,79.550137,115.664282,46.269057,0.438359,,,16.47,55.666789,
02/28/2010,,,,,,,69.956286,98.712921,53.232617,0.520706,,,17.05,66.65971,
05/31/2010,,,,,,,90.938267,138.235898,67.665905,0.59706,,,18.9,81.337512,
08/31/2010,,,,,,,80.708992,103.657273,62.540393,0.558004,,,18.31,81.570678,
11/30/2010,,,,,,,89.808267,104.645673,74.185617,0.626057,,,18.98,93.005811,
02/28/2011,,,,,,,123.428277,177.336538,89.145025,0.743499,,,20.09,115.182092,
05/31/2011,,,,,,,105.951421,126.005857,87.070689,0.667906,,,18.25,108.419203,
08/31/2011,,,,,,,74.567249,103.635417,32.478041,0.319098,,,10.92,53.220384,
11/30/2011,,,,,,,27.294273,48.772569,4.299208,0.053383,,,5.77,9.366478,
02/29/2012,,,,,,,11.406244,36.805161,-4.563168,0.203922,,,8.05,36.805514,
05/31/2012,,,,,,,21.853978,36.385601,7.352048,0.049699,,,4.54,9.087248,
08/31/2012,,,,,,,10.440832,17.058688,5.898392,0.080449,,,4.73,14.680584,
11/30/2012,,,,,,,13.572771,22.484192,7.799592,0.059971,,,4.1,10.7361,
02/28/2013,,,,,,,13.316626,22.857608,7.715088,0.127553,,,4.59,22.85781,
05/31/2013,,,,,,,24.338514,34.940936,18.314184,0.103137,,,4.07,18.314363,
08/31/2013,,,,,,,21.431739,28.132118,16.048727,0.135265,,,4.77,23.894234,
11/30/2013,,,,,,,23.100252,26.226358,20.369911,0.150709,,,4.87,26.226358,
02/28/2014,,,,,,,32.365303,41.582334,24.380284,0.244557,,,5.74,40.890741,
05/31/2014,,,,,,,38.442994,46.428961,32.625365,0.224268,,,4.81,34.330884,
08/31/2014,,,,,,,29.451808,33.827409,22.667054,0.162774,,,3.49,26.290442,
11/30/2014,,,,,,,26.28615,31.827613,17.98311,0.160064,,,3.855313,27.526872,
02/28/2015,,,,,,,25.765387,30.838787,23.706229,0.140953,,,3.61,25.359391,
05/31/2015,,,,,,,24.425047,26.03069,22.674193,0.121379,,,3.3,22.696105,
08/31/2015,,,,,,,21.644201,23.375796,19.675257,0.118358,99.0752,,3.31,21.103018,
11/30/2015,,,,,,18.862456,20.34407,25.130815,14.30611,0.129427,13.313346,34.29081,3.7,24.243603,
02/29/2016,,,,,,19.915614,24.660304,32.634846,14.795062,0.139951,6.627396,8.912262,4.03,27.556713,
05/31/2016,,,,,,31.825666,62.214324,90.491043,28.47975,0.372749,24.288812,35.995731,10.32,78.938638,
08/31/2016,,,,,,54.934494,73.011271,94.714176,61.48485,0.411426,18.863993,24.028374,12.0,92.244928,
11/30/2016,,,,,,49.841264,93.536398,106.426129,86.119319,0.428753,38.614631,65.539536,12.8,98.505923,
02/28/2017,,,,,,,101.078772,129.217875,77.611725,0.410293,151.473128,,12.05,95.88249,
05/31/2017,,,,,,29.172468,58.577073,100.581586,32.753943,0.138492,23.82105,93.850841,5.26,32.753943,
09/03/2017,,,,,,59.003467,49.652894,89.227016,33.509155,0.337899,35.0321,62.056076,10.92,78.997384,
12/03/2017,,,,,,92.679411,88.631528,101.150269,79.165209,0.410308,16.321059,19.501328,12.58,93.27485,
03/04/2018,,,,,,19.4185,141.350506,191.452404,90.505739,0.713226,18.14847,19.892265,21.54,166.657396,
06/30/2018,,,,,,,576.456677,1967.213263,165.650446,,,,35.04,1947.26652,
09/29/2018,,,,,,,1608.475004,1910.293969,1309.53869,,,,28.57,1576.74741,
12/29/2018,,,,,,,1213.793603,1652.924785,682.387163,,,,14.06,727.72978,
03/30/2019,,,,,,19.690985,966.71028,1178.037468,737.942307,0.738344,,,19.0,1004.179,
06/29/2019,,,,,,20.862446,1217.729744,1509.564773,1023.963973,1.042894,189.304231,,27.38,1470.13666,
09/28/2019,,,,,,23.030605,1558.114204,1731.662051,1429.915284,1.10442,15.034961,19.457139,29.18,1555.7877,
12/28/2019,,,,,,25.467079,1666.431625,1896.925362,1501.967468,1.189777,14.954208,18.938203,31.44,1661.23804,
03/28/2020,,,,,,18.929194,1421.020447,1930.380116,652.012232,0.552267,6.925045,8.749723,15.42,756.4573,
06/27/2020,,,,,,23.481243,1048.114784,1412.656387,574.570965,0.896836,11.644571,15.133104,22.69,1139.99185,
09/13/2020,25.999176723973,2.89175084067802,5.16805284145192,1.11017603517292,17.1738455275554,25.840750281414,,,,0.998498233410194,12.9645661747311,16.8485492551539,24.97,1269.21806394,
09/30/2020,27.6522702104097,,,1.13033631570538,,,,,,1.01391441439527,14.7096555036254,16.2252229330777,,,
12/31/2020,26.1465968586387,,,1.11783457102228,,,,,,1.00270031911834,14.2312303804354,14.5552530268349,,,
