Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1998,,1082.930054,547.166016,7091.021973,19927.46875,20261.611328,-334.143005,0.0,535.617004,1237.967041,0,30422.171875,,3536.791016,19610.130859,7437.998047,12172.132812,0,23146.921875,1346.963989,278.673004,2308.406006,421.042999,27502.007874,36.972,0,1290.359985,1592.831055,2920.16304,30422.170914,
06/30/1998,,1154.531006,207.891998,8052.580078,19863.105469,20200.707031,-337.60199,0.0,543.101013,1221.036987,0,31042.246094,,3673.019043,19587.20166,7378.601074,12208.600586,0,23260.220703,2036.442993,236.460007,2121.422119,379.380005,28033.925827,27.732,0,1359.295044,1621.292969,3008.320013,31042.24584,
09/30/1998,,985.382996,216.787994,8652.640625,19956.496094,20317.501953,-361.005005,0.0,549.20697,1258.084961,0,31618.599609,,3426.37207,20784.726562,8447.84082,12336.885742,0,24211.099609,1855.948975,277.915985,1779.166016,461.93399,28586.064575,24.500999,0,1383.207031,1624.828003,3032.536034,31618.600609,
12/31/1998,,1271.614014,142.151001,9018.90918,19255.349609,19576.826172,-321.476013,0.0,553.250977,1450.677979,0,31691.953125,,4194.401855,20702.052735,8363.792969,12338.259766,0,24896.455078,2005.838989,278.237,1080.932007,446.411987,28707.875061,23.353001,0,1401.41394,1559.311035,2984.077976,31691.953037,
03/31/1999,,1168.722046,166.442001,9459.53418,20159.933594,20504.945312,-345.010986,0.0,582.973022,2131.576904,0,33669.183594,,4664.344238,21797.335938,9424.805664,12372.530273,0,26461.679688,2172.498047,292.127014,1285.213989,413.753998,30625.272736,22.896999,0,1480.245972,1540.765991,3043.908962,33669.181698,
06/30/1999,,1140.965942,170.566406,8624.753906,19890.525391,20231.111328,-340.585999,0.0,584.71698,1848.639038,0,32260.171875,,4236.678223,20570.958984,8454.848633,12116.110352,0,24807.636719,2701.51709,247.195007,1103.260986,427.485992,29287.095795,22.134001,0,1484.495972,1466.442017,2973.071989,32260.167784,
09/30/1999,,1008.344971,126.203125,8376.485352,21007.189453,21365.910156,-358.721008,0.0,648.090027,1988.17395,0,33154.488281,,4181.748047,20209.701172,8523.311523,11686.389648,0,24391.449219,4046.074951,232.179993,1132.94104,399.914001,30202.559204,21.718,0,1479.551025,1450.660034,2951.92906,33154.488264,
12/31/1999,,1127.901978,124.179001,8218.878906,21104.103516,21446.404297,-342.299988,0.0,637.627991,2067.660889,0,33280.351562,,4035.188965,19336.929687,8792.05957,10544.870117,0,23372.119141,5652.204102,202.300003,888.070007,389.549988,30504.243241,20.875,0,1447.743042,1307.491943,2776.109985,33280.353226,
03/31/2000,,963.296997,57.452,7888.336914,21863.917969,22209.738281,-345.821014,0.0,628.369995,1949.140991,0,33350.515625,,4185.808105,19184.261719,8850.261719,10334.0,0,23370.070312,5584.458984,259.273987,1091.062012,347.065002,30651.930298,20.542,0,1419.343018,1258.694946,2698.579964,33350.510262,
06/30/2000,,1006.883972,101.208,7513.545898,22982.332031,23328.191406,-345.858002,0.0,622.892029,1999.95105,0,34226.8125,,4097.788086,19192.569336,8438.679688,10753.889648,0,23290.357422,6126.279785,282.583008,1490.562988,338.362,31528.145203,19.983,0,1426.505981,1252.18103,2698.670012,34226.815214,
09/30/2000,,898.844971,119.112999,7561.737793,23108.976562,23449.429688,-340.453003,0.0,613.632996,1960.282959,0,34262.589844,,3979.560059,19104.114258,8269.952148,10834.162109,0,23083.673828,6193.766113,363.274994,1454.942993,369.38501,31465.042938,19.941999,0,1427.936035,1349.667969,2797.546003,34262.588942,
12/31/2000,,1018.317993,79.908997,7534.654785,23622.041016,23957.492188,-335.451996,0.0,602.218018,1863.57605,0,34720.71875,,4064.298096,19049.084961,8300.084961,10749.0,0,23113.382812,6748.395996,308.240997,1277.470947,353.173004,31800.663757,19.691,0,1428.053955,1472.30896,2920.053915,34720.717672,
03/31/2001,,777.098022,32.879002,7837.774902,24255.832031,24597.970703,-342.138,0.0,603.145996,1916.739014,0,35423.46875,,4047.894043,19557.333008,8713.333008,10844.0,0,23605.226562,6063.437012,359.334015,1935.666016,371.699005,32335.36261,19.445,0,1555.199951,1513.462036,3088.106987,35423.469597,
06/30/2001,,841.117004,175.382996,6815.740234,24148.810547,24491.679688,-342.868011,0.0,596.781006,1890.244019,0,34468.078125,,4201.070801,19641.282227,9049.282227,10592.0,0,23842.349609,4063.707031,342.92099,2737.121094,354.095001,31340.193726,18.757999,0,1558.537964,1550.58606,3127.882023,34468.075748,
09/30/2001,,762.922974,99.832001,6587.559082,23519.429688,23861.623047,-342.194,0.0,577.607971,1839.48999,0,33386.839844,,4239.866211,19259.192383,9528.192383,9731.0,0,23499.058594,3244.98999,281.704987,2737.310059,412.946991,30176.01062,16.478001,0,1564.869019,1629.484009,3210.831028,33386.841648,
12/31/2001,,953.846008,67.417999,6906.581055,22821.109375,23163.039062,-341.929993,0.0,556.685974,1891.963989,0,33197.609375,,4509.943848,18920.557617,10170.169922,8750.387695,0,23430.5,3579.74292,282.210999,2233.63501,447.772003,29973.860931,16.101,0,1565.944946,1641.694946,3223.740892,33197.601824,
03/31/2002,,671.419006,102.988998,6273.941895,22694.904297,23046.355469,-351.451996,0.0,553.742004,1765.755981,0,32062.751953,,4369.138184,19392.74707,10672.256836,8720.490234,0,23761.884766,2856.710938,281.890991,1534.704956,393.164001,28828.355652,13.404,0,1564.134033,1656.858032,3234.396066,32062.751718,
06/30/2002,,734.841003,209.261002,6243.855957,22935.960938,23289.525391,-353.56601,0.0,549.700989,1731.680054,0,32405.298828,,4435.647949,18768.509766,10170.03418,8598.475586,0,23204.158203,2487.237061,266.442993,2826.596924,373.97699,29158.41217,13.107,0,1561.176025,1672.604004,3246.88703,32405.2992,
09/30/2002,,829.473999,153.955002,6962.13916,22979.205078,23335.765625,-356.561005,0.0,544.197021,1783.501953,0,33252.472656,,4788.925781,18525.810547,10065.732422,8460.078125,0,23314.736328,3051.514893,247.481995,2808.572021,593.138,30015.443237,12.959,0,1538.285034,1685.785034,3237.029068,33252.472305,
12/31/2002,,1008.078003,238.276993,8133.814941,22423.800781,22774.730469,-350.931,0.0,540.182983,1800.208984,0,34144.359375,,5035.463867,18294.976562,9790.779297,8504.197266,0,23330.439453,4243.529785,260.274994,2181.853027,901.982971,30918.080231,10.194,0,1529.588989,1686.499023,3226.282013,34144.362244,
03/31/2003,,842.859985,149.337006,8459.398438,22363.652344,22714.615234,-350.962006,0.0,532.663025,1812.916992,0,34160.828125,,5109.820801,19433.408203,11445.204102,7988.204102,0,24543.228516,3113.590088,258.630005,2161.035889,794.783997,30871.268494,10.11,0,1535.95105,1743.498047,3289.559096,34160.82759,
06/30/2003,,925.5,220.507996,9535.72168,21980.830078,22325.580078,-344.756012,0.0,521.218994,1803.446045,0,34987.21875,,5691.928223,19306.59375,11519.919922,7786.673828,0,24998.519531,3029.537109,206.735992,2277.249023,1192.974976,31705.016632,9.946,0,1525.438965,1746.817017,3282.201982,34987.218614,
09/30/2003,,889.739014,186.438995,6652.198242,22031.960938,22363.910156,-331.947998,0.0,521.203003,1887.035034,0,32168.580078,,5242.029785,18325.305664,10877.019531,7448.286133,0,23567.330078,2410.240967,196.610001,2240.096924,565.323975,28979.601944,9.748,0,1513.031006,1666.192993,3188.971999,32168.573943,
12/31/2003,,961.986023,784.390015,6131.439941,21665.210938,21996.037109,-330.825989,0.0,513.495972,1854.206055,0,31910.728516,,5384.334961,17761.848633,10603.049805,7158.798828,0,23146.183594,2562.560059,158.778,2513.925049,463.643005,28845.089706,9.603,0,1499.314941,1556.720947,3065.638888,31910.728595,
03/31/2004,,741.677979,82.875999,6650.605957,21756.525391,22065.287109,-308.763,0.0,494.897003,1771.381958,0,31497.964844,,5498.829102,17245.929688,10207.938477,7037.991211,0,22744.757812,2013.696045,205.475006,2668.043945,759.567017,28391.539825,0.0,0,1518.987061,1587.437012,3106.424072,31497.963898,
06/30/2004,,805.252014,292.563995,7001.263184,21842.818359,22145.962891,-303.144012,0.0,482.332001,1789.963013,0,32214.191406,,5373.199219,17502.728516,,17502.728516,0,22875.927734,3207.156006,128.927994,2485.886963,578.357971,29276.256668,0.0,0,1525.375,1412.560059,2937.935059,32214.191727,
