Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/25/2003,18227.0,703.0,703.0,0.0,980.0,980.0,,,1082.0,221.0,0.0,818.0,43.0,414.0,,,,,3179.0,2980.0,4929.0,-1949.0,0.0,,12068.0,10272.0,6650.0,3622.0,,,1796.0,15048.0,,1303.0,1303.0,,,,1341.0,1341.0,0.0,0.0,,,800.0,,,,800.0,3444.0,7516.0,7516.0,0.0,0.0,,2792.0,,,2792.0,10308.0,13752.0,0.0,5684.0,,,-4203.0,3079.0,-385.0,4175.0,300.0,4475.0,18227.0,
08/24/2003,18392.0,565.0,565.0,0.0,1047.0,1047.0,,,1334.0,,,,-27.0,364.0,,,,,3310.0,2997.0,5032.0,-2035.0,0.0,,12085.0,10273.0,6653.0,3620.0,,,1812.0,15082.0,,1301.0,1301.0,,,,1446.0,1446.0,0.0,0.0,,,614.0,,,,614.0,3361.0,7523.0,7523.0,0.0,0.0,,2799.0,,,2799.0,10322.0,13683.0,0.0,5698.0,,,-4125.0,3204.0,-368.0,4409.0,300.0,4709.0,18392.0,
11/23/2003,18779.0,695.0,695.0,0.0,1196.0,1196.0,,,1321.0,,,,-29.0,386.0,,,,,3598.0,3013.0,5088.0,-2075.0,0.0,,12168.0,10290.0,6671.0,3619.0,,,1878.0,15181.0,,1296.0,1296.0,,,,1202.0,1202.0,0.0,0.0,,,637.0,,,,637.0,3135.0,7817.0,7817.0,0.0,0.0,,2786.0,,,2786.0,10603.0,13738.0,0.0,5702.0,,,-4077.0,3409.0,-291.0,4743.0,298.0,5041.0,18779.0,
02/22/2004,18534.0,710.0,710.0,0.0,1052.0,1052.0,,,1154.0,,,,-33.0,362.0,,,,,3278.0,3043.0,5208.0,-2165.0,0.0,,12213.0,10330.0,6690.0,3640.0,,,1883.0,15256.0,,1111.0,1111.0,,,,936.0,936.0,0.0,0.0,,,615.0,,,,615.0,2662.0,7767.0,7767.0,0.0,0.0,,2766.0,,,2766.0,10533.0,13195.0,0.0,5740.0,,,-4005.0,3548.0,-243.0,5040.0,299.0,5339.0,18534.0,
05/30/2004,18448.0,751.0,751.0,0.0,1010.0,1010.0,,,1063.0,234.0,0.0,793.0,36.0,391.0,,,,,3215.0,3111.0,5319.0,-2208.0,0.0,,12122.0,10325.0,6684.0,3641.0,,,1797.0,15233.0,,1145.0,1145.0,,,,816.0,816.0,0.0,0.0,,,796.0,,,,796.0,2757.0,7410.0,7410.0,0.0,0.0,,2734.0,,,2734.0,10144.0,12901.0,0.0,5680.0,,,-3921.0,3722.0,-233.0,5248.0,299.0,5547.0,18448.0,
08/29/2004,18351.0,480.0,480.0,0.0,1053.0,1053.0,,,1246.0,,,,-53.0,345.0,,,,,3124.0,3065.0,5347.0,-2282.0,0.0,,12162.0,10331.0,6693.0,3638.0,,,1831.0,15227.0,,1086.0,1086.0,,,,636.0,636.0,0.0,0.0,,,801.0,,,,801.0,2523.0,7426.0,7426.0,0.0,0.0,,2730.0,,,2730.0,10156.0,12679.0,0.0,5695.0,,,-3887.0,3787.0,-222.0,5373.0,299.0,5672.0,18351.0,
11/28/2004,18649.0,561.0,561.0,0.0,1146.0,1146.0,,,1233.0,,,,-51.0,367.0,,,,,3307.0,3055.0,5426.0,-2371.0,0.0,,12287.0,10362.0,6725.0,3637.0,,,1925.0,15342.0,,1132.0,1132.0,,,,366.0,366.0,0.0,0.0,,,857.0,,,,857.0,2355.0,7429.0,7429.0,0.0,0.0,,2747.0,,,2747.0,10176.0,12531.0,0.0,5663.0,,,-4623.0,4041.0,-98.0,4983.0,1135.0,6118.0,18649.0,
02/27/2005,18460.0,597.0,597.0,0.0,1048.0,1048.0,,,1119.0,,,,-47.0,368.0,,,,,3132.0,3017.0,5468.0,-2451.0,0.0,,12311.0,10351.0,6711.0,3640.0,,,1960.0,15328.0,,973.0,973.0,,,,811.0,811.0,0.0,0.0,,,889.0,,,,889.0,2673.0,6616.0,6616.0,0.0,0.0,,2746.0,,,2746.0,9362.0,12035.0,0.0,5727.0,,,-4466.0,4156.0,-125.0,5292.0,1133.0,6425.0,18460.0,
05/29/2005,18066.0,573.0,573.0,0.0,1034.0,1034.0,,,1037.0,214.0,0.0,795.0,28.0,411.0,,,,,3055.0,3007.0,5468.0,-2461.0,0.0,,12004.0,10320.0,6684.0,3636.0,,,1684.0,15011.0,,1136.0,1136.0,,,,1937.0,1937.0,0.0,0.0,,,1111.0,,,,1111.0,4184.0,4255.0,4255.0,0.0,0.0,,2818.0,,,2818.0,7073.0,11257.0,0.0,5741.0,,,-4460.0,4501.0,-106.0,5676.0,1133.0,6809.0,18066.0,
08/28/2005,18376.0,609.0,609.0,0.0,1108.0,1108.0,,,1315.0,293.0,,1083.0,-61.0,362.0,,,,,3394.0,2918.0,5470.0,-2552.0,0.0,,12064.0,10255.0,6675.0,3580.0,,,1809.0,14982.0,,1192.0,1192.0,,,,2537.0,2537.0,0.0,0.0,,,1309.0,,,,1309.0,5038.0,4240.0,4240.0,0.0,0.0,,2820.0,,,2820.0,7060.0,12098.0,0.0,5757.0,,,-5163.0,4631.0,-81.0,5144.0,1134.0,6278.0,18376.0,
11/27/2005,18460.0,730.0,730.0,0.0,1167.0,1167.0,,,1258.0,249.0,,985.0,24.0,365.0,,,,,3520.0,2879.0,5498.0,-2619.0,0.0,,12061.0,10361.0,6667.0,3694.0,,,1700.0,14940.0,,1235.0,1235.0,,,,2670.0,2670.0,0.0,0.0,,,1249.0,,,,1249.0,5154.0,3995.0,3995.0,0.0,0.0,,2781.0,,,2781.0,6776.0,11930.0,0.0,5760.0,,,-5140.0,4882.0,-106.0,5396.0,1134.0,6530.0,18460.0,
02/26/2006,18215.0,653.0,653.0,0.0,1088.0,1088.0,,,1170.0,337.0,,900.0,-67.0,362.0,,,,,3273.0,2852.0,5545.0,-2693.0,0.0,,12090.0,10250.0,6666.0,3584.0,,,1840.0,14942.0,,1126.0,1126.0,,,,3885.0,3885.0,0.0,0.0,,,1250.0,,,,1250.0,6261.0,2502.0,2502.0,0.0,0.0,,2779.0,,,2779.0,5281.0,11542.0,0.0,5768.0,,,-5158.0,5007.0,-79.0,5538.0,1135.0,6673.0,18215.0,
05/28/2006,18075.0,647.0,647.0,0.0,912.0,912.0,,,1055.0,304.0,0.0,813.0,-62.0,427.0,,,,,3041.0,2997.0,5806.0,-2809.0,0.0,,12037.0,10259.0,6652.0,3607.0,,,1778.0,15034.0,,673.0,673.0,,,,3634.0,3634.0,0.0,0.0,,,1831.0,,,,1831.0,6138.0,2415.0,2415.0,0.0,0.0,,2614.0,,,2614.0,5029.0,11167.0,0.0,5787.0,,,-5163.0,5107.0,41.0,5772.0,1136.0,6908.0,18075.0,
08/27/2006,18586.0,425.0,425.0,0.0,1165.0,1165.0,,,1427.0,276.0,,1109.0,42.0,366.0,,,,,3383.0,2948.0,5858.0,-2910.0,0.0,,12255.0,10310.0,6643.0,3667.0,,,1945.0,15203.0,,860.0,860.0,,,,4303.0,,,,,,1778.0,,,,1778.0,6941.0,2406.0,,,,,2772.0,,,2772.0,5178.0,12119.0,0.0,5775.0,,,-5809.0,5248.0,116.0,5330.0,1137.0,6467.0,18586.0,
11/26/2006,18763.0,492.0,492.0,0.0,1291.0,1291.0,,,1359.0,268.0,,1016.0,75.0,357.0,,,,,3499.0,2918.0,5892.0,-2974.0,0.0,,12346.0,10301.0,6636.0,3665.0,,,2045.0,15264.0,,738.0,738.0,,,,4417.0,,,,,,1901.0,,,,1901.0,7056.0,2241.0,,,,,2783.0,,,2783.0,5024.0,12080.0,0.0,5813.0,,,-5875.0,5512.0,96.0,5546.0,1137.0,6683.0,18763.0,
02/25/2007,18666.0,476.0,476.0,0.0,1208.0,1208.0,,,1225.0,372.0,,934.0,-81.0,359.0,,,,,3268.0,2911.0,5951.0,-3040.0,0.0,,12487.0,10473.0,6788.0,3685.0,,,2014.0,15398.0,,658.0,658.0,,,,3022.0,,,,,,1969.0,,,,1969.0,5649.0,3165.0,,,,,2753.0,,,2753.0,5918.0,11567.0,0.0,5853.0,,,-5807.0,5650.0,265.0,5961.0,1138.0,7099.0,18666.0,
05/27/2007,18184.0,417.0,417.0,0.0,953.0,953.0,,,1174.0,353.0,,899.0,-78.0,510.0,,,,,3054.0,3014.0,6096.0,-3082.0,0.0,,12116.0,10529.0,6835.0,3694.0,,,1587.0,15130.0,,778.0,778.0,,,,2988.0,,,,,,2079.0,,,,2079.0,5845.0,3218.0,,,,,2663.0,,,2663.0,5881.0,11726.0,0.0,5892.0,,,-6198.0,5745.0,-120.0,5319.0,1139.0,6458.0,18184.0,
08/26/2007,18477.9,410.2,410.2,0.0,1064.0,1064.0,0.0,,1554.8,285.5,0.0,1154.4,114.9,449.1,,,,,3478.1,2963.1,,,0.0,,12036.7,10414.9,6685.5,3729.4,,,1621.8,14999.8,,893.6,893.6,,,,5507.1,,,,,,1104.7,,,,1104.7,7505.4,3003.8,,,,,3267.7,,,3267.7,6271.5,13776.9,0.0,6019.2,,,-7364.2,5901.2,-97.5,4458.7,242.3,4701.0,18477.9,
11/25/2007,19081.5,530.1,530.1,0.0,1221.8,1221.8,,,1567.2,273.4,,1129.0,164.8,524.8,,,,,3843.9,2974.5,,,0.0,,12263.1,10516.7,6752.4,3764.3,,,1746.4,15237.6,,786.1,786.1,,,,4095.2,,,,,,1341.8,,,,1341.8,6223.1,3599.1,,,,,3337.5,,,3337.5,6936.6,13159.7,0.0,6223.2,,,-6760.4,6165.7,51.0,5679.5,242.3,5921.8,19081.5,
02/24/2008,19266.8,620.4,620.4,0.0,1148.8,1148.8,,,1635.5,262.9,,1066.6,306.0,553.6,,,,,3958.3,2964.2,,,0.0,,12344.3,10507.2,6749.1,3758.1,,,1837.1,15308.5,,789.0,789.0,,,,4012.5,,,,,,1339.6,,,,1339.6,6141.1,3600.7,,,,,3355.9,,,3355.9,6956.6,13097.7,0.0,1167.5,,,-1760.6,6460.2,59.7,5926.8,242.3,6169.1,19266.8,
05/25/2008,19041.6,661.0,661.0,0.0,1081.6,1081.6,,,1366.8,265.0,0.0,1012.4,89.4,510.6,,,,,3620.0,3108.1,6471.3,-3363.2,0.0,,12313.5,10594.9,6786.1,3808.8,,,1718.6,15421.6,,937.3,937.3,,,,2650.8,,,,,,1268.2,,,,1268.2,4856.3,4348.7,,,,,3378.5,,,3378.5,7727.2,12583.5,0.0,1186.8,,,-1658.4,6510.7,176.7,6215.8,242.3,6458.1,19041.6,
08/24/2008,19162.0,654.9,654.9,0.0,1166.7,1166.7,0.0,,1600.7,299.5,0.0,1274.0,27.2,403.9,,209.5,,403.9,3826.2,3052.0,,,0.0,,12283.8,10538.2,6792.9,3745.3,,,1536.1,15335.8,,886.5,886.5,,,,2319.5,2104.2,,,,215.3,1259.0,,272.7,1462.7,1222.4,4465.0,5043.2,5043.2,,,,3345.0,,,1609.6,8388.2,12853.2,0.0,1269.5,37.7,1231.8,-1910.1,6641.7,65.4,6066.5,242.3,6308.8,19162.0,
11/23/2008,19109.7,639.6,639.6,0.0,1234.2,1234.2,0.0,,1583.3,294.7,0.0,1337.5,-48.9,560.9,,271.7,33.6,527.3,4018.0,2958.2,,,0.0,,12133.5,10276.6,6598.4,3678.2,,,1585.2,15091.7,,840.2,840.2,,,,2812.5,2698.9,,,,113.6,1331.3,,353.4,1447.0,1331.3,4984.0,5105.5,5105.5,,,,3482.7,,,1682.3,8588.2,13572.2,0.0,1244.9,37.7,1207.2,-2484.4,6873.5,-338.8,5295.2,242.3,5537.5,19109.7,
02/22/2009,19078.7,937.3,937.3,0.0,1136.0,1136.0,0.0,,1360.6,284.3,0.0,1125.6,-49.3,455.0,,231.6,35.1,419.9,3888.9,2973.6,,,0.0,,12216.2,10287.9,6607.5,3680.4,,,1696.7,15189.8,,716.1,716.1,,,,1932.1,1413.8,,,,518.3,1379.9,,357.5,1420.4,1379.9,4028.1,5755.4,5755.4,,,,3515.8,,,1737.9,9271.2,13299.3,0.0,1267.8,37.7,1230.1,-2436.3,7018.5,-312.9,5537.1,242.3,5779.4,19078.7,
05/31/2009,17874.8,749.8,749.8,0.0,953.4,953.4,0.0,,1346.8,273.1,0.0,1096.1,-22.4,484.9,,218.6,15.6,469.3,3534.9,3034.9,6620.9,-3586.0,0.0,,11305.0,10410.0,6663.0,3747.0,195.1,,481.3,14339.9,,803.4,803.4,0.0,0.0,0.0,1320.7,812.2,,,,508.5,1481.9,0.0,281.7,1165.3,1418.8,3606.0,5754.8,5740.9,13.9,13.9,,3097.5,0.0,9.5,1641.0,8852.3,12458.3,0.0,1287.6,75.5,1212.1,-2473.1,7235.6,-877.8,5172.3,244.2,5416.5,17874.8,
08/30/2009,18190.1,711.6,711.6,0.0,1139.0,1139.0,0.0,,1645.7,283.3,0.0,1381.2,-18.8,377.2,,179.4,1.4,375.8,3873.5,2992.1,,,0.0,,11324.5,10418.8,6668.9,3749.9,,,726.3,14316.6,,792.1,792.1,,,,1423.3,914.8,,,,508.5,1496.9,,251.1,1157.0,1496.9,3712.3,5753.9,5753.9,,,,3085.3,,,1677.2,8839.2,12551.5,0.0,1308.2,37.7,1270.5,-2576.8,7500.0,-837.7,5393.7,244.9,5638.6,18190.1,
11/29/2009,18561.3,858.4,858.4,0.0,1211.6,1211.6,0.0,,1628.7,265.4,0.0,1320.9,42.4,429.1,,197.9,0.0,429.1,4127.8,2987.5,,,0.0,,11446.0,10464.3,6697.9,3766.4,,,783.8,14433.5,,717.6,717.6,0.0,0.0,0.0,1051.7,444.4,,,,607.3,1690.2,0.0,246.1,1163.3,1688.5,3459.5,5648.0,5648.0,,,,3120.1,0.0,,1710.7,8768.1,12227.6,0.0,1322.2,37.7,1284.5,-2419.3,7908.8,-722.8,6088.9,244.8,6333.7,18561.3,
02/28/2010,18216.2,691.3,691.3,0.0,1180.2,1180.2,0.0,,1474.6,262.2,0.0,1196.6,15.8,331.0,,183.7,8.1,322.9,3677.1,3004.4,,,0.0,,11534.7,10386.6,6645.7,3740.9,,,964.4,14539.1,,690.5,690.5,,,,688.5,581.1,,,,107.4,1607.4,,209.1,1141.4,1607.4,2986.4,5671.6,5671.6,,,,3081.1,,,1730.6,8752.7,11739.1,0.0,1352.2,37.7,1314.5,-2336.3,8075.9,-859.7,6232.1,245.0,6477.1,18216.2,
05/30/2010,17678.9,673.2,673.2,0.0,1041.6,1041.6,0.0,,1344.0,247.5,0.0,1131.4,-34.9,421.2,,167.5,42.7,378.5,3480.0,3127.7,6949.7,-3822.0,0.0,,11071.2,10307.8,6592.8,3715.0,2.2,,593.7,14198.9,,849.5,849.5,0.0,0.0,0.0,1157.4,1050.1,,,,107.3,1762.2,0.0,182.7,874.6,1732.6,3769.1,5268.5,5268.5,,,,2993.3,0.0,500.2,1435.8,8261.8,12030.9,0.0,1382.6,75.5,1307.1,-2615.2,8122.4,-1486.9,5402.9,245.1,5648.0,17678.9,
08/29/2010,18210.5,697.0,697.0,0.0,1173.1,1173.1,0.0,,1665.2,288.2,0.0,1360.0,17.0,418.5,,157.1,35.6,382.9,3953.8,3111.7,,,0.0,,11145.0,10341.2,6613.5,3727.7,,,646.7,14256.7,,888.0,888.0,,,,1457.1,1349.8,,,,107.3,1746.4,,172.4,885.1,1746.4,4091.5,5771.6,5771.6,,,,2976.0,,,1918.5,8747.6,12839.1,0.0,1358.0,75.5,1282.5,-3252.7,8410.4,-1390.9,5124.8,246.6,5371.4,18210.5,
11/28/2010,18378.5,566.3,566.3,0.0,1299.1,1299.1,,,1706.0,293.7,0.0,1351.2,61.1,445.2,,159.2,28.5,416.7,4016.6,3146.1,,,0.0,,11215.8,10375.2,6634.7,3740.5,,,681.4,14361.9,,826.7,826.7,,,,1181.6,1169.9,,,,11.7,1725.3,,142.1,965.2,1725.3,3733.6,5864.1,5864.1,,,,2896.0,,,1788.7,8760.1,12493.7,0.0,1370.4,75.5,1294.9,-3299.5,8842.1,-1273.4,5639.6,245.2,5884.8,18378.5,
02/27/2011,18281.5,540.3,540.3,0.0,1185.9,1185.9,0.0,,1668.1,289.3,0.0,1294.9,83.9,448.6,,76.1,30.9,417.7,3842.9,3180.4,,,,,11258.2,10505.7,6702.9,3802.8,,,676.4,14438.6,,830.1,830.1,,,,2005.7,974.5,,,,1031.2,1675.5,,23.8,988.6,1675.5,4511.3,4843.1,4843.1,,,,2814.9,,,1802.5,7658.0,12169.3,,1376.2,75.5,1300.7,-3400.8,9053.0,-1162.2,5866.2,246.0,6112.2,18281.5,
05/29/2011,18674.5,619.6,619.6,0.0,1162.3,1162.3,0.0,,1609.3,286.2,0.0,1273.6,49.5,510.8,,172.6,27.3,483.5,3902.0,3345.9,7492.1,-4146.2,0.0,,11426.6,10564.1,6750.8,3813.3,128.6,,561.3,14772.5,,995.1,995.1,0.0,0.0,0.0,1342.6,311.3,,,,1031.3,1321.5,,86.0,1127.4,1321.5,3659.2,5542.5,5537.0,5.5,5.5,,2860.6,,194.4,1452.8,8403.1,12062.3,0.0,1395.3,75.5,1319.8,-3210.3,9191.3,-1010.8,6365.5,246.7,6612.2,18674.5,
08/28/2011,21893.2,338.2,338.2,0.0,1504.0,1504.0,0.0,,1788.1,363.4,0.0,1469.5,-44.8,466.1,,151.2,13.4,452.7,4096.4,3565.2,,,0.0,,14231.6,13237.2,8301.4,4935.8,,,843.2,17796.8,,1181.9,1181.9,0.0,0.0,0.0,2148.6,1022.7,,,,1125.9,1553.5,0.0,123.9,1417.1,1553.5,4884.0,5901.1,5901.1,,,,3194.7,0.0,,1653.7,9095.8,13979.8,0.0,1368.5,75.5,1293.0,-3251.1,9396.6,-1014.7,6499.3,1414.1,7913.4,21893.2,
11/27/2011,21466.8,509.1,509.1,0.0,1510.4,1510.4,0.0,,1628.7,349.1,0.0,1341.8,-62.2,373.4,,60.1,20.2,353.2,4021.6,3507.4,,,0.0,,13937.8,12911.4,8115.9,4795.5,,,966.3,17445.2,,1096.5,1096.5,,,,2581.4,849.0,,,,1732.4,1464.1,,166.0,1374.1,1464.1,5142.0,5247.6,5247.6,,,,3192.5,,,1652.4,8440.1,13582.1,0.0,1394.3,75.5,1318.8,-3254.6,9642.2,-1204.6,6577.3,1307.4,7884.7,21466.8,
02/26/2012,21439.0,485.3,485.3,0.0,1437.1,1437.1,0.0,,1528.0,348.6,0.0,1228.0,-48.6,385.9,,48.7,27.8,358.1,3836.3,3549.9,,,0.0,,14052.8,12933.4,8205.0,4728.4,,,1070.7,17602.7,,1011.9,1011.9,,,,1439.9,690.8,,,,749.1,1397.2,,34.4,1367.6,1397.2,3849.0,6194.8,6194.8,,,,3142.4,,,1740.4,9337.2,13186.2,0.0,1413.2,75.5,1337.7,-3213.4,9833.7,-1111.9,6921.6,1331.2,8252.8,21439.0,
05/27/2012,21096.8,471.2,471.2,0.0,1323.6,1323.6,0.0,,1478.8,334.4,0.0,1211.8,-67.4,417.8,,41.6,59.7,358.1,3691.4,3652.7,8284.7,-4632.0,0.0,,13752.7,12887.4,8182.5,4704.9,42.7,,781.0,17405.4,,1173.4,1148.9,0.0,24.5,0.0,1267.7,526.5,,,,741.2,1402.1,0.0,55.7,1171.4,1402.1,3843.2,6161.9,6158.4,3.5,3.5,,3361.2,0.0,637.6,1496.5,9523.1,13366.3,0.0,1383.9,75.5,1308.4,-3177.0,9958.5,-1743.7,6421.7,1308.8,7730.5,21096.8,
08/26/2012,22635.3,1508.4,1508.4,0.0,1473.5,1473.5,0.0,,1808.5,363.8,0.0,1416.8,27.9,427.0,,50.5,63.2,363.8,5217.4,3603.5,,,0.0,,13814.4,12931.4,8207.7,4723.7,,,832.5,17417.9,,1264.9,1264.9,0.0,0.0,0.0,3123.2,1682.1,,,,1441.1,1587.4,,32.3,1127.5,1587.4,5975.5,5462.0,5462.0,,,,3253.0,,,2093.2,8715.0,14690.5,0.0,1364.2,75.5,1288.7,-3346.1,10289.6,-1662.5,6645.2,1299.6,7944.8,22635.3,
11/25/2012,22952.9,734.9,734.9,0.0,1673.8,1673.8,0.0,,1770.2,423.2,0.0,1332.5,14.5,386.6,,25.6,51.9,334.7,4565.5,3814.0,,,0.0,,14573.4,13630.1,8604.1,5026.0,,,917.7,18387.4,,1244.9,1244.9,,,,2760.7,1939.9,,,,820.8,1730.8,,13.1,1148.7,1730.8,5736.4,5571.9,5571.9,,,,3327.0,,,2165.2,8898.9,14635.3,0.0,1337.3,75.5,1261.8,-3364.8,10614.5,-1603.3,6983.7,1333.9,8317.6,22952.9,
02/24/2013,22793.4,751.2,751.2,0.0,1591.5,1591.5,0.0,,1606.4,400.5,0.0,1239.6,-33.7,416.7,,44.0,87.6,329.1,4365.8,3806.8,,,0.0,,14620.8,13726.1,8665.7,5060.4,,,850.7,18427.6,,1186.0,1186.0,,,,1426.7,682.7,,,,744.0,1669.9,,46.0,1202.4,1669.9,4282.6,6631.9,6631.9,,,,3415.3,,,2166.9,10047.2,14329.8,0.0,1244.1,75.5,1168.6,-3479.2,10795.8,-1544.0,7016.7,1446.9,8463.6,22793.4,
05/26/2013,22658.0,741.4,741.4,0.0,1446.4,1446.4,0.0,,1545.5,403.0,0.0,1228.7,-86.2,565.6,,53.6,128.0,437.6,4298.9,3878.1,8932.9,-5054.8,0.0,,14481.0,13637.3,8622.2,5015.1,131.8,,658.3,18359.1,,1702.8,1423.2,0.0,279.6,0.0,2043.0,599.7,,,,1443.3,1548.1,0.0,36.2,1389.1,1548.1,5293.9,5926.1,5922.1,4.0,4.0,,3342.0,0.0,315.3,1601.4,9268.1,14562.0,0.0,1242.1,75.5,1166.6,-3687.2,10702.6,-1585.3,6672.2,1423.8,8096.0,22658.0,
08/25/2013,22944.6,758.9,758.9,0.0,1637.5,1637.5,0.0,,1773.6,438.2,0.0,1431.4,-96.0,523.2,,94.8,114.3,408.9,4693.2,3789.4,,,0.0,,14462.0,13619.1,8615.2,5003.9,,,748.1,18251.4,,1425.5,1425.5,,,,2331.1,1583.1,,,,748.0,1706.3,,60.9,1409.6,1706.3,5462.9,5913.5,5913.5,,,,3278.5,,,1808.0,9192.0,14654.9,0.0,1265.1,75.5,1189.6,-3928.3,11157.9,-1670.4,6824.3,1465.4,8289.7,22944.6,
11/24/2013,23152.1,774.2,774.2,0.0,1725.5,1725.5,0.0,,1752.3,426.9,0.0,1408.8,-83.4,523.8,,51.5,110.8,413.0,4775.8,3809.0,,,0.0,,14567.3,13666.9,8646.5,5020.4,,,848.9,18376.3,,1424.1,1424.1,,,,1904.1,1051.3,,,,852.8,1661.9,,57.6,1450.3,1661.9,4990.1,6740.6,6740.6,,,,3324.5,,,1816.6,10065.1,15055.2,0.0,1239.7,75.5,1164.2,-4465.1,11465.5,-1606.7,6633.4,1463.5,8096.9,23152.1,
02/23/2014,22925.0,847.1,847.1,0.0,1648.1,1648.1,0.0,,1559.6,413.3,0.0,1232.3,-86.0,502.8,,59.1,103.6,399.2,4557.6,3797.0,,,0.0,,14570.4,13660.6,8648.9,5011.7,,,850.7,18367.4,,1360.3,1360.3,,,,1749.1,545.3,,,,1203.8,1574.2,,50.0,1474.4,1574.2,4683.6,7179.6,7179.6,,,,3296.4,,,1772.0,10476.0,15159.6,0.0,1291.5,75.5,1216.0,-4979.7,11636.5,-1640.6,6307.7,1457.7,7765.4,22925.0,
05/25/2014,23145.7,867.3,867.3,0.0,1483.6,1483.6,0.0,,1559.4,419.0,0.0,1260.2,-119.8,483.2,,37.8,74.1,409.1,4393.5,3941.9,9393.1,-5451.2,0.0,,14810.3,13664.8,8650.5,5014.3,432.2,,675.5,18752.2,,1644.8,1611.3,0.0,33.5,0.0,2362.3,1111.7,,,,1250.6,1416.4,0.0,28.0,1666.0,1416.4,5423.5,6423.5,6423.5,,,,3309.2,0.0,6.2,1609.0,9732.7,15156.2,0.0,1307.3,75.5,1231.8,-5219.4,11787.2,-1340.3,6534.8,1454.7,7989.5,23145.7,
08/24/2014,23372.8,841.2,841.2,0.0,1623.3,1623.3,0.0,,1823.3,462.0,0.0,1484.2,-122.9,407.7,,37.8,66.6,341.1,4695.5,3907.0,,,0.0,,14770.3,13576.0,8608.1,4967.9,,,1156.5,18677.3,,1571.3,1571.3,,,,2650.8,1795.4,,,,855.4,1571.0,,28.0,1668.6,1571.0,5793.1,6669.1,6669.1,,,,3268.7,,,1572.1,9937.8,15730.9,0.0,1313.0,75.5,1237.5,-5613.8,11878.0,-1374.9,6202.3,1439.6,7641.9,23372.8,
11/23/2014,24203.7,894.5,894.5,0.0,1705.8,1705.8,0.0,,1893.4,432.6,0.0,1546.1,-85.3,492.7,,32.3,98.5,394.2,4986.4,3824.2,,,0.0,,15393.1,14206.6,9078.7,5127.9,,,1154.2,19217.3,,1656.7,1656.7,,,,2822.1,2071.4,,,,750.7,1614.9,,44.2,1761.5,1614.9,6093.7,7713.1,7713.1,,,,3385.3,,,1579.6,11098.4,17192.1,0.0,1335.8,75.5,1260.3,-6079.2,11975.3,-1559.6,5672.3,1339.3,7011.6,24203.7,
02/22/2015,23383.1,784.2,784.2,0.0,1585.3,1585.3,0.0,,1585.1,394.9,0.0,1289.6,-99.4,509.8,,46.9,120.7,389.1,4464.4,3725.4,,,0.0,,15193.3,13928.4,8935.1,4993.3,,,1218.0,18918.7,,1481.3,1481.3,,,,3648.5,1897.9,,,,1750.6,1572.7,,154.6,1792.7,1572.7,6702.5,6642.6,6642.6,,,,3387.4,,,1440.1,10030.0,16732.5,0.0,1368.7,75.5,1293.2,-6160.1,12070.4,-1837.8,5441.2,1209.4,6650.6,23383.1,
05/31/2015,21964.5,334.2,334.2,0.0,1386.7,1386.7,0.0,,1540.9,390.8,0.0,1268.6,-118.5,523.9,,43.3,100.1,423.8,3785.7,3783.3,9591.1,-5807.8,0.0,,14395.5,13551.9,8874.9,4677.0,138.2,,662.1,18178.8,,1711.9,1684.0,,27.9,,1616.2,615.8,,,,1000.4,1562.0,0.0,132.5,1550.3,1562.0,4890.1,7607.7,7607.7,,,,3295.1,0.0,493.6,1118.7,10902.8,15792.9,0.0,1372.2,75.5,1296.7,-6055.6,11990.8,-2310.7,4996.7,1174.9,6171.6,21964.5,
