Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2012,29.737,27.195,2.542,-10.595,10.595,19.142,0.0,-18.042,8.379,9.58,0.079,0.004,1.1,-7.233,1.924,,,,,5.309,-6.133,-0.063,-6.196,0.0,0.0,0.0,-6.196,0.0,-6.196,0.0,0.0,-6.196,-2.3064,3.8896,25.043,-0.25,-0.25,-0.092098,25.043,-0.25,-0.25,-0.094683,
06/30/2012,30.287,25.73,4.557,-11.27,11.27,19.017,0.0,-16.897,6.292,10.513,0.088,0.004,2.12,3.825,1.95,,,,,-5.775,5.945,-1.234,4.711,0.0,0.0,0.0,4.711,0.0,4.711,0.0,0.0,4.711,0.97285,-3.73815,25.302,0.18,0.18,0.03845,38.413,0.16,0.16,0.03845,
09/30/2012,29.468,28.053,1.415,-12.379,12.379,17.089,0.0,-16.558,7.727,10.195,0.096,-1.46,0.531,-0.851,1.956,,,0.0,0.0,-1.105,-0.32,1.537,1.217,0.0,0.0,0.0,1.217,0.0,1.217,0.0,0.0,1.217,-0.12281,-1.33981,25.628,0.06,0.06,-0.001389,26.513,0.046,0.046,-0.004534,
12/31/2012,25.727,23.905,1.822,-10.975,10.975,14.752,0.0,-18.571,7.97,10.504,0.097,0.0,-3.819,-1.136,1.97,,,,,-0.834,-4.955,-0.077,-5.032,0.0,0.0,0.0,-5.032,0.0,-5.032,0.0,0.0,-5.032,-5.5195,-0.4875,28.059,-0.18,-0.18,-0.196711,28.059,-0.18,-0.18,-0.197374,
03/31/2013,24.753,24.689,0.064,-11.369,11.369,13.384,0.0,-17.256,7.39,9.777,0.089,0.0,-3.872,-1.971,1.966,,,,,0.005,-5.843,0.996,-4.847,0.0,0.0,0.0,-4.847,0.0,-4.847,0.0,0.0,-4.847,-4.847,0.0,37.215,-0.13,-0.13,-0.13,37.215,-0.13,-0.13,-0.13,
06/30/2013,26.418,26.285,0.133,-11.666,11.666,14.752,0.0,-19.043,7.257,11.706,0.08,0.0,-4.291,-2.014,1.983,,,,,0.031,-6.305,-0.129,-6.434,0.0,0.0,0.0,-6.434,0.0,-6.434,0.0,0.0,-6.434,-6.434,0.0,38.63,-0.17,-0.17,-0.17,38.63,-0.17,-0.17,-0.17,
09/30/2013,26.875,26.455,0.42,-12.753,12.753,14.122,0.0,-17.614,7.593,9.94,0.081,0.0,-3.492,-2.031,1.997,,,,,0.034,-5.523,-0.242,-5.765,0.0,0.0,0.0,-5.765,0.0,-5.765,0.0,0.0,-5.765,-5.765,0.0,57.254,-0.1,-0.1,-0.1,57.254,-0.1,-0.1,-0.1,
12/31/2013,27.083,24.863,2.22,-10.676,10.676,16.407,0.0,-18.621,7.854,10.679,0.088,0.0,-2.214,-3.359,1.704,,,,,1.655,-5.573,0.202,-5.371,0.0,0.0,0.0,-5.371,0.0,-5.371,0.0,0.0,-5.371,-4.3349,1.0361,57.61,-0.09,-0.09,-0.075246,57.61,-0.09,-0.09,-0.075246,
03/31/2014,25.592,24.869,0.723,-10.979,10.979,14.613,0.0,-18.992,8.005,10.896,0.091,0.0,-4.379,-1.524,1.492,,,,,0.032,-5.903,0.072,-5.831,0.0,0.0,0.0,-5.831,0.0,-5.831,0.0,0.0,-5.831,-5.831,0.0,58.327,-0.1,-0.1,-0.1,58.327,-0.1,-0.1,-0.1,
06/30/2014,27.151,26.012,1.139,-12.254,12.254,14.897,0.0,-17.424,7.33,10.006,0.088,0.0,-2.527,-1.528,1.51,,,,,0.018,-4.055,-0.333,-4.388,0.0,0.0,0.0,-4.388,0.0,-4.388,0.0,0.0,-4.388,-4.388,0.0,59.965,-0.07,-0.07,-0.07,59.965,-0.07,-0.07,-0.07,
09/30/2014,28.671,27.007,1.664,-10.571,10.571,18.1,0.0,-18.754,7.792,10.869,0.093,0.0,-0.654,-1.549,1.521,,,,,0.028,-2.203,-0.282,-2.485,0.0,0.0,0.0,-2.485,0.0,-2.485,0.0,0.0,-2.485,-2.485,0.0,67.58,-0.04,-0.04,-0.04,67.58,-0.04,-0.04,-0.04,
12/31/2014,24.755,23.969,0.786,-10.053,10.053,14.702,0.0,-18.852,7.415,11.337,0.1,0.0,-4.15,-0.846,0.818,,,,,0.028,-4.996,-0.045,-5.041,0.0,0.0,0.0,-5.041,0.0,-5.041,0.0,0.0,-5.041,-5.041,0.0,67.974,-0.07,-0.07,-0.07,67.974,-0.07,-0.07,-0.07,
03/31/2015,24.8,,,,,15.11312,,,,,,,-2.116,,,,,,,,-2.672,,-3.473,,,,,,-3.473,,,-3.473,-2.274,,,-0.05,-0.05,-0.03,,-0.05,-0.05,-0.03,
06/30/2015,27.58,,,,,16.972732,,,,,,,-0.294,,,,,,,,-0.828,,-1.228,,,,,,-1.228,,,-1.228,-0.485,,,-0.022,-0.022,-0.002,,-0.022,-0.022,-0.002,
