Date,Revenue,Sales & Services Revenue,Financing Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/30/2010,2182.0,2182.0,,-1331.0,1331.0,851.0,0.0,-630.0,630.0,,0.0,221.0,-31.0,31.0,,,,,0.0,190.0,-71.0,119.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0,119.0,119.0,0.0,219.0,0.54,0.54,0.54,222.5,0.53,0.53,0.53,
01/29/2011,2916.0,2916.0,,-1758.0,1758.0,1158.0,0.0,-752.0,752.0,,0.0,406.0,-33.0,33.0,,,,,0.0,373.0,-141.0,232.0,0.0,0.0,0.0,232.0,0.0,232.0,0.0,0.0,232.0,232.0,0.0,218.8,1.06,1.06,1.06,222.9,1.04,1.04,1.04,
04/30/2011,2323.0,2323.0,,-1385.0,1385.0,938.0,0.0,-666.0,666.0,,0.0,272.0,-31.0,31.0,,,,,0.0,241.0,-96.0,145.0,0.0,0.0,0.0,145.0,0.0,145.0,0.0,0.0,145.0,149.466,4.466,219.0,0.66,0.66,0.682493,223.3,0.65,0.65,0.67,
07/30/2011,2810.0,2810.0,,-1723.0,1723.0,1087.0,0.0,-767.0,767.0,,0.0,320.0,-30.0,30.0,,,0.0,0.0,0.0,290.0,-115.0,175.0,0.0,0.0,0.0,175.0,0.0,175.0,0.0,0.0,175.0,175.0,0.0,215.9,0.81,0.81,0.81,220.3,0.8,0.8,0.8,
10/29/2011,2478.0,2478.0,,-1511.0,1511.0,967.0,0.0,-727.0,727.0,,0.0,240.0,-31.0,31.0,,,0.0,0.0,0.0,209.0,-82.0,127.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,0.0,127.0,127.0,0.0,210.9,0.6,0.6,0.6,215.0,0.59,0.59,0.59,
01/28/2012,3266.0,3266.0,,-1973.0,1973.0,1293.0,0.0,-876.0,876.0,,0.0,417.0,-38.0,38.0,,,,,0.0,379.0,-143.0,236.0,0.0,0.0,0.0,236.0,0.0,236.0,0.0,0.0,236.0,261.0,25.0,208.2,1.13,1.13,1.253602,212.3,1.11,1.11,1.227758,
04/28/2012,2625.0,2625.0,,-1584.0,1584.0,1041.0,0.0,-761.0,761.0,,0.0,280.0,-40.0,40.0,,,,,0.0,240.0,-91.0,149.0,0.0,0.0,0.0,149.0,0.0,149.0,0.0,0.0,149.0,149.0,0.0,207.3,0.72,0.72,0.72,211.4,0.7,0.7,0.7,
07/28/2012,3006.0,3006.0,,-1879.0,1879.0,1127.0,0.0,-837.0,837.0,,0.0,290.0,-40.0,40.0,,,0.0,0.0,0.0,250.0,-94.0,156.0,0.0,0.0,0.0,156.0,0.0,156.0,0.0,0.0,156.0,156.0,0.0,205.2,0.76,0.76,0.76,208.7,0.75,0.75,0.75,
10/27/2012,2805.0,2805.0,,-1730.0,1730.0,1075.0,0.0,-798.0,798.0,,0.0,277.0,-38.0,38.0,,,0.0,0.0,0.0,239.0,-93.0,146.0,0.0,0.0,0.0,146.0,0.0,146.0,0.0,0.0,146.0,146.0,0.0,200.9,0.73,0.73,0.73,204.7,0.71,0.71,0.71,
02/02/2013,3698.0,3698.0,,-2239.0,2239.0,1459.0,0.0,-961.0,961.0,,0.0,498.0,-42.0,42.0,,,0.0,0.0,0.0,456.0,-172.0,284.0,0.0,0.0,0.0,284.0,0.0,284.0,0.0,0.0,284.0,284.0,0.0,198.9,1.43,1.43,1.43,202.4,1.4,1.4,1.4,
05/04/2013,2749.0,2749.0,,-1673.0,1673.0,1076.0,0.0,-801.0,801.0,,0.0,275.0,-39.0,39.0,,,0.0,,0.0,236.0,-91.0,145.0,0.0,0.0,0.0,145.0,0.0,145.0,0.0,0.0,145.0,145.0,0.0,195.6,0.74,0.74,0.74,199.0,0.73,0.73,0.73,
08/03/2013,3196.0,3196.0,,-2004.0,2004.0,1192.0,0.0,-857.0,857.0,,0.0,335.0,-37.0,37.0,,,0.0,0.0,0.0,298.0,-114.0,184.0,0.0,0.0,0.0,184.0,0.0,184.0,0.0,0.0,184.0,184.0,0.0,195.5,0.94,0.94,0.94,198.8,0.93,0.93,0.93,
11/02/2013,2884.0,2884.0,,-1791.0,1791.0,1093.0,0.0,-840.0,840.0,,0.0,253.0,-35.0,35.0,,,0.0,0.0,0.0,218.0,-81.0,137.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,0.0,137.0,137.0,0.0,194.3,0.7,0.7,0.7,197.3,0.69,0.69,0.69,
02/01/2014,3711.0,3711.0,,-2269.0,2269.0,1442.0,0.0,-955.0,955.0,,0.0,487.0,-50.0,50.0,,,0.0,0.0,0.0,437.0,-169.0,268.0,0.0,0.0,0.0,268.0,0.0,268.0,0.0,0.0,268.0,268.0,0.0,192.7,1.39,1.39,1.39,195.8,1.37,1.37,1.37,
05/03/2014,2931.0,2931.0,,-1822.0,1822.0,1109.0,0.0,-844.0,844.0,,0.0,265.0,-35.0,35.0,,,0.0,,0.0,230.0,-90.0,140.0,0.0,0.0,0.0,140.0,0.0,140.0,0.0,0.0,140.0,140.0,0.0,189.8,0.74,0.74,0.74,192.7,0.72,0.72,0.72,
08/02/2014,3392.0,3392.0,,-2130.0,2130.0,1262.0,0.0,-931.0,931.0,,0.0,331.0,-35.0,35.0,,,0.0,0.0,0.0,296.0,-113.0,183.0,0.0,0.0,0.0,183.0,0.0,183.0,0.0,0.0,183.0,183.0,0.0,189.6,0.97,0.97,0.97,192.7,0.95,0.95,0.95,
11/01/2014,3140.0,3140.0,,-1961.0,1961.0,1179.0,0.0,-917.0,917.0,,0.0,262.0,-34.0,34.0,,,0.0,0.0,0.0,228.0,-86.0,142.0,0.0,0.0,0.0,142.0,0.0,142.0,0.0,0.0,142.0,142.0,0.0,190.7,0.74,0.74,0.74,194.7,0.73,0.73,0.73,
01/31/2015,4043.0,4043.0,,-2494.0,2494.0,1549.0,0.0,-1084.0,1084.0,,0.0,465.0,-34.0,34.0,,,0.0,,0.0,431.0,-176.0,255.0,0.0,0.0,0.0,255.0,0.0,255.0,0.0,0.0,255.0,256.95,1.95,189.9,1.35,1.35,1.353081,194.3,1.32,1.32,1.330036,
05/02/2015,3215.0,3215.0,,-1999.0,1999.0,1216.0,0.0,-971.0,971.0,0.0,0.0,245.0,-33.0,33.0,,,0.0,,0.0,212.0,-84.0,128.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,128.0,128.0,0.0,190.6,0.67,0.67,0.67,194.9,0.66,0.66,0.66,
08/01/2015,3701.0,3701.0,,-2327.0,2327.0,1374.0,0.0,-997.0,1048.0,,-51.0,377.0,-32.0,32.0,,,0.0,0.0,0.0,345.0,-134.0,211.0,0.0,0.0,0.0,211.0,0.0,211.0,0.0,0.0,211.0,211.0,0.0,189.4,1.11,1.11,1.11,193.5,1.09,1.09,1.09,
10/31/2015,3328.0,3328.0,,-2142.0,2142.0,1186.0,0.0,-1031.0,1031.0,,0.0,155.0,-30.0,30.0,,,0.0,0.0,0.0,125.0,-44.0,81.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0,0.0,81.0,81.0,0.0,187.2,0.43,0.43,0.43,191.3,0.42,0.42,0.42,
01/30/2016,4194.0,4143.0,51.0,-2700.0,2700.0,1494.0,0.0,-1170.0,1170.0,,0.0,324.0,-30.0,30.0,,,,,0.0,294.0,-114.0,180.0,0.0,0.0,0.0,180.0,0.0,180.0,0.0,0.0,180.0,210.719,30.719,178.1,1.01,1.01,1.18315,180.7,1.0,1.0,1.17,
04/30/2016,3249.0,3192.0,57.0,-2100.0,2100.0,1149.0,0.0,-1043.0,1043.0,,0.0,106.0,-31.0,31.0,,,0.0,,0.0,75.0,-29.0,46.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,0.0,46.0,46.0,0.0,173.1,0.27,0.27,0.27,175.7,0.26,0.26,0.26,
07/30/2016,3651.0,3592.0,59.0,-2359.0,2359.0,1292.0,0.0,-1071.0,1071.0,,0.0,221.0,-30.0,30.0,,,0.0,0.0,0.0,191.0,-74.0,117.0,0.0,0.0,0.0,117.0,0.0,117.0,0.0,0.0,117.0,117.0,0.0,173.5,0.67,0.67,0.67,174.8,0.67,0.67,0.67,
10/29/2016,3542.0,3472.0,70.0,-2261.0,2261.0,1281.0,0.0,-1226.0,1029.0,,197.0,55.0,-30.0,30.0,,,0.0,0.0,0.0,25.0,-35.0,-10.0,0.0,0.0,0.0,-10.0,0.0,-10.0,0.0,0.0,-10.0,148.0,158.0,173.4,-0.06,-0.06,0.853518,173.4,-0.06,-0.06,0.851188,
01/28/2017,4316.0,4243.0,73.0,-2720.0,2720.0,1596.0,0.0,-1172.0,1172.0,,0.0,424.0,-31.0,31.0,,,,,0.0,393.0,-192.0,201.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,201.0,240.0,39.0,172.7,1.17,1.17,1.389693,175.7,1.15,1.15,1.371969,
04/29/2017,3354.0,3279.0,75.0,-2155.0,2155.0,1199.0,0.0,-1048.0,1048.0,,0.0,151.0,-48.0,48.0,,,,,0.0,103.0,-40.0,63.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,0.0,63.0,63.0,0.0,167.3,0.38,0.38,0.38,169.1,0.37,0.37,0.37,
07/29/2017,3793.0,3717.0,76.0,-2451.0,2451.0,1342.0,0.0,-1125.0,1125.0,,0.0,217.0,-29.0,29.0,,,,,0.0,188.0,-78.0,110.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,110.0,110.0,0.0,166.4,0.66,0.66,0.66,168.5,0.65,0.65,0.65,
10/28/2017,3629.0,3541.0,88.0,-2315.0,2315.0,1314.0,0.0,-1106.0,1106.0,,0.0,208.0,-28.0,28.0,,,,,0.0,180.0,-66.0,114.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,0.0,114.0,114.0,0.0,166.6,0.68,0.68,0.68,168.8,0.67,0.67,0.67,
02/03/2018,4702.0,4600.0,102.0,-2969.0,2969.0,1733.0,0.0,-1383.0,1383.0,,0.0,350.0,-31.0,31.0,,,,,0.0,319.0,-168.0,151.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,151.0,193.0,42.0,166.9,0.9,0.9,1.156381,169.4,0.89,0.89,1.137934,
05/05/2018,3561.0,3469.0,92.0,-2288.0,2288.0,1273.0,0.0,-1120.0,1120.0,,0.0,153.0,-28.0,28.0,,,,,0.0,125.0,-38.0,87.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0,0.0,87.0,87.0,0.0,167.8,0.52,0.52,0.52,170.2,0.51,0.51,0.51,
08/04/2018,4067.0,3980.0,87.0,-2589.0,2589.0,1478.0,0.0,-1232.0,1232.0,,0.0,246.0,-28.0,28.0,,,,,0.0,218.0,-56.0,162.0,0.0,0.0,0.0,162.0,0.0,162.0,0.0,0.0,162.0,162.0,0.0,167.8,0.97,0.97,0.97,170.3,0.95,0.95,0.95,
11/03/2018,3748.0,3648.0,100.0,-2435.0,2435.0,1313.0,0.0,-1208.0,1208.0,,0.0,105.0,-25.0,25.0,,,,,0.0,80.0,-13.0,67.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,67.0,67.0,0.0,168.8,0.4,0.4,0.4,172.4,0.39,0.39,0.39,
02/02/2019,4484.0,4383.0,101.0,-2843.0,2843.0,1641.0,0.0,-1308.0,1308.0,,0.0,333.0,-23.0,23.0,,,,,0.0,310.0,-62.0,248.0,0.0,0.0,0.0,248.0,0.0,248.0,0.0,0.0,248.0,320.0,72.0,164.8,1.5,1.5,1.941748,167.1,1.48,1.48,1.91088,
05/04/2019,3443.0,3349.0,94.0,-2228.0,2228.0,1215.0,0.0,-1138.0,1138.0,,0.0,77.0,-24.0,24.0,,,,,0.0,53.0,-16.0,37.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0,37.0,39.37,2.37,155.0,0.24,0.24,0.254,156.2,0.23,0.23,0.245173,
08/03/2019,3872.0,3778.0,94.0,-2476.0,2476.0,1396.0,0.0,-1180.0,1180.0,,0.0,216.0,-23.0,23.0,,,,,0.0,193.0,-52.0,141.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.0,141.0,141.0,0.0,155.0,0.91,0.91,0.91,155.6,0.9,0.9,0.9,
11/02/2019,3672.0,3566.0,106.0,-2344.0,2344.0,1328.0,0.0,-1135.0,1135.0,,0.0,193.0,-20.0,20.0,,,,,0.0,173.0,-47.0,126.0,0.0,0.0,0.0,126.0,0.0,126.0,0.0,0.0,126.0,126.0,0.0,155.2,0.81,0.81,0.81,155.8,0.81,0.81,0.81,
02/01/2020,4538.0,4439.0,99.0,-2884.0,2884.0,1654.0,0.0,-1355.0,1355.0,,0.0,299.0,-36.0,36.0,,,,,0.0,263.0,-70.0,193.0,0.0,0.0,0.0,193.0,0.0,193.0,0.0,0.0,193.0,193.0,0.0,155.5,1.24,1.24,1.24,156.6,1.23,1.23,1.23,
05/02/2020,2119.0,2026.0,93.0,-1810.0,1810.0,309.0,0.0,-1122.0,1122.0,,0.0,-813.0,-34.0,34.0,,,,,0.0,-847.0,326.0,-521.0,0.0,0.0,0.0,-521.0,0.0,-521.0,0.0,0.0,-521.0,-449.9,71.1,156.4,-3.33,-3.33,-2.876598,156.4,-3.33,-3.33,-2.876598,
08/01/2020,1862.0,1778.0,84.0,-1406.0,1406.0,456.0,0.0,-826.0,826.0,,0.0,-370.0,-51.0,51.0,,,,,0.0,-421.0,166.0,-255.0,0.0,0.0,0.0,-255.0,0.0,-255.0,0.0,0.0,-255.0,-239.2,15.8,157.2,-1.62,-1.62,-1.521628,157.2,-1.62,-1.62,-1.521628,
10/31/2020,3069.2,,,,,955.104348,,,,,,56.638,,,,,,,,0.926,,5.349,,,,,,5.349,,,5.349,5.349,,,-0.036,-0.036,-0.082,,-0.036,-0.036,-0.082,
01/31/2021,3947.9,,,,,1323.296601,,,,,,240.909,,,,,,,,165.336,,110.537,,,,,,110.537,,,110.537,110.537,,,0.671,0.671,0.659,,0.671,0.671,0.659,
