Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2006,,11.953116,6.978879,,25.928624,,39.704889,36.096035,26.68998,34.387895,28.956692,8.423159,8.423159,,15.793939,0.0,11.953116,
09/30/2006,,,,,,,38.476917,34.78326,25.792821,33.088792,27.760555,8.245117,8.245117,,16.102845,0.0,,
12/31/2006,,11.835491,6.752081,,25.945882,,38.361733,34.367485,33.187835,32.276645,27.20317,8.171649,8.171649,,15.718718,0.0,11.835491,
03/31/2007,,11.823652,6.551181,,25.055421,,39.178847,35.419761,39.468658,33.43957,28.130041,8.209122,8.209122,,15.877983,0.0,11.823652,
06/30/2007,,,,,,,38.328427,34.882326,17.654722,33.200162,28.247901,8.716104,8.716104,,14.916375,0.0,,
09/30/2007,,,,,,,38.324426,34.833843,35.236759,33.145281,27.998998,7.81684,7.81684,,15.52644,0.0,,
12/31/2007,,11.712334,6.441072,,23.48351,,38.558262,34.909034,37.47717,32.89323,27.631784,8.987716,8.987716,,15.995531,0.0,11.712334,
03/31/2008,,11.649707,6.388667,,24.156284,,38.692367,35.060969,32.874053,33.145084,27.71377,8.032718,8.032718,,16.386485,0.0,11.649707,
06/30/2008,,,,,,,39.104444,35.770491,40.880982,34.109818,28.540624,7.460092,7.460092,,16.327245,0.0,,
09/30/2008,,,,,,,38.368414,34.884477,35.166463,33.338198,28.020086,8.21498,8.21498,,15.952007,0.0,,
12/31/2008,,10.79465,5.575779,,21.80198,,38.024396,34.596915,30.781857,33.086367,27.353862,7.652051,7.652051,,17.325882,0.0,10.79465,
03/31/2009,,10.823767,5.585147,23.439637,23.235755,,37.036788,33.581359,21.395875,32.341027,27.111685,7.719796,7.719796,,16.169375,0.0,10.823767,
06/30/2009,,10.969732,5.802077,23.808802,23.579125,,37.967591,34.59051,24.776515,33.383478,27.836938,8.042927,8.042927,,16.614626,,,
09/30/2009,,10.849319,5.893878,24.156731,23.939203,,37.242439,33.821401,24.462742,32.677083,27.349246,8.222287,8.222287,,16.304506,0.0,10.849319,
12/31/2009,,10.801775,5.28694,21.644134,20.032559,,36.315828,32.80081,11.564311,31.735762,26.513536,7.318587,7.318587,,16.455336,0.0,10.801775,
03/31/2010,,10.637423,5.138723,20.950527,20.512884,,34.975527,31.63439,,30.530728,25.459909,7.505734,7.505734,,16.608903,0.0,10.637423,
06/30/2010,,10.232079,5.067382,20.90937,20.404103,,36.285558,32.878576,,31.078328,25.905816,7.47988,7.47988,,16.643469,0.0,10.232079,
09/30/2010,,9.816382,4.958876,20.926849,20.393929,,35.75872,31.725104,,29.434114,25.09938,7.438912,7.438912,,14.726905,0.0,9.816382,
12/31/2010,,9.320192,4.463188,19.666329,18.110188,,36.373254,32.868338,33.513731,30.460651,25.756526,5.926782,5.926782,,15.443283,0.0,9.320192,
03/31/2011,,8.915636,4.302242,19.608629,19.285401,,34.883928,31.569824,30.504341,29.373241,24.72703,6.517292,6.517292,,15.817837,,,
06/30/2011,,8.423795,4.035089,18.973943,18.907026,,35.23,31.95945,18.301759,30.023144,25.277567,6.201939,6.201939,,15.806394,0.0,8.423795,
09/30/2011,,8.216276,3.64481,17.244741,17.285286,,34.019708,30.653357,20.435746,28.807226,24.469821,6.73681,6.73681,,15.056656,0.0,8.216276,
12/31/2011,,8.471821,3.650887,16.973802,15.646767,,33.159242,29.574764,13.587633,27.689602,23.175882,6.126214,6.126214,,16.301135,0.0,8.471821,
03/31/2012,,8.805318,3.851312,17.738673,17.592169,,34.069175,30.84723,28.227306,28.983089,24.25786,6.455249,6.455249,,16.303398,0.0,8.805318,
06/30/2012,,9.222632,4.048817,18.191727,18.009239,,34.152197,30.929567,26.546222,29.133651,24.270126,6.708668,6.708668,,16.69384,,,
09/30/2012,,9.359719,3.879413,17.166368,17.002558,,33.208627,29.836263,24.79166,28.273976,23.747896,6.818493,6.818493,,16.007936,,,
12/31/2012,,9.582817,3.458809,14.855066,13.726175,,33.164865,30.012975,34.49392,27.949336,23.636701,6.925754,6.925754,,15.430188,0.0,9.582817,
03/31/2013,,9.86646,3.614173,15.448778,15.181357,,34.859735,31.729469,38.624104,28.808354,24.056408,6.898435,6.898435,,16.495026,0.0,9.86646,
06/30/2013,,10.042247,3.755966,16.215815,15.865996,,38.166318,32.075387,39.545621,29.262978,24.504496,6.949779,6.949779,,16.261099,0.0,10.042247,
09/30/2013,,9.963058,3.746209,16.679598,16.277271,,33.539643,30.40736,33.936565,27.634725,23.391564,6.375958,6.375958,,15.354455,0.0,9.963058,
12/31/2013,,10.00258,3.443575,15.388388,13.865273,,34.409789,31.368172,40.426762,28.794138,24.130852,7.00765,7.00765,,16.195264,0.0,10.00258,
03/31/2014,,9.732431,3.411181,15.250508,14.768973,,33.998559,30.816648,,28.135198,23.133676,6.624647,6.624647,,17.776743,0.0,9.732431,
06/30/2014,,9.518913,3.373187,15.135483,14.646931,,34.437707,31.405651,15.325843,28.928537,24.328696,6.814939,6.814939,,15.900704,0.0,9.518913,
09/30/2014,,3.918175,1.212323,9.055577,9.495092,,23.075744,18.92764,6.310093,7.791779,7.787399,-1.957599,-2.403304,,0.056206,,,
12/31/2014,,4.321087,1.398645,9.764726,9.21521,,26.593688,22.672999,14.656312,17.451544,13.618512,4.705824,4.316694,,21.963855,0.0,4.321087,
03/31/2015,,4.393255,1.481537,10.56494,10.999677,,23.853132,19.853097,10.699489,14.550745,12.052871,3.687998,3.291115,,17.166643,0.0,4.393255,
06/30/2015,,5.336828,1.831394,11.596828,12.037794,,26.440377,22.762209,16.150477,18.060597,14.136148,5.245736,4.89306,,21.729343,0.0,5.336828,
09/30/2015,,7.470897,2.226027,9.389096,9.180257,,29.242864,25.535544,47.983121,20.884553,15.114568,6.560939,6.212753,,27.628004,0.0,7.470897,
12/31/2015,,8.455717,2.716151,9.639849,8.356648,,31.108902,27.275309,49.135841,22.887974,17.662928,9.314213,8.987647,,22.828784,0.0,8.455717,
03/31/2016,,8.889397,2.863766,,9.632713,,22.821584,18.809871,14.951405,14.558328,11.688502,4.258857,3.946442,,19.712609,0.0,8.889397,
06/30/2016,,9.342387,2.960399,,9.50393,,26.163647,22.201348,19.112133,17.993959,13.59514,6.073706,5.775222,,24.446089,0.0,9.342387,
09/30/2016,,8.992385,2.854877,,9.340011,,23.076418,19.23497,,15.231764,11.624683,4.859307,4.583954,,23.681311,0.0,8.992385,
12/31/2016,,-0.625573,-0.160409,,2.99978,,-3.103648,-8.067086,,-14.171908,-6.867925,-11.362683,-11.555556,,,,,
03/31/2017,,-12.180205,-4.268993,,3.406617,,13.653785,8.037901,1.272963,5.567976,4.636431,-23.698499,-23.82093,,16.730402,0.0,-12.180205,
06/30/2017,,-11.770306,-3.965713,,3.287959,,15.490498,10.030817,2.263608,7.170005,5.341551,2.891628,2.778634,,25.501433,0.0,-11.770306,
09/30/2017,,-11.779697,-4.035164,-1.462811,3.399533,,14.64309,8.986789,1.775548,5.95268,4.59135,1.42161,1.42161,,22.869198,0.0,-11.779697,
12/31/2017,,-3.50729,-1.370131,0.91741,3.813573,,-11.877184,-17.348977,,-19.650524,9.156266,6.62007,6.62007,,,0.0,-3.50729,
03/31/2018,,2.046142,0.84181,4.193904,4.865546,,12.113625,7.298989,0.302419,4.5065,4.241695,-4.159846,-4.159846,,5.876068,0.0,2.046142,
06/30/2018,,-32.631608,-11.793388,-11.457996,-8.662096,,-84.330374,-87.721922,,-90.592435,-85.729448,-88.657854,-88.657854,,,,,
