Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,1419.251,1388.013,31.238,-74.622,74.622,1344.629,0.0,-843.045,354.644,441.595,46.806,501.584,-25.082,,17.793,,,,7.289,476.502,-52.347,424.155,0.0,0.0,0.0,424.155,0.0,424.155,0.0,0.0,424.155,467.74946,43.59446,854.418,0.495,0.495,0.547448,872.544,0.485,0.485,0.534963,
12/31/2012,1447.4,1415.5,31.9,-80.1,80.1,1367.3,0.0,-1046.1,370.1,473.5,202.5,321.2,-30.9,,22.553,,,,8.347,290.3,-27.2,263.1,0.0,0.0,0.0,263.1,,263.1,0.0,0.0,263.1,445.573966,182.473966,843.184,0.31,0.31,0.528442,864.62,0.304295,0.304295,0.515341,
03/31/2013,1464.6,1429.3,35.3,-80.5,80.5,1384.1,0.0,-920.3,369.0,452.4,98.9,463.8,-15.4,,17.9,,,,-2.5,448.4,-63.5,384.9,0.0,0.0,0.0,384.9,0.0,384.9,0.0,0.0,384.9,433.906833,49.006833,835.8,0.46,0.46,0.519151,864.4,0.445,0.445,0.501695,
06/30/2013,1599.0,1564.1,34.9,-80.9,80.9,1518.1,0.0,-954.4,418.1,458.1,78.2,563.7,-5.9,,19.6,,,,-13.7,557.8,-79.7,478.1,0.0,0.0,0.0,478.1,0.0,478.1,0.0,0.0,478.1,513.086147,34.986146,828.2,0.575,0.575,0.61952,858.6,0.555,0.555,0.595748,
09/30/2013,1674.4,1644.0,30.4,-86.2,86.2,1588.2,0.0,-1132.6,448.7,584.5,99.4,455.6,-13.6,,24.0,,,,-10.4,442.0,-69.5,372.5,0.0,0.0,0.0,372.5,0.0,372.5,0.0,0.0,372.5,400.095533,27.595533,824.6,0.45,0.45,0.4852,857.6,0.435,0.435,0.467178,
12/31/2013,1755.9,1724.9,31.0,-92.8,92.8,1663.1,0.0,-1337.3,448.7,731.2,157.4,325.8,-108.6,,30.1,,,,78.5,217.2,-2.8,214.4,0.0,0.0,0.0,214.4,0.0,214.4,0.0,0.0,214.4,384.701272,170.301272,822.4,0.26,0.26,0.467779,857.2,0.25,0.25,0.448672,
03/31/2014,1730.0,1707.5,22.5,-86.1,86.1,1643.9,0.0,-1282.1,494.1,713.7,74.3,361.8,-29.5,29.3,29.3,0.0,,,0.2,332.3,-52.6,279.7,0.0,0.0,0.0,279.7,0.0,279.7,0.0,0.0,279.7,347.69948,67.99948,1623.0,0.17,0.17,0.214232,1690.2,0.165,0.165,0.205232,
06/30/2014,1872.7,1844.6,28.1,-98.9,98.9,1773.8,0.0,-1014.9,491.8,456.9,66.2,758.9,-52.1,41.6,41.6,0.0,,,10.5,706.8,-109.0,597.8,0.0,0.0,0.0,597.8,0.0,597.8,0.0,0.0,597.8,637.680259,39.880259,799.6,0.75,0.75,0.797499,831.0,0.72,0.72,0.767991,
09/30/2014,1982.2,1956.8,25.4,-97.7,97.7,1884.5,0.0,-1237.9,497.6,675.1,65.2,646.6,-69.1,53.5,53.5,0.0,,,15.6,577.5,-69.0,508.5,0.0,0.0,0.0,508.5,0.0,508.5,0.0,0.0,508.5,609.517115,101.017115,799.6,0.64,0.64,0.762278,832.8,0.61,0.61,0.731298,
12/31/2014,2085.5,2054.9,30.6,-103.2,103.2,1982.3,0.0,-1230.6,544.4,584.9,101.3,751.7,-40.9,51.7,51.7,0.0,,,-10.8,710.8,-96.9,613.9,0.0,0.0,0.0,613.9,0.0,613.9,0.0,0.0,613.9,691.611544,77.711544,800.2,0.77,0.77,0.864298,834.6,0.74,0.74,0.833112,
03/31/2015,2080.8,2055.2,25.6,-104.0,104.0,1976.8,0.0,-1117.8,529.2,506.0,82.6,859.0,-31.9,49.2,49.2,0.0,,,-17.3,827.1,-108.2,718.9,0.0,0.0,0.0,718.9,0.0,718.9,0.0,0.0,718.9,780.167891,61.267891,798.9,0.9,0.9,0.976553,834.1,0.86,0.86,0.933454,
06/30/2015,2277.8,2254.1,23.7,-100.8,100.8,2177.0,0.0,-1761.2,616.8,1110.0,34.4,415.8,55.0,48.3,48.3,0.0,,,-103.3,470.8,-114.6,356.2,0.0,0.0,0.0,356.2,0.0,356.2,0.0,0.0,356.2,324.450511,-31.749489,793.0,0.45,0.45,0.409143,825.3,0.43,0.43,0.39153,
09/30/2015,2334.1,2312.6,21.5,-109.9,109.9,2224.2,0.0,-2144.6,550.3,1304.5,289.8,79.6,-99.5,88.5,88.5,0.0,,,11.0,-19.9,-14.2,-34.1,0.0,0.0,0.0,-34.1,0.0,-34.1,0.0,0.0,-34.1,237.37469,271.47469,791.1,-0.04,-0.04,0.300056,791.1,-0.04,-0.04,0.300056,
12/31/2015,2563.3,2539.2,24.1,-105.4,105.4,2457.9,0.0,-1557.7,609.1,776.8,171.8,900.2,-154.7,124.6,124.6,0.0,,,30.1,745.5,-184.5,561.0,0.0,0.0,0.0,561.0,0.0,561.0,0.0,0.0,561.0,730.148469,169.148469,785.8,0.71,0.71,0.929179,816.5,0.69,0.69,0.897163,
03/31/2016,2512.0,2495.0,17.0,-106.0,106.0,2406.0,0.0,-1404.0,543.0,733.0,128.0,1002.0,-80.0,122.0,122.0,0.0,0.0,,-42.0,922.0,-121.0,801.0,0.0,0.0,0.0,801.0,0.0,801.0,0.0,0.0,801.0,798.22796,-2.77204,780.6,1.03,1.03,1.022583,807.7,0.99,0.99,0.986568,
06/30/2016,2754.3,2744.5,9.8,-110.9,110.9,2643.4,0.0,-1819.7,732.1,948.7,138.9,823.7,-128.6,123.3,123.3,0.0,0.0,,5.3,695.1,-96.9,598.2,0.0,0.0,0.0,598.2,0.0,598.2,0.0,0.0,598.2,720.725944,122.525944,775.6,0.77,0.77,0.92925,801.5,0.75,0.75,0.902871,
09/30/2016,2982.8,2968.6,14.2,-107.7,107.7,2875.1,0.0,-2463.6,698.0,1653.5,112.1,411.5,-154.7,127.8,127.8,0.0,0.0,,26.9,256.8,-85.4,171.4,0.0,0.0,0.0,171.4,0.0,171.4,0.0,0.0,171.4,799.900451,628.500451,775.8,0.22,0.22,1.031065,801.5,0.21,0.21,0.994155,
12/31/2016,2980.0,2977.0,3.0,-113.0,113.0,2867.0,0.0,-1938.0,685.0,1135.0,118.0,929.0,-430.0,127.0,127.0,0.0,0.0,,303.0,499.0,-70.0,429.0,0.0,0.0,0.0,429.0,0.0,429.0,0.0,0.0,429.0,1126.179515,697.179515,776.8,0.55,0.55,1.449768,802.2,0.53,0.53,1.399085,
03/31/2017,2962.0,2952.0,10.0,-113.0,113.0,2849.0,0.0,-1736.0,620.0,995.0,121.0,1113.0,-99.0,127.0,127.0,0.0,0.0,,-28.0,1014.0,-82.0,932.0,0.0,0.0,0.0,932.0,0.0,932.0,0.0,0.0,932.0,1153.88386,221.88386,779.0,1.2,1.2,1.481237,811.2,1.15,1.15,1.423525,
06/30/2017,3271.0,3259.0,12.0,-111.0,111.0,3160.0,0.0,-1849.0,939.0,835.0,75.0,1311.0,-133.0,126.0,126.0,0.0,,,7.0,1178.0,-77.0,1101.0,0.0,0.0,0.0,1101.0,0.0,1101.0,0.0,0.0,1101.0,1247.6,146.6,780.4,1.41,1.41,1.598667,811.7,1.36,1.36,1.540609,
09/30/2017,3287.0,3283.0,4.0,-118.0,118.0,3169.0,0.0,-2084.0,608.0,1347.0,129.0,1085.0,-94.0,127.0,127.0,0.0,13.0,,-46.0,991.0,-3.0,988.0,0.0,0.0,0.0,988.0,0.0,988.0,0.0,0.0,988.0,1083.227272,95.227272,784.1,1.26,1.26,1.381491,815.2,1.21,1.21,1.326815,
12/31/2017,3483.0,3479.0,4.0,-119.0,119.0,3364.0,0.0,-2166.0,774.0,2738.0,-1346.0,1198.0,-67.0,142.0,142.0,0.0,,,-75.0,1131.0,-1212.0,-81.0,0.0,0.0,0.0,-81.0,0.0,-81.0,0.0,0.0,-81.0,1363.748526,1444.748526,773.5,-0.1,-0.1,1.763088,773.5,-0.1,-0.1,1.763088,
03/31/2018,3538.0,3531.0,7.0,-135.0,135.0,3403.0,0.0,-3185.0,864.0,2203.0,118.0,218.0,812.0,166.0,166.0,0.0,0.0,,-978.0,1030.0,-184.0,846.0,0.0,0.0,0.0,846.0,0.0,846.0,0.0,0.0,846.0,1763.698688,917.698688,748.3,1.13,1.13,2.356941,768.3,1.1,1.1,2.294454,
06/30/2018,3814.0,3808.0,6.0,-126.0,126.0,3688.0,0.0,-2202.0,790.0,1251.0,161.0,1486.0,-179.0,192.0,192.0,0.0,0.0,,-13.0,1307.0,-262.0,1045.0,0.0,0.0,0.0,1045.0,0.0,1045.0,0.0,0.0,1045.0,1071.038532,26.038532,716.1,1.46,1.46,1.495655,732.6,1.43,1.43,1.465543,
09/30/2018,3892.0,3890.0,2.0,-157.0,157.0,3735.0,0.0,-2055.0,746.0,1081.0,228.0,1680.0,-302.0,193.0,193.0,0.0,-1.0,,110.0,1378.0,-296.0,1082.0,0.0,0.0,0.0,1082.0,0.0,1082.0,0.0,0.0,1082.0,1196.356784,114.356784,702.0,1.54,1.54,1.704212,719.7,1.5,1.5,1.658895,
12/31/2018,4037.0,4036.0,1.0,-169.0,169.0,3868.0,0.0,-2061.0,850.0,1138.0,73.0,1807.0,-690.0,190.0,190.0,0.0,1.0,,499.0,1117.0,-44.0,1073.0,0.0,0.0,0.0,1073.0,0.0,1073.0,0.0,0.0,1073.0,944.83591,-128.16409,699.5,1.53,1.53,1.35073,713.9,1.5,1.5,1.320473,
03/31/2019,4025.0,4024.0,1.0,-140.0,140.0,3885.0,0.0,-2175.0,773.0,1216.0,186.0,1710.0,104.0,192.0,192.0,0.0,,,-296.0,1814.0,-269.0,1545.0,0.0,0.0,0.0,1545.0,0.0,1545.0,0.0,0.0,1545.0,1380.174656,-164.825344,702.4,2.2,2.2,1.964941,720.5,2.14,2.14,1.911235,
06/30/2019,4400.0,4399.0,1.0,-151.0,151.0,4249.0,0.0,-2138.0,793.0,1100.0,245.0,2111.0,-290.0,192.0,192.0,0.0,,,98.0,1821.0,-250.0,1571.0,0.0,0.0,0.0,1571.0,0.0,1571.0,0.0,0.0,1571.0,1657.379072,86.379072,706.7,2.22,2.22,2.345237,726.7,2.16,2.16,2.278865,
09/30/2019,4520.0,4518.0,2.0,-167.0,167.0,4353.0,0.0,-2089.0,781.0,1167.0,141.0,2264.0,-347.0,190.0,190.0,0.0,-5.0,,162.0,1917.0,-226.0,1691.0,0.0,0.0,0.0,1691.0,0.0,1691.0,0.0,0.0,1691.0,1704.327536,13.327536,709.4,2.38,2.38,2.402492,729.5,2.32,2.32,2.338269,
12/31/2019,4564.111,,,,,4371.36859247,,,,,,2621.8,,,,,,,,2510.5,,1739.0,,,,,,1739.0,,,1739.0,2030.667,,,2.39,2.39,2.76,,2.39,2.39,2.76,
