Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2016,2442,1093,51,267,-84.0,351,1031,-24.0,-18.0,101.0,972,0.0,98.0,-51.0,0.0,0.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,-1061.0,-1106.0,1043.0,0.0,1976.0,-933.0,-171.0,0.0,-171.0,-827.0,0.0,1479.0,,,
12/31/2016,291,10276,55,-10379,3188.0,-13567,339,-6.0,-88.0,126.0,307,0.0,3673.0,-61.0,0.0,0.0,0.0,-61.0,-61.0,0.0,0.0,0.0,0.0,4728.0,0.0,-45.0,4773.0,-994.0,-1693.0,-1191.0,0.0,0.0,0.0,0.0,-518.0,0.0,-518.0,16.0,0.0,2271.0,,,
03/31/2017,2675,1401,52,-58,-23.0,-35,1280,18.0,-68.0,-189.0,1519,0.0,-230.0,-33.0,0.0,0.0,0.0,-33.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-197.0,-1776.0,-1187.0,0.0,0.0,0.0,0.0,-551.0,0.0,-551.0,-38.0,0.0,669.0,,,
06/30/2017,-730,1989,52,-184,53.0,-237,-2587,15.0,123.0,-44.0,-2681,0.0,-16.0,-58.0,0.0,0.0,0.0,-58.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,-2240.0,-1182.0,0.0,0.0,0.0,0.0,-1049.0,0.0,-1049.0,-9.0,0.0,-2986.0,,,
09/30/2017,2199,1866,51,-440,-253.0,-187,722,-29.0,12.0,79.0,660,0.0,44.0,-60.0,0.0,0.0,0.0,-60.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,-1934.0,-1175.0,0.0,0.0,0.0,0.0,-759.0,0.0,-759.0,0.0,0.0,309.0,,,
12/31/2017,757,4966,54,-2994,-2903.0,-91,-1269,6.0,-238.0,99.0,-1136,0.0,-265.0,-48.0,0.0,0.0,0.0,-48.0,-48.0,0.0,0.0,0.0,0.0,-415.0,0.0,-415.0,0.0,198.0,-1821.0,-1263.0,0.0,0.0,0.0,0.0,-558.0,0.0,-558.0,0.0,0.0,-1329.0,3036.0,696.0,
03/31/2018,2809,1894,53,-225,54.0,-279,1087,9.0,-30.0,-164.0,1272,0.0,-41.0,-34.0,0.0,0.0,0.0,-34.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-1793.0,-1257.0,0.0,0.0,0.0,0.0,-513.0,0.0,-513.0,-23.0,0.0,975.0,,,
06/30/2018,1041,1876,51,279,10.0,269,-1165,-11.0,135.0,6.0,-1295,0.0,-40.0,-38.0,0.0,0.0,0.0,-38.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1767.0,-1328.0,0.0,0.0,0.0,0.0,-437.0,0.0,-437.0,-2.0,0.0,-766.0,,,
09/30/2018,2716,1943,64,-138,151.0,-289,847,-43.0,42.0,79.0,769,0.0,-56.0,-60.0,0.0,0.0,0.0,-60.0,-60.0,0.0,0.0,0.0,0.0,-15.0,0.0,-15.0,0.0,19.0,-1691.0,-1324.0,0.0,0.0,0.0,0.0,-367.0,0.0,-367.0,0.0,0.0,969.0,,,
12/31/2018,1825,1250,59,210,-272.0,482,306,45.0,-276.0,106.0,431,0.0,-12851.0,-106.0,0.0,0.0,0.0,-106.0,-106.0,0.0,0.0,0.0,0.0,-12800.0,0.0,0.0,-12800.0,55.0,9967.0,-1506.0,11936.0,12800.0,0.0,-864.0,-356.0,0.0,-356.0,-107.0,0.0,-1059.0,,,
03/31/2019,2289,1120,53,475,-72.0,547,641,-16.0,-25.0,-189.0,871,0.0,-1950.0,-38.0,0.0,0.0,0.0,-38.0,-38.0,0.0,0.0,0.0,0.0,-1831.0,0.0,0.0,-1831.0,-81.0,1683.0,-1502.0,3465.0,-12800.0,16265.0,0.0,-151.0,0.0,-151.0,-129.0,0.0,2022.0,,,
06/30/2019,103,1996,53,56,20.0,36,-2002,-5.0,121.0,14.0,-2132,0.0,-26.0,-41.0,0.0,0.0,0.0,-41.0,-41.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,16.0,-1696.0,-1499.0,0.0,0.0,0.0,0.0,-195.0,0.0,-195.0,-2.0,0.0,-1619.0,,,
09/30/2019,2882,-2600,57,4640,-209.0,4849,785,0.0,51.0,18.0,716,0.0,-436.0,-81.0,0.0,0.0,0.0,-81.0,-81.0,0.0,0.0,0.0,0.0,-452.0,0.0,-421.0,-31.0,97.0,-2637.0,-1497.0,-1144.0,0.0,0.0,-1144.0,0.0,0.0,0.0,4.0,0.0,-191.0,,,
12/31/2019,2563,-1809,63,3786,166.0,3620,523,13.0,-105.0,78.0,537,0.0,14.0,-86.0,0.0,0.0,0.0,-86.0,-86.0,0.0,0.0,0.0,0.0,-41.0,0.0,0.0,-41.0,141.0,-2062.0,-1571.0,0.0,0.0,0.0,0.0,-499.0,0.0,-499.0,8.0,0.0,515.0,,,
03/31/2020,3129,1552,65,410,26.0,384,1102,5.0,-5.0,-45.0,1147,0.0,-52.0,-52.0,0.0,0.0,0.0,-52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,-1563.0,2000.0,3000.0,0.0,-1000.0,0.0,0.0,0.0,-10.0,0.0,3504.0,,,
06/30/2020,1817,1943,65,57,-30.0,87,-248,7.0,92.0,-2.0,-345,0.0,-11.0,-54.0,0.0,0.0,0.0,-54.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-2576.0,-1563.0,-1007.0,-3000.0,1993.0,0.0,0.0,0.0,0.0,-6.0,0.0,-770.0,,,
